event_id,direction,opportunity_time,take_time,entry_time,marker_time,causal_known_time,delta_bars,signal_entry_delta,pass_fail
P60-000418,LONG,36670,36670,36671,36671,36671,0,1,PASS
P60-000419,SHORT,36688,36688,36689,36689,36689,0,1,PASS
P60-000420,LONG,36706,36706,36707,36707,36707,0,1,PASS
P60-000421,LONG,37084,37084,37085,37085,37085,0,1,PASS
P60-000422,LONG,37272,37272,37273,37273,37273,0,1,PASS
P60-000423,LONG,37450,37450,37451,37451,37451,0,1,PASS
P60-000424,SHORT,37547,37547,37548,37548,37548,0,1,PASS
P60-000425,LONG,37621,37621,37622,37622,37622,0,1,PASS
P60-000426,LONG,37768,37768,37769,37769,37769,0,1,PASS
P60-000427,SHORT,37848,37848,37849,37849,37849,0,1,PASS
P60-000428,SHORT,37881,37881,37882,37882,37882,0,1,PASS
P60-000429,SHORT,37986,37986,37987,37987,37987,0,1,PASS
P60-000430,LONG,37995,37995,37996,37996,37996,0,1,PASS
P60-000431,LONG,38061,38061,38062,38062,38062,0,1,PASS
P60-000432,SHORT,38071,38071,38072,38072,38072,0,1,PASS
P60-000433,LONG,38101,38101,38102,38102,38102,0,1,PASS
P60-000434,SHORT,38120,38120,38121,38121,38121,0,1,PASS
P60-000435,LONG,38150,38150,38151,38151,38151,0,1,PASS
P60-000436,SHORT,38170,38170,38171,38171,38171,0,1,PASS
P60-000437,LONG,38180,38180,38181,38181,38181,0,1,PASS
P60-000438,SHORT,38205,38205,38206,38206,38206,0,1,PASS
P60-000439,SHORT,38266,38266,38267,38267,38267,0,1,PASS
P60-000440,SHORT,38446,38446,38447,38447,38447,0,1,PASS
P60-000441,SHORT,38492,38492,38493,38493,38493,0,1,PASS
P60-000442,LONG,38552,38552,38553,38553,38553,0,1,PASS
P60-000443,LONG,38797,38797,38798,38798,38798,0,1,PASS
P60-000444,LONG,38961,38961,38962,38962,38962,0,1,PASS
P60-000445,LONG,39018,39018,39019,39019,39019,0,1,PASS
P60-000446,SHORT,39108,39108,39109,39109,39109,0,1,PASS
P60-000447,LONG,39137,39137,39138,39138,39138,0,1,PASS
P60-000448,LONG,39233,39233,39234,39234,39234,0,1,PASS
P60-000449,SHORT,39374,39374,39375,39375,39375,0,1,PASS
P60-000450,SHORT,39521,39521,39522,39522,39522,0,1,PASS
P60-000451,SHORT,39577,39577,39578,39578,39578,0,1,PASS
P60-000452,LONG,39717,39717,39718,39718,39718,0,1,PASS
P60-000453,SHORT,39822,39822,39823,39823,39823,0,1,PASS
P60-000454,LONG,39836,39836,39837,39837,39837,0,1,PASS
P60-000455,SHORT,39865,39865,39866,39866,39866,0,1,PASS
P60-000456,LONG,40095,40095,40096,40096,40096,0,1,PASS
P60-000457,LONG,40142,40142,40143,40143,40143,0,1,PASS
P60-000458,LONG,40225,40225,40226,40226,40226,0,1,PASS
P60-000459,LONG,40318,40318,40319,40319,40319,0,1,PASS
P60-000460,SHORT,40410,40410,40411,40411,40411,0,1,PASS
P60-000461,LONG,40421,40421,40422,40422,40422,0,1,PASS
P60-000462,SHORT,40531,40531,40532,40532,40532,0,1,PASS
P60-000463,LONG,40555,40555,40556,40556,40556,0,1,PASS
P60-000464,LONG,40620,40620,40621,40621,40621,0,1,PASS
P60-000465,SHORT,40780,40780,40781,40781,40781,0,1,PASS
P60-000466,LONG,40791,40791,40792,40792,40792,0,1,PASS
P60-000467,SHORT,40800,40800,40801,40801,40801,0,1,PASS
P60-000468,LONG,40816,40816,40817,40817,40817,0,1,PASS
P60-000469,LONG,40870,40870,40871,40871,40871,0,1,PASS
P60-000470,SHORT,40882,40882,40883,40883,40883,0,1,PASS
P60-000471,SHORT,40940,40940,40941,40941,40941,0,1,PASS
P60-000472,SHORT,41045,41045,41046,41046,41046,0,1,PASS
P60-000473,SHORT,41174,41174,41175,41175,41175,0,1,PASS
P60-000474,LONG,41274,41274,41275,41275,41275,0,1,PASS
P60-000475,LONG,41334,41334,41335,41335,41335,0,1,PASS
P60-000476,SHORT,41429,41429,41430,41430,41430,0,1,PASS
P60-000477,LONG,41438,41438,41439,41439,41439,0,1,PASS
P60-000478,LONG,41520,41520,41521,41521,41521,0,1,PASS
P60-000479,SHORT,41553,41553,41554,41554,41554,0,1,PASS
P60-000480,SHORT,41654,41654,41655,41655,41655,0,1,PASS
P60-000481,SHORT,41723,41723,41724,41724,41724,0,1,PASS
P60-000482,LONG,41802,41802,41803,41803,41803,0,1,PASS
P60-000483,SHORT,41933,41933,41934,41934,41934,0,1,PASS
P60-000484,LONG,41964,41964,41965,41965,41965,0,1,PASS
P60-000485,SHORT,42077,42077,42078,42078,42078,0,1,PASS
P60-000486,LONG,42089,42089,42090,42090,42090,0,1,PASS
P60-000487,LONG,42206,42206,42207,42207,42207,0,1,PASS
P60-000488,LONG,42258,42258,42259,42259,42259,0,1,PASS
P60-000489,LONG,42313,42313,42314,42314,42314,0,1,PASS
P60-000490,SHORT,42563,42563,42564,42564,42564,0,1,PASS
P60-000491,SHORT,42590,42590,42591,42591,42591,0,1,PASS
P60-000492,LONG,42655,42655,42656,42656,42656,0,1,PASS
P60-000493,SHORT,42668,42668,42669,42669,42669,0,1,PASS
P60-000494,LONG,42937,42937,42938,42938,42938,0,1,PASS
P60-000495,SHORT,42977,42977,42978,42978,42978,0,1,PASS
P60-000496,SHORT,43106,43106,43107,43107,43107,0,1,PASS
P60-000497,SHORT,43152,43152,43153,43153,43153,0,1,PASS
P60-000498,SHORT,43323,43323,43324,43324,43324,0,1,PASS
P60-000499,LONG,43362,43362,43363,43363,43363,0,1,PASS
P60-000500,LONG,43386,43386,43387,43387,43387,0,1,PASS
P60-000501,SHORT,43443,43443,43444,43444,43444,0,1,PASS
P60-000502,SHORT,43652,43652,43653,43653,43653,0,1,PASS
P60-000503,LONG,43819,43819,43820,43820,43820,0,1,PASS
P60-000504,LONG,43862,43862,43863,43863,43863,0,1,PASS
P60-000505,LONG,44034,44034,44035,44035,44035,0,1,PASS
P60-000506,SHORT,44052,44052,44053,44053,44053,0,1,PASS
P60-000507,LONG,44104,44104,44105,44105,44105,0,1,PASS
P60-000508,SHORT,44113,44113,44114,44114,44114,0,1,PASS
P60-000509,SHORT,44331,44331,44332,44332,44332,0,1,PASS
P60-000510,LONG,44341,44341,44342,44342,44342,0,1,PASS
P60-000511,SHORT,44367,44367,44368,44368,44368,0,1,PASS
P60-000512,LONG,44473,44473,44474,44474,44474,0,1,PASS
P60-000513,LONG,44519,44519,44520,44520,44520,0,1,PASS
P60-000514,LONG,44599,44599,44600,44600,44600,0,1,PASS
P60-000515,LONG,44647,44647,44648,44648,44648,0,1,PASS
P60-000516,LONG,44749,44749,44750,44750,44750,0,1,PASS
P60-000517,LONG,44829,44829,44830,44830,44830,0,1,PASS
P60-000518,LONG,44893,44893,44894,44894,44894,0,1,PASS
P60-000519,SHORT,44938,44938,44939,44939,44939,0,1,PASS
P60-000520,LONG,44960,44960,44961,44961,44961,0,1,PASS
P60-000521,LONG,45109,45109,45110,45110,45110,0,1,PASS
P60-000522,LONG,45241,45241,45242,45242,45242,0,1,PASS
P60-000523,LONG,45404,45404,45405,45405,45405,0,1,PASS
P60-000524,LONG,45530,45530,45531,45531,45531,0,1,PASS
P60-000525,LONG,45635,45635,45636,45636,45636,0,1,PASS
P60-000526,LONG,45786,45786,45787,45787,45787,0,1,PASS
P60-000527,SHORT,45931,45931,45932,45932,45932,0,1,PASS
P60-000528,SHORT,46077,46077,46078,46078,46078,0,1,PASS
P60-000529,LONG,46099,46099,46100,46100,46100,0,1,PASS
P60-000530,SHORT,46121,46121,46122,46122,46122,0,1,PASS
P60-000531,LONG,46192,46192,46193,46193,46193,0,1,PASS
P60-000532,SHORT,46388,46388,46389,46389,46389,0,1,PASS
P60-000533,LONG,46520,46520,46521,46521,46521,0,1,PASS
P60-000534,LONG,46552,46552,46553,46553,46553,0,1,PASS
P60-000535,SHORT,46560,46560,46561,46561,46561,0,1,PASS
P60-000536,SHORT,46761,46761,46762,46762,46762,0,1,PASS
P60-000537,LONG,46796,46796,46797,46797,46797,0,1,PASS
P60-000538,SHORT,46818,46818,46819,46819,46819,0,1,PASS
P60-000539,SHORT,46974,46974,46975,46975,46975,0,1,PASS
P60-000540,SHORT,47018,47018,47019,47019,47019,0,1,PASS
P60-000541,SHORT,47081,47081,47082,47082,47082,0,1,PASS
P60-000542,LONG,47192,47192,47193,47193,47193,0,1,PASS
P60-000543,LONG,47217,47217,47218,47218,47218,0,1,PASS
P60-000544,SHORT,47228,47228,47229,47229,47229,0,1,PASS
P60-000545,SHORT,47331,47331,47332,47332,47332,0,1,PASS
P60-000546,LONG,47349,47349,47350,47350,47350,0,1,PASS
P60-000547,SHORT,47368,47368,47369,47369,47369,0,1,PASS
P60-000548,LONG,47387,47387,47388,47388,47388,0,1,PASS
P60-000549,LONG,47480,47480,47481,47481,47481,0,1,PASS
P60-000550,LONG,47548,47548,47549,47549,47549,0,1,PASS
P60-000551,LONG,47583,47583,47584,47584,47584,0,1,PASS
P60-000552,LONG,47647,47647,47648,47648,47648,0,1,PASS
P60-000553,LONG,47816,47816,47817,47817,47817,0,1,PASS
P60-000554,LONG,47871,47871,47872,47872,47872,0,1,PASS
P60-000555,LONG,47996,47996,47997,47997,47997,0,1,PASS
P60-000556,SHORT,48093,48093,48094,48094,48094,0,1,PASS
P60-000557,SHORT,48151,48151,48152,48152,48152,0,1,PASS
P60-000558,SHORT,48274,48274,48275,48275,48275,0,1,PASS
P60-000559,SHORT,48330,48330,48331,48331,48331,0,1,PASS
P60-000560,SHORT,48429,48429,48430,48430,48430,0,1,PASS
P60-000561,LONG,48500,48500,48501,48501,48501,0,1,PASS
P60-000562,LONG,48769,48769,48770,48770,48770,0,1,PASS
P60-000563,SHORT,48903,48903,48904,48904,48904,0,1,PASS
P60-000564,SHORT,49005,49005,49006,49006,49006,0,1,PASS
P60-000565,LONG,49120,49120,49121,49121,49121,0,1,PASS
P60-000566,LONG,49185,49185,49186,49186,49186,0,1,PASS
P60-000567,LONG,49235,49235,49236,49236,49236,0,1,PASS
P60-000568,LONG,49427,49427,49428,49428,49428,0,1,PASS
P60-000569,LONG,49467,49467,49468,49468,49468,0,1,PASS
P60-000570,LONG,49649,49649,49650,49650,49650,0,1,PASS
P60-000571,SHORT,49751,49751,49752,49752,49752,0,1,PASS
P60-000572,LONG,49782,49782,49783,49783,49783,0,1,PASS
P60-000573,LONG,49877,49877,49878,49878,49878,0,1,PASS
P60-000574,SHORT,49904,49904,49905,49905,49905,0,1,PASS
P60-000575,LONG,49999,49999,50000,50000,50000,0,1,PASS
P60-000576,LONG,50060,50060,50061,50061,50061,0,1,PASS
P60-000577,LONG,50120,50120,50121,50121,50121,0,1,PASS
P60-000578,SHORT,50153,50153,50154,50154,50154,0,1,PASS
P60-000579,SHORT,50195,50195,50196,50196,50196,0,1,PASS
P60-000580,LONG,50260,50260,50261,50261,50261,0,1,PASS
P60-000581,LONG,50280,50280,50281,50281,50281,0,1,PASS
P60-000582,LONG,50305,50305,50306,50306,50306,0,1,PASS
P60-000583,SHORT,50333,50333,50334,50334,50334,0,1,PASS
P60-000584,LONG,50685,50685,50686,50686,50686,0,1,PASS
P60-000585,SHORT,50706,50706,50707,50707,50707,0,1,PASS
P60-000586,SHORT,50746,50746,50747,50747,50747,0,1,PASS
P60-000587,LONG,50937,50937,50938,50938,50938,0,1,PASS
P60-000588,LONG,50968,50968,50969,50969,50969,0,1,PASS
P60-000589,SHORT,51109,51109,51110,51110,51110,0,1,PASS
P60-000590,LONG,51263,51263,51264,51264,51264,0,1,PASS
P60-000591,SHORT,51276,51276,51277,51277,51277,0,1,PASS
P60-000592,LONG,51299,51299,51300,51300,51300,0,1,PASS
P60-000593,SHORT,51328,51328,51329,51329,51329,0,1,PASS
P60-000594,LONG,51427,51427,51428,51428,51428,0,1,PASS
P60-000595,LONG,51476,51476,51477,51477,51477,0,1,PASS
P60-000596,SHORT,51493,51493,51494,51494,51494,0,1,PASS
P60-000597,SHORT,51524,51524,51525,51525,51525,0,1,PASS
P60-000598,LONG,51727,51727,51728,51728,51728,0,1,PASS
P60-000599,SHORT,51882,51882,51883,51883,51883,0,1,PASS
P60-000600,SHORT,51949,51949,51950,51950,51950,0,1,PASS
P60-000601,LONG,51962,51962,51963,51963,51963,0,1,PASS
P60-000602,SHORT,51977,51977,51978,51978,51978,0,1,PASS
P60-000603,SHORT,52085,52085,52086,52086,52086,0,1,PASS
P60-000604,SHORT,52160,52160,52161,52161,52161,0,1,PASS
P60-000605,SHORT,52214,52214,52215,52215,52215,0,1,PASS
P60-000606,LONG,52373,52373,52374,52374,52374,0,1,PASS
P60-000607,LONG,52435,52435,52436,52436,52436,0,1,PASS
P60-000608,LONG,52531,52531,52532,52532,52532,0,1,PASS
P60-000609,SHORT,52571,52571,52572,52572,52572,0,1,PASS
P60-000610,LONG,52727,52727,52728,52728,52728,0,1,PASS
P60-000611,SHORT,52812,52812,52813,52813,52813,0,1,PASS
P60-000612,LONG,52828,52828,52829,52829,52829,0,1,PASS
P60-000613,LONG,53280,53280,53281,53281,53281,0,1,PASS
P60-000614,LONG,53321,53321,53322,53322,53322,0,1,PASS
P60-000615,LONG,53454,53454,53455,53455,53455,0,1,PASS
P60-000616,SHORT,53467,53467,53468,53468,53468,0,1,PASS
P60-000617,LONG,53655,53655,53656,53656,53656,0,1,PASS
P60-000618,LONG,53909,53909,53910,53910,53910,0,1,PASS
P60-000619,LONG,53987,53987,53988,53988,53988,0,1,PASS
P60-000620,LONG,54027,54027,54028,54028,54028,0,1,PASS
P60-000621,LONG,54067,54067,54068,54068,54068,0,1,PASS
P60-000622,LONG,54118,54118,54119,54119,54119,0,1,PASS
P60-000623,SHORT,54125,54125,54126,54126,54126,0,1,PASS
P60-000624,SHORT,54230,54230,54231,54231,54231,0,1,PASS
P60-000625,LONG,54277,54277,54278,54278,54278,0,1,PASS
P60-000626,LONG,54357,54357,54358,54358,54358,0,1,PASS
P60-000627,SHORT,54375,54375,54376,54376,54376,0,1,PASS
P60-000628,SHORT,54455,54455,54456,54456,54456,0,1,PASS
P60-000629,LONG,54478,54478,54479,54479,54479,0,1,PASS
P60-000630,LONG,54635,54635,54636,54636,54636,0,1,PASS
P60-000631,SHORT,54761,54761,54762,54762,54762,0,1,PASS
P60-000632,SHORT,54853,54853,54854,54854,54854,0,1,PASS
P60-000633,SHORT,54984,54984,54985,54985,54985,0,1,PASS
P60-000634,SHORT,55140,55140,55141,55141,55141,0,1,PASS
P60-000635,LONG,55181,55181,55182,55182,55182,0,1,PASS
P60-000636,LONG,55256,55256,55257,55257,55257,0,1,PASS
P60-000637,LONG,55292,55292,55293,55293,55293,0,1,PASS
P60-000638,LONG,55397,55397,55398,55398,55398,0,1,PASS
P60-000639,SHORT,55435,55435,55436,55436,55436,0,1,PASS
P60-000640,LONG,55459,55459,55460,55460,55460,0,1,PASS
P60-000641,LONG,55509,55509,55510,55510,55510,0,1,PASS
P60-000642,LONG,55542,55542,55543,55543,55543,0,1,PASS
P60-000643,LONG,55603,55603,55604,55604,55604,0,1,PASS
P60-000644,LONG,55670,55670,55671,55671,55671,0,1,PASS
P60-000645,SHORT,55721,55721,55722,55722,55722,0,1,PASS
P60-000646,SHORT,55832,55832,55833,55833,55833,0,1,PASS
P60-000647,LONG,55840,55840,55841,55841,55841,0,1,PASS
P60-000648,LONG,56150,56150,56151,56151,56151,0,1,PASS
P60-000649,SHORT,56170,56170,56171,56171,56171,0,1,PASS
P60-000650,SHORT,56288,56288,56289,56289,56289,0,1,PASS
P60-000651,LONG,56377,56377,56378,56378,56378,0,1,PASS
P60-000652,SHORT,56403,56403,56404,56404,56404,0,1,PASS
P60-000653,LONG,56415,56415,56416,56416,56416,0,1,PASS
P60-000654,LONG,56457,56457,56458,56458,56458,0,1,PASS
P60-000655,LONG,56734,56734,56735,56735,56735,0,1,PASS
P60-000656,LONG,56851,56851,56852,56852,56852,0,1,PASS
P60-000657,SHORT,56862,56862,56863,56863,56863,0,1,PASS
P60-000658,SHORT,56980,56980,56981,56981,56981,0,1,PASS
P60-000659,SHORT,57188,57188,57189,57189,57189,0,1,PASS
P60-000660,SHORT,57275,57275,57276,57276,57276,0,1,PASS
P60-000661,SHORT,57294,57294,57295,57295,57295,0,1,PASS
P60-000662,SHORT,57673,57673,57674,57674,57674,0,1,PASS
P60-000663,SHORT,57754,57754,57755,57755,57755,0,1,PASS
P60-000664,SHORT,57788,57788,57789,57789,57789,0,1,PASS
P60-000665,LONG,57842,57842,57843,57843,57843,0,1,PASS
P60-000666,SHORT,57858,57858,57859,57859,57859,0,1,PASS
P60-000667,LONG,57888,57888,57889,57889,57889,0,1,PASS
P60-000668,LONG,57935,57935,57936,57936,57936,0,1,PASS
P60-000669,LONG,57970,57970,57971,57971,57971,0,1,PASS
P60-000670,LONG,58007,58007,58008,58008,58008,0,1,PASS
P60-000671,LONG,58076,58076,58077,58077,58077,0,1,PASS
P60-000672,LONG,58246,58246,58247,58247,58247,0,1,PASS
P60-000673,LONG,58266,58266,58267,58267,58267,0,1,PASS
P60-000674,LONG,58369,58369,58370,58370,58370,0,1,PASS
P60-000675,LONG,58486,58486,58487,58487,58487,0,1,PASS
P60-000676,LONG,58547,58547,58548,58548,58548,0,1,PASS
P60-000677,LONG,58571,58571,58572,58572,58572,0,1,PASS
P60-000678,SHORT,58603,58603,58604,58604,58604,0,1,PASS
P60-000679,LONG,58632,58632,58633,58633,58633,0,1,PASS
P60-000680,SHORT,58662,58662,58663,58663,58663,0,1,PASS
P60-000681,SHORT,58729,58729,58730,58730,58730,0,1,PASS
P60-000682,SHORT,58796,58796,58797,58797,58797,0,1,PASS
P60-000683,LONG,58830,58830,58831,58831,58831,0,1,PASS
P60-000684,SHORT,58952,58952,58953,58953,58953,0,1,PASS
P60-000685,LONG,59046,59046,59047,59047,59047,0,1,PASS
P60-000686,SHORT,59445,59445,59446,59446,59446,0,1,PASS
P60-000687,SHORT,59597,59597,59598,59598,59598,0,1,PASS
P60-000688,LONG,59604,59604,59605,59605,59605,0,1,PASS
P60-000689,LONG,59678,59678,59679,59679,59679,0,1,PASS
P60-000690,SHORT,59713,59713,59714,59714,59714,0,1,PASS
P60-000691,LONG,59730,59730,59731,59731,59731,0,1,PASS
P60-000692,LONG,59780,59780,59781,59781,59781,0,1,PASS
P60-000693,SHORT,59839,59839,59840,59840,59840,0,1,PASS
P60-000694,SHORT,59873,59873,59874,59874,59874,0,1,PASS
P60-000695,SHORT,59930,59930,59931,59931,59931,0,1,PASS
P60-000696,LONG,59941,59941,59942,59942,59942,0,1,PASS
P60-000697,LONG,59971,59971,59972,59972,59972,0,1,PASS
P60-000698,LONG,60038,60038,60039,60039,60039,0,1,PASS
P60-000699,LONG,60139,60139,60140,60140,60140,0,1,PASS
P60-000700,LONG,60190,60190,60191,60191,60191,0,1,PASS
P60-000701,LONG,60321,60321,60322,60322,60322,0,1,PASS
P60-000702,SHORT,60335,60335,60336,60336,60336,0,1,PASS
P60-000703,SHORT,60542,60542,60543,60543,60543,0,1,PASS
P60-000704,LONG,60593,60593,60594,60594,60594,0,1,PASS
P60-000705,SHORT,60614,60614,60615,60615,60615,0,1,PASS
P60-000706,SHORT,60678,60678,60679,60679,60679,0,1,PASS
P60-000707,SHORT,60778,60778,60779,60779,60779,0,1,PASS
P60-000708,SHORT,61203,61203,61204,61204,61204,0,1,PASS
P60-000709,SHORT,61244,61244,61245,61245,61245,0,1,PASS
P60-000710,LONG,61254,61254,61255,61255,61255,0,1,PASS
P60-000711,SHORT,61455,61455,61456,61456,61456,0,1,PASS
P60-000712,LONG,61809,61809,61810,61810,61810,0,1,PASS
P60-000713,LONG,61848,61848,61849,61849,61849,0,1,PASS
P60-000714,SHORT,62074,62074,62075,62075,62075,0,1,PASS
P60-000715,SHORT,62177,62177,62178,62178,62178,0,1,PASS
P60-000716,SHORT,62222,62222,62223,62223,62223,0,1,PASS
P60-000717,LONG,62380,62380,62381,62381,62381,0,1,PASS
P60-000718,LONG,62490,62490,62491,62491,62491,0,1,PASS
P60-000719,SHORT,62687,62687,62688,62688,62688,0,1,PASS
P60-000720,SHORT,62804,62804,62805,62805,62805,0,1,PASS
P60-000721,LONG,62888,62888,62889,62889,62889,0,1,PASS
P60-000722,SHORT,62899,62899,62900,62900,62900,0,1,PASS
P60-000723,LONG,62929,62929,62930,62930,62930,0,1,PASS
P60-000724,LONG,62988,62988,62989,62989,62989,0,1,PASS
P60-000725,LONG,63005,63005,63006,63006,63006,0,1,PASS
P60-000726,SHORT,63035,63035,63036,63036,63036,0,1,PASS
P60-000727,LONG,63046,63046,63047,63047,63047,0,1,PASS
P60-000728,SHORT,63067,63067,63068,63068,63068,0,1,PASS
P60-000729,SHORT,63127,63127,63128,63128,63128,0,1,PASS
P60-000730,SHORT,63147,63147,63148,63148,63148,0,1,PASS
P60-000731,SHORT,63224,63224,63225,63225,63225,0,1,PASS
P60-000732,SHORT,63313,63313,63314,63314,63314,0,1,PASS
P60-000733,LONG,63320,63320,63321,63321,63321,0,1,PASS
P60-000734,SHORT,63351,63351,63352,63352,63352,0,1,PASS
P60-000735,LONG,63362,63362,63363,63363,63363,0,1,PASS
P60-000736,LONG,63453,63453,63454,63454,63454,0,1,PASS
P60-000737,LONG,63537,63537,63538,63538,63538,0,1,PASS
P60-000738,SHORT,63558,63558,63559,63559,63559,0,1,PASS
P60-000739,LONG,63597,63597,63598,63598,63598,0,1,PASS
P60-000740,LONG,63640,63640,63641,63641,63641,0,1,PASS
P60-000741,LONG,63742,63742,63743,63743,63743,0,1,PASS
P60-000742,SHORT,64001,64001,64002,64002,64002,0,1,PASS
P60-000743,LONG,64104,64104,64105,64105,64105,0,1,PASS
P60-000744,LONG,64220,64220,64221,64221,64221,0,1,PASS
P60-000745,LONG,64255,64255,64256,64256,64256,0,1,PASS
P60-000746,LONG,64290,64290,64291,64291,64291,0,1,PASS
P60-000747,LONG,64391,64391,64392,64392,64392,0,1,PASS
P60-000748,LONG,64476,64476,64477,64477,64477,0,1,PASS
P60-000749,LONG,64554,64554,64555,64555,64555,0,1,PASS
P60-000750,LONG,64595,64595,64596,64596,64596,0,1,PASS
P60-000751,LONG,64686,64686,64687,64687,64687,0,1,PASS
P60-000752,SHORT,64770,64770,64771,64771,64771,0,1,PASS
P60-000753,SHORT,64820,64820,64821,64821,64821,0,1,PASS
P60-000754,SHORT,65012,65012,65013,65013,65013,0,1,PASS
P60-000755,SHORT,65038,65038,65039,65039,65039,0,1,PASS
P60-000756,SHORT,65097,65097,65098,65098,65098,0,1,PASS
P60-000757,SHORT,65155,65155,65156,65156,65156,0,1,PASS
P60-000758,LONG,65206,65206,65207,65207,65207,0,1,PASS
P60-000759,LONG,65274,65274,65275,65275,65275,0,1,PASS
P60-000760,SHORT,65415,65415,65416,65416,65416,0,1,PASS
P60-000761,LONG,65591,65591,65592,65592,65592,0,1,PASS
P60-000762,LONG,65638,65638,65639,65639,65639,0,1,PASS
P60-000763,LONG,65851,65851,65852,65852,65852,0,1,PASS
P60-000764,LONG,65946,65946,65947,65947,65947,0,1,PASS
P60-000765,LONG,66124,66124,66125,66125,66125,0,1,PASS
P60-000766,SHORT,66135,66135,66136,66136,66136,0,1,PASS
P60-000767,SHORT,66167,66167,66168,66168,66168,0,1,PASS
P60-000768,LONG,66219,66219,66220,66220,66220,0,1,PASS
P60-000769,LONG,66307,66307,66308,66308,66308,0,1,PASS
P60-000770,LONG,66430,66430,66431,66431,66431,0,1,PASS
P60-000771,LONG,66580,66580,66581,66581,66581,0,1,PASS
P60-000772,SHORT,66722,66722,66723,66723,66723,0,1,PASS
P60-000773,SHORT,66829,66829,66830,66830,66830,0,1,PASS
P60-000774,LONG,66916,66916,66917,66917,66917,0,1,PASS
P60-000775,SHORT,66925,66925,66926,66926,66926,0,1,PASS
P60-000776,LONG,66946,66946,66947,66947,66947,0,1,PASS
P60-000777,LONG,66987,66987,66988,66988,66988,0,1,PASS
P60-000778,LONG,67036,67036,67037,67037,67037,0,1,PASS
P60-000779,LONG,67086,67086,67087,67087,67087,0,1,PASS
P60-000780,LONG,67143,67143,67144,67144,67144,0,1,PASS
P60-000781,LONG,67200,67200,67201,67201,67201,0,1,PASS
P60-000782,SHORT,67349,67349,67350,67350,67350,0,1,PASS
P60-000783,SHORT,67417,67417,67418,67418,67418,0,1,PASS
P60-000784,LONG,67435,67435,67436,67436,67436,0,1,PASS
P60-000785,SHORT,67442,67442,67443,67443,67443,0,1,PASS
P60-000786,LONG,67454,67454,67455,67455,67455,0,1,PASS
P60-000787,SHORT,67464,67464,67465,67465,67465,0,1,PASS
P60-000788,SHORT,67495,67495,67496,67496,67496,0,1,PASS
P60-000789,SHORT,67607,67607,67608,67608,67608,0,1,PASS
P60-000790,LONG,67646,67646,67647,67647,67647,0,1,PASS
P60-000791,SHORT,67656,67656,67657,67657,67657,0,1,PASS
P60-000792,LONG,67874,67874,67875,67875,67875,0,1,PASS
P60-000793,LONG,67934,67934,67935,67935,67935,0,1,PASS
P60-000794,LONG,68183,68183,68184,68184,68184,0,1,PASS
P60-000795,SHORT,68202,68202,68203,68203,68203,0,1,PASS
P60-000796,LONG,68211,68211,68212,68212,68212,0,1,PASS
P60-000797,LONG,68296,68296,68297,68297,68297,0,1,PASS
P60-000798,SHORT,68332,68332,68333,68333,68333,0,1,PASS
P60-000799,LONG,68352,68352,68353,68353,68353,0,1,PASS
P60-000800,SHORT,68430,68430,68431,68431,68431,0,1,PASS
P60-000801,SHORT,68573,68573,68574,68574,68574,0,1,PASS
P60-000802,SHORT,68605,68605,68606,68606,68606,0,1,PASS
P60-000803,LONG,68680,68680,68681,68681,68681,0,1,PASS
P60-000804,SHORT,68791,68791,68792,68792,68792,0,1,PASS
P60-000805,SHORT,68818,68818,68819,68819,68819,0,1,PASS
P60-000806,SHORT,68909,68909,68910,68910,68910,0,1,PASS
P60-000807,SHORT,69012,69012,69013,69013,69013,0,1,PASS
P60-000808,SHORT,69123,69123,69124,69124,69124,0,1,PASS
P60-000809,SHORT,69233,69233,69234,69234,69234,0,1,PASS
P60-000810,SHORT,69661,69661,69662,69662,69662,0,1,PASS
P60-000811,SHORT,69726,69726,69727,69727,69727,0,1,PASS
P60-000812,LONG,69734,69734,69735,69735,69735,0,1,PASS
P60-000813,SHORT,69785,69785,69786,69786,69786,0,1,PASS
P60-000814,SHORT,69832,69832,69833,69833,69833,0,1,PASS
P60-000815,LONG,70103,70103,70104,70104,70104,0,1,PASS
P60-000816,LONG,70157,70157,70158,70158,70158,0,1,PASS
P60-000817,LONG,70193,70193,70194,70194,70194,0,1,PASS
P60-000818,LONG,70467,70467,70468,70468,70468,0,1,PASS
P60-000819,LONG,70610,70610,70611,70611,70611,0,1,PASS
P60-000820,SHORT,70768,70768,70769,70769,70769,0,1,PASS
P60-000821,SHORT,70882,70882,70883,70883,70883,0,1,PASS
P60-000822,LONG,70913,70913,70914,70914,70914,0,1,PASS
