trade_id,signal_time,entry_time,entry_price,direction,initial_atr,stop_price,target_price,t5_time_c,mfe_at_t5_r_c,t5_result,exit_time,exit_bar,exit_price,exit_reason,gross_r_c,net_r,hold_minutes,entry_i,gross_r_i,mfe_at_t5_r_i,t5_time_i
P60-028834,,2024-11-12 17:04:00-06:00,21165.0,SHORT,5.053571428571429,21170.053571428572,21152.366071428572,2503982.0,0.989399293286219,FAIL,2503982,2503982,21162.5,T5_NO_PROGRESS,0.4946996466431095,0.4946653837964408,15,2503967,0.4946996466431095,0.989399293286219,2503982.0
P60-028909,,2024-11-20 13:13:00-06:00,20569.0,SHORT,9.857142857142858,20578.85714285714,20544.35714285714,2512091.0,0.6340579710144927,FAIL,2512091,2512091,20570.5,T5_NO_PROGRESS,-0.15217391304347824,-0.15220917715954757,15,2512076,-0.15217391304347824,0.6340579710144927,2512091.0
P60-028915,,2024-11-20 19:54:00-06:00,20637.0,SHORT,8.107142857142858,20645.10714285714,20616.73214285714,2512432.0,0.9251101321585903,FAIL,2512432,2512432,20640.0,T5_NO_PROGRESS,-0.3700440528634361,-0.3700791977451814,15,2512417,-0.3700440528634361,0.9251101321585903,2512432.0
P60-028993,,2024-11-28 04:24:00-06:00,20855.5,SHORT,2.267857142857143,20857.76785714286,20849.83035714286,2519842.0,0.8818897637795275,FAIL,2519842,2519842,20857.0,T5_NO_PROGRESS,-0.6614173228346457,-0.661452089627392,15,2519827,-0.6614173228346457,0.8818897637795275,2519842.0
P60-029002,,2024-11-29 06:08:00-06:00,20878.75,SHORT,4.625,20883.375,20867.1875,2521086.0,0.6486486486486487,FAIL,2521086,2521086,20876.5,T5_NO_PROGRESS,0.4864864864864865,0.4864517544917322,15,2521071,0.4864864864864865,0.6486486486486487,2521086.0
P60-029031,,2024-12-03 02:23:00-06:00,21219.75,SHORT,5.321428571428571,21225.071428571428,21206.446428571428,2523396.0,0.7986577181208054,FAIL,2523396,2523396,21216.0,T5_NO_PROGRESS,0.7046979865771812,0.7046638117231399,15,2523381,0.7046979865771812,0.7986577181208054,2523396.0
P60-029201,,2024-12-17 17:07:00-06:00,21937.5,SHORT,13.339285714285714,21950.839285714286,21904.151785714286,2538018.0,0.0,FAIL,2538018,2538018,21950.0,T5_NO_PROGRESS,-0.9370816599732263,-0.9371147285138856,15,2538003,-0.9370816599732263,0.0,2538018.0
P60-029475,,2025-01-15 07:40:00-06:00,21290.5,LONG,43.30357142857143,21247.196428571428,21398.758928571428,2563050.0,0.8890721649484535,FAIL,2563050,2563050,21273.75,T5_NO_PROGRESS,-0.3868041237113402,-0.38683824586022875,15,2563035,-0.3868041237113402,0.8890721649484535,2563050.0
P60-029539,,2025-01-21 23:49:00-06:00,21860.0,SHORT,1.9107142857142858,21861.910714285714,21855.223214285714,2569239.0,0.7850467289719626,FAIL,2569239,2569239,21856.75,T5_NO_PROGRESS,1.7009345794392523,1.7009014109408294,15,2569224,1.7009345794392523,0.7850467289719626,2569239.0
P60-029547,,2025-01-22 13:30:00-06:00,22020.25,SHORT,6.75,22027.0,22003.375,2570060.0,0.9259259259259259,FAIL,2570060,2570060,22017.75,T5_NO_PROGRESS,0.37037037037037035,0.3703374360346218,15,2570045,0.37037037037037035,0.9259259259259259,2570060.0
P60-029550,,2025-01-22 17:24:00-06:00,21966.25,SHORT,4.410714285714286,21970.660714285714,21955.223214285714,2570234.0,0.680161943319838,FAIL,2570234,2570234,21963.5,T5_NO_PROGRESS,0.6234817813765182,0.6234487695695121,15,2570219,0.6234817813765182,0.680161943319838,2570234.0
P60-029570,,2025-01-24 00:13:00-06:00,22012.0,LONG,3.892857142857143,22008.10714285714,22021.73214285714,2572023.0,0.7064220183486238,FAIL,2572023,2572023,22011.5,T5_NO_PROGRESS,-0.12844036697247707,-0.12847330937844112,15,2572008,-0.12844036697247707,0.7064220183486238,2572023.0
P60-029584,,2025-01-26 17:13:00-06:00,21666.75,SHORT,23.892857142857142,21690.64285714286,21607.01785714286,2572983.0,0.9312406576980569,FAIL,2572983,2572983,21647.75,T5_NO_PROGRESS,0.7952167414050823,0.7951832430552472,15,2572968,0.7952167414050823,0.9312406576980569,2572983.0
P60-029595,,2025-01-27 06:08:00-06:00,21042.75,LONG,22.285714285714285,21020.464285714286,21098.464285714286,2573758.0,0.9759615384615385,FAIL,2573758,2573758,21059.0,T5_NO_PROGRESS,0.7291666666666667,0.7291321764674901,15,2573743,0.7291666666666667,0.9759615384615385,2573758.0
P60-029605,,2025-01-27 21:50:00-06:00,21291.25,SHORT,6.25,21297.5,21275.625,2574640.0,0.72,FAIL,2574640,2574640,21286.0,T5_NO_PROGRESS,0.84,0.8399659384543106,15,2574625,0.84,0.72,2574640.0
P60-029645,,2025-01-30 15:41:00-06:00,21611.75,SHORT,25.339285714285715,21637.089285714286,21548.401785714286,2578471.0,0.0,FAIL,2578471,2578471,21598.25,T5_NO_PROGRESS,0.5327695560253699,0.5327359700805088,15,2578456,0.5327695560253699,0.0,2578471.0
P60-029661,,2025-01-31 15:10:00-06:00,21576.25,SHORT,22.964285714285715,21599.214285714286,21518.839285714286,2579820.0,0.16329704510108864,FAIL,2579820,2579820,21581.25,T5_NO_PROGRESS,-0.21772939346811818,-0.2177630310308365,15,2579805,-0.21772939346811818,0.16329704510108864,2579820.0
P60-029662,,2025-02-02 17:10:00-06:00,21077.0,SHORT,52.32142857142857,21129.321428571428,20946.196428571428,2579880.0,0.764505119453925,FAIL,2579880,2579880,21063.5,T5_NO_PROGRESS,0.25802047781569964,0.2579859945299012,15,2579865,0.25802047781569964,0.764505119453925,2579880.0
P60-029697,,2025-02-04 19:40:00-06:00,21582.75,SHORT,7.321428571428571,21590.071428571428,21564.446428571428,2582790.0,0.23902439024390246,FAIL,2582790,2582790,21582.0,T5_NO_PROGRESS,0.10243902439024391,0.1024054213497481,15,2582775,0.10243902439024391,0.23902439024390246,2582790.0
P60-029733,,2025-02-06 17:10:00-06:00,21842.75,LONG,8.625,21834.125,21864.3125,2585400.0,0.7246376811594203,FAIL,2585400,2585400,21843.25,T5_NO_PROGRESS,0.057971014492753624,0.057937809589877966,15,2585385,0.057971014492753624,0.7246376811594203,2585400.0
P60-029783,,2025-02-11 15:02:00-06:00,21789.75,LONG,10.696428571428571,21779.053571428572,21816.491071428572,2589472.0,0.8180300500834725,FAIL,2589472,2589472,21794.25,T5_NO_PROGRESS,0.42070116861435725,0.4206678797481711,15,2589457,0.42070116861435725,0.8180300500834725,2589472.0
P60-029818,,2025-02-13 21:17:00-06:00,22130.0,SHORT,2.875,22132.875,22122.8125,2592546.0,0.0,FAIL,2592546,2592546,22129.75,T5_NO_PROGRESS,0.08695652173913043,0.08692375652449003,15,2592531,0.08695652173913043,0.0,2592546.0
P60-029907,,2025-02-21 14:56:00-06:00,21695.5,SHORT,15.071428571428571,21710.571428571428,21657.821428571428,2600265.0,0.46445497630331756,FAIL,2600265,2600265,21683.25,T5_NO_PROGRESS,0.8127962085308057,0.8127627682324458,15,2600250,0.8127962085308057,0.46445497630331756,2600265.0
P60-029946,,2025-02-26 18:23:00-06:00,21154.75,SHORT,14.303571428571429,21169.053571428572,21118.991071428572,2604551.0,0.7865168539325843,FAIL,2604551,2604551,21154.5,T5_NO_PROGRESS,0.017478152309612985,0.017443857858809895,15,2604536,0.017478152309612985,0.7865168539325843,2604551.0
P60-029959,,2025-02-27 09:53:00-06:00,21057.75,SHORT,26.053571428571427,21083.803571428572,20992.616071428572,2605481.0,0.9403701165181632,FAIL,2605481,2605481,21054.25,T5_NO_PROGRESS,0.13433858807402332,0.13430411629460876,15,2605466,0.13433858807402332,0.9403701165181632,2605481.0
P60-030032,,2025-03-05 17:42:00-06:00,20611.0,LONG,8.0,20603.0,20631.0,2611410.0,0.6875,FAIL,2611410,2611410,20608.75,T5_NO_PROGRESS,-0.28125,-0.28128518905013833,15,2611395,-0.28125,0.6875,2611410.0
P60-030053,,2025-03-06 21:34:00-06:00,20176.5,SHORT,6.125,20182.625,20161.1875,2613022.0,0.4489795918367347,FAIL,2613022,2613022,20172.25,T5_NO_PROGRESS,0.6938775510204082,0.6938416072166861,15,2613007,0.6938775510204082,0.4489795918367347,2613022.0
P60-030071,,2025-03-09 22:22:00-05:00,20111.25,SHORT,8.964285714285714,20120.214285714286,20088.839285714286,2614450.0,0.36254980079681276,FAIL,2614450,2614450,20114.5,T5_NO_PROGRESS,-0.36254980079681276,-0.36258586634728324,15,2614435,-0.36254980079681276,0.36254980079681276,2614450.0
P60-030255,,2025-03-26 12:53:00-05:00,20096.25,SHORT,13.982142857142858,20110.23214285714,20061.29464285714,2631874.0,0.7509578544061303,FAIL,2631874,2631874,20095.25,T5_NO_PROGRESS,0.07151979565772669,0.07148369415738035,15,2631859,0.07151979565772669,0.7509578544061303,2631874.0
P60-030265,,2025-03-27 07:45:00-05:00,20077.75,SHORT,12.982142857142858,20090.73214285714,20045.29464285714,2632946.0,0.7510316368638239,FAIL,2632946,2632946,20066.25,T5_NO_PROGRESS,0.8858321870701513,0.8857960540829589,15,2632931,0.8858321870701513,0.7510316368638239,2632946.0
P60-030281,,2025-03-28 10:54:00-05:00,19569.75,SHORT,13.0,19582.75,19537.25,2634515.0,0.8269230769230769,FAIL,2634515,2634515,19558.0,T5_NO_PROGRESS,0.9038461538461539,0.9038090822468339,15,2634500,0.9038461538461539,0.8269230769230769,2634515.0
P60-030284,,2025-03-28 13:19:00-05:00,19483.75,SHORT,13.678571428571429,19497.428571428572,19449.553571428572,2634660.0,0.8955613577023499,FAIL,2634660,2634660,19486.5,T5_NO_PROGRESS,-0.2010443864229765,-0.2010816230608933,15,2634645,-0.2010443864229765,0.8955613577023499,2634660.0
P60-030290,,2025-03-30 21:24:00-05:00,19234.25,SHORT,6.875,19241.125,19217.0625,2635085.0,0.9454545454545454,FAIL,2635085,2635085,19224.25,T5_NO_PROGRESS,1.4545454545454546,1.45450774789023,15,2635070,1.4545454545454546,0.9454545454545454,2635085.0
P60-030321,,2025-04-01 21:40:00-05:00,19583.5,SHORT,4.589285714285714,19588.089285714286,19572.026785714286,2637861.0,0.980544747081712,FAIL,2637861,2637861,19580.5,T5_NO_PROGRESS,0.6536964980544747,0.6536594684152583,15,2637846,0.6536964980544747,0.980544747081712,2637861.0
P60-030345,,2025-04-03 04:49:00-05:00,19038.0,SHORT,14.535714285714286,19052.535714285714,19001.660714285714,2639667.0,0.20638820638820637,FAIL,2639667,2639667,19036.25,T5_NO_PROGRESS,0.12039312039312039,0.12035500956382499,15,2639652,0.12039312039312039,0.20638820638820637,2639667.0
P60-030376,,2025-04-07 11:06:00-05:00,17320.0,SHORT,53.607142857142854,17373.60714285714,17185.98214285714,2642804.0,0.8954030646235843,FAIL,2642804,2642804,17250.25,T5_NO_PROGRESS,1.301132578281146,1.3010905891983076,15,2642789,1.301132578281146,0.8954030646235843,2642804.0
P60-030390,,2025-04-08 19:10:00-05:00,16894.25,SHORT,28.142857142857142,16922.39285714286,16823.89285714286,2644608.0,0.9060913705583756,FAIL,2644608,2644608,16874.75,T5_NO_PROGRESS,0.6928934010152284,0.6928504153995283,15,2644593,0.6928934010152284,0.9060913705583756,2644608.0
P60-030467,,2025-04-15 19:14:00-05:00,18691.25,SHORT,10.964285714285714,18702.214285714286,18663.839285714286,2651512.0,0.45602605863192186,FAIL,2651512,2651512,18686.25,T5_NO_PROGRESS,0.45602605863192186,0.45598724766237414,15,2651497,0.45602605863192186,0.45602605863192186,2651512.0
P60-030475,,2025-04-16 07:42:00-05:00,18653.5,SHORT,15.839285714285714,18669.339285714286,18613.901785714286,2652260.0,0.36302142051860203,FAIL,2652260,2652260,18648.25,T5_NO_PROGRESS,0.3314543404735062,0.331415440741876,15,2652245,0.3314543404735062,0.36302142051860203,2652260.0
P60-030518,,2025-04-21 12:49:00-05:00,17723.75,SHORT,12.678571428571429,17736.428571428572,17692.053571428572,2655327.0,0.9859154929577465,FAIL,2655327,2655327,17707.75,T5_NO_PROGRESS,1.2619718309859154,1.2619308961388664,15,2655312,1.2619718309859154,0.9859154929577465,2655327.0
P60-030554,,2025-04-23 14:03:00-05:00,18836.25,SHORT,25.125,18861.375,18773.4375,2658161.0,0.5472636815920398,FAIL,2658161,2658161,18808.0,T5_NO_PROGRESS,1.1243781094527363,1.1243395684298043,15,2658146,1.1243781094527363,0.5472636815920398,2658161.0
P60-030573,,2025-04-24 20:50:00-05:00,19418.25,SHORT,8.535714285714286,19426.785714285714,19396.910714285714,2659888.0,0.7615062761506275,FAIL,2659888,2659888,19416.25,T5_NO_PROGRESS,0.23430962343096232,0.2342722710006623,15,2659873,0.23430962343096232,0.7615062761506275,2659888.0
P60-030579,,2025-04-25 02:24:00-05:00,19411.25,SHORT,16.642857142857142,19427.89285714286,19369.64285714286,2660222.0,0.9914163090128756,FAIL,2660222,2660222,19401.0,T5_NO_PROGRESS,0.6158798283261803,0.6158424468007562,15,2660207,0.6158798283261803,0.9914163090128756,2660222.0
P60-030624,,2025-04-29 17:23:00-05:00,19585.0,SHORT,7.571428571428571,19592.571428571428,19566.071428571428,2663821.0,0.7924528301886793,FAIL,2663821,2663821,19578.0,T5_NO_PROGRESS,0.9245283018867925,0.9244912694441836,15,2663806,0.9245283018867925,0.7924528301886793,2663821.0
P60-030626,,2025-04-29 20:43:00-05:00,19518.0,SHORT,8.017857142857142,19526.01785714286,19497.95535714286,2664021.0,0.9977728285077951,FAIL,2664021,2664021,19516.25,T5_NO_PROGRESS,0.2182628062360802,0.21822564577151946,15,2664006,0.2182628062360802,0.9977728285077951,2664021.0
P60-030710,,2025-05-07 00:42:00-05:00,19982.0,SHORT,6.892857142857143,19988.89285714286,19964.76785714286,2671160.0,0.5803108808290155,FAIL,2671160,2671160,19981.25,T5_NO_PROGRESS,0.10880829015544041,0.10877199498091068,15,2671145,0.10880829015544041,0.5803108808290155,2671160.0
P60-030726,,2025-05-08 01:08:00-05:00,20149.25,SHORT,6.767857142857143,20156.01785714286,20132.33035714286,2672566.0,0.9234828496042216,FAIL,2672566,2672566,20144.0,T5_NO_PROGRESS,0.7757255936675461,0.7756896000896515,15,2672551,0.7757255936675461,0.9234828496042216,2672566.0
P60-030737,,2025-05-08 14:00:00-05:00,20284.0,SHORT,11.607142857142858,20295.60714285714,20254.98214285714,2673338.0,0.7107692307692307,FAIL,2673338,2673338,20280.0,T5_NO_PROGRESS,0.3446153846153846,0.34457962169360673,15,2673323,0.3446153846153846,0.7107692307692307,2673338.0
P60-030749,,2025-05-09 07:13:00-05:00,20213.0,SHORT,10.410714285714286,20223.410714285714,20186.973214285714,2674311.0,0.8885077186963979,FAIL,2674311,2674311,20197.75,T5_NO_PROGRESS,1.4648370497427101,1.4648011632536198,15,2674296,1.4648370497427101,0.8885077186963979,2674311.0
P60-030759,,2025-05-09 15:03:00-05:00,20138.25,LONG,13.410714285714286,20124.839285714286,20171.776785714286,2674781.0,0.8202396804260985,FAIL,2674781,2674781,20136.0,T5_NO_PROGRESS,-0.1677762982689747,-0.1678123234013848,15,2674766,-0.1677762982689747,0.8202396804260985,2674781.0
P60-030801,,2025-05-14 04:34:00-05:00,21272.0,SHORT,7.232142857142857,21279.23214285714,21253.91964285714,2678292.0,0.6913580246913581,FAIL,2678292,2678292,21269.25,T5_NO_PROGRESS,0.3802469135802469,0.38021281962705306,15,2678277,0.3802469135802469,0.6913580246913581,2678292.0
P60-030842,,2025-05-16 15:07:00-05:00,21499.25,LONG,10.071428571428571,21489.178571428572,21524.428571428572,2681685.0,0.4219858156028369,FAIL,2681685,2681685,21503.5,T5_NO_PROGRESS,0.4219858156028369,0.4219520776915626,15,2681670,0.4219858156028369,0.4219858156028369,2681685.0
P60-030885,,2025-05-21 07:33:00-05:00,21299.0,SHORT,9.267857142857142,21308.26785714286,21275.83035714286,2685371.0,0.836223506743738,FAIL,2685371,2685371,21301.25,T5_NO_PROGRESS,-0.24277456647398846,-0.2428086204486996,15,2685356,-0.24277456647398846,0.836223506743738,2685371.0
P60-030970,,2025-05-28 14:20:00-05:00,21467.25,SHORT,16.5,21483.75,21426.0,2692438.0,0.696969696969697,FAIL,2692438,2692438,21444.75,T5_NO_PROGRESS,1.3636363636363635,1.3636025652843247,15,2692423,1.3636363636363635,0.696969696969697,2692438.0
P60-031035,,2025-06-03 05:11:00-05:00,21446.0,SHORT,6.607142857142857,21452.60714285714,21429.48214285714,2697409.0,0.6054054054054054,FAIL,2697409,2697409,21443.5,T5_NO_PROGRESS,0.3783783783783784,0.3783445621222544,15,2697394,0.3783783783783784,0.6054054054054054,2697409.0
P60-031088,,2025-06-09 01:13:00-05:00,21737.75,SHORT,4.0,21741.75,21727.75,2702691.0,0.25,FAIL,2702691,2702691,21738.75,T5_NO_PROGRESS,-0.25,-0.2500333582561684,15,2702676,-0.25,0.25,2702691.0
P60-031121,,2025-06-10 17:37:00-05:00,21950.75,LONG,4.321428571428571,21946.428571428572,21961.553571428572,2704995.0,0.9834710743801653,FAIL,2704995,2704995,21952.0,T5_NO_PROGRESS,0.2892561983471075,0.28922316335931253,15,2704980,0.2892561983471075,0.9834710743801653,2704995.0
P60-031229,,2025-06-18 18:10:00-05:00,21936.0,SHORT,5.571428571428571,21941.571428571428,21922.071428571428,2713297.0,0.8076923076923077,FAIL,2713297,2713297,21933.0,T5_NO_PROGRESS,0.5384615384615384,0.5384284793720802,15,2713282,0.5384615384615384,0.8076923076923077,2713297.0
P60-031285,,2025-06-25 11:29:00-05:00,22437.0,SHORT,7.357142857142857,22444.35714285714,22418.60714285714,2719616.0,0.9174757281553398,FAIL,2719616,2719616,22427.75,T5_NO_PROGRESS,1.2572815533980584,1.2572492301014007,15,2719601,1.2572815533980584,0.9174757281553398,2719616.0
P60-031356,,2025-07-01 15:01:00-05:00,22681.0,SHORT,14.25,22695.25,22645.375,2725348.0,0.38596491228070173,FAIL,2725348,2725348,22678.25,T5_NO_PROGRESS,0.19298245614035087,0.19295047096382578,15,2725333,0.19298245614035087,0.38596491228070173,2725348.0
P60-031363,,2025-07-02 07:25:00-05:00,22633.75,SHORT,15.035714285714286,22648.785714285714,22596.160714285714,2726272.0,0.9809976247030878,FAIL,2726272,2726272,22612.0,T5_NO_PROGRESS,1.4465558194774346,1.4465237663734942,15,2726257,1.4465558194774346,0.9809976247030878,2726272.0
P60-031378,,2025-07-03 10:09:00-05:00,23063.25,LONG,7.482142857142857,23055.76785714286,23081.95535714286,2727815.0,0.9021479713603819,FAIL,2727815,2727815,23064.75,T5_NO_PROGRESS,0.20047732696897375,0.20044588147539955,15,2727800,0.20047732696897375,0.9021479713603819,2727815.0
P60-031396,,2025-07-04 09:05:00-05:00,22917.0,SHORT,8.232142857142858,22925.23214285714,22896.41964285714,2728906.0,0.48590021691973967,FAIL,2728906,2728906,22920.5,T5_NO_PROGRESS,-0.42516268980477223,-0.4251943370764422,15,2728891,-0.42516268980477223,0.48590021691973967,2728906.0
P60-031397,,2025-07-04 09:32:00-05:00,22941.75,LONG,4.910714285714286,22936.839285714286,22954.026785714286,2728933.0,0.56,FAIL,2728933,2728933,22938.0,T5_NO_PROGRESS,-0.7636363636363637,-0.7636679721762749,15,2728918,-0.7636363636363637,0.56,2728933.0
P60-031411,,2025-07-07 09:05:00-05:00,22931.75,SHORT,14.196428571428571,22945.946428571428,22896.258928571428,2730046.0,0.8276729559748428,FAIL,2730046,2730046,22939.25,T5_NO_PROGRESS,-0.5283018867924528,-0.5283335219317682,15,2730031,-0.5283018867924528,0.8276729559748428,2730046.0
P60-031415,,2025-07-07 12:39:00-05:00,22863.75,SHORT,17.375,22881.125,22820.3125,2730260.0,0.12949640287769784,FAIL,2730260,2730260,22861.0,T5_NO_PROGRESS,0.15827338129496402,0.1582416475954165,15,2730245,0.15827338129496402,0.12949640287769784,2730260.0
P60-031419,,2025-07-07 15:03:00-05:00,22861.5,SHORT,14.071428571428571,22875.571428571428,22826.321428571428,2730404.0,0.49746192893401014,FAIL,2730404,2730404,22862.25,T5_NO_PROGRESS,-0.0532994923857868,-0.05333122462198719,15,2730389,-0.0532994923857868,0.49746192893401014,2730404.0
P60-031438,,2025-07-08 18:33:00-05:00,22903.25,SHORT,4.696428571428571,22907.946428571428,22891.508928571428,2731932.0,0.3193916349809886,FAIL,2731932,2731932,22902.0,T5_NO_PROGRESS,0.2661596958174905,0.2661280344290216,15,2731917,0.2661596958174905,0.3193916349809886,2731932.0
P60-031462,,2025-07-10 00:34:00-05:00,22987.0,SHORT,4.142857142857143,22991.14285714286,22976.64285714286,2733673.0,0.7241379310344827,FAIL,2733673,2733673,22987.25,T5_NO_PROGRESS,-0.06034482758620689,-0.06037637283732574,15,2733658,-0.06034482758620689,0.7241379310344827,2733673.0
P60-031488,,2025-07-11 14:36:00-05:00,22977.25,SHORT,7.678571428571429,22984.928571428572,22958.053571428572,2735895.0,0.7162790697674418,FAIL,2735895,2735895,22967.75,T5_NO_PROGRESS,1.2372093023255815,1.2371777388285325,15,2735880,1.2372093023255815,0.7162790697674418,2735895.0
P60-031490,,2025-07-13 18:12:00-05:00,22854.5,SHORT,11.0,22865.5,22827.0,2736051.0,0.36363636363636365,FAIL,2736051,2736051,22843.5,T5_NO_PROGRESS,1.0,0.9999682623065642,15,2736036,1.0,0.36363636363636365,2736051.0
P60-031533,,2025-07-16 11:19:00-05:00,22979.25,SHORT,17.982142857142858,22997.23214285714,22934.29464285714,2739838.0,0.31976166832174774,FAIL,2739838,2739838,22988.75,T5_NO_PROGRESS,-0.5283018867924528,-0.5283334617039303,15,2739823,-0.5283018867924528,0.31976166832174774,2739838.0
P60-031540,,2025-07-17 05:13:00-05:00,23108.5,SHORT,3.8035714285714284,23112.303571428572,23098.991071428572,2740852.0,0.3943661971830986,FAIL,2740852,2740852,23110.25,T5_NO_PROGRESS,-0.46009389671361506,-0.46012527561539984,15,2740837,-0.46009389671361506,0.3943661971830986,2740852.0
P60-031546,,2025-07-17 14:12:00-05:00,23260.75,LONG,5.053571428571429,23255.696428571428,23273.383928571428,2741391.0,0.7420494699646643,FAIL,2741391,2741391,23260.25,T5_NO_PROGRESS,-0.0989399293286219,-0.09897110448616779,15,2741376,-0.0989399293286219,0.7420494699646643,2741391.0
P60-031578,,2025-07-21 15:37:00-05:00,23346.5,SHORT,3.017857142857143,23349.51785714286,23338.95535714286,2744236.0,0.41420118343195267,FAIL,2744236,2744236,23344.25,T5_NO_PROGRESS,0.7455621301775148,0.745531072257554,15,2744221,0.7455621301775148,0.41420118343195267,2744236.0
P60-031594,,2025-07-22 15:06:00-05:00,23200.75,SHORT,12.339285714285714,23213.089285714286,23169.901785714286,2745585.0,0.8712011577424024,FAIL,2745585,2745585,23189.0,T5_NO_PROGRESS,0.9522431259044863,0.9522118602861164,15,2745570,0.9522431259044863,0.8712011577424024,2745585.0
P60-031693,,2025-07-31 15:08:00-05:00,23339.0,SHORT,33.482142857142854,23372.48214285714,23255.29464285714,2755246.0,0.9034666666666668,FAIL,2755246,2755246,23317.5,T5_NO_PROGRESS,0.6421333333333334,0.6421022248205579,15,2755231,0.6421333333333334,0.9034666666666668,2755246.0
P60-031794,,2025-08-10 23:30:00-05:00,23740.75,SHORT,3.142857142857143,23743.89285714286,23732.89285714286,2763968.0,0.4772727272727273,FAIL,2763968,2763968,23739.5,T5_NO_PROGRESS,0.39772727272727276,0.39769673047439796,15,2763953,0.39772727272727276,0.4772727272727273,2763968.0
P60-031800,,2025-08-11 13:56:00-05:00,23682.5,SHORT,10.446428571428571,23692.946428571428,23656.383928571428,2764834.0,0.23931623931623933,FAIL,2764834,2764834,23678.25,T5_NO_PROGRESS,0.40683760683760684,0.40680698000593746,15,2764819,0.40683760683760684,0.23931623931623933,2764834.0
P60-031809,,2025-08-12 00:11:00-05:00,23642.0,LONG,13.589285714285714,23628.410714285714,23675.973214285714,2765389.0,0.7910643889618922,FAIL,2765389,2765389,23638.0,T5_NO_PROGRESS,-0.2943495400788436,-0.29438022347980386,15,2765374,-0.2943495400788436,0.7910643889618922,2765389.0
P60-031834,,2025-08-13 15:12:00-05:00,23930.25,SHORT,7.714285714285714,23937.964285714286,23910.964285714286,2767670.0,0.5833333333333334,FAIL,2767670,2767670,23925.5,T5_NO_PROGRESS,0.6157407407407407,0.6157104345888904,15,2767655,0.6157407407407407,0.5833333333333334,2767670.0
P60-031885,,2025-08-18 22:39:00-05:00,23758.25,SHORT,4.910714285714286,23763.160714285714,23745.973214285714,2772196.0,0.8145454545454546,FAIL,2772196,2772196,23754.25,T5_NO_PROGRESS,0.8145454545454546,0.8145149325211076,15,2772181,0.8145454545454546,0.8145454545454546,2772196.0
P60-031921,,2025-08-21 07:48:00-05:00,23224.5,SHORT,9.303571428571429,23233.803571428572,23201.241071428572,2775505.0,0.9942418426103646,FAIL,2775505,2775505,23227.0,T5_NO_PROGRESS,-0.2687140115163148,-0.26874524106038655,15,2775490,-0.2687140115163148,0.9942418426103646,2775505.0
P60-031955,,2025-08-24 21:57:00-05:00,23526.0,SHORT,3.5892857142857144,23529.589285714286,23517.026785714286,2777673.0,0.13930348258706468,FAIL,2777673,2777673,23527.5,T5_NO_PROGRESS,-0.417910447761194,-0.41794126943201704,15,2777658,-0.417910447761194,0.13930348258706468,2777673.0
P60-031968,,2025-08-25 13:22:00-05:00,23570.75,SHORT,6.0,23576.75,23555.75,2778598.0,0.875,FAIL,2778598,2778598,23567.5,T5_NO_PROGRESS,0.5416666666666666,0.5416359003737927,15,2778583,0.5416666666666666,0.875,2778598.0
P60-032073,,2025-09-03 08:35:00-05:00,23398.5,SHORT,17.464285714285715,23415.964285714286,23354.839285714286,2787731.0,0.5153374233128835,FAIL,2787731,2787731,23410.75,T5_NO_PROGRESS,-0.7014314928425357,-0.7014625008786578,15,2787716,-0.7014314928425357,0.5153374233128835,2787731.0
P60-032177,,2025-09-11 20:32:00-05:00,24007.5,SHORT,3.017857142857143,24010.51785714286,23999.95535714286,2796667.0,0.9112426035502958,FAIL,2796667,2796667,24004.5,T5_NO_PROGRESS,0.9940828402366864,0.9940526375438857,15,2796652,0.9940828402366864,0.9112426035502958,2796667.0
P60-032238,,2025-09-17 00:19:00-05:00,24274.0,SHORT,3.4642857142857144,24277.464285714286,24265.339285714286,2801011.0,0.8659793814432989,FAIL,2801011,2801011,24272.5,T5_NO_PROGRESS,0.43298969072164945,0.4329598191107161,15,2800996,0.43298969072164945,0.8659793814432989,2801011.0
P60-032241,,2025-09-17 09:05:00-05:00,24230.75,SHORT,13.446428571428571,24244.196428571428,24197.133928571428,2801529.0,0.46480743691899074,FAIL,2801529,2801529,24227.75,T5_NO_PROGRESS,0.22310756972111553,0.22307763244928586,15,2801514,0.22310756972111553,0.46480743691899074,2801529.0
P60-032391,,2025-09-29 13:39:00-05:00,24847.0,SHORT,5.892857142857143,24852.89285714286,24832.26785714286,2812842.0,0.2545454545454545,FAIL,2812842,2812842,24843.0,T5_NO_PROGRESS,0.6787878787878787,0.6787586932932134,15,2812827,0.6787878787878787,0.2545454545454545,2812842.0
P60-032392,,2025-09-29 15:10:00-05:00,24833.25,SHORT,6.321428571428571,24839.571428571428,24817.446428571428,2812933.0,0.9096045197740114,FAIL,2812933,2812933,24830.75,T5_NO_PROGRESS,0.3954802259887006,0.39545102382630204,15,2812918,0.3954802259887006,0.9096045197740114,2812933.0
P60-032602,,2025-10-16 15:22:00-05:00,24775.0,SHORT,12.946428571428571,24787.946428571428,24742.633928571428,2830885.0,0.9848275862068966,FAIL,2830885,2830885,24777.75,T5_NO_PROGRESS,-0.21241379310344827,-0.21244307177364857,15,2830870,-0.21241379310344827,0.9848275862068966,2830885.0
