time,open,high,low,close,GLD_armed_long,GLD_armed_short,GLD_evidence_threshold_long,GLD_evidence_threshold_short,GLD_decide_e_long,GLD_decide_e_short,GLD_p4_keep_long,GLD_p4_keep_short,GLD_h1_keep_long,GLD_h1_keep_short,GLD_gate_open,GLD_not_in_cooldown,GLD_take_long,GLD_take_short,GLD_bar_time_utc_ms,GLD_htf_warmup_ready,GLD_arm_total_long,GLD_arm_total_short,GLD_arm_total_long_prov,GLD_arm_total_short_prov,GLD_pass_reason_code
1506902040000,5993.0,5993.0,5992.75,5993.0,0,1,,,0,1,1,1,1,1,1,1,0,0,1506902040000,0,,,0,0,1
1506902100000,5993.0,5993.25,5993.0,5993.25,0,1,,,0,1,1,1,1,1,1,1,0,0,1506902100000,0,,,0,0,1
1506902160000,5993.0,5993.5,5993.0,5993.25,0,1,,,0,1,1,1,1,1,1,1,0,0,1506902160000,0,,,0,0,1
1506902220000,5993.75,5993.75,5992.75,5993.0,0,1,,,0,1,1,1,1,1,1,1,0,0,1506902220000,0,,,0,0,1
1506902280000,5993.25,5993.25,5993.25,5993.25,0,1,,,0,1,1,1,1,1,1,1,0,0,1506902280000,0,,,0,0,1
1506902340000,5993.25,5993.5,5993.25,5993.5,0,0,,,0,0,1,1,1,1,1,1,0,0,1506902340000,0,,,0,0,1
1506902400000,5993.25,5994.0,5993.25,5993.75,0,0,,,0,0,1,1,1,1,0,1,1,0,1506902400000,0,,,0,0,1
1506902460000,5993.5,5993.5,5992.75,5993.0,0,0,,,0,0,1,1,1,1,0,1,0,0,1506902460000,0,,,0,0,1
1506902520000,5992.5,5993.0,5992.5,5992.75,0,0,,,0,0,1,1,1,1,0,0,0,0,1506902520000,0,,,0,0,1
1506902580000,5992.75,5994.0,5992.75,5994.0,0,0,,,0,0,1,1,1,1,0,0,0,0,1506902580000,0,,,0,0,1
1506902640000,5993.5,5994.75,5993.5,5994.75,0,0,,,0,0,1,1,1,1,0,0,0,0,1506902640000,0,,,0,0,1
1506902700000,5994.5,5994.5,5993.75,5994.25,0,0,,,0,0,1,1,1,1,1,1,0,0,1506902700000,0,,,0,0,1
1506902760000,5994.25,5994.25,5993.75,5993.75,1,0,,,1,0,1,1,1,1,1,1,0,0,1506902760000,0,,,0,0,1
1506902820000,5993.5,5993.5,5992.25,5992.25,1,0,,,1,0,1,1,1,1,1,1,0,0,1506902820000,0,,,0,0,1
1506902880000,5992.0,5992.0,5991.75,5991.75,1,0,,,1,0,1,1,1,1,1,1,0,0,1506902880000,0,,,0,0,1
1506902940000,5991.5,5991.5,5990.5,5991.0,0,0,,,0,0,1,1,1,1,1,1,0,0,1506902940000,0,,,0,0,1
