time,open,high,low,close,GLD_armed_long,GLD_armed_short,GLD_evidence_threshold_long,GLD_evidence_threshold_short,GLD_decide_e_long,GLD_decide_e_short,GLD_p4_keep_long,GLD_p4_keep_short,GLD_h1_keep_long,GLD_h1_keep_short,GLD_gate_open,GLD_not_in_cooldown,GLD_take_long,GLD_take_short,GLD_bar_time_utc_ms,GLD_htf_warmup_ready,GLD_arm_total_long,GLD_arm_total_short,GLD_arm_total_long_prov,GLD_arm_total_short_prov,GLD_pass_reason_code
1787923080000,29655.25,29660.25,29654.0,29656.5,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1787923080000,1,6.0,5.0,2,1,0
1787923140000,29656.0,29656.5,29651.0,29652.25,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1787923140000,1,6.0,4.0,2,1,0
1787923200000,29652.25,29658.25,29650.5,29651.0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1787923200000,1,6.0,4.0,2,1,0
1787923260000,29650.5,29652.0,29646.5,29649.0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1787923260000,1,6.0,3.0,2,1,0
1787923320000,29647.75,29648.25,29643.5,29646.75,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1787923320000,1,6.0,3.0,2,2,0
1787923380000,29647.25,29648.75,29645.5,29647.0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1787923380000,1,6.0,2.0,2,1,0
1787923440000,29646.5,29650.0,29645.5,29647.0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1787923440000,1,6.0,2.0,2,1,0
1787923500000,29647.0,29647.25,29622.75,29627.25,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1787923500000,1,6.0,2.0,2,2,0
1787923560000,29627.0,29629.0,29622.0,29627.75,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1787923560000,1,6.0,2.0,2,1,0
1787923620000,29627.25,29637.25,29622.5,29627.75,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1787923620000,1,6.0,2.0,2,1,0
1787923680000,29627.5,29644.75,29627.5,29643.5,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1787923680000,1,6.0,4.0,2,1,0
1787923740000,29642.75,29646.25,29628.0,29628.0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1787923740000,1,6.0,3.0,2,1,0
1787923800000,29628.5,29637.0,29596.75,29610.5,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1787923800000,1,6.0,6.0,2,1,0
1787923860000,29610.75,29613.0,29571.75,29573.25,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1787923860000,1,6.0,6.0,2,2,0
1787923920000,29573.0,29592.0,29567.0,29582.75,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1787923920000,1,6.0,4.0,2,1,0
1787923980000,29583.5,29591.25,29562.75,29582.25,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1787923980000,1,6.0,4.0,2,1,0
1787924040000,29583.0,29605.75,29578.25,29605.75,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1787924040000,1,6.0,4.0,2,1,0
1787924100000,29605.0,29613.75,29585.75,29600.0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1787924100000,1,6.0,4.0,2,1,0
1787924160000,29599.75,29629.75,29592.0,29627.0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1787924160000,1,6.0,3.0,2,1,0
1787924220000,29628.5,29648.5,29619.0,29621.25,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1787924220000,1,6.0,5.0,2,1,0
1787924280000,29621.75,29649.0,29620.25,29649.0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1787924280000,1,6.0,3.0,2,1,0
1787924340000,29648.5,29659.75,29640.0,29651.25,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1787924340000,1,6.0,4.0,2,1,0
1787924400000,29651.75,29694.75,29648.75,29692.5,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1787924400000,1,6.0,5.0,2,1,0
1787924460000,29693.5,29699.0,29686.25,29697.75,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1787924460000,1,6.0,4.0,2,1,0
1787924520000,29698.75,29700.0,29677.5,29694.75,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1787924520000,1,6.0,6.0,2,1,0
1787924580000,29695.0,29701.75,29680.75,29693.25,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1787924580000,1,6.0,6.0,2,2,0
1787924640000,29693.75,29696.25,29677.5,29687.75,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1787924640000,1,3.0,6.0,1,2,0
1787924700000,29687.25,29695.0,29660.0,29679.75,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1787924700000,1,3.0,6.0,2,2,0
1787924760000,29680.75,29681.25,29663.25,29672.25,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1787924760000,1,3.0,6.0,2,2,0
1787924820000,29673.0,29684.75,29661.5,29683.0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1787924820000,1,3.0,6.0,2,2,0
1787924880000,29683.75,29701.5,29681.0,29696.25,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1787924880000,1,3.0,6.0,2,2,0
1787924940000,29696.5,29703.25,29654.0,29657.75,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1787924940000,1,3.0,6.0,2,2,0
1787925000000,29658.5,29669.5,29650.0,29652.5,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1787925000000,1,3.0,6.0,2,2,0
1787925060000,29653.5,29655.0,29628.75,29638.0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1787925060000,1,3.0,6.0,2,2,0
1787925120000,29638.75,29652.0,29625.0,29631.75,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1787925120000,1,3.0,6.0,2,2,0
1787925180000,29632.0,29650.5,29631.25,29645.5,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1787925180000,1,3.0,6.0,2,2,0
1787925240000,29646.0,29652.5,29633.25,29633.5,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1787925240000,1,3.0,6.0,2,2,0
1787925300000,29634.75,29643.5,29629.5,29633.5,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1787925300000,1,3.0,6.0,2,2,0
1787925360000,29633.0,29655.0,29631.75,29650.25,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1787925360000,1,5.0,6.0,1,2,0
1787925420000,29650.75,29657.75,29640.25,29649.75,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1787925420000,1,4.0,6.0,1,2,0
1787925480000,29650.75,29655.0,29639.75,29654.75,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1787925480000,1,6.0,6.0,1,2,0
1787925540000,29655.5,29668.0,29625.75,29629.0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1787925540000,1,5.0,6.0,1,2,0
1787925600000,29632.0,29706.0,29605.0,29687.25,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1787925600000,1,6.0,6.0,1,2,0
1787925660000,29687.5,29688.0,29641.5,29643.75,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1787925660000,1,2.0,6.0,1,2,0
1787925720000,29643.75,29661.25,29624.5,29651.75,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1787925720000,1,5.0,6.0,1,2,0
1787925780000,29651.75,29657.75,29608.75,29609.25,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1787925780000,1,4.0,6.0,1,2,0
1787925840000,29608.75,29633.25,29597.75,29629.0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1787925840000,1,6.0,6.0,1,2,0
1787925900000,29629.5,29631.75,29588.75,29591.5,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1787925900000,1,4.0,6.0,1,2,0
1787925960000,29592.0,29595.5,29566.0,29588.25,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1787925960000,1,4.0,6.0,1,2,0
1787926020000,29588.25,29590.0,29568.5,29572.5,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1787926020000,1,5.0,6.0,1,2,0
1787926080000,29573.25,29608.0,29559.0,29606.25,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1787926080000,1,5.0,6.0,1,2,0
1787926140000,29606.0,29617.25,29581.5,29581.5,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1787926140000,1,4.0,6.0,1,2,0
1787926200000,29582.25,29602.0,29564.5,29567.5,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1787926200000,1,4.0,6.0,1,2,0
1787926260000,29568.0,29575.75,29542.75,29560.75,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1787926260000,1,4.0,6.0,2,2,0
1787926320000,29560.5,29561.0,29527.0,29556.0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1787926320000,1,4.0,6.0,2,2,0
1787926380000,29557.25,29557.5,29505.0,29521.5,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1787926380000,1,4.0,6.0,2,2,0
1787926440000,29522.0,29542.0,29515.25,29534.75,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1787926440000,1,4.0,6.0,2,2,0
1787926500000,29536.25,29557.5,29532.25,29552.5,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1787926500000,1,4.0,6.0,2,2,0
1787926560000,29552.25,29570.0,29538.75,29561.5,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1787926560000,1,4.0,6.0,2,2,0
1787926620000,29562.75,29595.0,29557.5,29593.25,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1787926620000,1,4.0,6.0,2,2,0
1787926680000,29593.75,29610.0,29588.75,29596.0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1787926680000,1,4.0,6.0,2,2,0
1787926740000,29596.75,29628.5,29596.25,29605.0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1787926740000,1,4.0,6.0,2,2,0
1787926800000,29604.5,29636.75,29603.5,29617.5,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1787926800000,1,4.0,6.0,2,2,0
1787926860000,29617.5,29649.75,29617.25,29644.25,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1787926860000,1,4.0,6.0,2,2,0
1787926920000,29645.5,29675.75,29639.0,29669.75,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1787926920000,1,4.0,6.0,2,2,0
1787926980000,29670.75,29672.0,29637.25,29644.75,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1787926980000,1,4.0,6.0,2,2,0
1787927040000,29645.75,29649.75,29614.75,29643.5,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1787927040000,1,4.0,6.0,2,2,0
1787927100000,29643.5,29654.0,29626.5,29626.5,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1787927100000,1,4.0,6.0,2,2,0
1787927160000,29625.75,29643.5,29606.0,29643.0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1787927160000,1,4.0,6.0,2,2,0
1787927220000,29642.0,29645.75,29604.0,29614.25,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1787927220000,1,4.0,6.0,2,2,0
1787927280000,29613.75,29638.5,29611.25,29627.5,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1787927280000,1,4.0,6.0,2,2,0
1787927340000,29626.25,29654.0,29615.75,29653.5,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1787927340000,1,4.0,6.0,2,2,0
1787927400000,29653.5,29656.25,29634.0,29646.75,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1787927400000,1,5.0,6.0,1,2,0
1787927460000,29647.0,29661.25,29632.0,29641.75,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1787927460000,1,4.0,6.0,1,2,0
1787927520000,29643.25,29661.0,29635.5,29647.0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1787927520000,1,6.0,6.0,1,2,0
1787927580000,29647.75,29671.0,29636.75,29667.5,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1787927580000,1,4.0,6.0,1,2,0
1787927640000,29667.25,29688.5,29666.0,29683.25,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1787927640000,1,4.0,6.0,1,2,0
1787927700000,29684.5,29695.25,29671.0,29682.5,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1787927700000,1,2.0,6.0,1,2,0
1787927760000,29683.0,29695.0,29673.25,29685.5,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1787927760000,1,3.0,6.0,1,2,0
1787927820000,29686.25,29698.75,29682.5,29693.0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1787927820000,1,3.0,6.0,2,2,0
1787927880000,29693.5,29713.0,29692.0,29701.25,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1787927880000,1,3.0,6.0,1,2,0
1787927940000,29701.5,29701.75,29679.25,29680.0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1787927940000,1,4.0,6.0,1,2,0
1787928000000,29681.0,29702.0,29674.5,29700.75,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1787928000000,1,3.0,6.0,1,2,0
1787928060000,29700.25,29707.25,29686.5,29689.75,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1787928060000,1,4.0,6.0,1,2,0
1787928120000,29689.75,29715.25,29688.0,29709.75,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1787928120000,1,4.0,6.0,1,2,0
1787928180000,29709.75,29721.25,29705.0,29719.75,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1787928180000,1,4.0,6.0,1,2,0
1787928240000,29719.25,29744.0,29718.5,29734.25,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1787928240000,1,4.0,6.0,1,2,0
1787928300000,29734.75,29745.0,29725.25,29726.0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1787928300000,1,2.0,6.0,1,2,0
1787928360000,29726.0,29745.75,29725.25,29740.5,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1787928360000,1,2.0,6.0,2,2,0
1787928420000,29741.0,29755.0,29731.75,29738.0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1787928420000,1,3.0,6.0,1,2,0
1787928480000,29737.75,29754.0,29734.5,29746.0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1787928480000,1,5.0,6.0,1,2,0
1787928540000,29746.0,29752.5,29741.5,29750.0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1787928540000,1,4.0,6.0,1,2,0
1787928600000,29750.0,29769.75,29744.0,29760.0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1787928600000,1,4.0,6.0,1,2,0
1787928660000,29759.75,29763.0,29746.75,29754.25,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1787928660000,1,2.0,6.0,1,2,0
1787928720000,29754.25,29764.5,29753.25,29760.75,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1787928720000,1,4.0,6.0,1,2,0
1787928780000,29760.5,29776.0,29756.5,29772.0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1787928780000,1,4.0,6.0,2,2,0
1787928840000,29772.5,29778.5,29767.0,29769.5,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1787928840000,1,2.0,6.0,1,2,0
1787928900000,29769.5,29789.5,29767.25,29786.75,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1787928900000,1,4.0,6.0,1,2,0
1787928960000,29786.25,29797.5,29784.5,29791.25,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1787928960000,1,3.0,6.0,1,2,0
1787929020000,29790.75,29798.0,29785.25,29795.0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1787929020000,1,3.0,6.0,1,2,0
1787929080000,29795.0,29796.5,29787.0,29789.25,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1787929080000,1,2.0,6.0,1,2,0
1787929140000,29789.75,29799.0,29785.25,29796.5,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1787929140000,1,2.0,6.0,2,2,0
1787929200000,29796.5,29809.0,29790.25,29807.75,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1787929200000,1,5.0,6.0,1,2,0
1787929260000,29808.0,29811.5,29789.0,29789.0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1787929260000,1,5.0,6.0,1,2,0
1787929320000,29789.0,29793.25,29778.5,29790.0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1787929320000,1,5.0,6.0,1,2,0
1787929380000,29789.5,29802.25,29782.0,29798.5,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1787929380000,1,5.0,6.0,1,2,0
1787929440000,29798.75,29806.25,29788.75,29797.0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1787929440000,1,5.0,6.0,1,2,0
1787929500000,29797.0,29803.25,29790.25,29797.75,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1787929500000,1,6.0,6.0,1,2,0
1787929560000,29798.75,29803.75,29784.25,29788.25,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1787929560000,1,5.0,6.0,1,2,0
1787929620000,29788.0,29792.0,29780.0,29789.5,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1787929620000,1,6.0,6.0,1,2,0
1787929680000,29789.75,29790.0,29767.0,29768.0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1787929680000,1,3.0,6.0,1,2,0
1787929740000,29768.5,29772.0,29755.25,29763.25,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1787929740000,1,3.0,6.0,1,2,0
1787929800000,29762.5,29772.0,29758.75,29759.25,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1787929800000,1,4.0,6.0,1,2,0
1787929860000,29759.5,29759.5,29744.5,29754.75,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1787929860000,1,3.0,6.0,1,2,0
1787929920000,29753.5,29754.25,29735.25,29749.75,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1787929920000,1,3.0,6.0,2,2,0
1787929980000,29750.0,29759.75,29746.25,29758.5,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1787929980000,1,3.0,4.0,2,1,0
1787930040000,29757.75,29767.5,29743.75,29748.75,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1787930040000,1,3.0,6.0,2,1,0
1787930100000,29748.75,29774.5,29747.0,29760.75,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1787930100000,1,3.0,4.0,2,1,0
1787930160000,29760.75,29775.0,29757.0,29762.0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1787930160000,1,3.0,4.0,2,1,0
1787930220000,29762.0,29762.75,29749.25,29758.5,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1787930220000,1,3.0,6.0,2,1,0
1787930280000,29757.75,29761.25,29747.25,29750.5,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1787930280000,1,3.0,6.0,2,1,0
1787930340000,29750.5,29758.0,29746.0,29748.25,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1787930340000,1,3.0,6.0,2,1,0
1787930400000,29748.0,29769.75,29747.25,29768.75,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1787930400000,1,3.0,4.0,2,1,0
1787930460000,29769.0,29769.0,29740.5,29745.5,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1787930460000,1,3.0,4.0,2,1,0
1787930520000,29745.5,29750.0,29738.0,29745.75,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1787930520000,1,3.0,2.0,2,1,0
1787930580000,29745.0,29770.25,29744.0,29767.75,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1787930580000,1,3.0,2.0,2,2,0
1787930640000,29767.0,29773.25,29765.25,29768.5,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1787930640000,1,3.0,2.0,2,2,0
1787930700000,29768.5,29784.5,29764.25,29784.25,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1787930700000,1,3.0,2.0,2,2,0
1787930760000,29783.75,29791.25,29776.5,29780.25,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1787930760000,1,3.0,2.0,2,2,0
1787930820000,29779.75,29782.5,29771.75,29778.0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1787930820000,1,3.0,2.0,2,2,0
1787930880000,29778.0,29784.5,29768.25,29782.5,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1787930880000,1,3.0,2.0,2,2,0
1787930940000,29782.0,29783.5,29772.0,29782.75,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1787930940000,1,3.0,2.0,2,2,0
1787931000000,29783.25,29785.25,29774.75,29779.75,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1787931000000,1,3.0,2.0,2,2,0
1787931060000,29779.25,29782.0,29770.25,29772.25,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1787931060000,1,3.0,2.0,2,2,0
1787931120000,29772.0,29782.0,29771.0,29778.5,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1787931120000,1,3.0,2.0,2,2,0
1787931180000,29778.75,29785.5,29773.25,29775.25,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1787931180000,1,3.0,2.0,2,2,0
1787931240000,29775.25,29777.5,29762.25,29763.25,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1787931240000,1,3.0,2.0,2,2,0
1787931300000,29763.25,29768.5,29758.75,29762.25,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1787931300000,1,3.0,2.0,2,2,0
1787931360000,29762.5,29769.0,29758.0,29760.0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1787931360000,1,3.0,2.0,2,2,0
1787931420000,29759.5,29760.5,29748.0,29749.5,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1787931420000,1,3.0,6.0,2,1,0
1787931480000,29748.5,29752.0,29732.75,29733.25,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1787931480000,1,3.0,4.0,2,1,0
1787931540000,29732.75,29734.25,29716.5,29721.75,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1787931540000,1,3.0,4.0,2,2,0
1787931600000,29721.5,29722.5,29673.75,29678.0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1787931600000,1,3.0,4.0,2,1,0
1787931660000,29678.25,29699.5,29663.0,29698.0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1787931660000,1,3.0,4.0,2,1,0
1787931720000,29698.0,29699.25,29680.5,29683.0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1787931720000,1,3.0,5.0,2,1,0
1787931780000,29682.75,29697.5,29676.25,29689.5,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1787931780000,1,3.0,4.0,2,1,0
1787931840000,29689.0,29690.75,29665.75,29671.0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1787931840000,1,3.0,4.0,2,1,0
