candidate_id,direction,timestamp,bar_index,event,state_before,state_after,open,high,low,close,atr,setup_score,same_bar_setup_bos,bos_level,bos_condition,retest_level,tolerance,band_lower,band_upper,touch_condition,invalid_condition,opposite_bos,directional_candle,close_beyond_bos_level,confirmed,failed_conditions,risk_points
116,Short,2026-07-22 12:50:00-05:00,10330,BOS_ACCEPTED,SHORT_WAIT_BOS,SHORT_WAIT_RETEST,28964.0,28970.0,28932.25,28933.0,27.040719063959095,,True,28959.0,bearBreakEvent=true; Close-mode close < activeStrLow[1]; close=28933.0; level=28959.0,,,,,,,,,,,,
116,Short,2026-07-22 12:55:00-05:00,10331,RETEST_EVALUATION,SHORT_WAIT_RETEST,SHORT_WAIT_RETEST,28933.25,28943.75,28916.5,28926.5,27.055667702247728,,,,,28959.0,2.705566770224773,28956.294433229774,28961.705566770226,False,False,False,,,,,
116,Short,2026-07-22 13:00:00-05:00,10332,RETEST_EVALUATION,SHORT_WAIT_RETEST,SHORT_WAIT_RETEST,28926.25,28944.0,28914.0,28934.25,27.265977152087174,,,,,28959.0,2.7265977152087175,28956.27340228479,28961.72659771521,False,False,False,,,,,
116,Short,2026-07-22 13:05:00-05:00,10333,RETEST_EVALUATION,SHORT_WAIT_RETEST,SHORT_WAIT_RETEST,28935.0,28953.5,28927.5,28928.5,27.17555021265238,,,,,28959.0,2.717555021265238,28956.282444978733,28961.717555021267,False,False,False,,,,,
116,Short,2026-07-22 13:10:00-05:00,10334,RETEST_EVALUATION,SHORT_WAIT_RETEST,SHORT_WAIT_RETEST,28928.5,28936.5,28906.0,28906.75,27.41301091174864,,,,,28959.0,2.741301091174864,28956.258698908827,28961.741301091173,False,False,False,,,,,
116,Short,2026-07-22 13:15:00-05:00,10335,RETEST_EVALUATION,SHORT_WAIT_RETEST,SHORT_WAIT_RETEST,28906.75,28923.5,28904.5,28914.0,26.81208156090945,,,,,28959.0,2.6812081560909453,28956.31879184391,28961.68120815609,False,False,False,,,,,
116,Short,2026-07-22 13:20:00-05:00,10336,RETEST_EVALUATION,SHORT_WAIT_RETEST,SHORT_WAIT_RETEST,28914.0,28938.0,28906.25,28912.0,27.164790020844492,,,,,28959.0,2.7164790020844496,28956.283520997917,28961.716479002083,False,False,False,,,,,
116,Short,2026-07-22 13:25:00-05:00,10337,RETEST_EVALUATION,SHORT_WAIT_RETEST,SHORT_WAIT_RETEST,28912.0,28930.25,28907.5,28921.25,26.84944787649846,,,,,28959.0,2.684944787649846,28956.31505521235,28961.68494478765,False,False,False,,,,,
116,Short,2026-07-22 13:30:00-05:00,10338,RETEST_EVALUATION,SHORT_WAIT_RETEST,SHORT_WAIT_RETEST,28921.25,28922.25,28890.0,28897.25,27.235201599605713,,,,,28959.0,2.7235201599605716,28956.27647984004,28961.72352015996,False,False,False,,,,,
116,Short,2026-07-22 13:35:00-05:00,10339,RETEST_EVALUATION,SHORT_WAIT_RETEST,SHORT_WAIT_RETEST,28895.75,28921.75,28893.75,28915.5,27.289830056776733,,,,,28959.0,2.7289830056776734,28956.271016994324,28961.728983005676,False,False,False,,,,,
117,Short,2026-07-22 14:25:00-05:00,10349,SETUP_ACCEPTED,IDLE,SHORT_WAIT_BOS,28919.25,28942.25,28909.5,28935.25,25.772081090054645,85.0,,,,,,,,,,,,,,,
117,Short,2026-07-22 14:35:00-05:00,10351,BOS_ACCEPTED,SHORT_WAIT_BOS,SHORT_WAIT_RETEST,28911.25,28918.0,28874.75,28882.0,27.218018899077727,,False,28890.0,bearBreakEvent=true; Close-mode close < activeStrLow[1]; close=28882.0; level=28890.0,,,,,,,,,,,,
117,Short,2026-07-22 14:40:00-05:00,10352,RETEST_EVALUATION,SHORT_WAIT_RETEST,SHORT_WAIT_RETEST,28882.25,28905.75,28877.5,28894.5,27.29173183485789,,,,,28890.0,2.7291731834857895,28887.270826816515,28892.729173183485,True,True,False,,,,,
119,Short,2026-07-23 09:40:00-05:00,10568,SETUP_ACCEPTED,IDLE,SHORT_WAIT_BOS,28436.75,28455.5,28307.75,28327.25,77.56559680178991,75.0,,,,,,,,,,,,,,,
119,Short,2026-07-23 09:40:00-05:00,10568,BOS_ACCEPTED,SHORT_WAIT_BOS,SHORT_WAIT_RETEST,28436.75,28455.5,28307.75,28327.25,77.56559680178991,,True,28339.25,bearBreakEvent=true; Close-mode close < activeStrLow[1]; close=28327.25; level=28339.25,,,,,,,,,,,,
119,Short,2026-07-23 09:45:00-05:00,10569,RETEST_EVALUATION,SHORT_WAIT_RETEST,SHORT_WAIT_RETEST,28326.75,28352.75,28302.5,28312.25,75.61448274451921,,,,,28339.25,7.561448274451921,28331.688551725547,28346.811448274453,True,False,False,,,,,
119,Short,2026-07-23 09:45:00-05:00,10569,RETEST_ACCEPTED,SHORT_WAIT_RETEST,SHORT_WAIT_CONFIRM,28326.75,28352.75,28302.5,28312.25,75.61448274451921,,,,,28339.25,7.561448274451921,,,,,,,,,,
119,Short,2026-07-23 09:50:00-05:00,10570,CONFIRM_EVALUATION,SHORT_WAIT_CONFIRM,SHORT_WAIT_CONFIRM,28313.0,28328.5,28261.0,28264.75,75.03487683419641,,,28339.25,,,,,,,False,False,True,True,True,[],
119,Short,2026-07-23 09:50:00-05:00,10570,CONFIRM_ENTRY,SHORT_WAIT_CONFIRM,IDLE,28313.0,28328.5,28261.0,28264.75,75.03487683419641,,,,,,,,,,,,,,,,112.55231525129462
120,Short,2026-07-23 13:50:00-05:00,10618,SETUP_ACCEPTED,IDLE,SHORT_WAIT_BOS,28247.25,28251.5,28212.75,28215.75,38.31847057750672,75.0,,,,,,,,,,,,,,,
120,Short,2026-07-23 13:50:00-05:00,10618,BOS_ACCEPTED,SHORT_WAIT_BOS,SHORT_WAIT_RETEST,28247.25,28251.5,28212.75,28215.75,38.31847057750672,,True,28224.75,bearBreakEvent=true; Close-mode close < activeStrLow[1]; close=28215.75; level=28224.75,,,,,,,,,,,,
120,Short,2026-07-23 13:55:00-05:00,10619,RETEST_EVALUATION,SHORT_WAIT_RETEST,SHORT_WAIT_RETEST,28215.25,28234.25,28207.5,28232.25,37.49215125054195,,,,,28224.75,3.7492151250541954,28221.000784874945,28228.499215125055,True,True,False,,,,,
121,Long,2026-07-23 14:55:00-05:00,10631,SETUP_ACCEPTED,IDLE,LONG_WAIT_BOS,28218.75,28315.75,28218.75,28297.25,42.56465100365107,75.0,,,,,,,,,,,,,,,
121,Long,2026-07-23 14:55:00-05:00,10631,BOS_ACCEPTED,LONG_WAIT_BOS,LONG_WAIT_RETEST,28218.75,28315.75,28218.75,28297.25,42.56465100365107,,True,28285.75,bullBreakEvent=true; Close-mode close > activeStrHigh[1]; close=28297.25; level=28285.75,,,,,,,,,,,,
121,Long,2026-07-23 15:00:00-05:00,10632,RETEST_EVALUATION,LONG_WAIT_RETEST,LONG_WAIT_RETEST,28297.5,28409.0,28292.75,28390.5,47.82789021767599,,,,,28285.75,4.7827890217675995,28280.967210978233,28290.532789021767,False,False,False,,,,,
121,Long,2026-07-23 15:05:00-05:00,10633,RETEST_EVALUATION,LONG_WAIT_RETEST,LONG_WAIT_RETEST,28391.0,28409.25,28379.75,28396.5,46.51875520212771,,,,,28285.75,4.651875520212771,28281.098124479788,28290.401875520212,False,False,False,,,,,
121,Long,2026-07-23 15:10:00-05:00,10634,RETEST_EVALUATION,LONG_WAIT_RETEST,LONG_WAIT_RETEST,28397.0,28429.75,28395.5,28409.0,45.64241554483287,,,,,28285.75,4.564241554483288,28281.185758445517,28290.314241554483,False,False,False,,,,,
121,Long,2026-07-23 15:15:00-05:00,10635,RETEST_EVALUATION,LONG_WAIT_RETEST,LONG_WAIT_RETEST,28409.75,28439.0,28400.75,28436.5,45.1143858630591,,,,,28285.75,4.51143858630591,28281.238561413695,28290.261438586305,False,False,False,,,,,
121,Long,2026-07-23 15:20:00-05:00,10636,RETEST_EVALUATION,LONG_WAIT_RETEST,LONG_WAIT_RETEST,28436.5,28453.75,28431.0,28452.0,43.51692972998345,,,,,28285.75,4.351692972998346,28281.398307027,28290.101692973,False,False,False,,,,,
121,Long,2026-07-23 15:25:00-05:00,10637,RETEST_EVALUATION,LONG_WAIT_RETEST,LONG_WAIT_RETEST,28451.75,28459.5,28440.75,28451.75,41.74786332069892,,,,,28285.75,4.174786332069892,28281.57521366793,28289.92478633207,False,False,False,,,,,
121,Long,2026-07-23 15:30:00-05:00,10638,RETEST_EVALUATION,LONG_WAIT_RETEST,LONG_WAIT_RETEST,28450.75,28464.25,28438.25,28449.0,40.623015940649,,,,,28285.75,4.0623015940649,28281.687698405934,28289.812301594066,False,False,False,,,,,
121,Long,2026-07-23 15:35:00-05:00,10639,RETEST_EVALUATION,LONG_WAIT_RETEST,LONG_WAIT_RETEST,28450.0,28456.0,28445.25,28450.0,38.4892290877455,,,,,28285.75,3.8489229087745502,28281.901077091225,28289.598922908775,False,False,False,,,,,
121,Long,2026-07-23 15:40:00-05:00,10640,RETEST_EVALUATION,LONG_WAIT_RETEST,LONG_WAIT_RETEST,28449.75,28449.75,28410.25,28418.25,38.57928415290654,,,,,28285.75,3.857928415290654,28281.89207158471,28289.60792841529,False,False,False,,,,,
122,Long,2026-07-23 23:55:00-05:00,10727,SETUP_ACCEPTED,IDLE,LONG_WAIT_BOS,28226.75,28253.75,28223.75,28247.5,27.803488414350458,75.0,,,,,,,,,,,,,,,
122,Long,2026-07-23 23:55:00-05:00,10727,BOS_ACCEPTED,LONG_WAIT_BOS,LONG_WAIT_RETEST,28226.75,28253.75,28223.75,28247.5,27.803488414350458,,True,28243.0,bullBreakEvent=true; Close-mode close > activeStrHigh[1]; close=28247.5; level=28243.0,,,,,,,,,,,,
122,Long,2026-07-24 00:00:00-05:00,10728,RETEST_EVALUATION,LONG_WAIT_RETEST,LONG_WAIT_RETEST,28246.75,28257.5,28230.5,28244.75,27.746096384753997,,,,,28243.0,2.7746096384754,28240.225390361524,28245.774609638476,True,False,False,,,,,
122,Long,2026-07-24 00:00:00-05:00,10728,RETEST_ACCEPTED,LONG_WAIT_RETEST,LONG_WAIT_CONFIRM,28246.75,28257.5,28230.5,28244.75,27.746096384753997,,,,,28243.0,2.7746096384754,,,,,,,,,,
122,Long,2026-07-24 00:05:00-05:00,10729,CONFIRM_EVALUATION,LONG_WAIT_CONFIRM,LONG_WAIT_CONFIRM,28245.75,28282.5,28245.75,28266.75,28.46066092870014,,,28243.0,,,,,,,False,False,True,True,True,[],
122,Long,2026-07-24 00:05:00-05:00,10729,CONFIRM_ENTRY,LONG_WAIT_CONFIRM,IDLE,28245.75,28282.5,28245.75,28266.75,28.46066092870014,,,,,,,,,,,,,,,,42.69099139305021
123,Short,2026-07-24 02:00:00-05:00,10752,SETUP_ACCEPTED,IDLE,SHORT_WAIT_BOS,28226.25,28269.0,28221.5,28256.25,30.235238327122378,75.0,,,,,,,,,,,,,,,
123,Short,2026-07-24 02:05:00-05:00,10753,OPPOSITE_BOS_INVALIDATION,SHORT_WAIT_BOS,IDLE,28254.25,28281.0,28242.25,28279.25,30.84343558947078,,,,,,,,,,,,,,,,
131,Long,2026-07-27 13:50:00-05:00,11170,SETUP_ACCEPTED,IDLE,LONG_WAIT_BOS,27755.5,27842.75,27752.25,27833.75,47.45128838975965,75.0,,,,,,,,,,,,,,,
131,Long,2026-07-27 13:50:00-05:00,11170,BOS_ACCEPTED,LONG_WAIT_BOS,LONG_WAIT_RETEST,27755.5,27842.75,27752.25,27833.75,47.45128838975965,,True,27803.5,bullBreakEvent=true; Close-mode close > activeStrHigh[1]; close=27833.75; level=27803.5,,,,,,,,,,,,
131,Long,2026-07-27 13:55:00-05:00,11171,RETEST_EVALUATION,LONG_WAIT_RETEST,LONG_WAIT_RETEST,27833.75,27873.25,27833.75,27870.5,46.88333921906253,,,,,27803.5,4.688333921906253,27798.811666078094,27808.188333921906,False,False,False,,,,,
131,Long,2026-07-27 14:00:00-05:00,11172,RETEST_EVALUATION,LONG_WAIT_RETEST,LONG_WAIT_RETEST,27871.0,27879.25,27852.25,27855.0,45.4631007034152,,,,,27803.5,4.54631007034152,27798.953689929658,27808.046310070342,False,False,False,,,,,
131,Long,2026-07-27 14:05:00-05:00,11173,RETEST_EVALUATION,LONG_WAIT_RETEST,LONG_WAIT_RETEST,27855.0,27906.25,27847.5,27896.5,46.412164938885546,,,,,27803.5,4.641216493888555,27798.85878350611,27808.14121649389,False,False,False,,,,,
131,Long,2026-07-27 14:10:00-05:00,11174,RETEST_EVALUATION,LONG_WAIT_RETEST,LONG_WAIT_RETEST,27896.25,27914.5,27875.0,27883.5,45.91843887182229,,,,,27803.5,4.591843887182229,27798.90815611282,27808.09184388718,False,False,False,,,,,
131,Long,2026-07-27 14:15:00-05:00,11175,RETEST_EVALUATION,LONG_WAIT_RETEST,LONG_WAIT_RETEST,27883.0,27900.0,27877.75,27897.25,44.227836095263555,,,,,27803.5,4.4227836095263555,27799.077216390473,27807.922783609527,False,False,False,,,,,
131,Long,2026-07-27 14:20:00-05:00,11176,RETEST_EVALUATION,LONG_WAIT_RETEST,LONG_WAIT_RETEST,27896.5,27918.25,27883.5,27907.25,43.55084780274473,,,,,27803.5,4.355084780274473,27799.144915219724,27807.855084780276,False,False,False,,,,,
131,Long,2026-07-27 14:25:00-05:00,11177,RETEST_EVALUATION,LONG_WAIT_RETEST,LONG_WAIT_RETEST,27907.5,27929.75,27886.0,27925.25,43.565072959691534,,,,,27803.5,4.356507295969154,27799.14349270403,27807.85650729597,False,False,False,,,,,
131,Long,2026-07-27 14:30:00-05:00,11178,RETEST_EVALUATION,LONG_WAIT_RETEST,LONG_WAIT_RETEST,27926.0,27938.0,27914.75,27915.25,42.11399631971357,,,,,27803.5,4.211399631971357,27799.28860036803,27807.71139963197,False,False,False,,,,,
131,Long,2026-07-27 14:35:00-05:00,11179,RETEST_EVALUATION,LONG_WAIT_RETEST,LONG_WAIT_RETEST,27914.5,27924.75,27862.25,27867.5,43.57013943973403,,,,,27803.5,4.357013943973403,27799.142986056027,27807.857013943973,False,False,False,,,,,
132,Long,2026-07-27 22:20:00-05:00,11260,SETUP_ACCEPTED,IDLE,LONG_WAIT_BOS,27704.5,27728.25,27700.75,27715.25,35.2281435450498,75.0,,,,,,,,,,,,,,,
132,Long,2026-07-27 22:20:00-05:00,11260,BOS_ACCEPTED,LONG_WAIT_BOS,LONG_WAIT_RETEST,27704.5,27728.25,27700.75,27715.25,35.2281435450498,,True,27712.5,bullBreakEvent=true; Close-mode close > activeStrHigh[1]; close=27715.25; level=27712.5,,,,,,,,,,,,
132,Long,2026-07-27 22:25:00-05:00,11261,RETEST_EVALUATION,LONG_WAIT_RETEST,LONG_WAIT_RETEST,27716.75,27729.5,27664.75,27669.75,37.33684757754624,,,,,27712.5,3.7336847577546237,27708.766315242246,27716.233684757754,True,True,False,,,,,
133,Short,2026-07-28 08:35:00-05:00,11383,SETUP_ACCEPTED,IDLE,SHORT_WAIT_BOS,27558.25,27608.5,27471.0,27473.5,51.09169041350857,90.0,,,,,,,,,,,,,,,
133,Short,2026-07-28 08:35:00-05:00,11383,BOS_ACCEPTED,SHORT_WAIT_BOS,SHORT_WAIT_RETEST,27558.25,27608.5,27471.0,27473.5,51.09169041350857,,True,27530.5,bearBreakEvent=true; Close-mode close < activeStrLow[1]; close=27473.5; level=27530.5,,,,,,,,,,,,
133,Short,2026-07-28 08:40:00-05:00,11384,RETEST_EVALUATION,SHORT_WAIT_RETEST,SHORT_WAIT_RETEST,27474.25,27523.75,27410.75,27432.0,55.513712526829394,,,,,27530.5,5.55137125268294,27524.948628747316,27536.051371252684,False,False,False,,,,,
133,Short,2026-07-28 08:45:00-05:00,11385,RETEST_EVALUATION,SHORT_WAIT_RETEST,SHORT_WAIT_RETEST,27431.5,27446.75,27341.0,27437.75,59.102018774913006,,,,,27530.5,5.910201877491301,27524.58979812251,27536.41020187749,False,False,False,,,,,
133,Short,2026-07-28 08:50:00-05:00,11386,RETEST_EVALUATION,SHORT_WAIT_RETEST,SHORT_WAIT_RETEST,27437.75,27481.25,27364.5,27378.25,63.21973171956207,,,,,27530.5,6.321973171956207,27524.178026828045,27536.821973171955,False,False,False,,,,,
133,Short,2026-07-28 08:55:00-05:00,11387,RETEST_EVALUATION,SHORT_WAIT_RETEST,SHORT_WAIT_RETEST,27380.25,27402.75,27324.0,27347.5,64.3290365967362,,,,,27530.5,6.43290365967362,27524.067096340328,27536.932903659672,False,False,False,,,,,
133,Short,2026-07-28 09:00:00-05:00,11388,RETEST_EVALUATION,SHORT_WAIT_RETEST,SHORT_WAIT_RETEST,27347.75,27431.75,27334.25,27397.5,66.69839112554077,,,,,27530.5,6.669839112554077,27523.830160887446,27537.169839112554,False,False,False,,,,,
133,Short,2026-07-28 09:05:00-05:00,11389,RETEST_EVALUATION,SHORT_WAIT_RETEST,SHORT_WAIT_RETEST,27396.25,27475.75,27349.0,27356.0,70.98779175943072,,,,,27530.5,7.098779175943072,27523.401220824057,27537.598779175943,False,False,False,,,,,
133,Short,2026-07-28 09:10:00-05:00,11390,RETEST_EVALUATION,SHORT_WAIT_RETEST,SHORT_WAIT_RETEST,27356.75,27413.25,27291.0,27312.5,74.64937806232852,,,,,27530.5,7.464937806232853,27523.03506219377,27537.96493780623,False,False,False,,,,,
133,Short,2026-07-28 09:15:00-05:00,11391,RETEST_EVALUATION,SHORT_WAIT_RETEST,SHORT_WAIT_RETEST,27314.0,27337.5,27285.75,27297.5,73.01370820073363,,,,,27530.5,7.301370820073363,27523.198629179926,27537.801370820074,False,False,False,,,,,
133,Short,2026-07-28 09:20:00-05:00,11392,RETEST_EVALUATION,SHORT_WAIT_RETEST,SHORT_WAIT_RETEST,27296.5,27399.75,27288.25,27359.5,75.76272904353837,,,,,27530.5,7.5762729043538375,27522.923727095647,27538.076272904353,False,False,False,,,,,
137,Long,2026-07-28 18:40:00-05:00,11492,SETUP_ACCEPTED,IDLE,LONG_WAIT_BOS,27577.25,27707.25,27572.25,27696.25,51.85051768645208,90.0,,,,,,,,,,,,,,,
137,Long,2026-07-28 18:40:00-05:00,11492,BOS_ACCEPTED,LONG_WAIT_BOS,LONG_WAIT_RETEST,27577.25,27707.25,27572.25,27696.25,51.85051768645208,,True,27695.5,bullBreakEvent=true; Close-mode close > activeStrHigh[1]; close=27696.25; level=27695.5,,,,,,,,,,,,
137,Long,2026-07-28 18:45:00-05:00,11493,RETEST_EVALUATION,LONG_WAIT_RETEST,LONG_WAIT_RETEST,27694.5,27754.5,27672.0,27743.5,54.039766423134076,,,,,27695.5,5.403976642313408,27690.096023357688,27700.903976642312,True,False,False,,,,,
137,Long,2026-07-28 18:45:00-05:00,11493,RETEST_ACCEPTED,LONG_WAIT_RETEST,LONG_WAIT_CONFIRM,27694.5,27754.5,27672.0,27743.5,54.039766423134076,,,,,27695.5,5.403976642313408,,,,,,,,,,
137,Long,2026-07-28 18:50:00-05:00,11494,CONFIRM_EVALUATION,LONG_WAIT_CONFIRM,LONG_WAIT_CONFIRM,27743.5,27778.75,27728.25,27763.5,53.786925964338785,,,27695.5,,,,,,,False,False,True,True,True,[],
137,Long,2026-07-28 18:50:00-05:00,11494,CONFIRM_ENTRY,LONG_WAIT_CONFIRM,IDLE,27743.5,27778.75,27728.25,27763.5,53.786925964338785,,,,,,,,,,,,,,,,80.68038894650817
138,Short,2026-07-29 08:25:00-05:00,11657,SETUP_ACCEPTED,IDLE,SHORT_WAIT_BOS,27577.5,27624.75,27563.75,27596.25,35.29758112765579,75.0,,,,,,,,,,,,,,,
138,Short,2026-07-29 08:30:00-05:00,11658,OPPOSITE_BOS_INVALIDATION,SHORT_WAIT_BOS,IDLE,27596.75,27666.0,27518.75,27639.5,43.29418247568037,,,,,,,,,,,,,,,,
140,Short,2026-07-29 08:50:00-05:00,11662,SETUP_ACCEPTED,IDLE,SHORT_WAIT_BOS,27532.0,27538.0,27404.0,27435.75,61.89284791982266,90.0,,,,,,,,,,,,,,,
140,Short,2026-07-29 08:50:00-05:00,11662,BOS_ACCEPTED,SHORT_WAIT_BOS,SHORT_WAIT_RETEST,27532.0,27538.0,27404.0,27435.75,61.89284791982266,,True,27526.5,bearBreakEvent=true; Close-mode close < activeStrLow[1]; close=27435.75; level=27526.5,,,,,,,,,,,,
140,Short,2026-07-29 08:55:00-05:00,11663,RETEST_EVALUATION,SHORT_WAIT_RETEST,SHORT_WAIT_RETEST,27435.0,27435.0,27350.0,27416.0,63.596930211263896,,,,,27526.5,6.35969302112639,27520.140306978872,27532.859693021128,False,False,False,,,,,
140,Short,2026-07-29 09:00:00-05:00,11664,RETEST_EVALUATION,SHORT_WAIT_RETEST,SHORT_WAIT_RETEST,27417.5,27472.25,27415.75,27469.0,63.09000662474505,,,,,27526.5,6.309000662474506,27520.190999337527,27532.809000662473,False,False,False,,,,,
140,Short,2026-07-29 09:05:00-05:00,11665,RETEST_EVALUATION,SHORT_WAIT_RETEST,SHORT_WAIT_RETEST,27470.0,27508.75,27399.5,27408.75,66.38714900869184,,,,,27526.5,6.638714900869184,27519.86128509913,27533.13871490087,False,False,False,,,,,
140,Short,2026-07-29 09:10:00-05:00,11666,RETEST_EVALUATION,SHORT_WAIT_RETEST,SHORT_WAIT_RETEST,27408.75,27429.75,27318.0,27330.25,69.62735265092813,,,,,27526.5,6.962735265092814,27519.537264734907,27533.462735265093,False,False,False,,,,,
140,Short,2026-07-29 09:15:00-05:00,11667,RETEST_EVALUATION,SHORT_WAIT_RETEST,SHORT_WAIT_RETEST,27331.0,27372.25,27325.75,27345.5,67.97539889014755,,,,,27526.5,6.797539889014755,27519.702460110984,27533.297539889016,False,False,False,,,,,
140,Short,2026-07-29 09:20:00-05:00,11668,RETEST_EVALUATION,SHORT_WAIT_RETEST,SHORT_WAIT_RETEST,27345.75,27378.0,27287.75,27302.25,69.56644182656558,,,,,27526.5,6.956644182656558,27519.543355817343,27533.456644182657,False,False,False,,,,,
140,Short,2026-07-29 09:25:00-05:00,11669,RETEST_EVALUATION,SHORT_WAIT_RETEST,SHORT_WAIT_RETEST,27302.25,27305.25,27221.0,27255.5,70.61526741038232,,,,,27526.5,7.061526741038232,27519.43847325896,27533.56152674104,False,False,False,,,,,
140,Short,2026-07-29 09:30:00-05:00,11670,RETEST_EVALUATION,SHORT_WAIT_RETEST,SHORT_WAIT_RETEST,27253.25,27334.5,27249.25,27304.5,71.66060545249786,,,,,27526.5,7.1660605452497865,27519.33393945475,27533.66606054525,False,False,False,,,,,
140,Short,2026-07-29 09:35:00-05:00,11671,RETEST_EVALUATION,SHORT_WAIT_RETEST,SHORT_WAIT_RETEST,27303.25,27306.75,27236.75,27246.25,71.54199077731944,,,,,27526.5,7.154199077731945,27519.345800922267,27533.654199077733,False,False,False,,,,,
141,Short,2026-07-29 10:50:00-05:00,11686,SETUP_ACCEPTED,IDLE,SHORT_WAIT_BOS,27240.0,27248.75,27169.75,27174.5,64.435737498789,75.0,,,,,,,,,,,,,,,
141,Short,2026-07-29 10:50:00-05:00,11686,BOS_ACCEPTED,SHORT_WAIT_BOS,SHORT_WAIT_RETEST,27240.0,27248.75,27169.75,27174.5,64.435737498789,,True,27192.25,bearBreakEvent=true; Close-mode close < activeStrLow[1]; close=27174.5; level=27192.25,,,,,,,,,,,,
141,Short,2026-07-29 10:55:00-05:00,11687,RETEST_EVALUATION,SHORT_WAIT_RETEST,SHORT_WAIT_RETEST,27175.75,27203.75,27146.75,27199.25,63.90461339173264,,,,,27192.25,6.390461339173264,27185.85953866083,27198.64046133917,True,True,False,,,,,
142,Long,2026-07-29 12:00:00-05:00,11700,SETUP_ACCEPTED,IDLE,LONG_WAIT_BOS,27286.0,27347.25,27277.5,27343.25,58.655297253033226,75.0,,,,,,,,,,,,,,,
142,Long,2026-07-29 12:00:00-05:00,11700,BOS_ACCEPTED,LONG_WAIT_BOS,LONG_WAIT_RETEST,27286.0,27347.25,27277.5,27343.25,58.655297253033226,,True,27339.75,bullBreakEvent=true; Close-mode close > activeStrHigh[1]; close=27343.25; level=27339.75,,,,,,,,,,,,
142,Long,2026-07-29 12:05:00-05:00,11701,RETEST_EVALUATION,LONG_WAIT_RETEST,LONG_WAIT_RETEST,27342.0,27344.25,27316.5,27335.0,56.44777602067371,,,,,27339.75,5.6447776020673714,27334.10522239793,27345.39477760207,True,False,False,,,,,
142,Long,2026-07-29 12:05:00-05:00,11701,RETEST_ACCEPTED,LONG_WAIT_RETEST,LONG_WAIT_CONFIRM,27342.0,27344.25,27316.5,27335.0,56.44777602067371,,,,,27339.75,5.6447776020673714,,,,,,,,,,
142,Long,2026-07-29 12:10:00-05:00,11702,CONFIRM_EVALUATION,LONG_WAIT_CONFIRM,LONG_WAIT_CONFIRM,27334.5,27419.5,27330.5,27418.75,58.772934876339875,,,27339.75,,,,,,,False,False,True,True,True,[],
142,Long,2026-07-29 12:10:00-05:00,11702,CONFIRM_ENTRY,LONG_WAIT_CONFIRM,IDLE,27334.5,27419.5,27330.5,27418.75,58.772934876339875,,,,,,,,,,,,,,,,88.1594023145098
143,Long,2026-07-29 13:00:00-05:00,11712,SETUP_ACCEPTED,IDLE,LONG_WAIT_BOS,27405.25,27570.75,27397.0,27484.25,60.866778907903,75.0,,,,,,,,,,,,,,,
143,Long,2026-07-29 13:00:00-05:00,11712,BOS_ACCEPTED,LONG_WAIT_BOS,LONG_WAIT_RETEST,27405.25,27570.75,27397.0,27484.25,60.866778907903,,True,27432.25,bullBreakEvent=true; Close-mode close > activeStrHigh[1]; close=27484.25; level=27432.25,,,,,,,,,,,,
143,Long,2026-07-29 13:05:00-05:00,11713,RETEST_EVALUATION,LONG_WAIT_RETEST,LONG_WAIT_RETEST,27483.5,27568.5,27471.25,27537.5,63.46558041448135,,,,,27432.25,6.3465580414481355,27425.90344195855,27438.59655804145,False,False,False,,,,,
143,Long,2026-07-29 13:10:00-05:00,11714,RETEST_EVALUATION,LONG_WAIT_RETEST,LONG_WAIT_RETEST,27535.75,27554.5,27457.25,27480.75,65.8787532420184,,,,,27432.25,6.587875324201841,27425.662124675797,27438.837875324203,False,False,False,,,,,
143,Long,2026-07-29 13:15:00-05:00,11715,RETEST_EVALUATION,LONG_WAIT_RETEST,LONG_WAIT_RETEST,27482.25,27525.75,27431.0,27446.75,67.9409851533028,,,,,27432.25,6.794098515330281,27425.45590148467,27439.04409851533,True,False,False,,,,,
143,Long,2026-07-29 13:15:00-05:00,11715,RETEST_ACCEPTED,LONG_WAIT_RETEST,LONG_WAIT_CONFIRM,27482.25,27525.75,27431.0,27446.75,67.9409851533028,,,,,27432.25,6.794098515330281,,,,,,,,,,
143,Long,2026-07-29 13:20:00-05:00,11716,CONFIRM_EVALUATION,LONG_WAIT_CONFIRM,LONG_WAIT_CONFIRM,27446.75,27457.25,27410.75,27431.25,66.40948621378118,,,27432.25,,,,,,,False,False,False,False,False,"['bullish_candle=false', 'close_above_bos_level=false']",
143,Long,2026-07-29 13:25:00-05:00,11717,CONFIRM_EVALUATION,LONG_WAIT_CONFIRM,LONG_WAIT_CONFIRM,27430.0,27459.5,27409.75,27458.75,65.2195229127968,,,27432.25,,,,,,,False,False,True,True,True,[],
143,Long,2026-07-29 13:25:00-05:00,11717,CONFIRM_ENTRY,LONG_WAIT_CONFIRM,IDLE,27430.0,27459.5,27409.75,27458.75,65.2195229127968,,,,,,,,,,,,,,,,97.82928436919521
144,Long,2026-07-29 13:40:00-05:00,11720,SETUP_ACCEPTED,IDLE,LONG_WAIT_BOS,27551.0,27669.75,27547.25,27657.75,78.58283230299364,75.0,,,,,,,,,,,,,,,
