model,direction,setup_timestamp,bos_timestamp,retest_timestamp,confirm_timestamp,entry_timestamp,exit_timestamp,entry_price,stop_price,target_price,exit_price,result_R,score,htf_regime,session_bucket,exit_reason
Retest,Short,2025-10-06 08:30:00-05:00,2025-10-06 08:30:00-05:00,2025-10-06 08:35:00-05:00,,2025-10-06 08:35:00-05:00,2025-10-06 09:35:00-05:00,23240.5,23271.57029680273,23178.359406394542,23220.5,0.643701607583071,90.0,1,1,TIME
BOS,Long,2025-10-06 10:45:00-05:00,2025-10-06 10:45:00-05:00,,,2025-10-06 10:45:00-05:00,2025-10-06 11:45:00-05:00,23279.25,23247.96193299676,23341.826134006475,23269.25,-0.31961066814914224,100.0,1,3,TIME
Control,Long,2025-10-06 10:45:00-05:00,,,,2025-10-06 10:45:00-05:00,2025-10-06 11:45:00-05:00,23279.25,23247.96193299676,23341.826134006475,23269.25,-0.31961066814914224,100.0,1,3,TIME
Retest,Long,2025-10-06 10:45:00-05:00,2025-10-06 10:45:00-05:00,2025-10-06 11:10:00-05:00,,2025-10-06 11:10:00-05:00,2025-10-06 12:10:00-05:00,23263.75,23235.903831203454,23319.44233759309,23270.25,0.2334252890403508,100.0,1,3,TIME
Confirm,Long,2025-10-06 10:45:00-05:00,2025-10-06 10:45:00-05:00,2025-10-06 11:10:00-05:00,2025-10-06 11:15:00-05:00,2025-10-06 11:15:00-05:00,2025-10-06 12:15:00-05:00,23270.75,23243.39284326035,23325.464313479297,23277.25,0.23759779065707584,100.0,1,3,TIME
BOS,Long,2025-10-06 12:20:00-05:00,2025-10-06 12:20:00-05:00,,,2025-10-06 12:20:00-05:00,2025-10-06 13:20:00-05:00,23302.5,23279.641076987104,23348.217846025793,23312.0,0.41559263289177895,75.0,1,4,TIME
Control,Long,2025-10-06 12:20:00-05:00,,,,2025-10-06 12:20:00-05:00,2025-10-06 13:20:00-05:00,23302.5,23279.641076987104,23348.217846025793,23312.0,0.41559263289177895,75.0,1,4,TIME
Retest,Long,2025-10-06 12:20:00-05:00,2025-10-06 12:20:00-05:00,2025-10-06 12:25:00-05:00,,2025-10-06 12:25:00-05:00,2025-10-06 13:25:00-05:00,23298.25,23275.416714345167,23343.916571309663,23312.75,0.6350378223789002,75.0,1,4,TIME
Confirm,Long,2025-10-06 12:20:00-05:00,2025-10-06 12:20:00-05:00,2025-10-06 12:25:00-05:00,2025-10-06 12:35:00-05:00,2025-10-06 12:35:00-05:00,2025-10-06 13:35:00-05:00,23300.75,23278.324233287414,23345.60153342517,23314.75,0.6242818887500282,75.0,1,4,TIME
Control,Long,2025-10-06 14:55:00-05:00,,,,2025-10-06 14:55:00-05:00,2025-10-06 15:55:00-05:00,23261.5,23239.834207535103,23304.83158492979,23261.25,-0.011538927108484993,85.0,1,5,TIME
Control,Long,2025-10-07 01:00:00-05:00,,,,2025-10-07 01:00:00-05:00,2025-10-07 01:10:00-05:00,23252.0,23243.299294837143,23269.401410325714,23243.299294837143,-1.0,75.0,1,0,STOP
BOS,Long,2025-10-07 03:50:00-05:00,2025-10-07 03:50:00-05:00,,,2025-10-07 03:50:00-05:00,2025-10-07 04:50:00-05:00,23246.75,23231.01628942078,23278.217421158442,23262.0,0.9692564206780762,90.0,1,0,TIME
Control,Long,2025-10-07 03:50:00-05:00,,,,2025-10-07 03:50:00-05:00,2025-10-07 04:50:00-05:00,23246.75,23231.01628942078,23278.217421158442,23262.0,0.9692564206780762,90.0,1,0,TIME
Control,Long,2025-10-07 06:05:00-05:00,,,,2025-10-07 06:05:00-05:00,2025-10-07 06:50:00-05:00,23252.0,23238.56068685938,23278.878626281243,23278.878626281243,2.0,75.0,1,1,TARGET
BOS,Long,2025-10-07 06:05:00-05:00,2025-10-07 06:50:00-05:00,,,2025-10-07 06:50:00-05:00,2025-10-07 07:40:00-05:00,23277.0,23263.594757317343,23303.810485365317,23303.810485365317,2.0,75.0,1,1,TARGET
Retest,Long,2025-10-07 06:05:00-05:00,2025-10-07 06:50:00-05:00,2025-10-07 07:10:00-05:00,,2025-10-07 07:10:00-05:00,2025-10-07 07:40:00-05:00,23278.0,23263.91435505364,23306.17128989272,23306.17128989272,2.0,75.0,1,1,TARGET
Confirm,Long,2025-10-07 06:05:00-05:00,2025-10-07 06:50:00-05:00,2025-10-07 07:10:00-05:00,2025-10-07 07:15:00-05:00,2025-10-07 07:15:00-05:00,2025-10-07 07:50:00-05:00,23285.25,23271.15261540695,23313.4447691861,23313.4447691861,2.0,75.0,1,1,TARGET
Control,Long,2025-10-07 18:10:00-05:00,,,,2025-10-07 18:10:00-05:00,2025-10-07 18:20:00-05:00,23132.5,23117.796447105608,23161.907105788785,23117.796447105608,-1.0,75.0,-1,0,STOP
Control,Long,2025-10-07 23:40:00-05:00,,,,2025-10-07 23:40:00-05:00,2025-10-08 00:00:00-05:00,23162.75,23153.692051703492,23180.86589659301,23153.692051703492,-1.0,75.0,-1,0,STOP
BOS,Long,2025-10-08 05:55:00-05:00,2025-10-08 05:55:00-05:00,,,2025-10-08 05:55:00-05:00,2025-10-08 06:15:00-05:00,23174.75,23161.31712664263,23201.61574671474,23161.31712664263,-1.0,75.0,-1,1,STOP
Confirm,Long,2025-10-08 05:55:00-05:00,2025-10-08 05:55:00-05:00,2025-10-08 06:00:00-05:00,2025-10-08 06:05:00-05:00,2025-10-08 06:05:00-05:00,2025-10-08 06:15:00-05:00,23176.25,23163.242190829616,23202.26561834077,23163.242190829616,-1.0,75.0,0,1,STOP
Control,Long,2025-10-08 05:55:00-05:00,,,,2025-10-08 05:55:00-05:00,2025-10-08 06:15:00-05:00,23174.75,23161.31712664263,23201.61574671474,23161.31712664263,-1.0,75.0,-1,1,STOP
Retest,Long,2025-10-08 05:55:00-05:00,2025-10-08 05:55:00-05:00,2025-10-08 06:00:00-05:00,,2025-10-08 06:00:00-05:00,2025-10-08 06:15:00-05:00,23174.5,23161.356974739585,23200.78605052083,23161.356974739585,-1.0,75.0,0,1,STOP
Control,Short,2025-10-08 08:25:00-05:00,,,,2025-10-08 08:25:00-05:00,2025-10-08 08:30:00-05:00,23157.25,23176.028446322416,23119.693107355168,23176.028446322416,-1.0,75.0,-1,1,STOP
BOS,Long,2025-10-08 12:45:00-05:00,2025-10-08 12:45:00-05:00,,,2025-10-08 12:45:00-05:00,2025-10-08 13:45:00-05:00,23355.75,23335.83126103482,23395.58747793036,23347.25,-0.4267338416783712,75.0,1,4,TIME
Control,Long,2025-10-08 12:45:00-05:00,,,,2025-10-08 12:45:00-05:00,2025-10-08 13:45:00-05:00,23355.75,23335.83126103482,23395.58747793036,23347.25,-0.4267338416783712,75.0,1,4,TIME
BOS,Long,2025-10-08 14:15:00-05:00,2025-10-08 14:15:00-05:00,,,2025-10-08 14:15:00-05:00,2025-10-08 15:15:00-05:00,23384.0,23364.79392786452,23422.41214427096,23417.0,1.7182066050371008,75.0,1,5,TIME
Control,Long,2025-10-08 14:15:00-05:00,,,,2025-10-08 14:15:00-05:00,2025-10-08 15:15:00-05:00,23384.0,23364.79392786452,23422.41214427096,23417.0,1.7182066050371008,75.0,1,5,TIME
Control,Short,2025-10-08 22:20:00-05:00,,,,2025-10-08 22:20:00-05:00,2025-10-08 23:20:00-05:00,23411.0,23424.74886339959,23383.502273200822,23414.25,-0.23638317623382807,75.0,1,0,TIME
Retest,Short,2025-10-09 01:45:00-05:00,2025-10-09 01:45:00-05:00,2025-10-09 01:50:00-05:00,,2025-10-09 01:50:00-05:00,2025-10-09 02:00:00-05:00,23409.25,23423.41761174026,23380.91477651948,23423.41761174026,-1.0,90.0,1,0,STOP
BOS,Short,2025-10-09 01:45:00-05:00,2025-10-09 01:45:00-05:00,,,2025-10-09 01:45:00-05:00,2025-10-09 02:45:00-05:00,23418.0,23431.815120335665,23390.369759328667,23414.0,0.2895378326653739,90.0,1,0,TIME
Control,Short,2025-10-09 01:45:00-05:00,,,,2025-10-09 01:45:00-05:00,2025-10-09 02:45:00-05:00,23418.0,23431.815120335665,23390.369759328667,23414.0,0.2895378326653739,90.0,1,0,TIME
Control,Long,2025-10-10 01:50:00-05:00,,,,2025-10-10 01:50:00-05:00,2025-10-10 02:50:00-05:00,23384.75,23367.23869923732,23419.77260152536,23392.0,0.4140183586733342,75.0,1,0,TIME
BOS,Long,2025-10-10 03:05:00-05:00,2025-10-10 03:05:00-05:00,,,2025-10-10 03:05:00-05:00,2025-10-10 04:00:00-05:00,23407.25,23387.487305531915,23446.77538893617,23387.487305531915,-1.0,90.0,1,0,STOP
Confirm,Long,2025-10-10 03:05:00-05:00,2025-10-10 03:05:00-05:00,2025-10-10 03:10:00-05:00,2025-10-10 03:25:00-05:00,2025-10-10 03:25:00-05:00,2025-10-10 04:00:00-05:00,23405.5,23387.532276481077,23441.43544703785,23387.532276481077,-1.0,90.0,1,0,STOP
Control,Long,2025-10-10 03:05:00-05:00,,,,2025-10-10 03:05:00-05:00,2025-10-10 04:00:00-05:00,23407.25,23387.487305531915,23446.77538893617,23387.487305531915,-1.0,90.0,1,0,STOP
Retest,Long,2025-10-10 03:05:00-05:00,2025-10-10 03:05:00-05:00,2025-10-10 03:10:00-05:00,,2025-10-10 03:10:00-05:00,2025-10-10 04:00:00-05:00,23410.75,23391.27392656535,23449.702146869302,23391.27392656535,-1.0,90.0,1,0,STOP
Control,Short,2025-10-10 04:25:00-05:00,,,,2025-10-10 04:25:00-05:00,2025-10-10 04:50:00-05:00,23379.75,23398.943207758286,23341.36358448343,23341.36358448343,2.0,90.0,1,1,TARGET
Control,Long,2025-10-10 09:55:00-05:00,,,,2025-10-10 09:55:00-05:00,2025-10-10 10:00:00-05:00,23271.75,23214.15990838202,23386.930183235963,23214.15990838202,-1.0,70.0,1,2,STOP
BOS,Long,2025-10-13 05:30:00-05:00,2025-10-13 05:30:00-05:00,,,2025-10-13 05:30:00-05:00,2025-10-13 05:40:00-05:00,22951.75,22923.965975951152,23007.31804809769,22923.965975951152,-1.0,90.0,-1,1,STOP
Control,Long,2025-10-13 05:30:00-05:00,,,,2025-10-13 05:30:00-05:00,2025-10-13 05:40:00-05:00,22951.75,22923.965975951152,23007.31804809769,22923.965975951152,-1.0,90.0,-1,1,STOP
Retest,Long,2025-10-13 05:30:00-05:00,2025-10-13 05:30:00-05:00,2025-10-13 05:35:00-05:00,,2025-10-13 05:35:00-05:00,2025-10-13 05:40:00-05:00,22943.5,22916.039834811785,22998.42033037643,22916.039834811785,-1.0,90.0,-1,1,STOP
BOS,Long,2025-10-13 07:15:00-05:00,2025-10-13 07:15:00-05:00,,,2025-10-13 07:15:00-05:00,2025-10-13 07:55:00-05:00,22902.5,22860.367574632706,22986.764850734588,22860.367574632706,-1.0,75.0,-1,1,STOP
Confirm,Long,2025-10-13 07:15:00-05:00,2025-10-13 07:15:00-05:00,2025-10-13 07:20:00-05:00,2025-10-13 07:30:00-05:00,2025-10-13 07:30:00-05:00,2025-10-13 07:55:00-05:00,22903.25,22862.9321925904,22983.885614819203,22862.9321925904,-1.0,75.0,-1,1,STOP
Control,Long,2025-10-13 07:15:00-05:00,,,,2025-10-13 07:15:00-05:00,2025-10-13 07:55:00-05:00,22902.5,22860.367574632706,22986.764850734588,22860.367574632706,-1.0,75.0,-1,1,STOP
Retest,Long,2025-10-13 07:15:00-05:00,2025-10-13 07:15:00-05:00,2025-10-13 07:20:00-05:00,,2025-10-13 07:20:00-05:00,2025-10-13 08:20:00-05:00,22898.5,22855.868105016085,22983.763789967834,22924.25,0.6040078680460917,75.0,-1,1,TIME
BOS,Short,2025-10-13 08:30:00-05:00,2025-10-13 08:30:00-05:00,,,2025-10-13 08:30:00-05:00,2025-10-13 08:40:00-05:00,22836.75,22887.27622309881,22735.697553802387,22887.27622309881,-1.0,90.0,-1,1,STOP
Control,Short,2025-10-13 08:30:00-05:00,,,,2025-10-13 08:30:00-05:00,2025-10-13 08:40:00-05:00,22836.75,22887.27622309881,22735.697553802387,22887.27622309881,-1.0,90.0,-1,1,STOP
Control,Short,2025-10-13 08:55:00-05:00,,,,2025-10-13 08:55:00-05:00,2025-10-13 09:55:00-05:00,22965.25,23028.673885561122,22838.402228877756,22838.402228877756,2.0,75.0,-1,1,TARGET
BOS,Long,2025-10-14 09:20:00-05:00,2025-10-14 09:20:00-05:00,,,2025-10-14 09:20:00-05:00,2025-10-14 10:20:00-05:00,22765.75,22693.33456468426,22910.580870631482,22807.75,0.5799868469598285,90.0,-1,1,TIME
Control,Long,2025-10-14 09:20:00-05:00,,,,2025-10-14 09:20:00-05:00,2025-10-14 10:20:00-05:00,22765.75,22693.33456468426,22910.580870631482,22807.75,0.5799868469598285,90.0,-1,1,TIME
Retest,Long,2025-10-14 10:40:00-05:00,2025-10-14 10:40:00-05:00,2025-10-14 11:05:00-05:00,,2025-10-14 11:05:00-05:00,2025-10-14 11:30:00-05:00,22843.0,22779.267416497576,22970.465167004844,22970.465167004844,2.0,75.0,0,3,TARGET
BOS,Long,2025-10-14 10:40:00-05:00,2025-10-14 10:40:00-05:00,,,2025-10-14 10:40:00-05:00,2025-10-14 11:40:00-05:00,22855.0,22784.490254355438,22996.019491289127,22988.5,1.8933552912382927,75.0,-1,3,TIME
Control,Long,2025-10-14 10:40:00-05:00,,,,2025-10-14 10:40:00-05:00,2025-10-14 11:40:00-05:00,22855.0,22784.490254355438,22996.019491289127,22988.5,1.8933552912382927,75.0,-1,3,TIME
Confirm,Long,2025-10-14 10:40:00-05:00,2025-10-14 10:40:00-05:00,2025-10-14 11:05:00-05:00,2025-10-14 11:10:00-05:00,2025-10-14 11:10:00-05:00,2025-10-14 11:45:00-05:00,22872.5,22809.837601033465,22997.82479793307,22997.82479793307,2.0,75.0,0,3,TARGET
BOS,Short,2025-10-15 08:35:00-05:00,2025-10-15 08:35:00-05:00,,,2025-10-15 08:35:00-05:00,2025-10-15 08:40:00-05:00,23012.0,23047.933939936433,22940.13212012714,23047.933939936433,-1.0,90.0,1,1,STOP
Control,Short,2025-10-15 08:35:00-05:00,,,,2025-10-15 08:35:00-05:00,2025-10-15 08:40:00-05:00,23012.0,23047.933939936433,22940.13212012714,23047.933939936433,-1.0,90.0,1,1,STOP
Control,Long,2025-10-15 18:15:00-05:00,,,,2025-10-15 18:15:00-05:00,2025-10-15 19:15:00-05:00,23023.5,22994.628399369816,23081.243201260368,22994.628399369816,-1.0,75.0,1,0,STOP
BOS,Short,2025-10-16 07:10:00-05:00,2025-10-16 07:10:00-05:00,,,2025-10-16 07:10:00-05:00,2025-10-16 07:30:00-05:00,23109.25,23128.624361834045,23070.50127633191,23128.624361834045,-1.0,90.0,1,1,STOP
Control,Short,2025-10-16 07:10:00-05:00,,,,2025-10-16 07:10:00-05:00,2025-10-16 07:30:00-05:00,23109.25,23128.624361834045,23070.50127633191,23128.624361834045,-1.0,90.0,1,1,STOP
Retest,Short,2025-10-16 07:10:00-05:00,2025-10-16 07:10:00-05:00,2025-10-16 07:15:00-05:00,,2025-10-16 07:15:00-05:00,2025-10-16 07:30:00-05:00,23115.25,23134.901193131613,23075.94761373677,23134.901193131613,-1.0,90.0,1,1,STOP
Control,Short,2025-10-16 08:45:00-05:00,,,,2025-10-16 08:45:00-05:00,2025-10-16 08:55:00-05:00,23128.25,23170.91269746701,23042.92460506598,23170.91269746701,-1.0,75.0,1,1,STOP
Control,Long,2025-10-16 09:10:00-05:00,,,,2025-10-16 09:10:00-05:00,2025-10-16 09:35:00-05:00,23121.0,23070.01900193071,23222.961996138583,23222.961996138583,2.0,75.0,1,1,TARGET
Retest,Long,2025-10-16 09:35:00-05:00,2025-10-16 09:35:00-05:00,2025-10-16 09:40:00-05:00,,2025-10-16 09:40:00-05:00,2025-10-16 09:50:00-05:00,23247.25,23188.34113591995,23365.0677281601,23188.34113591995,-1.0,85.0,1,2,STOP
BOS,Long,2025-10-16 09:35:00-05:00,2025-10-16 09:35:00-05:00,,,2025-10-16 09:35:00-05:00,2025-10-16 10:25:00-05:00,23203.0,23145.905838683022,23317.188322633952,23145.905838683022,-1.0,85.0,1,2,STOP
Control,Long,2025-10-16 10:30:00-05:00,,,,2025-10-16 10:30:00-05:00,2025-10-16 10:40:00-05:00,23137.25,23072.788328163806,23266.173343672384,23072.788328163806,-1.0,85.0,1,3,STOP
Control,Short,2025-10-17 04:10:00-05:00,,,,2025-10-17 04:10:00-05:00,2025-10-17 05:10:00-05:00,22603.75,22655.300721354062,22500.648557291872,22587.5,0.3152235230306647,75.0,-1,1,TIME
BOS,Long,2025-10-19 19:40:00-05:00,2025-10-19 19:40:00-05:00,,,2025-10-19 19:40:00-05:00,2025-10-19 20:40:00-05:00,23095.75,23065.869795161998,23155.510409676,23141.5,1.531114001662293,75.0,1,0,TIME
Control,Long,2025-10-19 19:40:00-05:00,,,,2025-10-19 19:40:00-05:00,2025-10-19 20:40:00-05:00,23095.75,23065.869795161998,23155.510409676,23141.5,1.531114001662293,75.0,1,0,TIME
Retest,Long,2025-10-19 19:40:00-05:00,2025-10-19 19:40:00-05:00,2025-10-19 19:45:00-05:00,,2025-10-19 19:45:00-05:00,2025-10-19 20:45:00-05:00,23109.0,23078.414809793285,23170.17038041343,23126.75,0.5803462355484421,75.0,1,0,TIME
Confirm,Long,2025-10-19 19:40:00-05:00,2025-10-19 19:40:00-05:00,2025-10-19 19:45:00-05:00,2025-10-19 19:50:00-05:00,2025-10-19 19:50:00-05:00,2025-10-19 20:50:00-05:00,23114.5,23083.876251950907,23175.747496098185,23110.75,-0.12245398551439401,75.0,1,0,TIME
Control,Long,2025-10-20 01:00:00-05:00,,,,2025-10-20 01:00:00-05:00,2025-10-20 02:00:00-05:00,23173.5,23152.187297771143,23216.125404457714,23193.25,0.9266774240039327,75.0,1,0,TIME
Control,Short,2025-10-20 02:10:00-05:00,,,,2025-10-20 02:10:00-05:00,2025-10-20 02:35:00-05:00,23194.75,23216.726348497417,23150.79730300516,23216.726348497417,-1.0,75.0,1,0,STOP
Control,Long,2025-10-20 03:40:00-05:00,,,,2025-10-20 03:40:00-05:00,2025-10-20 04:00:00-05:00,23165.5,23141.79029329534,23212.91941340932,23141.79029329534,-1.0,75.0,1,0,STOP
Confirm,Short,2025-10-20 05:45:00-05:00,2025-10-20 05:45:00-05:00,2025-10-20 05:50:00-05:00,2025-10-20 05:55:00-05:00,2025-10-20 05:55:00-05:00,2025-10-20 06:10:00-05:00,23118.75,23144.118692493204,23068.012615013595,23144.118692493204,-1.0,90.0,1,1,STOP
BOS,Short,2025-10-20 05:45:00-05:00,2025-10-20 05:45:00-05:00,,,2025-10-20 05:45:00-05:00,2025-10-20 06:25:00-05:00,23134.75,23159.31664928206,23085.616701435883,23159.31664928206,-1.0,90.0,1,1,STOP
Control,Short,2025-10-20 05:45:00-05:00,,,,2025-10-20 05:45:00-05:00,2025-10-20 06:25:00-05:00,23134.75,23159.31664928206,23085.616701435883,23159.31664928206,-1.0,90.0,1,1,STOP
Retest,Short,2025-10-20 05:45:00-05:00,2025-10-20 05:45:00-05:00,2025-10-20 05:50:00-05:00,,2025-10-20 05:50:00-05:00,2025-10-20 06:25:00-05:00,23136.0,23160.954745761912,23086.090508476176,23160.954745761912,-1.0,90.0,1,1,STOP
BOS,Long,2025-10-20 12:15:00-05:00,2025-10-20 12:15:00-05:00,,,2025-10-20 12:15:00-05:00,2025-10-20 13:15:00-05:00,23423.75,23396.147580656696,23478.954838686608,23420.0,-0.13585765629307456,75.0,1,4,TIME
Control,Long,2025-10-20 12:15:00-05:00,,,,2025-10-20 12:15:00-05:00,2025-10-20 13:15:00-05:00,23423.75,23396.147580656696,23478.954838686608,23420.0,-0.13585765629307456,75.0,1,4,TIME
Retest,Long,2025-10-20 12:15:00-05:00,2025-10-20 12:15:00-05:00,2025-10-20 12:20:00-05:00,,2025-10-20 12:20:00-05:00,2025-10-20 13:20:00-05:00,23421.5,23394.79775346693,23474.904493066137,23416.5,-0.1872501624089154,75.0,1,4,TIME
Control,Long,2025-10-20 13:30:00-05:00,,,,2025-10-20 13:30:00-05:00,2025-10-20 13:45:00-05:00,23415.0,23394.897531922743,23455.20493615451,23394.897531922743,-1.0,85.0,1,4,STOP
Control,Long,2025-10-20 22:30:00-05:00,,,,2025-10-20 22:30:00-05:00,2025-10-20 22:40:00-05:00,23428.0,23417.473973754317,23449.052052491363,23417.473973754317,-1.0,90.0,1,0,STOP
Control,Short,2025-10-21 04:15:00-05:00,,,,2025-10-21 04:15:00-05:00,2025-10-21 05:15:00-05:00,23357.75,23373.8338307633,23325.582338473403,23343.75,0.8704394000430948,75.0,1,1,TIME
BOS,Long,2025-10-21 10:45:00-05:00,2025-10-21 10:45:00-05:00,,,2025-10-21 10:45:00-05:00,2025-10-21 11:45:00-05:00,23385.75,23343.749737454364,23469.750525091273,23414.75,0.6904718742767363,100.0,1,3,TIME
Control,Long,2025-10-21 10:45:00-05:00,,,,2025-10-21 10:45:00-05:00,2025-10-21 11:45:00-05:00,23385.75,23343.749737454364,23469.750525091273,23414.75,0.6904718742767363,100.0,1,3,TIME
BOS,Long,2025-10-21 14:50:00-05:00,2025-10-21 14:50:00-05:00,,,2025-10-21 14:50:00-05:00,2025-10-21 14:55:00-05:00,23407.5,23385.47934520792,23451.541309584158,23385.47934520792,-1.0,75.0,1,5,STOP
Control,Long,2025-10-21 14:50:00-05:00,,,,2025-10-21 14:50:00-05:00,2025-10-21 14:55:00-05:00,23407.5,23385.47934520792,23451.541309584158,23385.47934520792,-1.0,75.0,1,5,STOP
BOS,Short,2025-10-21 15:00:00-05:00,2025-10-21 15:00:00-05:00,,,2025-10-21 15:00:00-05:00,2025-10-21 17:00:00-05:00,23326.75,23357.484646223784,23265.280707552432,23357.484646223784,-1.0,75.0,1,5,STOP
Control,Short,2025-10-21 15:00:00-05:00,,,,2025-10-21 15:00:00-05:00,2025-10-21 17:00:00-05:00,23326.75,23357.484646223784,23265.280707552432,23357.484646223784,-1.0,75.0,1,5,STOP
Control,Long,2025-10-22 00:25:00-05:00,,,,2025-10-22 00:25:00-05:00,2025-10-22 01:00:00-05:00,23389.0,23374.221928909334,23418.556142181336,23374.221928909334,-1.0,75.0,1,0,STOP
Control,Short,2025-10-22 01:25:00-05:00,,,,2025-10-22 01:25:00-05:00,2025-10-22 01:40:00-05:00,23394.25,23409.856914271422,23363.03617145716,23409.856914271422,-1.0,75.0,1,0,STOP
Retest,Short,2025-10-22 02:00:00-05:00,2025-10-22 02:00:00-05:00,2025-10-22 02:10:00-05:00,,2025-10-22 02:10:00-05:00,2025-10-22 02:25:00-05:00,23357.0,23377.234055407473,23316.53188918505,23377.234055407473,-1.0,90.0,1,0,STOP
BOS,Short,2025-10-22 02:00:00-05:00,2025-10-22 02:00:00-05:00,,,2025-10-22 02:00:00-05:00,2025-10-22 03:00:00-05:00,23369.5,23388.9349104134,23330.630179173197,23368.5,0.051453800338097364,90.0,1,0,TIME
Control,Short,2025-10-22 02:00:00-05:00,,,,2025-10-22 02:00:00-05:00,2025-10-22 03:00:00-05:00,23369.5,23388.9349104134,23330.630179173197,23368.5,0.051453800338097364,90.0,1,0,TIME
BOS,Short,2025-10-22 03:10:00-05:00,2025-10-22 03:10:00-05:00,,,2025-10-22 03:10:00-05:00,2025-10-22 04:10:00-05:00,23344.75,23363.30180776958,23307.646384460833,23323.75,1.1319651572948708,90.0,1,0,TIME
Control,Short,2025-10-22 03:10:00-05:00,,,,2025-10-22 03:10:00-05:00,2025-10-22 04:10:00-05:00,23344.75,23363.30180776958,23307.646384460833,23323.75,1.1319651572948708,90.0,1,0,TIME
Retest,Short,2025-10-22 03:10:00-05:00,2025-10-22 03:10:00-05:00,2025-10-22 03:15:00-05:00,,2025-10-22 03:15:00-05:00,2025-10-22 04:15:00-05:00,23342.75,23361.476678643183,23305.29664271363,23317.0,1.3750436204218337,90.0,1,0,TIME
Confirm,Short,2025-10-22 03:10:00-05:00,2025-10-22 03:10:00-05:00,2025-10-22 03:15:00-05:00,2025-10-22 03:35:00-05:00,2025-10-22 03:35:00-05:00,2025-10-22 04:35:00-05:00,23343.0,23360.974734973137,23307.05053005373,23337.25,0.3198934509239625,90.0,1,0,TIME
Control,Long,2025-10-23 19:10:00-05:00,,,,2025-10-23 19:10:00-05:00,2025-10-23 20:10:00-05:00,23368.0,23355.97403626081,23392.051927478384,23392.051927478384,2.0,75.0,1,0,TARGET
Confirm,Long,2025-10-23 20:00:00-05:00,2025-10-23 20:00:00-05:00,2025-10-23 20:05:00-05:00,2025-10-23 20:10:00-05:00,2025-10-23 20:10:00-05:00,2025-10-23 20:25:00-05:00,23395.25,23383.756655716898,23418.236688566205,23383.756655716898,-1.0,90.0,1,0,STOP
Retest,Long,2025-10-23 20:00:00-05:00,2025-10-23 20:00:00-05:00,2025-10-23 20:05:00-05:00,,2025-10-23 20:05:00-05:00,2025-10-23 20:30:00-05:00,23388.0,23376.603321541275,23410.79335691745,23376.603321541275,-1.0,90.0,1,0,STOP
BOS,Long,2025-10-23 20:00:00-05:00,2025-10-23 20:00:00-05:00,,,2025-10-23 20:00:00-05:00,2025-10-23 21:00:00-05:00,23383.25,23371.899730890604,23405.950538218793,23391.0,0.6828031939422433,90.0,1,0,TIME
Control,Short,2025-10-24 06:55:00-05:00,,,,2025-10-24 06:55:00-05:00,2025-10-24 07:30:00-05:00,23451.5,23465.34215539125,23423.815689217503,23465.34215539125,-1.0,75.0,1,1,STOP
Retest,Long,2025-10-24 09:05:00-05:00,2025-10-24 09:05:00-05:00,2025-10-24 09:10:00-05:00,,2025-10-24 09:10:00-05:00,2025-10-24 09:25:00-05:00,23615.0,23571.65796254166,23701.684074916684,23571.65796254166,-1.0,75.0,1,1,STOP
BOS,Long,2025-10-24 09:05:00-05:00,2025-10-24 09:05:00-05:00,,,2025-10-24 09:05:00-05:00,2025-10-24 09:30:00-05:00,23609.75,23565.468190429478,23698.313619141045,23565.468190429478,-1.0,75.0,1,1,STOP
Control,Long,2025-10-24 09:05:00-05:00,,,,2025-10-24 09:05:00-05:00,2025-10-24 09:30:00-05:00,23609.75,23565.468190429478,23698.313619141045,23565.468190429478,-1.0,75.0,1,1,STOP
BOS,Long,2025-10-24 11:45:00-05:00,2025-10-24 11:45:00-05:00,,,2025-10-24 11:45:00-05:00,2025-10-24 12:45:00-05:00,23626.0,23593.14487702896,23691.71024594208,23642.0,0.486986459131617,75.0,1,3,TIME
Control,Long,2025-10-24 11:45:00-05:00,,,,2025-10-24 11:45:00-05:00,2025-10-24 12:45:00-05:00,23626.0,23593.14487702896,23691.71024594208,23642.0,0.486986459131617,75.0,1,3,TIME
Retest,Long,2025-10-24 11:45:00-05:00,2025-10-24 11:45:00-05:00,2025-10-24 11:50:00-05:00,,2025-10-24 11:50:00-05:00,2025-10-24 12:50:00-05:00,23629.5,23597.518457241178,23693.463085517644,23635.75,0.19542521907502483,75.0,1,3,TIME
Confirm,Long,2025-10-24 11:45:00-05:00,2025-10-24 11:45:00-05:00,2025-10-24 11:50:00-05:00,2025-10-24 12:00:00-05:00,2025-10-24 12:00:00-05:00,2025-10-24 13:00:00-05:00,23629.5,23599.49231772326,23689.515364553477,23623.0,-0.21661119776113372,75.0,1,4,TIME
Control,Long,2025-10-24 13:45:00-05:00,,,,2025-10-24 13:45:00-05:00,2025-10-24 14:45:00-05:00,23614.5,23595.01839705375,23653.463205892498,23622.75,0.4234764471261724,85.0,1,4,TIME
BOS,Short,2025-10-24 14:55:00-05:00,2025-10-24 14:55:00-05:00,,,2025-10-24 14:55:00-05:00,2025-10-24 15:55:00-05:00,23586.75,23608.106115371185,23544.037769257626,23587.5,-0.03511874640890445,75.0,1,5,TIME
