timestamp,timestamp_ct,signal_type,direction,entry,impulse_3bar,atr,stop,target,signal_id
2018-06-06 15:15:00+00:00,2018-06-06 15:15:00+00:00,L,Long,7129.17671675495,2.581521349686188,9.587369867387938,7121.986189354408,7150.748298956572,487
2018-06-06 18:15:00+00:00,2018-06-06 18:15:00+00:00,L,Long,7139.22800489635,1.212763403458654,9.688616894680715,7131.96154222534,7161.027392909382,488
2018-06-07 16:45:00+00:00,2018-06-07 16:45:00+00:00,S,Short,7099.15976854293,1.009112442805154,13.873577815652016,7109.564951904668,7067.944218457713,490
2018-06-08 15:00:00+00:00,2018-06-08 15:00:00+00:00,L,Long,7085.255718622827,1.8530063689262672,13.356672926246604,7075.238213928142,7115.308232706881,491
2018-06-11 15:00:00+00:00,2018-06-11 15:00:00+00:00,L,Long,7115.5,1.2170886644196692,8.421736476271754,7109.183697642796,7134.448907071612,493
2018-06-11 20:00:00+00:00,2018-06-11 20:00:00+00:00,S,Short,7125.5,1.6739230233013633,8.51293625909733,7131.884702194323,7106.345893417031,494
2018-06-12 19:30:00+00:00,2018-06-12 19:30:00+00:00,RL,Long,7152.257766509761,1.9831739147608445,8.572117590630002,7145.828678316788,7168.330486992192,497
2018-06-13 15:15:00+00:00,2018-06-13 15:15:00+00:00,L,Long,7206.927865983038,2.9692448051287497,7.240898413921022,7201.497192172597,7223.21988741436,498
2018-06-13 18:30:00+00:00,2018-06-13 18:30:00+00:00,S,Short,7168.0,3.0623022594331277,12.000774870212487,7177.000581152659,7140.998256542022,499
2018-06-13 19:15:00+00:00,2018-06-13 19:15:00+00:00,RL,Long,7175.975071952234,0.9500162654584674,14.736589792221878,7164.922629608068,7203.6061778126505,500
2018-06-14 15:00:00+00:00,2018-06-14 15:00:00+00:00,S,Short,7221.5,1.0555063764640398,13.263775863581406,7231.447831897686,7191.656504306942,501
2018-06-15 18:30:00+00:00,2018-06-15 18:30:00+00:00,L,Long,7217.25,1.426450675987566,10.690870884436338,7209.231846836673,7241.304459489982,504
2018-06-18 14:45:00+00:00,2018-06-18 14:45:00+00:00,L,Long,7192.510447852373,2.783382561170142,10.329158629172921,7184.763578880493,7215.751054768011,507
2018-06-20 15:00:00+00:00,2018-06-20 15:00:00+00:00,L,Long,7230.75,1.3671224489572853,10.606218931639416,7222.79533580127,7254.613992596189,512
2018-06-20 18:45:00+00:00,2018-06-20 18:45:00+00:00,S,Short,7248.304502082989,1.7349200591610778,9.654623515102752,7255.545469719315,7226.581599174007,513
2018-06-21 15:00:00+00:00,2018-06-21 15:00:00+00:00,L,Long,7197.25,0.650599892554814,18.060255057619834,7183.704808706785,7237.885573879645,514
2018-06-21 20:00:00+00:00,2018-06-21 20:00:00+00:00,RL,Long,7166.75,0.8093269533970138,15.13603364942028,7155.397974762935,7195.1300630926635,516
2018-06-22 15:00:00+00:00,2018-06-22 15:00:00+00:00,L,Long,7150.25,1.205775501945952,11.818120352422573,7141.386409735683,7176.840770792951,517
2018-06-22 20:00:00+00:00,2018-06-22 20:00:00+00:00,S,Short,7153.0,1.4719670157330265,10.699968023506722,7161.02497601763,7128.92507194711,518
2018-06-25 15:00:00+00:00,2018-06-25 15:00:00+00:00,S,Short,7005.40165669272,1.332402008708686,16.323902139024305,7017.6445832969885,6968.672876879916,519
2018-06-27 16:45:00+00:00,2018-06-27 16:45:00+00:00,S,Short,7006.616641196294,2.3479606490714966,18.952617462987536,7020.831104293535,6963.973251904572,525
2018-06-27 19:00:00+00:00,2018-06-27 19:00:00+00:00,S,Short,6948.474483438935,1.2016065230968553,23.09408235274969,6965.7950452034975,6896.512798145248,526
2018-06-28 14:45:00+00:00,2018-06-28 14:45:00+00:00,L,Long,6943.075169402968,1.1867452346948208,21.698001598988327,6926.801668203727,6991.895673000691,527
2018-06-28 18:30:00+00:00,2018-06-28 18:30:00+00:00,L,Long,6976.75,0.9972338470583569,17.799235407381126,6963.4005734444645,7016.798279666607,528
2018-07-02 15:45:00+00:00,2018-07-02 15:45:00+00:00,S,Short,6971.75,0.7767448966018953,14.48351968479808,6982.612639763599,6939.162080709204,532
2018-07-02 17:45:00+00:00,2018-07-02 17:45:00+00:00,L,Long,6985.889102734324,2.545979102649244,14.434525390157138,6975.063208691707,7018.366784862178,533
2018-07-03 16:15:00+00:00,2018-07-03 16:15:00+00:00,S,Short,7000.5,1.9498816895059874,14.103419785929303,7011.077564839447,6968.767305481659,534
2018-07-04 14:45:00+00:00,2018-07-04 14:45:00+00:00,S,Short,6960.0,0.7265979284674611,6.19324639349219,6964.644934795119,6946.065195614643,535
2018-07-05 15:15:00+00:00,2018-07-05 15:15:00+00:00,L,Long,6995.006426829406,1.399353363932903,13.220391987342984,6985.091132838899,7024.752308800928,537
2018-07-06 14:45:00+00:00,2018-07-06 14:45:00+00:00,L,Long,7104.0,0.7719995907506839,13.60104347955666,7093.799217390332,7134.602347829003,540
2018-07-09 15:00:00+00:00,2018-07-09 15:00:00+00:00,L,Long,7192.448791613149,2.066727128659374,9.435207836386743,7185.372385735859,7213.67800924502,543
2018-07-10 14:45:00+00:00,2018-07-10 14:45:00+00:00,L,Long,7240.25,2.105090343947195,9.382020138369613,7233.213484896223,7261.359545311331,545
2018-07-10 15:15:00+00:00,2018-07-10 15:15:00+00:00,RS,Short,7236.518098130008,1.337927793253645,9.903374507063594,7243.945629010306,7217.949270929264,546
2018-07-10 19:00:00+00:00,2018-07-10 19:00:00+00:00,L,Long,7233.5,0.9353669598787545,9.621892140777145,7226.283580894417,7255.149257316749,547
2018-07-11 15:15:00+00:00,2018-07-11 15:15:00+00:00,S,Short,7191.941945793355,1.7400980207862549,13.217646204555512,7201.8551804467725,7162.202241833105,549
2018-07-11 18:00:00+00:00,2018-07-11 18:00:00+00:00,S,Short,7187.605544523653,1.7300846986043792,14.305657994643427,7198.334788019636,7155.417814035705,550
2018-07-11 18:30:00+00:00,2018-07-11 18:30:00+00:00,RL,Long,7197.335525385217,0.8188454479362798,14.04416429129969,7186.8024021667425,7223.668333431404,551
2018-07-12 15:15:00+00:00,2018-07-12 15:15:00+00:00,L,Long,7277.0,0.8061039708884477,9.614144427868698,7269.789391679098,7298.631824962705,553
2018-07-12 20:00:00+00:00,2018-07-12 20:00:00+00:00,L,Long,7312.5,0.98930375230814,10.360821917521056,7304.729383561859,7335.811849314422,554
2018-07-13 17:15:00+00:00,2018-07-13 17:15:00+00:00,S,Short,7318.0,1.1548941832377329,9.091742042169932,7324.818806531627,7297.543580405118,555
2018-07-16 15:00:00+00:00,2018-07-16 15:00:00+00:00,S,Short,7311.5,1.4949910864329734,8.36125386528211,7317.770940398962,7292.687178803115,556
2018-07-16 16:45:00+00:00,2018-07-16 16:45:00+00:00,S,Short,7321.0,0.7655223783346907,8.817508398231125,7327.613131298674,7301.16060610398,558
2018-07-17 14:45:00+00:00,2018-07-17 14:45:00+00:00,L,Long,7293.208764062338,2.246837201682641,9.902809150274496,7285.781657199632,7315.490084650455,559
2018-07-17 16:30:00+00:00,2018-07-17 16:30:00+00:00,L,Long,7343.0,1.694279074287994,11.361764594826058,7334.47867655388,7368.563970338359,560
2018-07-18 15:15:00+00:00,2018-07-18 15:15:00+00:00,L,Long,7337.212737464112,0.9786185075934691,9.707562166754386,7329.932065839046,7359.05475233931,562
2018-07-19 16:15:00+00:00,2018-07-19 16:15:00+00:00,S,Short,7307.25,1.382267737543762,10.851732694459352,7315.388799520844,7282.833601437466,565
2018-07-20 14:45:00+00:00,2018-07-20 14:45:00+00:00,L,Long,7335.0,1.726330933654863,11.440448418650954,7326.4196636860115,7360.7410089419645,568
2018-07-23 14:45:00+00:00,2018-07-23 14:45:00+00:00,L,Long,7284.75,0.8305889415612365,11.136676082651684,7276.397492938011,7309.807521185966,571
2018-07-23 20:30:00+00:00,2018-07-23 20:30:00+00:00,L,Long,7350.0,3.368028453083649,11.208337615270862,7341.593746788547,7375.218759634359,572
2018-07-24 16:45:00+00:00,2018-07-24 16:45:00+00:00,S,Short,7342.457426230592,2.371136515483729,13.073899287353253,7352.262850696107,7313.041152834047,573
2018-07-25 15:15:00+00:00,2018-07-25 15:15:00+00:00,L,Long,7365.958291936937,1.3606894077718856,9.73771084298858,7358.655008804695,7387.868141333661,575
2018-07-25 19:45:00+00:00,2018-07-25 19:45:00+00:00,L,Long,7437.791540935337,3.4315786312468415,11.510737256703319,7429.15848799281,7463.690699762919,577
2018-07-27 14:45:00+00:00,2018-07-27 14:45:00+00:00,S,Short,7310.0,0.8867591603882556,13.814348412974388,7320.360761309731,7278.917716070808,578
2018-07-27 16:30:00+00:00,2018-07-27 16:30:00+00:00,S,Short,7266.486309773951,3.4810434315962455,16.87712352760275,7279.1441524196525,7228.512781836845,579
2018-07-27 19:30:00+00:00,2018-07-27 19:30:00+00:00,RS,Short,7237.75,1.1355299568687274,18.713729101958513,7251.785296826469,7202.661757933828,581
2018-07-30 15:00:00+00:00,2018-07-30 15:00:00+00:00,S,Short,7144.300354512322,1.7944811363782571,17.693136671294294,7157.570207015793,7104.490797001909,582
2018-07-30 16:45:00+00:00,2018-07-30 16:45:00+00:00,S,Short,7118.25,0.7103642334926485,18.652403056462614,7132.239302292347,7076.282093122959,583
2018-07-31 15:15:00+00:00,2018-07-31 15:15:00+00:00,L,Long,7170.75,1.465216763098146,15.697336107025802,7158.976997919731,7206.069006240808,584
2018-08-01 15:00:00+00:00,2018-08-01 15:00:00+00:00,S,Short,7214.46991781144,1.4078776903306751,10.654334608055958,7222.460668767481,7190.497664943314,585
2018-08-06 15:45:00+00:00,2018-08-06 15:45:00+00:00,L,Long,7349.75,1.1683783089578204,9.842702412250244,7342.367973190812,7371.896080427563,589
2018-08-07 14:45:00+00:00,2018-08-07 14:45:00+00:00,S,Short,7397.164060349528,1.4731323542401897,8.994439611527008,7403.909890058173,7376.926571223592,590
2018-08-07 17:30:00+00:00,2018-08-07 17:30:00+00:00,S,Short,7399.75,0.9221975570788215,9.759297160262113,7407.0694728701965,7377.791581389411,591
2018-08-08 14:45:00+00:00,2018-08-08 14:45:00+00:00,L,Long,7404.863390693938,2.095031348866374,9.785056443710303,7397.524598361155,7426.879767692286,592
2018-08-09 15:00:00+00:00,2018-08-09 15:00:00+00:00,S,Short,7419.001533503503,1.1006225570499424,7.950046038901014,7424.964068032679,7401.113929915976,595
2018-08-09 19:15:00+00:00,2018-08-09 19:15:00+00:00,S,Short,7418.782902639991,1.7374442410265392,7.194475485794347,7424.178759254337,7402.595332796954,597
2018-08-10 17:45:00+00:00,2018-08-10 17:45:00+00:00,S,Short,7346.43637055564,2.4305269905057822,11.108701983342886,7354.767897043147,7321.441791093118,600
2018-08-10 18:45:00+00:00,2018-08-10 18:45:00+00:00,RL,Long,7330.0,0.9109050268406528,11.52699753608539,7321.354751847936,7351.61312038016,601
2018-08-13 15:30:00+00:00,2018-08-13 15:30:00+00:00,S,Short,7366.0,2.4408895266682413,12.39302298178589,7375.29476723634,7338.115698290981,602
2018-08-13 16:15:00+00:00,2018-08-13 16:15:00+00:00,RL,Long,7347.0,1.350027538303073,14.073786986510058,7336.444659760117,7373.388350599706,603
2018-08-14 14:45:00+00:00,2018-08-14 14:45:00+00:00,L,Long,7372.31112282079,2.5277175994577097,10.978283335904857,7364.077410318861,7397.012260326575,605
2018-08-14 16:30:00+00:00,2018-08-14 16:30:00+00:00,L,Long,7391.75,1.175566403676224,10.845835641549707,7383.615623268838,7416.1531301934865,606
2018-08-14 18:45:00+00:00,2018-08-14 18:45:00+00:00,RL,Long,7386.792927959124,0.7677033379272717,10.095045334730843,7379.221643958076,7405.721137961745,607
2018-08-16 15:15:00+00:00,2018-08-16 15:15:00+00:00,L,Long,7351.759763712418,0.9963045455063821,10.037091615312661,7344.231945000934,7374.343219846872,608
2018-08-16 18:00:00+00:00,2018-08-16 18:00:00+00:00,S,Short,7339.5,0.9747309439193351,9.23331721040017,7346.4249879078,7318.7250362766,609
2018-08-17 15:00:00+00:00,2018-08-17 15:00:00+00:00,L,Long,7270.731685060422,1.083907903874051,12.454932703921576,7261.390485532481,7298.755283644245,611
2018-08-17 16:45:00+00:00,2018-08-17 16:45:00+00:00,S,Short,7281.5,1.0586974483969065,12.279239946865621,7290.709429960149,7253.871710119552,613
2018-08-20 15:30:00+00:00,2018-08-20 15:30:00+00:00,L,Long,7299.165432878756,1.1956055806565378,11.500448159876873,7290.540096758848,7325.041441238479,614
2018-08-20 20:30:00+00:00,2018-08-20 20:30:00+00:00,RL,Long,7313.0,0.7774598131128988,9.325240839100697,7306.006069370675,7330.4848265733135,616
2018-08-21 15:15:00+00:00,2018-08-21 15:15:00+00:00,S,Short,7347.0,1.1826434786938074,7.821461130632821,7352.866095847975,7329.401712456076,617
2018-08-21 18:45:00+00:00,2018-08-21 18:45:00+00:00,S,Short,7350.960953368661,2.3081420605085654,8.773290148154143,7357.540920979776,7331.221050535314,618
2018-08-22 14:45:00+00:00,2018-08-22 14:45:00+00:00,L,Long,7346.853315051538,1.8440584318472233,11.387925478567379,7338.312370942612,7372.476147378315,619
2018-08-23 15:00:00+00:00,2018-08-23 15:00:00+00:00,S,Short,7383.361342416048,3.4538922033464776,9.626820422416213,7390.58145773286,7361.700996465611,620
2018-08-23 19:45:00+00:00,2018-08-23 19:45:00+00:00,S,Short,7353.492661976065,1.8256005820182353,9.996710222246033,7360.99019464275,7331.000063976012,622
2018-08-24 14:45:00+00:00,2018-08-24 14:45:00+00:00,L,Long,7416.31241289832,3.3543356737999437,8.347405484401127,7410.051858785019,7435.094075238222,623
2018-08-24 17:15:00+00:00,2018-08-24 17:15:00+00:00,S,Short,7416.75,0.6567316489761992,7.9941327758216,7422.745599581866,7398.763201254402,624
2018-08-24 18:15:00+00:00,2018-08-24 18:15:00+00:00,RL,Long,7419.178056111825,1.5395346961737688,7.9569496098042665,7413.210343904471,7434.097336630208,625
2018-08-27 15:00:00+00:00,2018-08-27 15:00:00+00:00,L,Long,7496.75,0.6634660831636411,7.912989274396879,7490.815258044202,7514.554225867393,626
2018-08-27 15:30:00+00:00,2018-08-27 15:30:00+00:00,RS,Short,7489.808079567378,1.0818744519979233,8.549975445780982,7496.220561151714,7473.776875606538,627
2018-08-27 20:00:00+00:00,2018-08-27 20:00:00+00:00,L,Long,7498.25,0.8265837625438566,6.956342793746712,7493.03274290469,7513.90177128593,628
2018-08-28 16:15:00+00:00,2018-08-28 16:15:00+00:00,L,Long,7506.75,0.7240524973926671,8.631970779061493,7500.276021915704,7526.171934252889,629
2018-08-29 14:45:00+00:00,2018-08-29 14:45:00+00:00,L,Long,7568.047849828018,2.969532746499509,7.997891260164262,7562.049431382895,7586.043105163388,632
2018-08-29 19:15:00+00:00,2018-08-29 19:15:00+00:00,L,Long,7597.5,1.7554492581746597,6.978270629558224,7592.266297027832,7613.201108916506,633
2018-08-30 15:15:00+00:00,2018-08-30 15:15:00+00:00,S,Short,7592.094897502183,1.184982772315787,9.49380890830536,7599.215254183412,7570.733827458495,634
2018-08-30 18:30:00+00:00,2018-08-30 18:30:00+00:00,S,Short,7583.75,2.9084312630630964,11.862064762591416,7592.646548571944,7557.060354284169,635
2018-08-31 15:30:00+00:00,2018-08-31 15:30:00+00:00,S,Short,7586.821089558001,2.169995193590967,9.44702553284279,7593.906358707633,7565.565282109105,636
2018-08-31 19:30:00+00:00,2018-08-31 19:30:00+00:00,S,Short,7586.0,1.096493160717558,10.487981514152139,7593.865986135615,7562.402041593157,637
2018-09-03 14:45:00+00:00,2018-09-03 14:45:00+00:00,L,Long,7607.25,1.1766828746239828,3.824309928397663,7604.381767553702,7615.854697338895,638
2018-09-04 15:45:00+00:00,2018-09-04 15:45:00+00:00,S,Short,7552.089253135314,1.9178355003958227,14.599792314941022,7563.039097371519,7519.239720426696,640
2018-09-04 20:30:00+00:00,2018-09-04 20:30:00+00:00,L,Long,7572.0,1.3996789259489644,11.78841782504742,7563.158686631215,7598.523940106356,641
2018-09-06 19:15:00+00:00,2018-09-06 19:15:00+00:00,L,Long,7396.5,1.3500880774790234,17.7766179854091,7383.167536510943,7436.497390467171,645
2018-09-07 15:00:00+00:00,2018-09-07 15:00:00+00:00,L,Long,7413.75,0.8884247529564159,14.63264047601086,7402.775519642992,7446.673441071024,646
2018-09-07 17:15:00+00:00,2018-09-07 17:15:00+00:00,RS,Short,7380.0,0.7973813829701304,18.498049133099123,7393.873536849825,7345.316157875439,648
2018-09-10 14:45:00+00:00,2018-09-10 14:45:00+00:00,L,Long,7362.0,0.9377234480468468,12.263743669791952,7352.802192247656,7389.593423257032,649
2018-09-10 20:30:00+00:00,2018-09-10 20:30:00+00:00,L,Long,7391.0,0.736951020157779,9.498595983354933,7383.876053012484,7412.371840962549,650
2018-09-11 14:45:00+00:00,2018-09-11 14:45:00+00:00,S,Short,7388.25,0.999898194541195,12.501272697802646,7397.625954523352,7360.122136429944,651
2018-09-11 15:15:00+00:00,2018-09-11 15:15:00+00:00,RL,Long,7397.825118179082,1.1869812332394392,13.268954520044119,7387.873402289048,7422.704407904164,652
2018-09-11 17:15:00+00:00,2018-09-11 17:15:00+00:00,S,Short,7424.607760992346,1.0606538918375874,14.142219356789834,7435.214425509938,7392.787767439569,653
2018-09-12 15:15:00+00:00,2018-09-12 15:15:00+00:00,L,Long,7410.819670929278,2.5783002963971104,16.28980148615363,7398.602319814662,7447.471724273124,654
2018-09-13 15:15:00+00:00,2018-09-13 15:15:00+00:00,L,Long,7491.5,1.2135137523944033,14.21491925078208,7480.838810561913,7523.48356831426,655
2018-09-13 20:00:00+00:00,2018-09-13 20:00:00+00:00,L,Long,7495.0,0.9755005678284113,11.276262016420352,7486.542803487685,7520.371589536946,656
2018-09-14 16:15:00+00:00,2018-09-14 16:15:00+00:00,S,Short,7459.781550599055,3.0152931175673623,13.099887294495362,7469.606466069927,7430.30680418644,657
2018-09-17 19:15:00+00:00,2018-09-17 19:15:00+00:00,S,Short,7386.032919925913,2.34687011127823,12.676457830807077,7395.540263299018,7357.510889806597,660
2018-09-18 19:00:00+00:00,2018-09-18 19:00:00+00:00,S,Short,7441.25,0.6553518955507143,11.062758876904722,7449.547069157678,7416.358792526964,661
2018-09-19 15:00:00+00:00,2018-09-19 15:00:00+00:00,RS,Short,7410.25,1.8676764201013691,14.322609479937713,7420.991957109954,7383.395107225117,664
2018-09-19 19:30:00+00:00,2018-09-19 19:30:00+00:00,L,Long,7422.376676938409,2.12843587651625,11.158428713799534,7414.00785540306,7447.483141544458,665
2018-09-20 15:30:00+00:00,2018-09-20 15:30:00+00:00,RL,Long,7496.0433514868,1.7146029291351708,11.956120948854323,7487.076260775159,7518.461078265902,667
2018-09-20 20:30:00+00:00,2018-09-20 20:30:00+00:00,L,Long,7512.16859747184,1.0776414637934897,8.815547952802698,7505.556936507238,7532.0035803656465,668
2018-09-21 15:30:00+00:00,2018-09-21 15:30:00+00:00,L,Long,7498.25,0.933755352987738,10.977179372737263,7490.017115470447,7522.948653588659,669
2018-09-21 15:45:00+00:00,2018-09-21 15:45:00+00:00,RS,Short,7502.5,0.7370684054089374,10.853809417541743,7510.640357063156,7482.149107342109,670
2018-09-21 20:00:00+00:00,2018-09-21 20:00:00+00:00,RL,Long,7453.0,1.042176013696356,10.554838967158299,7445.083870774632,7472.790323063422,672
2018-09-24 17:45:00+00:00,2018-09-24 17:45:00+00:00,L,Long,7474.5,1.6721396250586626,12.558759857905567,7465.080930106571,7502.757209680288,674
2018-09-25 14:45:00+00:00,2018-09-25 14:45:00+00:00,L,Long,7454.25,1.6670263014620568,11.247572988833715,7445.814320258375,7479.557039224876,675
2018-09-25 16:45:00+00:00,2018-09-25 16:45:00+00:00,S,Short,7482.0,0.9613385702783358,10.662216535254924,7489.996662401441,7458.010012795677,677
2018-09-25 17:15:00+00:00,2018-09-25 17:15:00+00:00,RL,Long,7485.573991535416,0.9055695273708106,10.490635686010624,7477.706014770908,7505.243933446686,678
2018-09-26 15:30:00+00:00,2018-09-26 15:30:00+00:00,L,Long,7538.25,1.3816815952700252,8.866007944186268,7531.600494041861,7558.198517874419,679
2018-09-27 18:45:00+00:00,2018-09-27 18:45:00+00:00,S,Short,7566.75,1.118668621616357,8.268757897789905,7572.951568423342,7548.145294729973,682
2018-09-28 15:15:00+00:00,2018-09-28 15:15:00+00:00,L,Long,7566.5,1.4871638097458122,11.263049766429516,7558.052712675178,7591.841861974466,684
2018-09-28 15:45:00+00:00,2018-09-28 15:45:00+00:00,RS,Short,7564.868431093118,1.0504204504879124,11.185996992482595,7573.257928837479,7543.894686732213,685
2018-09-28 20:00:00+00:00,2018-09-28 20:00:00+00:00,L,Long,7560.310632093171,1.0309128447023905,10.670155150870722,7552.308015730018,7584.31848118263,686
2018-10-01 16:45:00+00:00,2018-10-01 16:45:00+00:00,S,Short,7588.844837828397,2.4572090101850903,8.851505879168851,7595.483467237774,7568.9289496002675,688
2018-10-02 18:45:00+00:00,2018-10-02 18:45:00+00:00,S,Short,7570.0,1.3384119071478544,11.207312128569512,7578.405484096427,7544.783547710718,691
2018-10-03 15:00:00+00:00,2018-10-03 15:00:00+00:00,S,Short,7575.25,2.10110629836703,9.994734686351235,7582.746051014763,7552.76184695571,692
2018-10-05 17:45:00+00:00,2018-10-05 17:45:00+00:00,L,Long,7289.647762358916,1.4139949065323445,23.51493618993416,7272.011560216466,7342.556368786268,696
2018-10-08 14:45:00+00:00,2018-10-08 14:45:00+00:00,S,Short,7303.0,2.049995849658217,15.121981834825876,7314.341486376119,7268.975540871642,697
2018-10-08 16:15:00+00:00,2018-10-08 16:15:00+00:00,RS,Short,7238.75,0.9948841454899491,23.36955524459595,7256.277166433447,7194.932083916383,698
2018-10-09 15:00:00+00:00,2018-10-09 15:00:00+00:00,S,Short,7324.836989215333,0.9731300486213318,19.781528714761368,7339.6731357514045,7280.32854960712,700
2018-10-10 15:15:00+00:00,2018-10-10 15:15:00+00:00,S,Short,7134.75,1.2632888030364344,24.14333122140429,7152.857498416053,7080.42750475184,703
2018-10-10 17:15:00+00:00,2018-10-10 17:15:00+00:00,L,Long,7150.25,0.9233662749052124,25.72110401415521,7130.959171989383,7208.122484031849,704
2018-10-10 19:30:00+00:00,2018-10-10 19:30:00+00:00,RL,Long,7024.75,2.0908363980925104,32.762008573455674,7000.178493569908,7086.17876607523,705
2018-10-11 18:45:00+00:00,2018-10-11 18:45:00+00:00,S,Short,6866.5,1.3931262674662352,45.93984155966045,6900.954881169745,6763.135356490764,708
2018-10-12 15:30:00+00:00,2018-10-12 15:30:00+00:00,RS,Short,7039.0895571286155,1.53124816337996,25.63268380571478,7058.314069982902,6991.0282749929,710
2018-10-15 15:15:00+00:00,2018-10-15 15:15:00+00:00,L,Long,7047.830783659738,2.469956056878333,23.78584826899775,7029.9913974579895,7101.348942264983,712
2018-10-16 14:45:00+00:00,2018-10-16 14:45:00+00:00,L,Long,7086.342328184802,1.8069205480255668,16.46447600173013,7073.993971183504,7123.387399188695,715
2018-10-17 15:30:00+00:00,2018-10-17 15:30:00+00:00,RL,Long,7151.6321425240485,2.01244778456918,22.485055436947402,7134.768350946338,7193.791621468325,718
2018-10-17 18:45:00+00:00,2018-10-17 18:45:00+00:00,L,Long,7191.982488581003,0.8253461899321469,25.140965395025198,7173.126764534734,7248.54966071981,719
2018-10-18 15:15:00+00:00,2018-10-18 15:15:00+00:00,S,Short,7111.445178536986,2.7450801122845965,19.58048501370202,7126.130542297262,7067.389087256156,720
2018-10-18 17:00:00+00:00,2018-10-18 17:00:00+00:00,S,Short,7053.149590561909,1.4190426319654734,24.664516210850234,7071.647977720047,6997.654429087495,722
2018-10-19 15:30:00+00:00,2018-10-19 15:30:00+00:00,S,Short,7083.064262771886,2.0514056966567353,19.742559975340132,7097.871182753392,7038.643502827371,723
2018-10-19 19:30:00+00:00,2018-10-19 19:30:00+00:00,L,Long,7043.5,0.845360287031226,24.250015424775647,7025.312488431418,7098.062534705745,724
2018-10-22 14:45:00+00:00,2018-10-22 14:45:00+00:00,L,Long,7077.920457498022,2.8371768690080685,23.350676767346645,7060.407449922513,7130.459480224552,725
2018-10-22 20:00:00+00:00,2018-10-22 20:00:00+00:00,S,Short,7056.0,1.2882699211286261,22.898927869212123,7073.174195901909,7004.477412294273,726
2018-10-23 16:15:00+00:00,2018-10-23 16:15:00+00:00,L,Long,6945.882978390787,1.6357667023961495,29.03837077158969,6924.104200312095,7011.219312626864,727
2018-10-23 17:00:00+00:00,2018-10-23 17:00:00+00:00,RS,Short,6980.75,0.8588055829808168,30.565707210343497,7003.674280407758,6923.439298980606,728
2018-10-24 15:15:00+00:00,2018-10-24 15:15:00+00:00,S,Short,6901.162327052366,3.0001724887057843,23.831963085177044,6919.036299366248,6847.540410110718,729
2018-10-24 16:00:00+00:00,2018-10-24 16:00:00+00:00,RL,Long,6937.17237334765,1.7433632742468061,26.529181085325785,6917.275487533656,6986.914587882636,730
2018-10-24 18:00:00+00:00,2018-10-24 18:00:00+00:00,S,Short,6841.443236448787,1.0765986878063465,30.652090118408065,6864.432304037593,6772.476033682368,731
2018-10-25 18:15:00+00:00,2018-10-25 18:15:00+00:00,L,Long,6933.257428030044,1.1888722273190098,27.336831707550086,6912.754804249382,6994.765299372032,735
2018-10-25 19:45:00+00:00,2018-10-25 19:45:00+00:00,RS,Short,6950.138387138693,1.1964695229687805,26.536405140700314,6970.0406909942185,6900.38262749988,736
2018-10-26 14:45:00+00:00,2018-10-26 14:45:00+00:00,S,Short,6670.824750775713,1.457790237518901,34.98445708265951,6697.063093587708,6592.109722339729,737
2018-10-26 16:45:00+00:00,2018-10-26 16:45:00+00:00,L,Long,6840.996510049829,1.6954911981530751,39.66402189127049,6811.248493631377,6930.240559305188,738
2018-10-26 20:00:00+00:00,2018-10-26 20:00:00+00:00,RL,Long,6756.862626893188,1.0530108071949584,46.295821151030445,6722.140761029915,6843.66729155137,739
2018-10-29 14:45:00+00:00,2018-10-29 14:45:00+00:00,S,Short,6823.310285832767,1.6692655689017808,22.31520298145668,6840.046688068859,6773.101079124489,740
2018-10-29 17:00:00+00:00,2018-10-29 17:00:00+00:00,RS,Short,6744.75,1.247025317248257,33.479673124943005,6769.859754843707,6681.975612890732,742
2018-10-29 20:00:00+00:00,2018-10-29 20:00:00+00:00,RL,Long,6616.820525815221,1.317501942666542,48.38702542705475,6580.53025674493,6707.546198490949,743
2018-10-30 14:45:00+00:00,2018-10-30 14:45:00+00:00,S,Short,6621.0,1.0620044275319465,38.37083814678747,6649.778128610091,6534.6656141697285,744
2018-10-30 19:00:00+00:00,2018-10-30 19:00:00+00:00,L,Long,6683.75,1.3900927375361372,42.802899686721965,6651.647825234959,6780.056524295124,745
2018-10-31 15:00:00+00:00,2018-10-31 15:00:00+00:00,S,Short,6874.706193260861,2.1233345787157756,21.78177686343369,6891.042525908437,6825.6971953181355,746
2018-10-31 15:30:00+00:00,2018-10-31 15:30:00+00:00,RL,Long,6844.25,1.425738024166016,25.776123928164765,6824.917907053877,6892.580232365309,747
2018-10-31 19:45:00+00:00,2018-10-31 19:45:00+00:00,S,Short,6890.1411098455765,2.2409487548424067,26.439694291075707,6909.970880563883,6830.651797690656,748
2018-11-01 15:30:00+00:00,2018-11-01 15:30:00+00:00,L,Long,6940.5,1.1270079312854,22.848108948648694,6923.363918288514,6991.908245134459,749
2018-11-05 16:00:00+00:00,2018-11-05 16:00:00+00:00,L,Long,6809.5,1.8314496234995619,19.24704864807789,6795.064713513942,6852.805859458175,752
2018-11-05 16:30:00+00:00,2018-11-05 16:30:00+00:00,RS,Short,6794.941345482678,1.3967662933196505,19.330363375128382,6809.439118014025,6758.696914154312,753
2018-11-05 19:30:00+00:00,2018-11-05 19:30:00+00:00,L,Long,6850.5,1.978702545145669,19.0781581054776,6836.191381420892,6893.425855737325,755
