model_id,components,feature_cols,roles,logic_type,threshold,retention,N,AvgR,PF,TotalR,DD,WinRate,LONG_AvgR,SHORT_AvgR,DeltaAvgR,DeltaTotalR,kept_AvgR,rejected_AvgR,random_control_result,year_stability,causal_pass,complexity,status,partition,N_validation,AvgR_validation,PF_validation,TotalR_validation,DD_validation,DeltaAvgR_validation,validation_pass
TRIPLE_AND_F_NO_HTF_CONTRA_F_FALSE_REV_LOW_F_SB_WINDOW,P58F_FALSE_REV_LOW+P58F_HTF_CONTRA+P78_SB_WINDOW,F_NO_HTF_CONTRA+F_FALSE_REV_LOW+F_SB_WINDOW,CONFLICT+TIMING,AND,,0.10048838923700701,2181,0.0017124150802969131,1.002400731011334,3.7347772901275675,63.42280515780824,0.28656579550664835,0.002797434021413075,0.00042388706998442664,-0.005558814396998323,-154.07998728508824,0.0017124150802969131,0.00789222902653732,0.015959951706965674,0.42857142857142855,True,3,CANDIDATE,train,,,,,,,
TRIPLE_AND_F_NO_HTF_CONTRA_F_FALSE_REV_LOW_F_RTH,P58F_FALSE_REV_LOW+P58F_HTF_CONTRA+P78_RTH,F_NO_HTF_CONTRA+F_FALSE_REV_LOW+F_RTH,CONFLICT+TIMING,AND,,0.21240324364172503,4610,0.011285949069430427,1.0159127832669184,52.02822521007427,154.4893253206089,0.2904555314533623,0.016824129746487157,0.004584909745896792,0.004014719592135191,-105.78653936514154,0.011285949069430427,0.006188518741379515,-0.03668489049888164,0.7142857142857143,True,3,CANDIDATE,train,,,,,,,
TRIPLE_AND_F_NO_HTF_CONTRA_F_REVERSAL_STRONG_F_NO_PULLBACK,P58F_HTF_CONTRA+P58F_PULLBACK_OK+P58F_REVERSAL_STRONG,F_NO_HTF_CONTRA+F_REVERSAL_STRONG+F_NO_PULLBACK,CONFLICT+REACTION,AND,,0.39490416513085147,8571,-0.030795016666976805,0.9573069465387605,-263.9440878526582,332.2389911890011,0.27849725819624316,-0.014414998762485825,-0.04907141284774681,-0.038066246144272044,-421.758852427874,-0.030795016666976805,0.032114433292307475,-0.03983388272379089,0.14285714285714285,True,3,CANDIDATE,train,,,,,,,
TRIPLE_AND_F_NO_HTF_CONTRA_F_REVERSAL_STRONG_F_HTF_LTF_AGREE,P58F_HTF_CONTRA+P58F_HTF_LTF_AGREE+P58F_REVERSAL_STRONG,F_NO_HTF_CONTRA+F_REVERSAL_STRONG+F_HTF_LTF_AGREE,CONFLICT+REACTION,AND,,0.31123295245116106,6755,-0.01709100091745357,0.9761579061666171,-115.44971119739887,163.7497993025985,0.28290155440414505,-0.009039573846799667,-0.02608891236161695,-0.024362230394748805,-273.2644757726147,-0.01709100091745357,0.018279782980307357,-0.023775472316085726,0.14285714285714285,True,3,CANDIDATE,train,,,,,,,
TRIPLE_AND_F_NO_HTF_CONTRA_F_REVERSAL_STRONG_F_CT_LOW,P58F_CT_LOW+P58F_HTF_CONTRA+P58F_REVERSAL_STRONG,F_NO_HTF_CONTRA+F_REVERSAL_STRONG+F_CT_LOW,CONFLICT+REACTION,AND,,0.41255068190195354,8954,-0.029235969337424957,0.9594374366824016,-261.77886944730307,331.0710635493762,0.27898146079964264,-0.013389953032885668,-0.04703596441321406,-0.03650719881472019,-419.59363402251887,-0.029235969337424957,0.032909304629217165,-0.03735130674040476,0.14285714285714285,True,3,CANDIDATE,train,,,,,,,
TRIPLE_AND_F_NO_HTF_CONTRA_F_REVERSAL_STRONG_F_M15_NOT_NEUTRAL,P58F_HTF_CONTRA+P58F_REVERSAL_STRONG+P75_M15_NOT_NEUTRAL,F_NO_HTF_CONTRA+F_REVERSAL_STRONG+F_M15_NOT_NEUTRAL,CONFLICT+CONTEXT+REACTION,AND,,0.27087172871360116,5879,-0.03897544923125931,0.9461332578840004,-229.13666603057348,283.30307303952446,0.27623745534954924,-0.021681157377179166,-0.058869577936848945,-0.04624667870855455,-386.95143060578926,-0.03897544923125931,0.02445190714728526,-0.053246759171238056,0.42857142857142855,True,3,CANDIDATE,train,,,,,,,
TRIPLE_AND_F_NO_HTF_CONTRA_F_REVERSAL_STRONG_F_M5_TRENDING,P58F_HTF_CONTRA+P58F_REVERSAL_STRONG+P75_M5_TRENDING,F_NO_HTF_CONTRA+F_REVERSAL_STRONG+F_M5_TRENDING,CONFLICT+CONTEXT+REACTION,AND,,0.12564504238849983,2727,0.017156231327010787,1.024260066230056,46.78504282875842,78.53853128254357,0.29226255958929226,0.001128042115631791,0.03554447674510465,0.009885001849715552,-111.02972174645738,0.017156231327010787,0.005850752054932675,-0.00048576626663745723,0.7142857142857143,True,3,CANDIDATE,train,,,,,,,
TRIPLE_AND_F_NO_HTF_CONTRA_F_REVERSAL_STRONG_F_M5_DIRECTION_ALIGN,P58F_HTF_CONTRA+P58F_REVERSAL_STRONG+P60_DEV_HTF_5M,F_NO_HTF_CONTRA+F_REVERSAL_STRONG+F_M5_DIRECTION_ALIGN,CONFLICT+CONTEXT+REACTION,AND,,0.09878363435311463,2144,0.0433222421853674,1.0619034831203085,92.8828872454277,51.52215168190047,0.2994402985074627,0.0164974287951527,0.0752434961175432,0.036051012708072164,-64.93187732978811,0.0433222421853674,0.003319625630357258,0.10239031643682653,0.7142857142857143,True,3,CANDIDATE,train,,,,,,,
TRIPLE_AND_F_NO_HTF_CONTRA_F_REVERSAL_STRONG_F_MARKET_REVERSAL,P58E_MARKET_STATE_REV+P58F_HTF_CONTRA+P58F_REVERSAL_STRONG,F_NO_HTF_CONTRA+F_REVERSAL_STRONG+F_MARKET_REVERSAL,CONFLICT+CONTEXT+REACTION,AND,,0.17955215628455584,3897,-0.033436732275239495,0.9537239933600969,-130.30294567660832,190.83820336774102,0.27739286630741594,-0.0015875358332328195,-0.06882281131237691,-0.04070796175253473,-288.1177102518241,-0.033436732275239495,0.016180025285102716,0.019188267267814224,0.42857142857142855,True,3,CANDIDATE,train,,,,,,,
TRIPLE_AND_F_NO_HTF_CONTRA_F_REVERSAL_STRONG_F_CONF_HIGH,P58F_CONF_HIGH+P58F_HTF_CONTRA+P58F_REVERSAL_STRONG,F_NO_HTF_CONTRA+F_REVERSAL_STRONG+F_CONF_HIGH,CONFLICT+CONTEXT+REACTION,AND,,0.3460652414301511,7511,-0.027665990291089355,0.9615919525746843,-207.79925307637214,258.1118892444178,0.279456796698176,-0.005516187397798495,-0.05247276925822966,-0.03493721976838459,-365.6140176515879,-0.027665990291089355,0.025760164704543637,-0.07344331337792706,0.14285714285714285,True,3,CANDIDATE,train,,,,,,,
TRIPLE_AND_F_NO_HTF_CONTRA_F_REVERSAL_STRONG_F_SB_WINDOW,P58F_HTF_CONTRA+P58F_REVERSAL_STRONG+P78_SB_WINDOW,F_NO_HTF_CONTRA+F_REVERSAL_STRONG+F_SB_WINDOW,CONFLICT+REACTION+TIMING,AND,,0.05644120899373387,1225,-0.019339241825882907,0.9730981690064243,-23.69057123670656,77.52138614179748,0.2808163265306122,-0.053766020416021035,0.021274555692376133,-0.026610471303178142,-181.50533581192235,-0.019339241825882907,0.008862997988765187,-0.04202569916855631,0.5714285714285714,True,3,CANDIDATE,train,,,,,,,
TRIPLE_AND_F_NO_HTF_CONTRA_F_REVERSAL_STRONG_F_RTH,P58F_HTF_CONTRA+P58F_REVERSAL_STRONG+P78_RTH,F_NO_HTF_CONTRA+F_REVERSAL_STRONG+F_RTH,CONFLICT+REACTION+TIMING,AND,,0.12117582012532252,2630,-0.0005957687180234414,0.999162905327293,-1.566871728401651,126.2743308337561,0.2874524714828897,-0.005875263172578395,0.005376819822137615,-0.007866998195318678,-159.38163630361746,-0.0005957687180234414,0.008355962897327115,-0.04725949409815613,0.7142857142857143,True,3,CANDIDATE,train,,,,,,,
TRIPLE_AND_F_NO_HTF_CONTRA_F_NO_PULLBACK_F_HTF_LTF_AGREE,P58F_HTF_CONTRA+P58F_HTF_LTF_AGREE+P58F_PULLBACK_OK,F_NO_HTF_CONTRA+F_NO_PULLBACK+F_HTF_LTF_AGREE,CONFLICT,AND,,0.6938352377441946,15059,0.0059901094893750825,1.0084324470774788,90.20505880049937,114.54377044371128,0.2889966133209376,0.017132833293089234,-0.007228124569879886,-0.0012811199879201535,-67.60970577471643,0.0059901094893750825,0.010174523066172522,0.021747215382617008,0.5714285714285714,True,3,CANDIDATE,train,,,,,,,
TRIPLE_AND_F_NO_HTF_CONTRA_F_NO_PULLBACK_F_CT_LOW,P58F_CT_LOW+P58F_HTF_CONTRA+P58F_PULLBACK_OK,F_NO_HTF_CONTRA+F_NO_PULLBACK+F_CT_LOW,CONFLICT,AND,,0.7880114264651678,17103,-0.002762283887292281,0.9961264806718572,-47.243341324359875,138.39213858620064,0.2863240367187043,0.014322904900444336,-0.0229295152725107,-0.010033513364587517,-205.05810589957568,-0.002762283887292281,0.044568160378086426,-0.011438972415409173,0.2857142857142857,True,3,CANDIDATE,train,,,,,,,
TRIPLE_AND_F_NO_HTF_CONTRA_F_NO_PULLBACK_F_M15_NOT_NEUTRAL,P58F_HTF_CONTRA+P58F_PULLBACK_OK+P75_M15_NOT_NEUTRAL,F_NO_HTF_CONTRA+F_NO_PULLBACK+F_M15_NOT_NEUTRAL,CONFLICT+CONTEXT,AND,,0.5288426096572061,11478,-0.015562357679292581,0.9783005714787646,-178.62474144292025,227.31695484315435,0.2826276354765639,0.00819158109189085,-0.04424067068034827,-0.022833587156587818,-336.43950601813606,-0.015562357679292581,0.03290040152729669,-0.022633418572403117,0.2857142857142857,True,3,CANDIDATE,train,,,,,,,
TRIPLE_AND_F_NO_HTF_CONTRA_F_NO_PULLBACK_F_M5_TRENDING,P58F_HTF_CONTRA+P58F_PULLBACK_OK+P75_M5_TRENDING,F_NO_HTF_CONTRA+F_NO_PULLBACK+F_M5_TRENDING,CONFLICT+CONTEXT,AND,,0.2813306302985625,6106,0.022487507473775547,1.0318806719596558,137.30872063487348,140.80594336605262,0.29364559449721583,0.009418597521008158,0.03905051886211389,0.015216277996480312,-20.506043940342323,0.022487507473775547,0.0013146585421427313,0.02911629442168503,0.7142857142857143,True,3,CANDIDATE,train,,,,,,,
TRIPLE_AND_F_NO_HTF_CONTRA_F_NO_PULLBACK_F_M5_DIRECTION_ALIGN,P58F_HTF_CONTRA+P58F_PULLBACK_OK+P60_DEV_HTF_5M,F_NO_HTF_CONTRA+F_NO_PULLBACK+F_M5_DIRECTION_ALIGN,CONFLICT+CONTEXT,AND,,0.24557685219314412,5330,0.02780439515634743,1.0395020390433571,148.1974261833318,113.72822535994257,0.2951219512195122,0.011064965443848641,0.04982307159833107,0.020533165679052195,-9.617338391884005,0.02780439515634743,0.0005873542440383434,0.028576684213396968,0.7142857142857143,True,3,CANDIDATE,train,,,,,,,
TRIPLE_AND_F_NO_HTF_CONTRA_F_NO_PULLBACK_F_MARKET_REVERSAL,P58E_MARKET_STATE_REV+P58F_HTF_CONTRA+P58F_PULLBACK_OK,F_NO_HTF_CONTRA+F_NO_PULLBACK+F_MARKET_REVERSAL,CONFLICT+CONTEXT,AND,,0.17955215628455584,3897,-0.033436732275239495,0.9537239933600969,-130.30294567660832,190.83820336774102,0.27739286630741594,-0.0015875358332328195,-0.06882281131237691,-0.04070796175253473,-288.1177102518241,-0.033436732275239495,0.016180025285102716,0.019188267267814224,0.42857142857142855,True,3,CANDIDATE,train,,,,,,,
TRIPLE_AND_F_NO_HTF_CONTRA_F_NO_PULLBACK_F_CONF_HIGH,P58F_CONF_HIGH+P58F_HTF_CONTRA+P58F_PULLBACK_OK,F_NO_HTF_CONTRA+F_NO_PULLBACK+F_CONF_HIGH,CONFLICT+CONTEXT,AND,,0.7349336527828971,15951,0.0006212200780497136,1.0008723993307098,9.909081464970981,110.83419222616179,0.2873174095667983,0.019758142203767204,-0.02204589022944557,-0.006650009399245522,-147.9056831102448,0.0006212200780497136,0.02570931394233352,0.0110784463903546,0.14285714285714285,True,3,CANDIDATE,train,,,,,,,
TRIPLE_AND_F_NO_HTF_CONTRA_F_NO_PULLBACK_F_SB_WINDOW,P58F_HTF_CONTRA+P58F_PULLBACK_OK+P78_SB_WINDOW,F_NO_HTF_CONTRA+F_NO_PULLBACK+F_SB_WINDOW,CONFLICT+TIMING,AND,,0.10085698488757833,2189,0.001249047355221033,1.001750779933969,2.734164660578841,63.92317023448619,0.2864321608040201,0.0006820715661854776,0.0019244239207388413,-0.006022182122074203,-155.08059991463696,0.001249047355221033,0.007946738401979856,-0.04985130104703868,0.5714285714285714,True,3,CANDIDATE,train,,,,,,,
TRIPLE_AND_F_NO_HTF_CONTRA_F_NO_PULLBACK_F_RTH,P58F_HTF_CONTRA+P58F_PULLBACK_OK+P78_RTH,F_NO_HTF_CONTRA+F_NO_PULLBACK+F_RTH,CONFLICT+TIMING,AND,,0.21309436048654626,4625,0.011032837495254586,1.015554186563829,51.02687341555246,152.48983938972626,0.2903783783783784,0.017532732203462794,0.0031421084478558273,0.0037616080179593498,-106.78789115966335,0.011032837495254586,0.0062525845283484555,0.019195537170346364,0.7142857142857143,True,3,CANDIDATE,train,,,,,,,
TRIPLE_AND_F_NO_HTF_CONTRA_F_HTF_LTF_AGREE_F_CT_LOW,P58F_CT_LOW+P58F_HTF_CONTRA+P58F_HTF_LTF_AGREE,F_NO_HTF_CONTRA+F_HTF_LTF_AGREE+F_CT_LOW,CONFLICT,AND,,0.7145687430888316,15509,0.004877924511844389,1.006863713227843,75.65173125419463,127.05131496576189,0.2886710942033658,0.015439615473933525,-0.007657009615045659,-0.0023933049654508466,-82.16303332102117,0.004877924511844389,0.013262797953352884,0.0074182460249321795,0.5714285714285714,True,3,CANDIDATE,train,,,,,,,
TRIPLE_AND_F_NO_HTF_CONTRA_F_HTF_LTF_AGREE_F_M15_NOT_NEUTRAL,P58F_HTF_CONTRA+P58F_HTF_LTF_AGREE+P75_M15_NOT_NEUTRAL,F_NO_HTF_CONTRA+F_HTF_LTF_AGREE+F_M15_NOT_NEUTRAL,CONFLICT+CONTEXT,AND,,0.44208440840398083,9595,-0.003563165615757459,0.9950058076344191,-34.18857408319282,164.72553523244298,0.28629494528400207,0.008673577314813915,-0.018536515018635066,-0.010834395093052694,-192.0033386584086,-0.003563165615757459,0.0158562506118101,-0.00588657868399142,0.42857142857142855,True,3,CANDIDATE,train,,,,,,,
TRIPLE_AND_F_NO_HTF_CONTRA_F_HTF_LTF_AGREE_F_M5_TRENDING,P58F_HTF_CONTRA+P58F_HTF_LTF_AGREE+P75_M5_TRENDING,F_NO_HTF_CONTRA+F_HTF_LTF_AGREE+F_M5_TRENDING,CONFLICT+CONTEXT,AND,,0.2639605602653889,5729,0.021964999370895227,1.031140660782955,125.83748139585876,119.29754113184259,0.2935939954616862,0.01028868470717695,0.036982063281974245,0.014693769893599991,-31.977283179357045,0.021964999370895227,0.002001707867252392,0.027793292119564494,0.7142857142857143,True,3,CANDIDATE,train,,,,,,,
TRIPLE_AND_F_NO_HTF_CONTRA_F_HTF_LTF_AGREE_F_M5_DIRECTION_ALIGN,P58F_HTF_CONTRA+P58F_HTF_LTF_AGREE+P60_DEV_HTF_5M,F_NO_HTF_CONTRA+F_HTF_LTF_AGREE+F_M5_DIRECTION_ALIGN,CONFLICT+CONTEXT,AND,,0.23696092886103945,5143,0.024345993823188607,1.0345446090642483,125.211446232659,99.03647985115946,0.2941862726035388,0.011065867318081197,0.04204078369711402,0.017074764345893372,-32.603318342556804,0.024345993823188607,0.0019686805351462307,0.04212625240056539,0.5714285714285714,True,3,CANDIDATE,train,,,,,,,
TRIPLE_AND_F_NO_HTF_CONTRA_F_HTF_LTF_AGREE_F_MARKET_REVERSAL,P58E_MARKET_STATE_REV+P58F_HTF_CONTRA+P58F_HTF_LTF_AGREE,F_NO_HTF_CONTRA+F_HTF_LTF_AGREE+F_MARKET_REVERSAL,CONFLICT+CONTEXT,AND,,0.08754146701068928,1900,0.008495680127670335,1.0119775919972558,16.141792242573636,40.05321976788352,0.2905263157894737,0.016231758368613108,2.6081788909404037e-05,0.0012244506503750986,-141.67297233264216,0.008495680127670335,0.007153755419745611,0.05499483248157336,0.42857142857142855,True,3,CANDIDATE,train,,,,,,,
TRIPLE_AND_F_NO_HTF_CONTRA_F_HTF_LTF_AGREE_F_CONF_HIGH,P58F_CONF_HIGH+P58F_HTF_CONTRA+P58F_HTF_LTF_AGREE,F_NO_HTF_CONTRA+F_HTF_LTF_AGREE+F_CONF_HIGH,CONFLICT+CONTEXT,AND,,0.6635643199410247,14402,0.00939579821866039,1.0132452828998775,135.31828594514695,111.52329587832541,0.28995972781558116,0.021375776976348286,-0.004853419446306175,0.0021245687413651545,-22.49647863006885,0.00939579821866039,0.003080865328686498,0.0010215376381742924,0.42857142857142855,True,3,CANDIDATE,train,,,,,,,
TRIPLE_AND_F_NO_HTF_CONTRA_F_HTF_LTF_AGREE_F_SB_WINDOW,P58F_HTF_CONTRA+P58F_HTF_LTF_AGREE+P78_SB_WINDOW,F_NO_HTF_CONTRA+F_HTF_LTF_AGREE+F_SB_WINDOW,CONFLICT+TIMING,AND,,0.08680427570954663,1884,0.011438793164044616,1.0160986231258586,21.550686321060056,55.56679432155342,0.2892781316348195,-0.002322048202898108,0.027894065008430665,0.00416756368674938,-136.26407825415575,0.011438793164044616,0.0068750796293721335,-0.04218762286702838,0.5714285714285714,True,3,CANDIDATE,train,,,,,,,
TRIPLE_AND_F_NO_HTF_CONTRA_F_HTF_LTF_AGREE_F_RTH,P58F_HTF_CONTRA+P58F_HTF_LTF_AGREE+P78_RTH,F_NO_HTF_CONTRA+F_HTF_LTF_AGREE+F_RTH,CONFLICT+TIMING,AND,,0.18609472908219682,4039,0.02785111416760657,1.0395517936035035,112.49065012296293,82.97935568591721,0.2953701411240406,0.0362684418463125,0.0176089541985116,0.020579884690311336,-45.32411445225287,0.02785111416760657,0.002565757965029875,0.009806199248685657,0.8571428571428571,True,3,CANDIDATE,train,,,,,,,
TRIPLE_AND_F_NO_HTF_CONTRA_F_CT_LOW_F_M15_NOT_NEUTRAL,P58F_CT_LOW+P58F_HTF_CONTRA+P75_M15_NOT_NEUTRAL,F_NO_HTF_CONTRA+F_CT_LOW+F_M15_NOT_NEUTRAL,CONFLICT+CONTEXT,AND,,0.5648728345005529,12260,-0.014061281548699687,0.9803813944431891,-172.39131178705816,241.50424211449692,0.2830342577487765,0.007555707668657941,-0.0402394749832455,-0.021332511025994923,-330.20607636227396,-0.014061281548699687,0.03496464171561563,-0.007343134137638947,0.2857142857142857,True,3,CANDIDATE,train,,,,,,,
TRIPLE_AND_F_NO_HTF_CONTRA_F_CT_LOW_F_M5_TRENDING,P58F_CT_LOW+P58F_HTF_CONTRA+P75_M5_TRENDING,F_NO_HTF_CONTRA+F_CT_LOW+F_M5_TRENDING,CONFLICT+CONTEXT,AND,,0.2912827128639882,6322,0.021321049635246565,1.0302090016701149,134.79167579402878,130.81044961604948,0.2932616260677001,0.011916342012991988,0.03325753425559551,0.01404982015795133,-23.023088781187028,0.021321049635246565,0.0014967552191644093,0.0022152501595682113,0.7142857142857143,True,3,CANDIDATE,train,,,,,,,
TRIPLE_AND_F_NO_HTF_CONTRA_F_CT_LOW_F_M5_DIRECTION_ALIGN,P58F_CT_LOW+P58F_HTF_CONTRA+P60_DEV_HTF_5M,F_NO_HTF_CONTRA+F_CT_LOW+F_M5_DIRECTION_ALIGN,CONFLICT+CONTEXT,AND,,0.2500921489126428,5428,0.02665617023079182,1.0378506683293771,144.689692012738,108.80360862385405,0.2947678703021371,0.011315755539293077,0.046976471147625064,0.019384940753496584,-13.125072562477811,0.02665617023079182,0.0008064065226393295,0.029495677309212057,0.7142857142857143,True,3,CANDIDATE,train,,,,,,,
TRIPLE_AND_F_NO_HTF_CONTRA_F_CT_LOW_F_MARKET_REVERSAL,P58E_MARKET_STATE_REV+P58F_CT_LOW+P58F_HTF_CONTRA,F_NO_HTF_CONTRA+F_CT_LOW+F_MARKET_REVERSAL,CONFLICT+CONTEXT,AND,,0.17955215628455584,3897,-0.033436732275239495,0.9537239933600969,-130.30294567660832,190.83820336774102,0.27739286630741594,-0.0015875358332328195,-0.06882281131237691,-0.04070796175253473,-288.1177102518241,-0.033436732275239495,0.016180025285102716,0.019188267267814224,0.42857142857142855,True,3,CANDIDATE,train,,,,,,,
TRIPLE_AND_F_NO_HTF_CONTRA_F_CT_LOW_F_CONF_HIGH,P58F_CONF_HIGH+P58F_CT_LOW+P58F_HTF_CONTRA,F_NO_HTF_CONTRA+F_CT_LOW+F_CONF_HIGH,CONFLICT+CONTEXT,AND,,0.7349336527828971,15951,0.0006212200780497136,1.0008723993307098,9.909081464970981,110.83419222616179,0.2873174095667983,0.019758142203767204,-0.02204589022944557,-0.006650009399245522,-147.9056831102448,0.0006212200780497136,0.02570931394233352,0.0110784463903546,0.14285714285714285,True,3,CANDIDATE,train,,,,,,,
TRIPLE_AND_F_NO_HTF_CONTRA_F_CT_LOW_F_SB_WINDOW,P58F_CT_LOW+P58F_HTF_CONTRA+P78_SB_WINDOW,F_NO_HTF_CONTRA+F_CT_LOW+F_SB_WINDOW,CONFLICT+TIMING,AND,,0.10629377073350535,2307,0.00920032739563781,1.012936726351471,21.22515530173643,56.581419022479146,0.2886866059817945,0.00382714786351282,0.01562155812099364,0.0019290979183425741,-136.58960927347937,0.00920032739563781,0.0070417904456090835,0.014529050073046602,0.5714285714285714,True,3,CANDIDATE,train,,,,,,,
TRIPLE_AND_F_NO_HTF_CONTRA_F_CT_LOW_F_RTH,P58F_CT_LOW+P58F_HTF_CONTRA+P78_RTH,F_NO_HTF_CONTRA+F_CT_LOW+F_RTH,CONFLICT+TIMING,AND,,0.22562661260597125,4897,0.015847478595378585,1.022387143825381,77.60510268156894,140.32393137995933,0.29160710639166837,0.021596261799750834,0.008852128095898002,0.00857624911808335,-80.20966189364687,0.015847478595378585,0.004772396138135705,-0.003498306635630763,0.7142857142857143,True,3,CANDIDATE,train,,,,,,,
TRIPLE_AND_F_NO_HTF_CONTRA_F_M15_NOT_NEUTRAL_F_M5_TRENDING,P58F_HTF_CONTRA+P75_M15_NOT_NEUTRAL+P75_M5_TRENDING,F_NO_HTF_CONTRA+F_M15_NOT_NEUTRAL+F_M5_TRENDING,CONFLICT+CONTEXT,AND,,0.19623110947290823,4259,-0.0018997489117330221,0.9973355299360974,-8.091030615070942,124.6877648025885,0.2866870157313923,-0.019584934215480805,0.020975757334687106,-0.009170978389028257,-165.90579519028674,-0.0018997489117330221,0.00951022041790121,-0.013803209417998228,0.7142857142857143,True,3,CANDIDATE,train,,,,,,,
TRIPLE_AND_F_NO_HTF_CONTRA_F_M15_NOT_NEUTRAL_F_M5_DIRECTION_ALIGN,P58F_HTF_CONTRA+P60_DEV_HTF_5M+P75_M15_NOT_NEUTRAL,F_NO_HTF_CONTRA+F_M15_NOT_NEUTRAL+F_M5_DIRECTION_ALIGN,CONFLICT+CONTEXT,AND,,0.16494655363066715,3580,0.0035770595990367343,1.0050271856247994,12.805873364551509,109.10317980764559,0.288268156424581,-0.023186544078684635,0.039683338576330135,-0.0036941698782585017,-145.0088912106643,0.0035770595990367343,0.00800093198028384,-0.042610740774619495,0.7142857142857143,True,3,CANDIDATE,train,,,,,,,
TRIPLE_AND_F_NO_HTF_CONTRA_F_M15_NOT_NEUTRAL_F_MARKET_REVERSAL,P58E_MARKET_STATE_REV+P58F_HTF_CONTRA+P75_M15_NOT_NEUTRAL,F_NO_HTF_CONTRA+F_M15_NOT_NEUTRAL+F_MARKET_REVERSAL,CONFLICT+CONTEXT,AND,,0.12172871360117951,2642,-0.056506843988057505,0.9225727431135169,-149.29108181644793,188.48141721444944,0.2702498107494323,-0.015342287450984607,-0.10241735420114202,-0.06377807346535275,-307.1058463916637,-0.056506843988057505,0.016110893211187898,-0.11439684186083945,0.2857142857142857,True,3,CANDIDATE,train,,,,,,,
TRIPLE_AND_F_NO_HTF_CONTRA_F_M15_NOT_NEUTRAL_F_CONF_HIGH,P58F_CONF_HIGH+P58F_HTF_CONTRA+P75_M15_NOT_NEUTRAL,F_NO_HTF_CONTRA+F_M15_NOT_NEUTRAL+F_CONF_HIGH,CONFLICT+CONTEXT,AND,,0.4961758201253225,10769,-0.014029850830593094,0.9804233325619072,-151.08746359465704,226.6909959963677,0.2831274955891912,0.010917935771339525,-0.04428295058909038,-0.02130108030788833,-308.90222816987284,-0.014029850830593094,0.028248946334693437,-0.006972340412374344,0.2857142857142857,True,3,CANDIDATE,train,,,,,,,
TRIPLE_AND_F_NO_HTF_CONTRA_F_M15_NOT_NEUTRAL_F_SB_WINDOW,P58F_HTF_CONTRA+P75_M15_NOT_NEUTRAL+P78_SB_WINDOW,F_NO_HTF_CONTRA+F_M15_NOT_NEUTRAL+F_SB_WINDOW,CONFLICT+CONTEXT+TIMING,AND,,0.07671396977515665,1665,0.04494740547590713,1.064123063920468,74.83743011738537,34.02339719580049,0.2990990990990991,0.042333563872367246,0.048075049716554456,0.037676175998611894,-82.97733445783044,0.04494740547590713,0.004140792178144139,0.1213213213213213,0.7142857142857143,True,3,CANDIDATE,train,,,,,,,
TRIPLE_AND_F_NO_HTF_CONTRA_F_M15_NOT_NEUTRAL_F_RTH,P58F_HTF_CONTRA+P75_M15_NOT_NEUTRAL+P78_RTH,F_NO_HTF_CONTRA+F_M15_NOT_NEUTRAL+F_RTH,CONFLICT+CONTEXT+TIMING,AND,,0.16407113896056028,3561,0.003581985659713856,1.0050344302390306,12.75545093424104,152.21594489041865,0.2881213142375737,0.003966595739369858,0.0030970106640333416,-0.0036892438175813802,-145.05931364097478,0.003581985659713856,0.007995332284681403,0.019759211731834557,0.5714285714285714,True,3,CANDIDATE,train,,,,,,,
TRIPLE_AND_F_NO_HTF_CONTRA_F_M5_TRENDING_F_M5_DIRECTION_ALIGN,P58F_HTF_CONTRA+P60_DEV_HTF_5M+P75_M5_TRENDING,F_NO_HTF_CONTRA+F_M5_TRENDING+F_M5_DIRECTION_ALIGN,CONFLICT+CONTEXT,AND,,0.2500921489126428,5428,0.02665617023079182,1.0378506683293771,144.689692012738,108.80360862385405,0.2947678703021371,0.011315755539293077,0.046976471147625064,0.019384940753496584,-13.125072562477811,0.02665617023079182,0.0008064065226393295,0.029495677309212057,0.7142857142857143,True,3,CANDIDATE,train,,,,,,,
TRIPLE_AND_F_NO_HTF_CONTRA_F_M5_TRENDING_F_MARKET_REVERSAL,P58E_MARKET_STATE_REV+P58F_HTF_CONTRA+P75_M5_TRENDING,F_NO_HTF_CONTRA+F_M5_TRENDING+F_MARKET_REVERSAL,CONFLICT+CONTEXT,AND,,0.039531883523774417,858,0.08908326837268918,1.129319078115387,76.43344426376731,58.00852867950208,0.3111888111888112,0.059555006524607046,0.11959114080340912,0.08181203889539394,-81.38132031144849,0.08908326837268918,0.003903929785639853,0.08508158508158509,0.8333333333333334,True,3,CANDIDATE,train,,,,,,,
TRIPLE_AND_F_NO_HTF_CONTRA_F_M5_TRENDING_F_CONF_HIGH,P58F_CONF_HIGH+P58F_HTF_CONTRA+P75_M5_TRENDING,F_NO_HTF_CONTRA+F_M5_TRENDING+F_CONF_HIGH,CONFLICT+CONTEXT,AND,,0.2694434205676373,5848,0.02091819708820379,1.0296416968179634,122.32961657181578,132.3014759531165,0.2932626538987688,0.006894757593700204,0.038904544542902784,0.013646967610908556,-35.48514800340003,0.02091819708820379,0.0022379634210015144,-0.002654498601153358,0.5714285714285714,True,3,CANDIDATE,train,,,,,,,
