model,direction,setup_timestamp,bos_timestamp,retest_timestamp,confirm_timestamp,entry_timestamp,exit_timestamp,entry_price,stop_price,target_price,exit_price,result_R,score,htf_regime,session_bucket,exit_reason,direction_name,session_name,score_band,stop_distance_points
C1,Short,2022-07-26 05:20:00-05:00,,,,2022-07-26 05:20:00-05:00,2022-07-26 06:20:00-05:00,12285.75,12300.320034000904,12256.609931998197,12278.25,0.5147551474166544,90.0,-1,1,TIME,Short,Premarket,90-94,14.570034000904343
C1,Short,2022-07-26 07:45:00-05:00,,,,2022-07-26 07:45:00-05:00,2022-07-26 08:00:00-05:00,12264.5,12283.106881631837,12227.286236736329,12283.106881631837,-1.0,90.0,-1,1,STOP,Short,Premarket,90-94,18.606881631836586
C1,Short,2022-07-26 08:30:00-05:00,,,,2022-07-26 08:30:00-05:00,2022-07-26 09:00:00-05:00,12223.5,12250.712157885617,12169.07568422877,12250.712157885617,-1.0,90.0,-1,1,STOP,Short,Premarket,90-94,27.21215788561676
C1,Short,2022-07-29 08:45:00-05:00,,,,2022-07-29 08:45:00-05:00,2022-07-29 09:00:00-05:00,12851.75,12889.456423151656,12776.33715369669,12889.456423151656,-1.0,75.0,1,1,STOP,Short,Premarket,75-79,37.706423151656054
C1,Short,2022-08-08 04:20:00-05:00,,,,2022-08-08 04:20:00-05:00,2022-08-08 05:05:00-05:00,13257.0,13273.62471285394,13223.75057429212,13273.62471285394,-1.0,90.0,1,1,STOP,Short,Premarket,90-94,16.624712853939855
C1,Short,2022-08-08 05:35:00-05:00,,,,2022-08-08 05:35:00-05:00,2022-08-08 05:40:00-05:00,13288.0,13301.36937727681,13261.261245446382,13301.36937727681,-1.0,75.0,1,1,STOP,Short,Premarket,75-79,13.369377276809246
C1,Short,2022-08-16 07:30:00-05:00,,,,2022-08-16 07:30:00-05:00,2022-08-16 08:30:00-05:00,13646.25,13659.875834074846,13618.998331850304,13632.25,1.0274600382697814,90.0,1,1,TIME,Short,Premarket,90-94,13.625834074846352
C1,Short,2022-08-16 08:35:00-05:00,,,,2022-08-16 08:35:00-05:00,2022-08-16 08:50:00-05:00,13619.75,13640.850355913772,13577.549288172457,13577.549288172457,2.0,90.0,1,1,TARGET,Short,Premarket,90-94,21.100355913771637
C1,Short,2022-08-19 08:40:00-05:00,,,,2022-08-19 08:40:00-05:00,2022-08-19 09:15:00-05:00,13336.25,13364.632824590828,13279.484350818344,13279.484350818344,2.0,90.0,-1,1,TARGET,Short,Premarket,90-94,28.382824590828022
C1,Short,2022-08-22 08:05:00-05:00,,,,2022-08-22 08:05:00-05:00,2022-08-22 08:30:00-05:00,13067.5,13083.861362545944,13034.777274908114,13083.861362545944,-1.0,75.0,-1,1,STOP,Short,Premarket,75-79,16.361362545943848
C1,Short,2022-08-23 06:50:00-05:00,,,,2022-08-23 06:50:00-05:00,2022-08-23 07:35:00-05:00,12935.0,12953.102592740468,12898.794814519064,12898.794814519064,2.0,75.0,-1,1,TARGET,Short,Premarket,75-79,18.102592740468026
C1,Short,2022-08-23 08:35:00-05:00,,,,2022-08-23 08:35:00-05:00,2022-08-23 08:45:00-05:00,12901.5,12928.62378475785,12847.2524304843,12928.62378475785,-1.0,90.0,-1,1,STOP,Short,Premarket,90-94,27.123784757850444
C1,Short,2022-08-24 06:10:00-05:00,,,,2022-08-24 06:10:00-05:00,2022-08-24 06:40:00-05:00,12888.25,12903.824967937217,12857.100064125569,12903.824967937217,-1.0,75.0,-1,1,STOP,Short,Premarket,75-79,15.57496793721657
C1,Short,2022-08-31 05:15:00-05:00,,,,2022-08-31 05:15:00-05:00,2022-08-31 05:25:00-05:00,12401.5,12426.428411095743,12351.64317780851,12426.428411095743,-1.0,75.0,-1,1,STOP,Short,Premarket,75-79,24.928411095743286
C1,Short,2022-09-05 07:45:00-05:00,,,,2022-09-05 07:45:00-05:00,2022-09-05 08:00:00-05:00,12078.5,12094.384641877516,12046.73071624497,12094.384641877516,-1.0,75.0,-1,1,STOP,Short,Premarket,75-79,15.884641877515605
C1,Short,2022-09-09 07:05:00-05:00,,,,2022-09-09 07:05:00-05:00,2022-09-09 07:15:00-05:00,12423.0,12437.580041171352,12393.839917657297,12437.580041171352,-1.0,90.0,1,1,STOP,Short,Premarket,90-94,14.580041171351695
C1,Short,2022-09-09 08:35:00-05:00,,,,2022-09-09 08:35:00-05:00,2022-09-09 08:45:00-05:00,12455.75,12481.972254843446,12403.30549031311,12481.972254843446,-1.0,75.0,1,1,STOP,Short,Premarket,75-79,26.222254843445626
C1,Short,2022-09-12 08:30:00-05:00,,,,2022-09-12 08:30:00-05:00,2022-09-12 08:40:00-05:00,12669.25,12688.694817659283,12630.36036468143,12688.694817659283,-1.0,75.0,1,1,STOP,Short,Premarket,75-79,19.444817659283217
C1,Short,2022-09-13 05:35:00-05:00,,,,2022-09-13 05:35:00-05:00,2022-09-13 05:55:00-05:00,12801.25,12814.691584375763,12774.366831248471,12814.691584375763,-1.0,75.0,1,1,STOP,Short,Premarket,75-79,13.441584375763341
C1,Short,2022-09-15 08:45:00-05:00,,,,2022-09-15 08:45:00-05:00,2022-09-15 09:25:00-05:00,12113.0,12151.571454280282,12035.857091439437,12035.857091439437,2.0,75.0,-1,1,TARGET,Short,Premarket,75-79,38.571454280281614
C1,Short,2022-09-16 04:55:00-05:00,,,,2022-09-16 04:55:00-05:00,2022-09-16 05:35:00-05:00,11775.5,11793.180145861274,11740.139708277453,11793.180145861274,-1.0,90.0,-1,1,STOP,Short,Premarket,90-94,17.68014586127356
C1,Short,2022-09-16 07:00:00-05:00,,,,2022-09-16 07:00:00-05:00,2022-09-16 07:55:00-05:00,11785.0,11804.745572364514,11745.508855270971,11745.508855270971,2.0,90.0,-1,1,TARGET,Short,Premarket,90-94,19.745572364514373
C1,Short,2022-09-22 07:45:00-05:00,,,,2022-09-22 07:45:00-05:00,2022-09-22 08:20:00-05:00,11636.0,11670.30465720719,11567.390685585617,11567.390685585617,2.0,75.0,-1,1,TARGET,Short,Premarket,75-79,34.30465720719076
C1,Short,2022-09-28 05:00:00-05:00,,,,2022-09-28 05:00:00-05:00,2022-09-28 05:10:00-05:00,11102.0,11140.066409591172,11025.867180817657,11140.066409591172,-1.0,75.0,-1,1,STOP,Short,Premarket,75-79,38.06640959117249
C1,Short,2022-10-04 04:10:00-05:00,,,,2022-10-04 04:10:00-05:00,2022-10-04 04:25:00-05:00,11381.0,11401.596367323427,11339.807265353144,11401.596367323427,-1.0,75.0,1,1,STOP,Short,Premarket,75-79,20.59636732342733
C1,Short,2022-10-07 07:30:00-05:00,,,,2022-10-07 07:30:00-05:00,2022-10-07 07:50:00-05:00,11333.75,11376.602679937896,11248.044640124208,11248.044640124208,2.0,90.0,-1,1,TARGET,Short,Premarket,90-94,42.85267993789603
C1,Short,2022-10-07 08:40:00-05:00,,,,2022-10-07 08:40:00-05:00,2022-10-07 09:40:00-05:00,11186.0,11240.821744293577,11076.35651141285,11147.0,0.7113965544611648,90.0,-1,1,TIME,Short,Premarket,90-94,54.82174429357656
C1,Short,2022-10-11 08:30:00-05:00,,,,2022-10-11 08:30:00-05:00,2022-10-11 08:55:00-05:00,10806.25,10835.049063830304,10748.651872339393,10748.651872339393,2.0,90.0,-1,1,TARGET,Short,Premarket,90-94,28.799063830303567
C1,Short,2022-10-12 08:05:00-05:00,,,,2022-10-12 08:05:00-05:00,2022-10-12 08:35:00-05:00,10758.25,10794.139352509485,10686.471294981033,10794.139352509485,-1.0,75.0,-1,1,STOP,Short,Premarket,75-79,35.889352509484524
C1,Short,2022-10-20 08:50:00-05:00,,,,2022-10-20 08:50:00-05:00,2022-10-20 09:05:00-05:00,11120.5,11171.550709054662,11018.39858189068,11171.550709054662,-1.0,75.0,-1,1,STOP,Short,Premarket,75-79,51.05070905466164
C1,Short,2022-10-21 07:00:00-05:00,,,,2022-10-21 07:00:00-05:00,2022-10-21 08:00:00-05:00,10884.75,10907.697887331604,10838.854225336792,10907.697887331604,-1.0,75.0,-1,1,STOP,Short,Premarket,75-79,22.94788733160385
C1,Short,2022-10-24 08:45:00-05:00,,,,2022-10-24 08:45:00-05:00,2022-10-24 09:05:00-05:00,11258.0,11310.404421724394,11153.191156551213,11153.191156551213,2.0,75.0,1,1,TARGET,Short,Premarket,75-79,52.404421724393615
C1,Short,2022-10-27 08:45:00-05:00,,,,2022-10-27 08:45:00-05:00,2022-10-27 09:10:00-05:00,11235.25,11288.92276333433,11127.90447333134,11288.92276333433,-1.0,90.0,-1,1,STOP,Short,Premarket,90-94,53.67276333433074
C1,Short,2022-11-08 07:05:00-06:00,,,,2022-11-08 07:05:00-06:00,2022-11-08 07:20:00-06:00,10962.25,10978.817185849424,10929.11562830115,10978.817185849424,-1.0,90.0,1,1,STOP,Short,Premarket,90-94,16.567185849424277
C1,Short,2022-11-08 09:20:00-06:00,,,,2022-11-08 09:20:00-06:00,2022-11-08 09:45:00-06:00,11004.25,11041.607465141691,10929.535069716614,11041.607465141691,-1.0,75.0,1,1,STOP,Short,Premarket,75-79,37.35746514169114
C1,Short,2022-11-11 07:20:00-06:00,,,,2022-11-11 07:20:00-06:00,2022-11-11 08:10:00-06:00,11619.0,11639.35809362754,11578.28381274492,11578.28381274492,2.0,90.0,1,1,TARGET,Short,Premarket,90-94,20.358093627539347
C1,Short,2022-11-11 09:10:00-06:00,,,,2022-11-11 09:10:00-06:00,2022-11-11 09:45:00-06:00,11624.0,11678.437857219527,11515.124285560943,11678.437857219527,-1.0,75.0,1,1,STOP,Short,Premarket,75-79,54.43785721952736
C1,Short,2022-11-16 05:05:00-06:00,,,,2022-11-16 05:05:00-06:00,2022-11-16 05:20:00-06:00,11797.0,11814.86574163428,11761.26851673144,11814.86574163428,-1.0,90.0,1,1,STOP,Short,Premarket,90-94,17.865741634279402
C1,Short,2022-11-23 06:15:00-06:00,,,,2022-11-23 06:15:00-06:00,2022-11-23 06:40:00-06:00,11691.0,11704.046042676271,11664.907914647454,11704.046042676271,-1.0,75.0,1,1,STOP,Short,Premarket,75-79,13.0460426762711
C1,Short,2022-11-23 07:20:00-06:00,,,,2022-11-23 07:20:00-06:00,2022-11-23 07:30:00-06:00,11667.75,11681.229413398927,11640.791173202146,11681.229413398927,-1.0,90.0,1,1,STOP,Short,Premarket,90-94,13.479413398927136
C1,Short,2022-11-24 07:10:00-06:00,,,,2022-11-24 07:10:00-06:00,2022-11-24 07:20:00-06:00,11815.75,11823.854643269911,11799.540713460176,11823.854643269911,-1.0,75.0,1,1,STOP,Short,Premarket,75-79,8.104643269911321
C1,Short,2022-11-30 07:30:00-06:00,,,,2022-11-30 07:30:00-06:00,2022-11-30 08:30:00-06:00,11453.5,11474.40652162648,11411.68695674704,11474.40652162648,-1.0,90.0,-1,1,STOP,Short,Premarket,90-94,20.906521626480753
C1,Short,2022-12-01 09:10:00-06:00,,,,2022-12-01 09:10:00-06:00,2022-12-01 09:55:00-06:00,11915.75,11962.202993749224,11822.844012501557,11962.202993749224,-1.0,90.0,1,1,STOP,Short,Premarket,90-94,46.45299374922433
C1,Short,2022-12-02 05:05:00-06:00,,,,2022-12-02 05:05:00-06:00,2022-12-02 06:05:00-06:00,11947.25,11958.689357494408,11924.371285011182,11942.5,0.4152331109786366,90.0,1,1,TIME,Short,Premarket,90-94,11.439357494407886
C1,Short,2022-12-02 06:20:00-06:00,,,,2022-12-02 06:20:00-06:00,2022-12-02 06:30:00-06:00,11953.25,11964.89524021717,11929.95951956566,11964.89524021717,-1.0,75.0,1,1,STOP,Short,Premarket,75-79,11.645240217170794
C1,Short,2022-12-05 06:30:00-06:00,,,,2022-12-05 06:30:00-06:00,2022-12-05 07:30:00-06:00,11869.25,11883.755581324402,11840.238837351197,11875.5,-0.4308686332678112,75.0,1,1,TIME,Short,Premarket,75-79,14.505581324401646
C1,Short,2022-12-06 07:05:00-06:00,,,,2022-12-06 07:05:00-06:00,2022-12-06 07:20:00-06:00,11711.5,11727.041966255389,11680.416067489225,11727.041966255389,-1.0,90.0,-1,1,STOP,Short,Premarket,90-94,15.541966255388616
C1,Short,2022-12-09 04:55:00-06:00,,,,2022-12-09 04:55:00-06:00,2022-12-09 05:55:00-06:00,11609.25,11620.284042966608,11587.181914066789,11612.0,-0.2492286832960986,75.0,1,1,TIME,Short,Premarket,75-79,11.034042966608467
C1,Short,2022-12-09 07:30:00-06:00,,,,2022-12-09 07:30:00-06:00,2022-12-09 08:30:00-06:00,11523.25,11560.663500853098,11448.422998293803,11503.0,0.541248467485318,90.0,1,1,TIME,Short,Premarket,90-94,37.4135008530975
C1,Short,2022-12-15 07:15:00-06:00,,,,2022-12-15 07:15:00-06:00,2022-12-15 07:30:00-06:00,11484.25,11504.913990430849,11442.922019138305,11504.913990430849,-1.0,90.0,-1,1,STOP,Short,Premarket,90-94,20.66399043084857
C1,Short,2022-12-16 08:10:00-06:00,,,,2022-12-16 08:10:00-06:00,2022-12-16 08:25:00-06:00,11168.5,11191.07784260565,11123.3443147887,11191.07784260565,-1.0,90.0,-1,1,STOP,Short,Premarket,90-94,22.577842605649494
C1,Short,2022-12-20 06:35:00-06:00,,,,2022-12-20 06:35:00-06:00,2022-12-20 07:35:00-06:00,10941.75,10959.871006141697,10905.50798771661,10947.25,-0.3035151556703551,75.0,-1,1,TIME,Short,Premarket,75-79,18.121006141696853
C1,Short,2022-12-23 08:35:00-06:00,,,,2022-12-23 08:35:00-06:00,2022-12-23 08:40:00-06:00,10723.75,10778.783379488776,10613.683241022443,10778.783379488776,-1.0,90.0,-1,1,STOP,Short,Premarket,90-94,55.03337948877561
C1,Short,2022-12-23 09:25:00-06:00,,,,2022-12-23 09:25:00-06:00,2022-12-23 10:25:00-06:00,10831.25,10897.357097873317,10699.035804253368,10807.5,0.3592655064893818,75.0,-1,1,TIME,Short,Premarket,75-79,66.10709787331689
C1,Short,2023-01-09 04:35:00-06:00,,,,2023-01-09 04:35:00-06:00,2023-01-09 05:35:00-06:00,10945.75,10962.684801103482,10911.880397793038,10937.75,0.4723999975621546,75.0,1,1,TIME,Short,Premarket,75-79,16.934801103481732
C1,Short,2023-01-11 04:35:00-06:00,,,,2023-01-11 04:35:00-06:00,2023-01-11 05:35:00-06:00,11087.0,11101.872620444865,11057.254759110272,11095.0,-0.5379011741513849,75.0,1,1,TIME,Short,Premarket,75-79,14.872620444864879
C1,Short,2023-01-11 07:15:00-06:00,,,,2023-01-11 07:15:00-06:00,2023-01-11 08:15:00-06:00,11108.25,11123.345940069592,11078.058119860816,11105.5,0.1821681847783246,75.0,1,1,TIME,Short,Premarket,75-79,15.095940069591961
C1,Short,2023-01-12 07:55:00-06:00,,,,2023-01-12 07:55:00-06:00,2023-01-12 08:35:00-06:00,11336.5,11397.088510653964,11215.322978692077,11215.322978692077,2.0,75.0,1,1,TARGET,Short,Premarket,75-79,60.58851065396448
C1,Short,2023-01-16 09:10:00-06:00,,,,2023-01-16 09:10:00-06:00,2023-01-16 09:30:00-06:00,11375.0,11387.419803985194,11350.16039202961,11387.419803985194,-1.0,90.0,1,1,STOP,Short,Premarket,90-94,12.419803985194449
C1,Short,2023-01-23 04:00:00-06:00,,,,2023-01-23 04:00:00-06:00,2023-01-23 05:00:00-06:00,11469.75,11483.418429002406,11442.413141995186,11457.5,0.8962258938348436,75.0,1,1,TIME,Short,Premarket,75-79,13.668429002405901
C1,Short,2023-01-27 06:35:00-06:00,,,,2023-01-27 06:35:00-06:00,2023-01-27 07:15:00-06:00,11826.5,11839.869054733868,11799.761890532269,11839.869054733868,-1.0,75.0,1,1,STOP,Short,Premarket,75-79,13.369054733868325
C1,Short,2023-01-27 07:25:00-06:00,,,,2023-01-27 07:25:00-06:00,2023-01-27 07:30:00-06:00,11861.5,11879.956434239788,11824.587131520422,11824.587131520422,2.0,75.0,1,1,TARGET,Short,Premarket,75-79,18.456434239787995
C1,Short,2023-02-03 07:40:00-06:00,,,,2023-02-03 07:40:00-06:00,2023-02-03 08:35:00-06:00,12413.5,12454.123977539111,12332.252044921775,12454.123977539111,-1.0,75.0,1,1,STOP,Short,Premarket,75-79,40.623977539111365
C1,Short,2023-02-10 09:10:00-06:00,,,,2023-02-10 09:10:00-06:00,2023-02-10 10:10:00-06:00,12177.0,12224.781062911585,12081.437874176832,12129.5,0.9941176923564016,75.0,-1,1,TIME,Short,Premarket,75-79,47.78106291158474
C1,Short,2023-02-15 04:00:00-06:00,,,,2023-02-15 04:00:00-06:00,2023-02-15 05:00:00-06:00,12358.0,12373.399715918353,12327.200568163298,12373.399715918353,-1.0,90.0,1,1,STOP,Short,Premarket,90-94,15.39971591835274
C1,Short,2023-02-15 08:40:00-06:00,,,,2023-02-15 08:40:00-06:00,2023-02-15 09:40:00-06:00,12386.5,12423.513690314629,12312.472619370748,12354.5,0.8645449758722081,75.0,1,1,TIME,Short,Premarket,75-79,37.01369031462855
C1,Short,2023-02-17 08:25:00-06:00,,,,2023-02-17 08:25:00-06:00,2023-02-17 08:30:00-06:00,12180.0,12201.48653354424,12137.026932911518,12201.48653354424,-1.0,75.0,-1,1,STOP,Short,Premarket,75-79,21.486533544239137
C1,Short,2023-02-21 05:20:00-06:00,,,,2023-02-21 05:20:00-06:00,2023-02-21 06:20:00-06:00,12078.75,12098.760487073438,12038.729025853125,12043.25,1.7740697600071091,75.0,-1,1,TIME,Short,Premarket,75-79,20.010487073437616
C1,Short,2023-02-22 05:30:00-06:00,,,,2023-02-22 05:30:00-06:00,2023-02-22 05:55:00-06:00,11866.25,11884.518388346818,11829.713223306364,11884.518388346818,-1.0,90.0,-1,1,STOP,Short,Premarket,90-94,18.26838834681803
C1,Short,2023-02-22 06:05:00-06:00,,,,2023-02-22 06:05:00-06:00,2023-02-22 06:20:00-06:00,11900.5,11920.634591975457,11860.230816049092,11920.634591975457,-1.0,75.0,-1,1,STOP,Short,Premarket,75-79,20.134591975456715
C1,Short,2023-02-22 09:00:00-06:00,,,,2023-02-22 09:00:00-06:00,2023-02-22 09:30:00-06:00,11884.5,11912.41120637435,11828.677587251295,11828.677587251295,2.0,90.0,-1,1,TARGET,Short,Premarket,90-94,27.911206374350513
C1,Short,2023-03-02 06:40:00-06:00,,,,2023-03-02 06:40:00-06:00,2023-03-02 07:30:00-06:00,11674.0,11690.6540315506,11640.6919368988,11640.6919368988,2.0,90.0,-1,1,TARGET,Short,Premarket,90-94,16.65403155060085
C1,Short,2023-03-08 07:40:00-06:00,,,,2023-03-08 07:40:00-06:00,2023-03-08 08:30:00-06:00,11979.75,12001.321125047914,11936.607749904171,12001.321125047914,-1.0,75.0,-1,1,STOP,Short,Premarket,75-79,21.571125047914393
C1,Short,2023-03-08 08:40:00-06:00,,,,2023-03-08 08:40:00-06:00,2023-03-08 08:55:00-06:00,11948.25,11972.75364362287,11899.242712754263,11972.75364362287,-1.0,90.0,-1,1,STOP,Short,Premarket,90-94,24.503643622869276
C1,Short,2023-03-16 09:00:00-05:00,,,,2023-03-16 09:00:00-05:00,2023-03-16 09:40:00-05:00,12067.5,12110.141706626478,11982.216586747045,12110.141706626478,-1.0,75.0,1,1,STOP,Short,Premarket,75-79,42.64170662647848
C1,Short,2023-03-17 06:50:00-05:00,,,,2023-03-17 06:50:00-05:00,2023-03-17 07:20:00-05:00,12395.25,12412.561836880708,12360.626326238582,12360.626326238582,2.0,75.0,1,1,TARGET,Short,Premarket,75-79,17.311836880708142
C1,Short,2023-03-20 08:30:00-05:00,,,,2023-03-20 08:30:00-05:00,2023-03-20 09:00:00-05:00,12241.0,12273.433510538083,12176.13297892383,12273.433510538083,-1.0,90.0,1,1,STOP,Short,Premarket,90-94,32.43351053808328
C1,Short,2023-03-21 04:00:00-05:00,,,,2023-03-21 04:00:00-05:00,2023-03-21 05:00:00-05:00,12368.25,12383.19394773632,12338.362104527358,12383.19394773632,-1.0,75.0,1,1,STOP,Short,Premarket,75-79,14.943947736319387
C1,Short,2023-03-23 06:55:00-05:00,,,,2023-03-23 06:55:00-05:00,2023-03-23 07:45:00-05:00,12484.75,12500.690167844696,12452.869664310603,12500.690167844696,-1.0,75.0,1,1,STOP,Short,Premarket,75-79,15.94016784469568
C1,Short,2023-03-27 08:45:00-05:00,,,,2023-03-27 08:45:00-05:00,2023-03-27 09:30:00-05:00,12604.5,12630.588729725405,12552.322540549194,12552.322540549194,2.0,75.0,1,1,TARGET,Short,Premarket,75-79,26.088729725404846
C1,Short,2023-04-10 06:00:00-05:00,,,,2023-04-10 06:00:00-05:00,2023-04-10 06:20:00-05:00,12805.25,12813.401427524444,12788.94714495111,12788.94714495111,2.0,90.0,1,1,TARGET,Short,Premarket,90-94,8.151427524444443
C1,Short,2023-04-11 06:00:00-05:00,,,,2023-04-11 06:00:00-05:00,2023-04-11 06:05:00-05:00,12835.75,12846.458935408416,12814.332129183167,12814.332129183167,2.0,75.0,1,1,TARGET,Short,Premarket,75-79,10.708935408416437
C1,Short,2023-04-13 07:30:00-05:00,,,,2023-04-13 07:30:00-05:00,2023-04-13 07:45:00-05:00,12659.75,12679.704259300071,12619.841481399852,12679.704259300071,-1.0,75.0,-1,1,STOP,Short,Premarket,75-79,19.9542593000715
C1,Short,2023-04-14 04:00:00-05:00,,,,2023-04-14 04:00:00-05:00,2023-04-14 04:20:00-05:00,12835.75,12845.487081597685,12816.27583680463,12845.487081597685,-1.0,90.0,1,1,STOP,Short,Premarket,90-94,9.737081597684664
C1,Short,2023-04-20 07:30:00-05:00,,,,2023-04-20 07:30:00-05:00,2023-04-20 07:55:00-05:00,12720.0,12734.799661162526,12690.400677674948,12734.799661162526,-1.0,75.0,-1,1,STOP,Short,Premarket,75-79,14.799661162525808
C1,Short,2023-04-21 05:00:00-05:00,,,,2023-04-21 05:00:00-05:00,2023-04-21 05:30:00-05:00,12721.75,12736.400821601876,12692.448356796243,12692.448356796243,2.0,90.0,-1,1,TARGET,Short,Premarket,90-94,14.650821601875577
C1,Short,2023-04-21 09:25:00-05:00,,,,2023-04-21 09:25:00-05:00,2023-04-21 09:45:00-05:00,12724.25,12753.55611993553,12665.63776012894,12665.63776012894,2.0,75.0,-1,1,TARGET,Short,Premarket,75-79,29.30611993553066
C1,Short,2023-04-25 08:40:00-05:00,,,,2023-04-25 08:40:00-05:00,2023-04-25 08:45:00-05:00,12673.75,12692.572370695898,12636.105258608202,12636.105258608202,2.0,75.0,-1,1,TARGET,Short,Premarket,75-79,18.822370695897916
C1,Short,2023-04-28 06:55:00-05:00,,,,2023-04-28 06:55:00-05:00,2023-04-28 07:25:00-05:00,12847.25,12858.794856927543,12824.160286144914,12858.794856927543,-1.0,90.0,1,1,STOP,Short,Premarket,90-94,11.544856927543151
C1,Short,2023-04-28 07:30:00-05:00,,,,2023-04-28 07:30:00-05:00,2023-04-28 07:35:00-05:00,12855.0,12871.894400777444,12821.211198445117,12871.894400777444,-1.0,75.0,1,1,STOP,Short,Premarket,75-79,16.89440077744439
C1,Short,2023-05-04 08:05:00-05:00,,,,2023-05-04 08:05:00-05:00,2023-05-04 08:30:00-05:00,12753.0,12773.443330543612,12712.113338912774,12712.113338912774,2.0,75.0,-1,1,TARGET,Short,Premarket,75-79,20.44333054361232
C1,Short,2023-05-04 08:40:00-05:00,,,,2023-05-04 08:40:00-05:00,2023-05-04 09:05:00-05:00,12699.25,12724.7270533055,12648.295893389,12724.7270533055,-1.0,90.0,-1,1,STOP,Short,Premarket,90-94,25.477053305499794
C1,Short,2023-05-04 09:20:00-05:00,,,,2023-05-04 09:20:00-05:00,2023-05-04 09:45:00-05:00,12682.0,12714.986137785703,12616.027724428592,12714.986137785703,-1.0,90.0,-1,1,STOP,Short,Premarket,90-94,32.98613778570325
C1,Short,2023-05-08 07:30:00-05:00,,,,2023-05-08 07:30:00-05:00,2023-05-08 07:45:00-05:00,12970.0,12979.180827000451,12951.638345999094,12951.638345999094,2.0,75.0,1,1,TARGET,Short,Premarket,75-79,9.180827000451245
C1,Short,2023-05-11 05:40:00-05:00,,,,2023-05-11 05:40:00-05:00,2023-05-11 06:15:00-05:00,13101.0,13111.712227593149,13079.575544813704,13079.575544813704,2.0,75.0,1,1,TARGET,Short,Premarket,75-79,10.712227593148782
C1,Short,2023-05-11 07:15:00-05:00,,,,2023-05-11 07:15:00-05:00,2023-05-11 07:30:00-05:00,13101.75,13117.230112819112,13070.789774361774,13117.230112819112,-1.0,75.0,1,1,STOP,Short,Premarket,75-79,15.480112819112037
C1,Short,2023-05-11 08:30:00-05:00,,,,2023-05-11 08:30:00-05:00,2023-05-11 08:40:00-05:00,13043.25,13066.379335056046,12996.99132988791,13066.379335056046,-1.0,90.0,1,1,STOP,Short,Premarket,90-94,23.12933505604633
C1,Short,2023-05-12 08:45:00-05:00,,,,2023-05-12 08:45:00-05:00,2023-05-12 08:50:00-05:00,13105.25,13122.249083119896,13071.251833760203,13122.249083119896,-1.0,90.0,1,1,STOP,Short,Premarket,90-94,16.99908311989566
C1,Short,2023-05-15 06:30:00-05:00,,,,2023-05-15 06:30:00-05:00,2023-05-15 07:30:00-05:00,13092.75,13102.042296065623,13074.165407868752,13084.25,0.9147362438704434,75.0,1,1,TIME,Short,Premarket,75-79,9.292296065623304
C1,Short,2023-05-16 04:20:00-05:00,,,,2023-05-16 04:20:00-05:00,2023-05-16 05:20:00-05:00,13128.5,13138.29109467549,13108.917810649022,13127.75,0.0766002193684747,90.0,1,1,TIME,Short,Premarket,90-94,9.791094675489148
C1,Short,2023-05-16 07:30:00-05:00,,,,2023-05-16 07:30:00-05:00,2023-05-16 08:20:00-05:00,13114.25,13126.558584810771,13089.632830378456,13089.632830378456,2.0,90.0,1,1,TARGET,Short,Premarket,90-94,12.308584810771208
C1,Short,2023-05-17 06:05:00-05:00,,,,2023-05-17 06:05:00-05:00,2023-05-17 06:10:00-05:00,13173.25,13182.683724781577,13154.382550436849,13182.683724781577,-1.0,75.0,1,1,STOP,Short,Premarket,75-79,9.43372478157653
C1,Short,2023-05-17 08:50:00-05:00,,,,2023-05-17 08:50:00-05:00,2023-05-17 09:10:00-05:00,13151.0,13168.352612371991,13116.294775256016,13168.352612371991,-1.0,90.0,1,1,STOP,Short,Premarket,90-94,17.3526123719912
C1,Short,2023-05-19 05:15:00-05:00,,,,2023-05-19 05:15:00-05:00,2023-05-19 06:15:00-05:00,13566.75,13577.781501816396,13544.686996367212,13567.0,-0.0226623721920142,90.0,1,1,TIME,Short,Premarket,90-94,11.031501816396485
C1,Short,2023-05-19 08:00:00-05:00,,,,2023-05-19 08:00:00-05:00,2023-05-19 08:50:00-05:00,13575.5,13590.841587799834,13544.81682440033,13544.81682440033,2.0,75.0,1,1,TARGET,Short,Premarket,75-79,15.341587799834087
C1,Short,2023-05-19 09:00:00-05:00,,,,2023-05-19 09:00:00-05:00,2023-05-19 09:15:00-05:00,13534.0,13558.72224637275,13484.5555072545,13558.72224637275,-1.0,90.0,1,1,STOP,Short,Premarket,90-94,24.722246372750305
C1,Short,2023-05-24 04:55:00-05:00,,,,2023-05-24 04:55:00-05:00,2023-05-24 05:15:00-05:00,13371.5,13383.90581464244,13346.688370715116,13346.688370715116,2.0,90.0,-1,1,TARGET,Short,Premarket,90-94,12.405814642439509
C1,Short,2023-05-25 08:30:00-05:00,,,,2023-05-25 08:30:00-05:00,2023-05-25 09:30:00-05:00,13557.25,13582.495051492004,13506.759897015992,13554.25,0.1188351705660095,90.0,1,1,TIME,Short,Premarket,90-94,25.245051492003768
C1,Short,2023-05-29 06:20:00-05:00,,,,2023-05-29 06:20:00-05:00,2023-05-29 07:20:00-05:00,14044.75,14054.145842385196,14025.95831522961,14046.75,-0.2128601053537785,90.0,1,1,TIME,Short,Premarket,90-94,9.395842385196374
