gross_R,net_R,cost_R,MFE_R,MAE_R,bars_to_MFE,bars_to_MAE,bars_to_plus_0.5r,bars_to_plus_1r,bars_to_stop,bars_to_target,exit_type,exit_timestamp,wrong_direction,signal_id,fold,variant
1.0,0.9951175347411215,0.004882465258878481,0.05050826129874291,0.055559087428617204,1.0,1.0,,,1.0,,STOP,2023-01-18 10:07:00-06:00,0,3548,4,M0
1.0,0.9962987077009742,0.0037012922990258203,0.05488123064072768,0.00765784613591549,1.0,1.0,,,1.0,,STOP,2023-01-19 15:06:00-06:00,0,3553,4,M0
3.0,2.997091298306885,0.002908701693115003,0.005015002919163798,0.019057011092822432,1.0,1.0,,,,1.0,TARGET,2023-01-23 10:41:00-06:00,0,3556,4,M0
3.0,2.997179779873445,0.0028202201265548465,0.016532324879804272,0.00972489698812016,1.0,1.0,,,,1.0,TARGET,2023-01-25 10:16:00-06:00,0,3562,4,M0
3.0,2.9971108638811588,0.0028891361188411397,0.0069737768385820615,0.020921330515746184,1.0,1.0,,,,1.0,TARGET,2023-01-25 12:31:00-06:00,0,3563,4,M0
3.0,2.9970104579779435,0.0029895420220562735,0.0,0.028864543661232984,,1.0,,,,1.0,TARGET,2023-01-26 13:07:00-06:00,0,3566,4,M0
3.0,2.997320910954077,0.0026790890459231593,0.014781180943024327,0.0009238238089390204,1.0,1.0,,,,1.0,TARGET,2023-01-27 10:51:00-06:00,0,3567,4,M0
1.0,0.99609064908182,0.003909350918180023,0.001348052040751732,0.022916884692779447,1.0,1.0,,,1.0,,STOP,2023-01-27 15:20:00-06:00,0,3568,4,M0
1.0,0.9953271717334436,0.004672828266556348,0.03383772193023562,0.03222640183831964,1.0,1.0,,,1.0,,STOP,2023-02-01 10:01:00-06:00,0,3572,4,M0
3.0,2.9970683218266267,0.002931678173373063,0.01010923508059677,0.028305858225670954,1.0,1.0,,,,1.0,TARGET,2023-02-02 10:03:00-06:00,0,3575,4,M0
1.0,0.9953489165611811,0.004651083438818969,0.03207643750909634,0.05773758751637341,1.0,1.0,,,1.0,,STOP,2023-02-03 12:25:00-06:00,0,3580,4,M0
3.0,2.997081665142988,0.002918334857012073,0.014088513102816905,0.027170703841146886,1.0,1.0,,,,1.0,TARGET,2023-02-06 10:16:00-06:00,0,3581,4,M0
1.0,0.9948905951254848,0.0051094048745152125,0.06695082249364762,0.015856773748495485,1.0,1.0,,,1.0,,STOP,2023-02-08 10:34:00-06:00,0,3585,4,M0
1.0,0.9956683601435741,0.004331639856425874,0.0537720809763212,0.023898702656142752,1.0,1.0,,,1.0,,STOP,2023-02-09 12:03:00-06:00,0,3589,4,M0
1.0,0.9955816296484876,0.004418370351512427,0.012188607866241178,0.03656582359872353,1.0,1.0,,,1.0,,STOP,2023-02-10 10:04:00-06:00,0,3592,4,M0
2.5,2.49735093407777,0.002649065922229859,0.018269420153309374,0.0036538840306618746,1.0,1.0,,,,1.0,TARGET,2023-02-10 12:02:00-06:00,0,3593,4,M0
3.0,2.997196796890054,0.0028032031099458005,0.03963149224406132,0.0,1.0,,,,,1.0,TARGET,2023-02-10 12:16:00-06:00,0,3594,4,M0
3.0,2.9969191535669193,0.003080846433080721,0.0,0.042494433559734084,,1.0,,,,1.0,TARGET,2023-02-13 10:31:00-06:00,0,3595,4,M0
1.0,0.9958563315840971,0.004143668415902821,0.0014288511778975245,0.06858485653908117,1.0,1.0,,,1.0,,STOP,2023-02-14 10:10:00-06:00,0,3598,4,M0
3.0,2.9971503085405486,0.002849691459451467,0.017687740093147036,0.004913261136985288,1.0,1.0,,,,1.0,TARGET,2023-02-15 10:46:00-06:00,0,3599,4,M0
1.0,0.9925323963131099,0.007467603686890183,0.14420200222960355,0.023175321786900568,1.0,1.0,,,1.0,,STOP,2023-02-16 14:31:00-06:00,0,3604,4,M0
3.0,2.997033395738209,0.0029666042617911754,0.011252636855069975,0.056263184275349876,1.0,1.0,,,,1.0,TARGET,2023-02-17 14:16:00-06:00,0,3607,4,M0
2.5,2.4971010315237354,0.00289896847626471,0.0069975101151217136,0.009996443021602448,1.0,1.0,,,,1.0,TARGET,2023-02-22 15:25:00-06:00,0,3616,4,M0
1.0,0.9958046223205317,0.0041953776794682995,0.031827003085621586,0.023146911334997515,1.0,1.0,,,1.0,,STOP,2023-02-23 10:19:00-06:00,0,3617,4,M0
3.0,2.997388769860464,0.0026112301395358685,0.04412078511629571,0.0009004241860468512,1.0,1.0,,,,1.0,TARGET,2023-02-23 13:32:00-06:00,0,3619,4,M0
1.0,0.9953925180296168,0.004607481970383161,0.017476655749729234,0.04766360659017064,1.0,1.0,,,1.0,,STOP,2023-02-24 14:51:00-06:00,0,3621,4,M0
3.0,2.9969017970584884,0.0030982029415114725,0.01923022515420914,0.0021366916838010154,1.0,1.0,,,,1.0,TARGET,2023-02-27 12:16:00-06:00,0,3622,4,M0
3.0,2.9968396555154424,0.003160344484557669,0.019615931283461393,0.010897739601922998,1.0,1.0,,,,1.0,TARGET,2023-02-28 11:31:00-06:00,0,3624,4,M0
3.0,2.997077926507173,0.0029220734928270056,0.031235958026771437,0.0030228346477520745,1.0,1.0,,,,1.0,TARGET,2023-03-02 13:26:00-06:00,0,3627,4,M0
1.0,0.9956791040966347,0.004320895903365306,0.0789680975442625,0.008939784627652358,1.0,1.0,,,1.0,,STOP,2023-03-06 12:09:00-06:00,0,3632,4,M0
1.0,0.9958439344091631,0.004156065590836932,0.0,0.08312131181673864,,1.0,,,1.0,,STOP,2023-03-09 12:02:00-06:00,0,3640,4,M0
3.0,2.997413342651001,0.0025866573489991555,0.024974622679991846,0.025866573489991555,1.0,1.0,,,,1.0,TARGET,2023-03-10 10:22:00-06:00,0,3641,4,M0
3.0,2.997846175137599,0.0021538248624009514,0.003713491142070606,0.09357997678017926,1.0,1.0,,,,1.0,TARGET,2023-03-13 10:19:00-05:00,0,3644,4,M0
3.0,2.9972122592325583,0.0027877407674418817,0.0048064495990377265,0.013458058877305635,1.0,1.0,,,,1.0,TARGET,2023-03-14 10:33:00-05:00,0,3647,4,M0
1.0,0.9956802773643063,0.0043197226356936555,0.0014895595295495363,0.05213458353423377,1.0,1.0,,,1.0,,STOP,2023-03-14 12:34:00-05:00,0,3648,4,M0
3.0,2.9981735121191906,0.001826487880809342,0.004408763850229446,0.03023152354443049,1.0,1.0,,,,1.0,TARGET,2023-03-15 10:20:00-05:00,0,3650,4,M0
3.0,2.9984394240339025,0.0015605759660973755,0.003766907504372975,0.02529209324364712,1.0,1.0,,,,1.0,TARGET,2023-03-16 10:09:00-05:00,0,3653,4,M0
3.0,2.9980608768027546,0.001939123197245589,0.014710589772207917,0.00534930537171197,1.0,1.0,,,,1.0,TARGET,2023-03-20 10:19:00-05:00,0,3657,4,M0
1.0,0.9972524045188002,0.002747595481199796,0.023686167941377553,0.006632127023585715,1.0,1.0,,,1.0,,STOP,2023-03-20 11:01:00-05:00,0,3658,4,M0
3.0,2.9983218811694843,0.0016781188305158652,0.028354421619061168,0.011573233313902517,1.0,1.0,,,,1.0,TARGET,2023-03-22 13:47:00-05:00,0,3664,4,M0
3.0,2.9982047710266255,0.0017952289733744362,0.006190444735773918,0.01361897841870262,1.0,1.0,,,,1.0,TARGET,2023-03-23 10:01:00-05:00,0,3666,4,M0
1.0,0.9975296572393529,0.002470342760647022,0.010222107975091125,0.036629220244076534,1.0,1.0,,,1.0,,STOP,2023-03-23 13:18:00-05:00,0,3668,4,M0
1.0,0.9975693536479119,0.002430646352088089,0.005867077401591939,0.02011569394831522,1.0,1.0,,,1.0,,STOP,2023-03-27 10:20:00-05:00,0,3672,4,M0
3.0,2.998025504678908,0.0019744953210920025,0.0027234418221958653,0.006808604555489664,1.0,1.0,,,,1.0,TARGET,2023-03-29 10:47:00-05:00,0,3676,4,M0
1.0,0.9972918942567452,0.0027081057432548038,0.012139784366314637,0.014007443499593812,1.0,1.0,,,1.0,,STOP,2023-04-03 10:07:00-05:00,0,3684,4,M0
1.0,0.9975699498283892,0.0024300501716107807,0.018434863370840406,0.006703586680305602,1.0,1.0,,,1.0,,STOP,2023-04-05 10:01:00-05:00,0,3686,4,M0
3.0,2.99809262494487,0.0019073750551302795,0.015785172870043693,0.011181164116280949,1.0,1.0,,,,1.0,TARGET,2023-04-06 10:38:00-05:00,0,3689,4,M0
3.0,2.9980467864003786,0.0019532135996213366,0.0013470438618078183,0.021552701788925092,1.0,1.0,,,,1.0,TARGET,2023-04-10 12:03:00-05:00,0,3692,4,M0
1.0,0.9972792875507447,0.002720712449255342,0.0347125381456716,0.016887180719515914,1.0,1.0,,,1.0,,STOP,2023-04-12 10:08:00-05:00,0,3696,4,M0
2.5,2.4982326335799234,0.0017673664200766966,0.008532113752094398,0.013407607324719767,1.0,1.0,,,,1.0,TARGET,2023-04-12 11:09:00-05:00,0,3697,4,M0
1.0,0.997568823482061,0.0024311765179390087,0.028503448831009064,0.0,1.0,,,,1.0,,STOP,2023-04-12 13:48:00-05:00,0,3698,4,M0
2.5,2.4981088462544334,0.001891153745566717,0.004564853868609317,0.003912731887379415,1.0,1.0,,,,1.0,TARGET,2023-04-17 13:46:00-05:00,0,3707,4,M0
3.0,2.9979907016156417,0.0020092983843583586,0.00069286151184771,0.009700061165867939,1.0,1.0,,,,1.0,TARGET,2023-04-18 11:31:00-05:00,0,3708,4,M0
1.0,0.9976698013980423,0.002330198601957724,0.046603972039154486,0.002410550277887301,1.0,1.0,,,1.0,,STOP,2023-04-20 14:04:00-05:00,0,3714,4,M0
2.5,2.498205439773916,0.0017945602260838486,0.033415949037423384,0.0006188138710633961,1.0,1.0,,,,1.0,TARGET,2023-04-20 15:01:00-05:00,0,3715,4,M0
2.5,2.498133088012317,0.0018669119876830432,0.0032188137718673158,0.0244629846661916,1.0,1.0,,,,1.0,TARGET,2023-04-21 10:33:00-05:00,0,3717,4,M0
1.0,0.9976644616269118,0.002335538373088176,0.004832148358113468,0.033825038506794275,1.0,1.0,,,1.0,,STOP,2023-04-24 10:02:00-05:00,0,3720,4,M0
3.0,2.9980165935265615,0.0019834064734385944,0.004103599600217782,0.004103599600217782,1.0,1.0,,,,1.0,TARGET,2023-04-24 11:51:00-05:00,0,3721,4,M0
3.0,2.9980476273310623,0.001952372668937556,0.0,0.020870190598987665,,1.0,,,,1.0,TARGET,2023-04-26 10:34:00-05:00,0,3723,4,M0
1.0,0.9976521101057901,0.002347889894209885,0.004857703229399763,0.017811578507799127,1.0,1.0,,,1.0,,STOP,2023-04-26 14:01:00-05:00,0,3724,4,M0
1.0,0.9976722308690573,0.002327769130942631,0.0016053580213397454,0.041739308554833376,1.0,1.0,,,1.0,,STOP,2023-05-02 10:23:00-05:00,0,3730,4,M0
1.0,0.997424629943882,0.002575370056117972,0.028417876481301757,0.028417876481301757,1.0,1.0,,,1.0,,STOP,2023-05-03 14:31:00-05:00,0,3736,4,M0
1.0,0.9976579675234943,0.0023420324765056322,0.0,0.016151948113831947,,1.0,,,1.0,,STOP,2023-05-04 13:48:00-05:00,0,3739,4,M0
3.0,2.997988023400814,0.002011976599185818,0.0,0.01318191564983812,,1.0,,,,1.0,TARGET,2023-05-11 10:16:00-05:00,0,3749,4,M0
1.0,0.9977150620642555,0.002284937935744486,0.0063032770641227205,0.026001017889506223,1.0,1.0,,,1.0,,STOP,2023-05-12 13:16:00-05:00,0,3754,4,M0
3.0,2.9981006710385074,0.0018993289614924033,0.017683407572515478,0.003274705106021385,1.0,1.0,,,,1.0,TARGET,2023-05-17 12:04:00-05:00,0,3760,4,M0
3.0,2.9980778831233654,0.0019221168766344167,0.005965190306796465,0.0033139946148869255,1.0,1.0,,,,1.0,TARGET,2023-05-18 15:01:00-05:00,0,3764,4,M0
1.0,0.9976343864201638,0.0023656135798362427,0.026919051080895175,0.008973017026965058,1.0,1.0,,,1.0,,STOP,2023-05-19 13:16:00-05:00,0,3766,4,M0
3.0,2.9981359833019785,0.0018640166980213066,0.025067810766493434,0.0019282931358841101,1.0,1.0,,,,1.0,TARGET,2023-05-25 10:07:00-05:00,0,3777,4,M0
1.0,0.9976027345589125,0.002397265441087539,0.02397265441087539,0.009093075811021699,1.0,1.0,,,1.0,,STOP,2023-05-31 10:32:00-05:00,0,3788,4,M0
2.5,2.4982081416053514,0.0017918583946484033,0.009886115280818777,0.008032468665665256,1.0,1.0,,,,1.0,TARGET,2023-05-31 12:31:00-05:00,0,3789,4,M0
3.0,2.9980945550310953,0.0019054449689048507,0.001971149967832604,0.020368549667603576,1.0,1.0,,,,1.0,TARGET,2023-05-31 12:54:00-05:00,0,3790,4,M0
3.0,2.998033874221411,0.0019661257785889693,0.005423795251279915,0.015593411347429757,1.0,1.0,,,,1.0,TARGET,2023-06-01 10:04:00-05:00,0,3791,4,M0
3.0,2.9981182582546646,0.001881741745335391,0.02011517038117142,0.017519664525536396,1.0,1.0,,,,1.0,TARGET,2023-06-02 10:01:00-05:00,0,3793,4,M0
3.0,2.9981106311084007,0.0018893688915991086,0.0006515065143445201,0.022151221487713688,1.0,1.0,,,,1.0,TARGET,2023-06-05 10:10:00-05:00,0,3794,4,M0
3.0,2.998104648718874,0.0018953512811259586,0.0098035411092722,0.009149971701987386,1.0,1.0,,,,1.0,TARGET,2023-06-08 10:21:00-05:00,0,3803,4,M0
3.0,2.998025415387005,0.0019745846129951058,0.0006808912458603812,0.009532477442045337,1.0,1.0,,,,1.0,TARGET,2023-06-12 13:01:00-05:00,0,3808,4,M0
1.0,0.9985327247980962,0.001467275201903808,0.018214450782254168,0.0,1.0,,,,1.0,,STOP,2023-06-14 12:31:00-05:00,0,3812,4,M0
3.0,2.998749831567851,0.0012501684321487197,0.0008621851256198066,0.009484036381817872,1.0,1.0,,,,1.0,TARGET,2023-06-20 11:31:00-05:00,0,3820,4,M0
1.0,0.9984791048884242,0.0015208951115758503,0.0036711261313899838,0.022026756788339902,1.0,1.0,,,1.0,,STOP,2023-06-21 10:05:00-05:00,0,3821,4,M0
3.0,2.9987068588502526,0.0012931411497475811,0.006242750378091771,0.011147768532306734,1.0,1.0,,,,1.0,TARGET,2023-06-21 13:16:00-05:00,0,3823,4,M0
3.0,2.9987294818724153,0.001270518127584702,0.0008762193983342772,0.00920030368250991,1.0,1.0,,,,1.0,TARGET,2023-06-22 15:05:00-05:00,0,3826,4,M0
1.0,0.9985483085990212,0.001451691400978738,0.00400466593373445,0.011513414559486543,1.0,1.0,,,1.0,,STOP,2023-06-26 10:40:00-05:00,0,3830,4,M0
3.0,2.998734574862607,0.001265425137392795,0.0008727069913053759,0.012217897878275262,1.0,1.0,,,,1.0,TARGET,2023-06-27 10:53:00-05:00,0,3833,4,M0
3.0,2.998681571295701,0.001318428704299027,0.016821331744504828,0.012729656455300952,1.0,1.0,,,,1.0,TARGET,2023-06-28 11:08:00-05:00,0,3834,4,M0
3.0,2.9987328791853107,0.001267120814689261,0.0043693821196181416,0.0021846910598090708,1.0,1.0,,,,1.0,TARGET,2023-06-28 15:24:00-05:00,0,3835,4,M0
1.0,0.9984754433762242,0.0015245566237758654,0.009462765251022614,0.011039892792859716,1.0,1.0,,,1.0,,STOP,2023-06-30 10:46:00-05:00,0,3838,4,M0
1.0,0.9985447709045568,0.0014552290954431078,0.012545078408992308,0.0,1.0,,,,1.0,,STOP,2023-06-30 15:16:00-05:00,0,3840,4,M0
3.0,2.99871688215125,0.001283117848749824,0.0,0.007521725320257589,,1.0,,,,1.0,TARGET,2023-07-07 11:18:00-05:00,0,3846,4,M0
3.0,2.9987042827214427,0.0012957172785573092,0.016978364339716466,0.004914789677286345,1.0,1.0,,,,1.0,TARGET,2023-07-11 10:04:00-05:00,0,3850,4,M0
1.0,0.998509002912099,0.0014909970879010666,0.0,0.030334078684883768,,1.0,,,1.0,,STOP,2023-07-12 11:04:00-05:00,0,3852,4,M0
3.0,2.998685068781387,0.001314931218613054,0.0018136982325697296,0.009068491162848647,1.0,1.0,,,,1.0,TARGET,2023-07-13 10:02:00-05:00,0,3853,4,M0
1.0,0.998523489997946,0.0014765100020540014,0.0020365655200744845,0.023929644860875194,1.0,1.0,,,1.0,,STOP,2023-07-14 11:31:00-05:00,0,3855,4,M0
3.0,2.9986930822687032,0.0013069177312969701,0.00045066128665412767,0.01937843532612749,1.0,1.0,,,,1.0,TARGET,2023-07-17 10:32:00-05:00,0,3857,4,M0
1.0,0.9985334898949816,0.0014665101050183736,0.0015170794189845245,0.015170794189845245,1.0,1.0,,,1.0,,STOP,2023-07-20 13:54:00-05:00,0,3867,4,M0
1.0,0.9984981211688845,0.0015018788311154851,0.004143114016870304,0.012429342050610913,1.0,1.0,,,1.0,,STOP,2023-07-21 13:32:00-05:00,0,3869,4,M0
3.0,2.9986713817102797,0.001328618289720387,0.01557690408637695,0.0,1.0,,,,,1.0,TARGET,2023-07-25 10:34:00-05:00,0,3874,4,M0
1.0,0.9985372384526569,0.0014627615473431677,0.0030264032013996574,0.007566008003499143,1.0,1.0,,,1.0,,STOP,2023-07-26 10:25:00-05:00,0,3877,4,M0
1.0,0.9982803751199227,0.0017196248800773139,0.024311937959713748,0.006522715062362225,1.0,1.0,,,1.0,,STOP,2023-07-27 12:31:00-05:00,0,3882,4,M0
1.0,0.998444824351446,0.0015551756485540544,0.01018908183535415,0.015015489020521905,1.0,1.0,,,1.0,,STOP,2023-07-27 12:54:00-05:00,0,3883,4,M0
3.0,2.998749609203143,0.0012503907968566374,0.006036369364135491,0.009054554046203237,1.0,1.0,,,,1.0,TARGET,2023-07-28 10:17:00-05:00,0,3884,4,M0
1.0,0.9985096390598522,0.0014903609401477733,0.01747319722931872,0.0010278351311363953,1.0,1.0,,,1.0,,STOP,2023-07-28 12:01:00-05:00,0,3885,4,M0
1.0,0.9984835311708936,0.0015164688291064061,0.017779289720557867,0.0010458405717975216,1.0,1.0,,,1.0,,STOP,2023-07-28 12:01:00-05:00,0,3886,4,M0
3.0,2.998678614172283,0.0013213858277165973,0.007746054852131778,0.00045565028541951635,1.0,1.0,,,,1.0,TARGET,2023-07-31 15:16:00-05:00,0,3888,4,M0
3.0,2.998692995546392,0.0013070044536079748,0.01622488287237486,0.0018027647635972066,1.0,1.0,,,,1.0,TARGET,2023-08-02 12:01:00-05:00,0,3891,4,M0
2.5,2.4987129368690373,0.0012870631309629384,0.00532577847295009,0.007101037963933453,1.0,1.0,,,,1.0,TARGET,2023-08-02 12:18:00-05:00,0,3892,4,M0
1.0,0.9982958906843693,0.001704109315630655,0.015865845352423337,0.022329708273780995,1.0,1.0,,,1.0,,STOP,2023-08-04 13:19:00-05:00,0,3896,4,M0
3.0,2.998667808933245,0.00133219106675494,0.012403158207718408,0.0018375049196619863,1.0,1.0,,,,1.0,TARGET,2023-08-07 11:25:00-05:00,0,3897,4,M0
3.0,2.998676889665301,0.0013231103346991026,0.0009124898859993811,0.002281224714998453,1.0,1.0,,,,1.0,TARGET,2023-08-07 15:16:00-05:00,0,3898,4,M0
1.0,0.998486535578988,0.001513464421011939,0.026616098438485825,0.0015656528493226956,1.0,1.0,,,1.0,,STOP,2023-08-09 10:16:00-05:00,0,3901,4,M0
3.0,2.998708537674422,0.0012914623255780452,0.00178132734562489,0.01647727794703023,1.0,1.0,,,,1.0,TARGET,2023-08-09 12:31:00-05:00,0,3902,4,M0
1.0,0.9984542260739767,0.0015457739260232577,0.031448504012197315,0.0026651274586607892,1.0,1.0,,,1.0,,STOP,2023-08-10 10:01:00-05:00,0,3903,4,M0
1.0,0.9984581542520415,0.0015418457479584766,0.005316709475718885,0.011165089899009658,1.0,1.0,,,1.0,,STOP,2023-08-11 10:18:00-05:00,0,3905,4,M0
3.0,2.9987006053367447,0.0012993946632552475,0.002688402751562581,0.005376805503125162,1.0,1.0,,,,1.0,TARGET,2023-08-14 15:01:00-05:00,0,3911,4,M0
3.0,2.9987052770165907,0.0012947229834094148,0.010268492627040188,0.0013393686035269808,1.0,1.0,,,,1.0,TARGET,2023-08-15 10:36:00-05:00,0,3912,4,M0
1.0,0.998480259164529,0.0015197408354709898,0.006812631331421679,0.011529068407021302,1.0,1.0,,,1.0,,STOP,2023-08-16 10:32:00-05:00,0,3916,4,M0
3.0,2.9986788868461,0.0013211131538999063,0.0009111125199309699,0.014122244058930034,1.0,1.0,,,,1.0,TARGET,2023-08-17 11:17:00-05:00,0,3919,4,M0
1.0,0.9985035189661015,0.0014964810338985324,0.02476934125073433,0.0,1.0,,,,1.0,,STOP,2023-08-17 13:05:00-05:00,0,3921,4,M0
3.0,2.998685846096096,0.0013141539039040553,0.0013594695557628158,0.008156817334576896,1.0,1.0,,,,1.0,TARGET,2023-08-21 11:46:00-05:00,0,3923,4,M0
3.0,2.998691945247379,0.0013080547526209472,0.0018042134518909618,0.005412640355672885,1.0,1.0,,,,1.0,TARGET,2023-08-23 15:46:00-05:00,0,3929,4,M0
1.0,0.9984642751012273,0.0015357248987727667,0.0375987820044367,0.0010591206198432874,1.0,1.0,,,1.0,,STOP,2023-08-24 15:01:00-05:00,0,3933,4,M0
2.5,2.4988515120961283,0.0011484879038717037,0.01623724277887581,0.0,1.0,,,,,1.0,TARGET,2023-08-25 10:36:00-05:00,0,3935,4,M0
3.0,2.998734887896883,0.0012651121031171432,0.010033647714377342,0.0,1.0,,,,,1.0,TARGET,2023-08-28 12:01:00-05:00,0,3937,4,M0
3.0,2.998703904560522,0.0012960954394780051,0.0022346473094448367,0.009385518699668314,1.0,1.0,,,,1.0,TARGET,2023-08-29 10:32:00-05:00,0,3938,4,M0
3.0,2.9987041444767972,0.0012958555232027913,0.0062558542499445095,0.0031279271249722547,1.0,1.0,,,,1.0,TARGET,2023-08-30 10:19:00-05:00,0,3940,4,M0
3.0,2.9986979990640465,0.0013020009359536234,0.001346897519952024,0.01167311183958421,1.0,1.0,,,,1.0,TARGET,2023-08-30 14:02:00-05:00,0,3941,4,M0
3.0,2.9987233443066037,0.0012766556933963013,0.0035218088093691073,0.004402261011711384,1.0,1.0,,,,1.0,TARGET,2023-09-11 12:52:00-05:00,0,3960,4,M0
2.5,2.4990606479908535,0.0009393520091465802,0.0016195724295630693,0.004534802802776594,1.0,1.0,,,,1.0,TARGET,2023-09-13 15:01:00-05:00,0,3965,4,M0
3.0,2.999046365565077,0.0009536344349227164,0.006576789206363562,0.0003288394603181781,1.0,1.0,,,,1.0,TARGET,2023-09-14 10:02:00-05:00,0,3966,4,M0
1.0,0.9989431337840116,0.0010568662159884724,0.013484155169508096,0.0010933098786087645,1.0,1.0,,,1.0,,STOP,2023-09-15 10:21:00-05:00,0,3969,4,M0
1.0,0.9988879578877705,0.0011120421122294687,0.0015338511892820257,0.007669255946410128,1.0,1.0,,,1.0,,STOP,2023-09-15 12:31:00-05:00,0,3970,4,M0
3.0,2.9990487796315324,0.0009512203684677068,0.0032800702360955406,0.005904126424971973,1.0,1.0,,,,1.0,TARGET,2023-09-18 10:56:00-05:00,0,3971,4,M0
3.0,2.9990296441086532,0.0009703558913468353,0.0006692109595495415,0.0010038164393243124,1.0,1.0,,,,1.0,TARGET,2023-09-18 15:25:00-05:00,0,3972,4,M0
3.0,2.999049136156235,0.0009508638437648047,0.0006557681681136585,0.005246145344909268,1.0,1.0,,,,1.0,TARGET,2023-09-19 12:19:00-05:00,0,3974,4,M0
1.0,0.9988678574665382,0.0011321425334617943,0.021862062715124305,0.0039039397705579117,1.0,1.0,,,1.0,,STOP,2023-09-20 14:18:00-05:00,0,3977,4,M0
3.0,2.999030719825446,0.0009692801745542715,0.007687394487844222,0.0013369381717989951,1.0,1.0,,,,1.0,TARGET,2023-09-21 12:31:00-05:00,0,3979,4,M0
1.0,0.9989058451086912,0.0010941548913088214,0.002641063530745431,0.006414011431810333,1.0,1.0,,,1.0,,STOP,2023-09-21 13:32:00-05:00,0,3980,4,M0
1.0,0.9989257027505699,0.0010742972494300976,0.004445367928676266,0.015188340422977242,1.0,1.0,,,1.0,,STOP,2023-09-22 12:49:00-05:00,0,3983,4,M0
1.0,0.9989114800382898,0.0010885199617102134,0.004504220531214676,0.008633089351494795,1.0,1.0,,,1.0,,STOP,2023-09-26 10:16:00-05:00,0,3989,4,M0
3.0,2.999112406820077,0.0008875931799230847,0.0,0.010712331481830333,,1.0,,,,1.0,TARGET,2023-09-27 13:46:00-05:00,0,3993,4,M0
3.0,2.999061666856179,0.0009383331438211576,0.0,0.013266089274712919,,1.0,,,,1.0,TARGET,2023-09-28 10:09:00-05:00,0,3995,4,M0
1.0,0.998894361698467,0.0011056383015330136,0.0022875275204131316,0.02401903896433788,1.0,1.0,,,1.0,,STOP,2023-09-29 10:54:00-05:00,0,3998,4,M0
1.0,0.998930564375222,0.001069435624777985,0.004056479956054426,0.007375418101917138,1.0,1.0,,,1.0,,STOP,2023-09-29 12:34:00-05:00,0,3999,4,M0
1.0,0.9989308311088761,0.0010691688911238404,0.00036867892797373805,0.02064601996652933,1.0,1.0,,,1.0,,STOP,2023-10-03 10:24:00-05:00,0,4003,4,M0
1.0,0.9989501103553367,0.0010498896446633783,0.008326710974916449,0.007240618239057781,1.0,1.0,,,1.0,,STOP,2023-10-03 14:31:00-05:00,0,4004,4,M0
3.0,2.9990399610126217,0.000960038987378224,0.003310479266821462,0.015559252554060871,1.0,1.0,,,,1.0,TARGET,2023-10-05 11:31:00-05:00,0,4008,4,M0
3.0,2.9990815608397274,0.0009184391602726226,0.021535814792599424,0.0025336252697175793,1.0,1.0,,,,1.0,TARGET,2023-10-06 11:01:00-05:00,0,4009,4,M0
3.0,2.9990316256318805,0.0009683743681193058,0.0006678443918064177,0.010017665877096266,1.0,1.0,,,,1.0,TARGET,2023-10-09 10:56:00-05:00,0,4012,4,M0
3.0,2.9991093704849727,0.000890629515027249,0.0,0.01996238568164524,,1.0,,,,1.0,TARGET,2023-10-09 12:49:00-05:00,0,4013,4,M0
3.0,2.9990240593002144,0.0009759406997854078,0.001009593827364215,0.0013461251031522865,1.0,1.0,,,,1.0,TARGET,2023-10-11 15:38:00-05:00,0,4016,4,M0
3.0,2.9990253884775138,0.0009746115224861816,0.004705021143036739,0.0036968023266717234,1.0,1.0,,,,1.0,TARGET,2023-10-12 10:16:00-05:00,0,4017,4,M0
1.0,0.9989134205809527,0.0010865794190472872,0.012739206981933713,0.011615159307057208,1.0,1.0,,,1.0,,STOP,2023-10-12 12:35:00-05:00,0,4019,4,M0
1.0,0.9989318594180799,0.0010681405819200941,0.0018416216929656797,0.016574595236691116,1.0,1.0,,,1.0,,STOP,2023-10-13 10:18:00-05:00,0,4020,4,M0
1.0,0.9988815260475741,0.0011184739524259736,0.010799058851009402,0.005399529425504701,1.0,1.0,,,1.0,,STOP,2023-10-13 12:31:00-05:00,0,4021,4,M0
3.0,2.9990832152823286,0.0009167847176715362,0.007903316531651173,0.011064643144311643,1.0,1.0,,,,1.0,TARGET,2023-10-19 12:17:00-05:00,0,4029,4,M0
1.0,0.9989433672734336,0.0010566327265663662,0.011295039490881844,0.0065584100269636516,1.0,1.0,,,1.0,,STOP,2023-10-19 14:10:00-05:00,0,4031,4,M0
1.0,0.9989071900137344,0.0010928099862656125,0.00904394471392231,0.01168176192214965,1.0,1.0,,,1.0,,STOP,2023-10-20 10:01:00-05:00,0,4032,4,M0
1.0,0.9989166096522507,0.0010833903477492635,0.008218823327753033,0.010833903477492633,1.0,1.0,,,1.0,,STOP,2023-10-23 14:54:00-05:00,0,4038,4,M0
3.0,2.9990285247469033,0.0009714752530968564,0.004354889065606597,0.012729675730234669,1.0,1.0,,,,1.0,TARGET,2023-10-24 12:49:00-05:00,0,4041,4,M0
2.5,2.499037039761417,0.0009629602385833518,0.0043167183108908875,0.012618099677988747,1.0,1.0,,,,1.0,TARGET,2023-10-24 12:49:00-05:00,0,4042,4,M0
