gross_R,net_R,cost_R,MFE_R,MAE_R,bars_to_MFE,bars_to_MAE,bars_to_plus_0.5r,bars_to_plus_1r,bars_to_stop,bars_to_target,exit_type,exit_timestamp,wrong_direction,signal_id,fold,variant,family,bars_to_plus_1.5r,bars_to_plus_2r,exit_i,exit_price,hold_bars,mfe_capture,realized_parts,initial_risk_points,initial_stop,initial_target
0.010360470126875342,0.0043513974532876434,0.0060090726735876985,0.3377513261361362,0.393697864821263,,,,,,,TIME,2022-01-04 11:00:00-06:00,0,2896,3,T_2.5R,Fixed_Target,,,1490220.0,16202.0,60.0,0.030674846625766868,1.0,120.65089563430774,16323.900895634308,15901.62276091423
2.5,2.4551170472390016,0.044882952760998435,3.559682460355048,0.12381504209930602,,,3.0,7.0,,,TARGET,2022-01-04 14:20:00-06:00,0,2898,3,T_2.5R,Fixed_Target,10.0,11.0,1490420.0,16270.382815490138,20.0,0.7023098346111036,1.0,16.153126196055382,16213.846873803945,16270.382815490138
-0.2193409011365888,-0.23316891446911286,0.013828013332524076,0.4577549241111418,0.705705508004677,,,,,,,TIME,2022-01-05 13:00:00-06:00,0,2901,3,T_2.5R,Fixed_Target,,,1491720.0,16062.0,60.0,-0.4791666666666667,1.0,52.42980192207142,16102.929801922071,15919.42549519482
-1.0,-1.0072103044550753,0.007210304455075317,0.08204829207499498,1.1188403464772043,,,,,,,STOP,2022-01-07 10:49:00-06:00,1,2902,3,T_2.5R,Fixed_Target,,,1494349.0,15642.05053909543,46.0,-12.187944132779332,1.0,100.55053909542949,15642.05053909543,15290.123652261427
-1.0,-1.0264536975838576,0.02645369758385755,0.9030745037247923,1.067269868038391,,,3.0,,,,STOP,2022-01-07 14:23:00-06:00,0,2903,3,T_2.5R,Fixed_Target,,,1494563.0,15618.093623341245,21.0,-1.1073283498486912,1.0,27.406376658755107,15618.093623341245,15714.015941646889
0.7240963928112516,0.6981719540562809,0.025924438754970736,0.885006702324863,0.07151569311716065,,,4.0,,,,TIME,2022-01-10 17:18:00-06:00,0,2905,3,T_2.5R,Fixed_Target,,,1496058.0,15623.25,60.0,0.8181818181818182,1.0,27.96588990228338,15575.034110097717,15672.914724755708
-0.3408069149130951,-0.3479172750084043,0.0071103600953091785,0.12749611205381975,0.8630506046720107,,,,,,,TIME,2022-01-13 11:03:00-06:00,1,2910,3,T_2.5R,Fixed_Target,,,1499883.0,15777.5,60.0,-2.6730769230769234,1.0,101.96389356965119,15844.713893569651,15487.840266075873
-1.0,-1.0114123827821768,0.01141238278217689,0.48797774654825327,1.1097558429565113,,,,,,,STOP,2022-01-13 12:08:00-06:00,1,2911,3,T_2.5R,Fixed_Target,,,1499948.0,15688.77748710219,23.0,-2.0492737774900065,1.0,63.52748710219021,15688.77748710219,15466.431282244524
-0.3650836102228112,-0.37099837262306906,0.005914762400257835,0.3222525721519786,0.3915980623618981,,,,,,,TIME,2022-01-14 12:54:00-06:00,0,2914,3,T_2.5R,Fixed_Target,,,1501374.0,15488.25,45.0,-1.1329113924050633,1.0,122.57466165815822,15566.074661658158,15137.063345854604
-1.0,-1.0096875801936052,0.009687580193605194,0.5144439137293793,1.0890176355569978,,,12.0,,,,STOP,2022-01-14 12:57:00-06:00,0,2915,3,T_2.5R,Fixed_Target,,,1501377.0,15517.338090164,42.0,-1.9438464977662175,1.0,74.83809016399937,15517.338090164,15255.404774590002
-0.8389725988715576,-0.8475395725924292,0.00856697372087154,0.8419267277408237,0.9453212381651354,,,4.0,,,,TIME,2022-01-19 11:10:00-06:00,0,2919,3,T_2.5R,Fixed_Target,,,1505170.0,15246.75,60.0,-0.9964912280701754,1.0,84.62731690581677,15260.377316905817,14964.181707735457
2.5,2.4906967079412157,0.009303292058784517,2.569633427271172,0.10907307930988744,,,5.0,20.0,,,TARGET,2022-01-20 14:49:00-06:00,0,2923,3,T_2.5R,Fixed_Target,25.0,34.0,1506769.0,14874.426491445458,46.0,0.9729014160027023,1.0,77.92940342181646,15147.179403421816,14874.426491445458
0.734232237189088,0.7255766539051516,0.008655583283936404,1.1580573497128706,0.05969367782025106,,,3.0,40.0,,,TIME,2022-01-21 12:09:00-06:00,0,2924,3,T_2.5R,Fixed_Target,,,1507989.0,14640.0,60.0,0.634020618556701,1.0,83.76096401793075,14785.26096401793,14492.097589955174
-0.3560658449597095,-0.36120311336957595,0.005137268409866455,1.2577450244845458,0.5881286593364355,,,6.0,13.0,,,TIME,2022-01-24 12:03:00-06:00,0,2927,3,T_2.5R,Fixed_Target,,,1509363.0,13933.75,60.0,-0.2830985915492958,1.0,141.12558312265537,14024.625583122655,13530.686042193362
1.0064617626054033,1.0020394306181977,0.00442233198720556,1.0186612991218325,0.1296200754870595,,,9.0,45.0,,,TIME,2022-01-24 12:49:00-06:00,0,2928,3,T_2.5R,Fixed_Target,,,1509409.0,14127.25,45.0,0.9880239520958084,1.0,163.94065440982922,13798.30934559017,14372.101636024574
1.4802265013429354,1.4710147913560374,0.009211709986898096,1.7788129629872185,0.1715283928594818,,,10.0,29.0,,,TIME,2022-01-25 13:49:00-06:00,0,2932,3,T_2.5R,Fixed_Target,54.0,,1510849.0,14342.5,60.0,0.8321428571428572,1.0,78.70417121589526,14147.295828784105,14422.760428039739
-0.16734479982102102,-0.17341104881453304,0.006066248993512012,0.4267292395436036,0.41836199955255254,,,,,,,TIME,2022-01-25 18:15:00-06:00,0,2933,3,T_2.5R,Fixed_Target,,,1511055.0,14181.0,45.0,-0.39215686274509803,1.0,119.51372269344756,14081.486277306552,14499.784306733618
0.6725435274885478,0.6675425627969663,0.00500096469158151,0.9812237618999583,0.35179199899400965,,,40.0,,,,TIME,2022-01-27 12:31:00-06:00,0,2936,3,T_2.5R,Fixed_Target,,,1513531.0,14025.0,60.0,0.6854130052724077,1.0,144.97202934074812,14267.472029340748,13760.06992664813
0.49736700438623627,0.49036523587788633,0.007001768508349928,0.9488603530281109,0.2969715608713935,,,41.0,,,,TIME,2022-01-28 11:15:00-06:00,0,2938,3,T_2.5R,Fixed_Target,,,1514835.0,14265.25,60.0,0.5241730279898219,1.0,103.54526847544366,14110.204731524556,14472.613171188608
1.6954398683484249,1.6883449540364328,0.007094914311991965,1.7199050901139143,0.5945048889013957,,,23.0,30.0,,,TIME,2022-01-28 15:05:00-06:00,0,2941,3,T_2.5R,Fixed_Target,38.0,,1515065.0,14439.5,45.0,0.9857752489331437,1.0,102.18587119150834,14164.064128808492,14521.71467797877
2.5,2.483059251943117,0.016940748056883087,2.511904022227492,0.8178292165391835,,,15.0,24.0,,,TARGET,2022-02-01 15:11:00-06:00,0,2946,3,T_2.5R,Fixed_Target,34.0,35.0,1517831.0,15068.24055283238,41.0,0.9952609565802852,1.0,42.79622113295227,14918.453778867048,15068.24055283238
-1.0,-1.0060452902829542,0.006045290282954168,0.01667666284952874,1.0172764338212532,,,,,,,STOP,2022-02-02 11:09:00-06:00,1,2947,3,T_2.5R,Fixed_Target,,,1518969.0,15063.428070624544,31.0,-59.96403531227224,1.0,119.92807062454449,15063.428070624544,14643.679823438639
-1.0,-1.009689839649136,0.009689839649136082,1.590470232065095,1.7207818687258905,,,34.0,47.0,,,STOP,2022-02-03 15:02:00-06:00,0,2952,3,T_2.5R,Fixed_Target,51.0,,1520582.0,14650.070639582476,59.0,-0.6287448704409778,1.0,74.82063958247636,14650.070639582476,14388.19840104381
0.2954154485561879,0.2849678290340788,0.010447619522109085,0.4575336825199496,0.6160492890622943,,,,,,,TIME,2022-02-04 11:45:00-06:00,0,2953,3,T_2.5R,Fixed_Target,,,1521765.0,14620.25,60.0,0.6456692913385826,1.0,69.39379812461266,14530.356201875387,14773.234495311532
-0.582639440117198,-0.5921855100400222,0.009546069922824148,0.5200962233814536,0.6517661533514418,,,30.0,,,,TIME,2022-02-07 12:09:00-06:00,0,2956,3,T_2.5R,Fixed_Target,,,1523169.0,14639.25,60.0,-1.1202531645569622,1.0,75.94748476192945,14670.94748476193,14405.131288095177
0.7095567859614849,0.7014235263595548,0.008133259601930063,0.7544299423859265,0.1738834811447117,,,30.0,,,,TIME,2022-02-08 11:00:00-06:00,0,2958,3,T_2.5R,Fixed_Target,,,1524480.0,14701.0,60.0,0.9405204460966543,1.0,89.14015234776889,14548.609847652231,14860.600380869422
-1.0,-1.0627370490195245,0.06273704901952457,0.2379681169706104,1.0816732589573201,,,,,,,STOP,2022-02-09 12:04:00-06:00,1,2961,3,T_2.5R,Fixed_Target,,,1525924.0,14980.19383006006,3.0,-4.202243614523799,1.0,11.556169939940446,14980.19383006006,15020.640424849851
-0.9327805814756187,-0.9427256685575279,0.00994508708190917,0.6035639056606944,0.9876500274447727,,,12.0,,,,TIME,2022-02-10 11:21:00-06:00,0,2963,3,T_2.5R,Fixed_Target,,,1527261.0,14964.25,60.0,-1.5454545454545456,1.0,72.9003169131447,14969.150316913145,14713.999207717137
-0.07051760527191445,-0.07869764748345652,0.008180042211542076,0.5669615463861921,0.3328430968834362,,,21.0,,,,TIME,2022-02-11 11:16:00-06:00,0,2966,3,T_2.5R,Fixed_Target,,,1528636.0,14581.5,60.0,-0.12437810945273632,1.0,88.63034948365203,14663.880349483652,14353.674126290869
2.5,2.4894505342249422,0.010549465775057889,2.604626722393603,0.10549465775057888,,,5.0,7.0,,,TARGET,2022-02-11 12:45:00-06:00,0,2967,3,T_2.5R,Fixed_Target,12.0,14.0,1528725.0,14342.690352132779,20.0,0.9598304350124102,1.0,68.72385914688857,14583.223859146889,14342.690352132779
