signal_id,filled,entry_timestamp,entry_price,exit_timestamp,exit_price,stop_price,result_R,exit_reason,mfe_r,mae_r,bars_in_trade,entry_model,direction,entry_timestamp_sig,bos_timestamp,architecture,event_id,failure_definition,displacement_timestamp,displacement_direction,reclaim_level,marker_bar_timestamp,signal_type,target,stop,implementation,net_R
2823,True,2024-06-12 10:30:00-05:00,19058.5,2024-06-12 11:15:00-05:00,19040.75,19034.285076908687,-0.7330190532948038,TIME,0.32005057256533687,0.918854869623064,3,RECLAIM_RETEST,Long,2024-06-12 10:15:00-05:00,2024-06-12 10:15:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,A_MID_4_2024-06-12 09:30:00-05:00_Long,A_MID_4,2024-06-12 09:30:00-05:00,Short,19061.75,2024-06-12 15:30:00+00:00,RL,19119.037307728282,19034.285076908687,ORIGINAL_PHASE33_BATCH,-0.7629592681476891
2824,True,2024-06-12 13:45:00-05:00,19057.75,2024-06-12 14:00:00-05:00,19085.011512348738,19085.011512348738,-0.9999999999999686,STOP,0.24760181730388708,1.5314630922129313,1,RECLAIM_RETEST,Short,2024-06-12 13:30:00-05:00,2024-06-12 13:30:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,A_MID_4_2024-06-12 13:15:00-05:00_Short,A_MID_4,2024-06-12 13:15:00-05:00,Long,19050.75,2024-06-12 18:45:00+00:00,RS,18989.596219128158,19085.011512348738,ORIGINAL_PHASE33_BATCH,-1.0265942692659424
2827,True,2024-06-13 10:15:00-05:00,19113.244053204497,2024-06-13 11:00:00-05:00,19105.0,19089.191718387472,-0.3427547997819292,TIME,1.496983435055979,0.9144248727541606,3,RECLAIM_RETEST,Long,2024-06-13 10:00:00-05:00,2024-06-13 10:00:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,A_MID_4_2024-06-13 09:45:00-05:00_Long,A_MID_4,2024-06-13 09:45:00-05:00,Short,19110.0,2024-06-13 15:15:00+00:00,RL,19173.374890247058,19089.191718387472,ORIGINAL_PHASE33_BATCH,-0.3728974036295538
2829,True,2024-06-13 11:45:00-05:00,19076.750345184475,2024-06-13 12:30:00-05:00,19120.25,19050.17651264973,1.6369356869639633,TIME,1.8250907072630833,0.0,3,RECLAIM_RETEST,Long,2024-06-13 11:30:00-05:00,2024-06-13 11:30:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,A_MID_4_2024-06-13 11:15:00-05:00_Long,A_MID_4,2024-06-13 11:15:00-05:00,Short,19073.25,2024-06-13 16:45:00+00:00,RL,19143.18492652134,19050.17651264973,ORIGINAL_PHASE33_BATCH,1.6096532090205926
2830,True,2024-06-14 10:45:00-05:00,19158.0,2024-06-14 11:30:00-05:00,19169.75,19184.278295797176,-0.4471370628708056,TIME,0.6374081534541272,0.9608690074457737,3,RECLAIM_RETEST,Short,2024-06-14 10:30:00-05:00,2024-06-14 10:30:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,A_MID_4_2024-06-14 09:45:00-05:00_Short,A_MID_4,2024-06-14 09:45:00-05:00,Long,19155.0,2024-06-14 15:45:00+00:00,RS,19092.30426050706,19184.278295797176,ORIGINAL_PHASE33_BATCH,-0.4747263710053886
2833,True,2024-06-18 10:30:00-05:00,19420.415836761054,2024-06-18 11:15:00-05:00,19440.5,19399.760902175134,0.9723663444877158,TIME,2.0737980583168283,0.0,3,RECLAIM_RETEST,Long,2024-06-18 10:15:00-05:00,2024-06-18 10:15:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,A_MID_4_2024-06-18 10:00:00-05:00_Long,A_MID_4,2024-06-18 10:00:00-05:00,Short,19417.625,2024-06-18 15:30:00+00:00,RL,19472.053173225853,19399.760902175134,ORIGINAL_PHASE33_BATCH,0.9372657733876646
2834,True,2024-06-18 14:45:00-05:00,19463.5,2024-06-18 15:30:00-05:00,19467.75,19482.259203138852,-0.22655546552494923,TIME,0.42645734687049264,0.49309130731900713,3,RECLAIM_RETEST,Short,2024-06-18 14:30:00-05:00,2024-06-18 14:30:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,A_MID_4_2024-06-18 13:45:00-05:00_Short,A_MID_4,2024-06-18 13:45:00-05:00,Long,19455.125,2024-06-18 19:45:00+00:00,RS,19416.60199215287,19482.259203138852,ORIGINAL_PHASE33_BATCH,-0.26520316258508997
2835,True,2024-06-19 11:30:00-05:00,19502.165689546582,2024-06-19 17:15:00-05:00,19493.75,19508.182850259378,1.3986147201763444,TIME,1.9387365741745326,0.2632986767411578,3,RECLAIM_RETEST,Short,2024-06-19 11:00:00-05:00,2024-06-19 11:00:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,A_MID_4_2024-06-19 10:00:00-05:00_Short,A_MID_4,2024-06-19 10:00:00-05:00,Long,19503.0,2024-06-19 16:30:00+00:00,RS,19487.122787764594,19508.182850259378,ORIGINAL_PHASE33_BATCH,1.2781259988998392
2836,True,2024-06-20 10:30:00-05:00,19465.0,2024-06-20 11:15:00-05:00,19407.922458699744,19487.831016520104,2.5,TARGET,6.186759134251951,0.13140019400181135,3,RECLAIM_RETEST,Short,2024-06-20 10:15:00-05:00,2024-06-20 10:15:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,A_MID_4_2024-06-20 09:45:00-05:00_Short,A_MID_4,2024-06-20 09:45:00-05:00,Long,19454.875,2024-06-20 15:30:00+00:00,RS,19407.92245869974,19487.831016520104,ORIGINAL_PHASE33_BATCH,2.4682449531162307
2839,True,2024-06-24 10:00:00-05:00,19166.85875415285,2024-06-24 10:45:00-05:00,19180.5,19133.47635915978,0.4086359247136406,TIME,0.8205296789770491,0.9618469303809732,3,RECLAIM_RETEST,Long,2024-06-24 09:45:00-05:00,2024-06-24 09:45:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,A_MID_4_2024-06-24 09:30:00-05:00_Long,A_MID_4,2024-06-24 09:30:00-05:00,Short,19162.375,2024-06-24 15:00:00+00:00,RL,19250.314741635528,19133.47635915978,ORIGINAL_PHASE33_BATCH,0.3869178903979331
2841,True,2024-06-25 14:15:00-05:00,19242.5,2024-06-25 15:00:00-05:00,19222.75,19266.346603611273,0.828210185481649,TIME,1.5725509850917387,0.0,3,RECLAIM_RETEST,Short,2024-06-25 14:00:00-05:00,2024-06-25 14:00:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,A_MID_4_2024-06-25 13:15:00-05:00_Short,A_MID_4,2024-06-25 13:15:00-05:00,Long,19211.0,2024-06-25 19:15:00+00:00,RS,19182.883490971817,19266.346603611273,ORIGINAL_PHASE33_BATCH,0.7978075331032086
2843,True,2024-06-26 10:00:00-05:00,19236.202880294877,2024-06-26 10:45:00-05:00,19262.191749669844,19262.191749669844,-1.0000000000000377,STOP,1.9124679714906507,2.089245165756408,3,RECLAIM_RETEST,Short,2024-06-26 09:45:00-05:00,2024-06-26 09:45:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,A_MID_4_2024-06-26 09:30:00-05:00_Short,A_MID_4,2024-06-26 09:30:00-05:00,Long,19239.375,2024-06-26 15:00:00+00:00,RS,19171.23070685746,19262.191749669844,ORIGINAL_PHASE33_BATCH,-1.0278965579279609
2845,True,2024-06-28 15:30:00-05:00,19233.251989335877,2024-06-30 17:15:00-05:00,19241.25,19201.095277889584,0.24871979454370674,TIME,0.34978734323966165,0.8241511069979687,3,RECLAIM_RETEST,Long,2024-06-28 15:15:00-05:00,2024-06-28 15:15:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,A_MID_4_2024-06-28 14:45:00-05:00_Long,A_MID_4,2024-06-28 14:45:00-05:00,Short,19228.75,2024-06-28 20:30:00+00:00,RL,19313.64376795161,19201.095277889584,ORIGINAL_PHASE33_BATCH,0.22617395675768548
2847,True,2024-07-03 11:45:00-05:00,19677.0,2024-07-03 17:15:00-05:00,19671.0,19699.931626970978,0.2616473749373887,TIME,1.0574914737052792,0.9048638383251358,3,RECLAIM_RETEST,Short,2024-07-03 11:30:00-05:00,2024-07-03 11:30:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,A_MID_4_2024-07-03 11:15:00-05:00_Short,A_MID_4,2024-07-03 11:15:00-05:00,Long,19671.25,2024-07-03 16:45:00+00:00,RS,19619.670932572553,19699.931626970978,ORIGINAL_PHASE33_BATCH,0.23003165046578655
2851,True,2024-07-04 11:30:00-05:00,19643.16805185965,2024-07-04 17:00:00-05:00,19637.136083551377,19637.136083551377,-0.999999999999941,STOP,1.6714192822462524,3.260635808160736,2,RECLAIM_RETEST,Long,2024-07-04 11:15:00-05:00,2024-07-04 11:15:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,A_MID_4_2024-07-04 11:00:00-05:00_Long,A_MID_4,2024-07-04 11:00:00-05:00,Short,19642.375,2024-07-04 16:30:00+00:00,RL,19658.247972630335,19637.136083551377,ORIGINAL_PHASE33_BATCH,-1.1201929391779335
2854,True,2024-07-08 14:00:00-05:00,19896.5,2024-07-08 14:45:00-05:00,19942.73102403271,19878.00759038692,2.5,TARGET,2.9201170171892925,0.8787389172097408,3,RECLAIM_RETEST,Long,2024-07-08 13:45:00-05:00,2024-07-08 13:45:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,A_MID_4_2024-07-08 13:30:00-05:00_Long,A_MID_4,2024-07-08 13:30:00-05:00,Short,19894.5,2024-07-08 19:00:00+00:00,RL,19942.731024032706,19878.00759038692,ORIGINAL_PHASE33_BATCH,2.460794725232177
2856,True,2024-07-09 10:15:00-05:00,19965.346794948833,2024-07-09 11:00:00-05:00,19959.25,19985.86018726946,0.2972104688263826,TIME,1.4062420538716216,0.6899495134666324,3,RECLAIM_RETEST,Short,2024-07-09 10:00:00-05:00,2024-07-09 10:00:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,A_MID_4_2024-07-09 09:30:00-05:00_Short,A_MID_4,2024-07-09 09:30:00-05:00,Long,19968.0,2024-07-09 15:15:00+00:00,RS,19914.063314147264,19985.86018726946,ORIGINAL_PHASE33_BATCH,0.26186770402823684
2859,True,2024-07-11 12:30:00-05:00,19699.0,2024-07-11 12:45:00-05:00,19659.574150701435,19659.574150701435,-1.0000000000000306,STOP,0.07609220989208511,1.2872265506744398,1,RECLAIM_RETEST,Long,2024-07-11 12:15:00-05:00,2024-07-11 12:15:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,A_MID_4_2024-07-11 11:45:00-05:00_Long,A_MID_4,2024-07-11 11:45:00-05:00,Short,19739.0,2024-07-11 17:30:00+00:00,RL,19797.564623246413,19659.574150701435,ORIGINAL_PHASE33_BATCH,-1.0183889507239507
2860,True,2024-07-12 12:00:00-05:00,19893.283028443533,2024-07-12 12:30:00-05:00,19972.239773665784,19861.700330354633,2.5,TARGET,2.8248685816941257,0.0,2,RECLAIM_RETEST,Long,2024-07-12 11:45:00-05:00,2024-07-12 11:45:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,A_MID_4_2024-07-12 10:45:00-05:00_Long,A_MID_4,2024-07-12 10:45:00-05:00,Short,19889.0,2024-07-12 17:00:00+00:00,RL,19972.23977366578,19861.700330354633,ORIGINAL_PHASE33_BATCH,2.477044393168714
2862,True,2024-07-15 15:15:00-05:00,19868.707929578894,2024-07-15 17:00:00-05:00,19899.75,19836.64377715445,0.9681238415472222,TIME,1.0382956636561036,0.0,3,RECLAIM_RETEST,Long,2024-07-15 15:00:00-05:00,2024-07-15 15:00:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,A_MID_4_2024-07-15 14:30:00-05:00_Long,A_MID_4,2024-07-15 14:30:00-05:00,Short,19864.25,2024-07-15 20:15:00+00:00,RL,19948.86831064,19836.64377715445,ORIGINAL_PHASE33_BATCH,0.945512921089916
2863,True,2024-07-16 12:45:00-05:00,19788.0,2024-07-16 13:30:00-05:00,19820.15146942862,19820.15146942862,-1.0000000000000535,STOP,1.236335405703682,1.8661666501187653,3,RECLAIM_RETEST,Short,2024-07-16 12:30:00-05:00,2024-07-16 12:30:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,A_MID_4_2024-07-16 11:45:00-05:00_Short,A_MID_4,2024-07-16 11:45:00-05:00,Long,19772.75,2024-07-16 17:45:00+00:00,RS,19707.621326428452,19820.15146942862,ORIGINAL_PHASE33_BATCH,-1.0225495136889875
2864,True,2024-07-17 10:15:00-05:00,19407.87493255055,2024-07-17 10:45:00-05:00,19326.29460101763,19440.507065163714,2.5,TARGET,2.8307966765639985,0.0,2,RECLAIM_RETEST,Short,2024-07-17 09:45:00-05:00,2024-07-17 09:45:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,A_MID_4_2024-07-17 09:30:00-05:00_Short,A_MID_4,2024-07-17 09:30:00-05:00,Long,19412.125,2024-07-17 15:15:00+00:00,RS,19326.294601017635,19440.507065163714,ORIGINAL_PHASE33_BATCH,2.477782635030495
2865,True,2024-07-17 12:00:00-05:00,19278.75,2024-07-17 12:45:00-05:00,19294.0,19244.54053802349,0.44578309973047703,TIME,1.9950620692855776,0.14615839335425476,3,RECLAIM_RETEST,Long,2024-07-17 11:45:00-05:00,2024-07-17 11:45:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,A_MID_4_2024-07-17 11:00:00-05:00_Long,A_MID_4,2024-07-17 11:00:00-05:00,Short,19323.5,2024-07-17 17:00:00+00:00,RL,19364.273654941273,19244.54053802349,ORIGINAL_PHASE33_BATCH,0.42459013269410983
2868,True,2024-07-18 14:30:00-05:00,19083.396946447694,2024-07-18 14:45:00-05:00,19202.540210492385,19035.73964082982,2.5,TARGET,2.9398022346389694,0.0,1,RECLAIM_RETEST,Long,2024-07-18 14:15:00-05:00,2024-07-18 14:15:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,A_MID_4_2024-07-18 14:00:00-05:00_Long,A_MID_4,2024-07-18 14:00:00-05:00,Short,19077.375,2024-07-18 19:30:00+00:00,RL,19202.54021049238,19035.73964082982,ORIGINAL_PHASE33_BATCH,2.4847872222191247
2869,True,2024-07-19 10:15:00-05:00,19063.627333545443,2024-07-19 11:00:00-05:00,19064.25,19107.64679635398,-0.01414525336816983,TIME,2.206463399335429,0.5707172430483557,3,RECLAIM_RETEST,Short,2024-07-19 10:00:00-05:00,2024-07-19 10:00:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,A_MID_4_2024-07-19 09:45:00-05:00_Short,A_MID_4,2024-07-19 09:45:00-05:00,Long,19069.25,2024-07-19 15:15:00+00:00,RS,18953.5786765241,19107.64679635398,ORIGINAL_PHASE33_BATCH,-0.030615240817889224
2872,True,2024-07-22 10:00:00-05:00,19232.320475923938,2024-07-22 10:15:00-05:00,19143.145726385374,19267.990375739362,2.5,TARGET,3.96890590263774,0.0,1,RECLAIM_RETEST,Short,2024-07-22 09:45:00-05:00,2024-07-22 09:45:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,A_MID_4_2024-07-22 09:30:00-05:00_Short,A_MID_4,2024-07-22 09:30:00-05:00,Long,19236.625,2024-07-22 15:00:00+00:00,RS,19143.145726385377,19267.990375739362,ORIGINAL_PHASE33_BATCH,2.479674739661408
2873,True,2024-07-22 11:30:00-05:00,19149.855206253884,2024-07-22 12:00:00-05:00,19245.06861870991,19111.769841271474,2.5,TARGET,2.70168853032234,0.0,2,RECLAIM_RETEST,Long,2024-07-22 11:15:00-05:00,2024-07-22 11:15:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,A_MID_4_2024-07-22 10:15:00-05:00_Long,A_MID_4,2024-07-22 10:15:00-05:00,Short,19144.75,2024-07-22 16:30:00+00:00,RL,19245.068618709905,19111.769841271474,ORIGINAL_PHASE33_BATCH,2.4809638164073036
2876,True,2024-07-26 10:15:00-05:00,18368.354325284286,2024-07-26 11:00:00-05:00,18468.98786862399,18328.100907948407,2.5,TARGET,3.313896894831007,0.17648999152063982,3,RECLAIM_RETEST,Long,2024-07-26 09:45:00-05:00,2024-07-26 09:45:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,A_MID_4_2024-07-26 09:30:00-05:00_Long,A_MID_4,2024-07-26 09:30:00-05:00,Short,18362.875,2024-07-26 15:15:00+00:00,RL,18468.987868623986,18328.100907948407,ORIGINAL_PHASE33_BATCH,2.4819891068141993
2878,True,2024-07-30 12:15:00-05:00,18140.091775413515,2024-07-30 13:00:00-05:00,18218.25,18098.832089497955,1.8943000377278538,TIME,2.142726553164184,0.0,3,RECLAIM_RETEST,Long,2024-07-30 12:00:00-05:00,2024-07-30 12:00:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,A_MID_4_2024-07-30 11:45:00-05:00_Long,A_MID_4,2024-07-30 11:45:00-05:00,Short,18134.5,2024-07-30 17:15:00+00:00,RL,18243.240990202416,18098.832089497955,ORIGINAL_PHASE33_BATCH,1.876728406148211
2879,True,2024-07-31 12:45:00-05:00,18705.090604226574,2024-07-31 13:15:00-05:00,18741.794222302167,18741.794222302167,-0.9999999999999721,STOP,1.5690715860208007,1.1077762331137055,2,RECLAIM_RETEST,Short,2024-07-31 12:15:00-05:00,2024-07-31 12:15:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,A_MID_4_2024-07-31 12:00:00-05:00_Short,A_MID_4,2024-07-31 12:00:00-05:00,Long,18709.5,2024-07-31 17:45:00+00:00,RS,18613.331559037593,18741.794222302167,ORIGINAL_PHASE33_BATCH,-1.0197528210571993
2880,True,2024-07-31 14:30:00-05:00,18803.75,2024-07-31 15:00:00-05:00,18852.960914732783,18852.960914732783,-0.9999999999999876,STOP,1.8441030916164607,2.1692342152072417,2,RECLAIM_RETEST,Short,2024-07-31 14:15:00-05:00,2024-07-31 14:15:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,A_MID_4_2024-07-31 13:30:00-05:00_Short,A_MID_4,2024-07-31 13:30:00-05:00,Long,18754.0,2024-07-31 19:30:00+00:00,RS,18680.72271316804,18852.960914732783,ORIGINAL_PHASE33_BATCH,-1.014732504037695
2882,True,2024-08-01 11:15:00-05:00,18414.0,2024-08-01 11:30:00-05:00,18359.342180707306,18359.342180707306,-0.9999999999999938,STOP,0.0640347537697656,1.408764582934843,1,RECLAIM_RETEST,Long,2024-08-01 11:00:00-05:00,2024-08-01 11:00:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,A_MID_4_2024-08-01 10:30:00-05:00_Long,A_MID_4,2024-08-01 10:30:00-05:00,Short,18481.625,2024-08-01 16:15:00+00:00,RL,18550.644548231736,18359.342180707306,ORIGINAL_PHASE33_BATCH,-1.0132643418523024
2883,True,2024-08-01 13:00:00-05:00,18216.0,2024-08-01 13:15:00-05:00,18158.238339511554,18158.238339511554,-0.9999999999999867,STOP,0.09954699971186048,1.0041262579631145,1,RECLAIM_RETEST,Long,2024-08-01 12:45:00-05:00,2024-08-01 12:45:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,A_MID_4_2024-08-01 12:30:00-05:00_Long,A_MID_4,2024-08-01 12:30:00-05:00,Short,18229.75,2024-08-01 18:00:00+00:00,RL,18360.404151221115,18158.238339511554,ORIGINAL_PHASE33_BATCH,-1.0125515782245258
2885,True,2024-08-02 11:15:00-05:00,17851.25,2024-08-02 12:00:00-05:00,17813.25,17926.442264922753,0.505371131446006,TIME,1.4396427626060566,0.5884913833285728,3,RECLAIM_RETEST,Short,2024-08-02 11:00:00-05:00,2024-08-02 11:00:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,A_MID_4_2024-08-02 10:30:00-05:00_Short,A_MID_4,2024-08-02 10:30:00-05:00,Long,17802.625,2024-08-02 16:15:00+00:00,RS,17663.26933769312,17926.442264922753,ORIGINAL_PHASE33_BATCH,0.4957291822276281
2887,True,2024-08-06 10:30:00-05:00,17526.0,2024-08-06 10:45:00-05:00,17593.18134764649,17593.18134764649,-1.0000000000000202,STOP,0.28653786615437965,1.2838384912111815,1,RECLAIM_RETEST,Short,2024-08-06 10:15:00-05:00,2024-08-06 10:15:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,A_MID_4_2024-08-06 09:30:00-05:00_Short,A_MID_4,2024-08-06 09:30:00-05:00,Long,17458.375,2024-08-06 15:30:00+00:00,RS,17358.04663088378,17593.18134764649,ORIGINAL_PHASE33_BATCH,-1.010791685868172
2890,True,2024-08-07 14:15:00-05:00,17353.25,2024-08-07 14:45:00-05:00,17293.775862913568,17293.775862913568,-1.00000000000003,STOP,0.41614727362974985,2.337150344829706,2,RECLAIM_RETEST,Long,2024-08-07 14:00:00-05:00,2024-08-07 14:00:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,A_MID_4_2024-08-07 13:00:00-05:00_Long,A_MID_4,2024-08-07 13:00:00-05:00,Short,17348.0,2024-08-07 19:15:00+00:00,RL,17501.935342716082,17293.775862913568,ORIGINAL_PHASE33_BATCH,-1.0121901726619111
2891,True,2024-08-08 10:30:00-05:00,17643.616148729703,2024-08-08 11:15:00-05:00,17699.25,17588.619755790696,1.0115909116439235,TIME,1.5934472533041764,0.4975989745373574,3,RECLAIM_RETEST,Long,2024-08-08 10:15:00-05:00,2024-08-08 10:15:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,A_MID_4_2024-08-08 10:00:00-05:00_Long,A_MID_4,2024-08-08 10:00:00-05:00,Short,17636.125,2024-08-08 15:30:00+00:00,RL,17781.10713107722,17588.619755790696,ORIGINAL_PHASE33_BATCH,0.9984082289031835
2892,True,2024-08-08 14:45:00-05:00,17742.284368510595,2024-08-08 15:30:00-05:00,17830.0,17691.473587811815,1.7263193023820522,TIME,2.238021733292039,0.0,3,RECLAIM_RETEST,Long,2024-08-08 14:30:00-05:00,2024-08-08 14:30:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,A_MID_4_2024-08-08 14:15:00-05:00_Long,A_MID_4,2024-08-08 14:15:00-05:00,Short,17735.625,2024-08-08 19:45:00+00:00,RL,17869.31132025754,17691.473587811815,ORIGINAL_PHASE33_BATCH,1.7120506769047543
2893,True,2024-08-09 13:00:00-05:00,17879.321429729065,2024-08-09 13:45:00-05:00,17857.5,17922.056115544514,0.5106257203645159,TIME,1.2535819254741776,0.0,3,RECLAIM_RETEST,Short,2024-08-09 12:45:00-05:00,2024-08-09 12:45:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,A_MID_4_2024-08-09 12:15:00-05:00_Short,A_MID_4,2024-08-09 12:15:00-05:00,Long,17885.0,2024-08-09 18:00:00+00:00,RS,17772.484715190443,17922.056115544514,ORIGINAL_PHASE33_BATCH,0.4936605786730352
2894,True,2024-08-12 12:15:00-05:00,17927.61599255032,2024-08-12 13:00:00-05:00,17890.25,17969.38820909354,0.8945178312876798,TIME,1.8939859815306477,0.17078355040841756,3,RECLAIM_RETEST,Short,2024-08-12 11:45:00-05:00,2024-08-12 11:45:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,A_MID_4_2024-08-12 10:45:00-05:00_Short,A_MID_4,2024-08-12 10:45:00-05:00,Long,17933.25,2024-08-12 17:15:00+00:00,RS,17823.18545119227,17969.38820909354,ORIGINAL_PHASE33_BATCH,0.8771617975409463
2896,True,2024-08-14 11:15:00-05:00,18423.86114644167,2024-08-14 11:30:00-05:00,18320.19360681008,18465.328162294307,2.5,TARGET,3.3004821694438813,0.0,1,RECLAIM_RETEST,Short,2024-08-14 11:00:00-05:00,2024-08-14 11:00:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,A_MID_4_2024-08-14 10:45:00-05:00_Short,A_MID_4,2024-08-14 10:45:00-05:00,Long,18428.875,2024-08-14 16:15:00+00:00,RS,18320.193606810084,18465.328162294307,ORIGINAL_PHASE33_BATCH,2.482516224399255
2897,True,2024-08-14 14:45:00-05:00,18341.175008520557,2024-08-14 15:30:00-05:00,18409.25,18305.630306323812,1.9151937496238314,TIME,2.3090639787935308,0.0,3,RECLAIM_RETEST,Long,2024-08-14 14:30:00-05:00,2024-08-14 14:30:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,A_MID_4_2024-08-14 14:00:00-05:00_Long,A_MID_4,2024-08-14 14:00:00-05:00,Short,18336.625,2024-08-14 19:45:00+00:00,RL,18430.036764012417,18305.630306323812,ORIGINAL_PHASE33_BATCH,1.8947968984704013
2898,True,2024-08-15 15:30:00-05:00,18842.328004289557,2024-08-15 17:15:00-05:00,18854.75,18819.47226013016,0.5434955704705988,TIME,0.6638154332071163,0.8347137663295108,3,RECLAIM_RETEST,Long,2024-08-15 15:15:00-05:00,2024-08-15 15:15:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,A_MID_4_2024-08-15 15:00:00-05:00_Long,A_MID_4,2024-08-15 15:00:00-05:00,Short,18839.125,2024-08-15 20:30:00+00:00,RL,18899.467364688055,18819.47226013016,ORIGINAL_PHASE33_BATCH,0.5117748793855145
2900,True,2024-08-16 12:15:00-05:00,18900.5,2024-08-16 13:00:00-05:00,18859.25,18927.989085705794,1.5005955615070508,TIME,1.7279585253717555,0.3274026679651747,3,RECLAIM_RETEST,Short,2024-08-16 12:00:00-05:00,2024-08-16 12:00:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,A_MID_4_2024-08-16 11:45:00-05:00_Short,A_MID_4,2024-08-16 11:45:00-05:00,Long,18899.75,2024-08-16 17:15:00+00:00,RS,18831.777285735516,18927.989085705794,ORIGINAL_PHASE33_BATCH,1.4742214576987462
2901,True,2024-08-16 13:30:00-05:00,18861.5,2024-08-16 14:15:00-05:00,18865.25,18835.792227733495,0.14587028238482797,TIME,1.14751288809398,0.11669622590786237,3,RECLAIM_RETEST,Long,2024-08-16 13:15:00-05:00,2024-08-16 13:15:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,A_MID_4_2024-08-16 13:00:00-05:00_Long,A_MID_4,2024-08-16 13:00:00-05:00,Short,18872.375,2024-08-16 18:30:00+00:00,RL,18925.769430666263,18835.792227733495,ORIGINAL_PHASE33_BATCH,0.11766869445709444
2902,True,2024-08-20 10:15:00-05:00,19052.75,2024-08-20 11:00:00-05:00,19095.0,19024.8227107634,1.5128571785846745,TIME,2.4438462115598587,0.3491208873656941,3,RECLAIM_RETEST,Long,2024-08-20 10:00:00-05:00,2024-08-20 10:00:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,A_MID_4_2024-08-20 09:30:00-05:00_Long,A_MID_4,2024-08-20 09:30:00-05:00,Short,19051.75,2024-08-20 15:15:00+00:00,RL,19122.568223091497,19024.8227107634,ORIGINAL_PHASE33_BATCH,1.486896907472866
2903,True,2024-08-20 11:30:00-05:00,19075.47534774439,2024-08-20 12:15:00-05:00,19050.25,19104.03989023882,0.8831000093667342,TIME,2.2659332897422675,0.17590522433857944,3,RECLAIM_RETEST,Short,2024-08-20 11:15:00-05:00,2024-08-20 11:15:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,A_MID_4_2024-08-20 10:45:00-05:00_Short,A_MID_4,2024-08-20 10:45:00-05:00,Long,19079.375,2024-08-20 16:30:00+00:00,RS,19004.063991508312,19104.03989023882,ORIGINAL_PHASE33_BATCH,0.8577188921952843
2906,True,2024-08-22 11:45:00-05:00,18969.5,2024-08-22 12:30:00-05:00,18928.06913447226,18928.06913447226,-0.999999999999999,STOP,0.7663368745879363,1.7016299105023467,3,RECLAIM_RETEST,Long,2024-08-22 11:15:00-05:00,2024-08-22 11:15:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,A_MID_4_2024-08-22 10:30:00-05:00_Long,A_MID_4,2024-08-22 10:30:00-05:00,Short,19007.875,2024-08-22 16:45:00+00:00,RL,19073.077163819347,18928.06913447226,ORIGINAL_PHASE33_BATCH,-1.0174990309945267
