failure_event_id,failure_definition,displacement_direction,reversal_direction,body_ratio,body_atr_ratio,reclaim_depth,bars_until_reclaim,bars_until_opposite_bos,extreme_beyond_disp,reversal_body,reversal_close_location,volume_ratio24
D_OPP_BOS_2025-01-08 11:15:00-06:00_Long,D_OPP_BOS,Short,Long,2.407015421832477,1.3433530762199395,0.07920792079207921,8,8,,88.5,0.8668280871670703,1.0858040746088282
E_MID_BOS_2025-01-08 11:15:00-06:00_Long,E_MID_BOS,Short,Long,2.407015421832477,1.3433530762199395,1.4069306930693068,8,8,,88.5,0.8668280871670703,1.0858040746088282
E_OPEN_BOS_2025-01-08 11:15:00-06:00_Long,E_OPEN_BOS,Short,Long,2.407015421832477,1.3433530762199395,1.0138613861386139,8,8,,88.5,0.8668280871670703,1.0858040746088282
A_MID_1_2025-01-08 13:15:00-06:00_Short,A_MID_1,Long,Short,2.0011305822498584,1.1428739334062672,0.4443099273607748,1,1,,83.5,0.165,0.9602292877459886
A_MID_2_2025-01-08 13:15:00-06:00_Short,A_MID_2,Long,Short,2.0011305822498584,1.1428739334062672,0.4443099273607748,1,1,,83.5,0.165,0.9602292877459886
A_MID_3_2025-01-08 13:15:00-06:00_Short,A_MID_3,Long,Short,2.0011305822498584,1.1428739334062672,0.4443099273607748,1,1,,83.5,0.165,0.9602292877459886
B_OPEN_3_2025-01-08 13:15:00-06:00_Short,B_OPEN_3,Long,Short,2.0011305822498584,1.1428739334062672,0.2542372881355932,3,3,,34.0,0.037209302325581395,0.5705925591531019
A_MID_4_2025-01-08 13:15:00-06:00_Short,A_MID_4,Long,Short,2.0011305822498584,1.1428739334062672,0.4443099273607748,1,1,,83.5,0.165,0.9602292877459886
B_OPEN_4_2025-01-08 13:15:00-06:00_Short,B_OPEN_4,Long,Short,2.0011305822498584,1.1428739334062672,0.2542372881355932,3,3,,34.0,0.037209302325581395,0.5705925591531019
A_MID_2_2025-01-13 09:30:00-06:00_Short,A_MID_2,Long,Short,5.666839647119875,2.2806347639961815,0.15928449744463374,2,2,,31.75,0.2528301886792453,1.6239059407121224
C_EXT_MID_2_2025-01-13 09:30:00-06:00_Short,C_EXT_MID_2,Long,Short,5.666839647119875,2.2806347639961815,0.15928449744463374,2,2,16.5,31.75,0.2528301886792453,1.6239059407121224
A_MID_3_2025-01-13 09:30:00-06:00_Short,A_MID_3,Long,Short,5.666839647119875,2.2806347639961815,0.15928449744463374,2,2,,31.75,0.2528301886792453,1.6239059407121224
C_EXT_MID_3_2025-01-13 09:30:00-06:00_Short,C_EXT_MID_3,Long,Short,5.666839647119875,2.2806347639961815,0.15928449744463374,2,2,16.5,31.75,0.2528301886792453,1.6239059407121224
A_MID_4_2025-01-13 09:30:00-06:00_Short,A_MID_4,Long,Short,5.666839647119875,2.2806347639961815,0.15928449744463374,2,2,,31.75,0.2528301886792453,1.6239059407121224
C_EXT_MID_4_2025-01-13 09:30:00-06:00_Short,C_EXT_MID_4,Long,Short,5.666839647119875,2.2806347639961815,0.15928449744463374,2,2,16.5,31.75,0.2528301886792453,1.6239059407121224
D_OPP_BOS_2025-01-13 09:45:00-06:00_Long,D_OPP_BOS,Short,Long,2.1718602455146363,0.9308264648376741,0.24495677233429394,6,6,,37.0,0.7573221757322176,1.2108139110810483
A_MID_1_2025-01-13 10:30:00-06:00_Short,A_MID_1,Long,Short,1.992797118847539,1.016014205935555,0.6827242524916943,1,1,,79.75,0.11413043478260869,1.358961038961039
B_OPEN_1_2025-01-13 10:30:00-06:00_Short,B_OPEN_1,Long,Short,1.992797118847539,1.016014205935555,0.2292358803986711,1,1,,79.75,0.11413043478260869,1.358961038961039
A_MID_2_2025-01-13 10:30:00-06:00_Short,A_MID_2,Long,Short,1.992797118847539,1.016014205935555,0.6827242524916943,1,1,,79.75,0.11413043478260869,1.358961038961039
B_OPEN_2_2025-01-13 10:30:00-06:00_Short,B_OPEN_2,Long,Short,1.992797118847539,1.016014205935555,0.2292358803986711,1,1,,79.75,0.11413043478260869,1.358961038961039
A_MID_3_2025-01-13 10:30:00-06:00_Short,A_MID_3,Long,Short,1.992797118847539,1.016014205935555,0.6827242524916943,1,1,,79.75,0.11413043478260869,1.358961038961039
B_OPEN_3_2025-01-13 10:30:00-06:00_Short,B_OPEN_3,Long,Short,1.992797118847539,1.016014205935555,0.2292358803986711,1,1,,79.75,0.11413043478260869,1.358961038961039
A_MID_4_2025-01-13 10:30:00-06:00_Short,A_MID_4,Long,Short,1.992797118847539,1.016014205935555,0.6827242524916943,1,1,,79.75,0.11413043478260869,1.358961038961039
B_OPEN_4_2025-01-13 10:30:00-06:00_Short,B_OPEN_4,Long,Short,1.992797118847539,1.016014205935555,0.2292358803986711,1,1,,79.75,0.11413043478260869,1.358961038961039
A_MID_1_2025-01-13 10:45:00-06:00_Long,A_MID_1,Short,Long,2.2736992159657876,1.256619666511851,0.42391304347826086,1,1,,74.5,0.97911227154047,1.3684007543395769
C_EXT_MID_1_2025-01-13 10:45:00-06:00_Long,C_EXT_MID_1,Short,Long,2.2736992159657876,1.256619666511851,0.42391304347826086,1,1,8.75,74.5,0.97911227154047,1.3684007543395769
A_MID_2_2025-01-13 10:45:00-06:00_Long,A_MID_2,Short,Long,2.2736992159657876,1.256619666511851,0.42391304347826086,1,1,,74.5,0.97911227154047,1.3684007543395769
B_OPEN_2_2025-01-13 10:45:00-06:00_Long,B_OPEN_2,Short,Long,2.2736992159657876,1.256619666511851,0.33152173913043476,2,2,,37.0,0.7573221757322176,1.2108139110810483
C_EXT_MID_2_2025-01-13 10:45:00-06:00_Long,C_EXT_MID_2,Short,Long,2.2736992159657876,1.256619666511851,0.42391304347826086,1,1,8.75,74.5,0.97911227154047,1.3684007543395769
C_EXT_OPEN_2_2025-01-13 10:45:00-06:00_Long,C_EXT_OPEN_2,Short,Long,2.2736992159657876,1.256619666511851,0.33152173913043476,2,2,8.75,37.0,0.7573221757322176,1.2108139110810483
A_MID_3_2025-01-13 10:45:00-06:00_Long,A_MID_3,Short,Long,2.2736992159657876,1.256619666511851,0.42391304347826086,1,1,,74.5,0.97911227154047,1.3684007543395769
B_OPEN_3_2025-01-13 10:45:00-06:00_Long,B_OPEN_3,Short,Long,2.2736992159657876,1.256619666511851,0.33152173913043476,2,2,,37.0,0.7573221757322176,1.2108139110810483
C_EXT_MID_3_2025-01-13 10:45:00-06:00_Long,C_EXT_MID_3,Short,Long,2.2736992159657876,1.256619666511851,0.42391304347826086,1,1,8.75,74.5,0.97911227154047,1.3684007543395769
C_EXT_OPEN_3_2025-01-13 10:45:00-06:00_Long,C_EXT_OPEN_3,Short,Long,2.2736992159657876,1.256619666511851,0.33152173913043476,2,2,8.75,37.0,0.7573221757322176,1.2108139110810483
A_MID_4_2025-01-13 10:45:00-06:00_Long,A_MID_4,Short,Long,2.2736992159657876,1.256619666511851,0.42391304347826086,1,1,,74.5,0.97911227154047,1.3684007543395769
B_OPEN_4_2025-01-13 10:45:00-06:00_Long,B_OPEN_4,Short,Long,2.2736992159657876,1.256619666511851,0.33152173913043476,2,2,,37.0,0.7573221757322176,1.2108139110810483
C_EXT_MID_4_2025-01-13 10:45:00-06:00_Long,C_EXT_MID_4,Short,Long,2.2736992159657876,1.256619666511851,0.42391304347826086,1,1,8.75,74.5,0.97911227154047,1.3684007543395769
C_EXT_OPEN_4_2025-01-13 10:45:00-06:00_Long,C_EXT_OPEN_4,Short,Long,2.2736992159657876,1.256619666511851,0.33152173913043476,2,2,8.75,37.0,0.7573221757322176,1.2108139110810483
D_OPP_BOS_2025-01-13 10:45:00-06:00_Long,D_OPP_BOS,Short,Long,2.2736992159657876,1.256619666511851,0.23097826086956522,2,2,,37.0,0.7573221757322176,1.2108139110810483
E_MID_BOS_2025-01-13 10:45:00-06:00_Long,E_MID_BOS,Short,Long,2.2736992159657876,1.256619666511851,0.8125,2,2,,37.0,0.7573221757322176,1.2108139110810483
E_OPEN_BOS_2025-01-13 10:45:00-06:00_Long,E_OPEN_BOS,Short,Long,2.2736992159657876,1.256619666511851,0.33152173913043476,2,2,,37.0,0.7573221757322176,1.2108139110810483
A_MID_4_2025-01-14 13:45:00-06:00_Long,A_MID_4,Short,Long,3.5899306822327617,2.0249821385829176,0.02131782945736434,4,4,,92.0,0.9370277078085643,1.835774629087972
C_EXT_MID_4_2025-01-14 13:45:00-06:00_Long,C_EXT_MID_4,Short,Long,3.5899306822327617,2.0249821385829176,0.02131782945736434,4,4,25.75,92.0,0.9370277078085643,1.835774629087972
A_MID_1_2025-01-14 14:00:00-06:00_Long,A_MID_1,Short,Long,2.2239089184060723,1.1498098594929722,0.0941320293398533,1,1,,46.0,0.8975609756097561,0.8417387011315398
A_MID_2_2025-01-14 14:00:00-06:00_Long,A_MID_2,Short,Long,2.2239089184060723,1.1498098594929722,0.0941320293398533,1,1,,46.0,0.8975609756097561,0.8417387011315398
A_MID_3_2025-01-14 14:00:00-06:00_Long,A_MID_3,Short,Long,2.2239089184060723,1.1498098594929722,0.0941320293398533,1,1,,46.0,0.8975609756097561,0.8417387011315398
B_OPEN_3_2025-01-14 14:00:00-06:00_Long,B_OPEN_3,Short,Long,2.2239089184060723,1.1498098594929722,0.6039119804400978,3,3,,92.0,0.9370277078085643,1.835774629087972
A_MID_4_2025-01-14 14:00:00-06:00_Long,A_MID_4,Short,Long,2.2239089184060723,1.1498098594929722,0.0941320293398533,1,1,,46.0,0.8975609756097561,0.8417387011315398
B_OPEN_4_2025-01-14 14:00:00-06:00_Long,B_OPEN_4,Short,Long,2.2239089184060723,1.1498098594929722,0.6039119804400978,3,3,,92.0,0.9370277078085643,1.835774629087972
A_MID_1_2025-01-15 09:45:00-06:00_Long,A_MID_1,Short,Long,1.5498442367601246,0.9708371776282408,0.13247863247863248,1,1,,35.75,0.7053140096618358,1.518790341322258
A_MID_2_2025-01-15 09:45:00-06:00_Long,A_MID_2,Short,Long,1.5498442367601246,0.9708371776282408,0.13247863247863248,1,1,,35.75,0.7053140096618358,1.518790341322258
A_MID_3_2025-01-15 09:45:00-06:00_Long,A_MID_3,Short,Long,1.5498442367601246,0.9708371776282408,0.13247863247863248,1,1,,35.75,0.7053140096618358,1.518790341322258
A_MID_4_2025-01-15 09:45:00-06:00_Long,A_MID_4,Short,Long,1.5498442367601246,0.9708371776282408,0.13247863247863248,1,1,,35.75,0.7053140096618358,1.518790341322258
A_MID_2_2025-01-15 10:30:00-06:00_Long,A_MID_2,Short,Long,1.6947984843265587,1.1833120628208489,0.1614785992217899,2,2,,37.75,0.8227848101265823,1.1254534737456172
C_EXT_MID_2_2025-01-15 10:30:00-06:00_Long,C_EXT_MID_2,Short,Long,1.6947984843265587,1.1833120628208489,0.1614785992217899,2,2,6.25,37.75,0.8227848101265823,1.1254534737456172
A_MID_3_2025-01-15 10:30:00-06:00_Long,A_MID_3,Short,Long,1.6947984843265587,1.1833120628208489,0.1614785992217899,2,2,,37.75,0.8227848101265823,1.1254534737456172
C_EXT_MID_3_2025-01-15 10:30:00-06:00_Long,C_EXT_MID_3,Short,Long,1.6947984843265587,1.1833120628208489,0.1614785992217899,2,2,6.25,37.75,0.8227848101265823,1.1254534737456172
A_MID_4_2025-01-15 10:30:00-06:00_Long,A_MID_4,Short,Long,1.6947984843265587,1.1833120628208489,0.1614785992217899,2,2,,37.75,0.8227848101265823,1.1254534737456172
B_OPEN_4_2025-01-15 10:30:00-06:00_Long,B_OPEN_4,Short,Long,1.6947984843265587,1.1833120628208489,0.39299610894941633,4,4,,30.75,0.8311688311688312,0.7486835641584721
C_EXT_MID_4_2025-01-15 10:30:00-06:00_Long,C_EXT_MID_4,Short,Long,1.6947984843265587,1.1833120628208489,0.1614785992217899,2,2,6.25,37.75,0.8227848101265823,1.1254534737456172
C_EXT_OPEN_4_2025-01-15 10:30:00-06:00_Long,C_EXT_OPEN_4,Short,Long,1.6947984843265587,1.1833120628208489,0.39299610894941633,4,4,6.25,30.75,0.8311688311688312,0.7486835641584721
D_OPP_BOS_2025-01-15 10:30:00-06:00_Long,D_OPP_BOS,Short,Long,1.6947984843265587,1.1833120628208489,0.13618677042801555,11,11,,15.75,0.8503401360544217,0.5729734963828589
E_MID_BOS_2025-01-15 10:30:00-06:00_Long,E_MID_BOS,Short,Long,1.6947984843265587,1.1833120628208489,1.8073929961089494,11,11,,15.75,0.8503401360544217,0.5729734963828589
E_OPEN_BOS_2025-01-15 10:30:00-06:00_Long,E_OPEN_BOS,Short,Long,1.6947984843265587,1.1833120628208489,1.3307392996108949,11,11,,15.75,0.8503401360544217,0.5729734963828589
A_MID_3_2025-01-16 09:45:00-06:00_Short,A_MID_3,Long,Short,2.724207687120701,1.0777424182197932,0.44017094017094016,3,3,,63.25,0.25586854460093894,1.7720228051527158
B_OPEN_3_2025-01-16 09:45:00-06:00_Short,B_OPEN_3,Long,Short,2.724207687120701,1.0777424182197932,0.33618233618233617,3,3,,63.25,0.25586854460093894,1.7720228051527158
C_EXT_MID_3_2025-01-16 09:45:00-06:00_Short,C_EXT_MID_3,Long,Short,2.724207687120701,1.0777424182197932,0.44017094017094016,3,3,20.5,63.25,0.25586854460093894,1.7720228051527158
C_EXT_OPEN_3_2025-01-16 09:45:00-06:00_Short,C_EXT_OPEN_3,Long,Short,2.724207687120701,1.0777424182197932,0.33618233618233617,3,3,20.5,63.25,0.25586854460093894,1.7720228051527158
A_MID_4_2025-01-16 09:45:00-06:00_Short,A_MID_4,Long,Short,2.724207687120701,1.0777424182197932,0.44017094017094016,3,3,,63.25,0.25586854460093894,1.7720228051527158
B_OPEN_4_2025-01-16 09:45:00-06:00_Short,B_OPEN_4,Long,Short,2.724207687120701,1.0777424182197932,0.33618233618233617,3,3,,63.25,0.25586854460093894,1.7720228051527158
C_EXT_MID_4_2025-01-16 09:45:00-06:00_Short,C_EXT_MID_4,Long,Short,2.724207687120701,1.0777424182197932,0.44017094017094016,3,3,20.5,63.25,0.25586854460093894,1.7720228051527158
C_EXT_OPEN_4_2025-01-16 09:45:00-06:00_Short,C_EXT_OPEN_4,Long,Short,2.724207687120701,1.0777424182197932,0.33618233618233617,3,3,20.5,63.25,0.25586854460093894,1.7720228051527158
D_OPP_BOS_2025-01-16 09:45:00-06:00_Short,D_OPP_BOS,Long,Short,2.724207687120701,1.0777424182197932,0.1168091168091168,11,11,,36.5,0.12440191387559808,1.0946770826278611
E_MID_BOS_2025-01-16 09:45:00-06:00_Short,E_MID_BOS,Long,Short,2.724207687120701,1.0777424182197932,0.8675213675213675,11,11,,36.5,0.12440191387559808,1.0946770826278611
E_OPEN_BOS_2025-01-16 09:45:00-06:00_Short,E_OPEN_BOS,Long,Short,2.724207687120701,1.0777424182197932,0.7635327635327636,11,11,,36.5,0.12440191387559808,1.0946770826278611
D_OPP_BOS_2025-01-16 10:45:00-06:00_Short,D_OPP_BOS,Long,Short,2.278225806451613,1.055076828977237,0.16205533596837945,7,7,,36.5,0.12440191387559808,1.0946770826278611
D_OPP_BOS_2025-01-16 13:00:00-06:00_Short,D_OPP_BOS,Long,Short,1.7195767195767195,0.9732746124916597,0.20503597122302158,7,7,,89.5,0.046875,1.8190665733531624
D_OPP_BOS_2025-01-16 14:45:00-06:00_Long,D_OPP_BOS,Short,Long,3.3457943925233646,1.772961520590403,0.0078125,11,11,,5.0,0.7586206896551724,0.06365239128336188
A_MID_4_2025-01-16 15:00:00-06:00_Long,A_MID_4,Short,Long,1.9888555507929704,1.1297444478596237,0.068,4,4,,4.25,0.6222222222222222,0.1678085649583868
C_EXT_MID_4_2025-01-16 15:00:00-06:00_Long,C_EXT_MID_4,Short,Long,1.9888555507929704,1.1297444478596237,0.068,4,4,15.5,4.25,0.6222222222222222,0.1678085649583868
D_OPP_BOS_2025-01-16 15:00:00-06:00_Long,D_OPP_BOS,Short,Long,1.9888555507929704,1.1297444478596237,0.012,10,10,,5.0,0.7586206896551724,0.06365239128336188
E_MID_BOS_2025-01-16 15:00:00-06:00_Long,E_MID_BOS,Short,Long,1.9888555507929704,1.1297444478596237,0.34,10,10,,5.0,0.7586206896551724,0.06365239128336188
A_MID_1_2025-01-22 09:30:00-06:00_Short,A_MID_1,Long,Short,1.8456078083407275,0.8831794619085754,0.7972972972972973,1,1,,43.5,0.03684210526315789,2.00680901802664
B_OPEN_1_2025-01-22 09:30:00-06:00_Short,B_OPEN_1,Long,Short,1.8456078083407275,0.8831794619085754,0.4864864864864865,1,1,,43.5,0.03684210526315789,2.00680901802664
A_MID_2_2025-01-22 09:30:00-06:00_Short,A_MID_2,Long,Short,1.8456078083407275,0.8831794619085754,0.7972972972972973,1,1,,43.5,0.03684210526315789,2.00680901802664
B_OPEN_2_2025-01-22 09:30:00-06:00_Short,B_OPEN_2,Long,Short,1.8456078083407275,0.8831794619085754,0.4864864864864865,1,1,,43.5,0.03684210526315789,2.00680901802664
A_MID_3_2025-01-22 09:30:00-06:00_Short,A_MID_3,Long,Short,1.8456078083407275,0.8831794619085754,0.7972972972972973,1,1,,43.5,0.03684210526315789,2.00680901802664
B_OPEN_3_2025-01-22 09:30:00-06:00_Short,B_OPEN_3,Long,Short,1.8456078083407275,0.8831794619085754,0.4864864864864865,1,1,,43.5,0.03684210526315789,2.00680901802664
A_MID_4_2025-01-22 09:30:00-06:00_Short,A_MID_4,Long,Short,1.8456078083407275,0.8831794619085754,0.7972972972972973,1,1,,43.5,0.03684210526315789,2.00680901802664
B_OPEN_4_2025-01-22 09:30:00-06:00_Short,B_OPEN_4,Long,Short,1.8456078083407275,0.8831794619085754,0.4864864864864865,1,1,,43.5,0.03684210526315789,2.00680901802664
A_MID_2_2025-01-22 09:45:00-06:00_Long,A_MID_2,Short,Long,2.6893353941267386,1.415593741572679,0.7421052631578947,2,2,,45.75,0.9695431472081218,1.633533521264861
B_OPEN_2_2025-01-22 09:45:00-06:00_Long,B_OPEN_2,Short,Long,2.6893353941267386,1.415593741572679,0.2894736842105263,2,2,,45.75,0.9695431472081218,1.633533521264861
C_EXT_MID_2_2025-01-22 09:45:00-06:00_Long,C_EXT_MID_2,Short,Long,2.6893353941267386,1.415593741572679,0.7421052631578947,2,2,3.5,45.75,0.9695431472081218,1.633533521264861
C_EXT_OPEN_2_2025-01-22 09:45:00-06:00_Long,C_EXT_OPEN_2,Short,Long,2.6893353941267386,1.415593741572679,0.2894736842105263,2,2,3.5,45.75,0.9695431472081218,1.633533521264861
A_MID_3_2025-01-22 09:45:00-06:00_Long,A_MID_3,Short,Long,2.6893353941267386,1.415593741572679,0.7421052631578947,2,2,,45.75,0.9695431472081218,1.633533521264861
B_OPEN_3_2025-01-22 09:45:00-06:00_Long,B_OPEN_3,Short,Long,2.6893353941267386,1.415593741572679,0.2894736842105263,2,2,,45.75,0.9695431472081218,1.633533521264861
C_EXT_MID_3_2025-01-22 09:45:00-06:00_Long,C_EXT_MID_3,Short,Long,2.6893353941267386,1.415593741572679,0.7421052631578947,2,2,3.5,45.75,0.9695431472081218,1.633533521264861
C_EXT_OPEN_3_2025-01-22 09:45:00-06:00_Long,C_EXT_OPEN_3,Short,Long,2.6893353941267386,1.415593741572679,0.2894736842105263,2,2,3.5,45.75,0.9695431472081218,1.633533521264861
A_MID_4_2025-01-22 09:45:00-06:00_Long,A_MID_4,Short,Long,2.6893353941267386,1.415593741572679,0.7421052631578947,2,2,,45.75,0.9695431472081218,1.633533521264861
B_OPEN_4_2025-01-22 09:45:00-06:00_Long,B_OPEN_4,Short,Long,2.6893353941267386,1.415593741572679,0.2894736842105263,2,2,,45.75,0.9695431472081218,1.633533521264861
C_EXT_MID_4_2025-01-22 09:45:00-06:00_Long,C_EXT_MID_4,Short,Long,2.6893353941267386,1.415593741572679,0.7421052631578947,2,2,3.5,45.75,0.9695431472081218,1.633533521264861
C_EXT_OPEN_4_2025-01-22 09:45:00-06:00_Long,C_EXT_OPEN_4,Short,Long,2.6893353941267386,1.415593741572679,0.2894736842105263,2,2,3.5,45.75,0.9695431472081218,1.633533521264861
D_OPP_BOS_2025-01-22 09:45:00-06:00_Long,D_OPP_BOS,Short,Long,2.6893353941267386,1.415593741572679,0.19473684210526315,2,2,,45.75,0.9695431472081218,1.633533521264861
E_MID_BOS_2025-01-22 09:45:00-06:00_Long,E_MID_BOS,Short,Long,2.6893353941267386,1.415593741572679,0.7421052631578947,2,2,,45.75,0.9695431472081218,1.633533521264861
E_OPEN_BOS_2025-01-22 09:45:00-06:00_Long,E_OPEN_BOS,Short,Long,2.6893353941267386,1.415593741572679,0.2894736842105263,2,2,,45.75,0.9695431472081218,1.633533521264861
A_MID_1_2025-01-23 13:00:00-06:00_Long,A_MID_1,Short,Long,2.2950819672131146,0.9332158855608688,0.08273381294964029,1,1,,16.75,0.7413793103448276,0.738573795905276
C_EXT_MID_1_2025-01-23 13:00:00-06:00_Long,C_EXT_MID_1,Short,Long,2.2950819672131146,0.9332158855608688,0.08273381294964029,1,1,1.25,16.75,0.7413793103448276,0.738573795905276
A_MID_2_2025-01-23 13:00:00-06:00_Long,A_MID_2,Short,Long,2.2950819672131146,0.9332158855608688,0.08273381294964029,1,1,,16.75,0.7413793103448276,0.738573795905276
C_EXT_MID_2_2025-01-23 13:00:00-06:00_Long,C_EXT_MID_2,Short,Long,2.2950819672131146,0.9332158855608688,0.08273381294964029,1,1,1.25,16.75,0.7413793103448276,0.738573795905276
A_MID_3_2025-01-23 13:00:00-06:00_Long,A_MID_3,Short,Long,2.2950819672131146,0.9332158855608688,0.08273381294964029,1,1,,16.75,0.7413793103448276,0.738573795905276
C_EXT_MID_3_2025-01-23 13:00:00-06:00_Long,C_EXT_MID_3,Short,Long,2.2950819672131146,0.9332158855608688,0.08273381294964029,1,1,1.25,16.75,0.7413793103448276,0.738573795905276
A_MID_4_2025-01-23 13:00:00-06:00_Long,A_MID_4,Short,Long,2.2950819672131146,0.9332158855608688,0.08273381294964029,1,1,,16.75,0.7413793103448276,0.738573795905276
B_OPEN_4_2025-01-23 13:00:00-06:00_Long,B_OPEN_4,Short,Long,2.2950819672131146,0.9332158855608688,0.381294964028777,4,4,,14.25,0.8828828828828829,0.6769246676704945
C_EXT_MID_4_2025-01-23 13:00:00-06:00_Long,C_EXT_MID_4,Short,Long,2.2950819672131146,0.9332158855608688,0.08273381294964029,1,1,1.25,16.75,0.7413793103448276,0.738573795905276
C_EXT_OPEN_4_2025-01-23 13:00:00-06:00_Long,C_EXT_OPEN_4,Short,Long,2.2950819672131146,0.9332158855608688,0.381294964028777,4,4,1.25,14.25,0.8828828828828829,0.6769246676704945
D_OPP_BOS_2025-01-23 13:00:00-06:00_Long,D_OPP_BOS,Short,Long,2.2950819672131146,0.9332158855608688,1.6330935251798562,7,7,,81.75,0.9762611275964391,2.6598792470699655
E_MID_BOS_2025-01-23 13:00:00-06:00_Long,E_MID_BOS,Short,Long,2.2950819672131146,0.9332158855608688,2.8597122302158273,7,7,,81.75,0.9762611275964391,2.6598792470699655
E_OPEN_BOS_2025-01-23 13:00:00-06:00_Long,E_OPEN_BOS,Short,Long,2.2950819672131146,0.9332158855608688,2.5035971223021583,7,7,,81.75,0.9762611275964391,2.6598792470699655
D_OPP_BOS_2025-01-24 11:45:00-06:00_Long,D_OPP_BOS,Short,Long,2.045959970348406,1.0902163191532273,0.2175925925925926,12,12,,36.25,0.7806122448979592,1.9684242930647786
D_OPP_BOS_2025-01-24 12:30:00-06:00_Long,D_OPP_BOS,Short,Long,1.5736766809728182,0.8493058799799843,0.27647058823529413,9,9,,36.25,0.7806122448979592,1.9684242930647786
D_OPP_BOS_2025-01-24 12:45:00-06:00_Long,D_OPP_BOS,Short,Long,2.0780939774983453,1.15155230235011,0.2088888888888889,8,8,,36.25,0.7806122448979592,1.9684242930647786
A_MID_3_2025-01-27 11:45:00-06:00_Long,A_MID_3,Short,Long,1.8446601941747571,0.9759903930786984,0.27531645569620256,3,3,,52.25,0.7824561403508772,0.7179151656563586
C_EXT_MID_3_2025-01-27 11:45:00-06:00_Long,C_EXT_MID_3,Short,Long,1.8446601941747571,0.9759903930786984,0.27531645569620256,3,3,1.5,52.25,0.7824561403508772,0.7179151656563586
A_MID_4_2025-01-27 11:45:00-06:00_Long,A_MID_4,Short,Long,1.8446601941747571,0.9759903930786984,0.27531645569620256,3,3,,52.25,0.7824561403508772,0.7179151656563586
C_EXT_MID_4_2025-01-27 11:45:00-06:00_Long,C_EXT_MID_4,Short,Long,1.8446601941747571,0.9759903930786984,0.27531645569620256,3,3,1.5,52.25,0.7824561403508772,0.7179151656563586
D_OPP_BOS_2025-01-27 11:45:00-06:00_Long,D_OPP_BOS,Short,Long,1.8446601941747571,0.9759903930786984,0.4462025316455696,6,6,,80.25,0.9117647058823529,0.7340957389881817
E_MID_BOS_2025-01-27 11:45:00-06:00_Long,E_MID_BOS,Short,Long,1.8446601941747571,0.9759903930786984,0.9177215189873418,6,6,,80.25,0.9117647058823529,0.7340957389881817
A_MID_1_2025-01-27 13:15:00-06:00_Short,A_MID_1,Long,Short,1.7608337904552933,1.109398994225704,0.4946524064171123,1,1,,84.5,0.0392156862745098,0.849465929463519
B_OPEN_1_2025-01-27 13:15:00-06:00_Short,B_OPEN_1,Long,Short,1.7608337904552933,1.109398994225704,0.0481283422459893,1,1,,84.5,0.0392156862745098,0.849465929463519
A_MID_2_2025-01-27 13:15:00-06:00_Short,A_MID_2,Long,Short,1.7608337904552933,1.109398994225704,0.4946524064171123,1,1,,84.5,0.0392156862745098,0.849465929463519
B_OPEN_2_2025-01-27 13:15:00-06:00_Short,B_OPEN_2,Long,Short,1.7608337904552933,1.109398994225704,0.0481283422459893,1,1,,84.5,0.0392156862745098,0.849465929463519
A_MID_3_2025-01-27 13:15:00-06:00_Short,A_MID_3,Long,Short,1.7608337904552933,1.109398994225704,0.4946524064171123,1,1,,84.5,0.0392156862745098,0.849465929463519
B_OPEN_3_2025-01-27 13:15:00-06:00_Short,B_OPEN_3,Long,Short,1.7608337904552933,1.109398994225704,0.0481283422459893,1,1,,84.5,0.0392156862745098,0.849465929463519
A_MID_4_2025-01-27 13:15:00-06:00_Short,A_MID_4,Long,Short,1.7608337904552933,1.109398994225704,0.4946524064171123,1,1,,84.5,0.0392156862745098,0.849465929463519
B_OPEN_4_2025-01-27 13:15:00-06:00_Short,B_OPEN_4,Long,Short,1.7608337904552933,1.109398994225704,0.0481283422459893,1,1,,84.5,0.0392156862745098,0.849465929463519
D_OPP_BOS_2025-01-27 13:15:00-06:00_Short,D_OPP_BOS,Long,Short,1.7608337904552933,1.109398994225704,0.06149732620320856,2,2,,34.5,0.5049833887043189,0.9428154653150232
E_MID_BOS_2025-01-27 13:15:00-06:00_Short,E_MID_BOS,Long,Short,1.7608337904552933,1.109398994225704,0.8636363636363636,2,2,,34.5,0.5049833887043189,0.9428154653150232
E_OPEN_BOS_2025-01-27 13:15:00-06:00_Short,E_OPEN_BOS,Long,Short,1.7608337904552933,1.109398994225704,0.41711229946524064,2,2,,34.5,0.5049833887043189,0.9428154653150232
A_MID_4_2025-01-27 13:30:00-06:00_Long,A_MID_4,Short,Long,1.9946886987311894,1.1489630862517268,0.27310924369747897,4,4,,56.0,0.9757085020242915,0.8507107500951897
C_EXT_MID_4_2025-01-27 13:30:00-06:00_Long,C_EXT_MID_4,Short,Long,1.9946886987311894,1.1489630862517268,0.27310924369747897,4,4,16.75,56.0,0.9757085020242915,0.8507107500951897
D_OPP_BOS_2025-01-27 13:30:00-06:00_Long,D_OPP_BOS,Short,Long,1.9946886987311894,1.1489630862517268,0.49019607843137253,6,6,,45.75,0.6750788643533123,0.8961839322397515
E_MID_BOS_2025-01-27 13:30:00-06:00_Long,E_MID_BOS,Short,Long,1.9946886987311894,1.1489630862517268,1.0714285714285714,6,6,,45.75,0.6750788643533123,0.8961839322397515
