signal_id,direction,mfe_r,mae_r,result_R,P_p0.5R_before_l0.5R,P_p0.5R_before_l1.0R,P_p1.0R_before_l0.5R,P_p1.0R_before_l1.0R,P_p1.5R_before_l0.5R,P_p1.5R_before_l1.0R,P_p2.0R_before_l0.5R,P_p2.0R_before_l1.0R,P_p2.5R_before_l0.5R,P_p2.5R_before_l1.0R,P_p3.0R_before_l0.5R,P_p3.0R_before_l1.0R
2923,Short,0.17903242376601441,1.9004980369007685,-0.9999999999999699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2925,Long,4.1036910815048495,0.0,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2926,Short,0.7799807095518876,1.1367863506267233,-1.000000000000036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2929,Long,1.2497280719175428,2.481569438626999,-0.9999999999999531,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2930,Long,0.5581538861748365,0.8336982097295027,-0.049456673458529825,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2931,Short,1.3244841768825648,0.27473977633432595,-0.15924026860199497,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2932,Long,0.9597257354937189,0.43604811282274786,0.5497781716525189,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2933,Short,0.0,1.3878387352267119,-1.0000000000000517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2935,Short,1.6366968848221253,0.03846805695977447,0.49053139833977283,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2938,Short,0.39810993282113566,0.8686034897915687,-0.4584296196122168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2939,Long,1.3822512647190588,0.38250605010176536,0.9709168529939043,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2941,Long,0.051943621795017665,1.3245623557729505,-1.0000000000000044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2944,Short,0.9136529018687016,0.8650543432586643,0.8261754963706345,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
2945,Short,1.3131866761182511,0.9531193616987307,-0.8578074255288576,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2952,Short,0.7554156465104296,1.2480780246694052,-0.9999999999999302,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2955,Short,1.0680504031175986,0.33109562496645556,0.779676794275847,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2957,Short,1.566851608974403,0.5254979242406459,1.518640790236729,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
2960,Long,1.9972978233268335,0.2841710177714093,1.983008874426427,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2962,Long,0.5846901812262113,0.004485219218965728,0.22212070402917927,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2963,Short,0.3596774807874754,2.0881275967939548,-0.9999999999999989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2964,Short,0.892071739567496,0.6192113488222887,-0.3819750500634272,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2965,Long,0.3349811232072365,1.212862687474477,-1.0000000000000324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2975,Long,2.839062797859141,0.6522878365448584,2.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
2976,Short,1.6253229180655333,0.1390402481016954,0.4722743136970909,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
2981,Short,2.1489992575343733,0.9847313053511938,-0.6691820472828555,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2984,Long,3.329912196707041,0.010689926795207194,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2986,Long,0.03266157454871485,1.6461433572552284,-1.0000000000000304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2988,Short,0.7843048994167071,0.6286888479451382,0.2738842505899612,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
2989,Long,0.5864584479244982,0.02874047686186848,0.33406914544804006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
2990,Short,0.7181529784040525,1.3713405938606176,-0.9999999999999916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2993,Long,2.0095021101533166,0.0,0.30668938810995944,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2995,Long,2.110764619968074,0.0,1.6301920900052538,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
2996,Short,2.7329810119952795,0.6820528529063262,2.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2998,Short,0.11808639180463543,0.8696627521495371,-0.8239336251146218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2999,Long,2.0473852303428393,0.5008299037321968,-0.17168544891417137,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
3001,Long,1.6348972499894567,0.8455909761413968,-0.17504141171481438,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
3002,Long,1.2214227447587205,0.03411795376421007,0.5663580324858871,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
3004,Short,1.4087691586274629,0.7950769523784852,-0.37306386729223984,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3006,Short,1.0353255167505822,0.9135225147799254,-0.007612687623166046,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3007,Short,0.30648339841808453,1.2405280412160564,-1.0000000000000207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3009,Short,0.4569577075643295,1.1134136090630264,-0.9999999999999526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3010,Long,0.0,3.088722006265378,-1.0000000000000744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3011,Short,0.2922986971873493,1.4983160957347372,-1.0000000000000366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3012,Short,2.068526955781295,0.0,1.2982022703883338,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3013,Short,1.7871841163548476,0.04989775148594414,1.7447082350174883,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
3014,Short,0.8648478032255952,1.411067468420708,-0.999999999999924,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3015,Short,0.4759882811294277,1.1140151260475968,-0.99999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3016,Long,0.4589463082802449,0.06556375832574927,0.21542377735603332,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3018,Long,1.6181852884478054,0.29847949721528194,1.3545548160703549,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3019,Long,1.8137384034785409,0.4723845982469653,1.4632526471164424,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3020,Long,1.4440349765904448,0.778995120345581,-0.16547068499047715,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3021,Short,1.5938590374005592,0.23952059680828233,0.0072805077967540485,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3022,Short,0.5317340172102805,0.924421550485858,-0.6634617713288439,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3024,Short,1.4106095187403402,0.7852877733193646,0.1599660278983891,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
3028,Long,0.5849793802392027,1.1222053416833684,-1.0000000000000109,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3030,Short,1.7180577979457066,0.5623390270632319,0.06901050713345767,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
3035,Long,0.7417599787164241,1.779159727050778,-0.9999999999999779,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3037,Short,0.28288351027506453,1.2841422505907534,-1.0000000000000089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3038,Short,0.2723786748215115,1.7491305262634416,-0.9999999999999903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3041,Short,0.2342046006510266,1.7813743867699297,-1.0000000000000056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3043,Long,2.7845781531092313,0.0,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3045,Long,0.7111068790809678,2.3371029336942595,-0.9999999999999706,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3047,Short,0.844472545016429,0.6709507891911354,0.6131102039160374,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3048,Short,0.6274255510785273,1.3864904341425044,-1.0000000000000344,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3049,Long,2.6623097579962733,0.0,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3050,Short,1.8598099444736362,0.36511606271875063,0.6218382943178722,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3052,Long,1.9804160217401001,0.13028628363039027,0.3283218088977529,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3054,Short,2.109954203780482,0.0,1.7368254603750914,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
3057,Long,1.4486499261892445,0.09956356881025735,0.9159848330543676,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3059,Long,1.7840470746567938,0.01511904300556605,1.4514281285343407,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
3060,Short,1.7764622510118886,1.3439275621153541,-0.9999999999999867,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3062,Short,0.7073932065049613,0.7781325271554573,0.4951752445534729,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3063,Long,1.1515211668452534,1.245582355170009,-0.999999999999991,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3064,Long,0.8545725812942119,0.9411115768683093,-0.010817374446762175,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
3065,Short,1.4058148064035494,0.38122178764262993,-0.3295069022843804,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3068,Short,2.7764344165420356,0.7598061263376352,2.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
3069,Short,1.590247659260738,0.05713464644050555,1.2998132065215013,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3070,Short,1.7586878981947893,0.6961472930354374,-0.5286532074930765,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3071,Long,2.9728064915188845,0.0,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3075,Long,2.5423328076890264,0.0,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
3077,Short,1.823771767660422,0.49673165247853995,1.5933527110033896,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3078,Long,0.43332932631129967,0.6755133839725803,-0.17713462068614327,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3080,Long,0.5982642750620724,0.7652276619204645,-0.48736904303028233,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3081,Long,1.732665667904641,0.005730977953378086,1.367793404872903,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3082,Long,3.1299034744659258,0.709813864392462,2.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
3085,Short,1.3528870549107206,0.8324425379129645,-0.14726777083967377,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3086,Short,0.2903119433990279,1.1940249284960018,-1.0000000000000044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3087,Short,1.0663810213845635,0.480112722297575,0.566967285125277,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3088,Long,1.8184579087354529,0.29438846508889904,1.4871635973197945,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3089,Short,2.696495732680828,0.0809758478282531,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3090,Short,1.4757902822094309,0.5893419938856144,0.18508260965002762,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
3092,Long,0.14502350850793513,1.7317513074771078,-1.0000000000000184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3093,Short,0.7865033743823971,1.2283592026871146,-1.0000000000000036,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3095,Long,0.4432730694940794,1.551455743229278,-0.9999999999999888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3097,Short,1.8518577199578434,1.2208748124753068,-1.0000000000000022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3101,Long,0.326412107551119,1.3002974120479003,-0.9999999999999662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3102,Short,3.1153296851422323,0.0,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3103,Short,0.13137275203695575,1.3614994302011778,-1.0000000000000195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3104,Short,1.7225572000370484,0.10682525271547587,1.3353156589434483,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3105,Short,4.262625297889868,0.0,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3109,Long,4.907078694942431,0.3483758216717204,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3113,Long,2.2836848137133146,0.0,1.219506915091212,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
3118,Short,0.13795151668597325,0.697872378529041,-0.3489361892645205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3119,Short,0.891856753218976,1.1375723893099183,-0.9999999999999705,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3125,Short,0.533822479153683,0.12131711198150069,-0.03885198862182721,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3126,Short,4.200382563438091,0.0957352151210961,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3129,Long,1.0708222391973168,0.5765965903370167,0.5589456743062917,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3130,Long,0.9959403693691598,0.5414821425696402,0.2900797192337358,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3131,Long,1.7495521022612648,0.0,1.3760532112934647,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
3134,Short,2.1201410444576565,0.6994279734293299,1.9889982994396571,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
3135,Short,0.2422741448900388,1.0058047833313732,-1.0000000000000417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3136,Long,1.6445265078818978,0.0,1.3263128012544936,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
3137,Long,0.33972421419718035,0.8761308681927282,0.06556081326612252,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3139,Long,0.6096784366382996,0.25203962847631184,-0.10302071496025121,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3140,Long,0.8625507206717155,0.4232887795888974,-0.1437584534452859,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3141,Short,0.9812125501015672,0.4298645457587818,0.8316944472289475,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3144,Long,0.573372098027005,3.7176707001105807,-1.0000000000000144,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3145,Short,1.4980824303223819,0.2815188459666221,0.29157309046543,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
3146,Short,1.051373345126586,0.40437436351022543,0.30732451626777135,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3148,Long,0.4340045152936551,2.129650063417703,-1.0000000000000533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3149,Long,0.5376672448368657,1.0452284609772766,-1.0000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3154,Long,1.1341642418525462,1.023199002591725,-1.0000000000000084,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3157,Long,0.968399533122825,0.3624071872422842,0.7069910701939642,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3159,Long,0.8001383232980185,2.3505680635337867,-0.9999999999999796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3162,Long,0.6078517594176787,0.9117776391265181,-0.4631251500325171,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3166,Short,0.27103415773539025,1.0934826363807124,-0.9999999999999953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3167,Short,1.0476552701983486,0.930061311298534,-0.5665890746991069,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3170,Long,1.6892186569578969,0.0,0.9090649799335965,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3172,Long,0.3553529856918733,1.3601441866137218,-1.0000000000000613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3173,Long,1.940067499146195,0.17322031242376743,1.1155388120090621,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3175,Short,0.2269498148893836,0.31772974084513705,-0.1512998765929224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3176,Short,3.0304851077134747,0.012121940430853899,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3179,Short,1.7830331789189948,0.0,0.9834769780374749,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
3180,Short,0.06918348686265974,1.36637386553753,-0.9999999999999865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3182,Short,0.4452114288787086,1.098188191234148,-1.000000000000033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3184,Long,0.7643318016379401,0.3547513995705285,0.5443410868704633,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
3185,Long,1.8507172912744545,0.0,1.455026483721101,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
3187,Long,0.6428319956270164,0.9813143037188204,-0.5666386528220111,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3190,Short,1.3292091154060643,0.0,0.3469519198913076,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3191,Short,0.2976538710466476,1.6370962907565618,-0.9999999999999499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3193,Short,2.0863193823820807,1.068770453710293,-0.9999999999999449,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
3194,Long,0.5830479683202546,0.10799719114368676,0.06719735632604486,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3198,Long,0.7056214477363325,0.3464170245096928,0.7056214477363325,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
3199,Short,0.3167620851560725,1.7421914683583988,-0.9999999999999881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3202,Long,0.40155844929834006,1.4929737217502388,-0.9999999999999476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3203,Short,0.9670188971588906,0.6514653622965157,-0.010179146285883059,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
3204,Long,2.0883711376247303,0.0,1.0567305451004114,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3205,Long,4.347026507784192,0.0,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3206,Long,0.9888642700859446,0.31285873803370123,0.39650717088543164,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3208,Long,0.6589004400376224,1.055406899529289,-1.0000000000000273,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3209,Short,1.8288630304824822,0.8879602927338849,-0.49237887479304027,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3210,Short,0.40530960691368195,0.8268315981039113,-0.6403891789236175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3211,Long,0.46508763766426947,1.5524756355835474,-1.0000000000000462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3212,Long,2.9399802110302273,0.36079158494060476,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3213,Long,0.05672450159900271,2.4731882697165184,-1.0000000000000122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3216,Short,0.6569483516028033,0.2969126569530053,0.5578459091554465,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3217,Short,0.37293025903891125,2.070405920871197,-0.9999999999999528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3219,Long,0.17261158973135085,1.300340642642843,-0.9999999999999325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3221,Long,0.6433403000992582,1.1258455251737018,-1.0000000000000435,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3223,Short,2.0668360912892627,0.6090676404282369,0.45929690917539173,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3226,Short,0.7357696790147088,1.3366209623671674,-0.9999999999999472,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3228,Long,1.4804251397276054,0.5639616446304799,1.2505342563459731,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
3230,Long,0.5166037743368985,1.2651521004168944,-0.9999999999999519,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3232,Long,1.762933023256144,0.5718502504228172,-0.007892937939976388,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
3233,Long,0.45019496842544227,2.0034446741625214,-0.9999999999999768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3234,Short,0.07296048394931164,1.447984989147877,-0.9999999999999927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3235,Long,0.21363986458012077,0.7333044000452794,-0.4099575779780696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3238,Long,1.5140746569345642,0.0,1.0934973852327285,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3241,Short,2.381230770123974,0.0,2.0793470516332966,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
3246,Short,1.1876369834714793,1.004133355768803,-0.9999999999998491,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3247,Short,2.9604368730808046,0.0,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3248,Long,3.653542081055442,0.0,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
