event_definition,direction,strength_bucket,secondary_feature,secondary_bucket,horizon,N,mean_directional_ATR,median_directional_ATR,positive_rate,ordinary_bar_baseline_ATR,incremental_edge_ATR,mean_MFE_ATR,mean_MAE_ATR,median_MFE_ATR,median_MAE_ATR,session_control_effect,session_robust,same_sign_all_eras,raw_p,replication_classification,economic_effect_classification,era1_N,era1_effect,era2_N,era2_effect,era3_N,era3_effect
DISPLACEMENT_ALONE,ALL,1.25-1.50,body_range,Q2,3,1453,0.02980694717433109,0.03382620607365059,0.5092911218169305,-0.0013287288621947214,0.03113567603652581,1.2238486373206856,1.1646303369239301,0.9338191842956605,0.8880618876962052,-0.009005074038714533,False,False,0.5052658306516523,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,494,-0.008254862355997938,550,0.031158382296800718,409,0.07396157942524613
DISPLACEMENT_ALONE,ALL,1.25-1.50,body_range,Q3,3,2559,0.0669352304302497,0.008918744575790463,0.5005861664712778,-0.0011539550029567912,0.06808918543320648,1.1308496992848538,1.0033478078294062,0.8122042688533596,0.7611892059265327,0.1660723991142302,True,False,0.023309491289733513,ERA_DEPENDENT,SMALL,892,0.10500757166112497,935,0.0887803870649494,732,-0.007362242016997511
DISPLACEMENT_ALONE,ALL,1.25-1.50,body_range,Q4,3,4136,0.018298770586730385,-0.01016247117564693,0.4912959381044487,-0.0005358070556488641,0.01883457764237925,1.0152627291506744,0.9536615192962139,0.7356931918920445,0.7513122093976153,-0.2890373501907487,False,True,0.3837499730201896,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,1493,0.02030778752796425,1347,0.006102399064589356,1296,0.028660691996500277
DISPLACEMENT_ALONE,ALL,>=1.50,body_range,Q1,3,678,-0.2743198827458768,-0.14513469715816224,0.4631268436578171,-0.0018005296680360101,-0.2725193530778408,1.7951545329453302,2.096944853523672,1.3713238975809683,1.4615361834473837,-0.18512369260770864,False,True,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,235,-0.17363446402198515,239,-0.3707464681711066,204,-0.2773351743315858
DISPLACEMENT_ALONE,ALL,>=1.50,body_range,Q2,3,1491,0.004506135142960605,-0.07352051223235494,0.48222669349429914,-0.002314446258074844,0.006820581401035449,1.6511518578814743,1.5388474571097726,1.2141634602813172,1.160758069603005,0.1730252878403826,True,False,0.9347045585173339,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,542,-0.11206992829953873,541,0.054041247784646515,408,0.09368684702208456
DISPLACEMENT_ALONE,ALL,>=1.50,body_range,Q3,3,2868,0.03290599654693455,-0.01884853014720509,0.48779637377963736,-0.001334473827062865,0.03424047037399742,1.4454836104330602,1.3057290628039477,1.0899914332994083,0.9736725493462577,0.04650276928042241,True,False,0.35250435368569355,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,1024,-0.0550447442763172,978,0.11144478757656635,866,0.048206944556206936
DISPLACEMENT_ALONE,ALL,>=1.50,body_range,Q4,3,5889,0.018582445432746873,-0.06197989201079558,0.47784004075394804,-0.0019292856609955272,0.0205117310937424,1.290818797491273,1.1962093999890975,0.9273350379843232,0.8939210504617803,-0.0372152799286624,False,False,0.4365120320999212,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,2022,0.052895580783326325,2103,-0.01706520376870397,1764,0.021749025133302135
DISPLACEMENT_ALONE,ALL,0.50-0.75,body_range,Q1,6,24162,7.619059755548034e-05,-0.015441300611449786,0.4912672791987418,-0.0015028295684388164,0.0015790201659942969,1.46766517459589,1.4596931248725136,1.0877203012158856,1.0814583111075988,-0.0715524587020184,False,False,0.9954617265559779,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,8482,0.0051722476912291855,8519,0.005091270838098513,7161,-0.011926075124791448
DISPLACEMENT_ALONE,ALL,0.50-0.75,body_range,Q2,6,17936,-0.02721928295579577,-0.03354593786957186,0.4857827832292596,-0.0009983927714039673,-0.026220890184391804,1.2407426652577092,1.275364031571483,0.926190813936629,0.9612806408095838,0.013472945828326529,False,True,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,6268,-0.03169380129780028,6335,-0.0217568392764535,5333,-0.028449041017102564
DISPLACEMENT_ALONE,ALL,0.50-0.75,body_range,Q3,6,12825,0.005174588948656575,0.0,0.49582846003898634,-0.000761610886873672,0.005936199835530247,1.1836798290351072,1.1704629824011439,0.8744805387001151,0.8670986976605138,0.014083766756770245,True,False,0.724679181257361,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,4436,0.000543338765396253,4492,0.03668070538388971,3897,-0.02587012473215545
DISPLACEMENT_ALONE,ALL,0.50-0.75,body_range,Q4,6,8191,-0.012068900525105472,-0.016441655931133996,0.4866316689048956,-0.0005383460044826052,-0.011530554520622866,1.070888256974471,1.1005965418983563,0.7672036840116075,0.804873393240186,-0.0827445378457435,False,False,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,3133,-0.022249141846159465,2655,-0.021098401087936997,2403,0.011180379563608584
DISPLACEMENT_ALONE,ALL,0.75-1.00,body_range,Q1,6,6345,-0.04362437219410851,-0.054452073777307895,0.4843183609141056,-0.002344121745364617,-0.041280250448743894,1.6587835943115798,1.6779197049276495,1.2376209949718266,1.2297823722986319,-0.10017538391260755,False,True,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,2197,-0.0200488465900638,2239,-0.06306824533657436,1909,-0.047951558043299286
DISPLACEMENT_ALONE,ALL,0.75-1.00,body_range,Q2,6,9207,-0.04843727750552965,-0.04023893950555775,0.48539154990767897,-0.0012868630806827175,-0.04715041442484693,1.404026262692848,1.4414011649080254,1.0310351287725004,1.072979906618522,0.09398696990463126,False,False,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,3190,-0.05165910628685604,3242,-0.08837354550071504,2775,0.0019234484954874312
