event_definition,direction,strength_bucket,secondary_feature,secondary_bucket,horizon,N,mean_directional_ATR,median_directional_ATR,positive_rate,ordinary_bar_baseline_ATR,incremental_edge_ATR,mean_MFE_ATR,mean_MAE_ATR,median_MFE_ATR,median_MAE_ATR,session_control_effect,session_robust,same_sign_all_eras,raw_p,replication_classification,economic_effect_classification,era1_N,era1_effect,era2_N,era2_effect,era3_N,era3_effect
DISPLACEMENT_ALONE,ALL,0.50-0.75,path_efficiency_12,Q2,6,16272,-0.01434824257159681,0.0,0.4931784660766962,-0.001044145962905299,-0.013304096608691512,1.28478695053162,1.3107924632967747,0.9335268674745281,0.9493561253379681,0.20861383194625163,False,False,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,5760,-0.023289777282915935,5733,-0.019584980306553663,4779,0.0027108612935854036
DISPLACEMENT_ALONE,ALL,0.50-0.75,path_efficiency_12,Q3,6,15794,-0.0141854004564593,-0.01862994065355458,0.48967962517411673,-0.0015563422573137654,-0.012629058199145535,1.2953008406914681,1.3074798311138995,0.9581799718945421,0.967677431494209,-0.06379279467129968,False,False,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,5701,-0.005676526790420327,5517,0.015801488911422926,4576,-0.060939499541401286
DISPLACEMENT_ALONE,ALL,0.50-0.75,path_efficiency_12,Q4,6,14794,-0.025752643638255884,-0.05089476428306983,0.48073543328376367,-0.0002085536415309944,-0.02554408999672489,1.3112093827185713,1.3178521704356136,0.9598627420847352,0.9922830650185213,-0.12447674898846418,False,True,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,5164,-0.029330717705634123,5133,-0.035579302480904275,4497,-0.010427445879026305
DISPLACEMENT_ALONE,ALL,0.75-1.00,path_efficiency_12,Q1,6,8827,-0.028292639881370835,0.0,0.49427891695932935,-0.0018813919431618744,-0.02641124793820896,1.3680180061498042,1.385549167236315,1.0047868868205005,0.9942786241096723,-0.16462819235046766,False,True,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,3137,-0.02783269017460605,3048,-0.03480101872437916,2642,-0.021330233945198146
DISPLACEMENT_ALONE,ALL,0.75-1.00,path_efficiency_12,Q2,6,8740,-0.013656150100609946,-0.030924876193885627,0.4891304347826087,-0.0015944450249807702,-0.012061705075629175,1.3708825178705688,1.3897133112516158,0.9984692415856168,1.0274658502112675,0.017274282792237222,False,False,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,3039,-0.038170581318901324,3071,-0.037637885166314826,2630,0.04267360840097454
DISPLACEMENT_ALONE,ALL,0.75-1.00,path_efficiency_12,Q3,6,8709,-0.03136538192184229,-0.03651664744294691,0.4836376162590424,-0.00046823401015853714,-0.03089714791168375,1.3652637050190877,1.3868301870127482,0.9976878025147693,1.0197772096051463,-0.05994170282006372,False,True,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,3042,-0.016397182434126443,3081,-0.013498110770176552,2586,-0.07026032595119792
DISPLACEMENT_ALONE,ALL,0.75-1.00,path_efficiency_12,Q4,6,7976,-0.04224287724115073,-0.07759970719376362,0.47392176529588764,0.0003669330354956875,-0.04260981027664642,1.3903454778507667,1.4218184241482288,1.014221511389703,1.0757831716960728,-0.11894572750662555,False,True,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,2805,-0.03586875825295515,2765,-0.07170607163962793,2406,-0.015814644178016538
DISPLACEMENT_ALONE,ALL,1.00-1.25,path_efficiency_12,Q1,6,4505,-0.007000229490606471,0.0,0.49123196448390677,-0.0015523461102974468,-0.0054478833803090244,1.4488058363515135,1.439404022190847,1.0538361199417448,1.0650765774830335,-0.22760819201382915,False,False,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,1569,-0.10421970214829948,1593,0.08127043603972545,1343,0.001877047061963595
DISPLACEMENT_ALONE,ALL,1.00-1.25,path_efficiency_12,Q2,6,4349,0.041996767243723976,0.0,0.497585651873994,-0.002364818826275411,0.04436158606999939,1.5149854494824369,1.4370356922723406,1.1103803788929054,1.0531726045608385,0.03976261603904722,True,False,0.22671486352628686,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,1464,0.03688765485670165,1561,0.101988902848524,1324,-0.023084791022508763
DISPLACEMENT_ALONE,ALL,1.00-1.25,path_efficiency_12,Q3,6,4368,0.03330588021074404,-0.013505194174042407,0.49313186813186816,-0.002045538709533466,0.03535141892027751,1.5059373993150835,1.439219957129407,1.1064830590807868,1.0477985437057433,0.08526738642021015,True,False,0.2919444282552787,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,1571,0.04536910722215177,1529,-0.01700829508587699,1268,0.07903067862841916
