signal_id,marker_bar_timestamp,signal_type,direction,entry_price,stop,target,risk_points,atr_at_entry,exit_type,exit_timestamp,exit_price,realized_R,MFE_R,MAE_R,MFE_ATR,MAE_ATR,bars_held,max_forward_range,net_directional_move,total_absolute_move,directional_efficiency,movement_efficiency,fav_excursion_over_total,adv_excursion_over_total,time_near_entry_bars,direction_changes,max_consec_favorable,max_consec_adverse,bars_to_plus_0.25r,bars_to_plus_0.50r,bars_to_plus_1.00r,bars_to_plus_1.50r,bars_to_plus_2.00r,bars_to_target,bars_to_minus_0.25r,bars_to_minus_0.50r,bars_to_minus_1.00r
5420,2025-11-13 20:00:00+00:00,RS,Short,23142.5,23198.208503896436,23003.22874025891,55.708503896436014,74.27800519524895,STOP,2025-11-13 14:30:00-06:00,23198.208503896436,-1.0,0.9020166848030319,1.431558818169986,0.6819410689879188,1.074666098345554,2,81.0,51.5,51.5,1.0,0.3865384615384615,0.9757281553398058,1.5485436893203883,1,1,0,2,1.0,1.0,,,,,1.0,2.0,2.0
5421,2025-11-13 23:00:00+00:00,RS,Short,23194.92095090616,23245.381765836995,23068.768913579064,50.46081493083693,67.28108657445024,TIME,2025-11-13 17:45:00-06:00,23186.0,0.17678967171627552,0.3303741909243457,0.6753566929220494,0.2740354268653229,0.5418037154550878,3,39.75,-8.920950906158396,53.079049093841604,0.0,0.32849164347110144,0.31407779888228277,0.6420433236019588,0,2,2,1,1.0,,,,,,1.0,1.0,
5422,2025-11-14 15:45:00+00:00,L,Long,23184.976814775546,23119.17846187441,23382.37187347895,65.79835290113624,87.73113720151287,TIME,2025-11-14 10:45:00-06:00,23325.0,2.1280652030126457,2.4396231538750603,0.5885681490193813,1.7538697290103369,0.43980799268584664,4,151.25,140.0231852244542,196.0231852244542,0.7143195079914766,0.8056370651164577,0.8188989738160253,0.19756241962501564,1,3,2,1,1.0,1.0,2.0,2.0,2.0,,1.0,1.0,
5423,2025-11-17 16:15:00+00:00,S,Short,23147.25,23209.40534413935,22960.78396758194,62.155344139351655,82.87379218580325,STOP,2025-11-17 10:30:00-06:00,23209.40534413935,-1.0,0.08446578605098788,1.3836300191209443,0.06289527226906477,1.0302844600265848,1,91.25,70.25,70.25,1.0,0.057534246575342465,0.07473309608540925,1.2241992882562278,0,0,0,1,,,,,,,1.0,1.0,1.0
5424,2025-11-17 19:00:00+00:00,S,Short,22958.0,23016.728472704843,22781.814581885475,58.728472704842716,78.30463027312219,TIME,2025-11-17 14:00:00-06:00,22830.75,2.1667513922851773,2.537099862086377,0.08088070030141134,1.9229847848179056,0.06004424629103924,4,107.25,-127.25,127.25,0.0,0.9691056910569107,1.1709233791748526,0.03732809430255403,0,3,4,0,1.0,1.0,2.0,2.0,3.0,,,,
5425,2025-11-18 16:15:00+00:00,L,Long,22656.57787148315,22578.584659368324,22890.55750782764,77.99321211482675,103.99094948643916,TIME,2025-11-18 11:15:00-06:00,22612.5,-0.5651500981682358,1.5087483298367679,0.6452852769937769,1.1800192907886375,0.500520321194609,4,109.0,-44.077871483150375,238.42212851684963,0.0,0.7004293364098191,0.49354533175612336,0.21108725014840068,0,3,1,3,1.0,1.0,1.0,2.0,,,4.0,4.0,
5426,2025-11-18 17:30:00+00:00,RS,Short,22798.0,22880.95076970952,22590.62307572621,82.95076970952141,110.60102627935616,TIME,2025-11-18 12:15:00-06:00,22805.5,-0.09041507422129588,0.7052375789261078,0.8619570409096874,0.5253996601945569,0.6656826482738003,3,121.0,7.5,69.0,0.10869565217391304,0.44999999999999996,0.8478260869565217,1.036231884057971,1,2,1,2,1.0,1.0,,,,,1.0,1.0,
5427,2025-11-19 16:00:00+00:00,S,Short,22818.32431724464,22871.579072148023,22658.560052534493,53.25475490338431,71.00633987117672,TIME,2025-11-19 11:00:00-06:00,22689.0,2.4284088337137337,2.6443519926084367,0.29435273495861297,1.8443991813989196,0.2149283492071149,4,121.0,-129.32431724463822,194.32431724463822,0.0,0.8998358929369854,0.7246870553382779,0.0806676332516192,0,3,2,1,1.0,1.0,1.0,1.0,4.0,,1.0,,
5428,2025-11-19 18:15:00+00:00,RL,Long,22676.5,22615.698827742235,22828.50293064441,60.80117225776485,81.06822967701763,TIME,2025-11-19 13:00:00-06:00,22747.0,1.1595171175502546,1.8749638496557308,0.19736461575323483,1.3526719246896344,0.14238651838838257,3,126.0,70.5,104.5,0.6746411483253588,0.9047619047619047,1.0909090909090908,0.11483253588516747,0,2,2,1,1.0,1.0,1.0,1.0,,,,,
5429,2025-11-19 21:45:00+00:00,L,Long,23036.0,22967.77437935596,23240.676861932123,68.22562064403974,90.96749419205472,TIME,2025-11-19 17:45:00-06:00,23186.0,2.198587547962514,2.2279020486020142,0.05130037611912533,1.793165625553518,0.03735247417837684,4,129.25,150.0,221.5,0.6772009029345373,0.9774919614147909,0.6862302483069977,0.01580135440180587,0,3,2,1,1.0,1.0,1.0,1.0,4.0,,,,
5430,2025-11-20 16:00:00+00:00,S,Short,23227.446874963825,23286.85256718003,23049.229798315195,59.40569221620535,79.20758962161328,TARGET,2025-11-20 10:15:00-06:00,23049.229798315195,3.0,4.443124305381345,0.0,3.1981137381249174,0.0,1,125.75,-245.1968749638254,245.1968749638254,0.0,1.0,1.0764691638209753,0.0,0,0,1,0,1.0,1.0,1.0,1.0,1.0,1.0,,,
5431,2025-11-20 18:15:00+00:00,L,Long,22578.25,22481.96761725732,22867.097148228037,96.28238274268006,128.37651032357246,STOP,2025-11-20 12:30:00-06:00,22481.96761725732,-1.0,0.21810843688947387,1.7214987340204901,0.15843550784481308,1.250508829775132,1,186.75,-160.0,160.0,0.0,0.11244979919678715,0.13125,1.0359375,0,0,0,1,,,,,,,1.0,1.0,1.0
5432,2025-11-21 16:30:00+00:00,L,Long,22266.226265497055,22181.079059356856,22521.667883917653,85.14720614019825,113.5296081869318,TIME,2025-11-21 11:30:00-06:00,22468.25,2.372640790706689,2.6603777712913463,0.046698719515323575,2.039324462690099,0.03345144479793507,4,188.25,202.02373450294544,231.52373450294544,0.872583257766928,0.98274939046831,0.9784039419943947,0.017174332064015533,0,3,2,1,1.0,1.0,1.0,1.0,1.0,,,,
5433,2025-11-21 18:15:00+00:00,S,Short,22342.0,22422.55939984979,22100.32180045063,80.55939984978977,107.41253313305126,STOP,2025-11-21 12:30:00-06:00,22422.55939984979,-1.0,0.2048178118353132,1.5609599901994324,0.15013522594695172,1.144212403807829,1,142.25,120.25,120.25,1.0,0.11599297012302284,0.13721413721413722,1.0457380457380456,0,0,0,1,,,,,,,1.0,1.0,1.0
5434,2025-11-24 15:45:00+00:00,L,Long,22857.5,22806.907535080907,23009.27739475728,50.59246491909289,67.4566198921243,TIME,2025-11-24 10:45:00-06:00,22923.5,1.304542091506052,2.1643539245441317,0.014824341948932408,1.704681581610769,0.010833833098252772,4,92.25,66.0,120.5,0.5477178423236515,0.9931972789115647,0.9087136929460581,0.006224066390041493,0,3,1,1,1.0,1.0,1.0,1.0,2.0,,,,
5435,2025-11-25 15:45:00+00:00,L,Long,22895.25,22839.49453078491,23062.51640764527,55.75546921509158,74.34062562012033,TIME,2025-11-25 10:45:00-06:00,22976.5,1.4572561426495485,1.7128364507450076,0.7981279796665219,1.307995365629624,0.6004862263807372,4,109.75,81.25,151.75,0.5354200988467874,0.6821428571428572,0.6293245469522241,0.2932454695222405,0,3,3,1,2.0,2.0,2.0,4.0,,,1.0,1.0,
5436,2025-11-25 16:15:00+00:00,RS,Short,22931.5,22987.829652027296,22790.67586993176,56.329652027296106,75.10620270306295,STOP,2025-11-25 10:45:00-06:00,22987.829652027296,-1.0,0.25741327130822006,1.051843884483589,0.19859615499088532,0.8115049781524106,2,73.75,45.0,45.0,1.0,0.19661016949152543,0.32222222222222224,1.3166666666666669,0,1,0,2,2.0,,,,,,1.0,1.0,2.0
5437,2025-11-26 16:00:00+00:00,L,Long,23353.664049725,23317.11084628302,23463.323660050944,36.55320344198117,48.73760458930814,TIME,2025-11-26 11:00:00-06:00,23404.0,1.377059889016142,2.724411020037305,0.0,1.988694328136529,0.0,4,67.0,50.33595027499905,124.83595027499905,0.40321678301895264,1.0,0.7977345472648127,0.0,0,3,2,2,1.0,1.0,1.0,1.0,2.0,,,,
5438,2025-11-26 17:15:00+00:00,RS,Short,23416.0,23451.66321743374,23326.84195641565,35.66321743373919,47.55095657831928,TIME,2025-11-26 12:00:00-06:00,23408.0,0.22432075891255956,1.6193154784000392,0.8552228933541333,1.203093472117064,0.6652488000405234,3,76.0,-8.0,64.0,0.0,0.6543909348441926,0.90234375,0.4765625,1,2,2,1,3.0,3.0,3.0,3.0,,,1.0,1.0,
5439,2025-11-26 18:45:00+00:00,S,Short,23393.75,23430.37769138472,23283.866925845843,36.6276913847214,48.836921846291816,STOP,2025-11-26 13:30:00-06:00,23430.37769138472,-1.0,0.5119077749961941,1.0579427349921344,0.3862395806234871,0.8317267512802047,3,44.75,3.75,52.75,0.07109004739336493,0.32608695652173914,0.35545023696682465,0.7345971563981043,1,2,1,2,1.0,1.0,,,,,1.0,1.0,3.0
5440,2025-11-26 19:15:00+00:00,RL,Long,23402.22949988573,23367.10887568156,23490.031060396155,35.12062420416987,46.827498938894465,TIME,2025-11-26 14:00:00-06:00,23432.0,0.8476643222854968,0.8690192958087452,0.4905806851713948,0.6842512045878403,0.38111275991902305,3,43.5,29.77050011427127,39.22949988572873,0.7588804394904218,0.6391727772622255,0.7779987051370569,0.4391975410320394,1,2,2,1,1.0,1.0,,,,,1.0,,
5441,2025-11-28 15:45:00+00:00,L,Long,23475.100638115113,23452.904229813437,23541.689863020143,22.196408301675547,29.5952110689031,STOP,2025-11-28 10:15:00-06:00,23452.904229813437,-1.0,1.7299808763199098,1.3673670849180464,1.2656553990354218,0.9225202845815887,2,68.75,-8.600638115112815,69.89936188488718,0.0,0.5585361728710864,0.5493521092241822,0.43420479524684863,0,1,1,1,1.0,1.0,1.0,1.0,,,2.0,2.0,2.0
5442,2025-11-28 17:45:00+00:00,S,Short,23564.25,23592.292820535797,23480.12153839261,28.042820535796636,37.390427381061635,STOP,2025-11-30 17:00:00-06:00,23592.292820535797,-1.0,1.0519626569782192,2.1039253139564384,0.724517621272138,1.449035242544276,2,88.5,14.75,19.75,0.7468354430379747,0.3333333333333333,1.4936708860759493,2.9873417721518987,1,1,1,1,1.0,1.0,2.0,,,,1.0,2.0,2.0
5443,2025-12-01 16:00:00+00:00,L,Long,23425.75,23383.599791247416,23552.200626257752,42.15020875258415,56.20027833677837,TIME,2025-12-01 11:00:00-06:00,23520.25,2.2419817788970353,2.8232363141666372,0.6168415476330468,2.221090880891028,0.4563670369753,4,67.0,94.5,94.5,1.0,0.8206896551724138,1.2592592592592593,0.2751322751322751,0,3,4,0,1.0,1.0,2.0,2.0,2.0,,1.0,1.0,
5444,2025-12-01 16:15:00+00:00,RS,Short,23458.5,23501.228765270254,23351.67808682436,42.72876527025437,56.971687027008485,STOP,2025-12-01 10:30:00-06:00,23501.228765270254,-1.0,0.046806875587212436,1.234531343612728,0.035203213571166465,0.9284847579395155,1,54.75,41.75,41.75,1.0,0.0365296803652968,0.04790419161676647,1.2634730538922156,0,0,0,1,,,,,,,1.0,1.0,1.0
5445,2025-12-01 19:30:00+00:00,S,Short,23463.804336327168,23499.613422620107,23356.377077448353,35.809086292938446,47.7454483905848,TIME,2025-12-01 14:30:00-06:00,23495.0,-0.8711661453083113,0.553053383299354,0.9339993598057083,0.426813802225091,0.7556887286829576,4,47.25,31.19566367283187,74.30433632716813,0.4198363812237658,0.3719124192895424,0.2665300210739788,0.4501172519133722,0,3,1,1,1.0,1.0,,,,,1.0,2.0,
5446,2025-12-02 15:45:00+00:00,L,Long,23709.594028781274,23676.340971197395,23809.353201532915,33.25305758387913,44.33741011184078,STOP,2025-12-02 10:00:00-06:00,23676.340971197395,-1.0,0.93693553262394,3.250649312731981,0.6095045456621684,2.1146444589576467,1,139.25,-92.59402878127366,92.59402878127366,0.0,0.22374126548456977,0.33647927008687806,1.1673974035260333,0,0,0,1,1.0,1.0,,,,,1.0,1.0,1.0
5447,2025-12-02 17:30:00+00:00,L,Long,23674.25,23631.011001428084,23803.966995715746,43.238998571916454,57.65199809588734,STOP,2025-12-02 11:45:00-06:00,23631.011001428084,-1.0,0.25439997139860804,2.104581581570303,0.180862413593538,1.4962254215465416,1,102.0,-90.75,90.75,0.0,0.10784313725490195,0.12121212121212122,1.002754820936639,0,0,0,1,1.0,,,,,,1.0,1.0,1.0
5448,2025-12-02 18:00:00+00:00,RS,Short,23650.79302874824,23697.52907853729,23533.952904275615,46.736049789047684,62.31473305206613,TIME,2025-12-02 12:45:00-06:00,23654.25,-0.0739679811914438,0.9316796978944804,0.2932847622686932,0.7244579758811217,0.23229181927406067,3,46.75,3.4569712517586595,34.54302874824134,0.10007724791459294,0.760576921366661,1.260544611348193,0.39680861083892394,1,2,2,1,1.0,1.0,,,,,1.0,,
5449,2025-12-03 15:45:00+00:00,L,Long,23640.25,23600.417395986336,23759.747812040987,39.83260401366351,53.11013868488349,STOP,2025-12-03 10:00:00-06:00,23600.417395986336,-1.0,0.9100585035205181,1.0355838143509344,0.6608659754436336,0.7520199030910313,1,77.5,-22.75,22.75,0.0,0.46774193548387094,1.5934065934065933,1.8131868131868132,0,0,0,1,1.0,1.0,,,,,1.0,1.0,1.0
5450,2025-12-03 16:15:00+00:00,RS,Short,23644.0,23685.01318917505,23541.467027062383,41.013189175049774,54.68425223339444,STOP,2025-12-03 10:30:00-06:00,23685.01318917505,-1.0,0.14629440237849337,1.334936421703752,0.10885830871037432,0.9933320669821656,1,60.75,46.0,46.0,1.0,0.09876543209876543,0.13043478260869565,1.190217391304348,0,0,0,1,,,,,,,1.0,1.0,1.0
5451,2025-12-04 15:45:00+00:00,L,Long,23647.0,23612.376641004215,23750.87007698735,34.623358995784656,46.164478661046125,STOP,2025-12-04 10:00:00-06:00,23612.376641004215,-1.0,0.39713073482194616,1.8701247330706192,0.2836562893028765,1.3357632532626367,1,78.5,-19.25,19.25,0.0,0.17515923566878983,0.7142857142857143,3.3636363636363638,0,0,0,1,1.0,,,,,,1.0,1.0,1.0
5452,2025-12-04 17:30:00+00:00,RS,Short,23690.5,23727.36123631199,23598.34690922002,36.86123631199007,49.14831508265574,TIME,2025-12-04 12:15:00-06:00,23698.5,-0.21703015960421798,1.044457643095299,0.359456201844486,0.815601684266227,0.2888699922923633,3,45.75,8.0,37.0,0.21621621621621623,0.7439613526570048,1.0405405405405406,0.3581081081081081,1,2,1,1,1.0,2.0,2.0,,,,1.0,,
5453,2025-12-04 21:00:00+00:00,L,Long,23709.5,23676.421284481567,23808.736146555304,33.078715518433455,44.10495402457891,TIME,2025-12-04 17:00:00-06:00,23708.75,-0.0226731899423983,0.4988101787327626,0.226731899423983,0.4624467424636521,0.20407437971337075,4,21.75,-0.75,10.25,0.0,0.6875,1.6097560975609757,0.7317073170731707,4,3,1,1,4.0,,,,,,,,
5454,2025-12-08 18:00:00+00:00,L,Long,23754.25,23724.690882672563,23842.927351982307,29.55911732743698,39.41215643658053,STOP,2025-12-08 12:15:00-06:00,23724.690882672563,-1.0,0.37213560466468065,1.6492373388548347,0.26917992920081285,1.1929565044126933,1,59.75,-47.25,47.25,0.0,0.18410041841004185,0.2328042328042328,1.0317460317460319,0,0,0,1,1.0,,,,,,1.0,1.0,1.0
5455,2025-12-08 21:00:00+00:00,L,Long,23738.25,23710.13836600624,23822.58490198127,28.111633993761643,37.482178658344296,TIME,2025-12-08 17:00:00-06:00,23777.75,1.4051122040350124,2.267744379929925,0.16007607387740647,1.8538130055081645,0.12208868802882628,4,28.75,39.5,52.0,0.7596153846153846,0.9340659340659341,1.2259615384615383,0.08653846153846154,0,3,3,1,1.0,1.0,2.0,2.0,4.0,,,,
5456,2025-12-09 15:45:00+00:00,L,Long,23761.43596332582,23734.841754449557,23841.218589954617,26.59420887626402,35.4589451683535,TIME,2025-12-09 10:45:00-06:00,23786.25,0.9330616597633108,1.1962768594546869,0.5992268241543428,0.9042087410232434,0.46054470475092096,4,45.0,24.81403667417908,59.81403667417908,0.41485306884313605,0.6662625481503471,0.5318824550745088,0.26642514386092697,0,3,1,2,1.0,1.0,3.0,,,,3.0,3.0,
5457,2025-12-09 17:15:00+00:00,RL,Long,23771.518439407937,23745.43331466528,23836.731251264584,26.08512474265808,34.7801663235444,TIME,2025-12-09 12:00:00-06:00,23794.75,0.8906056927560521,1.293133957565494,0.19238701970744673,1.0231710253937663,0.14918845552454893,3,29.5,23.231560592063033,23.731560592063033,0.9789310105393059,0.870491886246788,1.4213797892138824,0.211466893989912,0,2,2,1,1.0,1.0,3.0,,,,,,
5458,2025-12-09 18:45:00+00:00,S,Short,23799.0,23823.34922889823,23725.9523133053,24.34922889823065,32.46563853097735,TIME,2025-12-09 13:45:00-06:00,23779.75,0.7905794503988918,1.5914261663873797,0.10267265589595997,1.2440730465149186,0.07798516617324863,4,34.0,-19.25,53.75,0.0,0.9393939393939394,0.7209302325581395,0.046511627906976744,0,3,1,1,1.0,1.0,3.0,3.0,,,,,
5459,2025-12-09 19:00:00+00:00,RL,Long,23781.75,23757.70696602307,23841.857584942325,24.04303397693002,32.05737863590754,TIME,2025-12-09 13:45:00-06:00,23779.75,-0.0831841772514674,0.5302991299781047,0.8942299054532746,0.41224406702383243,0.6902598838727935,3,34.0,-2.0,36.5,0.0,0.3722627737226277,0.3493150684931507,0.589041095890411,1,2,1,1,1.0,1.0,,,,,2.0,2.0,
5460,2025-12-10 16:15:00+00:00,L,Long,23692.786602535456,23658.728120592095,23794.962048365534,34.058481943360675,45.41130925781331,TIME,2025-12-10 11:15:00-06:00,23701.0,0.24115571205442615,1.2541192392419729,0.16256163573771204,0.9511534852404548,0.12329056246021046,4,48.25,8.21339746454396,61.71339746454396,0.1330893744630213,0.8852517609231909,0.6921251984074281,0.0897147582684452,0,3,2,2,1.0,1.0,1.0,,,,,,
5461,2025-12-10 16:45:00+00:00,RS,Short,23727.75,23761.43020892055,23643.549477698623,33.680208920548466,44.90694522740025,TIME,2025-12-10 11:30:00-06:00,23708.5,0.5715522740791397,1.0317631960649403,0.16330064973689704,0.8145644512881,0.12489045972202517,3,32.75,-19.25,34.25,0.0,0.8633540372670808,1.0145985401459854,0.16058394160583941,0,2,2,1,1.0,1.0,2.0,,,,,,
5462,2025-12-10 18:30:00+00:00,S,Short,23687.0,23718.58411160208,23592.24766519376,31.584111602078337,42.11214880277193,STOP,2025-12-10 13:00:00-06:00,23718.58411160208,-1.0,0.3403610060475032,4.155570422673004,0.2591664261418449,2.711261510702522,2,138.5,85.25,85.25,1.0,0.07570422535211267,0.12609970674486803,1.5395894428152492,0,1,0,2,1.0,,,,,,1.0,1.0,2.0
5463,2025-12-10 19:15:00+00:00,RL,Long,23706.8409199733,23667.301477302102,23805.689526651295,39.53944267119732,52.71925689493073,TARGET,2025-12-10 13:30:00-06:00,23805.689526651295,2.5,3.79138070491576,0.4701866975692665,2.4579566499594923,0.30482259893195013,1,168.5,35.909080026700394,35.909080026700394,1.0,0.8896681307222575,4.17468450640436,0.5177219789389265,0,0,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,
5464,2025-12-11 16:45:00+00:00,L,Long,23578.5,23524.016822329275,23741.949533012175,54.48317767072513,72.64423689430029,TIME,2025-12-11 11:45:00-06:00,23669.75,1.6748288903316004,2.6843147968328394,0.11930287985923729,2.0431542478502798,0.08810358754415804,4,88.5,91.25,184.25,0.49525101763907736,0.9574468085106383,0.7937584803256446,0.035278154681139755,0,3,3,1,1.0,1.0,1.0,1.0,2.0,,,,
5465,2025-12-11 17:00:00+00:00,RS,Short,23647.5,23702.83259355139,23509.168516121532,55.33259355138944,73.77679140185026,STOP,2025-12-11 11:15:00-06:00,23702.83259355139,-1.0,0.11295331736430161,1.2063414294507413,0.08477874733283643,0.9054370215146931,1,73.0,33.75,33.75,1.0,0.08561643835616438,0.18518518518518517,1.9777777777777779,0,0,0,1,,,,,,,1.0,1.0,1.0
5466,2025-12-11 21:30:00+00:00,L,Long,23873.75,23834.492922760688,23991.521231717932,39.25707723931191,52.342769652414226,STOP,2025-12-11 17:00:00-06:00,23834.492922760688,-1.0,1.6557524036687379,3.6553918450225216,1.2178702972465212,2.294468218400873,2,80.25,-135.25,211.75,0.0,0.3117505995203837,0.3069657615112161,0.6776859504132231,0,1,1,1,1.0,1.0,1.0,1.0,,,2.0,2.0,2.0
5467,2025-12-12 15:45:00+00:00,L,Long,23317.75,23269.68054330564,23461.95837008308,48.06945669436027,64.09260892581378,STOP,2025-12-12 10:00:00-06:00,23269.68054330564,-1.0,0.7645187303377964,1.8202826912804675,0.5373626776005385,1.2794349466679489,1,124.25,-46.5,46.5,0.0,0.29577464788732394,0.7903225806451613,1.881720430107527,0,0,0,1,1.0,1.0,,,,,1.0,1.0,1.0
5468,2025-12-15 15:45:00+00:00,L,Long,23230.25,23191.78547133798,23345.643585986065,38.46452866202162,51.28603821602907,TIME,2025-12-15 10:45:00-06:00,23239.75,0.24698079842532766,2.9572700864085286,0.8839312785748569,1.9866179811539002,0.600701248657492,4,129.5,9.5,240.5,0.0395010395010395,0.7698815566835872,0.47297297297297297,0.14137214137214138,1,3,2,1,1.0,1.0,1.0,2.0,2.0,,1.0,1.0,
5469,2025-12-16 16:00:00+00:00,L,Long,23095.75,23039.379428693483,23264.861713919552,56.37057130651738,75.16076174202287,TIME,2025-12-16 11:00:00-06:00,23173.75,1.383700718161462,1.5921428135255284,0.8426382578547364,1.2218937703880464,0.6458882301494874,4,88.0,78.0,131.5,0.5931558935361216,0.6539162112932605,0.6825095057034221,0.3612167300380228,1,3,3,1,3.0,3.0,3.0,4.0,,,1.0,1.0,
5470,2025-12-16 17:30:00+00:00,RS,Short,23121.000926844194,23177.71322203641,22979.22018886365,56.712295192217425,75.61639358962516,TIME,2025-12-16 12:15:00-06:00,23039.0,1.4459109187216692,1.9528556632881937,0.0,1.4980366951065804,0.0,3,73.75,-82.0009268441936,129.5009268441936,0.0,1.0,0.8552133914643045,0.0,0,2,1,1,1.0,1.0,1.0,1.0,,,,,
5471,2025-12-16 18:45:00+00:00,L,Long,23150.75,23096.40505601032,23313.784831969035,54.34494398967945,72.45992531957054,STOP,2025-12-16 13:00:00-06:00,23096.40505601032,-1.0,0.01840097581460215,1.4674778212145214,0.013688865379694043,1.0916870140306,1,80.75,-72.75,72.75,0.0,0.012383900928792569,0.013745704467353952,1.0962199312714778,0,0,0,1,,,,,,,1.0,1.0,1.0
5472,2025-12-17 15:45:00+00:00,S,Short,22958.43722134174,23007.356572711764,22811.679167231676,48.91935137002292,65.22580182669552,TIME,2025-12-17 10:45:00-06:00,22874.0,1.7260494871050738,2.7379189950547005,0.07282963813870738,1.9242280968779693,0.052701853675500274,4,98.5,-84.43722134174095,168.93722134174095,0.0,0.9740888824853888,0.7928224477588692,0.02108936461700142,0,3,2,1,1.0,1.0,1.0,1.0,2.0,,,,
5473,2025-12-17 21:00:00+00:00,S,Short,22831.5,22877.284659847264,22694.146020458207,45.784659847264265,61.046213129686386,TIME,2025-12-17 17:00:00-06:00,22803.0,0.6224792342036574,1.1139102085749657,0.15288963647107373,0.8922562213467738,0.12855733052055004,4,41.75,-28.5,53.5,0.0,0.8793103448275862,0.9532710280373831,0.1308411214953271,0,3,2,2,1.0,1.0,2.0,,,,,,
5474,2025-12-18 17:15:00+00:00,S,Short,23069.0,23120.346111105053,22914.96166668484,51.34611110505284,68.46148147340482,STOP,2025-12-18 11:30:00-06:00,23120.346111105053,-1.0,0.27752832090525537,2.1764063060464762,0.19635841089694064,1.5398633275602187,1,126.0,111.5,111.5,1.0,0.1130952380952381,0.12780269058295965,1.0022421524663676,0,0,0,1,1.0,,,,,,1.0,1.0,1.0
5475,2025-12-18 17:45:00+00:00,RL,Long,23147.257137565382,23093.52885809215,23281.57783624847,53.72827947323094,71.63770596431334,TIME,2025-12-18 12:30:00-06:00,23211.25,1.1910461876319853,1.7587174456553514,0.0,1.4427652302159246,0.0,3,54.25,63.992862434617564,63.992862434617564,1.0,1.0,1.476615654303045,0.0,0,2,3,0,1.0,1.0,1.0,3.0,,,,,
5476,2025-12-18 20:15:00+00:00,L,Long,23136.42094862777,23087.243806398663,23283.95237531509,49.17714222910581,65.56952297214117,STOP,2025-12-18 15:00:00-06:00,23087.243806398663,-1.0,0.9471687304485786,1.894598677444596,0.7066855930707526,1.4328389438453446,3,95.5,-87.17094862776867,152.82905137223133,0.0,0.33330269318233513,0.3047787770322746,0.6096416080005689,0,2,1,2,1.0,1.0,,,,,2.0,2.0,3.0
5477,2025-12-19 17:15:00+00:00,L,Long,23397.358955208067,23360.171588580462,23508.921055090883,37.187366627604206,49.58315550347354,TIME,2025-12-19 12:15:00-06:00,23413.75,0.4407691718554306,1.0659814982034197,0.009652611642583086,0.8489741902696424,0.007536201452188061,4,34.5,16.391044791933382,34.89104479193338,0.46977798715052815,0.9910261197983347,1.1361380843802698,0.010287889348318011,0,3,3,1,1.0,1.0,2.0,,,,,,
5478,2025-12-22 16:15:00+00:00,L,Long,23551.21446635497,23526.08246852573,23626.610459842683,25.1319978292413,33.509330438985245,TIME,2025-12-22 11:15:00-06:00,23538.5,-0.5059075064926346,0.2799432696450547,0.8839116772930422,0.2229916783211312,0.6901224241046799,4,25.25,-12.714466354969773,62.21446635496977,0.0,0.2405310647873582,0.11308517226344769,0.35706271638212406,1,3,1,2,3.0,,,,,,1.0,1.0,
5479,2025-12-22 16:45:00+00:00,RS,Short,23554.25,23578.391875679292,23493.895310801767,24.141875679291843,32.18916757239033,TIME,2025-12-22 11:30:00-06:00,23533.25,0.8698578469614585,1.0562559570246282,0.16568720894503972,0.8717856267469158,0.1267802498414024,3,23.25,-21.0,21.0,0.0,0.864406779661017,1.2142857142857142,0.19047619047619047,0,2,3,0,1.0,1.0,3.0,,,,,,
5480,2025-12-23 15:45:00+00:00,L,Long,23559.959589126964,23533.790129135617,23638.467969101,26.16945999134623,34.89261332179372,TIME,2025-12-23 10:45:00-06:00,23612.75,2.0172525871948888,2.141443151351532,0.0,1.7442797880598313,0.0,4,25.5,52.79041087303631,52.79041087303631,1.0,1.0,1.0615642111181218,0.0,0,3,4,0,1.0,1.0,1.0,4.0,4.0,,,,
5481,2025-12-24 16:15:00+00:00,L,Long,23693.0,23679.775207956292,23732.67437613112,13.224792043707566,17.63305605827487,TIME,2025-12-24 11:15:00-06:00,23714.0,1.5879266706497606,2.381890005974641,0.2268466672356801,1.7161982525525084,0.15986009728938727,4,33.5,21.0,42.0,0.5,0.9130434782608695,0.75,0.07142857142857142,0,3,1,1,1.0,1.0,1.0,1.0,1.0,,,,
5482,2025-12-24 17:45:00+00:00,RS,Short,23717.25,23731.227594487187,23682.30601378203,13.977594487187162,18.636792649585004,STOP,2025-12-25 17:00:00-06:00,23731.227594487187,-1.0,1.8064624798741953,1.466632904452317,1.301890057918872,1.004784364580709,2,33.5,14.25,40.25,0.35403726708074534,0.5519125683060109,0.6273291925465838,0.5093167701863354,0,1,1,1,1.0,1.0,1.0,1.0,,,1.0,2.0,2.0
5483,2025-12-26 16:15:00+00:00,S,Short,23720.75,23741.52753728768,23658.417388136957,20.77753728767857,27.703383050241957,TIME,2025-12-26 11:15:00-06:00,23719.75,0.04812889930863062,1.6123181268391258,0.43316009377767556,1.2837310712856658,0.3457385165331184,4,33.0,-1.0,60.5,0.0,0.788235294117647,0.5537190082644629,0.1487603305785124,1,3,2,1,2.0,3.0,3.0,4.0,,,1.0,,
