signal_id,movement_efficiency,directional_efficiency,MFE_R,MAE_R,behavior_class
246,0.047244094488188976,0.0,0.055062588290948816,1.1104288638674678,WRONG_DIRECTION
247,0.9629391705358615,0.0,1.8613743302901278,0.07163908036415084,CLEAN_WINNER
248,0.0,1.0,0.0,1.1481486866997799,WRONG_DIRECTION
249,0.16201117318435754,1.0,0.26569436837200344,1.3742812157172593,WRONG_DIRECTION
250,0.8333333333333334,0.0,2.7359638111787126,0.5471927622357425,IMMEDIATE_EXPANSION
251,0.426056338028169,0.0,0.837647896700635,1.1284017120843266,IMMEDIATE_EXPANSION
252,0.956094890102729,1.0,2.864120191894904,0.13152409147446376,CLEAN_WINNER
253,0.22950819672131148,0.0,0.4137919080848726,1.3891585485706437,WRONG_DIRECTION
254,0.19862605119405868,1.0,0.2695307669069737,1.0874451447957703,WRONG_DIRECTION
255,0.2436075416272101,0.0,0.5441286110886144,1.6894993277429688,IMMEDIATE_EXPANSION
256,1.0,0.6527182976517837,2.787453946322518,0.0,CLEAN_WINNER
257,1.0,1.0,3.019351604246829,0.0,CLEAN_WINNER
258,0.4615384615384616,0.9375,1.229650554217993,1.434592313254325,IMMEDIATE_EXPANSION
259,1.0,0.6786573005916151,2.0805115521658357,0.0,CLEAN_WINNER
260,0.7142857142857143,0.2761904761904762,1.0106975789914698,0.40427903159658796,DELAYED_EXPANSION
261,0.4285714285714286,0.0,0.628041594146453,0.8373887921952706,IMMEDIATE_EXPANSION
262,0.5541916932926725,1.0,1.9336458069850877,1.5554822878380798,IMMEDIATE_EXPANSION
263,1.0,0.6416146695748809,1.9128112337594516,0.0,CLEAN_WINNER
264,0.8705882352941177,1.0,1.5720574691689513,0.23368421838997927,CLEAN_WINNER
265,0.1774193548387097,1.0,0.23961900590083784,1.1109608455402482,WRONG_DIRECTION
266,0.9842105263157895,0.0,3.3541968216313918,0.05381064419729506,CLEAN_WINNER
267,0.3212121212121212,0.0,0.9208655430523498,1.9459800155068523,IMMEDIATE_EXPANSION
268,0.16666666666666669,0.0,0.2932529276538237,1.4662646382691185,WRONG_DIRECTION
269,0.08771929824561403,1.0,0.17359405386372426,1.8053781601827323,WRONG_DIRECTION
270,0.8536585365853658,0.5384615384615384,1.546503074693518,0.2651148128046031,CLEAN_WINNER
271,0.11150625410090295,0.0,0.2787349102343005,2.2209895445220305,WRONG_DIRECTION
272,0.9166043429409482,0.0,3.4097784443836323,0.3102327803540466,CLEAN_WINNER
273,1.0,0.5195082991209214,1.0300206907721932,0.0,CLEAN_WINNER
274,0.24,0.0,0.3217682713713767,1.018932859342693,WRONG_DIRECTION
275,0.9306358381502889,0.7109826589595376,4.268643682130916,0.31815977755013036,CLEAN_WINNER
276,0.04054054054054055,0.0,0.06480273169647773,1.5336646501499727,WRONG_DIRECTION
277,0.6685714285714286,0.26,2.308800121521699,1.1445333935748594,IMMEDIATE_EXPANSION
278,0.6087898132778599,0.0,1.8731258037417322,1.203676341905886,IMMEDIATE_EXPANSION
