signal_id,marker_bar_timestamp,signal_type,direction,entry_price,stop,target,risk_points,atr_at_entry,exit_type,exit_timestamp,exit_price,realized_R,MFE_R,MAE_R,MFE_ATR,MAE_ATR,bars_held,max_forward_range,net_directional_move,total_absolute_move,directional_efficiency,movement_efficiency,fav_excursion_over_total,adv_excursion_over_total,time_near_entry_bars,direction_changes,max_consec_favorable,max_consec_adverse,bars_to_plus_0.25r,bars_to_plus_0.50r,bars_to_plus_1.00r,bars_to_plus_1.50r,bars_to_plus_2.00r,bars_to_target,bars_to_minus_0.25r,bars_to_minus_0.50r,bars_to_minus_1.00r,behavior_class,meaningful_expansion,candidate_id,candidate_ids,timestamp_ct,bar_index_x,open,high,low,close,signal_atr,source_displacement_time,source_displacement_high,source_displacement_low,source_displacement_midpoint,bos_or_reclaim_time,bos_level,retest_time,expiry_time,event_id,reclaim_level,body_atr,body_range,upper_wick_ratio,lower_wick_ratio,close_loc,range_atr,rel_volume,ret_1,ret_2,ret_3,ret_4,ret_8,mom_accel,consec_up,consec_down,dist_high_8_atr,dist_low_8_atr,break_high_8,break_low_8,dist_high_16_atr,dist_low_16_atr,break_high_16,break_low_16,dist_high_32_atr,dist_low_32_atr,break_high_32,break_low_32,impulse_3bar,pullback_from_high_8,pullback_from_low_8,disp_long,disp_short,mid_reclaim_up,mid_reclaim_down,ema8_slope,price_vs_ema8,price_vs_ema21,trend_agree,atr_percentile,atr_expansion,session_bucket,minutes_since_open,timestamp,bar_index_y,in_rth,avg_range_3_atr,avg_range_5_atr,avg_range_8_atr,atr_short_long_ratio,realized_vol_8,inside_bar_density_8,alternating_bars_8,overlap_density_5,dist_session_high_atr,dist_session_low_atr,session_travel_atr,pre_entry_efficiency_5,atr,pre_entry_move_3_atr,pre_entry_move_5_atr,day_of_week,dist_from_disp_mid_atr,dist_from_bos_atr,net_R
11,2017-10-06 20:00:00+00:00,L,Long,6064.5,6060.1583643006115,6077.524907098166,4.341635699388462,5.788847599185042,STOP,2017-10-08 17:00:00-05:00,6060.1583643006115,-1.0,1.266803661296294,1.15163969208754,0.9639232514053064,0.8762938649139149,3,10.5,4.25,4.25,1.0,0.5238095238095238,1.2941176470588236,1.1764705882352942,1,2,3,0,1.0,3.0,3.0,,,,3.0,3.0,3.0,DELAYED_EXPANSION,True,,,2017-10-06 20:00:00+00:00,452,6067.5,6069.25,6062.5,6064.5,5.788847599185042,2017-10-06 14:45:00-05:00,6069.0,6060.75,6064.875,2017-10-06 14:45:00-05:00,6069.0,2017-10-06 15:00:00-05:00,2017-10-08 17:15:00-05:00,MOMENTUM_DISPLACEMENT_2017-10-06 14:45:00-05:00_Long,,0.5182378614393549,0.4444444444444444,0.25925925925925924,0.2962962962962963,0.2962962962962963,1.1660351882385485,1.2829609182889965,-0.0004944375772558685,0.0004949269982676974,0.0009077405512460945,0.0007425742574256322,0.0003711493257454457,-0.0014842915737914852,0,1,-0.7773567921590324,-1.3387811420516669,0.0,0.0,-0.7773567921590324,-1.9865784688508605,0.0,0.0,-0.7773567921590324,-4.664140752954194,0.0,0.0,0.9501027459721507,0.7773567921590324,1.3387811420516669,0.0,0.0,0.0,1.0,0.0861154141804144,0.30140394963184325,0.5824210007813055,True,0.71,1.0252708911854005,5.0,330.0,2017-10-06 15:00:00-05:00,452,True,1.050871219029803,0.915553555209527,0.815144969555652,1.285625985762434,0.00044571948065357935,0.0,4.0,1.0,1.2092216766918282,4.664140752954194,5.873362429646022,0.13333333333333333,5.788847599185042,0.9501027459721507,0.3454919076262366,4,0.06477973267991936,-0.7773567921590324,-1.1669877553526933
12,2017-10-06 20:30:00+00:00,RS,Short,6064.5,6068.652054578004,6054.11986355499,4.1520545780040266,5.536072770671824,STOP,2017-10-08 17:00:00-05:00,6068.652054578004,-1.0,1.2042230914998227,1.3246454006498047,0.8762938649139149,0.9639232514053064,2,10.5,4.25,4.25,1.0,0.4761904761904762,1.1764705882352942,1.2941176470588236,0,1,0,2,2.0,2.0,2.0,,,,1.0,2.0,2.0,DELAYED_EXPANSION,True,13.0,13.0,2017-10-06 20:30:00+00:00,453,6064.25,6065.75,6063.5,6064.5,5.536072770671824,2017-10-06 14:45:00-05:00,6069.0,6060.75,6064.875,2017-10-06 15:00:00-05:00,,2017-10-06 15:30:00-05:00,2017-10-08 17:15:00-05:00,A_MID_4_2017-10-06 14:45:00-05:00_Short,6064.875,0.04515836593124507,0.1111111111111111,0.5555555555555556,0.3333333333333333,0.4444444444444444,0.40642529338120564,0.13193071588802277,0.0,-0.0004944375772558685,0.0004949269982676974,0.0009077405512460945,0.0006187353050364219,0.0004944375772558685,0,0,-0.8580089526936563,-1.3999093438685972,0.0,0.0,-0.8580089526936563,-1.6257011735248226,0.0,0.0,-0.8580089526936563,-4.877103520574468,0.0,0.0,0.5419003911749408,0.8580089526936563,1.3999093438685972,0.0,0.0,0.0,0.0,0.07003687361000153,0.24512905763541612,0.5536491877500449,True,0.67,0.9885827583838795,5.0,360.0,2017-10-06 15:30:00-05:00,453,True,1.2343286687873651,1.0838007823498816,0.9031673186249014,1.2100573002185016,0.0004955673160515871,0.0,5.0,1.0,1.2644342460748619,4.877103520574468,6.141537766649329,0.36,5.536072770671824,-0.5419003911749408,-0.8128505867624113,4,0.0677375488968676,,-1.1746123482674742
13,2017-10-09 16:30:00+00:00,S,Short,6072.25,6075.632875206757,6062.101374379729,3.38287520675658,4.510500275676018,TIME,2017-10-09 12:30:00-05:00,6073.75,-0.4434097944269615,0.517311426831455,0.7390163240449358,0.4207180747781999,0.6159345880665985,4,2.75,1.5,2.5,0.6,0.4117647058823529,0.7,1.0,2,3,1,3,1.0,2.0,,,,,1.0,4.0,,DELAYED_EXPANSION,False,,,2017-10-09 16:30:00+00:00,529,6072.0,6074.5,6070.5,6072.25,4.510500275676018,2017-10-09 11:15:00-05:00,6076.75,6071.5,6074.125,2017-10-09 11:15:00-05:00,6071.5,2017-10-09 11:30:00-05:00,2017-10-09 12:30:00-05:00,MOMENTUM_DISPLACEMENT_2017-10-09 11:15:00-05:00_Short,,0.05542622430336308,0.0625,0.5625,0.375,0.4375,0.8868195888538093,0.6011924683599221,4.117259552050001e-05,-0.0006171823568137391,-0.0006994157821114122,-0.00045267489711930953,-0.000329258756225026,0.0006995004427884366,1,0,-1.2748031589773507,-1.385655607584077,0.0,0.0,-2.6050325422580647,-1.385655607584077,0.0,0.0,-2.6050325422580647,-1.385655607584077,0.0,0.0,0.9422458131571724,1.2748031589773507,1.385655607584077,0.0,0.0,0.0,0.0,-0.10839039785074954,-0.37936639247762344,-0.6143059294694841,True,0.64,0.9588808975600552,3.0,120.0,2017-10-09 11:30:00-05:00,529,True,0.9237704050560513,0.9755015477391903,1.1500941542947838,1.6116781226008152,0.00039274579044021747,0.125,3.0,1.0,2.6050325422580647,1.385655607584077,3.990688149842142,-0.2413793103448276,4.510500275676018,0.9422458131571724,0.38798357012354157,0,0.4156966822752231,-0.16627867291008924,-0.6577245283999928
14,2017-10-09 19:00:00+00:00,S,Short,6064.047120392457,6067.736817659272,6052.978028592013,3.689697266814619,4.919596355752737,TIME,2017-10-09 15:00:00-05:00,6064.25,-0.054985434541626785,2.5197515460349718,0.5292790888583686,1.71977355314127,0.36807999891038956,4,8.75,0.2028796075428545,10.297120392457145,0.01970255758993243,0.8264107015517463,0.9028854707057207,0.18965298385492116,1,3,2,2,1.0,1.0,1.0,1.0,1.0,,4.0,4.0,,IMMEDIATE_EXPANSION,True,,,2017-10-09 19:00:00+00:00,539,6064.5,6065.25,6055.25,6056.0,4.919596355752737,2017-10-09 13:45:00-05:00,6070.5,6064.5,6067.5,2017-10-09 13:45:00-05:00,6064.5,2017-10-09 14:00:00-05:00,2017-10-09 15:00:00-05:00,MOMENTUM_DISPLACEMENT_2017-10-09 13:45:00-05:00_Short,,1.7277840264395905,0.85,0.075,0.075,0.075,2.03268708992893,2.413793103448276,-0.0014015994723389769,-0.00218313630184952,-0.00218313630184952,-0.0026761085264934703,-0.0027171675586661337,-0.0006189657037514174,0,2,-3.811288293616744,1.7277840264395905,0.0,1.0,-4.471911597843646,1.7277840264395905,0.0,1.0,-5.691523851801004,1.7277840264395905,0.0,1.0,2.6933103941558323,3.811288293616744,-1.7277840264395905,0.0,1.0,0.0,0.0,-0.6210090106967346,-2.1735315374386635,-3.000367896611021,True,0.81,1.1770305885023085,5.0,270.0,2017-10-09 14:00:00-05:00,539,True,1.202673194874617,1.1281413349105562,0.9147091904680185,1.512521670949124,0.00040642607711807965,0.125,4.0,1.0,5.691523851801004,0.15245153174466974,5.843975383545674,-0.7808219178082192,4.919596355752737,2.6933103941558323,2.896579103148725,0,0.7018623801331231,0.09205625315444409,-0.25147851990141984
15,2017-10-09 19:30:00+00:00,RL,Long,6059.0,6055.138411540349,6068.653971149129,3.8615884596511023,5.148784612868432,STOP,2017-10-09 14:45:00-05:00,6055.138411540349,-1.0,1.1653235571370488,1.1005833595183239,0.8324062357431053,0.7861614448684884,1,8.75,3.25,3.25,1.0,0.5142857142857143,1.3846153846153846,1.3076923076923077,0,0,1,0,1.0,1.0,1.0,,,,1.0,1.0,1.0,IMMEDIATE_EXPANSION,True,16.0,16.0,2017-10-09 19:30:00+00:00,541,6062.0,6062.25,6056.75,6059.0,5.148784612868432,2017-10-09 14:00:00-05:00,6065.25,6055.25,6060.25,2017-10-09 14:15:00-05:00,,2017-10-09 14:30:00-05:00,2017-10-09 15:30:00-05:00,A_MID_4_2017-10-09 14:00:00-05:00_Long,6060.25,0.582661778568491,0.5454545454545454,0.045454545454545456,0.4090909090909091,0.4090909090909091,1.0682132607089003,1.2919715491682369,-0.0004948861761794321,0.0004953764861295173,-0.0009069173056310831,-0.0016888412901099326,-0.002428483227001399,-0.0014856391484382447,0,1,-3.058974337484578,-0.7283272232106138,0.0,0.0,-3.69019126426711,-0.7283272232106138,0.0,0.0,-4.855514821404092,-0.7283272232106138,0.0,0.0,1.0682132607089003,3.058974337484578,0.7283272232106138,0.0,0.0,0.0,1.0,-0.28701624195941816,-1.0045568468579635,-1.935881555512607,True,0.84,1.1884882796129383,5.0,300.0,2017-10-09 14:30:00-05:00,541,True,1.5375796934446293,1.378966209278762,1.1713929506637373,1.525794471129552,0.0007414913834013748,0.25,4.0,1.0,4.855514821404092,0.7283272232106138,5.5838420446147055,-0.4606741573033708,5.148784612868432,-1.0682132607089003,-1.9907610767756778,0,0.2427757410702046,,-1.1877465730943024
16,2017-10-10 14:45:00+00:00,L,Long,6064.0,6059.817004516244,6076.548986451268,4.182995483755803,5.577327311674629,STOP,2017-10-10 10:00:00-05:00,6059.817004516244,-1.0,0.3585946974662255,2.0918024018863157,0.25376031995627085,1.4802685330782466,1,10.25,-5.5,5.5,0.0,0.14634146341463414,0.2727272727272727,1.5909090909090908,0,0,0,1,1.0,,,,,,1.0,1.0,1.0,WRONG_DIRECTION,False,,,2017-10-10 14:45:00+00:00,613,6066.0,6067.25,6060.75,6064.0,5.577327311674629,2017-10-10 09:30:00-05:00,6066.75,6058.25,6062.5,2017-10-10 09:30:00-05:00,6066.75,2017-10-10 09:45:00-05:00,2017-10-10 10:45:00-05:00,MOMENTUM_DISPLACEMENT_2017-10-10 09:30:00-05:00_Long,,0.3585946974662111,0.3076923076923077,0.19230769230769232,0.5,0.5,1.165432766765186,1.1918704114651053,-0.00032970656116060315,0.00024742268041233473,-0.00024730030500375033,-0.0013175230566534468,-0.0026725874758438684,-0.0009070261487894582,0,1,-4.392785043961086,-2.4653385450802014,0.0,0.0,-4.392785043961086,-2.4653385450802014,0.0,0.0,-4.392785043961086,-2.4653385450802014,0.0,0.0,0.2689460230996583,4.392785043961086,2.4653385450802014,0.0,0.0,0.0,0.0,-0.2766971615186426,-0.9684400653148414,-1.5181049951210412,True,1.0,1.711536456052681,2.0,15.0,2017-10-10 09:45:00-05:00,613,True,2.0768609561584728,2.160533052233922,1.5408365906751258,2.093910057438947,0.0008072030111562875,0.0,4.0,1.0,4.392785043961086,2.4653385450802014,6.858123589041288,-0.7254901960784313,5.577327311674629,-0.2689460230996583,-3.3170009515624526,1,0.2689460230996583,-0.4930677090160403,-1.173320770442009
17,2017-10-10 15:15:00+00:00,RS,Short,6061.908891035345,6066.72197132491,6049.876190311432,4.813080289564823,6.417440386086797,TARGET,2017-10-10 10:45:00-05:00,6049.876190311432,2.5,3.4092286120638224,0.07087123923420334,2.3569299120120286,0.05281099701622826,2,13.5,-11.408891035344823,11.408891035344823,0.0,0.9796352856922282,1.4382546896547583,0.02989852068868213,0,1,2,0,1.0,1.0,1.0,2.0,2.0,2.0,,,,CLEAN_WINNER,True,18.0,18.0,2017-10-10 15:15:00+00:00,615,6058.75,6065.25,6052.25,6055.5,6.417440386086797,2017-10-10 09:30:00-05:00,6066.75,6058.25,6062.5,2017-10-10 10:00:00-05:00,,2017-10-10 10:15:00-05:00,2017-10-10 11:00:00-05:00,A_MID_4_2017-10-10 09:30:00-05:00_Short,6062.5,0.5064324410470719,0.25,0.5,0.25,0.25,2.0257297641882874,1.317972819355605,-0.0004951720722951025,-0.0014017150395778666,-0.0017309594460930278,-0.00115463917525771,-0.004479881632485361,0.0004118200121375759,0,3,-5.142237093708729,-0.8180831739991161,0.0,0.0,-5.142237093708729,-0.8180831739991161,0.0,0.0,-5.142237093708729,-0.8180831739991161,0.0,0.0,1.6361663479982322,5.142237093708729,0.8180831739991161,0.0,0.0,0.0,0.0,-0.3974860802411384,-1.3912012808440553,-2.2236625511159063,True,1.0,1.4293963051432146,2.0,45.0,2017-10-10 10:15:00-05:00,615,True,1.3115301678398528,1.6050012747030278,1.5777318355697239,2.297269787533006,0.0007953972787118223,0.0,4.0,1.0,5.142237093708729,0.8180831739991161,5.9603202677078455,-0.5882352941176471,6.417440386086797,1.6361663479982322,1.5582536647602212,1,0.092109771044655,,2.3493688124065035
18,2017-10-10 16:45:00+00:00,L,Long,6055.0,6049.495828260945,6071.512515217164,5.504171739054982,7.338895652073014,TIME,2017-10-10 12:45:00-05:00,6054.5,-0.09084018880665333,1.5442832097131067,0.22710047201663333,1.1316558585472933,0.16641997919813137,4,9.75,-0.5,14.0,0.0,0.8717948717948718,0.6071428571428571,0.08928571428571429,1,3,1,1,1.0,1.0,1.0,1.0,,,,,,CLEAN_WINNER,True,,,2017-10-10 16:45:00+00:00,621,6056.75,6057.25,6053.5,6055.0,7.338895652073014,2017-10-10 11:30:00-05:00,6057.75,6047.75,6052.75,2017-10-10 11:30:00-05:00,6057.75,2017-10-10 11:45:00-05:00,2017-10-10 12:45:00-05:00,MOMENTUM_DISPLACEMENT_2017-10-10 11:30:00-05:00_Long,,0.2384554956174746,0.4666666666666667,0.13333333333333333,0.4,0.4,0.5109760620374456,0.43657788021841215,-0.00028893383415196094,0.0011574074074074403,0.0017371163867978545,0.0007437401867613769,-0.0014841688654353424,-0.0017356930934112613,0,1,-1.6691884693223222,-2.1801645313597677,0.0,0.0,-4.564719487534513,-2.1801645313597677,0.0,0.0,-4.564719487534513,-2.1801645313597677,0.0,0.0,1.4307329737048475,1.6691884693223222,2.1801645313597677,0.0,0.0,0.0,1.0,-0.008641926190091645,-0.030246741665072904,-0.9771513672049342,True,0.98,1.136218735194581,3.0,135.0,2017-10-10 11:45:00-05:00,621,True,1.3966679029023512,1.3966679029023512,1.379635367501103,2.191344058297769,0.0009592165179801431,0.125,4.0,1.0,4.564719487534513,2.1801645313597677,6.744884018894282,-0.13274336283185842,7.338895652073014,1.4307329737048475,-0.5109760620374456,1,0.30658563722246734,-0.3747157788274601,-0.2225584625763007
19,2017-10-11 15:30:00+00:00,S,Short,6067.0,6071.051382858856,6054.845851423432,4.051382858856414,5.401843811808197,STOP,2017-10-11 11:00:00-05:00,6071.051382858856,-1.0,0.061707325303382375,1.4192684819777945,0.046996286366679976,1.1079851966013596,2,4.25,2.75,2.75,1.0,0.04166666666666667,0.09090909090909091,2.090909090909091,0,1,0,2,,,,,,,1.0,1.0,2.0,WRONG_DIRECTION,False,,,2017-10-11 15:30:00+00:00,707,6065.25,6069.25,6065.25,6067.0,5.401843811808197,2017-10-11 10:15:00-05:00,6074.0,6064.0,6069.0,2017-10-11 10:15:00-05:00,6064.0,2017-10-11 10:30:00-05:00,2017-10-11 11:30:00-05:00,MOMENTUM_DISPLACEMENT_2017-10-11 10:15:00-05:00_Short,,0.32396345784277875,0.4375,0.5625,0.0,0.4375,0.7404879036406371,1.2495662782758583,0.0002885289147191994,-0.0008645889085594494,-0.00032954358213876933,-0.0006588700378850065,0.0004122351389233003,0.0014413141261317985,1,0,-1.4809758072812742,-2.036341735011752,0.0,0.0,-1.4809758072812742,-2.54542716876469,0.0,0.0,-1.4809758072812742,-2.54542716876469,0.0,0.0,0.37024395182031855,1.4809758072812742,2.036341735011752,0.0,0.0,0.0,0.0,-0.031083014222882992,-0.10879054978025883,0.30966472984526217,False,0.75,1.1078762726260218,3.0,60.0,2017-10-11 10:30:00-05:00,707,True,1.326707494022808,1.3791587205306866,1.660312721444241,1.963042960634828,0.0007129744470677649,0.125,5.0,1.0,1.4809758072812742,2.54542716876469,4.026402976045964,-0.3220338983050847,5.401843811808197,0.37024395182031855,0.8793293855732566,2,0.37024395182031855,-0.5553659277304778,-1.1789512433798088
20,2017-10-11 16:00:00+00:00,RL,Long,6069.5319569253825,6065.639756909328,6079.262456965519,3.8922000160546304,5.189600021406048,TIME,2017-10-11 11:45:00-05:00,6072.25,0.6983307803828384,1.2764100133922294,0.0,0.9991729851983913,0.0,3,3.75,2.718043074617526,4.718043074617526,0.5760954344058988,1.0,1.0529880706992627,0.0,0,2,2,1,1.0,1.0,1.0,,,,,,,CLEAN_WINNER,True,20.0,20.0,2017-10-11 16:00:00+00:00,709,6069.75,6072.75,6069.25,6069.75,5.189600021406048,2017-10-11 10:15:00-05:00,6074.0,6064.0,6069.0,2017-10-11 10:45:00-05:00,,2017-10-11 11:00:00-05:00,2017-10-11 11:45:00-05:00,A_MID_4_2017-10-11 10:15:00-05:00_Long,6069.0,0.0,0.0,0.8571428571428571,0.14285714285714285,0.14285714285714285,0.6744257718443059,0.6003684801253679,8.238250195669039e-05,0.00045327179825283004,0.0007419314949919098,-0.00041170900407594413,-0.00020589688683902985,-0.0002884762420682918,3,0,-1.0116386577664587,-1.6378911601933142,0.0,0.0,-1.0116386577664587,-3.083089242716827,0.0,0.0,-1.0116386577664587,-3.1794357815517276,0.0,0.0,0.8671188495141074,1.0116386577664587,1.6378911601933142,0.0,0.0,0.0,1.0,0.0767742180783914,0.268709763274107,0.7122892457198672,True,0.71,1.0331554113365888,3.0,90.0,2017-10-11 11:00:00-05:00,709,True,1.1722162224912933,1.1465238121353198,1.397024813106062,1.8085791662220818,0.0007154786163495233,0.25,5.0,1.0,1.0116386577664587,3.1794357815517276,4.191074439318186,0.05084745762711865,5.189600021406048,0.8671188495141074,0.14451980825235125,2,0.10250441713971392,,0.5120608053020346
21,2017-10-11 18:15:00+00:00,L,Long,6073.0,6069.253219584381,6084.240341246855,3.7467804156185593,4.995707220824481,TARGET,2017-10-11 14:15:00-05:00,6084.240341246855,3.0,3.136025786571264,0.6005155761519442,2.30888832569075,0.4552405084573178,4,7.0,8.5,8.5,1.0,0.8392857142857143,1.3823529411764706,0.2647058823529412,0,3,4,0,1.0,1.0,2.0,3.0,3.0,4.0,1.0,1.0,,IMMEDIATE_EXPANSION,True,,,2017-10-11 18:15:00+00:00,718,6074.25,6079.25,6068.75,6073.0,4.995707220824481,2017-10-11 13:00:00-05:00,6074.75,6070.75,6072.75,2017-10-11 13:00:00-05:00,6074.75,2017-10-11 13:15:00-05:00,2017-10-11 14:15:00-05:00,MOMENTUM_DISPLACEMENT_2017-10-11 13:00:00-05:00_Long,,0.2502148233966567,0.11904761904761904,0.47619047619047616,0.40476190476190477,0.40476190476190477,2.101804516531916,1.3840385833978737,-0.0001646361540994512,0.00037062965860901187,0.00037062965860901187,0.00037062965860901187,0.0,-0.0006999901054234314,0,1,-0.7006015055106387,-0.7006015055106387,0.0,0.0,-0.7006015055106387,-1.8015467284559281,0.0,0.0,-0.7006015055106387,-3.9533942096671755,0.0,0.0,0.45038668211398203,0.7006015055106387,0.7006015055106387,0.0,0.0,0.0,1.0,0.06146826846205958,0.21513893961757263,0.673921615394452,True,0.73,1.028210189124325,4.0,225.0,2017-10-11 13:15:00-05:00,718,True,0.6839205172841949,0.7906788419334352,0.7568998407748865,1.4733004906760359,0.00030613951866516586,0.125,4.0,1.0,1.2510741169832833,3.9533942096671755,5.204468326650459,0.04,4.995707220824481,0.45038668211398203,0.050042964679331337,2,0.050042964679331337,-0.35030075275531936,2.8065005365732625
22,2017-10-11 20:30:00+00:00,RS,Short,6082.118026711053,6085.702304973362,6073.157331055282,3.584278262308544,4.779037683077967,TIME,2017-10-11 17:15:00-05:00,6081.5,0.17242710130853697,0.24217615026741474,0.5948124372391186,0.20538994894094284,0.48481632706056077,3,2.25,-0.6180267110530622,2.881973288946938,0.0,0.2893422370176874,0.3011917960454921,0.7397616407909016,0,1,2,1,,,,,,,1.0,2.0,,STATIC_CHOP,False,22.0,22.0,2017-10-11 20:30:00+00:00,726,6082.5,6082.5,6081.5,6081.75,4.779037683077967,2017-10-11 14:45:00-05:00,6086.0,6079.25,6082.625,2017-10-11 15:00:00-05:00,,2017-10-11 15:30:00-05:00,2017-10-11 17:15:00-05:00,A_MID_4_2017-10-11 14:45:00-05:00_Short,6082.625,0.156935360157478,0.75,0.0,0.25,0.25,0.20924714687663734,0.12420702788593332,-8.22064203214179e-05,-0.000534100246507796,4.110827920733584e-05,4.110827920733584e-05,0.0014408035567265998,0.0003697245574928454,0,2,-0.8893003742257086,-2.7202129093962855,0.0,0.0,-0.8893003742257086,-2.7202129093962855,0.0,0.0,-0.8893003742257086,-5.388114032073411,0.0,0.0,0.052311786719159335,0.8893003742257086,2.7202129093962855,0.0,0.0,0.0,0.0,0.09250676206767583,0.3237736672368654,1.2927783753247544,True,0.67,0.9413768359782978,5.0,360.0,2017-10-11 15:30:00-05:00,726,True,1.0462357343831867,1.1403969504776734,1.2227880145603494,1.2320890958071742,0.00039348963955058183,0.375,5.0,1.0,0.8893003742257086,5.963543685984164,6.852844060209873,0.1875,4.779037683077967,-0.052311786719159335,-0.313870720314956,2,0.10608271425481179,,-0.029845140672208587
23,2017-10-12 15:15:00+00:00,L,Long,6086.25,6082.343050431091,6097.970848706726,3.9069495689091127,5.209266091878223,TIME,2017-10-12 11:15:00-05:00,6089.5,0.8318510240989508,2.751507233558068,0.2559541612612157,2.0384558160340407,0.19120338979064352,4,6.75,3.25,10.75,0.3023255813953488,0.9148936170212766,1.0,0.09302325581395349,0,3,3,1,1.0,1.0,1.0,3.0,3.0,,1.0,,,CLEAN_WINNER,True,,,2017-10-12 15:15:00+00:00,797,6088.0,6088.25,6083.75,6086.25,5.209266091878223,2017-10-12 10:00:00-05:00,6087.75,6080.25,6084.0,2017-10-12 10:00:00-05:00,6087.75,2017-10-12 10:15:00-05:00,2017-10-12 11:15:00-05:00,MOMENTUM_DISPLACEMENT_2017-10-12 10:00:00-05:00_Long,,0.33593983665538385,0.3888888888888889,0.05555555555555555,0.5555555555555556,0.5555555555555556,0.8638452942567013,0.9440144251913096,-0.0002463964518910622,0.0006576513625713432,0.00041093075816722724,0.00036982248520711636,0.0016457519029007273,-0.001150667075426659,0,1,-0.4799140523648341,-3.4553811770268053,0.0,0.0,-0.4799140523648341,-3.4553811770268053,0.0,0.0,-0.4799140523648341,-3.4553811770268053,0.0,0.0,0.4799140523648341,0.4799140523648341,3.4553811770268053,0.0,0.0,0.0,0.0,0.19155322014704004,0.6704362705142036,1.1411571967889627,True,0.96,1.0810269456923065,2.0,45.0,2017-10-12 10:15:00-05:00,797,True,1.1997851309120853,1.4301438760472056,1.6017131497676338,2.0450916875932723,0.0006430041715685067,0.0,4.0,1.0,0.4799140523648341,3.4553811770268053,3.9352952293916394,0.5094339622641509,5.209266091878223,0.4799140523648341,1.295767941385052,3,0.43192264712835066,-0.2879484314189005,0.6462842571845695
24,2017-10-12 17:15:00+00:00,L,Long,6090.0,6086.30548900699,6101.083532979032,3.6945109930102262,4.926014657347258,STOP,2017-10-12 12:45:00-05:00,6086.30548900699,-1.0,0.4736756781373464,1.0150193102943137,0.36009188080348276,0.7963193990901747,2,4.0,-2.5,2.5,0.0,0.3181818181818182,0.7,1.5,0,1,0,2,1.0,,,,,,1.0,1.0,2.0,WRONG_DIRECTION,False,,,2017-10-12 17:15:00+00:00,805,6090.5,6091.5,6088.25,6090.0,4.926014657347258,2017-10-12 12:00:00-05:00,6091.0,6086.0,6088.5,2017-10-12 12:00:00-05:00,6091.0,2017-10-12 12:15:00-05:00,2017-10-12 13:15:00-05:00,MOMENTUM_DISPLACEMENT_2017-10-12 12:00:00-05:00_Long,,0.10150193102942541,0.15384615384615385,0.3076923076923077,0.5384615384615384,0.5384615384615384,0.6597625516912652,0.3877284044393805,-0.00012313754463733062,0.0005750431282345314,0.00020529665366453287,8.21085474997929e-05,0.0006161429451632117,-0.000821404200350706,0,1,-1.4210270344119558,-1.2687741378678177,0.0,0.0,-1.4210270344119558,-4.415333999780005,0.0,0.0,-1.4210270344119558,-4.415333999780005,0.0,0.0,0.25375482757356355,1.4210270344119558,1.2687741378678177,0.0,0.0,0.0,0.0,0.07594536527333189,0.2658087784570309,0.9542931632782141,True,0.74,0.9340896026175302,4.0,165.0,2017-10-12 12:15:00-05:00,805,True,0.9304343677697329,0.9845687309854264,0.9769560861582196,1.6231503136218115,0.0004624133122098673,0.0,4.0,1.0,1.4210270344119558,4.415333999780005,5.836361034191961,-0.2765957446808511,4.926014657347258,0.25375482757356355,-0.6597625516912652,3,0.30450579308827624,-0.20300386205885082,-1.1962370666569007
25,2017-10-12 17:45:00+00:00,RS,Short,6088.014012924675,6091.5458871992605,6079.184327238211,3.531874274585789,4.7091656994473805,TIME,2017-10-12 13:30:00-05:00,6083.5,1.2780785989909311,1.3488625455767194,0.6330879588253507,1.0484350667285558,0.47273057899043874,3,5.0,-4.5140129246747165,4.9859870753252835,0.0,0.6805732749535309,0.9554803999093628,0.4484542461794105,1,2,2,1,1.0,1.0,3.0,,,,1.0,1.0,,IMMEDIATE_EXPANSION,True,25.0,25.0,2017-10-12 17:45:00+00:00,807,6087.75,6089.0,6086.25,6087.5,4.7091656994473805,2017-10-12 12:00:00-05:00,6091.0,6086.0,6088.5,2017-10-12 12:30:00-05:00,,2017-10-12 12:45:00-05:00,2017-10-12 13:30:00-05:00,A_MID_4_2017-10-12 12:00:00-05:00_Short,6088.5,0.053087959939344974,0.09090909090909091,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.5839675593327948,0.4899033518404277,-4.106607531517703e-05,-0.0004105090311986581,-0.00053359602676184,0.0001642980366385327,-0.0004925703965191763,0.000328392052763693,0,3,-2.017342477695109,-0.6901434792114847,0.0,0.0,-2.017342477695109,-4.087772915329563,0.0,0.0,-2.017342477695109,-4.087772915329563,0.0,0.0,0.6901434792114847,2.017342477695109,0.6901434792114847,0.0,0.0,0.0,0.0,-0.046320775704738644,-0.16212271496668182,0.38185811740208914,False,0.69,0.929982176811418,4.0,195.0,2017-10-12 12:45:00-05:00,807,True,0.8671033456759679,0.8918777269809957,0.9489472839157914,1.492062748514681,0.000459755588150208,0.0,3.0,1.0,2.017342477695109,4.087772915329563,6.105115393024672,-0.1282051282051282,4.7091656994473805,0.6901434792114847,0.2654397996967249,3,0.10320024954363233,,1.0728051538921453
