profile_level,event,orientation,open_location,value_migration,time_bucket,horizon,N,sample_tier,mean_directional_atr_return,median_directional_atr_return,positive_rate,mfe_atr,mae_atr,effect_vs_unconditional,standard_error,ci95_low,ci95_high,era1_effect,era2_effect,era3_effect,same_sign_all_eras,session_control_result,raw_p,replication_classification,fdr_q,fdr_survivor_5pct
VAL,ACCEPTANCE_BELOW_VAL,continuation_down,BELOW_VAL,VALUE_DOWN,RTH_0930_1030,3,822,ANALYZABLE,-0.06201048764326369,-0.030288336297838,0.48905109489051096,0.8713317032495467,0.8134643180731984,-0.08734963976177537,0.03589448361081027,-0.1332651470664593,0.0044793856923571115,-0.038361111476454796,0.016340353264031358,-0.19355162426907513,False,False,1.0,ERA_DEPENDENT,1.0,False
VAL,HOLD_BELOW_VAL,continuation_down,BELOW_VAL,VALUE_DOWN,RTH_1030_1200,3,1164,STRONG_SAMPLE,0.03281959604411752,0.04513712376580325,0.5197594501718213,0.737634525339376,0.7852531389036869,0.007480443925605835,0.028181445891160468,-0.01907611767058813,0.08827348529878826,0.10753335035105842,-0.011661522292878103,0.007874407604955915,False,False,0.24418835660562194,ERA_DEPENDENT,1.0,False
VAL,ACCEPTANCE_BELOW_VAL,continuation_down,BELOW_VAL,VALUE_DOWN,RTH_1030_1200,3,1164,STRONG_SAMPLE,0.03281959604411752,0.04513712376580325,0.5197594501718213,0.737634525339376,0.7852531389036869,0.007480443925605835,0.028181445891160468,-0.01907611767058813,0.08827348529878826,0.10753335035105842,-0.011661522292878103,0.007874407604955915,False,False,0.24418835660562194,ERA_DEPENDENT,1.0,False
VAL,HOLD_BELOW_VAL,continuation_down,BELOW_VAL,VALUE_DOWN,RTH_1200_1400,3,1462,STRONG_SAMPLE,-0.03098013907003624,0.00730823146920519,0.5041039671682627,0.871758209013795,0.8187410079386743,-0.05631929118854793,0.028829581337125623,-0.08881985162729784,0.025375135787521878,0.003927464487809418,-0.02434214763703966,-0.07481954071180968,False,False,1.0,ERA_DEPENDENT,1.0,False
VAL,ACCEPTANCE_BELOW_VAL,continuation_down,BELOW_VAL,VALUE_DOWN,RTH_1200_1400,3,1462,STRONG_SAMPLE,-0.03098013907003624,0.00730823146920519,0.5041039671682627,0.871758209013795,0.8187410079386743,-0.05631929118854793,0.028829581337125623,-0.08881985162729784,0.025375135787521878,0.003927464487809418,-0.02434214763703966,-0.07481954071180968,False,False,1.0,ERA_DEPENDENT,1.0,False
VAL,HOLD_BELOW_VAL,continuation_down,BELOW_VAL,VALUE_DOWN,RTH_1400_1600,3,1393,STRONG_SAMPLE,-0.04707959092840217,-0.03408876379601531,0.47164393395549176,0.8027056916150411,0.7456015827100697,-0.07241874304691386,0.03530287074726695,-0.11708171662320335,0.02194480712746274,-0.09605569933436989,-0.08447644323746935,0.042502235053428795,False,False,1.0,ERA_DEPENDENT,1.0,False
VAL,ACCEPTANCE_BELOW_VAL,continuation_down,BELOW_VAL,VALUE_DOWN,RTH_1400_1600,3,1393,STRONG_SAMPLE,-0.04707959092840217,-0.03408876379601531,0.47164393395549176,0.8027056916150411,0.7456015827100697,-0.07241874304691386,0.03530287074726695,-0.11708171662320335,0.02194480712746274,-0.09605569933436989,-0.08447644323746935,0.042502235053428795,False,False,1.0,ERA_DEPENDENT,1.0,False
VAL,TEST_VAL_FROM_BELOW,reversal_up,BELOW_VAL,VALUE_DOWN,RTH_1400_1600,3,28,INSUFFICIENT,0.015927865027721245,0.14237697527696463,0.6071428571428571,0.8730237276555476,0.8373470152788982,-0.009411287090790442,0.194853873879662,-0.3409466213314828,0.3731634026113206,-0.04661852950749397,0.2841485696811327,-0.518403290529711,False,False,0.9348513905374725,NO_INFORMATION,1.0,False
VAL,REJECTION_BELOW_VAL,reversal_up,BELOW_VAL,VALUE_DOWN,RTH_1400_1600,3,15,INSUFFICIENT,-0.1728107002607321,0.05749305722666172,0.5333333333333333,0.5876354733923803,0.7444693624479772,-0.19814985237924376,0.18878650179972759,-0.560675928719029,0.15114556884665237,0.02586364807567586,-0.4031456401517885,0.03351357892438648,False,False,1.0,NO_INFORMATION,1.0,False
VAL,TEST_VAL_FROM_ABOVE,continuation_down,BELOW_VAL,VALUE_DOWN,RTH_1400_1600,3,17,INSUFFICIENT,-0.22767477853456738,-0.1278871323060082,0.47058823529411764,0.7536998721621896,0.6176295246025418,-0.2530139306530791,0.23332998916142436,-0.7203512308326347,0.1523406857350859,-0.2871159322066703,0.26616378765199666,-0.4374433405827852,False,False,1.0,NO_INFORMATION,1.0,False
VAH,TEST_VAH_FROM_BELOW,continuation_up,INSIDE_VALUE,VALUE_UP,RTH_1200_1400,3,43,INSUFFICIENT,0.04627540268325048,-0.034120778823831216,0.4418604651162791,0.7966050296992079,0.695151498168044,0.02093625056473879,0.15314745741625016,-0.2400643033079092,0.3349600127260947,-0.00811340142065482,-0.22849889737799964,0.5450931447377806,False,False,0.7625282687788435,NO_INFORMATION,1.0,False
VAH,CLOSE_ABOVE_VAH,continuation_up,INSIDE_VALUE,VALUE_UP,RTH_1200_1400,3,23,INSUFFICIENT,-0.042378466906722145,-0.1679651840801843,0.30434782608695654,0.7103112201504405,0.7733465274527174,-0.06771761902523384,0.21017198842425722,-0.40133067783772153,0.353973456878966,-0.4142571257918018,0.09792749216206781,0.023914828960643304,False,False,1.0,NO_INFORMATION,1.0,False
VAH,TEST_VAH_FROM_ABOVE,reversal_down,INSIDE_VALUE,VALUE_UP,RTH_1200_1400,3,49,INSUFFICIENT,-0.07634410941023996,-0.02344072403780236,0.4897959183673469,0.7319524352920468,0.7895237963960041,-0.10168326152875165,0.11377718047646888,-0.2942265623155195,0.1543224943078186,-0.33966028162991746,0.1746905154876272,-0.07811263198858717,False,False,1.0,NO_INFORMATION,1.0,False
VAH,REJECTION_ABOVE_VAH,reversal_down,INSIDE_VALUE,VALUE_UP,RTH_1200_1400,3,29,INSUFFICIENT,0.3767048547060805,0.13547040868174579,0.5517241379310345,0.7720848177989709,1.3793241511244574,0.35136570258756883,0.3877144505165224,-0.26607976015930906,1.2092064769325384,0.15536388505727955,0.574293908232629,0.27696361237424016,True,False,0.3312476640524049,NO_INFORMATION,1.0,False
VALUE,RETURN_INTO_VALUE_AFTER_ABOVE,reversal_down,INSIDE_VALUE,VALUE_UP,RTH_1200_1400,3,36,INSUFFICIENT,0.3594927455982744,0.06627793581463011,0.5555555555555556,0.7079081625989299,1.283091052630144,0.3341535934797627,0.31702771198961605,-0.2137216860249628,1.0212209703962378,0.24018027449490703,0.5484032532845885,0.23797219190220537,True,False,0.2568166181319047,NO_INFORMATION,1.0,False
VAH,TEST_VAH_FROM_BELOW,continuation_up,INSIDE_VALUE,VALUE_UP,RTH_1400_1600,3,22,INSUFFICIENT,0.10174456318276158,0.17149119513484945,0.5454545454545454,0.7746661301000849,0.9301189338927313,0.07640541106424989,0.23288585524658226,-0.30637629954122353,0.5348134494768858,0.4509108140340754,0.08196563776605637,-0.4951084076828745,False,False,0.6621940460072435,NO_INFORMATION,1.0,False
VAH,CLOSE_ABOVE_VAH,continuation_up,INSIDE_VALUE,VALUE_UP,RTH_1400_1600,3,13,INSUFFICIENT,0.3372705802790714,-0.025154933836536084,0.3076923076923077,1.0333886018561005,0.8399946682182856,0.31193142816055974,0.4798240196438654,-0.46603808567524757,1.3288795550178167,0.2883490293431533,0.19198960627697287,0.6609414551757657,True,False,0.4821151137616179,NO_INFORMATION,1.0,False
VAH,REJECTION_ABOVE_VAH,reversal_down,ABOVE_VAH,VALUE_UP,RTH_1200_1400,3,33,INSUFFICIENT,0.25914247207638214,0.2534532329317544,0.6666666666666666,0.732748083404924,1.177035320479014,0.23380331995787046,0.21325772265827722,-0.11247609881693821,0.6971484176340895,0.13764653610973443,0.1982665975942606,0.4779630633151455,True,False,0.2243046836782034,NO_INFORMATION,1.0,False
VAH,CLOSE_ABOVE_VAH,continuation_up,ABOVE_VAH,VALUE_UP,RTH_1200_1400,3,33,INSUFFICIENT,0.014668200017930294,0.13470709613071988,0.5454545454545454,0.7876712207814297,0.8765742744467055,-0.010670952100581393,0.18676806768671184,-0.33388645206887635,0.3771474447515207,-0.14055274943881807,0.07750036257576437,0.18613555852905728,False,False,0.9374009151758387,NO_INFORMATION,1.0,False
POC,POC_TEST,both,ABOVE_VAH,VALUE_UP,RTH_1200_1400,3,34,INSUFFICIENT,0.053852174511501295,-0.10692055676119137,0.47058823529411764,1.1019968173100687,1.3953187327925556,0.02851302239298961,0.34881531153526185,-0.5683563512143104,0.7368322997977349,0.16261786846615703,0.2988365126900489,-0.3469361873150048,False,False,0.8773054508619605,NO_INFORMATION,1.0,False
VAH,TEST_VAH_FROM_BELOW,continuation_up,ABOVE_VAH,VALUE_UP,RTH_1400_1600,3,39,INSUFFICIENT,0.14663474233564397,0.19662564196864638,0.5897435897435898,0.9230871597452032,0.8762002054386147,0.12129559021713228,0.18915638453817166,-0.20883334556713976,0.49051747711356797,-0.33004137733392025,0.10770540920569853,0.5856240969321069,False,False,0.4382192610877454,NO_INFORMATION,1.0,False
VAL,TEST_VAL_FROM_BELOW,reversal_up,BELOW_VAL,OVERLAP_FLAT,RTH_1030_1200,3,36,INSUFFICIENT,-0.0321711876740214,-0.12015384046903743,0.4166666666666667,0.6846119194728728,0.7766703574762792,-0.05751033979253309,0.16122073469690723,-0.3350537071816893,0.2842839638566603,-0.12561166730164608,-0.20994018561432407,0.4449167939384344,False,False,1.0,NO_INFORMATION,1.0,False
POC,POC_TEST,both,ABOVE_VAH,VALUE_DOWN,RTH_1400_1600,3,11,INSUFFICIENT,0.3145432674287944,0.3004187378265047,0.5454545454545454,1.2109161055813802,1.082635117566795,0.28920411531028273,0.5993832309699152,-0.7451938821244007,1.4604423410293728,0.14427535494637955,-0.030810638057056416,2.7175663642666863,False,False,0.5997373711811594,NO_INFORMATION,1.0,False
VAH,REJECTION_ABOVE_VAH,reversal_down,ABOVE_VAH,VALUE_DOWN,RTH_1400_1600,3,12,INSUFFICIENT,0.15612629558927194,0.6095823595068697,0.5833333333333334,0.962642720021012,1.246526528197134,0.13078714347076026,0.6359632742903955,-1.1245056575415366,1.2747853949129335,0.704778008608447,-1.6938727894572916,-0.6902785774463406,False,False,0.8060725807517365,NO_INFORMATION,1.0,False
VAH,CLOSE_ABOVE_VAH,continuation_up,ABOVE_VAH,VALUE_DOWN,RTH_1400_1600,3,19,INSUFFICIENT,-0.05915716990458594,-0.16355869791351993,0.42105263157894735,0.8211511477248877,0.6767393047670678,-0.08449632202309763,0.2324992851589573,-0.5196569548664404,0.37367746998692153,0.23221045712700258,-0.4271163318452113,-0.03112690616748047,False,False,1.0,NO_INFORMATION,1.0,False
VAH,TEST_VAH_FROM_ABOVE,reversal_down,INSIDE_VALUE,VALUE_UP,RTH_1030_1200,3,42,INSUFFICIENT,0.04329741198207022,0.10837730847170607,0.5238095238095238,0.6317671640419429,0.7705795637508641,0.01795825986355853,0.12138921239716946,-0.17703214444236662,0.26757047425364616,0.08915228051306023,0.027124212817418895,0.01653333655675378,True,False,0.7213294818358775,NO_INFORMATION,1.0,False
VAH,REJECTION_ABOVE_VAH,reversal_down,INSIDE_VALUE,VALUE_UP,RTH_1030_1200,3,33,INSUFFICIENT,-0.04305383651950257,-0.01797717131358493,0.48484848484848486,0.6980192239414207,0.7348508872828982,-0.06839298863801425,0.14219809687216522,-0.32734860291228046,0.24802129638768383,0.11233713272609115,0.0782311863080655,-0.40816560968171545,False,False,1.0,NO_INFORMATION,1.0,False
VALUE,RETURN_INTO_VALUE_AFTER_ABOVE,reversal_down,INSIDE_VALUE,VALUE_UP,RTH_1030_1200,3,34,INSUFFICIENT,-0.039896958104103215,0.0008502780312756742,0.5,0.6916686650616898,0.7264717496342402,-0.0652361102226149,0.1379885332080925,-0.2912639249580948,0.2190094230739701,0.10833237413258984,0.0782311863080655,-0.40816560968171545,False,False,1.0,NO_INFORMATION,1.0,False
POC,POC_TEST,both,INSIDE_VALUE,VALUE_UP,RTH_1400_1600,3,19,INSUFFICIENT,-0.5316138017980258,-0.8579321389457064,0.3684210526315789,0.6502150445997904,1.387203696726268,-0.5569529539165374,0.2611872549421099,-1.0318682681550189,-0.057765111115122586,-0.6460516530495636,-0.1514806260421764,-0.7593526513731498,True,False,1.0,NO_INFORMATION,1.0,False
VAL,TEST_VAL_FROM_ABOVE,continuation_down,INSIDE_VALUE,VALUE_UP,RTH_1400_1600,3,30,INSUFFICIENT,-0.17953364792707482,0.05286707793372801,0.5,1.0744186249997985,0.8595491009135997,-0.2048728000455865,0.35914517538012397,-0.9255329306403105,0.43009155195253246,-0.309684787082393,-0.25311559289645047,0.5391680696641229,False,False,1.0,NO_INFORMATION,1.0,False
VAL,CLOSE_BELOW_VAL,continuation_down,INSIDE_VALUE,VALUE_UP,RTH_1400_1600,3,16,INSUFFICIENT,-0.6771512857873516,-0.2561387442277065,0.375,1.562216796332897,0.9080835507267102,-0.7024904379058633,0.6122915133196697,-2.059618439536095,0.3226711531919001,-1.3765732592390816,0.24987723044775534,-0.20533585511899935,False,False,1.0,NO_INFORMATION,1.0,False
VAL,HOLD_BELOW_VAL,continuation_down,INSIDE_VALUE,VALUE_UP,RTH_1400_1600,3,565,ANALYZABLE,0.09083876338466321,0.039095111864637454,0.5185840707964602,0.7085953916044997,0.8291822018757274,0.06549961126615152,0.05175806698615574,-0.013741431396437926,0.1908660807460038,0.31817785879694593,-0.05362221557469738,0.027702608659621777,False,False,0.07924821811567953,ERA_DEPENDENT,0.8312750151994356,False
VAL,ACCEPTANCE_BELOW_VAL,continuation_down,INSIDE_VALUE,VALUE_UP,RTH_1400_1600,3,565,ANALYZABLE,0.09083876338466321,0.039095111864637454,0.5185840707964602,0.7085953916044997,0.8291822018757274,0.06549961126615152,0.05175806698615574,-0.013741431396437926,0.1908660807460038,0.31817785879694593,-0.05362221557469738,0.027702608659621777,False,False,0.07924821811567953,ERA_DEPENDENT,0.8312750151994356,False
VAL,TEST_VAL_FROM_ABOVE,continuation_down,INSIDE_VALUE,OVERLAP_FLAT,RTH_1030_1200,3,52,INSUFFICIENT,-0.2574988775720191,-0.13669574581074873,0.40384615384615385,0.7965824509196066,0.6595531076654086,-0.2828380296905308,0.11214181678519085,-0.48161856899912214,-0.03701668744648593,-0.1956599054241392,-0.24359060661697846,-0.3837442827435534,True,False,1.0,NO_INFORMATION,1.0,False
VAL,CLOSE_BELOW_VAL,continuation_down,INSIDE_VALUE,OVERLAP_FLAT,RTH_1030_1200,3,36,INSUFFICIENT,-0.28051885958103356,-0.24731504439935068,0.3611111111111111,0.9264928586571618,0.6996898618059855,-0.30585801169954524,0.17672180285445518,-0.6116597465731887,0.07817667355896606,-0.10435202173710631,-0.2735450900901469,-0.5355209559515958,True,False,1.0,NO_INFORMATION,1.0,False
VAL,TEST_VAL_FROM_BELOW,reversal_up,INSIDE_VALUE,OVERLAP_FLAT,RTH_1030_1200,3,46,INSUFFICIENT,0.16900954823946443,0.16217712046490976,0.6304347826086957,0.7958928781199933,0.6747826636081499,0.14367039612095275,0.13429715086369112,-0.09016579669713959,0.4196619077635374,0.10840923764495854,0.050798353796422245,0.45086372062426644,True,False,0.2082201809182037,NO_INFORMATION,1.0,False
VAL,REJECTION_BELOW_VAL,reversal_up,INSIDE_VALUE,OVERLAP_FLAT,RTH_1030_1200,3,38,INSUFFICIENT,-0.07316490308645433,-0.027387713011294716,0.5,0.5941227739828516,0.8120343672788868,-0.09850405520496602,0.14143499944893892,-0.3663276980583893,0.18878655187060991,-0.04617782478275901,-0.09501361914712236,-0.07059038370103976,True,False,1.0,NO_INFORMATION,1.0,False
VALUE,RETURN_INTO_VALUE_AFTER_BELOW,reversal_up,INSIDE_VALUE,OVERLAP_FLAT,RTH_1030_1200,3,43,INSUFFICIENT,-0.06372233893085717,-0.07127423130511698,0.4883720930232558,0.5805700420616603,0.7664948985571054,-0.08906149104936886,0.12647131546884718,-0.2879011288005215,0.17028021137224192,0.022112620216168735,-0.0917134106642891,-0.1420908485312186,False,False,1.0,NO_INFORMATION,1.0,False
VAL,CLOSE_BELOW_VAL,continuation_down,INSIDE_VALUE,OVERLAP_FLAT,RTH_1200_1400,3,26,INSUFFICIENT,-0.06050360167805845,-0.06931248941485937,0.46153846153846156,1.082770354069101,1.1367494702274588,-0.08584275379657014,0.2898426288106694,-0.5960149059038156,0.5172108463530315,-0.033999908907267215,-0.4083390511130181,0.5424043724940917,False,False,1.0,NO_INFORMATION,1.0,False
VAL,HOLD_BELOW_VAL,continuation_down,INSIDE_VALUE,OVERLAP_FLAT,RTH_1200_1400,3,564,ANALYZABLE,0.02414102838612058,0.015378444042356299,0.5106382978723404,0.8474804587036198,0.8967207424553403,-0.0011981237323911084,0.04622925017864838,-0.07079334749297772,0.11252823763209768,0.024618231075546032,-0.02446239314890708,0.10723715289150365,False,False,0.6015293701115512,NO_INFORMATION,1.0,False
VAL,ACCEPTANCE_BELOW_VAL,continuation_down,INSIDE_VALUE,OVERLAP_FLAT,RTH_1200_1400,3,564,ANALYZABLE,0.02414102838612058,0.015378444042356299,0.5106382978723404,0.8474804587036198,0.8967207424553403,-0.0011981237323911084,0.04622925017864838,-0.07079334749297772,0.11252823763209768,0.024618231075546032,-0.02446239314890708,0.10723715289150365,False,False,0.6015293701115512,NO_INFORMATION,1.0,False
VAL,HOLD_BELOW_VAL,continuation_down,INSIDE_VALUE,OVERLAP_FLAT,RTH_1400_1600,3,588,ANALYZABLE,-0.043673962975944544,-0.05758926672433417,0.46598639455782315,0.8157532742258332,0.7710642691068699,-0.06901311509445623,0.052650719241948585,-0.14004951280490593,0.061919822992221284,0.01852847857110992,-0.11165860345216647,-0.016754197843260543,False,False,1.0,ERA_DEPENDENT,1.0,False
VAL,ACCEPTANCE_BELOW_VAL,continuation_down,INSIDE_VALUE,OVERLAP_FLAT,RTH_1400_1600,3,588,ANALYZABLE,-0.043673962975944544,-0.05758926672433417,0.46598639455782315,0.8157532742258332,0.7710642691068699,-0.06901311509445623,0.052650719241948585,-0.14004951280490593,0.061919822992221284,0.01852847857110992,-0.11165860345216647,-0.016754197843260543,False,False,1.0,ERA_DEPENDENT,1.0,False
VAH,TEST_VAH_FROM_BELOW,continuation_up,INSIDE_VALUE,OVERLAP_FLAT,RTH_0930_1030,3,116,WEAK_SAMPLE,-0.09380810078228335,-0.05683513195433268,0.47413793103448276,0.7360619257814515,0.9334541281420796,-0.11914725290079504,0.1021640918053508,-0.2979611296778486,0.10090889791062531,-0.2101484682324218,0.1511238419727777,-0.2609955713961284,False,False,1.0,NO_INFORMATION,1.0,False
POC,POC_TEST,both,INSIDE_VALUE,OVERLAP_FLAT,RTH_0930_1030,3,76,INSUFFICIENT,0.17551259628254282,0.23852000362098497,0.5526315789473685,0.9674402556328677,0.8497756795056759,0.15017344416403114,0.1261083844827908,-0.06283837479830943,0.4067894737955651,0.2597178093030885,-0.005412767033449117,0.25769212277616776,False,False,0.163995107803703,NO_INFORMATION,1.0,False
VAH,CLOSE_ABOVE_VAH,continuation_up,INSIDE_VALUE,OVERLAP_FLAT,RTH_0930_1030,3,89,INSUFFICIENT,0.06398453549218294,0.12560401457482018,0.550561797752809,0.730025267709934,0.8232619703362389,0.03864538337367125,0.10274007051006687,-0.1458710481943209,0.2699137223771693,-0.05362286680010266,0.08284025760099555,0.17401111119889656,False,False,0.5334286270745004,NO_INFORMATION,1.0,False
VAH,TEST_VAH_FROM_ABOVE,reversal_down,INSIDE_VALUE,OVERLAP_FLAT,RTH_1030_1200,3,48,INSUFFICIENT,-0.14191305887809982,-0.0011440184553800836,0.4791666666666667,0.8503784140017259,0.5527209004576066,-0.1672522109966115,0.12393685300885392,-0.404293726231115,0.08376895770950532,0.0996448176159946,-0.09017294203888755,-0.5344056089643395,False,False,1.0,NO_INFORMATION,1.0,False
VAH,REJECTION_ABOVE_VAH,reversal_down,INSIDE_VALUE,OVERLAP_FLAT,RTH_1030_1200,3,36,INSUFFICIENT,-0.2899450624319765,-0.008090649881937334,0.4444444444444444,0.9734778068354125,0.46704960542178714,-0.31528421455048816,0.13770293878688514,-0.5461435927504075,-0.02501464982621972,0.21659848877213336,-0.38899114542322355,-0.8312521437752282,False,False,1.0,NO_INFORMATION,1.0,False
VALUE,RETURN_INTO_VALUE_AFTER_ABOVE,reversal_down,INSIDE_VALUE,OVERLAP_FLAT,RTH_1030_1200,3,40,INSUFFICIENT,-0.2566796234741583,-0.014274309791155133,0.425,0.9510649876587255,0.5338752515168734,-0.28201877559266997,0.13734266684341934,-0.5229496532068657,0.019730483505507254,0.21659848877213336,-0.3848579964060464,-0.5202113072864513,False,False,1.0,NO_INFORMATION,1.0,False
VAL,TEST_VAL_FROM_BELOW,reversal_up,ABOVE_VAH,VALUE_UP,RTH_0930_1030,3,12,INSUFFICIENT,-0.007045973513109556,0.3379765541907076,0.6666666666666666,0.675479241043591,0.9284107199552526,-0.03238512563162124,0.29213786050875123,-0.5818650008693026,0.4958631559078475,0.6756801806820499,-0.3250143088479083,-0.37180379237347044,False,False,1.0,NO_INFORMATION,1.0,False
VAL,REJECTION_BELOW_VAL,reversal_up,ABOVE_VAH,VALUE_UP,RTH_0930_1030,3,10,INSUFFICIENT,-0.1848313794440164,0.24595197918941308,0.6,0.5319211228580528,0.9836430874989883,-0.21017053156252807,0.3225152955239409,-0.8068515860670403,0.36512187218128805,0.6274518931614834,-0.3250143088479083,-0.8102040795109936,False,False,1.0,NO_INFORMATION,1.0,False
VALUE,RETURN_INTO_VALUE_AFTER_BELOW,reversal_up,ABOVE_VAH,VALUE_UP,RTH_0930_1030,3,10,INSUFFICIENT,-0.1848313794440164,0.24595197918941308,0.6,0.5319211228580528,0.9836430874989883,-0.21017053156252807,0.3225152955239409,-0.8068515860670403,0.36512187218128805,0.6274518931614834,-0.3250143088479083,-0.8102040795109936,False,False,1.0,NO_INFORMATION,1.0,False
VAL,TEST_VAL_FROM_BELOW,reversal_up,ABOVE_VAH,VALUE_UP,RTH_1030_1200,3,22,INSUFFICIENT,0.35466956337227235,0.3279964528042698,0.7727272727272727,0.8796395560252005,0.6203811686644611,0.32933041125376067,0.16287790264054988,0.033361921911570495,0.670387923633923,0.34696655564544676,0.33004455614363426,0.4011661890456546,True,False,0.029441940938516865,NO_INFORMATION,0.5226380048257432,False
VAL,REJECTION_BELOW_VAL,reversal_up,ABOVE_VAH,VALUE_UP,RTH_1030_1200,3,17,INSUFFICIENT,0.4703680025269596,0.19244822409568435,0.8235294117647058,0.9446928166446024,0.488718293320781,0.4450288504084479,0.15610045027705743,0.2014142015460801,0.788269296715042,0.28639988346523987,0.7459236461574494,0.7161875412253723,True,False,0.002584750621691662,NO_INFORMATION,0.09456404713506081,False
VALUE,RETURN_INTO_VALUE_AFTER_BELOW,reversal_up,ABOVE_VAH,VALUE_UP,RTH_1030_1200,3,21,INSUFFICIENT,0.5627948450031317,0.30150962163143763,0.8571428571428571,0.9911139658571415,0.48451519821829836,0.53745569288462,0.13914439356233424,0.30794912902170396,0.8471705958990607,0.28639988346523987,0.7459236461574494,0.8529997608262241,True,False,5.2394159062851615e-05,NO_INFORMATION,0.0050704024899533824,True
VAL,CLOSE_BELOW_VAL,continuation_down,ABOVE_VAH,VALUE_UP,RTH_1030_1200,3,24,INSUFFICIENT,-0.6448730578409289,-0.8838527638839604,0.25,1.2616051043475636,0.6954822028663746,-0.6702122099594405,0.2531643864273111,-1.1091918596998334,-0.16040687127866135,-0.2994305940890233,-0.8372369098619695,-1.8080889006340601,True,False,1.0,NO_INFORMATION,1.0,False
VAL,TEST_VAL_FROM_ABOVE,continuation_down,INSIDE_VALUE,OVERLAP_FLAT,RTH_0930_1030,3,103,WEAK_SAMPLE,-0.031637753526863606,-0.04348580404159536,0.49514563106796117,0.9069848181335779,0.9025393151335537,-0.05697690564537529,0.1144657076820215,-0.2647518546852949,0.19490138352495065,-0.2638488228226505,0.14872785408023345,0.05518772952470417,False,False,1.0,NO_INFORMATION,1.0,False
VALUE,FULL_VALUE_TRAVERSAL,both,INSIDE_VALUE,OVERLAP_FLAT,RTH_0930_1030,3,27,INSUFFICIENT,-0.10587539964428512,0.02624934086396574,0.5185185185185185,0.8696377916152762,0.9565713855258182,-0.1312145517627968,0.2843532489407837,-0.7357917765411156,0.38363654453887147,-0.9928226478546495,1.0464801650823627,0.323041056306333,False,False,1.0,NO_INFORMATION,1.0,False
VAL,CLOSE_BELOW_VAL,continuation_down,INSIDE_VALUE,OVERLAP_FLAT,RTH_0930_1030,3,71,INSUFFICIENT,-0.2702153036619859,-0.31022532935141617,0.43661971830985913,0.9883161271617066,0.8908576397477093,-0.29555445578049755,0.14429490512582938,-0.5475683673933144,0.0209362248507131,-0.3920033803638077,-0.16417246022496232,-0.2558359042528391,True,False,1.0,NO_INFORMATION,1.0,False
VAL,TEST_VAL_FROM_BELOW,reversal_up,INSIDE_VALUE,OVERLAP_FLAT,RTH_0930_1030,3,57,INSUFFICIENT,0.038391741176826394,0.15405277532591902,0.5789473684210527,0.8402261102270979,0.8007570631941988,0.013052589058314707,0.1412995117695567,-0.25277998333148044,0.29428238982091426,0.18963459820085882,-0.12822541654840405,0.05376604187802448,False,False,0.785849088645937,NO_INFORMATION,1.0,False
VAL,HOLD_BELOW_VAL,continuation_down,INSIDE_VALUE,OVERLAP_FLAT,RTH_0930_1030,3,152,WEAK_SAMPLE,0.11417074090225814,0.1546023422198225,0.5789473684210527,0.7805770032641638,0.9304911161509971,0.08883158878374645,0.08180773951730597,-0.04114744436561579,0.27468767590705334,-0.04393378218340082,0.2167810503250263,0.13097427087566652,False,False,0.16283549943687622,NO_INFORMATION,1.0,False
VAL,ACCEPTANCE_BELOW_VAL,continuation_down,INSIDE_VALUE,OVERLAP_FLAT,RTH_0930_1030,3,152,WEAK_SAMPLE,0.11417074090225814,0.1546023422198225,0.5789473684210527,0.7805770032641638,0.9304911161509971,0.08883158878374645,0.08180773951730597,-0.04114744436561579,0.27468767590705334,-0.04393378218340082,0.2167810503250263,0.13097427087566652,False,False,0.16283549943687622,NO_INFORMATION,1.0,False
VAL,REJECTION_BELOW_VAL,reversal_up,INSIDE_VALUE,OVERLAP_FLAT,RTH_0930_1030,3,44,INSUFFICIENT,0.06127394934913049,0.16082886641234045,0.5681818181818182,0.820713825233048,0.7808575700571994,0.035934797230618806,0.1754682146864051,-0.26919287430594807,0.3915873573973457,0.2460174575494482,0.011485525721803206,-0.10827128770936789,False,False,0.7269372462225925,NO_INFORMATION,1.0,False
VALUE,RETURN_INTO_VALUE_AFTER_BELOW,reversal_up,INSIDE_VALUE,OVERLAP_FLAT,RTH_0930_1030,3,43,INSUFFICIENT,0.10319973577071563,0.16760495749876186,0.5813953488372093,0.8390908970996338,0.7583885642661201,0.07786058365220394,0.17439543211029293,-0.2583590963680698,0.4491188638369302,0.2460174575494482,0.17085101594915172,-0.10827128770936789,False,False,0.5540132519392716,NO_INFORMATION,1.0,False
VALUE,FULL_VALUE_TRAVERSAL,both,INSIDE_VALUE,OVERLAP_FLAT,RTH_1030_1200,3,123,WEAK_SAMPLE,-0.12403116076098902,0.06176278833834374,0.5365853658536586,0.6729905683501521,0.9159272281469651,-0.1493703128795007,0.09780055253473685,-0.3076372900914965,0.06633526579650305,-0.10491177444794378,-0.2141398776568617,-0.11329391920324902,True,False,1.0,NO_INFORMATION,1.0,False
VAL,HOLD_BELOW_VAL,continuation_down,INSIDE_VALUE,OVERLAP_FLAT,RTH_1030_1200,3,316,ANALYZABLE,-0.023035917108313656,-0.07933146883125025,0.44936708860759494,0.8299437500168619,0.8369067772611428,-0.04837506922682534,0.0612114243979133,-0.14280426133492155,0.09414312283438403,0.0686467782693082,-0.09922352948945387,-0.0282165464644351,False,False,1.0,NO_INFORMATION,1.0,False
