event_id,extreme_timestamp,direction,extreme_price,capture_status,matched_signal_time,matched_signal_type,MFE_R_x,MAE_R_x,atr_at_extreme,MFE_R_y,MAE_R_y,bars_to_0.5R,bars_to_1R,bars_to_2R,primary_hit,hit_1.5R_before_0.5R_60m,hit_2R_before_0.75R_90m,hit_2R_before_1R_90m,hit_2R_before_1R_120m,hit_2.5R_before_1R_120m,hit_3R_before_1R_120m,cluster_size
MR03616,2025-10-21 19:45:00+00:00,Short,23411.5,MISSED,,,2.6246972263331516,0.3359612449706434,31.749693830306914,2.6246972263331516,0.3359612449706434,1,1,1,True,True,True,True,True,True,False,1
MR03617,2025-10-22 17:45:00+00:00,Long,22882.0,MISSED,,,3.348316802118532,0.8541160906353922,73.37019797864693,3.348316802118532,0.8541160906353922,1,2,5,True,False,False,True,True,True,True,1
MR03618,2025-10-23 15:30:00+00:00,Long,23196.75,MISSED,,,3.935916148286069,0.1482708138052971,49.45904824507913,3.935916148286069,0.1482708138052971,1,1,1,True,True,True,True,True,True,True,1
MR03619,2025-10-24 19:15:00+00:00,Short,23644.0,MISSED,,,2.9434140806548377,9.606654617570316,28.764782781711233,2.9434140806548377,9.606654617570316,1,1,2,True,True,True,True,True,True,False,1
MR03620,2025-10-24 19:45:00+00:00,Long,23574.75,MISSED,,,11.44356398159499,0.5307160107406371,30.147950459740805,11.44356398159499,0.5307160107406371,1,5,5,True,False,True,True,True,True,True,2
MR03622,2025-10-27 19:15:00+00:00,Long,23997.75,MISSED,,,5.984008102459671,0.1729482110537477,19.273592441481927,5.984008102459671,0.1729482110537477,1,1,2,True,True,True,True,True,True,True,1
MR03624,2025-10-29 14:30:00+00:00,Short,24385.75,MISSED,,,3.6451977462631513,0.5749137385045909,27.250464926124845,3.6451977462631513,0.5749137385045909,1,1,4,True,False,True,True,True,True,True,1
MR03629,2025-10-31 19:30:00+00:00,Short,24195.5,MISSED,,,3.4148692899820814,0.040333101850182,49.587061452130094,3.4148692899820814,0.040333101850182,1,1,1,True,True,True,True,True,True,True,1
MR03630,2025-10-31 20:00:00+00:00,Long,24044.25,MISSED,,,2.917494789997682,0.3148837989204546,51.870986660255035,2.917494789997682,0.3148837989204546,4,4,4,True,True,True,True,True,True,False,1
MR03631,2025-11-03 18:30:00+00:00,Short,24243.5,MISSED,,,2.8507256298360564,0.0545220748875748,42.79612135350119,2.8507256298360564,0.0545220748875748,1,1,3,True,True,True,True,True,True,False,1
MR03632,2025-11-03 19:30:00+00:00,Long,24143.5,MISSED,,,2.858649220671744,0.6068640803660686,41.74465774618251,2.858649220671744,0.6068640803660686,1,1,6,True,False,True,True,True,True,False,1
MR03634,2025-11-06 17:15:00+00:00,Long,23275.0,MISSED,,,3.4231627875094324,0.3579778078441236,74.49251345289619,3.4231627875094324,0.3579778078441236,1,2,5,True,True,True,True,True,True,True,1
MR03635,2025-11-06 19:30:00+00:00,Short,23515.75,MISSED,,,3.11813787695011,0.4013444792114002,75.5792963514414,3.11813787695011,0.4013444792114002,1,4,5,True,True,True,True,True,True,True,1
MR03636,2025-11-07 17:00:00+00:00,Long,22786.5,MISSED,,,3.279381935176108,0.2367946083982748,74.60755456455476,3.279381935176108,0.2367946083982748,1,1,5,True,True,True,True,True,True,True,1
MR03638,2025-11-10 16:30:00+00:00,Long,23529.25,MISSED,,,5.466798107473195,0.6176771887664518,46.950090641869416,5.466798107473195,0.6176771887664518,1,1,2,True,False,True,True,True,True,True,1
MR03642,2025-11-12 21:00:00+00:00,Short,23731.75,MISSED,,,4.134224571542833,0.0637123649724066,47.086621275152424,4.134224571542833,0.0637123649724066,3,4,4,True,True,True,True,True,True,True,1
MR03644,2025-11-14 17:00:00+00:00,Short,23370.5,MISSED,,,2.8807010894156924,0.0752141276609841,88.63583044817882,2.8807010894156924,0.0752141276609841,1,3,4,True,True,True,True,True,True,False,1
MR03645,2025-11-14 18:30:00+00:00,Long,23165.5,MISSED,,,2.333132559683907,0.0864123170253299,88.7219198672725,2.333132559683907,0.0864123170253299,1,1,5,True,True,True,True,True,False,False,1
MR03646,2025-11-17 16:15:00+00:00,Long,23022.25,MISSED,,,2.107622470986528,1.8662916536979943,82.87379218580325,2.107622470986528,1.8662916536979943,1,1,2,True,True,True,True,True,False,False,1
MR03648,2025-11-17 20:00:00+00:00,Long,22809.0,MISSED,,,3.458791425041602,0.1548712578376836,77.48371239146822,3.458791425041602,0.1548712578376836,1,1,3,True,True,True,True,True,True,True,1
MR03650,2025-11-18 19:30:00+00:00,Short,22887.5,MISSED,,,2.813510594665556,0.855570473231631,101.2969350605478,2.813510594665556,0.855570473231631,2,3,5,True,False,False,True,True,True,False,1
MR03652,2025-11-19 19:30:00+00:00,Long,22648.25,MISSED,,,6.031501436408986,0.2444661711767097,83.17442546533607,6.031501436408986,0.2444661711767097,1,1,3,True,True,True,True,True,True,True,1
MR03655,2025-11-20 18:15:00+00:00,Short,22676.0,MISSED,,,3.0742903485373687,0.2181084368894754,128.37651032357246,3.0742903485373687,0.2181084368894754,1,1,2,True,True,True,True,True,True,True,2
MR03657,2025-11-21 18:15:00+00:00,Long,22280.75,MISSED,,,4.11497603778227,0.2048178118353166,107.41253313305126,4.11497603778227,0.2048178118353166,1,1,2,True,True,True,True,True,True,True,1
MR03658,2025-11-21 19:15:00+00:00,Short,22673.5,MISSED,,,3.5177015050665323,0.1727575675646561,111.91019650179813,3.5177015050665323,0.1727575675646561,1,1,4,True,True,True,True,True,True,True,1
MR03659,2025-11-21 20:45:00+00:00,Long,22362.25,MISSED,,,2.94762724295088,0.1342604541302678,109.24040710033763,2.94762724295088,0.1342604541302678,1,5,5,True,False,True,True,True,True,False,1
MR03660,2025-11-24 19:45:00+00:00,Long,22970.25,MISSED,,,2.285450615179488,0.0359347581003064,46.38035024514205,2.285450615179488,0.0359347581003064,1,1,4,True,True,True,True,True,False,False,1
MR03662,2025-11-25 19:30:00+00:00,Long,23015.25,MISSED,,,3.781084054853363,0.3146221501809633,59.33042748557288,3.781084054853363,0.3146221501809633,1,1,4,True,True,True,True,True,True,True,1
MR03665,2025-12-02 15:45:00+00:00,Short,23747.25,MISSED,,,7.014392568612032,0.4736406557583688,44.33741011184078,7.014392568612032,0.4736406557583688,1,1,1,True,True,True,True,True,True,True,1
MR03669,2025-12-04 18:30:00+00:00,Short,23709.75,MISSED,,,3.2791768899045732,0.3537089678998191,45.234928859738936,3.2791768899045732,0.3537089678998191,3,3,3,True,True,True,True,True,True,True,1
MR03671,2025-12-05 15:30:00+00:00,Short,23938.5,MISSED,,,5.42041943405967,0.4015125506710866,41.509702844431786,5.42041943405967,0.4015125506710866,1,1,1,True,True,True,True,True,True,True,1
MR03673,2025-12-08 18:00:00+00:00,Short,23773.5,MISSED,,,3.7974746930556944,0.3721356046647006,39.41215643658053,3.7974746930556944,0.3721356046647006,1,1,2,True,True,True,True,True,True,True,1
MR03677,2025-12-11 21:45:00+00:00,Short,23938.75,MISSED,,,4.846499234170771,0.0,53.37185753438464,4.846499234170771,0.0,1,1,1,True,True,True,True,True,True,True,1
MR03678,2025-12-12 16:30:00+00:00,Long,23195.25,MISSED,,,3.4219019442157053,0.9149470439079426,72.86396202988807,3.4219019442157053,0.9149470439079426,2,2,3,True,False,False,True,True,True,True,1
MR03679,2025-12-12 18:15:00+00:00,Short,23449.75,MISSED,,,2.449493125367843,0.0852387717618846,74.30108625949659,2.449493125367843,0.0852387717618846,1,2,4,True,True,True,True,True,False,False,1
MR03680,2025-12-15 16:15:00+00:00,Short,23344.0,MISSED,,,3.952860393270324,0.1571829611462426,57.25811458422915,3.952860393270324,0.1571829611462426,1,1,1,True,True,True,True,True,True,True,1
MR03682,2025-12-17 20:45:00+00:00,Long,22727.25,MISSED,,,2.4658059310483647,0.0173241634499885,57.72284490889303,2.4658059310483647,0.0173241634499885,1,1,1,True,True,True,True,True,False,False,1
MR03685,2025-12-18 18:30:00+00:00,Short,23241.75,MISSED,,,3.649173928456214,0.0814320541914915,65.49427478265174,3.649173928456214,0.0814320541914915,1,2,2,True,True,True,True,True,True,True,1
MR03686,2025-12-19 20:30:00+00:00,Long,23389.25,MISSED,,,4.377435236349343,0.3797774862586188,33.35286351872104,4.377435236349343,0.3797774862586188,1,1,6,True,False,True,True,True,True,True,1
MR03687,2025-12-22 17:45:00+00:00,Short,23566.75,MISSED,,,2.1282456483654486,0.0554230637595168,30.071716603369435,2.1282456483654486,0.0554230637595168,1,1,2,True,True,True,True,True,False,False,1
MR03689,2025-12-24 18:00:00+00:00,Long,23692.0,MISSED,,,3.1451601399228197,0.0,19.39487888890036,3.1451601399228197,0.0,1,1,1,True,True,True,True,True,True,True,1
MR03690,2025-12-29 17:15:00+00:00,Long,23487.5,MISSED,,,2.253538644528272,0.1114824771144728,41.860091266852855,2.253538644528272,0.1114824771144728,1,2,5,True,True,True,True,True,False,False,1
MR03693,2025-12-30 18:30:00+00:00,Short,23583.75,MISSED,,,2.1532092306110284,0.690431220685058,28.484613785502127,2.1532092306110284,0.690431220685058,2,5,6,True,False,True,True,True,False,False,1
MR03696,2026-01-02 15:30:00+00:00,Short,23444.0,MISSED,,,6.734880067769886,0.2626253059355675,57.115592675140384,6.734880067769886,0.2626253059355675,1,1,1,True,True,True,True,True,True,True,1
MR03698,2026-01-05 16:45:00+00:00,Short,23547.5,MISSED,,,3.2214635623548067,0.485208092107761,41.9064184296775,3.2214635623548067,0.485208092107761,2,2,5,True,True,True,True,True,True,True,1
MR03705,2026-01-14 18:30:00+00:00,Long,23260.25,MISSED,,,3.6686800120663983,0.2129857771881799,62.60198924716413,3.6686800120663983,0.2129857771881799,1,1,6,True,False,True,True,True,True,True,2
MR03709,2026-01-21 16:00:00+00:00,Short,23333.75,MISSED,,,7.2327172249047,0.4760630687288582,58.11554914465382,7.2327172249047,0.4760630687288582,2,2,2,True,True,True,True,True,True,True,1
MR03714,2026-01-23 17:45:00+00:00,Long,23522.5,MISSED,,,2.258942456953357,0.1464129370247546,47.809982794187654,2.258942456953357,0.1464129370247546,1,1,5,True,True,True,True,True,False,False,1
MR03715,2026-01-23 20:45:00+00:00,Short,23595.25,MISSED,,,11.422010716993997,0.0848360012740945,43.22064467442454,11.422010716993997,0.0848360012740945,1,1,5,True,True,True,True,True,True,True,1
MR03717,2026-01-27 21:00:00+00:00,Long,23898.25,MISSED,,,4.4808225272765245,0.0,24.697846431764535,4.4808225272765245,0.0,1,1,3,True,True,True,True,True,True,True,1
MR03720,2026-01-28 20:00:00+00:00,Short,24051.75,MISSED,,,6.089539705058342,2.936693566454084,44.72149727624187,6.089539705058342,2.936693566454084,1,2,4,True,True,True,True,True,True,True,1
MR03723,2026-01-29 21:30:00+00:00,Short,23889.5,MISSED,,,2.055498796461703,0.7239811031872501,65.83965583745103,2.055498796461703,0.7239811031872501,2,2,3,True,False,True,True,True,False,False,1
MR03724,2026-01-30 19:00:00+00:00,Short,23621.0,MISSED,,,2.715175715105274,0.2986300352358912,84.83183318557441,2.715175715105274,0.2986300352358912,2,2,4,True,True,True,True,True,True,False,1
MR03725,2026-01-30 20:15:00+00:00,Long,23410.75,MISSED,,,2.346077865872572,3.8410004102407305,77.15003949056099,2.346077865872572,3.8410004102407305,1,1,2,True,True,True,True,True,False,False,1
MR03726,2026-01-30 20:45:00+00:00,Short,23571.25,MISSED,,,5.134490297866233,0.5359948446819762,78.3589626219633,5.134490297866233,0.5359948446819762,1,5,5,True,False,True,True,True,True,True,1
MR03732,2026-02-06 21:45:00+00:00,Long,22929.5,MISSED,,,6.594343189816423,0.0,48.27369825473024,6.594343189816423,0.0,1,1,1,True,True,True,True,True,True,True,1
MR03733,2026-02-09 17:00:00+00:00,Short,23256.0,MISSED,,,2.3019121336829844,0.1742962189994949,55.46113806803049,2.3019121336829844,0.1742962189994949,1,3,5,True,True,True,True,True,False,False,1
MR03734,2026-02-09 18:15:00+00:00,Long,23151.5,MISSED,,,2.222798997904051,0.3166196247014492,51.58661074383673,2.222798997904051,0.3166196247014492,1,1,4,True,True,True,True,True,False,False,1
MR03735,2026-02-09 19:30:00+00:00,Short,23268.25,MISSED,,,2.4647137581243737,0.1247027794289117,45.44138224198134,2.4647137581243737,0.1247027794289117,1,3,4,True,True,True,True,True,False,False,1
MR03736,2026-02-10 15:30:00+00:00,Short,23278.25,MISSED,,,2.8520001302402083,0.4458299054168601,50.84151240476537,2.8520001302402083,0.4458299054168601,1,1,3,True,True,True,True,True,True,False,1
MR03737,2026-02-10 17:45:00+00:00,Short,23237.25,MISSED,,,3.134860454824283,0.0624197878172976,48.06168211883355,3.134860454824283,0.0624197878172976,1,1,2,True,True,True,True,True,True,True,1
MR03738,2026-02-10 20:45:00+00:00,Long,23037.75,MISSED,,,2.0054834319870123,0.3465357400859911,45.20938204751712,2.0054834319870123,0.3465357400859911,1,4,6,True,False,True,True,True,False,False,1
MR03739,2026-02-12 19:45:00+00:00,Short,22783.25,MISSED,,,3.32915815647165,0.2680254448006837,70.88879197319976,3.32915815647165,0.2680254448006837,1,1,3,True,True,True,True,True,True,True,1
MR03744,2026-02-17 17:45:00+00:00,Long,22448.25,MISSED,,,2.8645323205591815,0.7189268372794825,89.48522992517496,2.8645323205591815,0.7189268372794825,2,2,3,True,False,True,True,True,True,False,1
MR03745,2026-02-17 19:30:00+00:00,Short,22729.25,MISSED,,,2.2757523179001837,0.04145268338616,80.41296874031197,2.2757523179001837,0.04145268338616,1,1,4,True,True,True,True,True,False,False,1
MR03746,2026-02-18 20:15:00+00:00,Long,22695.5,MISSED,,,3.100786415579638,0.1202345752979859,52.674809368577876,3.100786415579638,0.1202345752979859,1,1,2,True,True,True,True,True,True,True,1
MR03750,2026-02-20 21:00:00+00:00,Short,22927.5,MISSED,,,2.936374905061651,0.0486154785606233,68.56526834713097,2.936374905061651,0.0486154785606233,4,4,5,True,False,True,True,True,True,False,1
MR03751,2026-02-23 16:00:00+00:00,Long,22507.5,MISSED,,,2.323144482393546,0.3279733386908535,60.98056652968345,2.323144482393546,0.3279733386908535,1,1,1,True,True,True,True,True,False,False,2
MR03752,2026-02-23 18:15:00+00:00,Short,22659.75,MISSED,,,3.093400736825843,0.2171837329460269,56.78755570703048,3.093400736825843,0.2171837329460269,1,2,2,True,True,True,True,True,True,True,1
MR03753,2026-02-23 20:00:00+00:00,Long,22518.25,MISSED,,,3.386989455961304,0.0261543587332919,50.97939303081177,3.386989455961304,0.0261543587332919,1,2,3,True,True,True,True,True,True,True,1
MR03755,2026-02-25 20:30:00+00:00,Long,23191.5,MISSED,,,6.706837317486679,5.512659244393813,24.005353399615956,6.706837317486679,5.512659244393813,1,1,3,True,True,True,True,True,True,True,1
MR03756,2026-02-25 21:30:00+00:00,Short,23334.25,MISSED,,,7.39062415205717,0.5013991962046926,33.24031389125446,7.39062415205717,0.5013991962046926,1,2,2,True,False,True,True,True,True,True,1
MR03760,2026-02-27 20:45:00+00:00,Short,22862.25,MISSED,,,8.34386290187289,0.0115008447992734,57.966756208098914,8.34386290187289,0.0115008447992734,1,2,5,True,False,True,True,True,True,True,1
MR03770,2026-03-11 17:00:00+00:00,Short,22866.0,MISSED,,,2.5375312746867347,0.5344902275925024,64.23566149746186,2.5375312746867347,0.5344902275925024,1,2,2,True,False,True,True,True,True,False,1
MR03771,2026-03-11 19:45:00+00:00,Short,22846.25,MISSED,,,3.707570837612296,0.1494095710679582,60.23710486329149,3.707570837612296,0.1494095710679582,1,5,5,True,False,True,True,True,True,True,1
MR03774,2026-03-13 18:45:00+00:00,Short,22312.0,MISSED,,,2.3760318806762215,0.0207061601801849,64.39307538098184,2.3760318806762215,0.0207061601801849,1,2,3,True,True,True,True,True,False,False,1
MR03776,2026-03-16 17:45:00+00:00,Long,22492.25,MISSED,,,3.688442292032499,1.2021589692550367,48.80108884686165,3.688442292032499,1.2021589692550367,1,1,5,True,False,True,True,True,True,True,1
MR03778,2026-03-18 14:30:00+00:00,Long,22439.0,MISSED,,,2.426809994847785,0.2844390767028575,55.07916439706708,2.426809994847785,0.2844390767028575,1,1,2,True,True,True,True,True,False,False,1
MR03779,2026-03-18 17:00:00+00:00,Long,22417.0,MISSED,,,2.898999832229206,1.798932931606516,51.512018618677345,2.898999832229206,1.798932931606516,1,2,3,True,True,True,True,True,True,False,1
MR03782,2026-03-20 16:15:00+00:00,Short,21978.25,MISSED,,,3.9849571037610807,0.0156477373184335,63.90700327145486,3.9849571037610807,0.0156477373184335,1,1,5,True,True,True,True,True,True,True,1
MR03783,2026-03-20 19:30:00+00:00,Long,21592.75,MISSED,,,3.5947033322064845,3.471486973576456,62.22117543407306,3.5947033322064845,3.471486973576456,1,1,2,True,False,False,True,True,True,True,1
MR03787,2026-03-24 19:45:00+00:00,Long,21810.0,MISSED,,,6.411731393192431,0.0969271563596739,68.78017386508515,6.411731393192431,0.0969271563596739,2,2,2,True,True,True,True,True,True,True,1
MR03788,2026-03-25 17:30:00+00:00,Short,22115.25,MISSED,,,2.998153176658674,0.0190965170487813,69.82075998085837,2.998153176658674,0.0190965170487813,1,1,5,True,True,True,True,True,True,False,1
MR03789,2026-03-30 19:15:00+00:00,Long,20646.0,MISSED,,,2.8167937618957466,0.2575667447647862,60.82565775707458,2.8167937618957466,0.2575667447647862,1,1,2,True,True,True,True,True,True,False,1
MR03795,2026-04-07 17:30:00+00:00,Short,21921.25,MISSED,,,2.8067410982087018,1.2211146336362533,73.15720479682993,2.8067410982087018,1.2211146336362533,2,4,5,True,False,True,True,True,True,False,1
MR03797,2026-04-08 14:30:00+00:00,Short,22689.0,MISSED,,,2.863584437641639,2.80968167175662,49.471796537398085,2.863584437641639,2.80968167175662,1,1,1,True,True,True,True,True,True,False,1
MR03800,2026-04-09 17:30:00+00:00,Short,22878.5,MISSED,,,2.30330918519706,0.4926522423893711,52.098954309398714,2.30330918519706,0.4926522423893711,2,2,2,True,True,True,True,True,False,False,1
MR03803,2026-04-13 14:45:00+00:00,Short,22982.25,MISSED,,,2.090396813584985,2.513004111638267,44.1702420962763,2.090396813584985,2.513004111638267,1,1,5,True,True,True,True,True,False,False,1
MR03806,2026-04-14 17:45:00+00:00,Short,23590.75,MISSED,,,2.969533622212958,1.8219850360018484,33.11406632939664,2.969533622212958,1.8219850360018484,1,2,2,True,True,True,True,True,True,False,1
MR03807,2026-04-14 18:15:00+00:00,Long,23505.75,MISSED,,,3.6180600015481015,0.2902187167017193,34.45677147789812,3.6180600015481015,0.2902187167017193,1,1,3,True,True,True,True,True,True,True,1
MR03810,2026-04-16 16:15:00+00:00,Short,24185.5,MISSED,,,4.4147566177603785,0.1424115037987219,49.15333251373772,4.4147566177603785,0.1424115037987219,1,1,1,True,True,True,True,True,True,True,1
MR03812,2026-04-17 16:30:00+00:00,Short,24506.25,MISSED,,,3.485707140962258,0.2819321952248885,52.021964554163546,3.485707140962258,0.2819321952248885,2,2,3,True,True,True,True,True,True,True,1
MR03813,2026-04-17 20:15:00+00:00,Short,24466.5,MISSED,,,8.303526232268444,0.7290189843958248,45.72354636410239,8.303526232268444,0.7290189843958248,3,3,3,True,False,True,True,True,True,True,1
MR03814,2026-04-20 15:00:00+00:00,Long,24190.25,MISSED,,,2.387267903731219,0.3878474465445678,49.847777794024296,2.387267903731219,0.3878474465445678,1,1,1,True,True,True,True,True,False,False,1
MR03817,2026-04-21 17:15:00+00:00,Long,24221.5,MISSED,,,3.485435828790894,0.0476640797099609,55.9470922945226,3.485435828790894,0.0476640797099609,1,1,1,True,True,True,True,True,True,True,1
MR03818,2026-04-21 19:30:00+00:00,Long,24173.25,MISSED,,,4.124441994599649,0.0653192171090442,71.4440079536794,4.124441994599649,0.0653192171090442,1,1,2,True,True,True,True,True,True,True,1
MR03825,2026-04-29 18:00:00+00:00,Long,24779.5,MISSED,,,5.917110331041799,1.9479925022418507,50.13708551458325,5.917110331041799,1.9479925022418507,1,1,2,True,True,True,True,True,True,True,1
MR03826,2026-05-01 15:45:00+00:00,Short,25538.5,MISSED,,,2.1182251868194717,0.2671075748775287,53.66127613529979,2.1182251868194717,0.2671075748775287,1,1,3,True,True,True,True,True,False,False,1
MR03828,2026-05-01 18:45:00+00:00,Long,25416.25,MISSED,,,2.3188336747096723,1.9372534497574476,45.42513526612533,2.3188336747096723,1.9372534497574476,1,1,2,True,True,True,True,True,False,False,1
