timestamp,direction,label,event_id
2019-02-07 21:00:00+00:00,Short,1,MR00530
2019-02-12 17:15:00+00:00,Long,1,MR00532
2019-02-19 19:45:00+00:00,Short,1,MR00542
2019-02-20 19:00:00+00:00,Short,1,MR00545
2019-02-20 19:15:00+00:00,Long,1,MR00546
2019-02-22 19:30:00+00:00,Long,1,MR00550
2019-03-01 16:45:00+00:00,Long,1,MR00555
2019-03-06 18:15:00+00:00,Long,1,MR00558
2019-03-07 15:30:00+00:00,Long,1,MR00560
2019-03-08 20:30:00+00:00,Long,1,MR00563
2019-03-14 14:45:00+00:00,Long,1,MR00566
2019-03-14 19:30:00+00:00,Short,1,MR00567
2019-03-15 17:45:00+00:00,Short,1,MR00568
2019-03-18 16:15:00+00:00,Long,1,MR00570
2019-03-19 19:30:00+00:00,Long,1,MR00573
2019-03-22 17:00:00+00:00,Short,1,MR00578
2019-03-22 19:00:00+00:00,Short,1,MR00580
2019-03-25 15:15:00+00:00,Short,1,MR00582
2019-03-26 19:30:00+00:00,Long,1,MR00585
2019-03-27 18:00:00+00:00,Short,1,MR00588
2019-03-27 18:30:00+00:00,Long,1,MR00589
2019-03-28 18:45:00+00:00,Long,1,MR00592
2019-03-29 15:30:00+00:00,Short,1,MR00593
2019-04-03 19:15:00+00:00,Long,1,MR00597
2019-04-08 14:30:00+00:00,Long,1,MR00600
2019-04-09 16:00:00+00:00,Short,1,MR00603
2019-04-09 19:30:00+00:00,Short,1,MR00604
2019-04-10 15:30:00+00:00,Short,1,MR00605
2019-04-11 17:00:00+00:00,Short,1,MR00607
2019-04-15 14:30:00+00:00,Long,1,MR00611
2019-04-15 19:00:00+00:00,Short,1,MR00612
2019-04-16 19:30:00+00:00,Long,1,MR00614
2019-04-22 17:00:00+00:00,Long,1,MR00618
2019-04-23 19:45:00+00:00,Long,1,MR00620
2019-04-24 17:00:00+00:00,Long,1,MR00622
2019-04-24 19:45:00+00:00,Long,1,MR00623
2019-04-26 14:30:00+00:00,Long,1,MR00625
2019-04-26 17:00:00+00:00,Long,1,MR00626
2019-04-29 18:30:00+00:00,Short,1,MR00628
2019-04-30 15:00:00+00:00,Long,1,MR00629
2019-04-30 19:15:00+00:00,Long,1,MR00630
2019-05-01 15:30:00+00:00,Short,1,MR00631
2019-05-01 16:30:00+00:00,Long,1,MR00632
