event_id,timestamp_ct,timestamp_utc,direction,event_type,quality_score,D10_pass,episode_status,episode_id,suppressed_same_direction,suppression_until,core_authorized,core_b1_active,model_hash
F56-0000469,2025-01-02 17:56:00-06:00,2025-01-02 23:56:00+00:00,SHORT,E6,0.3362188491847496,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000470,2025-01-02 17:57:00-06:00,2025-01-02 23:57:00+00:00,LONG,E1,0.4451696950331601,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000471,2025-01-02 17:57:00-06:00,2025-01-02 23:57:00+00:00,LONG,E3,0.4451696950331601,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000472,2025-01-02 18:01:00-06:00,2025-01-03 00:01:00+00:00,SHORT,E6,0.048702288933715,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000473,2025-01-02 18:02:00-06:00,2025-01-03 00:02:00+00:00,LONG,E1,0.657231331591568,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000474,2025-01-02 18:02:00-06:00,2025-01-03 00:02:00+00:00,LONG,E3,0.657231331591568,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000475,2025-01-02 18:03:00-06:00,2025-01-03 00:03:00+00:00,LONG,E13,0.5463591523387631,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000476,2025-01-02 18:04:00-06:00,2025-01-03 00:04:00+00:00,LONG,E13,0.47703016663704023,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000477,2025-01-02 18:06:00-06:00,2025-01-03 00:06:00+00:00,LONG,E11,0.5994132588897839,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000478,2025-01-02 18:10:00-06:00,2025-01-03 00:10:00+00:00,LONG,E11,0.5705440864199084,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000479,2025-01-02 18:11:00-06:00,2025-01-03 00:11:00+00:00,LONG,E13,0.5691893767281142,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000480,2025-01-02 18:13:00-06:00,2025-01-03 00:13:00+00:00,LONG,E11,0.43541350073179513,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000481,2025-01-02 18:14:00-06:00,2025-01-03 00:14:00+00:00,LONG,E13,0.43035064826433794,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000482,2025-01-02 18:17:00-06:00,2025-01-03 00:17:00+00:00,LONG,E13,0.503710795423146,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000483,2025-01-02 18:26:00-06:00,2025-01-03 00:26:00+00:00,LONG,E1,0.46719961462477205,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000484,2025-01-02 18:26:00-06:00,2025-01-03 00:26:00+00:00,LONG,E11,0.46719961462477205,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000485,2025-01-02 18:33:00-06:00,2025-01-03 00:33:00+00:00,LONG,E13,0.4004356035049213,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000486,2025-01-02 18:35:00-06:00,2025-01-03 00:35:00+00:00,LONG,E13,0.4599638452546943,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000487,2025-01-02 18:36:00-06:00,2025-01-03 00:36:00+00:00,LONG,E11,0.45672525925741203,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000488,2025-01-02 18:37:00-06:00,2025-01-03 00:37:00+00:00,LONG,E13,0.45547645304699536,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000489,2025-01-02 18:38:00-06:00,2025-01-03 00:38:00+00:00,LONG,E13,0.3389439077246155,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000490,2025-01-02 18:40:00-06:00,2025-01-03 00:40:00+00:00,LONG,E11,0.32931136204248906,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000491,2025-01-02 18:50:00-06:00,2025-01-03 00:50:00+00:00,SHORT,E2,0.3529918068969931,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000492,2025-01-02 18:50:00-06:00,2025-01-03 00:50:00+00:00,SHORT,E4,0.3529918068969931,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000493,2025-01-02 18:51:00-06:00,2025-01-03 00:51:00+00:00,LONG,E5,0.465140569660447,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000494,2025-01-02 18:52:00-06:00,2025-01-03 00:52:00+00:00,LONG,E5,0.464536921291608,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000495,2025-01-02 19:07:00-06:00,2025-01-03 01:07:00+00:00,LONG,E1,0.42342129351974145,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000496,2025-01-02 19:07:00-06:00,2025-01-03 01:07:00+00:00,LONG,E11,0.42342129351974145,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000497,2025-01-02 19:09:00-06:00,2025-01-03 01:09:00+00:00,LONG,E13,0.3050235201013543,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000498,2025-01-02 19:22:00-06:00,2025-01-03 01:22:00+00:00,SHORT,E12,0.4668371642635809,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000499,2025-01-02 19:22:00-06:00,2025-01-03 01:22:00+00:00,SHORT,E2,0.4668371642635809,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000500,2025-01-02 19:22:00-06:00,2025-01-03 01:22:00+00:00,SHORT,E4,0.4668371642635809,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000501,2025-01-02 19:25:00-06:00,2025-01-03 01:25:00+00:00,SHORT,E12,0.3643059675354667,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000502,2025-01-02 19:44:00-06:00,2025-01-03 01:44:00+00:00,SHORT,E14,0.2992203131052682,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000503,2025-01-02 19:45:00-06:00,2025-01-03 01:45:00+00:00,SHORT,E12,0.039455453392246265,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000504,2025-01-02 19:45:00-06:00,2025-01-03 01:45:00+00:00,SHORT,E2,0.039455453392246265,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000505,2025-01-02 19:46:00-06:00,2025-01-03 01:46:00+00:00,LONG,E5,0.3590967581080372,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000506,2025-01-02 19:47:00-06:00,2025-01-03 01:47:00+00:00,SHORT,E2,0.038229856155167066,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000507,2025-01-02 19:48:00-06:00,2025-01-03 01:48:00+00:00,LONG,E5,0.369379907749704,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000508,2025-01-02 19:56:00-06:00,2025-01-03 01:56:00+00:00,SHORT,E6,0.41071818136831245,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000509,2025-01-02 19:58:00-06:00,2025-01-03 01:58:00+00:00,SHORT,E6,0.2953075729114709,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000510,2025-01-02 20:02:00-06:00,2025-01-03 02:02:00+00:00,SHORT,E6,0.03327513177865167,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000511,2025-01-02 20:03:00-06:00,2025-01-03 02:03:00+00:00,LONG,E1,0.4329979632080897,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000512,2025-01-02 20:03:00-06:00,2025-01-03 02:03:00+00:00,LONG,E9,0.4329979632080897,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000513,2025-01-02 20:04:00-06:00,2025-01-03 02:04:00+00:00,LONG,E11,0.36580780207384317,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000514,2025-01-02 20:05:00-06:00,2025-01-03 02:05:00+00:00,SHORT,E6,0.4438825376294068,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000515,2025-01-02 20:06:00-06:00,2025-01-03 02:06:00+00:00,SHORT,E6,0.442930987800927,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000516,2025-01-02 20:08:00-06:00,2025-01-03 02:08:00+00:00,SHORT,E6,0.3257489415018946,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000517,2025-01-02 20:14:00-06:00,2025-01-03 02:14:00+00:00,LONG,E1,0.36927788281558205,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000518,2025-01-02 20:14:00-06:00,2025-01-03 02:14:00+00:00,LONG,E11,0.36927788281558205,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000519,2025-01-02 20:15:00-06:00,2025-01-03 02:15:00+00:00,LONG,E13,0.5388230944388787,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000520,2025-01-02 20:16:00-06:00,2025-01-03 02:16:00+00:00,LONG,E13,0.5388904192917835,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000521,2025-01-02 20:17:00-06:00,2025-01-03 02:17:00+00:00,LONG,E11,0.5424855740753675,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000522,2025-01-02 20:19:00-06:00,2025-01-03 02:19:00+00:00,LONG,E13,0.36139395550271053,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000523,2025-01-02 20:21:00-06:00,2025-01-03 02:21:00+00:00,LONG,E13,0.4602946971772273,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000524,2025-01-02 20:26:00-06:00,2025-01-03 02:26:00+00:00,LONG,E13,0.4496945508331696,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000525,2025-01-02 20:45:00-06:00,2025-01-03 02:45:00+00:00,SHORT,E6,0.03819057689697708,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000526,2025-01-02 20:46:00-06:00,2025-01-03 02:46:00+00:00,SHORT,E6,0.038817521033197994,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000527,2025-01-02 20:49:00-06:00,2025-01-03 02:49:00+00:00,SHORT,E2,0.3006358452849725,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000528,2025-01-02 20:49:00-06:00,2025-01-03 02:49:00+00:00,SHORT,E4,0.3006358452849725,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000529,2025-01-02 20:50:00-06:00,2025-01-03 02:50:00+00:00,SHORT,E14,0.3366639747801739,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000530,2025-01-02 20:52:00-06:00,2025-01-03 02:52:00+00:00,SHORT,E12,0.33575987724332296,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000531,2025-01-02 20:54:00-06:00,2025-01-03 02:54:00+00:00,LONG,E5,0.3329562272280734,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000532,2025-01-02 20:59:00-06:00,2025-01-03 02:59:00+00:00,LONG,E1,0.3459836171287342,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000533,2025-01-02 21:00:00-06:00,2025-01-03 03:00:00+00:00,LONG,E13,0.5955565133354254,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000534,2025-01-02 21:01:00-06:00,2025-01-03 03:01:00+00:00,LONG,E11,0.5882769001569714,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000535,2025-01-02 21:04:00-06:00,2025-01-03 03:04:00+00:00,LONG,E13,0.3975021411209137,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000536,2025-01-02 21:06:00-06:00,2025-01-03 03:06:00+00:00,LONG,E13,0.5076318169695619,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000537,2025-01-02 21:07:00-06:00,2025-01-03 03:07:00+00:00,LONG,E11,0.4964589744568891,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000538,2025-01-02 21:08:00-06:00,2025-01-03 03:08:00+00:00,LONG,E13,0.3833470684342478,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000539,2025-01-02 21:25:00-06:00,2025-01-03 03:25:00+00:00,LONG,E13,0.32130818339144585,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000540,2025-01-02 21:26:00-06:00,2025-01-03 03:26:00+00:00,SHORT,E6,0.4289670870821896,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000541,2025-01-02 21:40:00-06:00,2025-01-03 03:40:00+00:00,LONG,E5,0.4463853702039744,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000542,2025-01-02 21:52:00-06:00,2025-01-03 03:52:00+00:00,SHORT,E2,0.4555886127647326,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000543,2025-01-02 21:52:00-06:00,2025-01-03 03:52:00+00:00,SHORT,E4,0.4555886127647326,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000544,2025-01-02 21:54:00-06:00,2025-01-03 03:54:00+00:00,SHORT,E14,0.3436391599133816,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000545,2025-01-02 21:58:00-06:00,2025-01-03 03:58:00+00:00,SHORT,E12,0.3543090989876243,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000546,2025-01-02 21:58:00-06:00,2025-01-03 03:58:00+00:00,SHORT,E2,0.3543090989876243,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000547,2025-01-02 21:58:00-06:00,2025-01-03 03:58:00+00:00,SHORT,E4,0.3543090989876243,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000548,2025-01-02 22:00:00-06:00,2025-01-03 04:00:00+00:00,LONG,E5,0.03551828479993321,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000549,2025-01-02 22:04:00-06:00,2025-01-03 04:04:00+00:00,SHORT,E14,0.37115283924891107,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000550,2025-01-02 22:05:00-06:00,2025-01-03 04:05:00+00:00,SHORT,E12,0.47845999097036773,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000551,2025-01-02 22:05:00-06:00,2025-01-03 04:05:00+00:00,SHORT,E2,0.47845999097036773,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000552,2025-01-02 22:13:00-06:00,2025-01-03 04:13:00+00:00,SHORT,E12,0.3583593432668641,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000553,2025-01-02 22:13:00-06:00,2025-01-03 04:13:00+00:00,SHORT,E2,0.3583593432668641,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000554,2025-01-02 22:15:00-06:00,2025-01-03 04:15:00+00:00,LONG,E5,0.5438463267419715,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000555,2025-01-02 22:16:00-06:00,2025-01-03 04:16:00+00:00,SHORT,E2,0.03141986845129412,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000556,2025-01-02 22:17:00-06:00,2025-01-03 04:17:00+00:00,LONG,E5,0.5478696444832891,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000557,2025-01-02 22:39:00-06:00,2025-01-03 04:39:00+00:00,SHORT,E14,0.3837678478064103,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000558,2025-01-02 22:39:00-06:00,2025-01-03 04:39:00+00:00,SHORT,E2,0.3837678478064103,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000559,2025-01-02 22:41:00-06:00,2025-01-03 04:41:00+00:00,SHORT,E12,0.4984763375721144,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000560,2025-01-02 22:42:00-06:00,2025-01-03 04:42:00+00:00,SHORT,E14,0.49972651722508893,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000561,2025-01-02 22:44:00-06:00,2025-01-03 04:44:00+00:00,SHORT,E14,0.3763113322026296,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000562,2025-01-02 22:56:00-06:00,2025-01-03 04:56:00+00:00,SHORT,E14,0.45911979592593405,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000563,2025-01-02 22:57:00-06:00,2025-01-03 04:57:00+00:00,SHORT,E12,0.46091116833021434,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000564,2025-01-02 22:57:00-06:00,2025-01-03 04:57:00+00:00,SHORT,E2,0.46091116833021434,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000565,2025-01-02 23:01:00-06:00,2025-01-03 05:01:00+00:00,SHORT,E14,0.47371987156264034,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000566,2025-01-02 23:02:00-06:00,2025-01-03 05:02:00+00:00,SHORT,E12,0.4500894160399754,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000567,2025-01-02 23:18:00-06:00,2025-01-03 05:18:00+00:00,SHORT,E10,0.021683990212642647,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000568,2025-01-02 23:18:00-06:00,2025-01-03 05:18:00+00:00,SHORT,E12,0.021683990212642647,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000569,2025-01-02 23:18:00-06:00,2025-01-03 05:18:00+00:00,SHORT,E2,0.021683990212642647,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000570,2025-01-02 23:19:00-06:00,2025-01-03 05:19:00+00:00,LONG,E5,0.278587491500251,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000571,2025-01-02 23:20:00-06:00,2025-01-03 05:20:00+00:00,SHORT,E2,0.30595856994703513,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000572,2025-01-02 23:21:00-06:00,2025-01-03 05:21:00+00:00,SHORT,E12,0.3001908271123911,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000573,2025-01-02 23:22:00-06:00,2025-01-03 05:22:00+00:00,SHORT,E14,0.30066008587879267,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000574,2025-01-02 23:24:00-06:00,2025-01-03 05:24:00+00:00,LONG,E5,0.29700448502186017,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000575,2025-01-02 23:32:00-06:00,2025-01-03 05:32:00+00:00,LONG,E1,0.5060193476670299,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000576,2025-01-02 23:32:00-06:00,2025-01-03 05:32:00+00:00,LONG,E3,0.5060193476670299,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000577,2025-01-02 23:33:00-06:00,2025-01-03 05:33:00+00:00,LONG,E13,0.3919635731768843,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000578,2025-01-02 23:34:00-06:00,2025-01-03 05:34:00+00:00,LONG,E13,0.326705611613489,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000579,2025-01-02 23:35:00-06:00,2025-01-03 05:35:00+00:00,LONG,E13,0.4465139078889688,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000580,2025-01-02 23:36:00-06:00,2025-01-03 05:36:00+00:00,LONG,E13,0.4467433624278185,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000581,2025-01-02 23:48:00-06:00,2025-01-03 05:48:00+00:00,LONG,E13,0.025306744946931064,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000582,2025-01-02 23:49:00-06:00,2025-01-03 05:49:00+00:00,SHORT,E6,0.31006624784298153,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000583,2025-01-02 23:50:00-06:00,2025-01-03 05:50:00+00:00,SHORT,E6,0.3749145296174105,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000584,2025-01-02 23:51:00-06:00,2025-01-03 05:51:00+00:00,SHORT,E6,0.37118883574366685,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000585,2025-01-02 23:52:00-06:00,2025-01-03 05:52:00+00:00,SHORT,E2,0.36447215301417896,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000586,2025-01-02 23:52:00-06:00,2025-01-03 05:52:00+00:00,SHORT,E4,0.36447215301417896,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000587,2025-01-02 23:56:00-06:00,2025-01-03 05:56:00+00:00,LONG,E5,0.3916406391004785,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000588,2025-01-02 23:59:00-06:00,2025-01-03 05:59:00+00:00,LONG,E5,0.28152224582850277,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000589,2025-01-03 00:13:00-06:00,2025-01-03 06:13:00+00:00,LONG,E1,0.3433318230338738,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000590,2025-01-03 00:16:00-06:00,2025-01-03 06:16:00+00:00,LONG,E11,0.5898042617493381,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000591,2025-01-03 00:17:00-06:00,2025-01-03 06:17:00+00:00,LONG,E13,0.583386855082417,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000592,2025-01-03 00:21:00-06:00,2025-01-03 06:21:00+00:00,LONG,E13,0.3938403244706653,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000593,2025-01-03 00:25:00-06:00,2025-01-03 06:25:00+00:00,LONG,E11,0.5151641100172721,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000594,2025-01-03 00:27:00-06:00,2025-01-03 06:27:00+00:00,LONG,E11,0.5194643378656676,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000595,2025-01-03 00:28:00-06:00,2025-01-03 06:28:00+00:00,LONG,E13,0.39940691644919274,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000596,2025-01-03 00:30:00-06:00,2025-01-03 06:30:00+00:00,LONG,E11,0.5306584047949718,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000597,2025-01-03 00:49:00-06:00,2025-01-03 06:49:00+00:00,SHORT,E2,0.3536216153786876,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000598,2025-01-03 00:49:00-06:00,2025-01-03 06:49:00+00:00,SHORT,E4,0.3536216153786876,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000599,2025-01-03 00:50:00-06:00,2025-01-03 06:50:00+00:00,LONG,E5,0.49226062087561134,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000600,2025-01-03 00:51:00-06:00,2025-01-03 06:51:00+00:00,LONG,E5,0.5002597671042716,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000601,2025-01-03 00:59:00-06:00,2025-01-03 06:59:00+00:00,SHORT,E14,0.34662228735010125,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000602,2025-01-03 01:00:00-06:00,2025-01-03 07:00:00+00:00,SHORT,E14,0.6155204699702919,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000603,2025-01-03 01:00:00-06:00,2025-01-03 07:00:00+00:00,LONG,E5,0.04180124620810227,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000604,2025-01-03 01:02:00-06:00,2025-01-03 07:02:00+00:00,SHORT,E14,0.6105327888777754,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000605,2025-01-03 01:03:00-06:00,2025-01-03 07:03:00+00:00,SHORT,E14,0.4927532196807825,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000606,2025-01-03 01:03:00-06:00,2025-01-03 07:03:00+00:00,SHORT,E2,0.4927532196807825,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000607,2025-01-03 01:04:00-06:00,2025-01-03 07:04:00+00:00,SHORT,E12,0.4162556747677591,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000608,2025-01-03 01:08:00-06:00,2025-01-03 07:08:00+00:00,SHORT,E12,0.3890651428607223,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000609,2025-01-03 01:09:00-06:00,2025-01-03 07:09:00+00:00,SHORT,E14,0.3872639312257318,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000610,2025-01-03 01:10:00-06:00,2025-01-03 07:10:00+00:00,SHORT,E12,0.5115017045436538,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000611,2025-01-03 01:11:00-06:00,2025-01-03 07:11:00+00:00,SHORT,E14,0.5065809645071798,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000612,2025-01-03 01:12:00-06:00,2025-01-03 07:12:00+00:00,SHORT,E14,0.5125117859013808,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000613,2025-01-03 01:43:00-06:00,2025-01-03 07:43:00+00:00,LONG,E1,0.3674320102228987,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000614,2025-01-03 01:43:00-06:00,2025-01-03 07:43:00+00:00,LONG,E13,0.3674320102228987,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000615,2025-01-03 01:43:00-06:00,2025-01-03 07:43:00+00:00,LONG,E3,0.3674320102228987,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000616,2025-01-03 01:44:00-06:00,2025-01-03 07:44:00+00:00,LONG,E13,0.37063369281145636,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000617,2025-01-03 01:45:00-06:00,2025-01-03 07:45:00+00:00,SHORT,E6,0.030010477105646936,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000618,2025-01-03 01:46:00-06:00,2025-01-03 07:46:00+00:00,LONG,E1,0.526180227069506,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000619,2025-01-03 01:46:00-06:00,2025-01-03 07:46:00+00:00,LONG,E11,0.526180227069506,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000620,2025-01-03 01:46:00-06:00,2025-01-03 07:46:00+00:00,LONG,E3,0.526180227069506,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000621,2025-01-03 01:50:00-06:00,2025-01-03 07:50:00+00:00,LONG,E13,0.43316620977144243,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000622,2025-01-03 01:51:00-06:00,2025-01-03 07:51:00+00:00,LONG,E11,0.4337981684461046,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000623,2025-01-03 01:52:00-06:00,2025-01-03 07:52:00+00:00,LONG,E13,0.4222997194178879,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000624,2025-01-03 02:00:00-06:00,2025-01-03 08:00:00+00:00,LONG,E1,0.7355216077910347,True,NEW_EPISODE,EP-0013021,False,2025-01-03 02:30:00-06:00,0,0,bccf4277f3d44d13
F56-0000625,2025-01-03 02:02:00-06:00,2025-01-03 08:02:00+00:00,LONG,E13,0.7242741014640205,True,SUPPRESSED,,True,2025-01-03 02:30:00-06:00,0,0,bccf4277f3d44d13
F56-0000626,2025-01-03 02:05:00-06:00,2025-01-03 08:05:00+00:00,LONG,E9,0.6517198916203695,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000627,2025-01-03 02:14:00-06:00,2025-01-03 08:14:00+00:00,LONG,E13,0.553732929954784,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000628,2025-01-03 02:16:00-06:00,2025-01-03 08:16:00+00:00,SHORT,E6,0.8429453702972102,True,NEW_EPISODE,EP-0013022,False,2025-01-03 02:46:00-06:00,0,0,bccf4277f3d44d13
