hypothesis_id,dimension,condition,complexity,conditions_json,N,wins,losses,win_pct,avg_R,total_R,profit_factor,max_drawdown_R,largest_win_R,largest_loss_R,max_consecutive_wins,max_consecutive_losses,one_sided_p,realistic_avg_R,realistic_total_R,realistic_profit_factor,realistic_max_drawdown_R,positive_years,calendar_year_buckets,max_positive_year_contribution,top_1pct_removed_count,top_1pct_removed_total_R,fdr_q,evidence_label
H0064,setup_to_BOS,1-3 bars,1,"[{""feature"": ""setup_to_bos_bucket"", ""value"": ""1-3 bars""}]",98,25,73,25.510204081632654,-0.2683594619732386,-26.299227273377383,0.5999474767819266,30.81488568211222,2.0,-1.0,3,16,0.9891276463156797,-0.30895973498522217,-30.27805402855177,0.5586392411164515,34.2853443602405,2,6,0.7345651530876756,1,-28.299227273377383,0.9981197158276405,DESCRIPTIVE ONLY
H0065,setup_to_BOS,4-12 bars,1,"[{""feature"": ""setup_to_bos_bucket"", ""value"": ""4-12 bars""}]",172,73,99,42.44186046511628,0.10058739656404825,17.3010322090163,1.193770180234251,21.27026125158285,2.0,-1.0,4,14,0.14923959201935333,0.050755057510436075,8.729869891795005,1.0925189594653368,24.1786155586436,5,6,0.3140389561077253,2,13.3010322090163,0.6587394577799878,DESCRIPTIVE ONLY
H0066,setup_to_BOS,13+ bars,1,"[{""feature"": ""setup_to_bos_bucket"", ""value"": ""13+ bars""}]",1,0,1,0.0,-0.2015583471116507,-0.2015583471116507,0.0,0.2015583471116507,-0.2015583471116507,-0.2015583471116507,0,1,1.0,-0.212185969050265,-0.212185969050265,0.0,0.212185969050265,0,6,,1,0.0,,DESCRIPTIVE ONLY
H0067,direction x HTF_bias,Long | Bull,2,"[{""feature"": ""direction_name"", ""value"": ""Long""}, {""feature"": ""htf_regime_name"", ""value"": ""Bull""}]",1239,550,687,44.3906376109766,0.05229890991682307,64.79834938694378,1.107753819382594,33.89636301501011,2.0,-1.0,7,14,0.05608494861965485,0.007675000959624559,9.509326188974828,1.0150383702309596,48.00801921364217,5,6,0.4514065054427454,13,38.79834938694377,0.6587394577799878,DESCRIPTIVE ONLY
H0068,direction x HTF_bias,Long | Bear,2,"[{""feature"": ""direction_name"", ""value"": ""Long""}, {""feature"": ""htf_regime_name"", ""value"": ""Bear""}]",910,390,519,42.857142857142854,-0.0069891351720416635,-6.3601130065579135,0.9861340483429681,37.55403935213705,2.0,-1.0,6,10,0.57372212044912,-0.03885622428769581,-35.35916410180319,0.9256223517296754,48.379608415542705,2,6,0.6223391167401328,10,-26.360113006557913,0.8574602119719096,DESCRIPTIVE ONLY
H0069,direction x HTF_bias,Long | Neutral,2,"[{""feature"": ""direction_name"", ""value"": ""Long""}, {""feature"": ""htf_regime_name"", ""value"": ""Neutral""}]",1,1,0,100.0,0.653934231787857,0.653934231787857,99.9,0.0,0.653934231787857,0.653934231787857,1,0,1.0,0.6347785825738689,0.6347785825738689,99.9,0.0,1,6,1.0,1,0.0,,DESCRIPTIVE ONLY
H0070,direction x HTF_bias,Short | Bull,2,"[{""feature"": ""direction_name"", ""value"": ""Short""}, {""feature"": ""htf_regime_name"", ""value"": ""Bull""}]",1163,453,709,38.950988822012036,0.002866191206809552,3.3333803735195087,1.0051965895088835,32.163450769709776,2.0,-1.0,10,15,0.46844867315650063,-0.04496958921639096,-52.29963225866268,0.9226531630434452,70.71233959783872,4,6,0.3860250426447869,12,-20.666619626480486,0.8323791975112178,DESCRIPTIVE ONLY
H0071,direction x HTF_bias,Short | Bear,2,"[{""feature"": ""direction_name"", ""value"": ""Short""}, {""feature"": ""htf_regime_name"", ""value"": ""Bear""}]",833,334,498,40.096038415366145,-0.016553892767097976,-13.789392674992614,0.9687592782248933,42.13145270423987,2.0,-1.0,7,12,0.657243242574207,-0.04861143462589964,-40.4933250433744,0.9114812226507696,66.54976735709977,2,6,0.7784695827735492,9,-31.789392674992605,0.8745786858940209,DESCRIPTIVE ONLY
H0072,direction x HTF_bias,Short | Neutral,2,"[{""feature"": ""direction_name"", ""value"": ""Short""}, {""feature"": ""htf_regime_name"", ""value"": ""Neutral""}]",4,1,3,25.0,-0.09943267990384452,-0.3977307196153781,0.8341220236444322,2.397730719615378,2.0,-1.0,1,3,0.5553733244410209,-0.12404380949448818,-0.4961752379779527,0.7977181246796262,2.452890241363004,1,6,1.0,1,-2.397730719615378,,DESCRIPTIVE ONLY
H0073,direction x session,Long | Overnight,2,"[{""feature"": ""direction_name"", ""value"": ""Long""}, {""feature"": ""session_name"", ""value"": ""Overnight""}]",708,307,400,43.36158192090395,0.05108908188814875,36.171069976809314,1.1018744384315347,28.32772118023667,2.0,-1.0,8,10,0.12724077324416028,-0.008035102667523048,-5.6888526886063175,0.9849882861727588,55.746443927882346,3,6,0.40306909422671994,8,20.171069976809314,0.6587394577799878,DESCRIPTIVE ONLY
H0074,direction x session,Long | Premarket,2,"[{""feature"": ""direction_name"", ""value"": ""Long""}, {""feature"": ""session_name"", ""value"": ""Premarket""}]",492,197,294,40.040650406504064,0.007686313865065211,3.7816664216120834,1.0136346968069636,18.38944164660623,2.0,-1.0,6,11,0.44559524331224465,-0.03058352035453153,-15.047092014429513,0.9478214175773955,32.76805351724005,3,6,0.5878623514931595,5,-6.2183335783879095,0.8323791975112178,DESCRIPTIVE ONLY
H0075,direction x session,Long | Open,2,"[{""feature"": ""direction_name"", ""value"": ""Long""}, {""feature"": ""session_name"", ""value"": ""Open""}]",138,68,70,49.27536231884058,0.004550460884818676,0.6279636021049773,1.0103852485151956,14.345725636765074,2.0,-1.0,7,8,0.47828615073877934,-0.014998093616229377,-2.069736919039654,0.966537814688654,15.736247800904463,4,6,0.5731260177621359,2,-3.3720363978950223,0.8323791975112178,DESCRIPTIVE ONLY
H0076,direction x session,Long | MidAM,2,"[{""feature"": ""direction_name"", ""value"": ""Long""}, {""feature"": ""session_name"", ""value"": ""MidAM""}]",200,100,100,50.0,0.11011055638171446,22.022111276342894,1.2751399842971665,12.37878271940159,2.0,-1.0,8,9,0.07039419067635022,0.08700343678495974,17.40068735699195,1.2115535564494435,13.008584358099165,4,6,0.3321222079312747,2,18.02211127634289,0.6587394577799878,DESCRIPTIVE ONLY
H0077,direction x session,Long | Midday,2,"[{""feature"": ""direction_name"", ""value"": ""Long""}, {""feature"": ""session_name"", ""value"": ""Midday""}]",331,145,186,43.80664652567976,-0.014365555394055566,-4.754998835432392,0.9699720857882772,28.82853529883836,2.0,-1.0,7,9,0.595900206271663,-0.04111181900873071,-13.608012091889865,0.9166611415928179,32.71313721070845,2,6,0.6697946634654567,4,-12.754998835432396,0.8638891876390072,DESCRIPTIVE ONLY
H0078,direction x session,Long | PM,2,"[{""feature"": ""direction_name"", ""value"": ""Long""}, {""feature"": ""session_name"", ""value"": ""PM""}]",281,124,156,44.12811387900356,0.0044283208923019055,1.2443581707368354,1.0096633829944794,17.36135264722294,2.0,-1.0,6,7,0.4725789133979319,-0.022071362894238732,-6.202052973281083,0.9533715300410337,20.62321042393183,4,6,0.5278576076116264,3,-4.755641829263164,0.8323791975112178,DESCRIPTIVE ONLY
H0079,direction x session,Long | After-hours,2,"[{""feature"": ""direction_name"", ""value"": ""Long""}, {""feature"": ""session_name"", ""value"": ""After-hours""}]",0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0,6,,0,0.0,,DESCRIPTIVE ONLY
H0080,direction x session,Short | Overnight,2,"[{""feature"": ""direction_name"", ""value"": ""Short""}, {""feature"": ""session_name"", ""value"": ""Overnight""}]",702,284,417,40.45584045584046,0.044210171587944144,31.03554045473679,1.0842095525443547,24.91542448282966,2.0,-1.0,6,9,0.17100417035102788,-0.020083840727367384,-14.098856190611903,0.9643671357873114,39.832803283850765,4,6,0.4391424708981019,8,15.035540454736793,0.6779093896058604,DESCRIPTIVE ONLY
H0081,direction x session,Short | Premarket,2,"[{""feature"": ""direction_name"", ""value"": ""Short""}, {""feature"": ""session_name"", ""value"": ""Premarket""}]",497,184,312,37.02213279678068,0.015829944600349543,7.867482466373723,1.0266583970762628,35.403127054802155,2.0,-1.0,4,11,0.39469050308698495,-0.02168123759606741,-10.775575085245503,0.9648804017141924,45.53503501057506,4,6,0.42910232906822676,5,-2.132517533626274,0.8146660830790688,DESCRIPTIVE ONLY
H0082,direction x session,Short | Open,2,"[{""feature"": ""direction_name"", ""value"": ""Short""}, {""feature"": ""session_name"", ""value"": ""Open""}]",117,54,63,46.15384615384615,0.03944005381654521,4.614486296535789,1.0842118560039067,14.35976729292914,2.0,-1.0,6,8,0.3525139665648367,0.022315664561860127,2.610932753737635,1.0466891792922144,15.170083380560332,3,6,0.8327086058902187,2,0.6144862965357895,0.8146660830790688,DESCRIPTIVE ONLY
H0083,direction x session,Short | MidAM,2,"[{""feature"": ""direction_name"", ""value"": ""Short""}, {""feature"": ""session_name"", ""value"": ""MidAM""}]",188,77,111,40.95744680851064,-0.0548741863555908,-10.31634703485107,0.8953453723167917,26.697654644377405,2.0,-1.0,8,9,0.7504639211078742,-0.07729832524275615,-14.532085145638156,0.8567578057078805,28.62815980925371,2,6,0.8465538484594383,2,-14.316347034851068,0.9203399179261734,DESCRIPTIVE ONLY
H0084,direction x session,Short | Midday,2,"[{""feature"": ""direction_name"", ""value"": ""Short""}, {""feature"": ""session_name"", ""value"": ""Midday""}]",256,108,148,42.1875,0.024968636127824483,6.3919708487230675,1.0462958326797094,21.76341396644399,2.0,-1.0,6,7,0.37220849694661473,0.001200712208463045,0.30738232536653953,1.0021689635962807,24.31336323076679,2,6,0.6044645090716017,3,0.3919708487230693,0.8146660830790688,DESCRIPTIVE ONLY
H0085,direction x session,Short | PM,2,"[{""feature"": ""direction_name"", ""value"": ""Short""}, {""feature"": ""session_name"", ""value"": ""PM""}]",239,81,158,33.89121338912134,-0.21023145483470765,-50.245317705495125,0.6132907847972024,50.572514976968705,2.0,-1.0,4,10,0.9995298462539528,-0.23677299258817316,-56.58874522857339,0.5785740531497248,56.90875407514338,0,6,,3,-56.245317705495125,0.9995298462539528,DESCRIPTIVE ONLY
H0086,direction x session,Short | After-hours,2,"[{""feature"": ""direction_name"", ""value"": ""Short""}, {""feature"": ""session_name"", ""value"": ""After-hours""}]",1,0,1,0.0,-0.2015583471116507,-0.2015583471116507,0.0,0.2015583471116507,-0.2015583471116507,-0.2015583471116507,0,1,1.0,-0.212185969050265,-0.212185969050265,0.0,0.212185969050265,0,6,,1,0.0,,DESCRIPTIVE ONLY
H0087,direction x score_band,Long | 70-74,2,"[{""feature"": ""direction_name"", ""value"": ""Long""}, {""feature"": ""score_band"", ""value"": ""70-74""}]",1,1,0,100.0,0.7892911418885523,0.7892911418885523,99.9,0.0,0.7892911418885523,0.7892911418885523,1,0,1.0,0.7834816385599309,0.7834816385599309,99.9,0.0,1,6,1.0,1,0.0,,DESCRIPTIVE ONLY
H0088,direction x score_band,Long | 75-79,2,"[{""feature"": ""direction_name"", ""value"": ""Long""}, {""feature"": ""score_band"", ""value"": ""75-79""}]",970,437,532,45.05154639175258,0.04385289813473187,42.53731119068992,1.0924874099926798,35.52481441466406,2.0,-1.0,6,11,0.11316583061996166,0.007995337145870508,7.755477031494394,1.0161866767720764,40.92977927218824,3,6,0.6307506009947768,10,22.53731119068992,0.6587394577799878,DESCRIPTIVE ONLY
H0089,direction x score_band,Long | 80-84,2,"[{""feature"": ""direction_name"", ""value"": ""Long""}, {""feature"": ""score_band"", ""value"": ""80-84""}]",0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0,6,,0,0.0,,DESCRIPTIVE ONLY
H0090,direction x score_band,Long | 85-89,2,"[{""feature"": ""direction_name"", ""value"": ""Long""}, {""feature"": ""score_band"", ""value"": ""85-89""}]",169,72,97,42.603550295857985,-0.0706832653374465,-11.945471842028459,0.8524028124024443,28.84005444787472,2.0,-1.0,8,8,0.8164704212742093,-0.09410542718878989,-15.903817194905493,0.8089854192419894,31.305699316556407,2,6,0.5573958115916249,2,-15.94547184202846,0.9255203701005955,DESCRIPTIVE ONLY
H0091,direction x score_band,Long | 90-94,2,"[{""feature"": ""direction_name"", ""value"": ""Long""}, {""feature"": ""score_band"", ""value"": ""90-94""}]",795,332,461,41.76100628930818,0.022483349886073426,17.874263159428374,1.0421324374146588,41.271839308493135,2.0,-1.0,7,9,0.30148660224716683,-0.02868195701779717,-22.802155829148752,0.9490813048509157,64.74875806166925,2,6,0.537399247684374,8,1.8742631594283683,0.810637825225694,DESCRIPTIVE ONLY
H0092,direction x score_band,Long | 95+,2,"[{""feature"": ""direction_name"", ""value"": ""Long""}, {""feature"": ""score_band"", ""value"": ""95+""}]",215,99,116,46.04651162790697,0.045752450986955046,9.836776962195335,1.1036073743202375,21.710517984980573,2.0,-1.0,7,6,0.26464035436798783,0.023032348947653207,4.951955023745439,1.0507705098937534,23.99697016964108,3,6,0.37984056794850785,3,3.836776962195332,0.7532071624319654,DESCRIPTIVE ONLY
H0093,direction x score_band,Short | 70-74,2,"[{""feature"": ""direction_name"", ""value"": ""Short""}, {""feature"": ""score_band"", ""value"": ""70-74""}]",5,3,2,60.0,0.6518865165385919,3.259432582692959,2.6297162913464796,1.0,2.0,-1.0,2,1,0.17161963340940178,0.6348215020567844,3.174107510283922,2.5676841337080885,1.0123793520610365,3,6,0.46954610999748037,1,1.2594325826929595,,DESCRIPTIVE ONLY
H0094,direction x score_band,Short | 75-79,2,"[{""feature"": ""direction_name"", ""value"": ""Short""}, {""feature"": ""score_band"", ""value"": ""75-79""}]",842,328,513,38.95486935866983,-0.0338753707302694,-28.523062154886837,0.9370341320845976,57.90802659242103,2.0,-1.0,9,10,0.7984086544598881,-0.07162008250014715,-60.3041094651239,0.8725208942990247,87.27187264999563,3,6,0.4005190241730758,9,-46.523062154886844,0.9231600067192455,DESCRIPTIVE ONLY
H0095,direction x score_band,Short | 80-84,2,"[{""feature"": ""direction_name"", ""value"": ""Short""}, {""feature"": ""score_band"", ""value"": ""80-84""}]",0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0,6,,0,0.0,,DESCRIPTIVE ONLY
H0096,direction x score_band,Short | 85-89,2,"[{""feature"": ""direction_name"", ""value"": ""Short""}, {""feature"": ""score_band"", ""value"": ""85-89""}]",102,40,62,39.21568627450981,-0.18335039203580814,-18.70173998765243,0.661984790275349,18.70173998765243,2.0,-1.0,4,6,0.966265583460511,-0.20790546885504788,-21.206357823214883,0.6276620225774959,21.206357823214883,1,6,1.0,2,-22.701739987652434,0.9981197158276405,DESCRIPTIVE ONLY
H0097,direction x score_band,Short | 90-94,2,"[{""feature"": ""direction_name"", ""value"": ""Short""}, {""feature"": ""score_band"", ""value"": ""90-94""}]",848,342,505,40.33018867924528,0.06866341732523253,58.22657789179718,1.1257386942586998,20.732460835176106,2.0,-1.0,7,11,0.060408884464166146,0.017699213459022003,15.008933013250658,1.03069487147398,36.18608464862495,4,6,0.42141471828795884,9,40.22657789179716,0.6587394577799878,DESCRIPTIVE ONLY
H0098,direction x score_band,Short | 95+,2,"[{""feature"": ""direction_name"", ""value"": ""Short""}, {""feature"": ""score_band"", ""value"": ""95+""}]",203,75,128,36.94581280788177,-0.12371897218245975,-25.11495135303933,0.7754549220858766,28.98534081634533,2.0,-1.0,7,10,0.9473612938762755,-0.14759460973010258,-29.961705775210824,0.7396345000844649,32.90607392254916,2,6,0.726077280624852,3,-31.114951353039327,0.9981197158276405,DESCRIPTIVE ONLY
H0099,direction x volatility,Long | Low,2,"[{""feature"": ""direction_name"", ""value"": ""Long""}, {""feature"": ""volatility_regime"", ""value"": ""Low""}]",548,243,304,44.34306569343066,0.10348821587175287,56.71154229772058,1.2054069091972097,24.904911472355902,2.0,-1.0,7,11,0.025694752836479262,0.03131661595347261,17.16150554250299,1.0576116770195871,28.955638874430342,4,6,0.5030983570019779,6,44.711542297720584,0.6587394577799878,RAW P<0.05
H0100,direction x volatility,Long | Medium,2,"[{""feature"": ""direction_name"", ""value"": ""Long""}, {""feature"": ""volatility_regime"", ""value"": ""Medium""}]",649,272,375,41.910631741140215,0.012120205465172583,7.866013346897006,1.0235848512377939,34.9491915671269,2.0,-1.0,6,19,0.3963240404168443,-0.02655003732283574,-17.230974222520395,0.9505391213107295,46.579900658490025,4,6,0.4818497940494464,7,-6.1339866531029905,0.8146660830790688,DESCRIPTIVE ONLY
H0101,direction x volatility,Long | High,2,"[{""feature"": ""direction_name"", ""value"": ""Long""}, {""feature"": ""volatility_regime"", ""value"": ""High""}]",953,426,527,44.700944386149004,-0.005755912940654626,-5.485385032443859,0.987821831311597,41.15765598044616,2.0,-1.0,7,11,0.5659335668072927,-0.026385719465096616,-25.145590650237075,0.9455109516719169,55.194164510016115,2,6,0.7585016368736749,10,-25.485385032443858,0.8574602119719096,DESCRIPTIVE ONLY
H0102,direction x volatility,Long | Unavailable,2,"[{""feature"": ""direction_name"", ""value"": ""Long""}, {""feature"": ""volatility_regime"", ""value"": ""Unavailable""}]",0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0,6,,0,0.0,,DESCRIPTIVE ONLY
H0103,direction x volatility,Short | Low,2,"[{""feature"": ""direction_name"", ""value"": ""Short""}, {""feature"": ""volatility_regime"", ""value"": ""Low""}]",601,229,371,38.10316139767055,-0.018401041696090248,-11.05902605935024,0.9669782161977283,37.426057660282105,2.0,-1.0,6,16,0.6435208988202806,-0.09287834710406545,-55.81988660954333,0.8461952319470646,70.9793083987263,1,6,1.0,7,-25.059026059350238,0.8745786858940209,DESCRIPTIVE ONLY
H0104,direction x volatility,Short | Medium,2,"[{""feature"": ""direction_name"", ""value"": ""Short""}, {""feature"": ""volatility_regime"", ""value"": ""Medium""}]",536,204,331,38.059701492537314,0.012448686481487586,6.6724959540773465,1.022052702722336,21.86148823457271,2.0,-1.0,6,13,0.4103804988438716,-0.02663613445514336,-14.27696806795684,0.9547296323679467,29.40941431193614,2,6,0.8357986775337444,6,-5.3275040459226535,0.8282224613030864,DESCRIPTIVE ONLY
H0105,direction x volatility,Short | High,2,"[{""feature"": ""direction_name"", ""value"": ""Short""}, {""feature"": ""volatility_regime"", ""value"": ""High""}]",863,355,508,41.13557358053303,-0.007493873598859313,-6.467212915815587,0.9855569506791442,53.41621778133704,2.0,-1.0,9,13,0.5750157470447337,-0.026874018380666113,-23.192277862514857,0.9493374761722504,60.2479178044791,3,6,0.7810771769005499,9,-24.46721291581559,0.8574602119719096,DESCRIPTIVE ONLY
H0106,direction x volatility,Short | Unavailable,2,"[{""feature"": ""direction_name"", ""value"": ""Short""}, {""feature"": ""volatility_regime"", ""value"": ""Unavailable""}]",0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0,6,,0,0.0,,DESCRIPTIVE ONLY
H0107,HTF_bias x session,Bull | Overnight,2,"[{""feature"": ""htf_regime_name"", ""value"": ""Bull""}, {""feature"": ""session_name"", ""value"": ""Overnight""}]",805,334,470,41.49068322981366,0.04374306728324967,35.21316916301598,1.0851435324976573,34.8332140789129,2.0,-1.0,11,11,0.15240674069712234,-0.026395520359664686,-21.24839388953007,0.9524627106361409,52.673087171193636,5,6,0.5395401556467975,9,17.21316916301599,0.6587394577799878,DESCRIPTIVE ONLY
H0108,HTF_bias x session,Bull | Premarket,2,"[{""feature"": ""htf_regime_name"", ""value"": ""Bull""}, {""feature"": ""session_name"", ""value"": ""Premarket""}]",579,228,350,39.37823834196891,0.06900695554446905,39.955027260247576,1.1208424297905657,24.826743106414977,2.0,-1.0,4,12,0.10499692052853371,0.024961579878017972,14.452754749372406,1.0417803341488225,37.79392024812565,5,6,0.26070495756923623,6,27.955027260247576,0.6587394577799878,DESCRIPTIVE ONLY
H0109,HTF_bias x session,Bull | Open,2,"[{""feature"": ""htf_regime_name"", ""value"": ""Bull""}, {""feature"": ""session_name"", ""value"": ""Open""}]",144,74,70,51.388888888888886,0.10791625251119578,15.539940361612192,1.2627413787575192,8.134088488540549,2.0,-1.0,9,6,0.10904316646904122,0.08655104587781494,12.463350606405351,1.205161508503623,8.566448711955733,5,6,0.398803360740291,2,11.539940361612192,0.6587394577799878,DESCRIPTIVE ONLY
H0110,HTF_bias x session,Bull | MidAM,2,"[{""feature"": ""htf_regime_name"", ""value"": ""Bull""}, {""feature"": ""session_name"", ""value"": ""MidAM""}]",225,100,125,44.44444444444444,0.0036799653360296268,0.827992200606666,1.0076671537698465,15.641303004583346,2.0,-1.0,7,7,0.479930348114576,-0.023900949752210774,-5.377713694247424,0.9518354816577225,17.72226016290282,2,6,0.7435288737985188,3,-5.172007799393331,0.8323791975112178,DESCRIPTIVE ONLY
H0111,HTF_bias x session,Bull | Midday,2,"[{""feature"": ""htf_regime_name"", ""value"": ""Bull""}, {""feature"": ""session_name"", ""value"": ""Midday""}]",331,143,188,43.202416918429,0.04402765845986336,14.573154950214773,1.088564096643978,20.711840279584596,2.0,-1.0,8,19,0.24817177417779157,0.013936706016534276,4.613049691472845,1.027104697306675,24.573196668078293,5,6,0.3251419993581654,4,6.573154950214775,0.7474303012073835,DESCRIPTIVE ONLY
H0112,HTF_bias x session,Bull | PM,2,"[{""feature"": ""htf_regime_name"", ""value"": ""Bull""}, {""feature"": ""session_name"", ""value"": ""PM""}]",318,124,193,38.9937106918239,-0.11942627099130157,-37.9775541752339,0.7724702919671297,43.86846262356711,2.0,-1.0,5,8,0.9785405320071706,-0.1499790991608835,-47.69335353316096,0.7243253834371669,51.88552159342497,1,6,1.0,4,-45.977554175233905,0.9981197158276405,DESCRIPTIVE ONLY
H0113,HTF_bias x session,Bull | After-hours,2,"[{""feature"": ""htf_regime_name"", ""value"": ""Bull""}, {""feature"": ""session_name"", ""value"": ""After-hours""}]",0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0,6,,0,0.0,,DESCRIPTIVE ONLY
H0114,HTF_bias x session,Bear | Overnight,2,"[{""feature"": ""htf_regime_name"", ""value"": ""Bear""}, {""feature"": ""session_name"", ""value"": ""Overnight""}]",605,257,347,42.47933884297521,0.05288172110500846,31.99344126853012,1.1031938306210458,28.91541227969617,2.0,-1.0,11,9,0.14268328339911152,0.002414355388945215,1.4606850103118552,1.0044581028479393,37.055631913694924,4,6,0.40655263683712023,7,17.993441268530123,0.6587394577799878,DESCRIPTIVE ONLY
H0115,HTF_bias x session,Bear | Premarket,2,"[{""feature"": ""htf_regime_name"", ""value"": ""Bear""}, {""feature"": ""session_name"", ""value"": ""Premarket""}]",406,151,254,37.19211822660098,-0.07132958769470348,-28.959812604049613,0.8792540271180667,36.7824703679066,2.0,-1.0,5,19,0.8805380112707348,-0.10057054790453074,-40.83164244923948,0.8348529869681122,46.788356795637256,2,6,0.6435126114802135,5,-38.95981260404962,0.9843449816142804,DESCRIPTIVE ONLY
H0116,HTF_bias x session,Bear | Open,2,"[{""feature"": ""htf_regime_name"", ""value"": ""Bear""}, {""feature"": ""session_name"", ""value"": ""Open""}]",110,48,62,43.63636363636363,-0.08999781584869135,-9.899759743356048,0.8223299879628345,24.638546899472175,2.0,-1.0,5,11,0.8171260925212466,-0.10458670469192019,-11.50453751611122,0.796768360072543,25.61638667692641,3,6,0.7813674176423029,2,-13.899759743356048,0.9255203701005955,DESCRIPTIVE ONLY
H0117,HTF_bias x session,Bear | MidAM,2,"[{""feature"": ""htf_regime_name"", ""value"": ""Bear""}, {""feature"": ""session_name"", ""value"": ""MidAM""}]",163,77,86,47.239263803680984,0.06673479779684145,10.877772040885157,1.1540265586895357,8.876283501734738,2.0,-1.0,7,8,0.21384364150961255,0.05059089512638784,8.246315905601218,1.1144525905992615,9.33275825861309,2,6,0.5647169100413221,2,6.877772040885157,0.7276400238439742,DESCRIPTIVE ONLY
H0118,HTF_bias x session,Bear | Midday,2,"[{""feature"": ""htf_regime_name"", ""value"": ""Bear""}, {""feature"": ""session_name"", ""value"": ""Midday""}]",256,110,146,42.96875,-0.05053196459735976,-12.936182936924098,0.9019029914009935,32.819243457863465,2.0,-1.0,7,11,0.7694612540824478,-0.06997531038279751,-17.913679457996164,0.8671191689850821,35.133944902500176,2,6,0.8211134003841237,3,-18.936182936924098,0.9203399179261734,DESCRIPTIVE ONLY
H0119,HTF_bias x session,Bear | PM,2,"[{""feature"": ""htf_regime_name"", ""value"": ""Bear""}, {""feature"": ""session_name"", ""value"": ""PM""}]",202,81,121,40.0990099009901,-0.05457131366101187,-11.023405359524396,0.8799041969739373,17.849024941920064,2.0,-1.0,4,6,0.7757580663749408,-0.07473982509254211,-15.097444668693505,0.8398714051003805,21.246601882758448,2,6,0.5145644498052302,3,-17.023405359524396,0.9203399179261734,DESCRIPTIVE ONLY
H0120,HTF_bias x session,Bear | After-hours,2,"[{""feature"": ""htf_regime_name"", ""value"": ""Bear""}, {""feature"": ""session_name"", ""value"": ""After-hours""}]",1,0,1,0.0,-0.2015583471116507,-0.2015583471116507,0.0,0.2015583471116507,-0.2015583471116507,-0.2015583471116507,0,1,1.0,-0.212185969050265,-0.212185969050265,0.0,0.212185969050265,0,6,,1,0.0,,DESCRIPTIVE ONLY
H0121,HTF_bias x session,Neutral | Overnight,2,"[{""feature"": ""htf_regime_name"", ""value"": ""Neutral""}, {""feature"": ""session_name"", ""value"": ""Overnight""}]",0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0,6,,0,0.0,,DESCRIPTIVE ONLY
H0122,HTF_bias x session,Neutral | Premarket,2,"[{""feature"": ""htf_regime_name"", ""value"": ""Neutral""}, {""feature"": ""session_name"", ""value"": ""Premarket""}]",4,2,2,50.0,0.16348355794696423,0.6539342317878569,1.3269671158939285,2.0,2.0,-1.0,2,2,0.41088905990604585,0.13905515004801589,0.5562206001920635,1.2732904156257392,2.0352729857668566,1,6,1.0,1,-1.346065768212143,,DESCRIPTIVE ONLY
H0123,HTF_bias x session,Neutral | Open,2,"[{""feature"": ""htf_regime_name"", ""value"": ""Neutral""}, {""feature"": ""session_name"", ""value"": ""Open""}]",1,0,1,0.0,-0.3977307196153781,-0.3977307196153781,0.0,0.3977307196153781,-0.3977307196153781,-0.3977307196153781,0,1,1.0,-0.4176172555961475,-0.4176172555961475,0.0,0.4176172555961475,0,6,,1,0.0,,DESCRIPTIVE ONLY
H0124,HTF_bias x session,Neutral | MidAM,2,"[{""feature"": ""htf_regime_name"", ""value"": ""Neutral""}, {""feature"": ""session_name"", ""value"": ""MidAM""}]",0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0,6,,0,0.0,,DESCRIPTIVE ONLY
H0125,HTF_bias x session,Neutral | Midday,2,"[{""feature"": ""htf_regime_name"", ""value"": ""Neutral""}, {""feature"": ""session_name"", ""value"": ""Midday""}]",0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0,6,,0,0.0,,DESCRIPTIVE ONLY
H0126,HTF_bias x session,Neutral | PM,2,"[{""feature"": ""htf_regime_name"", ""value"": ""Neutral""}, {""feature"": ""session_name"", ""value"": ""PM""}]",0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0,6,,0,0.0,,DESCRIPTIVE ONLY
