trade_id,system,opportunity_id,variant,direction,tag,signal_j,signal_m1_i,entry_i,entry_ts,entry_price,exit_i,exit_price,exit_reason,stop,target,atr,gross_R,cost_R,net_R,MFE_R,MAE_R,duration_min,delay_bars_1m,price_improvement_atr,entry_deterioration_atr,15m_state,15m_strength,original_net_R,original_direction,flip_delta_R
FLIP-046667,FLIP,OPP_02972722_LONG,FLIP_SHADOW,SHORT,,-1,-1,2972723,2026-03-15 19:11:00-05:00,24510.25,2972727,24520.375,STOP,24520.375,24484.9375,13.5,-1.0,0.07160493827160494,-1.0716049382716049,1.7777777777777777,1.0617283950617284,4,0,0,0,,0,-1.0716049382716049,LONG,0.0
FLIP-046668,FLIP,OPP_02972762_LONG,FLIP_SHADOW,SHORT,,-1,-1,2972763,2026-03-15 19:51:00-05:00,24517.0,2972775,24500.225446428572,TARGET,24523.709821428572,24500.225446428572,8.946428571428571,2.5,0.10805056553557874,2.391949434464421,3.129740518961591,0.9687292082500163,12,0,0,0,,0,-1.1080505655355788,LONG,3.5
FLIP-046669,FLIP,OPP_02972824_LONG,FLIP_SHADOW,SHORT,,-1,-1,2972825,2026-03-15 20:53:00-05:00,24511.25,2972826,24518.535714285714,STOP,24518.535714285714,24493.035714285714,9.714285714285714,-1.0,0.09950980392157573,-1.0995098039215758,0.034313725490198524,1.7156862745099264,1,0,0,0,,0,-1.0995098039215758,LONG,0.0
FLIP-046670,FLIP,OPP_02972849_SHORT,FLIP_SHADOW,LONG,,-1,-1,2972850,2026-03-15 21:18:00-05:00,24498.0,2972853,24491.946428571428,STOP,24491.946428571428,24513.133928571428,8.071428571428571,-1.0,0.11976401179938946,-1.1197640117993894,1.3628318584068457,1.2802359882003702,3,0,0,0,,0,-1.1197640117993894,SHORT,0.0
FLIP-046671,FLIP,OPP_02972939_LONG,FLIP_SHADOW,SHORT,,-1,-1,2972940,2026-03-15 22:49:00-05:00,24518.0,2972941,24521.133928571428,STOP,24521.133928571428,24510.165178571428,4.178571428571429,-1.0,0.23133903133910808,-1.2313390313391082,0.0,7.0997150997174545,1,0,0,0,,0,2.268660968660892,LONG,-3.5
FLIP-046672,FLIP,OPP_02972991_SHORT,FLIP_SHADOW,LONG,,-1,-1,2972992,2026-03-15 23:41:00-05:00,24519.5,2972993,24516.915178571428,STOP,24516.915178571428,24525.962053571428,3.4464285714285716,-1.0,0.2804835924005781,-1.2804835924005782,0.09671848013813036,1.2573402417956947,1,0,0,0,,0,2.219516407599422,SHORT,-3.5
FLIP-046673,FLIP,OPP_02973022_LONG,FLIP_SHADOW,SHORT,,-1,-1,2973023,2026-03-16 00:12:00-05:00,24523.75,2973031,24515.51339285714,TARGET,24527.04464285714,24515.51339285714,4.392857142857143,2.5,0.22005420054210956,2.2799457994578907,2.8834688346897113,0.6070460704609919,8,0,0,0,,0,-1.2200542005421096,LONG,3.5
FLIP-046674,FLIP,OPP_02973047_LONG,FLIP_SHADOW,SHORT,,-1,-1,2973048,2026-03-16 00:37:00-05:00,24522.5,2973049,24525.339285714286,STOP,24525.339285714286,24515.401785714286,3.7857142857142856,-1.0,0.2553459119496388,-1.2553459119496388,0.0,3.8742138364772782,1,0,0,0,,0,2.2446540880503614,LONG,-3.5
FLIP-046675,FLIP,OPP_02973118_LONG,FLIP_SHADOW,SHORT,,-1,-1,2973119,2026-03-16 01:48:00-05:00,24542.75,2973121,24545.508928571428,STOP,24545.508928571428,24535.852678571428,3.6785714285714284,-1.0,0.2627831715211346,-1.2627831715211346,0.27184466019427717,1.1779935275085345,2,0,0,0,,0,2.237216828478865,LONG,-3.5
FLIP-046676,FLIP,OPP_02973196_LONG,FLIP_SHADOW,SHORT,,-1,-1,2973197,2026-03-16 03:06:00-05:00,24541.25,2973198,24550.691964285714,STOP,24550.691964285714,24517.645089285714,12.589285714285714,-1.0,0.07678486997636357,-1.0767848699763636,0.0,2.435933806146706,1,0,0,0,,0,2.4232151300236366,LONG,-3.5
FLIP-046677,FLIP,OPP_02973223_SHORT,FLIP_SHADOW,LONG,,-1,-1,2973224,2026-03-16 03:33:00-05:00,24525.25,2973225,24514.897321428572,STOP,24514.897321428572,24551.131696428572,13.803571428571429,-1.0,0.07003018542475908,-1.0700301854247591,0.0,1.183268650280412,1,0,0,0,,0,2.429969814575241,SHORT,-3.5
FLIP-046678,FLIP,OPP_02973263_LONG,FLIP_SHADOW,SHORT,,-1,-1,2973264,2026-03-16 04:13:00-05:00,24522.75,2973265,24531.066964285714,STOP,24531.066964285714,24501.957589285714,11.089285714285714,-1.0,0.08717122920022015,-1.0871712292002202,0.0,1.2925389157274023,1,0,0,0,,0,-1.0871712292002202,LONG,0.0
FLIP-046679,FLIP,OPP_02973270_SHORT,FLIP_SHADOW,LONG,,-1,-1,2973271,2026-03-16 04:20:00-05:00,24525.0,2973272,24516.28125,STOP,24516.28125,24546.796875,11.625,-1.0,0.08315412186379928,-1.0831541218637992,0.17204301075268819,1.2903225806451613,1,0,0,0,,0,2.4168458781362006,SHORT,-3.5
FLIP-046680,FLIP,OPP_02973319_LONG,FLIP_SHADOW,SHORT,,-1,-1,2973320,2026-03-16 05:09:00-05:00,24510.0,2973321,24518.0625,STOP,24518.0625,24489.84375,10.75,-1.0,0.08992248062015504,-1.089922480620155,0.0,2.3255813953488373,1,0,0,0,,0,2.410077519379845,LONG,-3.5
FLIP-046681,FLIP,OPP_02973397_SHORT,FLIP_SHADOW,LONG,,-1,-1,2973398,2026-03-16 06:27:00-05:00,24591.5,2973399,24585.714285714286,STOP,24585.714285714286,24605.964285714286,7.714285714285714,-1.0,0.1253086419753199,-1.12530864197532,0.0,2.506172839506398,1,0,0,0,,0,2.37469135802468,SHORT,-3.5
FLIP-046682,FLIP,OPP_02973409_LONG,FLIP_SHADOW,SHORT,,-1,-1,2973410,2026-03-16 06:39:00-05:00,24617.25,2973411,24625.11160714286,STOP,24625.11160714286,24597.59598214286,10.482142857142858,-1.0,0.09222032935830085,-1.0922203293583008,0.4134014764337624,1.1448040885858035,1,0,0,0,,0,2.407779670641699,LONG,-3.5
FLIP-046683,FLIP,OPP_02973436_LONG,FLIP_SHADOW,SHORT,,-1,-1,2973437,2026-03-16 07:06:00-05:00,24638.5,2973440,24643.723214285714,STOP,24643.723214285714,24625.441964285714,6.964285714285714,-1.0,0.1388034188034326,-1.1388034188034326,1.6273504273505892,1.8188034188035997,3,0,0,0,,0,-1.1388034188034326,LONG,0.0
FLIP-046684,FLIP,OPP_02973538_LONG,FLIP_SHADOW,SHORT,,-1,-1,2973539,2026-03-16 08:48:00-05:00,24733.0,2973543,24689.774553571428,TARGET,24750.290178571428,24689.774553571428,23.053571428571427,2.5,0.04193131939065576,2.4580686806093444,2.862896979086152,0.0,4,0,0,0,,0,-1.0419313193906559,LONG,3.5
FLIP-046685,FLIP,OPP_02973669_SHORT,FLIP_SHADOW,LONG,,-1,-1,2973670,2026-03-16 10:59:00-05:00,24674.75,2973679,24703.410714285714,TARGET,24663.285714285714,24703.410714285714,15.285714285714286,2.5,0.06323987538940523,2.4367601246105948,2.5295950155762092,0.8722741433021411,9,0,0,0,,0,-1.0632398753894052,SHORT,3.5
FLIP-046686,FLIP,OPP_02973737_LONG,FLIP_SHADOW,SHORT,,-1,-1,2973738,2026-03-16 12:07:00-05:00,24701.0,2973743,24713.495535714286,STOP,24713.495535714286,24669.761160714286,16.660714285714285,-1.0,0.05802072168631413,-1.0580207216863142,0.980350125044618,1.2804573061807256,5,0,0,0,,0,-1.0580207216863142,LONG,0.0
FLIP-046687,FLIP,OPP_02973775_SHORT,FLIP_SHADOW,LONG,,-1,-1,2973776,2026-03-16 12:45:00-05:00,24675.0,2973777,24693.883928571428,TARGET,24667.446428571428,24693.883928571428,10.071428571428571,2.5,0.09598108747043596,2.404018912529564,2.780141843971249,0.0,1,0,0,0,,0,-1.0959810874704359,SHORT,3.5
FLIP-046688,FLIP,OPP_02973795_LONG,FLIP_SHADOW,SHORT,,-1,-1,2973796,2026-03-16 13:05:00-05:00,24699.0,2973797,24706.20535714286,STOP,24706.20535714286,24680.98660714286,9.607142857142858,-1.0,0.10061957868647141,-1.1006195786864714,0.5898389095413842,1.9083023543985957,1,0,0,0,,0,2.399380421313529,LONG,-3.5
FLIP-046689,FLIP,OPP_02973847_SHORT,FLIP_SHADOW,LONG,,-1,-1,2973848,2026-03-16 13:57:00-05:00,24709.0,2973849,24704.245535714286,STOP,24704.245535714286,24720.886160714286,6.339285714285714,-1.0,0.1524882629108148,-1.1524882629108149,0.15774647887325668,1.1042253521127967,1,0,0,0,,0,-1.1524882629108149,SHORT,0.0
FLIP-046690,FLIP,OPP_02973921_LONG,FLIP_SHADOW,SHORT,,-1,-1,2973922,2026-03-16 15:11:00-05:00,24673.0,2973924,24679.415178571428,STOP,24679.415178571428,24656.962053571428,8.553571428571429,-1.0,0.11301322199027579,-1.1130132219902757,0.0,1.052192066806016,2,0,0,0,,0,-1.1130132219902757,LONG,0.0
FLIP-046691,FLIP,OPP_02973939_SHORT,FLIP_SHADOW,LONG,,-1,-1,2973940,2026-03-16 15:29:00-05:00,24651.0,2973947,24646.928571428572,STOP,24646.928571428572,24661.178571428572,5.428571428571429,-1.0,0.17807017543864195,-1.178070175438642,1.22807017543891,1.842105263158365,7,0,0,0,,0,-1.178070175438642,SHORT,0.0
FLIP-046692,FLIP,OPP_02974002_SHORT,FLIP_SHADOW,LONG,,-1,-1,2974003,2026-03-16 17:32:00-05:00,24643.0,2974004,24637.65625,STOP,24637.65625,24656.359375,7.125,-1.0,0.13567251461988303,-1.135672514619883,0.0,1.871345029239766,1,0,0,0,,0,2.364327485380117,SHORT,-3.5
FLIP-046693,FLIP,OPP_02974039_LONG,FLIP_SHADOW,SHORT,,-1,-1,2974040,2026-03-16 18:10:00-05:00,24638.25,2974045,24629.410714285714,TARGET,24641.785714285714,24629.410714285714,4.714285714285714,2.5,0.20505050505053518,2.294949494949465,3.0404040404044874,0.8484848484849732,5,0,0,0,,0,-1.2050505050505351,LONG,3.5
FLIP-046694,FLIP,OPP_02974064_LONG,FLIP_SHADOW,SHORT,,-1,-1,2974065,2026-03-16 18:37:00-05:00,24643.0,2974066,24638.245535714286,TARGET,24644.901785714286,24638.245535714286,2.5357142857142856,2.5,0.38122065727689114,2.118779342723109,2.8920187793419325,0.0,1,0,0,0,,0,-1.381220657276891,LONG,3.5
FLIP-046695,FLIP,OPP_02974159_LONG,FLIP_SHADOW,SHORT,,-1,-1,2974160,2026-03-16 20:13:00-05:00,24624.25,2974163,24615.276785714286,TARGET,24627.839285714286,24615.276785714286,4.785714285714286,2.5,0.20199004975121454,2.2980099502487854,4.109452736317813,0.0,3,0,0,0,,0,-1.2019900497512146,LONG,3.5
FLIP-046696,FLIP,OPP_02974185_SHORT,FLIP_SHADOW,LONG,,-1,-1,2974186,2026-03-16 20:39:00-05:00,24616.5,2974187,24612.589285714286,STOP,24612.589285714286,24626.276785714286,5.214285714285714,-1.0,0.1853881278539059,-1.1853881278539058,0.2557077625571116,1.7260273972605034,1,0,0,0,,0,2.314611872146094,SHORT,-3.5
FLIP-046697,FLIP,OPP_02974209_SHORT,FLIP_SHADOW,LONG,,-1,-1,2974210,2026-03-16 21:03:00-05:00,24622.0,2974211,24619.334821428572,STOP,24619.334821428572,24628.662946428572,3.5535714285714284,-1.0,0.27202680067012286,-1.272026800670123,0.46901172529331525,2.0636515912905873,1,0,0,0,,0,2.227973199329877,SHORT,-3.5
FLIP-046698,FLIP,OPP_02974262_SHORT,FLIP_SHADOW,LONG,,-1,-1,2974263,2026-03-16 21:56:00-05:00,24583.75,2974264,24592.1875,TARGET,24580.375,24592.1875,4.5,2.5,0.21481481481481482,2.285185185185185,3.259259259259259,0.0,1,0,0,0,,0,-1.2148148148148148,SHORT,3.5
FLIP-046699,FLIP,OPP_02974333_LONG,FLIP_SHADOW,SHORT,,-1,-1,2974334,2026-03-16 23:11:00-05:00,24586.25,2974339,24588.58035714286,STOP,24588.58035714286,24580.42410714286,3.107142857142857,-1.0,0.31111111111090295,-1.311111111110903,0.7509578544056278,1.2873563218382191,5,0,0,0,,0,2.188888888889097,LONG,-3.5
FLIP-046700,FLIP,OPP_02974493_SHORT,FLIP_SHADOW,LONG,,-1,-1,2974494,2026-03-17 01:53:00-05:00,24538.0,2974495,24534.973214285714,STOP,24534.973214285714,24545.566964285714,4.035714285714286,-1.0,0.23952802359877892,-1.239528023598779,0.0,1.65191740412951,1,0,0,0,,0,-1.239528023598779,SHORT,0.0
FLIP-046701,FLIP,OPP_02974568_SHORT,FLIP_SHADOW,LONG,,-1,-1,2974569,2026-03-17 03:09:00-05:00,24574.25,2974570,24565.63839285714,STOP,24565.63839285714,24595.77901785714,11.482142857142858,-1.0,0.08418869880765713,-1.0841886988076572,0.0,2.5256609642297136,1,0,0,0,,0,2.4158113011923428,SHORT,-3.5
FLIP-046702,FLIP,OPP_02974619_LONG,FLIP_SHADOW,SHORT,,-1,-1,2974620,2026-03-17 04:00:00-05:00,24558.75,2974621,24564.214285714286,STOP,24564.214285714286,24545.089285714286,7.285714285714286,-1.0,0.13267973856207887,-1.1326797385620788,0.0,3.339869281045434,1,0,0,0,,0,2.367320261437921,LONG,-3.5
FLIP-046703,FLIP,OPP_02974786_SHORT,FLIP_SHADOW,LONG,,-1,-1,2974787,2026-03-17 06:48:00-05:00,24633.25,2974788,24628.64285714286,STOP,24628.64285714286,24644.76785714286,6.142857142857143,-1.0,0.15736434108532457,-1.1573643410853245,0.0,2.4418604651171054,1,0,0,0,,0,2.3426356589146753,SHORT,-3.5
FLIP-046704,FLIP,OPP_02974805_LONG,FLIP_SHADOW,SHORT,,-1,-1,2974806,2026-03-17 07:07:00-05:00,24640.0,2974807,24645.290178571428,STOP,24645.290178571428,24626.774553571428,7.053571428571429,-1.0,0.13704641350213664,-1.1370464135021368,0.0,2.4573839662452084,1,0,0,0,,0,2.3629535864978632,LONG,-3.5
FLIP-046705,FLIP,OPP_02974985_SHORT,FLIP_SHADOW,LONG,,-1,-1,2974986,2026-03-17 10:07:00-05:00,24832.0,2974987,24823.508928571428,STOP,24823.508928571428,24853.227678571428,11.321428571428571,-1.0,0.08538380651944276,-1.0853838065194428,0.0,3.032597266035381,1,0,0,0,,0,2.4146161934805574,SHORT,-3.5
FLIP-046706,FLIP,OPP_02975093_SHORT,FLIP_SHADOW,LONG,,-1,-1,2975094,2026-03-17 11:55:00-05:00,24791.75,2975097,24785.026785714286,STOP,24785.026785714286,24808.558035714286,8.964285714285714,-1.0,0.10783532536521417,-1.1078353253652142,1.152722443559186,1.74767596281554,3,0,0,0,,0,-1.1078353253652142,SHORT,0.0
FLIP-046707,FLIP,OPP_02975102_LONG,FLIP_SHADOW,SHORT,,-1,-1,2975103,2026-03-17 12:04:00-05:00,24819.75,2975109,24803.444196428572,TARGET,24826.272321428572,24803.444196428572,8.696428571428571,2.5,0.1111567419575456,2.3888432580424546,5.0212183435994735,0.0,6,0,0,0,,0,-1.1111567419575457,LONG,3.5
FLIP-046708,FLIP,OPP_02975168_LONG,FLIP_SHADOW,SHORT,,-1,-1,2975169,2026-03-17 13:10:00-05:00,24837.25,2975173,24820.508928571428,TARGET,24843.946428571428,24820.508928571428,8.928571428571429,2.5,0.10826666666668347,2.3917333333333164,2.8000000000004346,0.0,4,0,0,0,,0,-1.1082666666666834,LONG,3.5
FLIP-046709,FLIP,OPP_02975181_SHORT,FLIP_SHADOW,LONG,,-1,-1,2975182,2026-03-17 13:23:00-05:00,24811.25,2975183,24806.602678571428,STOP,24806.602678571428,24822.868303571428,6.196428571428571,-1.0,0.15600384245913898,-1.156003842459139,0.0,5.3256484149844,1,0,0,0,,0,2.343996157540861,SHORT,-3.5
FLIP-046710,FLIP,OPP_02975249_LONG,FLIP_SHADOW,SHORT,,-1,-1,2975250,2026-03-17 14:31:00-05:00,24795.0,2975253,24783.180803571428,TARGET,24799.727678571428,24783.180803571428,6.303571428571429,2.5,0.1533522190746324,2.3466477809253674,2.696883852691811,0.4230406043438135,3,0,0,0,,0,-1.1533522190746324,LONG,3.5
FLIP-046711,FLIP,OPP_02975257_SHORT,FLIP_SHADOW,LONG,,-1,-1,2975258,2026-03-17 14:39:00-05:00,24780.25,2975264,24790.629464285714,TARGET,24776.098214285714,24790.629464285714,5.535714285714286,2.5,0.17462365591395665,2.3253763440860435,2.5290322580641997,0.9634408602149331,6,0,0,0,,0,-1.1746236559139567,SHORT,3.5
FLIP-046712,FLIP,OPP_02975281_LONG,FLIP_SHADOW,SHORT,,-1,-1,2975282,2026-03-17 15:03:00-05:00,24798.75,2975293,24808.125,STOP,24808.125,24775.3125,12.5,-1.0,0.07733333333333334,-1.0773333333333333,0.4533333333333333,1.0933333333333333,11,0,0,0,,0,-1.0773333333333333,LONG,0.0
FLIP-046713,FLIP,OPP_02975338_LONG,FLIP_SHADOW,SHORT,,-1,-1,2975339,2026-03-17 17:00:00-05:00,24796.0,2975341,24789.47098214286,TARGET,24798.61160714286,24789.47098214286,3.482142857142857,2.5,0.2776068376066719,2.222393162393328,4.020512820510421,0.0,2,0,0,0,,0,-1.2776068376066718,LONG,3.5
FLIP-046714,FLIP,OPP_02975348_SHORT,FLIP_SHADOW,LONG,,-1,-1,2975349,2026-03-17 17:11:00-05:00,24789.25,2975351,24796.381696428572,TARGET,24786.397321428572,24796.381696428572,3.8035714285714284,2.5,0.25414710485142283,2.245852895148577,2.979655712051164,0.0,2,0,0,0,,0,-1.2541471048514228,SHORT,3.5
FLIP-046715,FLIP,OPP_02975442_SHORT,FLIP_SHADOW,LONG,,-1,-1,2975443,2026-03-17 18:59:00-05:00,24785.5,2975444,24788.479910714286,TARGET,24784.308035714286,24788.479910714286,1.5892857142857142,2.5,0.608239700374797,1.891760299625203,182.89138576787,0.0,1,0,0,0,,0,-1.608239700374797,SHORT,3.5
FLIP-046716,FLIP,OPP_02975449_LONG,FLIP_SHADOW,SHORT,,-1,-1,2975450,2026-03-17 19:06:00-05:00,25024.75,2975451,25028.39285714286,STOP,25028.39285714286,25015.64285714286,4.857142857142857,-1.0,0.1990196078430521,-1.1990196078430522,0.0,1.7156862745090695,1,0,0,0,,0,2.300980392156948,LONG,-3.5
FLIP-046717,FLIP,OPP_02975562_LONG,FLIP_SHADOW,SHORT,,-1,-1,2975563,2026-03-17 20:59:00-05:00,25095.5,2975564,25098.366071428572,STOP,25098.366071428572,25088.334821428572,3.8214285714285716,-1.0,0.25295950155754066,-1.2529595015575405,0.4361370716509322,4.012461059188576,1,0,0,0,,0,2.2470404984424595,LONG,-3.5
FLIP-046718,FLIP,OPP_02975646_LONG,FLIP_SHADOW,SHORT,,-1,-1,2975647,2026-03-17 22:23:00-05:00,25125.5,2975652,25119.84151785714,TARGET,25127.76339285714,25119.84151785714,3.017857142857143,2.5,0.32031558185426406,2.1796844181457358,3.4240631163731674,0.8836291913221077,5,0,0,0,,0,-1.320315581854264,LONG,3.5
FLIP-046719,FLIP,OPP_02975745_LONG,FLIP_SHADOW,SHORT,,-1,-1,2975746,2026-03-18 00:02:00-05:00,25140.25,2975747,25143.022321428572,STOP,25143.022321428572,25133.319196428572,3.6964285714285716,-1.0,0.26151368760054605,-1.2615136876005462,0.0,2.0740740740732964,1,0,0,0,,0,2.238486312399454,LONG,-3.5
FLIP-046720,FLIP,OPP_02975930_LONG,FLIP_SHADOW,SHORT,,-1,-1,2975931,2026-03-18 03:07:00-05:00,25180.0,2975935,25184.473214285714,STOP,25184.473214285714,25168.816964285714,5.964285714285714,-1.0,0.16207584830341204,-1.1620758483034122,2.2355289421160283,1.3413173652696169,4,0,0,0,,0,-1.1620758483034122,LONG,0.0
FLIP-046721,FLIP,OPP_02975976_LONG,FLIP_SHADOW,SHORT,,-1,-1,2975977,2026-03-18 03:53:00-05:00,25180.5,2975985,25168.178571428572,TARGET,25185.428571428572,25168.178571428572,6.571428571428571,2.5,0.1471014492753313,2.3528985507246687,2.891304347825477,0.0,8,0,0,0,,0,-1.1471014492753313,LONG,3.5
FLIP-046722,FLIP,OPP_02975996_SHORT,FLIP_SHADOW,LONG,,-1,-1,2975997,2026-03-18 04:13:00-05:00,25165.0,2975998,25160.13839285714,STOP,25160.13839285714,25177.15401785714,6.482142857142857,-1.0,0.1491276400366831,-1.1491276400366832,0.0,1.2855831037645096,1,0,0,0,,0,-1.1491276400366832,SHORT,0.0
FLIP-046723,FLIP,OPP_02976025_LONG,FLIP_SHADOW,SHORT,,-1,-1,2976026,2026-03-18 04:42:00-05:00,25185.5,2976027,25188.88839285714,STOP,25188.88839285714,25177.02901785714,4.517857142857143,-1.0,0.21396574440062546,-1.2139657444006255,0.0,1.1805006587620714,1,0,0,0,,0,-1.2139657444006255,LONG,0.0
FLIP-046724,FLIP,OPP_02976041_SHORT,FLIP_SHADOW,LONG,,-1,-1,2976042,2026-03-18 04:58:00-05:00,25168.75,2976048,25165.1875,STOP,25165.1875,25177.65625,4.75,-1.0,0.20350877192982456,-1.2035087719298245,1.4035087719298245,1.0526315789473684,6,0,0,0,,0,-1.2035087719298245,SHORT,0.0
FLIP-046725,FLIP,OPP_02976057_LONG,FLIP_SHADOW,SHORT,,-1,-1,2976058,2026-03-18 05:14:00-05:00,25179.0,2976059,25181.89285714286,STOP,25181.89285714286,25171.76785714286,3.857142857142857,-1.0,0.2506172839504822,-1.2506172839504823,0.0,2.333333333332076,1,0,0,0,,0,2.2493827160495177,LONG,-3.5
FLIP-046726,FLIP,OPP_02976295_SHORT,FLIP_SHADOW,LONG,,-1,-1,2976296,2026-03-18 09:12:00-05:00,24931.75,2976297,24913.01339285714,STOP,24913.01339285714,24978.59151785714,24.982142857142858,-1.0,0.03869430545627507,-1.0386943054562752,0.44031451036450947,1.7879437693589173,1,0,0,0,,0,2.461305694543725,SHORT,-3.5
FLIP-046727,FLIP,OPP_02976760_LONG,FLIP_SHADOW,SHORT,,-1,-1,2976761,2026-03-18 17:57:00-05:00,24589.25,2976762,24593.84375,STOP,24593.84375,24577.765625,6.125,-1.0,0.15782312925170067,-1.1578231292517007,0.0,1.1972789115646258,1,0,0,0,,0,2.3421768707482995,LONG,-3.5
FLIP-046728,FLIP,OPP_02976847_SHORT,FLIP_SHADOW,LONG,,-1,-1,2976848,2026-03-18 19:24:00-05:00,24598.0,2976852,24615.578125,TARGET,24590.96875,24615.578125,9.375,2.5,0.10311111111111111,2.396888888888889,3.448888888888889,0.5688888888888889,4,0,0,0,,0,-1.1031111111111112,SHORT,3.5
FLIP-046729,FLIP,OPP_02976883_LONG,FLIP_SHADOW,SHORT,,-1,-1,2976884,2026-03-18 20:00:00-05:00,24619.75,2976889,24606.18973214286,TARGET,24625.17410714286,24606.18973214286,7.232142857142857,2.5,0.1336625514402908,2.366337448559709,2.7193415637852265,0.36872427983528494,5,0,0,0,,0,-1.1336625514402907,LONG,3.5
FLIP-046730,FLIP,OPP_02977212_SHORT,FLIP_SHADOW,LONG,,-1,-1,2977213,2026-03-19 01:29:00-05:00,24612.5,2977214,24606.32589285714,STOP,24606.32589285714,24627.93526785714,8.232142857142858,-1.0,0.11742588575557411,-1.117425885755574,0.0,2.996384671004305,1,0,0,0,,0,2.382574114244426,SHORT,-3.5
FLIP-046731,FLIP,OPP_02977255_SHORT,FLIP_SHADOW,LONG,,-1,-1,2977256,2026-03-19 02:12:00-05:00,24571.5,2977257,24561.696428571428,STOP,24561.696428571428,24596.008928571428,13.071428571428571,-1.0,0.07395264116574808,-1.073952641165748,0.5355191256830033,1.1475409836064356,1,0,0,0,,0,-1.073952641165748,SHORT,0.0
FLIP-046732,FLIP,OPP_02977310_LONG,FLIP_SHADOW,SHORT,,-1,-1,2977311,2026-03-19 03:07:00-05:00,24562.25,2977312,24574.51785714286,STOP,24574.51785714286,24531.58035714286,16.357142857142858,-1.0,0.059097525473063815,-1.059097525473064,0.0,1.4264919941774024,1,0,0,0,,0,2.4409024745269363,LONG,-3.5
FLIP-046733,FLIP,OPP_02977333_SHORT,FLIP_SHADOW,LONG,,-1,-1,2977334,2026-03-19 03:30:00-05:00,24549.75,2977337,24537.629464285714,STOP,24537.629464285714,24580.051339285714,16.160714285714285,-1.0,0.059815837937382335,-1.0598158379373823,1.2994475138120989,1.4644567219152227,3,0,0,0,,0,-1.0598158379373823,SHORT,0.0
FLIP-046734,FLIP,OPP_02977393_SHORT,FLIP_SHADOW,LONG,,-1,-1,2977394,2026-03-19 04:30:00-05:00,24516.25,2977396,24560.948660714286,TARGET,24498.370535714286,24560.948660714286,23.839285714285715,2.5,0.0405493133583033,2.4594506866416967,2.64269662921356,0.0,2,0,0,0,,0,-1.0405493133583033,SHORT,3.5
FLIP-046735,FLIP,OPP_02977410_LONG,FLIP_SHADOW,SHORT,,-1,-1,2977411,2026-03-19 04:47:00-05:00,24572.25,2977412,24588.1875,STOP,24588.1875,24532.40625,21.25,-1.0,0.04549019607843137,-1.0454901960784313,0.0,1.3019607843137255,1,0,0,0,,0,2.4545098039215687,LONG,-3.5
FLIP-046736,FLIP,OPP_02977506_SHORT,FLIP_SHADOW,LONG,,-1,-1,2977507,2026-03-19 06:23:00-05:00,24552.0,2977508,24544.285714285714,STOP,24544.285714285714,24571.285714285714,10.285714285714286,-1.0,0.09398148148147514,-1.0939814814814752,0.0,1.4907407407406403,1,0,0,0,,0,2.406018518518525,SHORT,-3.5
FLIP-046737,FLIP,OPP_02977540_LONG,FLIP_SHADOW,SHORT,,-1,-1,2977541,2026-03-19 06:57:00-05:00,24537.0,2977542,24544.633928571428,STOP,24544.633928571428,24517.915178571428,10.178571428571429,-1.0,0.09497076023393106,-1.0949707602339311,0.0,2.063157894737123,1,0,0,0,,0,-1.0949707602339311,LONG,0.0
FLIP-046738,FLIP,OPP_02977592_SHORT,FLIP_SHADOW,LONG,,-1,-1,2977593,2026-03-19 07:49:00-05:00,24460.75,2977594,24448.683035714286,STOP,24448.683035714286,24490.917410714286,16.089285714285715,-1.0,0.06008139104698742,-1.0600813910469875,0.16574176840548255,1.2844987051424896,1,0,0,0,,0,2.4399186089530125,SHORT,-3.5
FLIP-046739,FLIP,OPP_02977691_SHORT,FLIP_SHADOW,LONG,,-1,-1,2977692,2026-03-19 09:28:00-05:00,24417.75,2977695,24467.00223214286,TARGET,24398.04910714286,24467.00223214286,26.267857142857142,2.5,0.03680036256515134,2.463199637434849,2.7029231815093913,0.5329707681849504,3,0,0,0,,0,-1.0368003625651514,SHORT,3.5
FLIP-046740,FLIP,OPP_02977718_LONG,FLIP_SHADOW,SHORT,,-1,-1,2977719,2026-03-19 09:55:00-05:00,24495.25,2977722,24513.73214285714,STOP,24513.73214285714,24449.04464285714,24.642857142857142,-1.0,0.03922705314009993,-1.0392270531401,1.1632850241546875,1.2579710144928598,3,0,0,0,,0,-1.0392270531401,LONG,0.0
FLIP-046741,FLIP,OPP_02977748_SHORT,FLIP_SHADOW,LONG,,-1,-1,2977749,2026-03-19 10:25:00-05:00,24459.25,2977755,24443.21875,STOP,24443.21875,24499.328125,21.375,-1.0,0.045224171539961014,-1.045224171539961,0.9980506822612085,2.276803118908382,6,0,0,0,,0,2.454775828460039,SHORT,-3.5
FLIP-046742,FLIP,OPP_02977785_LONG,FLIP_SHADOW,SHORT,,-1,-1,2977786,2026-03-19 11:02:00-05:00,24493.0,2977787,24508.776785714286,STOP,24508.776785714286,24453.558035714286,21.035714285714285,-1.0,0.04595359366157178,-1.0459535936615718,0.0,1.5370684776456767,1,0,0,0,,0,-1.0459535936615718,LONG,0.0
