exit_i,exit_price,exit_reason,gross_r,cost_r,net_r,mfe_r,mae_r,hold_minutes,be_activated,be_activation_bar,be_activation_minute,minutes_be_to_exit,trade_id,direction,entry_i,entry_ts,entry_price,initial_atr,model
2202494,16782.678571428572,INITIAL_STOP,-1.0,0.7807692307683568,-1.7807692307683567,0.0,1.0769230769230769,3,False,,,,P60-025352,SHORT,2202491,2024-01-08 22:59:00-06:00,16781.75,0.9285714285714286,ATM-A
2202522,16778.48214285714,TARGET,2.5,0.6548387096783416,1.8451612903216583,0.6774193548387096,0.0,4,True,2202521.0,3.0,1.0,P60-025353,SHORT,2202518,2024-01-08 23:27:00-06:00,16781.25,1.1071428571428572,ATM-A
2202634,16778.82767857143,BREAKEVEN_STOP,0.05,0.21036269430058158,-0.1603626943005816,0.0,0.9430051813471502,12,True,2202634.0,12.0,0.0,P60-025354,SHORT,2202622,2024-01-09 01:11:00-06:00,16779.0,3.4464285714285716,ATM-A
2202644,16770.803571428572,INITIAL_STOP,-1.0,0.28391608391596834,-1.2839160839159685,0.0,1.4685314685314685,2,False,,,,P60-025355,SHORT,2202642,2024-01-09 01:31:00-06:00,16768.25,2.5535714285714284,ATM-A
2202801,16731.314285714285,BREAKEVEN_STOP,0.05,0.19519230769228038,-0.14519230769228036,0.47115384615384615,0.47115384615384615,4,True,2202799.0,2.0,2.0,P60-025356,SHORT,2202797,2024-01-09 04:06:00-06:00,16731.5,3.7142857142857144,ATM-A
2202832,16735.344642857144,BREAKEVEN_STOP,0.05,0.2333333333334504,-0.18333333333345042,0.0,0.3218390804597701,1,True,2202832.0,1.0,0.0,P60-025357,SHORT,2202831,2024-01-09 04:40:00-06:00,16735.5,3.107142857142857,ATM-A
2203101,16728.321428571428,TARGET,2.5,0.06343749999999423,2.4365625000000057,2.75625,0.0,2,True,2203100.0,1.0,1.0,P60-025358,LONG,2203099,2024-01-09 09:08:00-06:00,16699.75,11.428571428571429,ATM-A
2203210,16830.196428571428,TARGET,2.5,0.11734104046240801,2.3826589595375918,3.0346820809248554,0.0,4,True,2203207.0,1.0,3.0,P60-025359,LONG,2203206,2024-01-09 10:55:00-06:00,16814.75,6.178571428571429,ATM-A
2203271,16845.772321428572,BREAKEVEN_STOP,0.05,0.13311475409838605,-0.08311475409838605,1.0557377049180328,0.7803278688524591,2,True,2203271.0,2.0,0.0,P60-025360,LONG,2203269,2024-01-09 11:58:00-06:00,16845.5,5.446428571428571,ATM-A
2203294,16842.160714285714,INITIAL_STOP,-1.0,0.0896247240618044,-1.0896247240618044,0.24724061810154527,1.2052980132450333,6,False,,,,P60-025361,LONG,2203288,2024-01-09 12:17:00-06:00,16850.25,8.089285714285714,ATM-A
2203327,16842.374107142856,BREAKEVEN_STOP,0.05,0.09689737470169084,-0.046897374701690836,1.937947494033413,0.36754176610978523,4,True,2203324.0,1.0,3.0,P60-025362,LONG,2203323,2024-01-09 12:52:00-06:00,16842.0,7.482142857142857,ATM-A
2203353,16835.625,INITIAL_STOP,-1.0,0.09206349206349207,-1.0920634920634922,0.0,1.2698412698412698,2,False,,,,P60-025363,SHORT,2203351,2024-01-09 13:20:00-06:00,16827.75,7.875,ATM-A
2203411,16830.285714285714,INITIAL_STOP,-1.0,0.08023715415020224,-1.0802371541502023,0.0,1.1067193675889326,1,False,,,,P60-025364,SHORT,2203410,2024-01-09 14:19:00-06:00,16821.25,9.035714285714286,ATM-A
2203505,16830.75,TIME_EXIT,0.9006993006993007,0.05678321678320985,0.8439160839160909,1.7426573426573426,0.0,60,True,2203446.0,1.0,59.0,P60-025365,LONG,2203445,2024-01-09 14:54:00-06:00,16819.25,12.767857142857142,ATM-A
2203525,16820.35982142857,BREAKEVEN_STOP,0.05,0.2585987261145538,-0.20859872611455382,0.802547770700637,0.624203821656051,10,True,2203520.0,5.0,5.0,P60-025366,SHORT,2203515,2024-01-09 17:04:00-06:00,16820.5,2.8035714285714284,ATM-A
2203551,16827.071428571428,BREAKEVEN_STOP,0.05,0.5074999999996307,-0.4574999999996307,1.05,0.175,3,True,2203551.0,3.0,0.0,P60-025367,LONG,2203548,2024-01-09 17:37:00-06:00,16827.0,1.4285714285714286,ATM-A
2203784,16825.839285714286,TARGET,2.5,0.36909090909081144,2.1309090909091886,1.5272727272727273,0.0,6,True,2203780.0,2.0,4.0,P60-025368,SHORT,2203778,2024-01-09 21:27:00-06:00,16830.75,1.9642857142857142,ATM-A
2203871,16829.446428571428,INITIAL_STOP,-1.0,0.6059701492542577,-1.6059701492542577,0.0,1.0447761194029852,1,False,,,,P60-025369,SHORT,2203870,2024-01-09 22:59:00-06:00,16828.25,1.1964285714285714,ATM-A
2203972,16823.90892857143,BREAKEVEN_STOP,0.05,0.39803921568650164,-0.34803921568650165,1.6470588235294117,0.27450980392156865,10,True,2203964.0,2.0,8.0,P60-025370,SHORT,2203962,2024-01-10 00:31:00-06:00,16824.0,1.8214285714285714,ATM-A
2203988,16812.85714285714,INITIAL_STOP,-1.0,0.307575757575961,-1.307575757575961,0.0,1.1666666666666667,2,False,,,,P60-025371,SHORT,2203986,2024-01-10 00:55:00-06:00,16810.5,2.357142857142857,ATM-A
2204117,16869.83035714286,TARGET,2.5,0.1942583732058228,2.3057416267941773,3.349282296650718,0.0,1,False,,,,P60-025372,LONG,2204116,2024-01-10 03:05:00-06:00,16860.5,3.732142857142857,ATM-A
2204179,16895.678571428572,INITIAL_STOP,-1.0,0.21827956989254144,-1.2182795698925415,0.8279569892473118,1.053763440860215,2,False,,,,P60-025373,LONG,2204177,2024-01-10 04:06:00-06:00,16899.0,3.3214285714285716,ATM-A
2204489,16847.26785714286,INITIAL_STOP,-1.0,0.06916524701874964,-1.0691652470187496,0.0,1.7887563884156727,1,False,,,,P60-025374,LONG,2204488,2024-01-10 09:17:00-06:00,16857.75,10.482142857142858,ATM-A
2204579,16874.09375,BREAKEVEN_STOP,0.05,0.10545454545454545,-0.05545454545454545,1.7454545454545454,0.0,7,True,2204573.0,1.0,6.0,P60-025375,LONG,2204572,2024-01-10 10:41:00-06:00,16873.75,6.875,ATM-A
2204772,16971.026785714286,BREAKEVEN_STOP,0.05,0.13096774193549618,-0.08096774193549618,2.2129032258064516,0.9032258064516129,9,True,2204766.0,3.0,6.0,P60-025376,LONG,2204763,2024-01-10 13:52:00-06:00,16970.75,5.535714285714286,ATM-A
2204914,16960.035714285714,TARGET,2.5,0.2671052631578436,2.2328947368421566,2.9473684210526314,0.0,10,True,2204905.0,1.0,9.0,P60-025377,LONG,2204904,2024-01-10 17:13:00-06:00,16953.25,2.7142857142857144,ATM-A
2204985,16966.758928571428,TARGET,2.5,0.3147286821704006,2.1852713178295993,2.713178294573644,0.0,22,True,2204964.0,1.0,21.0,P60-025378,LONG,2204963,2024-01-10 18:12:00-06:00,16961.0,2.3035714285714284,ATM-A
2204992,16970.151785714286,TARGET,2.5,0.4365591397850829,2.063440860214917,3.462365591397849,0.0,4,True,2204989.0,1.0,3.0,P60-025379,LONG,2204988,2024-01-10 18:37:00-06:00,16966.0,1.6607142857142858,ATM-A
2205088,16992.632142857143,BREAKEVEN_STOP,0.05,0.2743243243241625,-0.2243243243241625,1.135135135135135,0.0945945945945946,3,True,2205087.0,2.0,1.0,P60-025380,LONG,2205085,2024-01-10 20:14:00-06:00,16992.5,2.642857142857143,ATM-A
2205142,16994.813392857144,BREAKEVEN_STOP,0.05,0.5718309859147898,-0.5218309859147897,1.1830985915492958,0.5915492957746479,2,True,2205142.0,2.0,0.0,P60-025381,LONG,2205140,2024-01-10 21:09:00-06:00,16994.75,1.2678571428571428,ATM-A
2205291,16997.303571428572,INITIAL_STOP,-1.0,0.3147286821704006,-1.3147286821704007,0.0,1.5193798449612403,3,False,,,,P60-025382,SHORT,2205288,2024-01-10 23:37:00-06:00,16995.0,2.3035714285714284,ATM-A
2205300,16998.714285714286,INITIAL_STOP,-1.0,0.47209302325597374,-1.4720930232559737,0.4883720930232558,1.7906976744186045,3,False,,,,P60-025383,LONG,2205297,2024-01-10 23:46:00-06:00,17000.25,1.5357142857142858,ATM-A
2205321,16997.621428571427,BREAKEVEN_STOP,0.05,0.2819444444445584,-0.23194444444455842,1.2638888888888888,0.0,6,True,2205317.0,2.0,4.0,P60-025384,SHORT,2205315,2024-01-11 00:04:00-06:00,16997.75,2.5714285714285716,ATM-A
2205335,17001.079464285714,BREAKEVEN_STOP,0.05,0.4561797752807497,-0.4061797752807497,1.4157303370786518,0.15730337078651685,1,True,2205335.0,1.0,0.0,P60-025385,LONG,2205334,2024-01-11 00:23:00-06:00,17001.0,1.5892857142857142,ATM-A
2205395,17010.178571428572,INITIAL_STOP,-1.0,0.3123076923078321,-1.312307692307832,0.0,1.0769230769230769,1,False,,,,P60-025386,LONG,2205394,2024-01-11 01:23:00-06:00,17012.5,2.3214285714285716,ATM-A
2205415,17012.678571428572,INITIAL_STOP,-1.0,0.3500000000001756,-1.3500000000001755,0.9655172413793103,1.086206896551724,2,False,,,,P60-025387,LONG,2205413,2024-01-11 01:42:00-06:00,17014.75,2.0714285714285716,ATM-A
2205457,17044.116071428572,TARGET,2.5,0.1630522088353795,2.3369477911646204,2.5301204819277108,0.28112449799196787,5,True,2205455.0,3.0,2.0,P60-025388,LONG,2205452,2024-01-11 02:21:00-06:00,17033.0,4.446428571428571,ATM-A
2205488,17040.035714285714,INITIAL_STOP,-1.0,0.20927835051543253,-1.2092783505154325,0.0,1.5154639175257731,1,False,,,,P60-025389,LONG,2205487,2024-01-11 02:56:00-06:00,17043.5,3.4642857142857144,ATM-A
2205681,17008.0,INITIAL_STOP,-1.0,0.16111111111111112,-1.1611111111111112,0.0,1.5,1,False,,,,P60-025390,LONG,2205680,2024-01-11 06:09:00-06:00,17012.5,4.5,ATM-A
2205738,17005.660714285714,INITIAL_STOP,-1.0,0.20199004975121454,-1.2019900497512146,0.0,1.462686567164179,1,False,,,,P60-025391,LONG,2205737,2024-01-11 07:06:00-06:00,17009.25,3.5892857142857144,ATM-A
2205903,16856.45535714286,TARGET,2.5,0.051719745222924184,2.448280254777076,1.1414012738853503,0.0,4,True,2205900.0,1.0,3.0,P60-025392,SHORT,2205899,2024-01-11 09:48:00-06:00,16891.5,14.017857142857142,ATM-A
2205992,16808.446428571428,INITIAL_STOP,-1.0,0.0788349514563196,-1.0788349514563196,0.0,1.087378640776699,1,False,,,,P60-025393,SHORT,2205991,2024-01-11 11:20:00-06:00,16799.25,9.196428571428571,ATM-A
2206186,16946.928571428572,INITIAL_STOP,-1.0,0.07992125984252885,-1.079921259842529,0.41338582677165353,1.3779527559055118,3,False,,,,P60-025394,LONG,2206183,2024-01-11 14:32:00-06:00,16956.0,9.071428571428571,ATM-A
2206204,16951.089285714286,INITIAL_STOP,-1.0,0.07560521415269608,-1.0756052141526962,0.0,1.1210428305400373,1,False,,,,P60-025395,SHORT,2206203,2024-01-11 14:52:00-06:00,16941.5,9.589285714285714,ATM-A
2206244,16960.10714285714,INITIAL_STOP,-1.0,0.11802325581392353,-1.1180232558139236,0.5697674418604651,1.0174418604651163,24,False,,,,P60-025396,LONG,2206220,2024-01-11 15:09:00-06:00,16966.25,6.142857142857143,ATM-A
2206254,16961.0,INITIAL_STOP,-1.0,0.4142857142857143,-1.4142857142857144,0.0,1.7142857142857142,1,False,,,,P60-025397,LONG,2206253,2024-01-11 15:42:00-06:00,16962.75,1.75,ATM-A
2206325,16948.51785714286,INITIAL_STOP,-1.0,0.319685039369859,-1.319685039369859,0.0,1.3228346456692914,4,False,,,,P60-025398,SHORT,2206321,2024-01-11 17:50:00-06:00,16946.25,2.267857142857143,ATM-A
2206334,16957.071428571428,INITIAL_STOP,-1.0,0.33278688524574285,-1.332786885245743,0.2295081967213115,1.0327868852459017,1,False,,,,P60-025399,LONG,2206333,2024-01-11 18:02:00-06:00,16959.25,2.1785714285714284,ATM-A
2206341,16957.39285714286,INITIAL_STOP,-1.0,0.23068181818170375,-1.2306818181817039,0.0,1.1136363636363638,1,False,,,,P60-025400,SHORT,2206340,2024-01-11 18:09:00-06:00,16954.25,3.142857142857143,ATM-A
2206357,16960.0,INITIAL_STOP,-1.0,0.2230769230769231,-1.2230769230769232,0.0,2.6923076923076925,1,False,,,,P60-025401,LONG,2206356,2024-01-11 18:25:00-06:00,16963.25,3.25,ATM-A
2206383,16938.883928571428,TARGET,2.5,0.24606060606069285,2.2539393939393073,1.4424242424242424,0.0,1,False,,,,P60-025402,SHORT,2206382,2024-01-11 18:51:00-06:00,16946.25,2.9464285714285716,ATM-A
2206533,16956.07232142857,BREAKEVEN_STOP,0.05,0.5012345679015947,-0.4512345679015947,2.419753086419753,0.1728395061728395,3,True,2206531.0,1.0,2.0,P60-025403,LONG,2206530,2024-01-11 21:19:00-06:00,16956.0,1.4464285714285714,ATM-A
2206672,16947.276785714286,TARGET,2.5,0.3470085470084607,2.1529914529915395,1.1965811965811965,0.717948717948718,6,True,2206671.0,5.0,1.0,P60-025404,SHORT,2206666,2024-01-11 23:35:00-06:00,16952.5,2.0892857142857144,ATM-A
2206762,16943.283035714285,BREAKEVEN_STOP,0.05,0.1670781893003915,-0.1170781893003915,0.40329218106995884,0.11522633744855967,3,True,2206760.0,1.0,2.0,P60-025405,SHORT,2206759,2024-01-12 01:08:00-06:00,16943.5,4.339285714285714,ATM-A
2206871,16956.071428571428,INITIAL_STOP,-1.0,0.1471014492753313,-1.1471014492753313,0.40579710144927533,1.3188405797101448,1,False,,,,P60-025406,LONG,2206870,2024-01-12 02:59:00-06:00,16961.0,4.928571428571429,ATM-A
2206906,16958.089285714286,INITIAL_STOP,-1.0,0.14763636363637925,-1.1476363636363793,0.0,1.170909090909091,1,False,,,,P60-025407,LONG,2206905,2024-01-12 03:34:00-06:00,16963.0,4.910714285714286,ATM-A
2207131,16895.339285714286,TARGET,2.5,0.0910313901345232,2.408968609865477,1.789237668161435,0.7219730941704036,14,True,2207121.0,4.0,10.0,P60-025408,SHORT,2207117,2024-01-12 07:06:00-06:00,16915.25,7.964285714285714,ATM-A
2207148,16961.04464285714,BREAKEVEN_STOP,0.05,0.06655737704917081,-0.016557377049170804,1.7213114754098362,0.0459016393442623,4,True,2207146.0,2.0,2.0,P60-025409,LONG,2207144,2024-01-12 07:33:00-06:00,16960.5,10.892857142857142,ATM-A
2207172,16956.535714285714,INITIAL_STOP,-1.0,0.09712918660286406,-1.097129186602864,0.03349282296650718,1.0717703349282297,1,False,,,,P60-025410,LONG,2207171,2024-01-12 08:00:00-06:00,16964.0,7.464285714285714,ATM-A
2207268,16964.10714285714,INITIAL_STOP,-1.0,0.05516304347825433,-1.0551630434782544,0.3423913043478261,1.065217391304348,2,False,,,,P60-025411,LONG,2207266,2024-01-12 09:35:00-06:00,16977.25,13.142857142857142,ATM-A
2207276,16967.910714285714,INITIAL_STOP,-1.0,0.05030978934324841,-1.0503097893432485,0.0,1.127633209417596,1,False,,,,P60-025412,SHORT,2207275,2024-01-12 09:44:00-06:00,16953.5,14.410714285714286,ATM-A
2207402,16942.0,INITIAL_STOP,-1.0,0.08285714285714285,-1.0828571428571427,0.0,1.1142857142857143,3,False,,,,P60-025413,SHORT,2207399,2024-01-12 11:48:00-06:00,16933.25,8.75,ATM-A
2207431,16960.158035714285,BREAKEVEN_STOP,0.05,0.08884026258206255,-0.03884026258206255,1.7155361050328226,0.7352297592997811,19,True,2207420.0,8.0,11.0,P60-025414,LONG,2207412,2024-01-12 12:01:00-06:00,16959.75,8.160714285714286,ATM-A
2207633,16951.164285714287,BREAKEVEN_STOP,0.05,0.42291666666653843,-0.37291666666653844,1.75,0.7291666666666667,9,True,2207625.0,1.0,8.0,P60-025415,SHORT,2207624,2024-01-12 15:33:00-06:00,16951.25,1.7142857142857142,ATM-A
2207664,16943.85714285714,INITIAL_STOP,-1.0,0.15736434108532457,-1.1573643410853245,0.0,1.1937984496124032,1,False,,,,P60-025416,SHORT,2207663,2024-01-14 17:12:00-06:00,16939.25,4.607142857142857,ATM-A
2207721,16945.73214285714,INITIAL_STOP,-1.0,0.26535947712433444,-1.2653594771243344,0.0,1.0065359477124183,1,False,,,,P60-025417,SHORT,2207720,2024-01-14 18:09:00-06:00,16943.0,2.732142857142857,ATM-A
2207828,16959.160714285714,TARGET,2.5,0.2942028985506626,2.2057971014493374,2.6376811594202896,0.0,16,True,2207813.0,1.0,15.0,P60-025418,LONG,2207812,2024-01-14 19:41:00-06:00,16953.0,2.4642857142857144,ATM-A
2208153,17013.910714285714,INITIAL_STOP,-1.0,0.23468208092481602,-1.234682080924816,0.0,1.375722543352601,1,False,,,,P60-025419,LONG,2208152,2024-01-15 01:21:00-06:00,17017.0,3.0892857142857144,ATM-A
2208228,16989.375,TARGET,2.5,0.17058823529411765,2.3294117647058825,1.7647058823529411,0.0,5,True,2208225.0,2.0,3.0,P60-025420,SHORT,2208223,2024-01-15 02:32:00-06:00,17000.0,4.25,ATM-A
2208297,16966.285714285714,INITIAL_STOP,-1.0,0.16916666666668717,-1.1691666666666871,0.0,1.225,1,False,,,,P60-025421,SHORT,2208296,2024-01-15 03:45:00-06:00,16962.0,4.285714285714286,ATM-A
2208519,16964.89285714286,INITIAL_STOP,-1.0,0.21595744680861093,-1.215957446808611,0.0,1.0425531914893618,2,False,,,,P60-025422,LONG,2208517,2024-01-15 07:26:00-06:00,16968.25,3.357142857142857,ATM-A
2208551,16961.26785714286,INITIAL_STOP,-1.0,0.319685039369859,-1.319685039369859,0.0,1.6535433070866141,3,False,,,,P60-025423,SHORT,2208548,2024-01-15 07:57:00-06:00,16959.0,2.267857142857143,ATM-A
2208710,16975.633035714287,BREAKEVEN_STOP,0.05,0.2724832214765633,-0.2224832214765633,1.3154362416107384,0.46979865771812085,3,True,2208708.0,1.0,2.0,P60-025424,LONG,2208707,2024-01-15 10:36:00-06:00,16975.5,2.6607142857142856,ATM-A
2208989,16912.875,INITIAL_STOP,-1.0,0.2,-1.2,0.0,1.103448275862069,1,False,,,,P60-025425,LONG,2208988,2024-01-15 20:17:00-06:00,16916.5,3.625,ATM-A
2209097,16894.803571428572,INITIAL_STOP,-1.0,0.4666666666663544,-1.4666666666663544,0.0,1.7701149425287357,1,False,,,,P60-025426,SHORT,2209096,2024-01-15 22:05:00-06:00,16893.25,1.5535714285714286,ATM-A
2209116,16896.92410714286,BREAKEVEN_STOP,0.05,0.47764705882303876,-0.4276470588230388,0.0,0.32941176470588235,1,True,2209116.0,1.0,0.0,P60-025427,SHORT,2209115,2024-01-15 22:24:00-06:00,16897.0,1.5178571428571428,ATM-A
2209179,16893.10714285714,INITIAL_STOP,-1.0,0.4511111111115487,-1.4511111111115487,0.15555555555555556,1.711111111111111,4,False,,,,P60-025428,SHORT,2209175,2024-01-15 23:24:00-06:00,16891.5,1.6071428571428572,ATM-A
2209194,16888.071428571428,INITIAL_STOP,-1.0,0.3500000000001756,-1.3500000000001755,0.0,1.206896551724138,4,False,,,,P60-025429,SHORT,2209190,2024-01-15 23:39:00-06:00,16886.0,2.0714285714285716,ATM-A
2209288,16874.584821428572,BREAKEVEN_STOP,0.05,0.2194594594593904,-0.1694594594593904,0.7567567567567568,0.4540540540540541,5,True,2209286.0,3.0,2.0,P60-025430,SHORT,2209283,2024-01-16 01:12:00-06:00,16874.75,3.3035714285714284,ATM-A
2209312,16886.589285714286,TARGET,2.5,0.2388235294118056,2.2611764705881945,2.7176470588235295,0.9882352941176471,8,True,2209309.0,5.0,3.0,P60-025431,LONG,2209304,2024-01-16 01:33:00-06:00,16879.0,3.0357142857142856,ATM-A
2209511,16845.053571428572,INITIAL_STOP,-1.0,0.2040201005024529,-1.204020100502453,0.0,2.251256281407035,1,False,,,,P60-025432,SHORT,2209510,2024-01-16 04:59:00-06:00,16841.5,3.5535714285714284,ATM-A
2209606,16888.803571428572,INITIAL_STOP,-1.0,0.1272727272727505,-1.1272727272727505,0.1755485893416928,1.141065830721003,2,False,,,,P60-025433,LONG,2209604,2024-01-16 06:33:00-06:00,16894.5,5.696428571428571,ATM-A
2209676,16915.170535714286,BREAKEVEN_STOP,0.05,0.08619957537155522,-0.036199575371555215,1.8428874734607217,0.8322717622080679,10,True,2209671.0,5.0,5.0,P60-025434,LONG,2209666,2024-01-16 07:35:00-06:00,16914.75,8.410714285714286,ATM-A
2209725,16919.73214285714,INITIAL_STOP,-1.0,0.06733001658373818,-1.0673300165837383,0.3018242122719735,1.625207296849088,1,False,,,,P60-025435,LONG,2209724,2024-01-16 08:33:00-06:00,16930.5,10.767857142857142,ATM-A
2209736,16882.838392857142,BREAKEVEN_STOP,0.05,0.039764936336927986,0.010235063663072017,0.0,0.8638589618021547,3,True,2209736.0,3.0,0.0,P60-025436,SHORT,2209733,2024-01-16 08:42:00-06:00,16883.75,18.232142857142858,ATM-A
2209840,16995.85714285714,INITIAL_STOP,-1.0,0.038888888888885635,-1.0388888888888856,0.2681992337164751,1.1130268199233717,6,False,,,,P60-025437,LONG,2209834,2024-01-16 10:23:00-06:00,17014.5,18.642857142857142,ATM-A
2210185,16972.464285714286,INITIAL_STOP,-1.0,0.22065217391307837,-1.2206521739130785,0.0,1.3695652173913044,2,False,,,,P60-025438,LONG,2210183,2024-01-16 17:12:00-06:00,16975.75,3.2857142857142856,ATM-A
2210221,16972.75,TARGET,2.5,0.48333333333333334,2.0166666666666666,4.666666666666667,0.16666666666666666,3,False,,,,P60-025439,LONG,2210218,2024-01-16 17:47:00-06:00,16969.0,1.5,ATM-A
2210255,16965.597321428573,BREAKEVEN_STOP,0.05,0.2374269005847145,-0.1874269005847145,0.9005847953216375,0.3274853801169591,7,True,2210250.0,2.0,5.0,P60-025440,SHORT,2210248,2024-01-16 18:17:00-06:00,16965.75,3.0535714285714284,ATM-A
2210351,16952.214285714286,INITIAL_STOP,-1.0,0.3274193548386328,-1.3274193548386328,0.0,1.8064516129032258,2,False,,,,P60-025441,SHORT,2210349,2024-01-16 19:58:00-06:00,16950.0,2.2142857142857144,ATM-A
2210372,16942.120535714286,BREAKEVEN_STOP,0.05,0.2799999999999438,-0.2299999999999438,0.0,0.19310344827586207,1,True,2210372.0,1.0,0.0,P60-025442,SHORT,2210371,2024-01-16 20:20:00-06:00,16942.25,2.5892857142857144,ATM-A
2210469,16909.5,TARGET,2.5,0.24166666666666667,2.2583333333333333,1.25,0.0,2,True,2210468.0,1.0,1.0,P60-025443,SHORT,2210467,2024-01-16 21:56:00-06:00,16917.0,3.0,ATM-A
2210496,16913.428571428572,INITIAL_STOP,-1.0,0.3759259259257233,-1.3759259259257233,0.0,1.5555555555555556,2,False,,,,P60-025444,SHORT,2210494,2024-01-16 22:23:00-06:00,16911.5,1.9285714285714286,ATM-A
2210905,16855.785714285714,INITIAL_STOP,-1.0,0.15378787878786182,-1.153787878787862,0.0,1.1136363636363635,1,False,,,,P60-025445,LONG,2210904,2024-01-17 05:13:00-06:00,16860.5,4.714285714285714,ATM-A
2210971,16893.714285714286,BREAKEVEN_STOP,0.05,0.16916666666668717,-0.11916666666668717,1.2833333333333334,0.7000000000000001,2,True,2210971.0,2.0,0.0,P60-025446,LONG,2210969,2024-01-17 06:18:00-06:00,16893.5,4.285714285714286,ATM-A
2211010,16895.25,INITIAL_STOP,-1.0,0.18125,-1.18125,0.4375,2.4375,3,False,,,,P60-025447,LONG,2211007,2024-01-17 06:56:00-06:00,16899.25,4.0,ATM-A
2211021,16880.48392857143,BREAKEVEN_STOP,0.05,0.13624161073828164,-0.08624161073828164,0.0,0.7046979865771812,6,True,2211021.0,6.0,0.0,P60-025448,SHORT,2211015,2024-01-17 07:04:00-06:00,16880.75,5.321428571428571,ATM-A
2211101,16823.821428571428,INITIAL_STOP,-1.0,0.0990243902439165,-1.0990243902439165,0.0,3.6195121951219513,1,False,,,,P60-025449,SHORT,2211100,2024-01-17 08:29:00-06:00,16816.5,7.321428571428571,ATM-A
2211326,16779.39285714286,TARGET,2.5,0.07929687499998647,2.4207031250000135,1.66796875,0.0,5,True,2211322.0,1.0,4.0,P60-025450,SHORT,2211321,2024-01-17 12:10:00-06:00,16802.25,9.142857142857142,ATM-A
2211546,16861.01785714286,INITIAL_STOP,-1.0,0.5884057971021939,-1.5884057971021939,0.8115942028985507,1.217391304347826,8,False,,,,P60-025451,LONG,2211538,2024-01-17 15:47:00-06:00,16862.25,1.2321428571428572,ATM-A
2211582,16857.90892857143,BREAKEVEN_STOP,0.05,0.22808988764037486,-0.17808988764037487,1.0224719101123596,0.07865168539325842,3,True,2211581.0,2.0,1.0,P60-025452,LONG,2211579,2024-01-17 17:28:00-06:00,16857.75,3.1785714285714284,ATM-A
2211648,16854.647321428572,BREAKEVEN_STOP,0.05,0.24606060606069285,-0.19606060606069287,1.018181818181818,0.08484848484848484,4,True,2211648.0,4.0,0.0,P60-025453,LONG,2211644,2024-01-17 18:33:00-06:00,16854.5,2.9464285714285716,ATM-A
2211777,16858.386607142857,BREAKEVEN_STOP,0.05,0.319685039369859,-0.269685039369859,0.5511811023622047,0.0,3,True,2211776.0,2.0,1.0,P60-025454,SHORT,2211774,2024-01-17 20:43:00-06:00,16858.5,2.267857142857143,ATM-A
2211924,16849.464285714286,INITIAL_STOP,-1.0,0.36909090909081144,-1.3690909090908114,0.0,1.781818181818182,3,False,,,,P60-025455,SHORT,2211921,2024-01-17 23:10:00-06:00,16847.5,1.9642857142857142,ATM-A
2211968,16863.48214285714,TARGET,2.5,0.3830188679242128,2.116981132075787,3.566037735849057,0.5283018867924528,4,True,2211967.0,3.0,1.0,P60-025456,LONG,2211964,2024-01-17 23:53:00-06:00,16858.75,1.8928571428571428,ATM-A
2212086,16880.64285714286,INITIAL_STOP,-1.0,0.2333333333334504,-1.2333333333334504,0.0,1.206896551724138,1,False,,,,P60-025457,LONG,2212085,2024-01-18 01:54:00-06:00,16883.75,3.107142857142857,ATM-A
2212242,16917.571428571428,INITIAL_STOP,-1.0,0.24756097560966822,-1.2475609756096682,0.0,1.3658536585365855,1,False,,,,P60-025458,LONG,2212241,2024-01-18 04:30:00-06:00,16920.5,2.9285714285714284,ATM-A
2212377,17022.616071428572,TARGET,2.5,0.1630522088353795,2.3369477911646204,2.8674698795180724,0.0,3,True,2212375.0,1.0,2.0,P60-025459,LONG,2212374,2024-01-18 06:43:00-06:00,17011.5,4.446428571428571,ATM-A
2212420,17019.694642857143,BREAKEVEN_STOP,0.05,0.18623853211001715,-0.13623853211001713,1.1559633027522935,0.5779816513761468,7,True,2212419.0,6.0,1.0,P60-025460,LONG,2212413,2024-01-18 07:22:00-06:00,17019.5,3.892857142857143,ATM-A
2212461,17011.51785714286,TARGET,2.5,0.10972972972975563,2.3902702702702445,2.5351351351351354,0.0,4,True,2212458.0,1.0,3.0,P60-025461,LONG,2212457,2024-01-18 08:06:00-06:00,16995.0,6.607142857142857,ATM-A
2212481,17004.39285714286,INITIAL_STOP,-1.0,0.0890350877192812,-1.0890350877192811,0.0,4.605263157894737,4,False,,,,P60-025462,SHORT,2212477,2024-01-18 08:26:00-06:00,16996.25,8.142857142857142,ATM-A
2212488,17028.303571428572,INITIAL_STOP,-1.0,0.0560000000000045,-1.0560000000000045,0.0,1.1779310344827587,1,False,,,,P60-025463,LONG,2212487,2024-01-18 08:36:00-06:00,17041.25,12.946428571428571,ATM-A
2212542,17034.17142857143,BREAKEVEN_STOP,0.05,0.053989361702123484,-0.003989361702123481,1.172872340425532,0.651595744680851,4,True,2212542.0,4.0,0.0,P60-025464,LONG,2212538,2024-01-18 09:27:00-06:00,17033.5,13.428571428571429,ATM-A
2212601,17089.803571428572,TARGET,2.5,0.07777777777778645,2.4222222222222136,2.628352490421456,0.0,13,True,2212590.0,2.0,11.0,P60-025465,LONG,2212588,2024-01-18 10:17:00-06:00,17066.5,9.321428571428571,ATM-A
