trade_id,entry_time,direction,entry_price,initial_atr,stop_price,target_price,t5_time,mfe_at_t5_r,t5_result,exit_time,exit_price,exit_reason,gross_r,net_r,hold_minutes
P60-000070,2017-10-06 10:41:00-05:00,SHORT,6054.75,1.4107142857142858,6056.160714285715,6051.223214285715,,,,6350,6056.160714285715,M0_STOP,-1.0,-1.0001197686046956,1
P60-000071,2017-10-06 10:51:00-05:00,LONG,6056.25,1.8035714285714286,6054.446428571428,6060.758928571428,,,,6370,6054.446428571428,M0_STOP,-1.0,-1.000119746703279,11
P60-000072,2017-10-06 11:19:00-05:00,LONG,6057.75,1.6607142857142858,6056.089285714285,6061.901785714285,,,,6391,6056.089285714285,M0_STOP,-1.0,-1.0001197142191596,4
P60-000073,2017-10-06 13:04:00-05:00,LONG,6061.75,1.0714285714285714,6060.678571428572,6064.428571428572,,,,6493,6060.678571428572,M0_STOP,-1.0,-1.0001196235687895,1
P60-000074,2017-10-06 14:22:00-05:00,SHORT,6059.5,1.0178571428571428,6060.517857142857,6056.955357142857,,,,6572,6060.517857142857,M0_STOP,-1.0,-1.0001196669368506,2
P60-000075,2017-10-06 15:50:00-05:00,LONG,6065.0,0.7678571428571429,6064.232142857143,6066.919642857143,,,,6652,6064.232142857143,M0_STOP,-1.0,-1.0001195534707314,9
P60-000076,2017-10-08 18:20:00-05:00,LONG,6067.25,0.26785714285714285,6066.982142857143,6067.919642857143,,,,6730,6066.982142857143,M0_STOP,-1.0,-1.0001194992803553,2
P60-000077,2017-10-08 18:51:00-05:00,LONG,6069.25,0.26785714285714285,6068.982142857143,6069.919642857143,,,,6763,6068.982142857143,M0_STOP,-1.0,-1.0001194599000185,5
P60-000078,2017-10-08 20:03:00-05:00,LONG,6074.5,0.6071428571428571,6073.892857142857,6076.017857142857,,,,6841,6076.017857142857,M0_TARGET,2.5,2.499880636682758,11
P60-000079,2017-10-08 21:00:00-05:00,LONG,6075.75,0.5,6075.25,6077.0,,,,6889,6077.0,M0_TARGET,2.5,2.4998806633471875,2
P60-000080,2017-10-08 22:22:00-05:00,LONG,6075.75,0.32142857142857145,6075.428571428572,6076.553571428572,,,,6972,6075.428571428572,M0_STOP,-1.0,-1.000119333145222,5
P60-000081,2017-10-08 22:56:00-05:00,SHORT,6075.0,0.16071428571428573,6075.160714285715,6074.598214285715,,,,7001,6075.160714285715,M0_STOP,-1.0,-1.0001193447210537,1
P60-000082,2017-10-08 23:39:00-05:00,SHORT,6074.75,0.08928571428571429,6074.839285714285,6074.526785714285,,,,7037,6074.526785714285,M0_TARGET,2.5,2.499880651770675,1
P60-000083,2017-10-09 01:21:00-05:00,SHORT,6072.5,0.30357142857142855,6072.803571428572,6071.741071428572,,,,7134,6072.803571428572,M0_STOP,-1.0,-1.0001193966645394,1
P60-000084,2017-10-09 01:54:00-05:00,SHORT,6071.0,0.32142857142857145,6071.321428571428,6070.196428571428,,,,7167,6071.321428571428,M0_STOP,-1.0,-1.0001194265173934,1
P60-000085,2017-10-09 03:36:00-05:00,LONG,6074.75,0.39285714285714285,6074.357142857143,6075.732142857143,,,,7268,6075.732142857143,M0_TARGET,2.5,2.4998806458061407,1
P60-000086,2017-10-09 04:49:00-05:00,LONG,6075.5,0.4642857142857143,6075.035714285715,6076.660714285715,,,,7345,6075.035714285715,M0_STOP,-1.0,-1.0001193408621936,6
P60-000087,2017-10-09 04:57:00-05:00,SHORT,6075.25,0.5535714285714286,6075.803571428572,6073.866071428572,,,,7362,6075.803571428572,M0_STOP,-1.0,-1.0001193475276542,15
P60-000088,2017-10-09 05:14:00-05:00,LONG,6076.5,0.44642857142857145,6076.053571428572,6077.616071428572,7379.0,2.2399999999999998,PASS,7387,6077.616071428572,M0_TARGET,2.5,2.499880679129722,23
P60-000089,2017-10-09 06:18:00-05:00,LONG,6076.75,0.2857142857142857,6076.464285714285,6077.464285714285,,,,7434,6077.464285714285,M0_TARGET,2.5,2.4998806871947385,6
P60-000090,2017-10-09 08:05:00-05:00,LONG,6080.5,0.7678571428571429,6079.732142857143,6082.419642857143,,,,7535,6079.732142857143,M0_STOP,-1.0,-1.0001192486746069,2
P60-000091,2017-10-09 08:26:00-05:00,SHORT,6079.25,0.8035714285714286,6080.053571428572,6077.241071428572,,,,7558,6077.241071428572,M0_TARGET,2.5,2.499880726101888,4
P60-000092,2017-10-09 09:34:00-05:00,SHORT,6075.0,2.125,6077.125,6069.6875,,,,7636,6069.6875,M0_TARGET,2.5,2.499880616676615,14
P60-000093,2017-10-09 10:13:00-05:00,SHORT,6071.5,1.4107142857142858,6072.910714285715,6067.973214285715,,,,7665,6072.910714285715,M0_STOP,-1.0,-1.000119438111348,4
P60-000094,2017-10-09 13:27:00-05:00,SHORT,6070.25,1.4107142857142858,6071.660714285715,6066.723214285715,,,,7862,6066.723214285715,M0_TARGET,2.5,2.499880537287961,7
P60-000095,2017-10-09 14:38:00-05:00,SHORT,6058.0,1.7321428571428572,6059.732142857143,6053.669642857143,,,,7927,6059.732142857143,M0_STOP,-1.0,-1.000119710689339,1
P60-000096,2017-10-09 15:48:00-05:00,SHORT,6062.5,0.48214285714285715,6062.982142857143,6061.294642857143,,,,7981,6062.982142857143,M0_STOP,-1.0,-1.0001195971402732,1
P60-000097,2017-10-09 17:39:00-05:00,LONG,6063.5,0.10714285714285714,6063.392857142857,6063.767857142857,,,,8028,6063.392857142857,M0_STOP,-1.0,-1.000119570019143,1
P60-000098,2017-10-09 18:42:00-05:00,LONG,6064.5,0.125,6064.375,6064.8125,,,,8083,6064.375,M0_STOP,-1.0,-1.0001195506544367,1
P60-000099,2017-10-09 19:25:00-05:00,LONG,6064.25,0.25,6064.0,6064.875,,,,8126,6064.875,M0_TARGET,2.5,2.4998804419525067,3
P60-000100,2017-10-09 20:40:00-05:00,LONG,6069.75,0.6071428571428571,6069.142857142857,6071.267857142857,,,,8200,6069.142857142857,M0_STOP,-1.0,-1.0001194567366538,2
P60-000101,2017-10-09 20:48:00-05:00,SHORT,6069.0,0.5178571428571429,6069.517857142857,6067.705357142857,,,,8207,6069.517857142857,M0_STOP,-1.0,-1.0001194697426692,1
P60-000102,2017-10-09 21:53:00-05:00,SHORT,6066.75,0.21428571428571427,6066.964285714285,6066.214285714285,,,,8272,6066.964285714285,M0_STOP,-1.0,-1.0001195080741538,1
P60-000103,2017-10-09 22:05:00-05:00,LONG,6069.0,0.32142857142857145,6068.678571428572,6069.803571428572,,,,8285,6068.678571428572,M0_STOP,-1.0,-1.0001194658757202,2
P60-000104,2017-10-09 23:51:00-05:00,SHORT,6068.5,0.17857142857142858,6068.678571428572,6068.053571428572,,,,8371,6068.678571428572,M0_STOP,-1.0,-1.0001194729067229,1
P60-000105,2017-10-10 00:01:00-05:00,LONG,6069.5,0.30357142857142855,6069.196428571428,6070.258928571428,,,,8388,6070.258928571428,M0_TARGET,2.5,2.499880544317764,10
P60-000106,2017-10-10 01:14:00-05:00,LONG,6071.5,0.375,6071.125,6072.4375,,,,8451,6071.125,M0_STOP,-1.0,-1.0001194177355928,1
P60-000107,2017-10-10 06:25:00-05:00,SHORT,6073.75,0.5357142857142857,6074.285714285715,6072.410714285715,,,,8762,6074.285714285715,M0_STOP,-1.0,-1.0001193766539254,3
P60-000108,2017-10-10 06:59:00-05:00,LONG,6076.0,0.4642857142857143,6075.535714285715,6077.160714285715,,,,8795,6075.535714285715,M0_STOP,-1.0,-1.0001193310407666,2
P60-000109,2017-10-10 07:43:00-05:00,LONG,6078.5,0.7321428571428571,6077.767857142857,6080.330357142857,,,,8848,6080.330357142857,M0_TARGET,2.5,2.4998807127851803,11
P60-000110,2017-10-10 10:06:00-05:00,SHORT,6058.0,2.5714285714285716,6060.571428571428,6051.571428571428,,,,8983,6060.571428571428,M0_STOP,-1.0,-1.000119727281306,3
P60-000111,2017-10-10 10:43:00-05:00,SHORT,6057.5,2.482142857142857,6059.982142857143,6051.294642857143,,,,9030,6051.294642857143,M0_TARGET,2.5,2.4998802645975444,13
P60-000112,2017-10-10 12:46:00-05:00,SHORT,6057.0,2.4285714285714284,6059.428571428572,6050.928571428572,9155.0,0.5147058823529412,FAIL,9155,6057.5,T5_NO_PROGRESS,-0.2058823529411765,-0.20600209717221796,15
P60-000113,2017-10-10 14:49:00-05:00,LONG,6063.25,1.3392857142857142,6061.910714285715,6066.598214285715,,,,9268,6061.910714285715,M0_STOP,-1.0,-1.0001195992541247,5
P60-000114,2017-10-10 18:02:00-05:00,LONG,6064.5,0.16071428571428573,6064.339285714285,6064.901785714285,,,,9377,6064.339285714285,M0_STOP,-1.0,-1.000119551358498,2
P60-000115,2017-10-10 18:15:00-05:00,SHORT,6064.5,0.25,6064.75,6063.875,,,,9388,6064.75,M0_STOP,-1.0,-1.0001195531186875,1
P60-000116,2017-10-10 19:06:00-05:00,LONG,6066.75,0.2857142857142857,6066.464285714285,6067.464285714285,,,,9435,6067.464285714285,M0_TARGET,2.5,2.499880490518718,2
P60-000117,2017-10-10 21:04:00-05:00,LONG,6070.75,0.5714285714285714,6070.178571428572,6072.178571428572,,,,9556,6072.178571428572,M0_TARGET,2.5,2.4998805636454566,5
P60-000118,2017-10-10 22:54:00-05:00,LONG,6069.5,0.30357142857142855,6069.196428571428,6070.258928571428,,,,9658,6069.196428571428,M0_STOP,-1.0,-1.0001194556822361,5
P60-000119,2017-10-11 04:40:00-05:00,SHORT,6058.0,0.4642857142857143,6058.464285714285,6056.839285714285,,,,9974,6058.464285714285,M0_STOP,-1.0,-1.0001196856335968,1
P60-000120,2017-10-11 09:00:00-05:00,LONG,6063.0,2.6607142857142856,6060.339285714285,6069.651785714285,,,,10241,6069.651785714285,M0_TARGET,2.5,2.499880369734132,9
P60-000121,2017-10-11 10:16:00-05:00,LONG,6072.75,1.6607142857142858,6071.089285714285,6076.901785714285,,,,10309,6071.089285714285,M0_STOP,-1.0,-1.0001194184380893,1
P60-000122,2017-10-11 12:13:00-05:00,LONG,6073.5,0.9107142857142857,6072.589285714285,6075.776785714285,,,,10426,6075.776785714285,M0_TARGET,2.5,2.4998806110596505,1
P60-000123,2017-10-11 13:46:00-05:00,LONG,6074.5,1.2321428571428572,6073.267857142857,6077.580357142857,,,,10522,6073.267857142857,M0_STOP,-1.0,-1.0001193756009208,4
P60-000124,2017-10-11 14:57:00-05:00,LONG,6084.75,1.375,6083.375,6088.1875,,,,10592,6083.375,M0_STOP,-1.0,-1.000119177265909,3
P60-000125,2017-10-11 19:03:00-05:00,SHORT,6080.75,0.39285714285714285,6081.142857142857,6079.767857142857,,,,10748,6081.142857142857,M0_STOP,-1.0,-1.0001192364170337,1
P60-000126,2017-10-11 19:51:00-05:00,SHORT,6078.75,0.5178571428571429,6079.267857142857,6077.455357142857,,,,10798,6079.267857142857,M0_STOP,-1.0,-1.0001192781030668,4
P60-000127,2017-10-12 05:32:00-05:00,LONG,6082.5,0.2857142857142857,6082.214285714285,6083.214285714285,,,,11341,6082.214285714285,M0_STOP,-1.0,-1.000119200009395,3
P60-000128,2017-10-12 08:47:00-05:00,SHORT,6070.0,3.107142857142857,6073.107142857143,6062.232142857143,,,,11533,6073.107142857143,M0_STOP,-1.0,-1.0001195010390116,1
P60-000129,2017-10-12 09:03:00-05:00,LONG,6082.75,3.125,6079.625,6090.5625,,,,11549,6079.625,M0_STOP,-1.0,-1.000119250776158,1
P60-000130,2017-10-12 10:17:00-05:00,LONG,6087.0,1.3035714285714286,6085.696428571428,6090.258928571428,,,,11623,6085.696428571428,M0_STOP,-1.0,-1.0001191318049643,1
P60-000131,2017-10-12 12:42:00-05:00,SHORT,6090.25,1.125,6091.375,6087.4375,,,,11770,6087.4375,M0_TARGET,2.5,2.4998809352739517,3
P60-000132,2017-10-12 13:23:00-05:00,SHORT,6086.75,1.0178571428571428,6087.767857142857,6084.205357142857,11823.0,1.9649122807017545,PASS,11827,6084.205357142857,M0_TARGET,2.5,2.499880868894164,19
P60-000133,2017-10-12 14:34:00-05:00,SHORT,6074.5,1.6071428571428572,6076.107142857143,6070.482142857143,,,,11881,6076.107142857143,M0_STOP,-1.0,-1.000119382972342,2
P60-000134,2017-10-12 17:22:00-05:00,SHORT,6072.0,0.3392857142857143,6072.339285714285,6071.151785714285,,,,11984,6072.339285714285,M0_STOP,-1.0,-1.0001194071991366,13
P60-000135,2017-10-12 18:17:00-05:00,SHORT,6073.0,0.14285714285714285,6073.142857142857,6072.642857142857,,,,12024,6073.142857142857,M0_STOP,-1.0,-1.0001193836744295,1
P60-000136,2017-10-12 21:10:00-05:00,LONG,6075.25,0.42857142857142855,6074.821428571428,6076.321428571428,,,,12192,6074.821428571428,M0_STOP,-1.0,-1.0001193450718715,1
P60-000137,2017-10-12 21:35:00-05:00,LONG,6075.75,0.21428571428571427,6075.535714285715,6076.285714285715,,,,12221,6075.535714285715,M0_STOP,-1.0,-1.0001193310407666,5
P60-000138,2017-10-12 23:00:00-05:00,LONG,6079.25,0.39285714285714285,6078.857142857143,6080.232142857143,,,,12306,6080.232142857143,M0_TARGET,2.5,2.4998807341605565,7
P60-000139,2017-10-13 00:03:00-05:00,LONG,6080.5,0.35714285714285715,6080.142857142857,6081.392857142857,,,,12363,6080.142857142857,M0_STOP,-1.0,-1.0001192406193464,1
P60-000140,2017-10-13 01:19:00-05:00,SHORT,6076.25,0.39285714285714285,6076.642857142857,6075.267857142857,,,,12442,6075.267857142857,M0_TARGET,2.5,2.4998806752721543,6
P60-000141,2017-10-13 02:26:00-05:00,SHORT,6073.75,0.625,6074.375,6072.1875,,,,12503,6074.375,M0_STOP,-1.0,-1.000119378408974,1
P60-000142,2017-10-13 04:36:00-05:00,LONG,6075.25,0.30357142857142855,6074.946428571428,6076.008928571428,,,,12632,6076.008928571428,M0_TARGET,2.5,2.49988065738381,2
P60-000143,2017-10-13 05:41:00-05:00,LONG,6079.25,0.625,6078.625,6080.8125,,,,12695,6078.625,M0_STOP,-1.0,-1.0001192703942092,1
P60-000144,2017-10-13 06:39:00-05:00,LONG,6079.75,0.39285714285714285,6079.357142857143,6080.732142857143,,,,12753,6080.732142857143,M0_TARGET,2.5,2.4998807439696398,1
P60-000145,2017-10-13 08:26:00-05:00,LONG,6097.25,0.9107142857142857,6096.339285714285,6099.526785714285,,,,12863,6096.339285714285,M0_STOP,-1.0,-1.0001189238272383,4
P60-000146,2017-10-13 09:16:00-05:00,LONG,6097.0,2.25,6094.75,6102.625,,,,12923,6102.625,M0_TARGET,2.5,2.4998810451618194,14
P60-000147,2017-10-13 10:18:00-05:00,LONG,6096.75,1.5,6095.25,6100.5,,,,12976,6095.25,M0_STOP,-1.0,-1.0001189450801853,5
P60-000148,2017-10-13 11:32:00-05:00,LONG,6101.5,0.8392857142857143,6100.660714285715,6103.598214285715,,,,13049,6100.660714285715,M0_STOP,-1.0,-1.000118839587047,4
P60-000149,2017-10-13 11:39:00-05:00,SHORT,6097.75,1.1428571428571428,6098.892857142857,6094.892857142857,,,,13055,6098.892857142857,M0_STOP,-1.0,-1.000118918602267,3
P60-000150,2017-10-13 11:49:00-05:00,LONG,6100.5,1.3928571428571428,6099.107142857143,6103.982142857143,,,,13066,6099.107142857143,M0_STOP,-1.0,-1.0001188698580004,4
P60-000151,2017-10-13 14:41:00-05:00,SHORT,6097.5,1.0892857142857142,6098.589285714285,6094.776785714285,,,,13242,6094.776785714285,M0_TARGET,2.5,2.4998810775661324,8
P60-000152,2017-10-15 17:09:00-05:00,LONG,6104.5,1.1607142857142858,6103.339285714285,6107.401785714285,13322.0,2.3692307692307693,PASS,13367,6105.5,MAX_HOLD_60M,0.8615384615384615,0.8614196741065229,60
P60-000153,2017-10-15 18:47:00-05:00,LONG,6106.25,0.16071428571428573,6106.089285714285,6106.651785714285,,,,13400,6106.089285714285,M0_STOP,-1.0,-1.000118733933632,3
P60-000154,2017-10-15 19:46:00-05:00,LONG,6108.25,0.42857142857142855,6107.821428571428,6109.321428571428,,,,13458,6107.821428571428,M0_STOP,-1.0,-1.0001187002613745,3
P60-000155,2017-10-15 21:32:00-05:00,LONG,6112.75,0.375,6112.375,6113.6875,,,,13560,6113.6875,M0_TARGET,2.5,2.4998813881674473,2
P60-000156,2017-10-15 23:59:00-05:00,SHORT,6109.75,0.23214285714285715,6109.982142857143,6109.169642857143,,,,13706,6109.982142857143,M0_STOP,-1.0,-1.0001186673018971,2
P60-000157,2017-10-16 00:51:00-05:00,SHORT,6109.75,0.26785714285714285,6110.017857142857,6109.080357142857,,,,13762,6109.080357142857,M0_TARGET,2.5,2.4998813320044078,9
P60-000158,2017-10-16 02:21:00-05:00,SHORT,6104.75,0.6785714285714286,6105.428571428572,6103.053571428572,,,,13852,6105.428571428572,M0_STOP,-1.0,-1.0001187731841745,9
P60-000159,2017-10-16 03:57:00-05:00,SHORT,6106.75,0.44642857142857145,6107.196428571428,6105.633928571428,,,,13940,6107.196428571428,M0_STOP,-1.0,-1.0001187297669563,1
P60-000160,2017-10-16 08:15:00-05:00,LONG,6112.0,0.5535714285714286,6111.446428571428,6113.383928571428,,,,14194,6113.383928571428,M0_TARGET,2.5,2.4998813701455993,3
P60-000161,2017-10-16 12:10:00-05:00,SHORT,6104.5,1.1964285714285714,6105.696428571428,6101.508928571428,,,,14431,6105.696428571428,M0_STOP,-1.0,-1.000118788127039,5
P60-000162,2017-10-16 13:04:00-05:00,SHORT,6106.75,1.0,6107.75,6104.25,,,,14481,6107.75,M0_STOP,-1.0,-1.0001187405314662,1
P60-000163,2017-10-16 13:23:00-05:00,LONG,6108.0,1.0178571428571428,6106.982142857143,6110.544642857143,14514.0,1.2280701754385965,PASS,14528,6110.544642857143,M0_TARGET,2.5,2.4998812834255872,29
P60-000165,2017-10-16 14:41:00-05:00,LONG,6114.75,0.9642857142857143,6113.785714285715,6117.160714285715,,,,14585,6113.785714285715,M0_STOP,-1.0,-1.0001185844636828,8
P60-000166,2017-10-16 17:12:00-05:00,LONG,6118.5,0.7142857142857143,6117.785714285715,6120.285714285715,,,,14654,6117.785714285715,M0_STOP,-1.0,-1.0001185069294445,2
P60-000167,2017-10-16 18:08:00-05:00,LONG,6121.25,0.4107142857142857,6120.839285714285,6122.276785714285,,,,14713,6120.839285714285,M0_STOP,-1.0,-1.0001184478085696,8
P60-000168,2017-10-16 19:29:00-05:00,LONG,6124.25,0.23214285714285715,6124.017857142857,6124.830357142857,,,,14785,6124.017857142857,M0_STOP,-1.0,-1.0001183863301695,1
P60-000169,2017-10-16 21:40:00-05:00,SHORT,6119.25,0.23214285714285715,6119.482142857143,6118.669642857143,,,,14916,6119.482142857143,M0_STOP,-1.0,-1.000118483066552,2
P60-000170,2017-10-16 23:30:00-05:00,LONG,6122.0,0.19642857142857142,6121.803571428572,6122.491071428572,,,,15016,6121.803571428572,M0_STOP,-1.0,-1.000118429151073,4
P60-000171,2017-10-17 01:18:00-05:00,SHORT,6119.25,0.23214285714285715,6119.482142857143,6118.669642857143,,,,15106,6118.669642857143,M0_TARGET,2.5,2.4998815169334483,2
P60-000172,2017-10-17 07:15:00-05:00,SHORT,6117.5,0.5,6118.0,6116.25,,,,15457,6116.25,M0_TARGET,2.5,2.4998814778486187,2
P60-000173,2017-10-17 08:11:00-05:00,SHORT,6114.75,0.8392857142857143,6115.589285714285,6112.651785714285,,,,15520,6112.651785714285,M0_TARGET,2.5,2.4998814179607978,9
P60-000174,2017-10-17 09:35:00-05:00,SHORT,6108.5,1.7857142857142858,6110.285714285715,6104.035714285715,,,,15597,6110.285714285715,M0_STOP,-1.0,-1.0001187217816454,2
P60-000175,2017-10-17 10:51:00-05:00,SHORT,6113.0,1.0892857142857142,6114.089285714285,6110.276785714285,15686.0,0.6885245901639345,FAIL,15686,6111.5,T5_NO_PROGRESS,1.377049180327869,1.3769305594850767,15
P60-000176,2017-10-17 12:07:00-05:00,LONG,6116.0,0.9642857142857143,6115.035714285715,6118.410714285715,15762.0,1.5555555555555556,PASS,15763,6115.035714285715,M0_STOP,-1.0,-1.0001185602233371,16
P60-000177,2017-10-17 12:40:00-05:00,LONG,6116.0,1.3035714285714286,6114.696428571428,6119.258928571428,,,,15782,6114.696428571428,M0_STOP,-1.0,-1.0001185668018795,2
P60-000178,2017-10-17 12:50:00-05:00,SHORT,6114.25,0.9464285714285714,6115.196428571428,6111.883928571428,,,,15800,6115.196428571428,M0_STOP,-1.0,-1.0001185938161796,10
P60-000179,2017-10-17 17:57:00-05:00,LONG,6124.0,0.375,6123.625,6124.9375,,,,16024,6123.625,M0_STOP,-1.0,-1.0001183939251668,7
P60-000180,2017-10-17 19:44:00-05:00,LONG,6127.5,0.39285714285714285,6127.107142857143,6128.482142857143,,,,16130,6127.107142857143,M0_STOP,-1.0,-1.0001183266398148,13
P60-000181,2017-10-17 20:33:00-05:00,LONG,6127.5,0.32142857142857145,6127.178571428572,6128.303571428572,,,,16168,6127.178571428572,M0_STOP,-1.0,-1.000118325260403,5
P60-000182,2017-10-17 22:35:00-05:00,SHORT,6126.5,0.16071428571428573,6126.660714285715,6126.098214285715,,,,16269,6126.098214285715,M0_TARGET,2.5,2.499881658529476,4
P60-000183,2017-10-18 00:23:00-05:00,LONG,6127.5,0.16071428571428573,6127.339285714285,6127.901785714285,,,,16349,6127.339285714285,M0_STOP,-1.0,-1.000118322156844,1
P60-000184,2017-10-18 02:05:00-05:00,SHORT,6124.25,0.2857142857142857,6124.535714285715,6123.535714285715,,,,16443,6123.535714285715,M0_TARGET,2.5,2.4998816126342063,1
P60-000185,2017-10-18 02:43:00-05:00,SHORT,6124.75,0.30357142857142855,6125.053571428572,6123.991071428572,,,,16489,6123.991071428572,M0_TARGET,2.5,2.4998816219541706,9
P60-000186,2017-10-18 05:26:00-05:00,LONG,6128.25,0.6071428571428571,6127.642857142857,6129.767857142857,,,,16639,6127.642857142857,M0_STOP,-1.0,-1.0001183162950098,1
P60-000187,2017-10-18 07:04:00-05:00,SHORT,6126.25,0.35714285714285715,6126.607142857143,6125.357142857143,,,,16735,6126.607142857143,M0_STOP,-1.0,-1.0001183500947384,1
P60-000188,2017-10-18 08:15:00-05:00,LONG,6131.25,0.7678571428571429,6130.482142857143,6133.169642857143,,,,16818,6130.482142857143,M0_STOP,-1.0,-1.0001182614977264,13
P60-000189,2017-10-18 14:15:00-05:00,LONG,6124.5,1.1071428571428572,6123.392857142857,6127.267857142857,17180.0,1.8064516129032258,PASS,17183,6123.392857142857,M0_STOP,-1.0,-1.000118398413578,18
P60-000190,2017-10-18 15:45:00-05:00,SHORT,6119.5,0.39285714285714285,6119.892857142857,6118.517857142857,,,,17241,6119.892857142857,M0_STOP,-1.0,-1.0001184813377302,1
P60-000191,2017-10-18 17:24:00-05:00,SHORT,6119.5,0.14285714285714285,6119.642857142857,6119.142857142857,,,,17280,6119.642857142857,M0_STOP,-1.0,-1.000118476497298,2
P60-000192,2017-10-18 19:49:00-05:00,SHORT,6115.75,0.32142857142857145,6116.071428571428,6114.946428571428,,,,17417,6114.946428571428,M0_TARGET,2.5,2.4998814473930104,3
P60-000193,2017-10-18 20:37:00-05:00,SHORT,6116.0,0.26785714285714285,6116.267857142857,6115.330357142857,,,,17466,6116.267857142857,M0_STOP,-1.0,-1.0001185467223,6
P60-000194,2017-10-18 22:36:00-05:00,SHORT,6116.5,0.21428571428571427,6116.714285714285,6115.964285714285,,,,17585,6115.964285714285,M0_TARGET,2.5,2.4998814640071005,11
P60-000195,2017-10-19 00:22:00-05:00,SHORT,6116.0,0.26785714285714285,6116.267857142857,6115.330357142857,,,,17686,6115.330357142857,M0_TARGET,2.5,2.4998814532777,10
P60-000196,2017-10-19 04:29:00-05:00,LONG,6086.75,1.4285714285714286,6085.321428571428,6090.321428571428,,,,17926,6085.321428571428,M0_STOP,-1.0,-1.0001191391463065,6
P60-000197,2017-10-19 05:52:00-05:00,SHORT,6069.75,1.8928571428571428,6071.642857142857,6065.017857142857,,,,18005,6071.642857142857,M0_STOP,-1.0,-1.0001194820482637,2
P60-000198,2017-10-19 07:51:00-05:00,LONG,6084.75,1.1785714285714286,6083.571428571428,6087.696428571428,,,,18123,6083.571428571428,M0_STOP,-1.0,-1.00011917341787,1
P60-000199,2017-10-19 09:38:00-05:00,SHORT,6064.75,2.732142857142857,6067.482142857143,6057.919642857143,,,,18230,6067.482142857143,M0_STOP,-1.0,-1.0001195971402732,1
P60-000200,2017-10-19 11:29:00-05:00,SHORT,6075.25,1.4821428571428572,6076.732142857143,6071.544642857143,,,,18345,6076.732142857143,M0_STOP,-1.0,-1.0001193657737755,5
P60-000201,2017-10-19 18:13:00-05:00,SHORT,6093.0,0.4107142857142857,6093.410714285715,6091.973214285715,18681.0,1.8260869565217392,PASS,18683,6093.410714285715,M0_STOP,-1.0,-1.0001189970250743,17
P60-000202,2017-10-19 20:33:00-05:00,LONG,6092.75,0.26785714285714285,6092.482142857143,6093.419642857143,,,,18807,6093.419642857143,M0_TARGET,2.5,2.499881000882235,1
P60-000203,2017-10-19 21:43:00-05:00,LONG,6123.0,1.0892857142857142,6121.910714285715,6125.723214285715,,,,18881,6121.910714285715,M0_STOP,-1.0,-1.0001184270783807,5
P60-000204,2017-10-20 00:16:00-05:00,SHORT,6113.25,0.5535714285714286,6113.803571428572,6111.866071428572,,,,19030,6113.803571428572,M0_STOP,-1.0,-1.0001186055954965,1
P60-000205,2017-10-20 00:44:00-05:00,SHORT,6112.5,0.2857142857142857,6112.785714285715,6111.785714285715,,,,19058,6112.785714285715,M0_STOP,-1.0,-1.000118614951327,1
P60-000206,2017-10-20 03:06:00-05:00,LONG,6115.75,0.5714285714285714,6115.178571428572,6117.178571428572,,,,19203,6115.178571428572,M0_STOP,-1.0,-1.0001185574536429,5
P60-000207,2017-10-20 03:17:00-05:00,SHORT,6110.75,0.6785714285714286,6111.428571428572,6109.053571428572,,,,19210,6111.428571428572,M0_STOP,-1.0,-1.00011865655066,1
P60-000208,2017-10-20 04:19:00-05:00,SHORT,6104.5,0.5892857142857143,6105.089285714285,6103.026785714285,,,,19272,6105.089285714285,M0_STOP,-1.0,-1.0001187763114396,1
P60-000209,2017-10-20 05:21:00-05:00,LONG,6108.75,0.5892857142857143,6108.160714285715,6110.223214285715,,,,19337,6108.160714285715,M0_STOP,-1.0,-1.0001186936680144,4
P60-000210,2017-10-20 06:11:00-05:00,LONG,6113.25,0.75,6112.5,6115.125,,,,19385,6112.5,M0_STOP,-1.0,-1.000118609406953,2
P60-000211,2017-10-20 07:59:00-05:00,SHORT,6110.0,0.75,6110.75,6108.125,,,,19492,6110.75,M0_STOP,-1.0,-1.0001186725048083,1
P60-000212,2017-10-20 08:06:00-05:00,LONG,6112.5,0.8928571428571429,6111.607142857143,6114.732142857143,,,,19501,6114.732142857143,M0_TARGET,2.5,2.4998813732651572,3
P60-000213,2017-10-20 09:07:00-05:00,LONG,6122.0,1.9285714285714286,6120.071428571428,6126.821428571428,,,,19572,6120.071428571428,M0_STOP,-1.0,-1.00011846266967,13
P60-000214,2017-10-20 11:22:00-05:00,LONG,6115.0,1.1607142857142858,6113.839285714285,6117.901785714285,,,,19702,6117.901785714285,M0_TARGET,2.5,2.4998814165753926,8
P60-000215,2017-10-20 13:19:00-05:00,LONG,6118.75,0.875,6117.875,6120.9375,,,,19815,6117.875,M0_STOP,-1.0,-1.0001185051999264,4
P60-000216,2017-10-20 15:58:00-05:00,SHORT,6110.75,0.375,6111.125,6109.8125,,,,19956,6111.125,M0_STOP,-1.0,-1.0001186506556472,1
P60-000217,2017-10-22 17:05:00-05:00,LONG,6118.0,1.3571428571428572,6116.642857142857,6121.392857142857,,,,19974,6116.642857142857,M0_STOP,-1.0,-1.0001185290717363,12
