key,timestamp_ct,signal_type,ref_entry,act_entry,ref_stop,act_stop,ref_target,act_target,parity_status
2020-04-21 14:45:00+00:00|S,2020-04-21 14:45:00+00:00,S,8264.160128807578,8264.160128807578,8294.879767469085,8294.879767469085,8172.001212823057,8172.001212823057,MATCH
2020-04-21 16:45:00+00:00|RS,2020-04-21 16:45:00+00:00,RS,8180.75,8180.75,8212.859633518077,8212.859633518077,8100.475916204808,8100.475916204808,MATCH
2020-04-21 18:45:00+00:00|S,2020-04-21 18:45:00+00:00,S,8215.702003249131,8215.702003249131,8248.969302049825,8248.969302049825,8115.900106847049,8115.900106847049,MATCH
2020-04-21 20:30:00+00:00|RL,2020-04-21 20:30:00+00:00,RL,8204.32576093322,8204.32576093322,8170.557068719731,8170.557068719731,8288.74749146694,8288.74749146694,MATCH
2020-04-22 17:30:00+00:00|L,2020-04-22 17:30:00+00:00,L,8429.0,8429.0,8410.651446277125,8410.651446277125,8484.045661168628,8484.045661168628,MATCH
2020-04-22 20:00:00+00:00|S,2020-04-22 20:00:00+00:00,S,8431.329568346995,8431.329568346995,8449.672753073273,8449.672753073273,8376.300014168159,8376.300014168159,MATCH
2020-04-23 15:45:00+00:00|S,2020-04-23 15:45:00+00:00,S,8517.330188078966,8517.330188078966,8536.834235386168,8536.834235386168,8458.818046157361,8458.818046157361,MATCH
2020-04-23 16:30:00+00:00|RL,2020-04-23 16:30:00+00:00,RL,8488.5,8488.5,8466.660730891428,8466.660730891428,8543.09817277143,8543.09817277143,MATCH
2020-04-23 18:30:00+00:00|L,2020-04-23 18:30:00+00:00,L,8465.75,8465.75,8436.761804705426,8436.761804705426,8552.714585883723,8552.714585883723,MATCH
2020-04-23 19:30:00+00:00|RS,2020-04-23 19:30:00+00:00,RS,8443.211722421664,8443.211722421664,8472.447048413655,8472.447048413655,8370.123407441686,8370.123407441686,MATCH
2020-04-24 14:45:00+00:00|L,2020-04-24 14:45:00+00:00,L,8428.0,8428.0,8406.754925568786,8406.754925568786,8491.735223293641,8491.735223293641,MATCH
2020-04-24 15:15:00+00:00|RS,2020-04-24 15:15:00+00:00,RS,8435.667323409172,8435.667323409172,8457.169453913637,8457.169453913637,8381.91199714801,8381.91199714801,MATCH
2020-04-24 19:45:00+00:00|L,2020-04-24 19:45:00+00:00,L,8560.0,8560.0,8540.835600129207,8540.835600129207,8617.493199612381,8617.493199612381,MATCH
2020-04-27 15:00:00+00:00|S,2020-04-27 15:00:00+00:00,S,8623.0,8623.0,8639.71819539084,8639.71819539084,8572.845413827481,8572.845413827481,MATCH
2020-04-27 19:45:00+00:00|L,2020-04-27 19:45:00+00:00,L,8613.5,8613.5,8596.943045975304,8596.943045975304,8663.170862074086,8663.170862074086,MATCH
2020-04-28 14:45:00+00:00|S,2020-04-28 14:45:00+00:00,S,8527.058004746128,8527.058004746128,8549.301364549881,8549.301364549881,8460.327925334868,8460.327925334868,MATCH
2020-04-28 15:15:00+00:00|RL,2020-04-28 15:15:00+00:00,RL,8513.40215407094,8513.40215407094,8489.842509648317,8489.842509648317,8572.3012651275,8572.3012651275,MATCH
2020-04-28 20:30:00+00:00|L,2020-04-28 20:30:00+00:00,L,8495.25,8495.25,8471.041737882082,8471.041737882082,8567.874786353752,8567.874786353752,MATCH
2020-04-29 16:15:00+00:00|L,2020-04-29 16:15:00+00:00,L,8738.98581553199,8738.98581553199,8719.11585021991,8719.11585021991,8798.595711468233,8798.595711468233,MATCH
2020-04-29 18:15:00+00:00|S,2020-04-29 18:15:00+00:00,S,8741.0,8741.0,8760.522955955032,8760.522955955032,8682.431132134903,8682.431132134903,MATCH
2020-04-29 18:30:00+00:00|RL,2020-04-29 18:30:00+00:00,RL,8741.228060794005,8741.228060794005,8721.412101692904,8721.412101692904,8790.767958546758,8790.767958546758,MATCH
2020-04-29 20:00:00+00:00|RS,2020-04-29 20:00:00+00:00,RS,8827.5,8827.5,8851.49101678315,8851.49101678315,8767.522458042127,8767.522458042127,MATCH
2020-04-30 14:45:00+00:00|S,2020-04-30 14:45:00+00:00,S,8758.0,8758.0,8782.781167143958,8782.781167143958,8683.656498568129,8683.656498568129,MATCH
2020-04-30 15:15:00+00:00|RL,2020-04-30 15:15:00+00:00,RL,8760.5,8760.5,8735.890537003424,8735.890537003424,8822.023657491438,8822.023657491438,MATCH
2020-04-30 17:00:00+00:00|L,2020-04-30 17:00:00+00:00,L,8741.947619496554,8741.947619496554,8718.245448002695,8718.245448002695,8813.054133978128,8813.054133978128,MATCH
2020-04-30 17:45:00+00:00|RS,2020-04-30 17:45:00+00:00,RS,8715.640745250026,8715.640745250026,8738.15162654449,8738.15162654449,8659.363542013869,8659.363542013869,MATCH
2020-05-01 15:30:00+00:00|S,2020-05-01 15:30:00+00:00,S,8568.912395867688,8568.912395867688,8589.812674646284,8589.812674646284,8506.211559531901,8506.211559531901,MATCH
2020-05-01 17:00:00+00:00|RL,2020-05-01 17:00:00+00:00,RL,8475.25,8475.25,8452.42408431296,8452.42408431296,8532.3147892176,8532.3147892176,MATCH
2020-05-01 18:30:00+00:00|L,2020-05-01 18:30:00+00:00,L,8503.5,8503.5,8481.95790420931,8481.95790420931,8568.12628737207,8568.12628737207,MATCH
2020-05-04 15:00:00+00:00|S,2020-05-04 15:00:00+00:00,S,8544.5,8544.5,8564.563289005624,8564.563289005624,8484.310132983126,8484.310132983126,MATCH
2020-05-04 15:15:00+00:00|RL,2020-05-04 15:15:00+00:00,RL,8535.0,8535.0,8514.735874494778,8514.735874494778,8585.660313763057,8585.660313763057,MATCH
2020-05-04 16:45:00+00:00|S,2020-05-04 16:45:00+00:00,S,8513.0,8513.0,8532.884759805018,8532.884759805018,8453.345720584945,8453.345720584945,MATCH
2020-05-04 22:00:00+00:00|RL,2020-05-04 22:00:00+00:00,RL,8597.183332400631,8597.183332400631,8580.102981753384,8580.102981753384,8639.884209018748,8639.884209018748,MATCH
2020-05-05 19:00:00+00:00|L,2020-05-05 19:00:00+00:00,L,8804.25,8804.25,8791.062551085894,8791.062551085894,8843.812346742321,8843.812346742321,MATCH
2020-05-06 14:45:00+00:00|L,2020-05-06 14:45:00+00:00,L,8816.939485044019,8816.939485044019,8796.843071344601,8796.843071344601,8877.228726142268,8877.228726142268,MATCH
2020-05-07 15:15:00+00:00|L,2020-05-07 15:15:00+00:00,L,8861.5,8861.5,8844.72258980789,8844.72258980789,8911.832230576329,8911.832230576329,MATCH
2020-05-07 20:00:00+00:00|L,2020-05-07 20:00:00+00:00,L,8883.44926437612,8883.44926437612,8866.820458899567,8866.820458899567,8933.335680805783,8933.335680805783,MATCH
2020-05-08 15:45:00+00:00|L,2020-05-08 15:45:00+00:00,L,8992.75,8992.75,8977.607290345579,8977.607290345579,9038.178128963264,9038.178128963264,MATCH
2020-05-08 17:30:00+00:00|S,2020-05-08 17:30:00+00:00,S,8970.434565831913,8970.434565831913,8984.510803788238,8984.510803788238,8928.205851962937,8928.205851962937,MATCH
2020-05-11 15:30:00+00:00|L,2020-05-11 15:30:00+00:00,L,9046.25,9046.25,9028.949187693408,9028.949187693408,9098.152436919774,9098.152436919774,MATCH
2020-05-11 20:00:00+00:00|S,2020-05-11 20:00:00+00:00,S,9073.926349053234,9073.926349053234,9089.97498957536,9089.97498957536,9025.780427486858,9025.780427486858,MATCH
2020-05-12 17:15:00+00:00|S,2020-05-12 17:15:00+00:00,S,9077.348260377565,9077.348260377565,9096.405018462385,9096.405018462385,9020.177986123104,9020.177986123104,MATCH
2020-05-12 19:15:00+00:00|S,2020-05-12 19:15:00+00:00,S,9024.898820902854,9024.898820902854,9045.317746757975,9045.317746757975,8963.642043337486,8963.642043337486,MATCH
2020-05-13 15:00:00+00:00|S,2020-05-13 15:00:00+00:00,S,8923.5,8923.5,8949.570231407848,8949.570231407848,8845.289305776458,8845.289305776458,MATCH
2020-05-13 17:00:00+00:00|RL,2020-05-13 17:00:00+00:00,RL,8737.5,8737.5,8701.562054720562,8701.562054720562,8827.344863198598,8827.344863198598,MATCH
2020-05-13 20:00:00+00:00|L,2020-05-13 20:00:00+00:00,L,8782.5,8782.5,8747.096950848254,8747.096950848254,8888.70914745524,8888.70914745524,MATCH
2020-05-14 15:15:00+00:00|L,2020-05-14 15:15:00+00:00,L,8713.25,8713.25,8681.152128802267,8681.152128802267,8809.543613593201,8809.543613593201,MATCH
2020-05-14 15:30:00+00:00|RS,2020-05-14 15:30:00+00:00,RS,8714.470283840303,8714.470283840303,8747.39598566677,8747.39598566677,8632.156029274136,8632.156029274136,MATCH
2020-05-14 17:00:00+00:00|L,2020-05-14 17:00:00+00:00,L,8751.75,8751.75,8720.049063576786,8720.049063576786,8846.852809269645,8846.852809269645,MATCH
2020-05-15 15:00:00+00:00|S,2020-05-15 15:00:00+00:00,S,8771.75,8771.75,8799.454501667682,8799.454501667682,8688.636494996954,8688.636494996954,MATCH
2020-05-15 16:00:00+00:00|RL,2020-05-15 16:00:00+00:00,RL,8785.530875372395,8785.530875372395,8758.851564743212,8758.851564743212,8852.22915194535,8852.22915194535,MATCH
2020-05-15 17:15:00+00:00|L,2020-05-15 17:15:00+00:00,L,8873.5,8873.5,8846.906755566986,8846.906755566986,8953.279733299041,8953.279733299041,MATCH
2020-05-15 17:45:00+00:00|RS,2020-05-15 17:45:00+00:00,RS,8869.0,8869.0,8895.063817903976,8895.063817903976,8803.84045524006,8803.84045524006,MATCH
2020-05-17 22:15:00+00:00|RL,2020-05-17 22:15:00+00:00,RL,8911.6683959801,8911.6683959801,8886.709923975843,8886.709923975843,8974.064575990744,8974.064575990744,MATCH
2020-05-18 14:45:00+00:00|L,2020-05-18 14:45:00+00:00,L,9116.30750895929,9116.30750895929,9097.438250135663,9097.438250135663,9172.915285430166,9172.915285430166,MATCH
2020-05-18 17:15:00+00:00|L,2020-05-18 17:15:00+00:00,L,9130.740715614227,9130.740715614227,9113.635731872277,9113.635731872277,9182.055666840084,9182.055666840084,MATCH
2020-05-18 17:45:00+00:00|RS,2020-05-18 17:45:00+00:00,RS,9134.466168679568,9134.466168679568,9151.041065375435,9151.041065375435,9093.028926939902,9093.028926939902,MATCH
2020-05-19 15:00:00+00:00|L,2020-05-19 15:00:00+00:00,L,9177.5,9177.5,9159.327755966053,9159.327755966053,9232.016732101849,9232.016732101849,MATCH
2020-05-19 15:45:00+00:00|RS,2020-05-19 15:45:00+00:00,RS,9177.5,9177.5,9195.58638671377,9195.58638671377,9132.284033215572,9132.284033215572,MATCH
2020-05-19 19:00:00+00:00|S,2020-05-19 19:00:00+00:00,S,9185.0,9185.0,9204.648656221303,9204.648656221303,9126.054031336089,9126.054031336089,MATCH
2020-05-19 19:15:00+00:00|RL,2020-05-19 19:15:00+00:00,RL,9165.5,9165.5,9144.978033508787,9144.978033508787,9216.804916228028,9216.804916228028,MATCH
2020-05-20 14:45:00+00:00|L,2020-05-20 14:45:00+00:00,L,9244.75,9244.75,9231.500538352378,9231.500538352378,9284.498384942865,9284.498384942865,MATCH
2020-05-20 15:00:00+00:00|RS,2020-05-20 15:00:00+00:00,RS,9262.75,9262.75,9276.097714387077,9276.097714387077,9229.380714032308,9229.380714032308,MATCH
2020-05-20 16:45:00+00:00|S,2020-05-20 16:45:00+00:00,S,9251.75,9251.75,9267.25912047643,9267.25912047643,9205.222638570707,9205.222638570707,MATCH
2020-05-21 15:45:00+00:00|L,2020-05-21 15:45:00+00:00,L,9186.75,9186.75,9165.831357222827,9165.831357222827,9249.505928331511,9249.505928331511,MATCH
2020-05-21 16:45:00+00:00|RS,2020-05-21 16:45:00+00:00,RS,9201.85505001548,9201.85505001548,9222.43148740768,9222.43148740768,9150.41395653498,9150.41395653498,MATCH
2020-05-21 20:30:00+00:00|S,2020-05-21 20:30:00+00:00,S,9148.75,9148.75,9168.341703589222,9168.341703589222,9089.974889232337,9089.974889232337,MATCH
2020-05-26 14:45:00+00:00|S,2020-05-26 14:45:00+00:00,S,9291.25,9291.25,9307.884821546824,9307.884821546824,9241.345535359524,9241.345535359524,MATCH
2020-05-26 16:15:00+00:00|RL,2020-05-26 16:15:00+00:00,RL,9236.770960322605,9236.770960322605,9218.035700933036,9218.035700933036,9283.60910879653,9283.60910879653,MATCH
2020-05-26 17:30:00+00:00|L,2020-05-26 17:30:00+00:00,L,9262.0,9262.0,9243.905263660545,9243.905263660545,9316.28420901837,9316.28420901837,MATCH
2020-05-26 18:00:00+00:00|RS,2020-05-26 18:00:00+00:00,RS,9258.684699310354,9258.684699310354,9275.706436256109,9275.706436256109,9216.130356945963,9216.130356945963,MATCH
2020-05-27 16:00:00+00:00|L,2020-05-27 16:00:00+00:00,L,9072.820794935573,9072.820794935573,9042.04650877713,9042.04650877713,9165.143653410896,9165.143653410896,MATCH
2020-05-27 18:15:00+00:00|L,2020-05-27 18:15:00+00:00,L,9161.0,9161.0,9134.966301439656,9134.966301439656,9239.101095681037,9239.101095681037,MATCH
2020-05-28 16:00:00+00:00|L,2020-05-28 16:00:00+00:00,L,9305.25,9305.25,9282.248647359398,9282.248647359398,9374.254057921806,9374.254057921806,MATCH
2020-05-28 19:15:00+00:00|L,2020-05-28 19:15:00+00:00,L,9255.75,9255.75,9233.300862520044,9233.300862520044,9323.097412439864,9323.097412439864,MATCH
2020-05-28 22:15:00+00:00|RS,2020-05-28 22:15:00+00:00,RS,9239.0,9239.0,9261.07182352008,9261.07182352008,9183.8204411998,9183.8204411998,MATCH
2020-05-29 17:00:00+00:00|L,2020-05-29 17:00:00+00:00,L,9241.5,9241.5,9216.702278948482,9216.702278948482,9315.893163154553,9315.893163154553,MATCH
2020-05-29 18:45:00+00:00|S,2020-05-29 18:45:00+00:00,S,9286.75,9286.75,9315.180889571084,9315.180889571084,9201.45733128675,9201.45733128675,MATCH
2020-06-01 19:15:00+00:00|S,2020-06-01 19:15:00+00:00,S,9385.0,9385.0,9397.439475664782,9397.439475664782,9347.681573005651,9347.681573005651,MATCH
2020-06-01 19:30:00+00:00|RL,2020-06-01 19:30:00+00:00,RL,9379.75,9379.75,9366.980308311273,9366.980308311273,9411.674229221817,9411.674229221817,MATCH
2020-06-02 14:45:00+00:00|S,2020-06-02 14:45:00+00:00,S,9352.372093417032,9352.372093417032,9367.378942834135,9367.378942834135,9307.351545165726,9307.351545165726,MATCH
2020-06-02 15:45:00+00:00|RL,2020-06-02 15:45:00+00:00,RL,9321.86321298199,9321.86321298199,9304.039051143123,9304.039051143123,9366.423617579154,9366.423617579154,MATCH
2020-06-02 20:00:00+00:00|L,2020-06-02 20:00:00+00:00,L,9435.25,9435.25,9419.218365624713,9419.218365624713,9483.344903125862,9483.344903125862,MATCH
2020-06-03 15:45:00+00:00|S,2020-06-03 15:45:00+00:00,S,9464.25,9464.25,9478.775671333104,9478.775671333104,9420.672986000684,9420.672986000684,MATCH
2020-06-03 16:45:00+00:00|RL,2020-06-03 16:45:00+00:00,RL,9452.0,9452.0,9437.48067507172,9437.48067507172,9488.2983123207,9488.2983123207,MATCH
2020-06-03 20:00:00+00:00|S,2020-06-03 20:00:00+00:00,S,9479.604842781147,9479.604842781147,9493.78093769816,9493.78093769816,9437.076558030109,9437.076558030109,MATCH
2020-06-04 15:15:00+00:00|S,2020-06-04 15:15:00+00:00,S,9445.802823991608,9445.802823991608,9462.792085478624,9462.792085478624,9394.835039530555,9394.835039530555,MATCH
2020-06-04 17:45:00+00:00|L,2020-06-04 17:45:00+00:00,L,9453.0,9453.0,9435.683151636536,9435.683151636536,9504.950545090394,9504.950545090394,MATCH
2020-06-05 19:00:00+00:00|S,2020-06-05 19:00:00+00:00,S,9606.75,9606.75,9625.630045603864,9625.630045603864,9550.109863188409,9550.109863188409,MATCH
2020-06-05 19:30:00+00:00|RL,2020-06-05 19:30:00+00:00,RL,9605.5,9605.5,9585.72332802524,9585.72332802524,9654.9416799369,9654.9416799369,MATCH
2020-06-08 14:45:00+00:00|L,2020-06-08 14:45:00+00:00,L,9589.58467834474,9589.58467834474,9574.182454158146,9574.182454158146,9635.791350904528,9635.791350904528,MATCH
2020-06-08 16:45:00+00:00|L,2020-06-08 16:45:00+00:00,L,9607.5,9607.5,9592.806301006902,9592.806301006902,9651.581096979296,9651.581096979296,MATCH
2020-06-08 17:00:00+00:00|RL,2020-06-08 17:00:00+00:00,RL,9603.03871062465,9603.03871062465,9588.644561559631,9588.644561559631,9639.0240832872,9639.0240832872,MATCH
2020-06-08 20:30:00+00:00|RS,2020-06-08 20:30:00+00:00,RS,9674.5,9674.5,9687.817788706934,9687.817788706934,9641.205528232664,9641.205528232664,MATCH
2020-06-09 14:45:00+00:00|L,2020-06-09 14:45:00+00:00,L,9728.063878939907,9728.063878939907,9711.909186322684,9711.909186322684,9776.527956791586,9776.527956791586,MATCH
2020-06-09 16:00:00+00:00|RS,2020-06-09 16:00:00+00:00,RS,9747.75,9747.75,9763.92626532737,9763.92626532737,9707.309336681574,9707.309336681574,MATCH
2020-06-09 17:30:00+00:00|L,2020-06-09 17:30:00+00:00,L,9785.585356738684,9785.585356738684,9770.111443737134,9770.111443737134,9832.007095743336,9832.007095743336,MATCH
2020-06-09 18:30:00+00:00|RS,2020-06-09 18:30:00+00:00,RS,9768.11080542447,9768.11080542447,9784.026624789769,9784.026624789769,9728.321257011226,9728.321257011226,MATCH
2020-06-10 15:00:00+00:00|S,2020-06-10 15:00:00+00:00,S,9845.75,9845.75,9863.735586503357,9863.735586503357,9791.79324048993,9791.79324048993,MATCH
2020-06-10 15:30:00+00:00|RL,2020-06-10 15:30:00+00:00,RL,9834.398078200447,9834.398078200447,9816.601832695002,9816.601832695002,9878.88869196406,9878.88869196406,MATCH
2020-06-10 18:15:00+00:00|L,2020-06-10 18:15:00+00:00,L,9907.865611958256,9907.865611958256,9887.948850106102,9887.948850106102,9967.615897514725,9967.615897514725,MATCH
2020-06-10 18:45:00+00:00|RS,2020-06-10 18:45:00+00:00,RS,9913.955543770686,9913.955543770686,9937.863363939126,9937.863363939126,9854.185993349583,9854.185993349583,MATCH
2020-06-11 15:00:00+00:00|S,2020-06-11 15:00:00+00:00,S,9673.555216056488,9673.555216056488,9701.228711377382,9701.228711377382,9590.534730093805,9590.534730093805,MATCH
2020-06-11 17:00:00+00:00|S,2020-06-11 17:00:00+00:00,S,9551.0,9551.0,9584.642995143662,9584.642995143662,9450.071014569014,9450.071014569014,MATCH
2020-06-11 17:30:00+00:00|RL,2020-06-11 17:30:00+00:00,RL,9512.25,9512.25,9478.811333268985,9478.811333268985,9595.846666827538,9595.846666827538,MATCH
2020-06-12 15:00:00+00:00|S,2020-06-12 15:00:00+00:00,S,9428.32045746841,9428.32045746841,9459.651200099132,9459.651200099132,9334.328229576238,9334.328229576238,MATCH
2020-06-12 16:00:00+00:00|RL,2020-06-12 16:00:00+00:00,RL,9489.522091426614,9489.522091426614,9453.060204705558,9453.060204705558,9580.676808229256,9580.676808229256,MATCH
2020-06-12 17:15:00+00:00|S,2020-06-12 17:15:00+00:00,S,9396.458277769194,9396.458277769194,9433.873843305171,9433.873843305171,9284.211581161264,9284.211581161264,MATCH
2020-06-12 18:15:00+00:00|RL,2020-06-12 18:15:00+00:00,RL,9328.178887146869,9328.178887146869,9287.81253023118,9287.81253023118,9429.094779436084,9429.094779436084,MATCH
2020-06-15 15:15:00+00:00|L,2020-06-15 15:15:00+00:00,L,9407.0,9407.0,9376.650651807013,9376.650651807013,9498.048044578962,9498.048044578962,MATCH
2020-06-15 15:45:00+00:00|RS,2020-06-15 15:45:00+00:00,RS,9414.5,9414.5,9444.43387675824,9444.43387675824,9339.665308104402,9339.665308104402,MATCH
2020-06-15 18:15:00+00:00|L,2020-06-15 18:15:00+00:00,L,9581.222806773,9581.222806773,9553.4077238896,9553.4077238896,9664.668055423204,9664.668055423204,MATCH
2020-06-15 20:00:00+00:00|RL,2020-06-15 20:00:00+00:00,RL,9566.78295858288,9566.78295858288,9539.673961309243,9539.673961309243,9634.555451766972,9634.555451766972,MATCH
2020-06-16 14:45:00+00:00|S,2020-06-16 14:45:00+00:00,S,9721.20768354956,9721.20768354956,9748.9577445437,9748.9577445437,9637.957500567138,9637.957500567138,MATCH
2020-06-16 16:45:00+00:00|L,2020-06-16 16:45:00+00:00,L,9751.0,9751.0,9720.050446803203,9720.050446803203,9843.848659590383,9843.848659590383,MATCH
2020-06-17 14:45:00+00:00|L,2020-06-17 14:45:00+00:00,L,9788.37746134206,9788.37746134206,9768.485319852702,9768.485319852702,9848.05388581014,9848.05388581014,MATCH
2020-06-17 16:45:00+00:00|L,2020-06-17 16:45:00+00:00,L,9832.0,9832.0,9814.23812381589,9814.23812381589,9885.28562855233,9885.28562855233,MATCH
2020-06-18 15:00:00+00:00|L,2020-06-18 15:00:00+00:00,L,9801.145870510658,9801.145870510658,9780.000522311428,9780.000522311428,9864.58191510835,9864.58191510835,MATCH
2020-06-18 15:45:00+00:00|RS,2020-06-18 15:45:00+00:00,RS,9776.36351949274,9776.36351949274,9797.068473025434,9797.068473025434,9724.601135661009,9724.601135661009,MATCH
2020-06-18 18:15:00+00:00|S,2020-06-18 18:15:00+00:00,S,9770.25,9770.25,9787.420363045556,9787.420363045556,9718.738910863334,9718.738910863334,MATCH
2020-06-18 20:30:00+00:00|RS,2020-06-18 20:30:00+00:00,RS,9793.0,9793.0,9810.474331683963,9810.474331683963,9749.31417079009,9749.31417079009,MATCH
2020-06-19 15:45:00+00:00|S,2020-06-19 15:45:00+00:00,S,9854.5,9854.5,9869.396348234844,9869.396348234844,9809.810955295468,9809.810955295468,MATCH
2020-06-19 17:30:00+00:00|S,2020-06-19 17:30:00+00:00,S,9790.5,9790.5,9812.036404323748,9812.036404323748,9725.890787028757,9725.890787028757,MATCH
2020-06-19 19:00:00+00:00|RL,2020-06-19 19:00:00+00:00,RL,9778.309001763422,9778.309001763422,9754.326668053882,9754.326668053882,9838.264836037277,9838.264836037277,MATCH
2020-06-22 15:00:00+00:00|S,2020-06-22 15:00:00+00:00,S,9843.5,9843.5,9858.57171432592,9858.57171432592,9798.284857022238,9798.284857022238,MATCH
2020-06-22 15:15:00+00:00|RL,2020-06-22 15:15:00+00:00,RL,9843.884561910125,9843.884561910125,9829.152791464625,9829.152791464625,9880.713988023868,9880.713988023868,MATCH
2020-06-22 19:00:00+00:00|L,2020-06-22 19:00:00+00:00,L,9899.25,9899.25,9885.99160638741,9885.99160638741,9939.025180837772,9939.025180837772,MATCH
2020-06-23 15:15:00+00:00|L,2020-06-23 15:15:00+00:00,L,10040.49860529683,10040.49860529683,10025.24046126533,10025.24046126533,10086.273037391336,10086.273037391336,MATCH
