trade_id,direction,outcome,net_R,15m_state,15m_strength,15m_score,5m_direction,5m_struct_score,5m_loc_score,5m_react_score,pb_depth_pct,swing_dist_atr,impulse_atr_15m
T58-024553,LONG,LOSER,-2.8044444444461947,BULLISH,1.0,1,BULLISH,2,0,2,0.12903225806451613,78.0,0.8648233434498911
T58-146979,SHORT,LOSER,-1.2615136876007176,BEARISH,-2.0,2,BEARISH,2,1,1,0.2679738562091503,7.502392344497608,2.6457434328612535
T58-154411,LONG,LOSER,-1.608239700374797,BULLISH,1.5,2,NEUTRAL,2,1,1,0.16556291390728478,19.820224719101123,0.929607947738372
T58-067034,SHORT,LOSER,-1.1573643410852625,BEARISH,-2.0,2,NEUTRAL,2,1,3,0.4049586776859504,5.982195845697329,1.2761420372837504
T58-110816,SHORT,LOSER,-1.1120772946859903,NEUTRAL,-0.5,0,BULLISH,2,1,2,0.3657142857142857,6.448132780082987,1.3799720938467974
T58-133795,SHORT,LOSER,-1.4437158469943239,BEARISH,-2.0,2,BEARISH,2,1,2,0.19736842105263158,6.533333333333333,1.7194224557170035
T58-035004,SHORT,LOSER,-1.6444444444444444,BEARISH,-1.5,2,BEARISH,2,0,2,0.08641975308641975,10.85,1.6128142831463221
T58-108702,SHORT,LOSER,-1.1620758483034122,BULLISH,2.0,-2,NEUTRAL,1,0,0,0.8680555555555556,1.5833333333333333,1.762202653969043
T58-208644,SHORT,LOSER,-1.071510347864388,BULLISH,2.0,-2,NEUTRAL,2,0,0,0.9575021682567216,9.33983286908078,4.785328843883427
T58-140222,SHORT,LOSER,-1.5012345679009644,BEARISH,-1.0,1,NEUTRAL,2,0,0,0.1206896551724138,8.02247191011236,0.8778052600828484
T58-049678,SHORT,LOSER,-1.1968484848485057,BULLISH,1.0,0,NEUTRAL,2,1,0,0.673469387755102,0.15730337078651685,1.9255256576232749
T58-049895,SHORT,LOSER,-1.4549019607843137,BEARISH,-2.0,2,NEUTRAL,2,1,0,0.1864406779661017,12.330275229357799,1.4262441117618965
T58-084540,SHORT,LOSER,-1.0948044366608387,BEARISH,-2.0,2,BEARISH,2,0,2,0.12966601178781925,11.813333333333333,2.69248648085409
T58-102796,SHORT,LOSER,-1.0982456140350947,BEARISH,-2.0,2,NEUTRAL,2,0,0,0.14220183486238533,8.555555555555555,4.420711631947323
T58-069219,LONG,LOSER,-1.0436911487758946,BULLISH,1.5,2,NEUTRAL,2,1,2,0.27911275415896486,8.722044728434504,3.258841817140063
T58-158299,LONG,LOSER,-1.1681159420289855,NEUTRAL,0.5,0,BEARISH,2,0,2,0.7245508982035929,2.0315457413249214,1.110260372842365
T58-140689,SHORT,LOSER,-1.0822695035460992,BULLISH,1.5,-2,BULLISH,2,0,1,0.7625,1.4370860927152316,4.092411428708251
T58-047446,LONG,LOSER,-1.1291964996022334,BULLISH,2.0,2,NEUTRAL,2,0,2,0.04868913857677903,8.347417840375588,3.5176542973081895
T58-131904,LONG,LOSER,-1.4833333333333334,BULLISH,2.0,2,NEUTRAL,2,0,1,0.12096774193548387,15.571428571428571,1.9374554796202652
T58-221187,LONG,LOSER,-1.1041025641025564,NEUTRAL,-0.5,0,NEUTRAL,2,1,0,0.24797843665768193,22.10821643286573,2.090424145188977
T58-165361,SHORT,LOSER,-1.1879629629630388,BEARISH,-1.0,1,NEUTRAL,2,0,1,0.8548387096774194,1.726027397260274,1.3710071924036913
T58-211641,LONG,LOSER,-1.079960610536686,BULLISH,2.0,2,NEUTRAL,2,0,3,0.06552706552706553,13.535545023696683,1.879260288933774
T58-133276,LONG,LOSER,-1.1098039215686144,BEARISH,-1.5,-2,NEUTRAL,2,0,0,0.7380410022779044,3.680412371134021,3.2694509312080817
T58-116890,LONG,LOSER,-1.0896247240618044,BEARISH,-1.0,0,NEUTRAL,2,1,2,0.33783783783783783,4.635135135135135,2.408182429184447
T58-157710,SHORT,LOSER,-1.34479830148637,NEUTRAL,0.5,0,NEUTRAL,1,0,2,0.7941176470588235,1.2980132450331126,1.2945319110409887
T58-148159,LONG,LOSER,-1.356140350877284,BULLISH,2.0,2,NEUTRAL,2,0,0,0.08433734939759036,13.0,1.2448604385378916
T58-144742,SHORT,LOSER,-1.652208835341518,NEUTRAL,0.5,0,NEUTRAL,2,0,2,0.7464788732394366,3.073170731707317,0.9307672535172068
T58-164244,LONG,LOSER,-1.1578231292517007,BEARISH,-2.0,-2,BULLISH,2,0,1,0.7721518987341772,4.162162162162162,3.373911836744479
T58-039717,SHORT,LOSER,-1.3980392156863028,NEUTRAL,0.5,0,NEUTRAL,1,2,0,0.32967032967032966,0.33070866141732286,2.180247772540248
T58-022289,LONG,LOSER,-1.660162601625782,BULLISH,2.0,2,NEUTRAL,2,1,2,0.1891891891891892,8.521739130434783,1.8409665695835125
T58-200137,SHORT,LOSER,-1.163544813695852,BEARISH,-1.5,2,NEUTRAL,2,0,0,0.6263440860215054,5.673469387755102,1.7002262782374638
T58-186313,SHORT,LOSER,-1.1582846003898097,BEARISH,-2.0,2,BEARISH,2,1,1,0.5773672055427251,7.237288135593221,1.8703625356447893
T58-207003,LONG,LOSER,-1.079960610536686,BEARISH,-1.0,0,NEUTRAL,1,1,1,0.21199143468950749,10.965189873417721,0.9904238448437637
T58-213821,SHORT,LOSER,-1.0530199151158934,BEARISH,-2.0,2,BEARISH,2,0,1,0.12485549132947976,13.341999999999999,2.993097138922373
T58-084491,LONG,LOSER,-1.1116151202749052,BULLISH,2.0,2,NEUTRAL,2,1,2,0.15517241379310345,6.111358574610246,1.8884085840344338
T58-080692,LONG,LOSER,-1.1713080168776266,BULLISH,2.0,2,NEUTRAL,2,1,2,0.48130841121495327,3.1020408163265305,2.915212188141302
T58-154454,LONG,LOSER,-1.1822671156004132,BULLISH,2.0,2,NEUTRAL,2,1,0,0.2236842105263158,5.398692810457516,2.6238776330465283
T58-007702,SHORT,LOSER,-2.546666666666667,BEARISH,-1.5,2,NEUTRAL,2,1,2,0.6888888888888889,0.3255813953488372,0.959089201928876
T58-175785,LONG,LOSER,-1.1847554038679584,BULLISH,1.0,1,NEUTRAL,2,1,0,0.3082191780821918,4.651315789473684,1.7415687279722538
T58-120480,SHORT,LOSER,-1.1982905982905983,BEARISH,-2.0,2,NEUTRAL,2,2,1,0.23228346456692914,10.34090909090909,2.0169437589445938
T58-154612,LONG,LOSER,-1.608239700374797,TRANSITION,0.0,0,BULLISH,2,1,2,0.21739130434782608,4.48,0.6627001086165886
T58-156809,LONG,LOSER,-1.1670781893003914,BULLISH,2.0,2,BULLISH,2,2,0,0.26732673267326734,5.954545454545454,1.3483940604249276
T58-041356,LONG,LOSER,-1.4473829201103006,BULLISH,2.0,2,NEUTRAL,2,0,2,0.1282051282051282,10.377622377622378,2.018704725426045
T58-116686,LONG,LOSER,-1.1417102966841401,BULLISH,1.0,1,BULLISH,2,0,1,0.1297709923664122,6.9391304347826095,1.4531184834384163
T58-040115,LONG,LOSER,-1.4473829201103006,BULLISH,2.0,2,NEUTRAL,1,1,0,0.34,8.477064220183486,2.084597127869373
T58-205144,SHORT,LOSER,-1.0818961169944625,BEARISH,-2.0,2,BEARISH,2,1,2,0.2263681592039801,10.707100591715976,1.7949945684952657
T58-176991,SHORT,LOSER,-1.2218579234971618,BULLISH,1.5,-2,BULLISH,2,0,2,0.7101449275362319,4.423791821561338,3.4350603150666252
T58-131676,SHORT,LOSER,-1.2653594771241576,BEARISH,-2.0,2,NEUTRAL,1,0,2,0.0,16.581005586592177,1.8886706582849953
T58-016113,LONG,LOSER,-1.7122807017545678,BULLISH,1.5,2,NEUTRAL,2,1,2,0.1702127659574468,7.28,1.9733069463369055
T58-068039,LONG,LOSER,-1.2363901018923253,TRANSITION,0.0,0,BULLISH,2,0,0,0.7386363636363636,2.8245614035087723,1.6259955429671449
T58-102723,SHORT,LOSER,-1.4296296296296296,TRANSITION,0.0,0,NEUTRAL,2,1,0,0.4789915966386555,7.547826086956523,1.2576058906741792
T58-002764,SHORT,LOSER,-2.503703703702893,BULLISH,1.5,-2,NEUTRAL,1,0,2,0.8478260869565217,2.27027027027027,0.7957029286053207
T58-175413,SHORT,LOSER,-1.0762441314554074,BEARISH,-2.0,2,BEARISH,2,1,2,0.3156089193825043,6.609442060085836,2.2971375814260635
T58-170618,LONG,LOSER,-1.2942028985506626,BULLISH,2.0,2,BULLISH,2,0,2,0.09154929577464789,22.152941176470588,3.802936597266858
T58-075620,SHORT,LOSER,-1.0801975308641907,BEARISH,-1.0,1,BEARISH,2,0,3,0.6521008403361345,1.1850789096126255,1.8435637625225276
T58-081123,SHORT,LOSER,-1.4511111111110382,BEARISH,-2.0,2,NEUTRAL,2,1,3,0.47651006711409394,7.856115107913669,2.1248591155901413
T58-215784,LONG,LOSER,-1.1592156862744734,BULLISH,2.0,2,NEUTRAL,2,0,2,0.023947151114781174,44.96739130434783,3.2885298705493744
T58-056560,SHORT,LOSER,-1.5580756013746822,BEARISH,-2.0,2,NEUTRAL,2,0,3,0.14925373134328357,8.4,1.5112405103971753
T58-128776,SHORT,LOSER,-1.1171717171717173,BEARISH,-1.0,1,NEUTRAL,2,1,2,0.3177570093457944,4.753488372093023,1.052687877475328
T58-046372,LONG,LOSER,-1.2849122807017253,BULLISH,2.0,2,BULLISH,2,0,2,0.06923076923076923,9.735632183908045,2.5480551549016983
T58-210210,SHORT,LOSER,-1.3633109619685855,BULLISH,1.5,-2,NEUTRAL,2,0,1,0.8727272727272727,2.9056603773584904,1.9780007060402833
T58-108462,SHORT,LOSER,-1.0422586520947177,BEARISH,-1.5,2,NEUTRAL,2,1,2,0.5318039624608968,6.467450980392157,1.6980498419788532
T58-095420,SHORT,LOSER,-1.4833333333333334,TRANSITION,0.0,0,BEARISH,2,1,2,0.34285714285714286,3.8070175438596494,0.8726310052127824
T58-196182,SHORT,LOSER,-1.2353623188404605,BEARISH,-1.0,1,NEUTRAL,2,0,0,0.109375,12.276923076923076,0.9338939701147714
T58-183099,LONG,LOSER,-1.133005733005771,TRANSITION,0.0,0,BEARISH,2,1,1,0.594017094017094,3.5849056603773586,1.4220734581070442
T58-046203,SHORT,LOSER,-1.2363901018922552,BEARISH,-1.0,1,NEUTRAL,2,1,0,0.4322916666666667,6.384937238493723,1.1023633508068391
T58-051924,LONG,LOSER,-1.9333333333338016,BULLISH,1.5,2,NEUTRAL,2,1,0,0.5192307692307693,5.64516129032258,1.6500230854139901
T58-120518,LONG,LOSER,-1.0727598566308205,BEARISH,-1.0,0,BULLISH,2,1,2,0.35432230522945574,10.192539109506619,1.7576747749976953
T58-061972,LONG,LOSER,-1.066339869281045,BEARISH,-2.0,-2,BEARISH,2,0,2,0.7515527950310559,4.311855670103093,3.7836356463337135
T58-185622,LONG,LOSER,-1.2449472096530059,BULLISH,1.5,2,BULLISH,2,1,2,0.3959731543624161,11.52212389380531,1.2401377774704374
T58-203994,LONG,LOSER,-1.1067718606180308,BEARISH,-1.0,0,NEUTRAL,2,0,0,0.6041666666666666,5.403041825095057,1.2609713556501188
T58-067433,LONG,LOSER,-1.2720268006699371,BULLISH,2.0,2,BULLISH,2,1,0,0.23118279569892472,8.96551724137931,2.1371810274991034
T58-002910,LONG,LOSER,-1.2541471048513417,BULLISH,1.0,1,NEUTRAL,2,1,0,0.398876404494382,7.642857142857143,2.8617802457328385
T58-038319,LONG,LOSER,-2.230303030303844,BULLISH,1.5,2,NEUTRAL,2,0,2,0.041666666666666664,7.488372093023256,1.5168455197771522
T58-053953,LONG,LOSER,-1.845833333333077,BEARISH,-2.0,-2,NEUTRAL,2,0,3,0.6491228070175439,1.2537313432835822,1.6780635095928607
T58-194681,SHORT,LOSER,-1.2236914600550246,BEARISH,-1.5,2,NEUTRAL,2,1,2,0.35039370078740156,11.379310344827585,1.141534626528647
T58-119974,SHORT,LOSER,-1.177486338797848,BEARISH,-2.0,2,NEUTRAL,2,1,0,0.14204545454545456,8.924302788844622,1.091675559381186
T58-216824,SHORT,LOSER,-1.1273725490196194,NEUTRAL,0.5,0,BULLISH,2,0,0,0.8083989501312336,7.203319502074688,2.1270294764558684
T58-157717,SHORT,LOSER,-1.4790560471981338,NEUTRAL,0.5,0,BULLISH,2,0,2,0.6976744186046512,3.1111111111111107,1.5385383884405583
T58-062524,LONG,LOSER,-1.0993272171253858,BULLISH,2.0,2,NEUTRAL,2,0,2,0.11845102505694761,10.836,1.6722296716512663
T58-184989,LONG,LOSER,-1.0567435359888167,BEARISH,-2.0,-2,NEUTRAL,2,1,2,0.7243660418963617,0.027053140096618356,3.896609992486218
T58-036868,LONG,LOSER,-1.660162601625782,NEUTRAL,0.5,0,NEUTRAL,2,1,0,0.37142857142857144,8.438356164383562,0.9367050205593637
T58-043154,LONG,LOSER,-1.2590111642743462,TRANSITION,0.0,0,NEUTRAL,2,0,0,0.7244094488188977,3.0773993808049536,2.095321343617606
T58-111009,SHORT,LOSER,-1.0917514124293726,BULLISH,2.0,-2,BULLISH,2,1,1,0.8591160220994475,0.19753086419753085,3.2437791481290725
T58-175495,SHORT,LOSER,-1.1424561403508626,BEARISH,-2.0,2,NEUTRAL,2,0,2,0.016129032258064516,9.677053824362606,3.212181120580599
T58-143368,SHORT,LOSER,-1.2529595015577013,BEARISH,-2.0,2,BEARISH,2,0,0,0.1452513966480447,6.857142857142857,2.2480127085999357
T58-001046,LONG,LOSER,-0.5074074074057866,NEUTRAL,0.5,0,NEUTRAL,1,1,3,0.3076923076923077,5.444444444444444,1.6651715540517704
T58-033807,LONG,LOSER,-1.3633109619687511,BULLISH,1.0,1,NEUTRAL,2,0,2,0.6692307692307692,1.7733333333333334,1.7475529265919676
T58-208006,LONG,LOSER,-1.189941520467862,BULLISH,2.0,2,NEUTRAL,2,0,2,0.11363636363636363,9.495652173913044,1.8432620941316025
T58-202326,LONG,LOSER,-1.1343258891645729,BULLISH,2.0,2,NEUTRAL,2,0,2,0.053003533568904596,8.289473684210526,2.470282792575142
T58-107009,LONG,LOSER,-1.2236914600551503,BULLISH,1.5,2,NEUTRAL,2,1,2,0.5413223140495868,6.556962025316456,1.7155676163349833
T58-172331,LONG,LOSER,-1.4039800995028386,BULLISH,1.0,1,NEUTRAL,2,1,1,0.25,6.94488188976378,0.843989488650848
T58-195801,LONG,LOSER,-1.1463063063062602,BULLISH,2.0,2,NEUTRAL,2,0,1,0.14854111405835543,12.988439306358382,1.806570954702206
T58-016800,LONG,LOSER,-1.3147286821705249,BULLISH,2.0,2,BULLISH,2,0,2,0.09,8.666666666666666,2.8764216055635505
T58-003119,SHORT,LOSER,-1.7415525114156236,BEARISH,-2.0,2,BEARISH,2,0,1,0.1388888888888889,6.2,1.4189232895215205
T58-068484,SHORT,LOSER,-1.470724637680921,BEARISH,-1.0,1,BEARISH,2,0,0,0.6119402985074627,3.603960396039604,1.1614853959873568
T58-036280,SHORT,LOSER,-2.3203252032526573,NEUTRAL,0.5,0,BEARISH,2,1,1,0.5,4.3076923076923075,1.2266740690141542
T58-047968,LONG,LOSER,-1.407017543859649,BULLISH,2.0,2,BULLISH,2,1,2,0.1864406779661017,12.923076923076923,3.5492764927402836
T58-087037,LONG,LOSER,-1.0628726287262873,BULLISH,2.0,2,NEUTRAL,2,0,1,0.10260869565217391,19.21276595744681,2.928295710226437
T58-030740,SHORT,LOSER,-1.1049095607235082,BEARISH,-1.5,2,NEUTRAL,2,1,2,0.3086816720257235,5.867446393762183,1.9150375383710392
T58-076765,SHORT,LOSER,-1.1370464135020895,NEUTRAL,0.5,0,NEUTRAL,2,1,3,0.5541125541125541,2.6298342541436464,2.2663014048003585
T58-126150,SHORT,LOSER,-1.1735042735043058,BEARISH,-1.5,2,NEUTRAL,2,0,2,0.0794392523364486,7.966329966329966,1.961023842219404
T58-213302,SHORT,LOSER,-1.0629457364341,BEARISH,-1.5,2,BEARISH,2,0,2,0.6289222373806276,1.071200850159405,1.6501433403053156
T58-006980,SHORT,LOSER,-1.4666666666666277,NEUTRAL,-0.5,0,NEUTRAL,2,1,3,0.30526315789473685,7.897435897435897,2.3615789142911545
T58-047327,LONG,LOSER,-1.3007407407406921,BULLISH,2.0,2,BULLISH,2,1,0,0.3712871287128713,10.045197740112995,2.7905112007400064
T58-221579,SHORT,LOSER,-1.1049095607235222,BEARISH,-2.0,2,NEUTRAL,2,0,2,0.04085603112840467,13.401941747572815,2.123247587560835
T58-212341,SHORT,LOSER,-1.1879629629630388,BEARISH,-2.0,2,BEARISH,2,1,1,0.2607260726072607,10.926829268292684,1.7566586445376433
T58-033527,LONG,LOSER,-1.4365591397848438,BULLISH,1.0,1,NEUTRAL,2,0,0,0.0970873786407767,10.85,1.1983629647187022
T58-150282,SHORT,LOSER,-1.2353623188405995,BEARISH,-2.0,2,NEUTRAL,2,0,0,0.1360544217687075,6.909871244635194,3.42748055891765
T58-013574,LONG,LOSER,-1.458757062146968,BULLISH,2.0,2,NEUTRAL,2,0,2,0.06172839506172839,8.65040650406504,2.732067932025482
T58-202644,LONG,LOSER,-1.1786578657865558,BULLISH,1.0,1,NEUTRAL,2,1,2,0.3333333333333333,5.105882352941177,1.148258023291163
T58-098883,LONG,LOSER,-1.5307189542486688,BULLISH,2.0,2,BULLISH,2,1,3,0.29850746268656714,5.03125,2.2554564700330886
T58-089554,LONG,LOSER,-1.1063523248199165,BULLISH,1.0,1,NEUTRAL,2,0,2,0.7802037845705968,4.244979919678715,1.523999439526077
T58-107524,LONG,LOSER,-1.1395189003436217,BULLISH,1.5,2,BULLISH,2,2,0,0.2946859903381642,5.907514450867052,1.877199766375797
T58-218089,SHORT,LOSER,-1.1645390070921986,BULLISH,1.0,0,NEUTRAL,2,1,2,0.5776173285198556,4.9939024390243905,2.016932274753784
T58-102689,LONG,LOSER,-1.1027197975964504,BEARISH,-2.0,-2,NEUTRAL,2,1,3,0.6876640419947506,11.452157598499063,3.159323239517519
T58-005811,SHORT,LOSER,-2.546666666666667,BEARISH,-2.0,2,NEUTRAL,2,0,2,0.075,15.105263157894736,2.6024772610987448
T58-025883,SHORT,LOSER,-1.3922705314008834,NEUTRAL,-0.5,0,NEUTRAL,2,0,2,0.6838235294117647,4.151724137931034,2.1248170020971946
T58-084702,SHORT,LOSER,-1.116165951359099,NEUTRAL,-0.5,0,NEUTRAL,2,1,0,0.2577777777777778,2.71900826446281,0.991773204265085
T58-053373,SHORT,LOSER,-1.381220657276891,BEARISH,-2.0,2,NEUTRAL,2,1,2,0.1875,6.169491525423728,1.7080565259399692
T58-050512,SHORT,LOSER,-1.4511111111110382,BEARISH,-2.0,2,BULLISH,2,1,2,0.16326530612244897,9.647058823529411,1.2526201094467175
T58-055033,LONG,LOSER,-1.2910394265233887,BEARISH,-1.0,0,NEUTRAL,2,0,0,0.775,1.3695652173913044,2.981857494131479
T58-152198,SHORT,LOSER,-1.1729499467518851,NEUTRAL,-0.5,0,NEUTRAL,2,1,0,0.5805946791862285,12.301639344262295,1.831606386872256
T58-075904,LONG,LOSER,-1.135672514619883,BULLISH,2.0,2,BULLISH,2,0,0,0.07874015748031496,12.133333333333335,3.486010100192629
T58-123613,LONG,LOSER,-1.1542260208926791,BEARISH,-2.0,-2,NEUTRAL,2,1,0,0.2825112107623318,13.41317365269461,1.863198348403726
T58-179601,LONG,LOSER,-1.1360134003349687,NEUTRAL,-0.5,0,NEUTRAL,2,2,3,0.40641711229946526,0.04472843450479233,1.9948407782000153
T58-063050,LONG,LOSER,-1.1655453618756568,BULLISH,2.0,2,NEUTRAL,2,0,2,0.1407035175879397,14.335329341317365,2.5520489850507966
T58-087709,LONG,LOSER,-1.474853801169429,BULLISH,2.0,2,NEUTRAL,2,0,2,0.03763440860215054,21.603448275862068,0.7688973501265279
T58-030002,SHORT,LOSER,-1.5155555555555555,BEARISH,-2.0,2,NEUTRAL,2,0,2,0.07692307692307693,8.803030303030303,2.8609483349974285
T58-180258,SHORT,LOSER,-1.0996930632289605,BULLISH,1.0,0,NEUTRAL,2,1,2,0.15991902834008098,10.301418439716313,1.8540985095497602
T58-208768,LONG,LOSER,-1.1295055821371731,BULLISH,2.0,2,NEUTRAL,2,0,0,0.10204081632653061,16.133333333333333,1.9846703941322703
T58-162327,SHORT,LOSER,-1.0814035087719298,BEARISH,-2.0,2,NEUTRAL,2,1,2,0.2004950495049505,6.306834030683403,3.9535450674852832
T58-175887,SHORT,LOSER,-1.1320325203251782,BEARISH,-2.0,2,BEARISH,2,0,1,0.11818181818181818,10.308457711442786,3.3249645778711985
T58-058503,LONG,LOSER,-1.685232067510212,BULLISH,1.0,1,BULLISH,2,1,2,0.211864406779661,5.903614457831325,1.129201659843441
T58-190179,LONG,LOSER,-1.132355338223334,NEUTRAL,-0.5,0,NEUTRAL,2,1,0,0.5980066445182725,3.9395348837209303,2.375245501758534
T58-045838,LONG,LOSER,-1.1763300760043542,NEUTRAL,-0.5,0,NEUTRAL,2,1,3,0.35984095427435386,18.813880126182966,1.872882483424248
T58-082412,SHORT,LOSER,-1.1098039215686144,BEARISH,-2.0,2,NEUTRAL,2,0,3,0.031578947368421054,7.388145315487573,3.8585612016260264
T58-014267,LONG,LOSER,-1.845833333333077,BULLISH,2.0,2,BULLISH,2,0,1,0.13513513513513514,6.461538461538461,1.217488361177792
T58-135282,SHORT,LOSER,-1.4666666666669008,NEUTRAL,-0.5,0,NEUTRAL,2,1,0,0.5684210526315789,4.704918032786885,0.949044585261259
T58-099042,LONG,LOSER,-1.582078853046352,NEUTRAL,-0.5,0,NEUTRAL,2,1,2,0.27522935779816515,10.634615384615385,1.030305055587408
T58-175994,LONG,LOSER,-1.1301282051282293,BULLISH,2.0,2,BULLISH,2,0,2,0.058365758754863814,7.886792452830188,1.7955976968942042
T58-151638,SHORT,LOSER,-1.1067718606180021,BEARISH,-2.0,2,NEUTRAL,2,0,2,0.03278688524590164,6.305343511450382,4.032940056556636
T58-098414,LONG,LOSER,-1.807960199005677,BULLISH,1.5,2,NEUTRAL,2,1,2,0.5135135135135135,3.1898734177215187,1.357858569451438
T58-079680,SHORT,LOSER,-1.3075757575757236,BEARISH,-2.0,2,BEARISH,2,0,2,0.061946902654867256,8.528735632183908,1.8034369907137797
T58-176709,SHORT,LOSER,-1.0736507936507937,BEARISH,-2.0,2,BEARISH,2,1,2,0.22530864197530864,3.445234708392603,2.8947911244703928
T58-096438,LONG,LOSER,-1.3922705314010764,BULLISH,1.5,2,NEUTRAL,2,1,1,0.5578947368421052,6.606741573033708,2.414350231934979
T58-151918,SHORT,LOSER,-1.458757062146968,TRANSITION,0.0,0,NEUTRAL,2,1,0,0.573170731707317,4.0163934426229515,1.204542349243568
T58-099036,SHORT,LOSER,-1.3300813008128909,BEARISH,-2.0,2,NEUTRAL,2,1,0,0.15428571428571428,14.088050314465407,2.812951649602163
T58-040977,LONG,LOSER,-1.3111111111111458,BEARISH,-2.0,-2,NEUTRAL,2,0,2,0.6159420289855072,3.2941176470588234,2.996065580986102
T58-208511,SHORT,LOSER,-1.123310554290064,BEARISH,-2.0,2,NEUTRAL,1,1,2,0.22857142857142856,4.725,2.335205959119276
T58-154177,SHORT,LOSER,-1.0936562860438388,BEARISH,-2.0,2,NEUTRAL,2,0,3,0.040780141843971635,10.391752577319588,2.56155660651142
T58-128027,LONG,LOSER,-1.0533859303090083,BULLISH,2.0,2,BULLISH,2,0,3,0.02832512315270936,11.32923076923077,6.162603134236582
T58-170865,SHORT,LOSER,-1.0647527910685866,BEARISH,-2.0,2,NEUTRAL,2,0,2,0.6621359223300971,0.9525032092426187,3.3721905882705183
T58-204888,SHORT,LOSER,-1.0982456140350947,TRANSITION,0.0,0,NEUTRAL,2,1,3,0.32608695652173914,2.878504672897196,0.7847153970405781
T58-006576,SHORT,LOSER,-3.165333333332493,BULLISH,1.0,0,BULLISH,2,1,3,0.2631578947368421,12.879999999999999,1.3276113152033777
T58-198477,SHORT,LOSER,-1.176906318082811,BEARISH,-2.0,2,NEUTRAL,2,1,0,0.21844660194174756,4.173913043478261,1.8054973035436541
T58-120103,SHORT,LOSER,-1.1288888888888888,BEARISH,-1.0,1,NEUTRAL,2,1,0,0.2934131736526946,3.58351409978308,1.9037738111894098
T58-217154,LONG,LOSER,-1.1954271961491632,TRANSITION,0.0,0,NEUTRAL,2,0,1,0.744807121661721,4.492537313432836,0.9051609058776395
T58-167946,LONG,LOSER,-1.9022222222210552,BULLISH,2.0,2,NEUTRAL,2,1,0,0.2653061224489796,6.999999999999999,1.2815596034642254
T58-109096,LONG,LOSER,-1.220952380952381,NEUTRAL,0.5,0,NEUTRAL,1,0,0,0.6864864864864865,2.8292682926829267,0.7296891659321413
T58-130365,SHORT,LOSER,-1.4229166666665385,BEARISH,-2.0,2,BEARISH,2,0,2,0.025559105431309903,15.058823529411764,1.701468740156567
T58-210354,LONG,LOSER,-1.1276729559748193,BULLISH,2.0,2,BULLISH,2,0,2,0.11845102505694761,17.438053097345133,5.004461687640119
T58-045451,SHORT,LOSER,-1.3785547785548042,BEARISH,-2.0,2,NEUTRAL,2,0,2,0.05194805194805195,7.097222222222221,3.127827998860295
T58-198812,LONG,LOSER,-1.0793743890518175,BULLISH,1.0,1,NEUTRAL,2,1,2,0.5553257497414684,9.950413223140496,3.1160539560567733
T58-211653,LONG,LOSER,-1.0241021074502807,BULLISH,2.0,2,NEUTRAL,2,1,0,0.3219858156028369,2.858607432721059,3.117012219198294
T58-180586,LONG,LOSER,-1.0792581747193664,BULLISH,2.0,2,NEUTRAL,2,1,3,0.19166666666666668,6.044510385756676,2.7355994564146897
T58-089209,LONG,LOSER,-1.741552511414934,TRANSITION,0.0,0,BEARISH,2,1,2,0.5277777777777778,16.169014084507044,0.6188532713100581
T58-020044,LONG,LOSER,-2.546666666666667,BULLISH,1.0,1,NEUTRAL,1,0,1,0.14705882352941177,28.777777777777775,0.8458213726716982
T58-080011,SHORT,LOSER,-1.1156695156695204,BEARISH,-2.0,2,NEUTRAL,2,1,0,0.2413793103448276,5.165618448637317,2.863812356303292
T58-164072,SHORT,LOSER,-1.1109289617486426,TRANSITION,0.0,0,NEUTRAL,2,1,3,0.7329974811083123,0.08155339805825243,2.2307549671150704
T58-210289,SHORT,LOSER,-1.2640650406503564,BEARISH,-2.0,2,BEARISH,2,0,2,0.08374384236453201,10.06060606060606,2.02662742952611
T58-173834,SHORT,LOSER,-1.060148148148143,BEARISH,-2.0,2,BEARISH,2,0,0,0.14457831325301204,16.962457337883958,3.4831061111530706
T58-190525,LONG,LOSER,-1.2012391573730445,BULLISH,1.5,2,NEUTRAL,1,1,2,0.19246861924686193,11.48502994011976,0.7594644581532939
T58-186175,SHORT,LOSER,-1.1261849261849148,BEARISH,-2.0,2,BEARISH,2,0,2,0.12639405204460966,7.376681614349776,2.18449544716417
T58-092990,SHORT,LOSER,-1.2082051282051127,BEARISH,-2.0,2,NEUTRAL,2,0,3,0.0962566844919786,8.894736842105264,1.5647069510253035
T58-101888,SHORT,LOSER,-1.3707762557078118,BULLISH,2.0,-2,NEUTRAL,2,0,1,0.7226890756302521,3.8181818181818183,2.831962943470839
T58-061479,LONG,LOSER,-1.0660968660968662,BULLISH,2.0,2,NEUTRAL,2,0,0,0.11147011308562198,7.6761904761904765,1.5311156342584744
T58-062544,SHORT,LOSER,-1.0725647899910624,NEUTRAL,-0.5,0,NEUTRAL,2,2,0,0.5906040268456376,0.49754901960784315,2.0952435120823836
T58-047438,SHORT,LOSER,-1.2449472096530814,BEARISH,-2.0,2,NEUTRAL,2,0,2,0.07653061224489796,14.878923766816143,2.140082348713412
T58-164249,LONG,LOSER,-1.2227709190672509,NEUTRAL,0.5,0,NEUTRAL,2,0,0,0.6256684491978609,4.579439252336448,1.405150793957329
T58-155534,SHORT,LOSER,-1.3222222222222222,BEARISH,-2.0,2,NEUTRAL,2,1,0,0.26506024096385544,4.7444444444444445,1.9302988578161888
