trade_id,baseline_trade_id,model_id,direction,entry_ts,entry_i,sig_i,entry_type,reason_code,m15_state,m15_extension_atr,m1_extension_up_atr,m1_extension_down_atr,pullback_depth_atr,net_R,gross_R,cost_R,net_R_2x_cost,MFE_R,MAE_R,duration_min,exit_reason,recovered,year,session,diag_label
P60-033684,P60-033684,P5,LONG,2026-01-21 15:29:00-06:00,2921743,2921725,RESET_LONG,WAIT_FOR_RESET,15M_EXTENDED_UP,1.944069431051109,1.6410998552821998,0.5065123010130246,0.5065123010130246,-1.0000284267343906,-1.0000000000000973,2.8426734293374167e-05,-1.000056853468684,1.0301003344481605,1.5919732441471572,7.0,INITIAL_STOP,True,2026,RTH,LATE_EXTENSION
P60-033685,P60-033685,P5,LONG,2026-01-21 17:10:00-06:00,2921784,2921780,RESET_LONG,WAIT_FOR_RESET,15M_EXTENDED_UP,13.8125,8.393518518518519,-0.09722222222222222,0.2916666666666667,-1.0000283721048757,-0.9999999999998264,2.8372105049356833e-05,-1.000056744209925,0.0,1.8926441351888668,1.0,INITIAL_STOP,True,2026,RTH,LATE_EXTENSION
P60-033686,P60-033686,P5,LONG,2026-01-21 17:58:00-06:00,2921832,2921827,RESET_LONG,WAIT_FOR_RESET,15M_NEUTRAL,1.8823529411764706,3.248618784530387,1.0828729281767955,1.0828729281767955,-1.0000283799984775,-1.0000000000000853,2.8379998392225048e-05,-1.0000567599968697,0.9032258064516129,1.6422287390029324,2.0,INITIAL_STOP,True,2026,RTH,GOOD_DIRECTION_BAD_TIMING
P60-033687,P60-033687,P5,LONG,2026-01-21 19:21:00-06:00,2921915,2921909,RESET_LONG,WAIT_FOR_RESET,15M_NEUTRAL,0.8719723183391004,2.6887417218543046,-0.37086092715231783,0.23178807947019867,2.4999716493315596,2.5,2.8350668440424442e-05,2.499943298663119,2.541254125412541,0.5544554455445545,6.0,FIXED_TARGET,True,2026,RTH,GOOD_ENTRY
P60-033688,P60-033688,P5,LONG,2026-01-21 21:05:00-06:00,2922019,2922017,RESET_LONG,WAIT_FOR_RESET,15M_EXTENDED_UP,2.8449197860962565,3.482233502538071,-0.07106598984771574,0.14213197969543148,2.4999716552298543,2.5,2.834477014568293e-05,2.4999433104597086,2.7510917030567685,0.0,1.0,FIXED_TARGET,True,2026,ETH,GOOD_ENTRY
P60-033690,P60-033690,P5,LONG,2026-01-21 21:56:00-06:00,2922070,2922066,RESET_LONG,WAIT_FOR_RESET,15M_NEUTRAL,1.4271844660194175,2.3681592039800994,0.5572139303482587,0.9751243781094527,-1.0000283371930545,-1.0,2.8337193054506216e-05,-1.000056674386109,1.0714285714285714,1.0,4.0,INITIAL_STOP,True,2026,ETH,GOOD_DIRECTION_BAD_TIMING
P60-033691,P60-033691,P5,SHORT,2026-01-21 23:02:00-06:00,2922136,2922135,CONTINUATION_SHORT,TAKE_SHORT_15M_SOFT,15M_NEUTRAL,0.2441860465116279,2.5714285714285716,0.7857142857142857,1.5,2.4999716477873055,2.5,2.835221269466832e-05,2.499943295574611,3.0234741784029295,0.5915492957744862,9.0,TARGET,False,2026,ETH,GOOD_ENTRY
P60-033692,P60-033692,P5,SHORT,2026-01-21 23:22:00-06:00,2922156,2922152,RESET_SHORT,WAIT_FOR_RESET,15M_EXTENDED_DOWN,-1.3125,0.14358974358974358,4.164102564102564,0.21538461538461537,2.4999716393305205,2.5,2.836066947953242e-05,2.499943278661041,2.5145631067961167,0.47572815533980584,15.0,FIXED_TARGET,True,2026,ETH,GOOD_ENTRY
P60-033693,P60-033693,P5,LONG,2026-01-22 01:32:00-06:00,2922286,2922283,RESET_LONG,WAIT_FOR_RESET,15M_TRANSITION_UP,0.0,5.51063829787234,-0.6950354609929078,0.3475177304964539,2.499971613473392,2.5,2.8386526607970808e-05,2.499943226946784,3.705882352941176,0.6862745098039216,8.0,FIXED_TARGET,True,2026,ETH,GOOD_ENTRY
P60-033694,P60-033694,P5,LONG,2026-01-22 04:33:00-06:00,2922467,2922461,RESET_LONG,WAIT_FOR_RESET,15M_NEUTRAL,1.6205787781350482,2.8663793103448274,0.8448275862068965,0.543103448275862,-1.0000282261594726,-0.9999999999998016,2.8226159671018713e-05,-1.0000564523191438,0.6045454545454546,1.0181818181818183,7.0,INITIAL_STOP,True,2026,ETH,GOOD_DIRECTION_BAD_TIMING
P60-033695,P60-033695,P5,LONG,2026-01-22 05:09:00-06:00,2922503,2922501,RESET_LONG,WAIT_FOR_RESET,15M_EXTENDED_UP,3.6991869918699183,2.5660377358490565,0.37735849056603776,0.37735849056603776,-1.0000282067849875,-1.0000000000000746,2.8206784912887528e-05,-1.0000564135699004,0.5743589743589743,1.0769230769230769,2.0,INITIAL_STOP,True,2026,ETH,LATE_EXTENSION
P60-033696,P60-033696,P5,LONG,2026-01-22 07:58:00-06:00,2922672,2922665,RESET_LONG,WAIT_FOR_RESET,15M_NEUTRAL,2.549019607843137,3.8874773139745917,1.0417422867513613,1.0417422867513613,-1.000028183582137,-1.0000000000001148,2.818358202216764e-05,-1.0000563671641591,0.717948717948718,2.1262327416173568,4.0,INITIAL_STOP,True,2026,ETH,GOOD_DIRECTION_BAD_TIMING
P60-033697,P60-033697,P5,LONG,2026-01-22 08:26:00-06:00,2922700,2922695,RESET_LONG,WAIT_FOR_RESET,15M_BULLISH,0.4298245614035088,1.768041237113402,1.6597938144329896,1.6597938144329896,-1.000028192055884,-0.9999999999999333,2.819205595072649e-05,-1.0000563841118346,1.8302752293577982,6.486238532110092,4.0,INITIAL_STOP,True,2026,ETH,GOOD_DIRECTION_BAD_TIMING
P60-033698,P60-033698,P5,SHORT,2026-01-22 10:00:00-06:00,2922794,2922790,RESET_SHORT,WAIT_FOR_RESET,15M_EXTENDED_DOWN,-2.341463414634146,0.2962962962962963,3.6481481481481484,0.2962962962962963,-1.0000283314979648,-0.9999999999998984,2.8331498066358485e-05,-1.0000566629960312,0.0,1.7581395348837208,1.0,INITIAL_STOP,True,2026,ETH,LATE_EXTENSION
P60-033699,P60-033699,P5,LONG,2026-01-22 10:09:00-06:00,2922803,2922798,RESET_LONG,WAIT_FOR_RESET,15M_BULLISH,1.4554455445544554,1.6355140186915886,0.34345794392523366,0.34345794392523366,2.499971701637681,2.5,2.8298362319212345e-05,2.4999434032753616,2.5498839907192576,0.6009280742459397,12.0,FIXED_TARGET,True,2026,ETH,GOOD_ENTRY
P60-033700,P60-033700,P5,LONG,2026-01-22 11:50:00-06:00,2922904,2922894,RESET_LONG,WAIT_FOR_RESET,15M_EXTENDED_UP,2.871143375680581,2.6712095400340714,0.11925042589437819,0.09540034071550255,-1.0000282099993218,-1.0000000000001974,2.82099991244511e-05,-1.0000564199984463,1.9638009049773755,2.1538461538461537,13.0,INITIAL_STOP,True,2026,ETH,LATE_EXTENSION
P60-033701,P60-033701,P5,LONG,2026-01-22 13:10:00-06:00,2922984,2922977,RESET_LONG,WAIT_FOR_RESET,15M_EXTENDED_UP,2.135076252723312,2.4660550458715593,0.2055045871559633,0.2055045871559633,-1.000028224060008,-0.9999999999999005,2.8224060107495674e-05,-1.0000564481201155,1.6752136752136753,1.0290598290598292,27.0,INITIAL_STOP,True,2026,RTH,LATE_EXTENSION
P60-033702,P60-033702,P5,SHORT,2026-01-22 14:32:00-06:00,2923066,2923062,RESET_SHORT,WAIT_FOR_RESET,15M_EXTENDED_DOWN,-3.1081593927893736,0.302158273381295,4.305755395683454,0.302158273381295,-1.0000283334159603,-1.000000000000046,2.8333415914350013e-05,-1.0000566668318747,0.0,1.1905511811023624,1.0,INITIAL_STOP,True,2026,RTH,LATE_EXTENSION
P60-033703,P60-033703,P5,SHORT,2026-01-22 18:01:00-06:00,2923215,2923207,RESET_SHORT,WAIT_FOR_RESET,15M_TRANSITION_DOWN,-3.968503937007874,0.09271523178807946,4.311258278145695,0.8807947019867549,2.499971688830965,2.5,2.8311169034900274e-05,2.49994337766193,2.6611570247933884,0.0,2.0,FIXED_TARGET,True,2026,RTH,GOOD_ENTRY
P60-033704,P60-033704,P5,LONG,2026-01-22 18:33:00-06:00,2923247,2923234,RESET_LONG,WAIT_FOR_RESET,15M_TRANSITION_UP,1.2158808933002483,2.4819944598337953,-0.46537396121883656,0.5041551246537397,2.4999717047734604,2.5,2.829522653957639e-05,2.499943409546921,3.4273858921161824,0.0,4.0,FIXED_TARGET,True,2026,RTH,GOOD_ENTRY
P60-033705,P60-033705,P5,LONG,2026-01-22 19:57:00-06:00,2923331,2923326,RESET_LONG,WAIT_FOR_RESET,15M_NEUTRAL,1.75,2.6611570247933884,0.4628099173553719,0.4628099173553719,-1.0000282347767375,-0.9999999999996984,2.82347770391711e-05,-1.0000564695537766,2.031088082901554,1.5233160621761657,4.0,INITIAL_STOP,True,2026,RTH,GOOD_DIRECTION_BAD_TIMING
P60-033706,P60-033706,P5,LONG,2026-01-22 22:04:00-06:00,2923458,2923448,RESET_LONG,WAIT_FOR_RESET,15M_TRANSITION_DOWN,-0.8983957219251336,2.554054054054054,1.3243243243243243,0.28378378378378377,-1.0000282177635251,-1.0000000000002347,2.821776329042791e-05,-1.0000564355268156,0.0,1.0161290322580645,1.0,INITIAL_STOP,True,2026,ETH,GOOD_DIRECTION_BAD_TIMING
P60-033707,P60-033707,P5,SHORT,2026-01-23 01:34:00-06:00,2923668,2923647,RESET_SHORT,WAIT_FOR_RESET,15M_BEARISH,-1.6333333333333333,0.8561151079136691,2.1654676258992804,0.60431654676259,2.499971796585303,2.5,2.820341469700338e-05,2.499943593170606,2.655172413793103,0.3017241379310345,10.0,FIXED_TARGET,True,2026,ETH,GOOD_ENTRY
P60-033708,P60-033708,P5,SHORT,2026-01-23 04:35:00-06:00,2923849,2923845,RESET_SHORT,WAIT_FOR_RESET,15M_NEUTRAL,-0.6114942528735632,0.22950819672131148,2.1311475409836067,0.22950819672131148,-1.0000283761899251,-0.9999999999999248,2.8376190000289903e-05,-1.0000567523799253,0.0,1.2299741602067185,1.0,INITIAL_STOP,True,2026,ETH,LATE_EXTENSION
P60-033709,P60-033709,P5,SHORT,2026-01-23 06:48:00-06:00,2923982,2923974,RESET_SHORT,WAIT_FOR_RESET,15M_NEUTRAL,-2.620111731843575,1.858921161825726,2.846473029045643,1.7717842323651452,-1.0000283105571885,-1.0000000000001399,2.831055704866081e-05,-1.0000566211142372,0.0,1.783653846153846,1.0,INITIAL_STOP,True,2026,ETH,LATE_EXTENSION
P60-033710,P60-033710,P5,LONG,2026-01-23 11:00:00-06:00,2924234,2924233,CONTINUATION_LONG,TAKE_LONG_15M_SOFT,15M_NEUTRAL,0.0,0.1839080459770115,3.632183908045977,1.793103448275862,-1.0000281249328915,-1.0,2.812493289155483e-05,-1.000056249865783,0.0,1.9040000000000887,1.0,STOP,False,2026,ETH,GOOD_DIRECTION_BAD_TIMING
P60-033711,P60-033711,P5,SHORT,2026-01-23 12:51:00-06:00,2924345,2924342,RESET_SHORT,WAIT_FOR_RESET,15M_TRANSITION_DOWN,-0.6058732612055642,0.8722741433021808,3.0529595015576327,0.8722741433021808,-1.0000281969311242,-0.9999999999998671,2.8196931257107316e-05,-1.0000563938623812,0.2770167427701674,1.3850837138508372,5.0,INITIAL_STOP,True,2026,ETH,LATE_EXTENSION
P60-033712,P60-033712,P5,SHORT,2026-01-23 13:42:00-06:00,2924396,2924392,RESET_SHORT,WAIT_FOR_RESET,15M_TRANSITION_DOWN,-1.2014925373134329,-0.32098765432098764,3.506172839506173,0.6172839506172839,-1.0000281958151218,-1.0000000000000475,2.8195815074294472e-05,-1.000056391630196,0.0,1.710097719869707,1.0,INITIAL_STOP,True,2026,RTH,LATE_EXTENSION
P60-033713,P60-033713,P5,SHORT,2026-01-23 15:16:00-06:00,2924490,2924485,RESET_SHORT,WAIT_FOR_RESET,15M_EXTENDED_DOWN,-2.1598877980364657,-0.32634032634032634,3.491841491841492,0.26107226107226106,2.499971778470727,2.5,2.822152927306476e-05,2.499943556941454,2.5454545454545454,0.0,2.0,FIXED_TARGET,True,2026,RTH,GOOD_ENTRY
P60-033714,P60-033714,P5,SHORT,2026-01-23 15:55:00-06:00,2924529,2924519,RESET_SHORT,WAIT_FOR_RESET,15M_BEARISH,-0.6146341463414634,0.8504672897196262,2.0934579439252334,0.8504672897196262,2.4999717700721047,2.5,2.8229927895306872e-05,2.4999435401442094,63.8936170212766,0.0,5.0,FIXED_TARGET,True,2026,RTH,GOOD_ENTRY
P60-033715,P60-033715,P5,LONG,2026-01-25 19:05:00-06:00,2924659,2924657,RESET_LONG,WAIT_FOR_RESET,15M_EXTENDED_UP,2.805394990366089,3.922600619195046,-0.7585139318885449,0.4334365325077399,-1.0000282941419196,-0.999999999999922,2.829414199767566e-05,-1.0000565882839174,0.6005361930294906,1.2761394101876675,2.0,INITIAL_STOP,True,2026,RTH,LATE_EXTENSION
P60-033716,P60-033716,P5,LONG,2026-01-25 21:39:00-06:00,2924813,2924803,RESET_LONG,WAIT_FOR_RESET,15M_TRANSITION_DOWN,0.0,2.339240506329114,1.0632911392405062,1.0632911392405062,-1.000028288405168,-1.0,2.828840516810871e-05,-1.0000565768103362,1.3333333333333333,1.6140350877192982,9.0,INITIAL_STOP,True,2026,ETH,GOOD_DIRECTION_BAD_TIMING
P60-033717,P60-033717,P5,SHORT,2026-01-25 21:56:00-06:00,2924830,2924825,RESET_SHORT,WAIT_FOR_RESET,15M_NEUTRAL,-0.6455331412103746,1.0385756676557862,2.451038575667656,1.1216617210682491,-1.0000282959169076,-1.0000000000001616,2.829591674591292e-05,-1.0000565918336535,0.4666666666666667,2.1,1.0,INITIAL_STOP,True,2026,ETH,LATE_EXTENSION
P60-033718,P60-033718,P5,LONG,2026-01-25 22:28:00-06:00,2924862,2924859,RESET_LONG,WAIT_FOR_RESET,15M_EXTENDED_UP,3.652173913043478,3.323442136498516,-0.0830860534124629,0.12462908011869435,-1.0000282783368437,-1.0,2.8278336843712282e-05,-1.0000565566736874,2.36,2.72,4.0,INITIAL_STOP,True,2026,ETH,LATE_EXTENSION
P60-033719,P60-033719,P5,LONG,2026-01-26 01:30:00-06:00,2925044,2925040,RESET_LONG,WAIT_FOR_RESET,15M_EXTENDED_UP,1.570957095709571,4.183266932270917,0.0,0.0,-1.0000282217451828,-1.0000000000001197,2.8221745063117254e-05,-1.000056443490246,0.0,2.419753086419753,1.0,INITIAL_STOP,True,2026,ETH,LATE_EXTENSION
P60-033720,P60-033720,P5,LONG,2026-01-26 02:37:00-06:00,2925111,2925101,RESET_LONG,WAIT_FOR_RESET,15M_BULLISH,3.1785714285714284,3.942105263157895,1.3263157894736843,1.3263157894736843,-1.0000281885325408,-0.9999999999998581,2.8188532682715817e-05,-1.0000563770652235,1.0585365853658537,1.1609756097560977,6.0,INITIAL_STOP,True,2026,ETH,GOOD_DIRECTION_BAD_TIMING
P60-033721,P60-033721,P5,LONG,2026-01-26 05:47:00-06:00,2925301,2925294,RESET_LONG,WAIT_FOR_RESET,15M_TRANSITION_UP,1.7181818181818183,1.3716216216216217,1.2297297297297298,1.0405405405405406,2.4999717340859773,2.5,2.8265914022718164e-05,2.4999434681719546,3.0102389078498297,0.9078498293515359,10.0,FIXED_TARGET,True,2026,ETH,GOOD_ENTRY
P60-033722,P60-033722,P5,LONG,2026-01-26 07:14:00-06:00,2925388,2925381,RESET_LONG,WAIT_FOR_RESET,15M_TRANSITION_UP,1.4651162790697676,2.3122171945701355,0.5067873303167421,0.5067873303167421,-1.0000282206659419,-0.999999999999795,2.822066614682761e-05,-1.0000564413320887,1.215962441314554,1.4788732394366197,11.0,INITIAL_STOP,True,2026,ETH,GOOD_DIRECTION_BAD_TIMING
P60-033723,P60-033723,P5,LONG,2026-01-26 07:59:00-06:00,2925433,2925424,RESET_LONG,WAIT_FOR_RESET,15M_EXTENDED_UP,3.8101265822784813,5.688421052631579,-0.8252631578947368,0.05894736842105263,2.4999718020308093,2.5,2.819796919073525e-05,2.4999436040616185,2.88659793814433,0.25257731958762886,9.0,FIXED_TARGET,True,2026,ETH,GOOD_ENTRY
P60-033724,P60-033724,P5,LONG,2026-01-26 09:46:00-06:00,2925540,2925526,RESET_LONG,WAIT_FOR_RESET,15M_NEUTRAL,0.8026666666666668,1.2643979057591623,1.9973821989528797,0.47643979057591623,2.499971944236752,2.5,2.8055763248158172e-05,2.4999438884735037,2.711392405063291,0.0,6.0,FIXED_TARGET,True,2026,ETH,GOOD_ENTRY
P60-033725,P60-033725,P5,LONG,2026-01-26 10:01:00-06:00,2925555,2925549,RESET_LONG,WAIT_FOR_RESET,15M_EXTENDED_UP,3.785252263906856,4.090534979423868,0.2496570644718793,0.48010973936899864,-1.0000280153215706,-1.000000000000088,2.8015321482666167e-05,-1.0000560306430533,0.0,1.5037821482602118,6.0,INITIAL_STOP,True,2026,ETH,LATE_EXTENSION
P60-033726,P60-033726,P5,LONG,2026-01-26 10:38:00-06:00,2925592,2925584,RESET_LONG,WAIT_FOR_RESET,15M_NEUTRAL,0.36791147994467494,4.6797202797202795,-0.07832167832167833,0.27412587412587414,-1.0000279872996936,-1.000000000000137,2.7987299556553324e-05,-1.00005597459925,0.0,1.2727272727272727,2.0,INITIAL_STOP,True,2026,ETH,GOOD_DIRECTION_BAD_TIMING
P60-033727,P60-033727,P5,LONG,2026-01-26 11:13:00-06:00,2925627,2925626,CONTINUATION_LONG,TAKE_LONG_15M_SOFT,15M_NEUTRAL,0.8903508771929826,0.7045951859956235,2.818380743982494,1.9299781181619253,-1.0000279862191996,-1.0,2.7986219199649276e-05,-1.0000559724383993,1.688596491227747,1.4429824561400746,18.0,STOP,False,2026,ETH,GOOD_DIRECTION_BAD_TIMING
P60-033729,P60-033729,P5,SHORT,2026-01-26 15:20:00-06:00,2925874,2925853,RESET_SHORT,WAIT_FOR_RESET,15M_TRANSITION_DOWN,0.0,0.47102803738317756,4.370093457943925,0.47102803738317756,2.499971965624055,2.5,2.8034375945118484e-05,2.4999439312481098,2.819444444444444,0.923611111111111,37.0,FIXED_TARGET,True,2026,RTH,GOOD_ENTRY
P60-033730,P60-033730,P5,SHORT,2026-01-26 17:03:00-06:00,2925917,2925904,RESET_SHORT,WAIT_FOR_RESET,15M_EXTENDED_DOWN,-1.8375,0.0,2.346820809248555,0.0,-1.0000280619296995,-0.9999999999999234,2.8061929776113104e-05,-1.0000561238594756,0.5894736842105264,1.105263157894737,2.0,INITIAL_STOP,True,2026,RTH,LATE_EXTENSION
P60-033731,P60-033731,P5,LONG,2026-01-26 17:22:00-06:00,2925936,2925930,RESET_LONG,WAIT_FOR_RESET,15M_EXTENDED_UP,1.9884057971014493,4.9913043478260875,-0.7710144927536232,0.0,-1.0000280146064708,-1.0000000000002347,2.8014606236137496e-05,-1.000056029212707,1.6559139784946235,1.5806451612903225,6.0,INITIAL_STOP,True,2026,RTH,LATE_EXTENSION
P60-033732,P60-033732,P5,SHORT,2026-01-26 17:43:00-06:00,2925957,2925947,RESET_SHORT,WAIT_FOR_RESET,15M_TRANSITION_DOWN,-0.9433962264150944,-0.3612903225806452,4.425806451612903,0.13548387096774195,-1.00002802237898,-0.999999999999728,2.802237925192408e-05,-1.0000560447582318,0.0,2.3551401869158877,1.0,INITIAL_STOP,True,2026,RTH,LATE_EXTENSION
P60-033733,P60-033733,P5,LONG,2026-01-26 17:56:00-06:00,2925970,2925963,RESET_LONG,WAIT_FOR_RESET,15M_BULLISH,0.7924528301886793,3.018348623853211,0.7064220183486238,0.7064220183486238,-1.0000280115718039,-1.000000000000127,2.8011571676866964e-05,-1.0000560231434807,1.222707423580786,2.1397379912663754,4.0,INITIAL_STOP,True,2026,RTH,GOOD_DIRECTION_BAD_TIMING
P60-033734,P60-033734,P5,LONG,2026-01-26 21:56:00-06:00,2926210,2926208,RESET_LONG,WAIT_FOR_RESET,15M_TRANSITION_UP,0.28965517241379307,2.9615384615384617,0.6282051282051282,0.0,2.499972084305398,2.5,2.791569460214305e-05,2.4999441686107957,5.6,0.8484848484848484,13.0,FIXED_TARGET,True,2026,ETH,GOOD_ENTRY
P60-033735,P60-033735,P5,LONG,2026-01-26 22:42:00-06:00,2926256,2926252,RESET_LONG,WAIT_FOR_RESET,15M_BULLISH,1.410071942446043,3.0684931506849313,0.7671232876712328,0.7671232876712328,-1.0000278980476873,-1.0000000000006193,2.789804706804233e-05,-1.0000557960947554,1.3900709219858156,1.1914893617021276,18.0,INITIAL_STOP,True,2026,ETH,GOOD_DIRECTION_BAD_TIMING
P60-033736,P60-033736,P5,SHORT,2026-01-27 02:00:00-06:00,2926454,2926444,RESET_SHORT,WAIT_FOR_RESET,15M_EXTENDED_DOWN,-3.0153846153846153,0.4226415094339623,4.807547169811321,0.4226415094339623,-1.0000278830067497,-1.0,2.788300674971822e-05,-1.0000557660134994,1.0,1.2777777777777777,1.0,INITIAL_STOP,True,2026,ETH,LATE_EXTENSION
P60-033738,P60-033738,P5,SHORT,2026-01-27 02:19:00-06:00,2926473,2926466,RESET_SHORT,WAIT_FOR_RESET,15M_EXTENDED_DOWN,-3.0988142292490117,-0.27450980392156865,2.784313725490196,0.1568627450980392,2.4999721003617332,2.5,2.7899638266770665e-05,2.4999442007234665,2.769230769230769,0.4230769230769231,5.0,FIXED_TARGET,True,2026,ETH,GOOD_ENTRY
P60-033739,P60-033739,P5,SHORT,2026-01-27 03:19:00-06:00,2926533,2926527,RESET_SHORT,WAIT_FOR_RESET,15M_BEARISH,-0.49606299212598426,1.9544159544159543,1.675213675213675,0.3988603988603988,-1.0000279067529532,-1.0,2.7906752953166247e-05,-1.0000558135059063,0.7111111111111111,1.288888888888889,4.0,INITIAL_STOP,True,2026,ETH,LATE_EXTENSION
P60-033740,P60-033740,P5,SHORT,2026-01-27 03:49:00-06:00,2926563,2926559,RESET_SHORT,WAIT_FOR_RESET,15M_TRANSITION_DOWN,-0.6222222222222221,0.8558951965065502,2.078602620087336,0.1834061135371179,2.4999720943787356,2.5,2.790562126442353e-05,2.499944188757471,2.616822429906542,0.5233644859813084,5.0,FIXED_TARGET,True,2026,ETH,GOOD_ENTRY
P60-033741,P60-033741,P5,LONG,2026-01-27 06:55:00-06:00,2926749,2926731,RESET_LONG,WAIT_FOR_RESET,15M_EXTENDED_UP,3.1009771986970684,3.4525745257452574,-0.07588075880758807,0.26558265582655827,-1.0000278845577302,-0.9999999999998,2.7884557930124565e-05,-1.0000557691156602,2.4536082474226806,1.443298969072165,35.0,INITIAL_STOP,True,2026,ETH,LATE_EXTENSION
P60-033742,P60-033742,P5,SHORT,2026-01-27 06:50:00-06:00,2926744,2926739,RESET_SHORT,WAIT_FOR_RESET,15M_BEARISH,-0.4186046511627907,0.8206896551724138,2.027586206896552,0.24137931034482757,-1.0000278843667438,-1.0000000000003268,2.7884366416985884e-05,-1.0000557687331608,1.048689138576779,1.048689138576779,10.0,INITIAL_STOP,True,2026,ETH,LATE_EXTENSION
P60-033743,P60-033743,P5,LONG,2026-01-27 07:09:00-06:00,2926763,2926761,RESET_LONG,WAIT_FOR_RESET,15M_NEUTRAL,0.8389513108614232,1.25,1.0,1.0,-1.0000278783354362,-1.0000000000003357,2.7878335100428586e-05,-1.0000557566705366,1.6153846153846152,1.2384615384615383,8.0,INITIAL_STOP,True,2026,ETH,GOOD_DIRECTION_BAD_TIMING
P60-033744,P60-033744,P5,SHORT,2026-01-27 08:26:00-06:00,2926840,2926836,RESET_SHORT,WAIT_FOR_RESET,15M_BEARISH,-1.003115264797508,0.6918604651162791,2.645348837209302,0.6918604651162791,-1.000027903166317,-0.9999999999999262,2.790316639089685e-05,-1.0000558063327079,1.2436548223350254,1.8477157360406091,2.0,INITIAL_STOP,True,2026,ETH,LATE_EXTENSION
P60-033745,P60-033745,P5,LONG,2026-01-27 09:54:00-06:00,2926928,2926912,RESET_LONG,WAIT_FOR_RESET,15M_EXTENDED_UP,4.51006711409396,4.925925925925926,-0.7306397306397306,0.02356902356902357,2.499972182235137,2.5,2.7817764863158345e-05,2.4999443644702737,2.7657841140529533,0.6843177189409368,12.0,FIXED_TARGET,True,2026,ETH,GOOD_ENTRY
P60-033746,P60-033746,P5,LONG,2026-01-27 11:33:00-06:00,2927027,2927022,RESET_LONG,WAIT_FOR_RESET,15M_EXTENDED_UP,2.5319148936170213,4.104854368932039,-0.1087378640776699,0.08155339805825243,-1.0000278028682033,-1.0000000000001252,2.780286807801957e-05,-1.0000556057362813,0.06021505376344086,1.3849462365591398,3.0,INITIAL_STOP,True,2026,ETH,LATE_EXTENSION
P60-033747,P60-033747,P5,LONG,2026-01-27 14:35:00-06:00,2927209,2927187,RESET_LONG,WAIT_FOR_RESET,15M_EXTENDED_UP,3.803773584905661,5.453183520599251,-0.99625468164794,0.15730337078651685,-1.0000277888241016,-1.0,2.7788824101593335e-05,-1.0000555776482032,0.0,1.1627906976744187,2.0,INITIAL_STOP,True,2026,RTH,LATE_EXTENSION
P60-033748,P60-033748,P5,LONG,2026-01-27 15:17:00-06:00,2927251,2927241,RESET_LONG,WAIT_FOR_RESET,15M_TRANSITION_UP,0.6719999999999999,2.420074349442379,0.6245353159851301,0.6245353159851301,-1.0000277919439238,-1.0000000000001648,2.7791943759014615e-05,-1.0000555838876828,2.0623229461756374,1.5070821529745042,9.0,INITIAL_STOP,True,2026,RTH,GOOD_DIRECTION_BAD_TIMING
P60-033749,P60-033749,P5,LONG,2026-01-27 17:58:00-06:00,2927352,2927346,RESET_LONG,WAIT_FOR_RESET,15M_NEUTRAL,-0.09722222222222221,2.942028985507246,1.0144927536231882,1.0144927536231882,-1.000027739819418,-0.999999999999795,2.7739819622896178e-05,-1.0000554796390408,1.0845070422535212,1.0845070422535212,2.0,INITIAL_STOP,True,2026,RTH,GOOD_DIRECTION_BAD_TIMING
P60-033751,P60-033751,P5,LONG,2026-01-27 22:39:00-06:00,2927633,2927632,CONTINUATION_LONG,TAKE_LONG_15M_SOFT,15M_TRANSITION_DOWN,-2.0704225352112675,0.608695652173913,3.043478260869565,2.434782608695652,-1.0000276540384432,-1.0,2.765403844320024e-05,-1.0000553080768864,0.913043478260677,2.231884057970544,7.0,STOP,False,2026,ETH,GOOD_DIRECTION_BAD_TIMING
P60-033752,P60-033752,P5,LONG,2026-01-27 23:05:00-06:00,2927659,2927655,RESET_LONG,WAIT_FOR_RESET,15M_TRANSITION_UP,1.2173913043478262,3.35042735042735,-0.11965811965811965,1.435897435897436,-1.0000276460923685,-1.0000000000004772,2.7646091891320168e-05,-1.0000552921842598,0.11475409836065575,1.0327868852459017,1.0,INITIAL_STOP,True,2026,ETH,GOOD_DIRECTION_BAD_TIMING
P60-033753,P60-033753,P5,LONG,2026-01-28 01:45:00-06:00,2927819,2927815,RESET_LONG,WAIT_FOR_RESET,15M_NEUTRAL,0.564516129032258,2.960725075528701,0.1268882175226586,0.5075528700906344,-1.0000275531823926,-1.0,2.7553182392558995e-05,-1.0000551063647851,0.0,1.4615384615384615,1.0,INITIAL_STOP,True,2026,ETH,GOOD_DIRECTION_BAD_TIMING
P60-033755,P60-033755,P5,SHORT,2026-01-28 02:28:00-06:00,2927862,2927854,RESET_SHORT,WAIT_FOR_RESET,15M_EXTENDED_DOWN,-2.486842105263158,0.07629427792915532,4.653950953678474,0.07629427792915532,-1.0000275747592366,-1.0000000000000573,2.7574759179360697e-05,-1.000055149518416,0.137524557956778,1.0451866404715129,4.0,INITIAL_STOP,True,2026,ETH,LATE_EXTENSION
P60-033756,P60-033756,P5,LONG,2026-01-28 05:49:00-06:00,2928063,2928052,RESET_LONG,WAIT_FOR_RESET,15M_TRANSITION_UP,1.326797385620915,2.1617647058823533,0.5661764705882354,0.4632352941176471,-1.0000275579144562,-1.000000000000414,2.7557914042297682e-05,-1.0000551158284985,0.0,1.5260663507109005,1.0,INITIAL_STOP,True,2026,ETH,GOOD_DIRECTION_BAD_TIMING
