date,rth_open_i,research_end_i,on_start_i,on_end_i,on_high,on_low,on_mid,prior_rth_high,prior_rth_low,prior_rth_close,prior_rth_mid,rth_open,atr_open,overnight_bars,prior_rth_bars,gap_atr,on_range_atr,open_vs_prior_high,open_vs_prior_low,open_vs_prior_close,open_inside_prior_range,open_class
2025-01-08,2556635,2556725,2555705,2556634,21448.25,21221.5,21334.875,21806.0,21279.5,21359.0,21542.75,21355.75,14.0,930,390,-0.23214285714285715,16.196428571428573,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,BELOW,True,OPEN_INSIDE_PRIOR_RANGE
2025-01-10,2558945,2559035,2557085,2558944,21372.5,21045.0,21208.75,21431.75,21166.25,21360.25,21299.0,21192.5,18.892857142857142,1860,390,-8.879017013232515,17.33459357277883,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,BELOW,True,OPEN_INSIDE_PRIOR_RANGE
2025-01-13,2560325,2560415,2559395,2560324,21037.0,20694.0,20865.5,21197.25,20874.75,21015.5,21036.0,20765.75,12.053571428571429,930,390,-20.72,28.456296296296294,BELOW_OR_EQUAL,BELOW,BELOW,False,OPEN_BELOW_PRIOR_LOW
2025-01-14,2561705,2561795,2560775,2561704,21143.75,20944.0,21043.875,20964.5,20702.0,20948.25,20833.25,21071.5,14.857142857142858,930,390,8.295673076923077,13.444711538461538,ABOVE,ABOVE_OR_EQUAL,ABOVE,False,OPEN_ABOVE_PRIOR_HIGH
2025-01-15,2563085,2563175,2562155,2563084,21329.0,20909.0,21119.0,21129.75,20773.5,20923.0,20951.625,21251.25,14.392857142857142,930,390,22.806451612903228,29.181141439205955,ABOVE,ABOVE_OR_EQUAL,ABOVE,False,OPEN_ABOVE_PRIOR_HIGH
2025-01-16,2564465,2564555,2563535,2564464,21567.25,21353.0,21460.125,21452.75,21186.75,21395.75,21319.75,21494.5,9.303571428571429,930,390,10.614203454894433,23.028790786948175,ABOVE,ABOVE_OR_EQUAL,ABOVE,False,OPEN_ABOVE_PRIOR_HIGH
2025-01-17,2565845,2565935,2564915,2565844,21682.5,21209.25,21445.875,21498.0,21243.5,21248.0,21370.75,21647.25,25.017857142857142,930,390,15.958600999286224,18.916488222698074,ABOVE,ABOVE_OR_EQUAL,ABOVE,False,OPEN_ABOVE_PRIOR_HIGH
2025-01-20,2567225,2567315,2566295,2567224,21726.75,21526.5,21626.625,21672.0,21481.25,21600.75,21576.625,21723.75,11.160714285714286,930,390,11.0208,17.9424,ABOVE,ABOVE_OR_EQUAL,ABOVE,False,OPEN_ABOVE_PRIOR_HIGH
2025-01-21,2568365,2568455,2567435,2568364,21746.25,21377.75,21562.0,21778.75,21620.0,21683.0,21699.375,21710.75,10.714285714285714,930,210,2.5900000000000003,34.39333333333334,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,ABOVE,True,OPEN_INSIDE_PRIOR_RANGE
2025-01-22,2569745,2569835,2568815,2569744,21934.25,21768.25,21851.25,21772.0,21525.75,21714.5,21648.875,21913.75,7.660714285714286,930,390,26.00932400932401,21.66899766899767,ABOVE,ABOVE_OR_EQUAL,ABOVE,False,OPEN_ABOVE_PRIOR_HIGH
2025-01-23,2571125,2571215,2570195,2571124,21984.75,21855.5,21920.125,22093.5,21902.5,21997.75,21998.0,21888.75,7.642857142857143,930,390,-14.261682242990654,16.911214953271028,BELOW_OR_EQUAL,BELOW,BELOW,False,OPEN_BELOW_PRIOR_LOW
2025-01-24,2572505,2572595,2571575,2572504,22058.5,21971.75,22015.125,22043.75,21866.0,22041.75,21954.875,22044.25,7.5,930,390,0.3333333333333333,11.566666666666666,ABOVE,ABOVE_OR_EQUAL,ABOVE,False,OPEN_ABOVE_PRIOR_HIGH
2025-01-27,2573885,2573975,2572955,2573884,21771.0,20763.75,21267.375,22078.25,21844.0,21908.5,21961.125,21123.5,15.482142857142858,930,390,-50.7035755478662,65.05882352941177,BELOW_OR_EQUAL,BELOW,BELOW,False,OPEN_BELOW_PRIOR_LOW
2025-01-28,2575265,2575355,2574335,2575264,21423.5,21219.0,21321.25,21418.5,21095.0,21258.0,21256.75,21302.75,12.125,930,390,3.6907216494845363,16.8659793814433,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,ABOVE,True,OPEN_INSIDE_PRIOR_RANGE
2025-01-29,2576645,2576735,2575715,2576644,21697.0,21530.5,21613.75,21626.0,21159.5,21575.5,21392.75,21599.75,8.75,930,390,2.7714285714285714,19.02857142857143,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,ABOVE,True,OPEN_INSIDE_PRIOR_RANGE
2025-01-30,2578025,2578115,2577095,2578024,21715.5,21505.75,21610.625,21606.25,21367.0,21530.25,21486.625,21650.0,13.660714285714286,930,390,8.766013071895424,15.35424836601307,ABOVE,ABOVE_OR_EQUAL,ABOVE,False,OPEN_ABOVE_PRIOR_HIGH
2025-01-31,2579405,2579495,2578475,2579404,21813.0,21660.0,21736.5,21748.75,21419.5,21623.0,21584.125,21774.0,10.25,930,390,14.731707317073171,14.926829268292684,ABOVE,ABOVE_OR_EQUAL,ABOVE,False,OPEN_ABOVE_PRIOR_HIGH
2025-02-03,2580785,2580875,2579855,2580784,21272.0,20943.0,21107.5,21966.0,21535.75,21580.75,21750.875,21215.5,16.75,930,390,-21.80597014925373,19.64179104477612,BELOW_OR_EQUAL,BELOW,BELOW,False,OPEN_BELOW_PRIOR_LOW
2025-02-04,2582165,2582255,2581235,2582164,21600.0,21242.5,21421.25,21519.75,21113.25,21406.25,21316.5,21421.25,11.857142857142858,930,390,1.2650602409638554,30.15060240963855,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,ABOVE,True,OPEN_INSIDE_PRIOR_RANGE
2025-02-05,2583545,2583635,2582615,2583544,21623.75,21429.75,21526.75,21694.0,21405.25,21668.25,21549.625,21551.0,8.892857142857142,930,390,-13.184738955823294,21.815261044176708,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,BELOW,True,OPEN_INSIDE_PRIOR_RANGE
2025-02-06,2584925,2585015,2583995,2584924,21832.75,21705.75,21769.25,21769.0,21501.0,21761.25,21635.0,21777.0,8.089285714285714,930,390,1.947019867549669,15.699779249448126,ABOVE,ABOVE_OR_EQUAL,ABOVE,False,OPEN_ABOVE_PRIOR_HIGH
2025-02-07,2586305,2586395,2585375,2586304,21930.0,21790.25,21860.125,21882.25,21711.5,21870.75,21796.875,21886.0,8.946428571428571,930,390,1.7045908183632734,15.620758483033933,ABOVE,ABOVE_OR_EQUAL,ABOVE,False,OPEN_ABOVE_PRIOR_HIGH
2025-02-10,2587685,2587775,2586755,2587684,21791.5,21418.0,21604.75,21968.0,21552.75,21588.25,21760.375,21764.25,7.392857142857143,930,390,23.806763285024154,50.52173913043478,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,ABOVE,True,OPEN_INSIDE_PRIOR_RANGE
2025-02-11,2589065,2589155,2588135,2589064,21832.25,21669.5,21750.875,21894.0,21744.0,21843.75,21819.0,21706.0,9.392857142857142,930,390,-14.665399239543728,17.326996197718632,BELOW_OR_EQUAL,BELOW,BELOW,False,OPEN_BELOW_PRIOR_LOW
2025-02-12,2590445,2590535,2589515,2590444,21850.0,21510.75,21680.375,21871.5,21700.75,21791.0,21786.125,21551.0,12.678571428571429,930,390,-18.929577464788732,26.75774647887324,BELOW_OR_EQUAL,BELOW,BELOW,False,OPEN_BELOW_PRIOR_LOW
2025-02-13,2591824,2591914,2590895,2591823,21927.0,21753.0,21840.0,21839.0,21536.25,21802.0,21687.625,21870.0,7.107142857142857,929,390,9.5678391959799,24.48241206030151,ABOVE,ABOVE_OR_EQUAL,ABOVE,False,OPEN_ABOVE_PRIOR_HIGH
2025-02-14,2593204,2593294,2592274,2593203,22163.5,22042.5,22103.0,22124.0,21834.75,22109.75,21979.375,22108.0,7.0,930,390,-0.25,17.285714285714285,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,BELOW,True,OPEN_INSIDE_PRIOR_RANGE
2025-02-17,2594584,2594674,2593654,2594583,22281.75,22196.25,22239.0,22225.0,22090.0,22194.25,22157.5,22241.25,4.714285714285714,930,390,9.969696969696969,18.136363636363637,ABOVE,ABOVE_OR_EQUAL,ABOVE,False,OPEN_ABOVE_PRIOR_HIGH
2025-02-18,2595724,2595814,2594794,2595723,22319.75,22198.25,22259.0,22251.75,22192.5,22235.25,22222.125,22257.75,9.428571428571429,930,210,2.3863636363636362,12.886363636363637,ABOVE,ABOVE_OR_EQUAL,ABOVE,False,OPEN_ABOVE_PRIOR_HIGH
2025-02-19,2597104,2597194,2596174,2597103,22291.25,22179.5,22235.375,22268.0,22102.75,22238.75,22185.375,22207.25,8.053571428571429,930,390,-3.9113082039911307,13.875831485587582,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,BELOW,True,OPEN_INSIDE_PRIOR_RANGE
2025-02-20,2598484,2598574,2597554,2598483,22235.5,22141.0,22188.25,22299.75,22118.0,22247.0,22208.875,22209.5,6.785714285714286,930,390,-5.526315789473684,13.926315789473685,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,BELOW,True,OPEN_INSIDE_PRIOR_RANGE
2025-02-21,2599864,2599954,2598934,2599863,22245.5,22103.75,22174.625,22225.5,21951.0,22144.75,22088.25,22186.25,9.5,930,390,4.368421052631579,14.921052631578947,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,ABOVE,True,OPEN_INSIDE_PRIOR_RANGE
2025-02-24,2601243,2601333,2600314,2601242,21813.0,21676.75,21744.875,22188.0,21662.5,21682.5,21925.25,21752.5,12.053571428571429,929,390,5.807407407407407,11.303703703703704,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,ABOVE,True,OPEN_INSIDE_PRIOR_RANGE
2025-02-25,2602623,2602713,2601693,2602622,21453.75,21286.0,21369.875,21801.75,21408.75,21421.0,21605.25,21391.0,12.25,930,390,-2.4489795918367347,13.693877551020408,BELOW_OR_EQUAL,BELOW,BELOW,False,OPEN_BELOW_PRIOR_LOW
2025-02-26,2604003,2604093,2603073,2604002,21332.5,21200.0,21266.25,21397.5,20990.0,21149.75,21193.75,21238.75,16.303571428571427,930,390,5.458926615553122,8.127053669222345,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,ABOVE,True,OPEN_INSIDE_PRIOR_RANGE
2025-02-27,2605383,2605473,2604453,2605382,21386.5,21108.0,21247.25,21409.25,21064.5,21191.25,21236.875,21340.75,13.321428571428571,930,390,11.222520107238607,20.906166219839143,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,ABOVE,True,OPEN_INSIDE_PRIOR_RANGE
2025-02-28,2606763,2606853,2605833,2606762,20688.0,20515.5,20601.75,21381.0,20597.75,20608.25,20989.375,20590.25,16.053571428571427,930,390,-1.121245828698554,10.74527252502781,BELOW_OR_EQUAL,BELOW,BELOW,False,OPEN_BELOW_PRIOR_LOW
2025-03-03,2608143,2608233,2607213,2608142,21101.0,20837.75,20969.375,20944.25,20460.5,20919.75,20702.375,21055.5,10.625,930,390,12.776470588235295,24.776470588235295,ABOVE,ABOVE_OR_EQUAL,ABOVE,False,OPEN_ABOVE_PRIOR_HIGH
2025-03-04,2609523,2609613,2608593,2609522,20592.0,20262.0,20427.0,21121.0,20316.75,20473.0,20718.875,20342.5,22.75,930,390,-5.736263736263736,14.505494505494505,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,BELOW,True,OPEN_INSIDE_PRIOR_RANGE
2025-03-05,2610903,2610993,2609973,2610902,20629.75,20379.5,20504.625,20732.5,20075.25,20397.5,20403.875,20421.25,17.125,930,390,1.3868613138686132,14.613138686131387,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,ABOVE,True,OPEN_INSIDE_PRIOR_RANGE
2025-03-06,2612283,2612373,2611353,2612282,20647.5,20299.0,20473.25,20725.0,20215.0,20658.0,20470.0,20310.75,16.660714285714285,930,390,-20.84244372990354,20.917470525187568,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,BELOW,True,OPEN_INSIDE_PRIOR_RANGE
2025-03-07,2613663,2613753,2612733,2613662,20273.75,20026.5,20150.125,20513.25,20003.0,20091.75,20258.125,20036.5,18.571428571428573,930,390,-2.9749999999999996,13.313461538461537,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,BELOW,True,OPEN_INSIDE_PRIOR_RANGE
2025-03-10,2615043,2615133,2614113,2615042,20156.5,19861.0,20008.75,20286.25,19765.5,20224.0,20025.875,19881.0,11.696428571428571,930,390,-29.325190839694656,25.26412213740458,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,BELOW,True,OPEN_INSIDE_PRIOR_RANGE
2025-03-11,2616423,2616513,2615493,2616422,19585.0,19139.25,19362.125,19904.5,19272.25,19463.5,19588.375,19420.5,17.625,930,390,-2.4397163120567376,25.29078014184397,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,BELOW,True,OPEN_INSIDE_PRIOR_RANGE
2025-03-12,2617803,2617893,2616873,2617802,19788.75,19387.0,19587.875,19686.75,19201.0,19393.0,19443.875,19696.5,17.321428571428573,930,390,17.52164948453608,23.19381443298969,ABOVE,ABOVE_OR_EQUAL,ABOVE,False,OPEN_ABOVE_PRIOR_HIGH
2025-03-13,2619183,2619273,2618253,2619182,19694.0,19400.75,19547.375,19777.75,19395.25,19609.0,19586.5,19574.0,13.857142857142858,930,390,-2.5257731958762886,21.162371134020617,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,BELOW,True,OPEN_INSIDE_PRIOR_RANGE
2025-03-14,2620563,2620653,2619633,2620562,19533.5,19296.75,19415.125,19577.0,19170.0,19251.5,19373.5,19465.0,10.660714285714286,930,390,20.026800670016748,22.207705192629813,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,ABOVE,True,OPEN_INSIDE_PRIOR_RANGE
2025-03-17,2621943,2622033,2621013,2621942,19778.5,19550.5,19664.5,19742.5,19436.75,19705.25,19589.625,19702.75,9.75,930,390,-0.2564102564102564,23.384615384615383,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,BELOW,True,OPEN_INSIDE_PRIOR_RANGE
2025-03-18,2623322,2623412,2622393,2623321,19858.0,19680.0,19769.0,19959.25,19628.75,19831.75,19794.0,19692.25,15.464285714285714,929,390,-9.020785219399539,11.51039260969977,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,BELOW,True,OPEN_INSIDE_PRIOR_RANGE
2025-03-19,2624698,2624788,2623772,2624697,19591.75,19455.5,19523.625,19693.5,19397.75,19501.5,19545.625,19585.5,11.303571428571429,926,390,7.43127962085308,12.053712480252765,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,ABOVE,True,OPEN_INSIDE_PRIOR_RANGE
2025-03-20,2626076,2626166,2625148,2626075,20092.75,19730.25,19911.5,19935.0,19504.25,19748.25,19719.625,19786.5,10.25,928,390,3.731707317073171,35.36585365853659,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,ABOVE,True,OPEN_INSIDE_PRIOR_RANGE
2025-03-21,2627456,2627546,2626526,2627455,19932.75,19602.25,19767.5,20105.0,19756.0,19881.25,19930.5,19657.25,20.678571428571427,930,390,-10.832469775474957,15.98272884283247,BELOW_OR_EQUAL,BELOW,BELOW,False,OPEN_BELOW_PRIOR_LOW
2025-03-24,2628836,2628926,2627906,2628835,20286.0,20050.5,20168.25,19974.0,19607.5,19953.0,19790.75,20256.25,9.160714285714286,930,390,33.10331384015594,25.707602339181285,ABOVE,ABOVE_OR_EQUAL,ABOVE,False,OPEN_ABOVE_PRIOR_HIGH
2025-03-25,2630216,2630306,2629286,2630215,20447.5,20293.0,20370.25,20409.5,20229.25,20365.75,20319.375,20401.25,8.035714285714286,930,390,4.417777777777777,19.226666666666667,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,ABOVE,True,OPEN_INSIDE_PRIOR_RANGE
2025-03-26,2631596,2631686,2630666,2631595,20536.75,20429.5,20483.125,20495.25,20361.75,20487.75,20428.5,20439.0,7.910714285714286,930,390,-6.162528216704289,13.557562076749436,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,BELOW,True,OPEN_INSIDE_PRIOR_RANGE
2025-03-27,2632976,2633066,2632046,2632975,20147.75,20003.25,20075.5,20475.0,20045.0,20112.5,20260.0,20028.5,11.25,930,390,-7.466666666666667,12.844444444444445,BELOW_OR_EQUAL,BELOW,BELOW,False,OPEN_BELOW_PRIOR_LOW
2025-03-28,2634356,2634446,2633426,2634355,20011.75,19845.25,19928.5,20199.5,19937.25,19994.5,20068.375,19911.0,14.892857142857142,930,390,-5.606714628297362,11.179856115107913,BELOW_OR_EQUAL,BELOW,BELOW,False,OPEN_BELOW_PRIOR_LOW
2025-03-31,2635736,2635826,2634806,2635735,19365.0,19118.5,19241.75,19941.5,19421.5,19461.5,19681.5,19166.5,10.535714285714286,930,390,-27.999999999999996,23.396610169491524,BELOW_OR_EQUAL,BELOW,BELOW,False,OPEN_BELOW_PRIOR_LOW
2025-04-01,2637116,2637206,2636186,2637115,19511.0,19283.25,19397.125,19489.75,18976.75,19450.0,19233.25,19380.5,11.660714285714286,930,390,-5.960183767228178,19.531393568147013,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,BELOW,True,OPEN_INSIDE_PRIOR_RANGE
2025-04-02,2638496,2638586,2637566,2638495,19697.0,19319.5,19508.25,19644.0,19261.25,19603.5,19452.625,19328.0,12.178571428571429,930,390,-22.621700879765395,30.99706744868035,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,BELOW,True,OPEN_INSIDE_PRIOR_RANGE
2025-04-03,2639873,2639963,2638945,2639872,19177.0,18819.0,18998.0,19890.25,19316.5,19746.5,19603.375,18924.25,24.625,928,390,-33.390862944162436,14.538071065989847,BELOW_OR_EQUAL,BELOW,BELOW,False,OPEN_BELOW_PRIOR_LOW
2025-04-04,2641253,2641343,2640323,2641252,18713.0,17820.75,18266.875,19074.25,18664.75,18685.75,18869.5,18154.5,37.80357142857143,930,390,-14.052905054322153,23.602267359470947,BELOW_OR_EQUAL,BELOW,BELOW,False,OPEN_BELOW_PRIOR_LOW
2025-04-07,2642633,2642723,2641703,2642632,17278.0,16460.0,16869.0,18248.75,17528.5,17534.75,17888.625,16925.0,36.392857142857146,930,390,-16.75466143277723,22.47693817468106,BELOW_OR_EQUAL,BELOW,BELOW,False,OPEN_BELOW_PRIOR_LOW
2025-04-08,2644013,2644103,2643083,2644012,18170.0,17644.5,17907.25,18361.5,16673.5,17560.75,17517.5,18150.5,29.339285714285715,930,390,20.101034692635423,17.911138161898965,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,ABOVE,True,OPEN_INSIDE_PRIOR_RANGE
2025-04-09,2645393,2645483,2644463,2645392,17425.0,16735.0,17080.0,18357.25,16973.5,17239.5,17665.375,17208.5,36.964285714285715,930,390,-0.8386473429951691,18.666666666666668,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,BELOW,True,OPEN_INSIDE_PRIOR_RANGE
2025-04-10,2646773,2646863,2645843,2646772,19383.5,18703.5,19043.5,19386.75,17202.25,19269.5,18294.5,18790.75,30.125,930,390,-15.892116182572614,22.57261410788382,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,BELOW,True,OPEN_INSIDE_PRIOR_RANGE
2025-04-11,2648153,2648243,2647223,2648152,18795.0,18067.0,18431.0,18871.5,17919.0,18483.0,18395.25,18415.5,30.946428571428573,930,390,-2.1811886901327178,23.52452394691287,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,BELOW,True,OPEN_INSIDE_PRIOR_RANGE
2025-04-14,2649533,2649623,2648603,2649532,19256.0,18931.5,19093.75,18873.5,18270.0,18809.5,18571.75,19232.0,13.571428571428571,930,390,31.13157894736842,23.910526315789475,ABOVE,ABOVE_OR_EQUAL,ABOVE,False,OPEN_ABOVE_PRIOR_HIGH
2025-04-15,2650913,2651003,2649983,2650912,19040.5,18809.0,18924.75,19254.75,18737.5,18942.25,18996.125,18986.75,11.303571428571429,930,390,3.9368088467614535,20.480252764612953,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,ABOVE,True,OPEN_INSIDE_PRIOR_RANGE
2025-04-16,2652293,2652383,2651363,2652292,18861.25,18504.5,18682.875,19144.75,18884.25,18959.5,19014.5,18584.25,15.5,930,390,-24.20967741935484,23.016129032258064,BELOW_OR_EQUAL,BELOW,BELOW,False,OPEN_BELOW_PRIOR_LOW
2025-04-17,2653673,2653763,2652743,2653672,18652.75,18345.25,18499.0,18735.0,18116.25,18386.75,18425.625,18498.25,18.946428571428573,930,390,5.885014137606031,16.229971724787934,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,ABOVE,True,OPEN_INSIDE_PRIOR_RANGE
2025-04-21,2655053,2655143,2654123,2655052,18383.5,18080.0,18231.75,18526.0,18261.5,18373.25,18393.75,18129.25,10.785714285714286,930,390,-22.62251655629139,28.13907284768212,BELOW_OR_EQUAL,BELOW,BELOW,False,OPEN_BELOW_PRIOR_LOW
2025-04-22,2656433,2656523,2655503,2656432,18171.5,17863.75,18017.625,18165.0,17700.0,17922.25,17932.5,18152.25,11.517857142857142,930,390,19.968992248062015,26.719379844961242,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,ABOVE,True,OPEN_INSIDE_PRIOR_RANGE
2025-04-23,2657813,2657903,2656883,2657812,18972.0,18623.75,18797.875,18514.0,18100.5,18380.0,18307.25,18949.0,11.482142857142858,930,390,49.5552099533437,30.329704510108865,ABOVE,ABOVE_OR_EQUAL,ABOVE,False,OPEN_ABOVE_PRIOR_HIGH
2025-04-24,2659193,2659283,2658263,2659192,18877.0,18594.75,18735.875,19165.5,18729.75,18788.25,18947.625,18875.25,13.339285714285714,930,390,6.522088353413655,21.15930388219545,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,ABOVE,True,OPEN_INSIDE_PRIOR_RANGE
2025-04-25,2660573,2660663,2659643,2660572,19497.5,19216.25,19356.875,19338.25,18846.5,19319.75,19092.375,19302.0,10.857142857142858,930,390,-1.6348684210526314,25.904605263157894,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,BELOW,True,OPEN_INSIDE_PRIOR_RANGE
2025-04-28,2661953,2662043,2661023,2661952,19569.5,19392.25,19480.875,19554.25,19233.75,19530.0,19394.0,19548.25,10.232142857142858,930,390,1.7835951134380452,17.322862129144852,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,ABOVE,True,OPEN_INSIDE_PRIOR_RANGE
2025-04-29,2663333,2663423,2662403,2663332,19631.0,19378.0,19504.5,19623.0,19257.25,19524.5,19440.125,19426.75,12.839285714285714,930,390,-7.613351877607789,19.705146036161338,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,BELOW,True,OPEN_INSIDE_PRIOR_RANGE
2025-04-30,2664713,2664803,2663783,2664712,19622.75,19232.0,19427.375,19688.5,19403.75,19644.75,19546.125,19301.25,18.875,930,390,-18.198675496688743,20.70198675496689,BELOW_OR_EQUAL,BELOW,BELOW,False,OPEN_BELOW_PRIOR_LOW
2025-05-01,2666093,2666183,2665163,2666092,20035.75,19805.0,19920.375,19715.75,19103.75,19642.5,19409.75,19971.0,11.642857142857142,930,390,28.21472392638037,19.819018404907975,ABOVE,ABOVE_OR_EQUAL,ABOVE,False,OPEN_ABOVE_PRIOR_HIGH
2025-05-02,2667473,2667563,2666543,2667472,20141.25,19749.5,19945.375,20125.75,19857.75,19877.75,19991.75,20091.0,13.535714285714286,930,390,15.75461741424802,28.941952506596305,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,ABOVE,True,OPEN_INSIDE_PRIOR_RANGE
2025-05-05,2668853,2668943,2667923,2668852,20201.75,19966.0,20083.875,20276.75,20019.75,20185.75,20148.25,20010.25,9.428571428571429,930,390,-18.613636363636363,25.00378787878788,BELOW_OR_EQUAL,BELOW,BELOW,False,OPEN_BELOW_PRIOR_LOW
2025-05-06,2670233,2670323,2669303,2670232,20036.75,19784.0,19910.375,20191.5,19985.25,20065.5,20088.375,19795.5,11.357142857142858,930,390,-23.773584905660375,22.254716981132074,BELOW_OR_EQUAL,BELOW,BELOW,False,OPEN_BELOW_PRIOR_LOW
2025-05-07,2671613,2671703,2670683,2671612,20133.75,19799.5,19966.625,20026.25,19739.0,19875.75,19882.625,19899.5,10.839285714285714,930,390,2.1911037891268537,30.83690280065898,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,ABOVE,True,OPEN_INSIDE_PRIOR_RANGE
2025-05-08,2672993,2673083,2672063,2672992,20262.5,19910.75,20086.625,20053.5,19678.75,19949.25,19866.125,20163.0,9.357142857142858,930,390,22.84351145038168,37.591603053435115,ABOVE,ABOVE_OR_EQUAL,ABOVE,False,OPEN_ABOVE_PRIOR_HIGH
2025-05-09,2674373,2674463,2673443,2674372,20288.75,20080.75,20184.75,20337.25,19979.0,20152.25,20158.125,20227.0,9.071428571428571,930,390,8.240157480314961,22.92913385826772,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,ABOVE,True,OPEN_INSIDE_PRIOR_RANGE
2025-05-12,2675753,2675843,2674823,2675752,20991.5,20376.75,20684.125,20279.75,20058.0,20136.25,20168.875,20919.0,14.732142857142858,930,390,53.13212121212121,41.72848484848485,ABOVE,ABOVE_OR_EQUAL,ABOVE,False,OPEN_ABOVE_PRIOR_HIGH
2025-05-13,2677133,2677223,2676203,2677132,21065.75,20818.0,20941.875,20954.25,20690.0,20949.75,20822.125,21004.5,9.946428571428571,930,390,5.504488330341113,24.908438061041295,ABOVE,ABOVE_OR_EQUAL,ABOVE,False,OPEN_ABOVE_PRIOR_HIGH
2025-05-14,2678513,2678603,2677583,2678512,21382.5,21238.25,21310.375,21346.5,20972.75,21270.75,21159.625,21314.75,8.321428571428571,930,390,5.28755364806867,17.334763948497855,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,ABOVE,True,OPEN_INSIDE_PRIOR_RANGE
2025-05-15,2679893,2679983,2678963,2679892,21412.0,21192.0,21302.0,21419.5,21273.75,21397.0,21346.625,21302.5,9.642857142857142,930,390,-9.8,22.814814814814817,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,BELOW,True,OPEN_INSIDE_PRIOR_RANGE
2025-05-16,2681273,2681363,2680343,2681272,21504.75,21348.75,21426.75,21529.75,21247.75,21419.5,21388.75,21467.5,16.25,930,390,2.953846153846154,9.6,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,ABOVE,True,OPEN_INSIDE_PRIOR_RANGE
2025-05-19,2682653,2682743,2681723,2682652,21418.0,21112.5,21265.25,21512.0,21320.25,21505.75,21416.125,21203.25,15.482142857142858,930,390,-19.538638985005765,19.732410611303344,BELOW_OR_EQUAL,BELOW,BELOW,False,OPEN_BELOW_PRIOR_LOW
2025-05-20,2684033,2684123,2683103,2684032,21562.25,21393.75,21478.0,21544.5,21202.25,21523.25,21373.375,21413.0,10.732142857142858,930,390,-10.27287853577371,15.700499168053243,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,BELOW,True,OPEN_INSIDE_PRIOR_RANGE
2025-05-21,2685413,2685503,2684483,2685412,21444.0,21229.75,21336.875,21474.25,21298.0,21447.5,21386.125,21278.75,8.892857142857142,930,390,-18.97590361445783,24.09236947791165,BELOW_OR_EQUAL,BELOW,BELOW,False,OPEN_BELOW_PRIOR_LOW
2025-05-22,2686793,2686883,2685863,2686792,21243.5,21040.0,21141.75,21558.5,21072.75,21149.0,21315.625,21171.25,11.964285714285714,930,390,1.8597014925373136,17.008955223880598,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,ABOVE,True,OPEN_INSIDE_PRIOR_RANGE
