signal_id,direction,entry_timestamp,mfe_1,mae_1,mfe_2,mae_2,mfe_3,mae_3,mfe_6,mae_6,mfe_12,mae_12,mfe_18,mae_18,mfe_24,mae_24,mfe_36,mae_36,mfe_r,mae_r,bars_to_mfe,bars_to_mae,p_0.25R_before_0.25R,p_0.25R_before_0.5R,p_0.25R_before_0.75R,p_0.25R_before_1.0R,p_0.5R_before_0.25R,p_0.5R_before_0.5R,p_0.5R_before_0.75R,p_0.5R_before_1.0R,p_0.75R_before_0.25R,p_0.75R_before_0.5R,p_0.75R_before_0.75R,p_0.75R_before_1.0R,p_1.0R_before_0.25R,p_1.0R_before_0.5R,p_1.0R_before_0.75R,p_1.0R_before_1.0R,p_1.25R_before_0.25R,p_1.25R_before_0.5R,p_1.25R_before_0.75R,p_1.25R_before_1.0R,p_1.5R_before_0.25R,p_1.5R_before_0.5R,p_1.5R_before_0.75R,p_1.5R_before_1.0R,p_2.0R_before_0.25R,p_2.0R_before_0.5R,p_2.0R_before_0.75R,p_2.0R_before_1.0R,p_2.5R_before_0.25R,p_2.5R_before_0.5R,p_2.5R_before_0.75R,p_2.5R_before_1.0R,p_3.0R_before_0.25R,p_3.0R_before_0.5R,p_3.0R_before_0.75R,p_3.0R_before_1.0R
43,Short,2021-01-27 13:30:00-06:00,0.42876103742858823,0.5602477555733554,0.42876103742858823,0.8632388886895577,0.7889203088686024,0.8632388886895577,1.6864600805524472,0.8632388886895577,3.195698932301078,0.8632388886895577,3.5158405069144236,0.8632388886895577,6.631504045562165,0.8632388886895577,6.631504045562165,0.8632388886895577,6.631504045562165,0.8632388886895577,24.0,2.0,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
44,Short,2021-01-27 15:05:00-06:00,1.0570010626857846,0.24870613239665523,1.0570010626857846,0.9575186097271227,1.0570010626857846,1.1222864224399067,1.0570010626857846,1.5264338875844714,1.0570010626857846,1.5264338875844714,1.0570010626857846,1.5264338875844714,1.0570010626857846,1.5264338875844714,1.0570010626857846,1.5264338875844714,1.0570010626857846,1.5264338875844714,1.0,6.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
45,Long,2021-01-29 07:30:00-06:00,0.6193709601786006,0.1626630804509456,0.9697222103806372,0.1626630804509456,1.557811808934056,0.1626630804509456,1.557811808934056,0.1626630804509456,1.557811808934056,0.31281361625181847,1.557811808934056,2.67142828279053,1.557811808934056,2.67142828279053,1.557811808934056,3.184442613443512,1.557811808934056,3.184442613443512,3.0,36.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
46,Short,2021-01-29 11:15:00-06:00,0.5327983904949203,0.018694680368242816,0.5468194007711024,0.018694680368242816,0.7010505138091055,0.018694680368242816,2.4396557880556875,0.018694680368242816,2.4396557880556875,0.018694680368242816,2.4396557880556875,0.018694680368242816,2.4396557880556875,0.018694680368242816,2.4396557880556875,0.8599552969391695,2.4396557880556875,0.8599552969391695,6.0,36.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False
47,Long,2021-01-29 14:00:00-06:00,0.13270009973520994,0.2786702094439409,0.5263770622829994,0.2786702094439409,0.5263770622829994,0.2786702094439409,0.8006239350691,0.2786702094439409,0.8006239350691,1.7870280097674938,0.8006239350691,1.9860781593703087,0.8006239350691,4.3967966378932895,0.8006239350691,4.3967966378932895,0.8006239350691,4.3967966378932895,6.0,24.0,False,True,True,True,False,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
48,Long,2021-02-01 14:00:00-06:00,0.04980036966911281,0.43824325308819273,0.04980036966911281,0.9362469497793209,0.04980036966911281,1.0458077630513691,0.04980036966911281,1.3346499071322233,0.10956081327204818,2.1712961175733185,0.10956081327204818,2.4003778180512376,0.10956081327204818,2.4003778180512376,0.38844288341907995,2.4003778180512376,0.38844288341907995,2.4003778180512376,36.0,18.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
49,Long,2021-02-02 02:10:00-06:00,1.3802334680114494,0.2346396895619464,1.6562801616137393,0.2346396895619464,1.6562801616137393,0.2346396895619464,1.6562801616137393,0.24844202424206088,1.6562801616137393,0.4416747097636638,2.0565478673370596,0.4416747097636638,2.470617907740494,0.4416747097636638,2.470617907740494,0.4416747097636638,2.470617907740494,0.4416747097636638,24.0,12.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False
50,Short,2021-02-02 08:15:00-06:00,0.04859282104737189,0.7126947086947877,0.04859282104737189,1.5225750594843193,0.04859282104737189,3.0451501189686385,0.04859282104737189,6.0093122028583235,0.04859282104737189,6.867785374695227,0.04859282104737189,6.9325758027583895,0.04859282104737189,6.9325758027583895,0.04859282104737189,9.119252749890125,0.04859282104737189,9.119252749890125,1.0,36.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
51,Long,2021-02-02 08:30:00-06:00,1.4980296371208175,0.22737949849155267,1.6719080771437695,0.22737949849155267,2.7018034526643318,0.22737949849155267,2.7018034526643318,0.29425582157730346,3.4641935358418907,0.29425582157730346,3.4641935358418907,0.29425582157730346,3.4641935358418907,0.29425582157730346,5.269854259157162,0.29425582157730346,5.269854259157162,0.29425582157730346,36.0,6.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True
52,Long,2021-02-02 10:40:00-06:00,0.15034152677927803,0.15034152677927803,0.2611194938797987,0.15034152677927803,0.6013661071171121,0.15034152677927803,0.9257872964829227,0.15034152677927803,0.997001703904686,0.15034152677927803,0.997001703904686,0.15034152677927803,1.2739466216559876,0.42728644453057973,1.5508915394072893,0.42728644453057973,1.5508915394072893,0.42728644453057973,36.0,24.0,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
53,Long,2021-02-02 12:35:00-06:00,0.3916192876145186,0.14240701367800676,0.6289643104111965,0.14240701367800676,0.6289643104111965,0.14240701367800676,0.6289643104111965,0.42722104103402025,0.7001678172501998,0.5340263012925254,1.0324508491655489,0.5340263012925254,1.0324508491655489,0.5340263012925254,1.8038221732547521,3.0261490406576437,1.8038221732547521,3.0261490406576437,36.0,36.0,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
54,Short,2021-02-02 14:40:00-06:00,0.04015266021284031,1.217964026456156,0.04015266021284031,1.5659537483007722,0.9101269648243804,1.5659537483007722,2.6902282342603008,2.7571493346150344,2.6902282342603008,2.7571493346150344,2.6902282342603008,2.7705335546859815,2.6902282342603008,2.7705335546859815,2.6902282342603008,4.042034461425924,2.6902282342603008,4.042034461425924,6.0,36.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
55,Short,2021-02-03 03:05:00-06:00,0.08949094680013171,0.5190474914407639,0.572742059520843,0.5190474914407639,0.8054185212011854,0.5190474914407639,1.6466334211224236,0.5190474914407639,1.6466334211224236,0.5190474914407639,1.6466334211224236,0.5190474914407639,1.6466334211224236,1.0201967935215015,1.6466334211224236,1.360262391362002,1.6466334211224236,1.360262391362002,6.0,36.0,False,False,True,True,False,False,True,True,False,False,True,True,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
56,Long,2021-02-04 13:55:00-06:00,0.587472896600097,0.1762418689800291,0.6462201862601068,0.1762418689800291,0.6462201862601068,0.4895607471667475,0.7832971954667961,0.4895607471667475,3.622749529033932,0.4895607471667475,4.895607471667476,0.4895607471667475,4.895607471667476,0.4895607471667475,4.895607471667476,0.4895607471667475,4.895607471667476,0.4895607471667475,18.0,3.0,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True
57,Short,2021-02-05 08:30:00-06:00,0.9755304701377208,0.47203087264728427,0.9755304701377208,0.8653899331866878,0.9755304701377208,1.2744833561476674,1.9825296651185937,1.2744833561476674,2.548966712295335,1.2744833561476674,2.548966712295335,1.2744833561476674,2.548966712295335,1.2744833561476674,2.548966712295335,2.8164508734621294,2.548966712295335,2.8164508734621294,12.0,36.0,False,True,True,True,False,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58,Short,2021-02-05 14:25:00-06:00,0.11424569836859466,0.6600862572407692,0.11424569836859466,1.002823352346553,0.11424569836859466,1.002823352346553,0.11424569836859466,1.688297542558121,0.11424569836859466,2.0691165371201032,0.11424569836859466,3.909741677503017,0.11424569836859466,3.909741677503017,0.11424569836859466,4.760237432024778,0.11424569836859466,4.760237432024778,1.0,36.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
59,Long,2021-02-08 00:15:00-06:00,0.2042632492520352,0.2723509990027136,0.2042632492520352,0.6468336226314448,0.2042632492520352,1.0894039960108544,0.2042632492520352,1.0894039960108544,0.2042632492520352,1.4298427447642463,0.2042632492520352,2.2468957417723874,0.2042632492520352,4.289528234292739,0.2042632492520352,6.195985227311734,0.2042632492520352,6.195985227311734,1.0,36.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
60,Short,2021-02-08 01:55:00-06:00,0.30057622717760035,0.789012596341201,0.30057622717760035,1.3901650506964018,0.4132923123692005,1.3901650506964018,2.1040335902432026,1.3901650506964018,4.208067180486405,1.3901650506964018,4.208067180486405,1.3901650506964018,5.034651805224806,1.3901650506964018,5.034651805224806,1.3901650506964018,5.034651805224806,1.3901650506964018,24.0,2.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
61,Long,2021-02-08 03:50:00-06:00,-0.02328870252094164,0.39590794285600783,0.06986610756282491,0.46577405041883274,0.06986610756282491,0.46577405041883274,0.06986610756282491,0.8383932907538989,0.34933053781412454,0.9315481008376655,0.8616819932748405,1.1644351260470818,1.1178577210051985,1.1644351260470818,1.1178577210051985,2.049405821842864,1.1178577210051985,2.049405821842864,24.0,36.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
62,Short,2021-02-08 18:00:00-06:00,0.2513668319394538,0.18281224141051186,0.2513668319394538,0.18281224141051186,0.5255851940552215,0.18281224141051186,1.0740219182867572,0.18281224141051186,1.4396464011077807,0.3884760129973377,1.4396464011077807,0.3884760129973377,1.4396464011077807,1.0054673277578152,1.4396464011077807,1.0054673277578152,1.4396464011077807,1.0054673277578152,12.0,24.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
63,Short,2021-02-09 12:20:00-06:00,0.17948436117678176,0.3752854824605437,0.17948436117678176,0.3752854824605437,0.3263352021396032,0.3752854824605437,0.9463720862048494,0.3752854824605437,0.9463720862048494,0.9953223665257898,0.9463720862048494,1.8601106521957382,0.9463720862048494,2.202762614442322,0.9463720862048494,2.251712894763262,0.9463720862048494,2.251712894763262,6.0,36.0,False,True,True,True,False,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
64,Long,2021-02-09 19:15:00-06:00,0.24983429778861668,0.34976801690406334,0.24983429778861668,0.6995360338081267,0.24983429778861668,0.6995360338081267,0.9493703315967433,0.6995360338081267,2.54830983744389,0.6995360338081267,2.54830983744389,0.6995360338081267,4.297149921964207,0.6995360338081267,4.297149921964207,0.6995360338081267,4.297149921964207,0.6995360338081267,24.0,2.0,False,False,True,True,False,False,True,True,False,False,True,True,False,False,True,True,False,False,True,True,False,False,True,True,False,False,True,True,False,False,True,True,False,False,True,True
65,Long,2021-02-10 07:30:00-06:00,0.045080559777366955,0.9016111955473392,0.045080559777366955,0.9016111955473392,0.045080559777366955,0.9016111955473392,0.045080559777366955,0.9016111955473392,1.0593931547681235,2.3667293883117653,1.0593931547681235,3.245800303970421,1.0593931547681235,16.950290476289975,1.0593931547681235,21.05262141603037,1.0593931547681235,21.05262141603037,12.0,36.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
66,Short,2021-02-10 09:10:00-06:00,1.3232401418032091,0.09047795841389465,6.107262192937889,0.09047795841389465,6.367386323377836,0.09047795841389465,8.42575987729394,0.09047795841389465,8.42575987729394,0.09047795841389465,8.42575987729394,0.09047795841389465,8.42575987729394,0.09047795841389465,8.42575987729394,0.09047795841389465,8.42575987729394,0.09047795841389465,6.0,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
67,Long,2021-02-11 07:20:00-06:00,0.17343135927710043,0.49138885128511794,0.17343135927710043,0.7226306636545852,0.17343135927710043,0.9538724760240525,0.17343135927710043,1.0983986087549695,0.17343135927710043,1.560882233493904,1.994460631686655,4.5670257942969785,1.994460631686655,4.5670257942969785,2.5725651626103234,4.5670257942969785,2.5725651626103234,4.5670257942969785,36.0,18.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
68,Long,2021-02-11 08:35:00-06:00,0.4015269848284324,1.5331030329812874,0.9673150089048599,1.5331030329812874,0.9673150089048599,3.0297036127963537,0.9673150089048599,3.0297036127963537,0.9673150089048599,3.0297036127963537,1.4783493532319556,3.0297036127963537,1.4783493532319556,3.0297036127963537,1.4783493532319556,5.712633920513606,1.4783493532319556,5.712633920513606,18.0,36.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
69,Short,2021-02-11 08:50:00-06:00,0.22943601068826186,0.9177440427530474,0.33811622627743854,0.9177440427530474,0.33811622627743854,1.0747265763818583,0.33811622627743854,1.4007672231493882,0.33811622627743854,2.6204007536501486,0.33811622627743854,2.6204007536501486,0.33811622627743854,2.6204007536501486,3.139650672576215,2.6204007536501486,3.139650672576215,2.6204007536501486,36.0,12.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
70,Short,2021-02-11 11:15:00-06:00,0.06280672578969862,0.574232921505816,1.1664106218086887,0.574232921505816,1.175383011207217,0.574232921505816,1.9200913312850723,0.574232921505816,1.9200913312850723,0.6101224790999294,1.9200913312850723,1.3996927461704265,1.9200913312850723,1.3996927461704265,1.9200913312850723,1.3996927461704265,1.9200913312850723,1.3996927461704265,6.0,18.0,False,False,True,True,False,False,True,True,False,False,True,True,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
71,Short,2021-02-11 18:50:00-06:00,0.08633590747182232,0.32375965301933374,0.08633590747182232,0.518015444830934,0.08633590747182232,0.8417750978502677,0.08633590747182232,1.1655347508696015,0.518015444830934,1.1655347508696015,0.518015444830934,1.1655347508696015,1.4029584964171127,1.1655347508696015,1.5324623576248462,1.1655347508696015,1.5324623576248462,1.1655347508696015,36.0,6.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
72,Short,2021-02-11 19:35:00-06:00,0.3755143282178525,0.09387858205446313,0.3755143282178525,0.09387858205446313,0.3755143282178525,0.1408178730816947,0.3755143282178525,0.3755143282178525,0.46939291027231567,0.539801846813163,1.4785876673577942,0.539801846813163,1.4785876673577942,0.539801846813163,1.4785876673577942,0.539801846813163,1.4785876673577942,0.539801846813163,18.0,12.0,True,True,True,True,False,False,True,True,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
73,Short,2021-02-12 01:55:00-06:00,0.8201023047080398,0.9841227656496477,0.9431176504142458,0.9841227656496477,0.9431176504142458,1.4761841484744715,0.9431176504142458,2.4193017988887173,6.191772400545701,2.4193017988887173,6.191772400545701,2.4193017988887173,6.191772400545701,2.4193017988887173,6.191772400545701,2.4193017988887173,6.191772400545701,2.4193017988887173,12.0,6.0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
74,Short,2021-02-12 07:20:00-06:00,0.05559247754143092,0.667109730497171,0.05559247754143092,0.667109730497171,0.16677743262429276,0.667109730497171,1.1118495508286184,0.667109730497171,2.4182727730522453,0.667109730497171,6.36533867849384,0.667109730497171,6.36533867849384,0.6949059692678865,6.36533867849384,4.364009487002328,6.36533867849384,4.364009487002328,18.0,36.0,False,False,True,True,False,False,True,True,False,False,True,True,False,False,True,True,False,False,True,True,False,False,True,True,False,False,True,True,False,False,True,True,False,False,True,True
75,Short,2021-02-12 12:15:00-06:00,0.7247027912575107,0.32380337481718563,0.7247027912575107,0.40089941644032506,0.7247027912575107,1.0639253743993242,0.7247027912575107,1.1256022076978356,0.8480564578545338,1.1256022076978356,0.8480564578545338,1.233536665970231,0.8480564578545338,1.3877287492165098,0.8480564578545338,5.705107080112318,0.8480564578545338,5.705107080112318,12.0,36.0,False,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
