hypothesis_id,model,dimension,condition,conditions_json,N,wins,losses,win_pct,avg_R,total_R,profit_factor,max_drawdown_R,largest_win_R,largest_loss_R,max_consecutive_wins,max_consecutive_losses,flat,sem_R,ci95_low_R,ci95_high_R,adequate_sample,one_sided_p,bootstrap_probability_positive,bootstrap_ci95_low_R,bootstrap_ci95_high_R,first_half_N,first_half_avg_R,first_half_total_R,second_half_N,second_half_avg_R,second_half_total_R,without_best_5_total_R,best_month,without_best_month_total_R,positive_month_pct,positive_quarter_pct,best_quarter,best_quarter_R,worst_quarter,worst_quarter_R,longest_losing_months,yearly_results,fdr_q,evidence_label
H0489,Confirm,HTF_regime x score_band,Bear | 90-94,"[{""feature"": ""htf_regime_name"", ""value"": ""Bear""}, {""feature"": ""score_band"", ""value"": ""90-94""}]",64,28,36,43.75,-0.012974150937551235,-0.830345660003279,0.9751550104430186,8.475477475700059,2.0,-1.0,5,5,0,0.1463619641581871,-0.29984360068759797,0.2738952988124955,True,0.535317691901419,,,,,,,,,,,,,,,,,,,,,0.9927819330416757,DESCRIPTIVE PATTERN
H0490,Confirm,HTF_regime x score_band,Bear | 95+,"[{""feature"": ""htf_regime_name"", ""value"": ""Bear""}, {""feature"": ""score_band"", ""value"": ""95+""}]",13,5,8,38.46153846153846,-0.17166080140136317,-2.231590418217721,0.6992998986800888,5.515705681228313,2.0,-1.0,3,5,0,0.30019422591416967,-0.7600414841931358,0.4167198813904094,False,0.7162822564691596,,,,,,,,,,,,,,,,,,,,,,DESCRIPTIVE PATTERN
H0491,Confirm,HTF_regime x score_band,Neutral | 70-74,"[{""feature"": ""htf_regime_name"", ""value"": ""Neutral""}, {""feature"": ""score_band"", ""value"": ""70-74""}]",0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,False,1.0,,,,,,,,,,,,,,,,,,,,,,DESCRIPTIVE PATTERN
H0492,Confirm,HTF_regime x score_band,Neutral | 75-79,"[{""feature"": ""htf_regime_name"", ""value"": ""Neutral""}, {""feature"": ""score_band"", ""value"": ""75-79""}]",4,2,2,50.0,-0.22276945461526554,-0.8910778184610622,0.5544610907694689,2.0,0.6281988025584996,-1.0,2,2,0,0.4497428694076179,-1.1042654786541966,0.6587265694236655,False,0.6898150822633307,,,,,,,,,,,,,,,,,,,,,,DESCRIPTIVE PATTERN
H0493,Confirm,HTF_regime x score_band,Neutral | 80-84,"[{""feature"": ""htf_regime_name"", ""value"": ""Neutral""}, {""feature"": ""score_band"", ""value"": ""80-84""}]",0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,False,1.0,,,,,,,,,,,,,,,,,,,,,,DESCRIPTIVE PATTERN
H0494,Confirm,HTF_regime x score_band,Neutral | 85-89,"[{""feature"": ""htf_regime_name"", ""value"": ""Neutral""}, {""feature"": ""score_band"", ""value"": ""85-89""}]",2,1,1,50.0,-0.03114440343312319,-0.06228880686624638,0.9377111931337536,1.0,0.9377111931337536,-1.0,1,1,0,0.9688555965668768,-1.9301013727042018,1.8678125658379554,False,0.5128220137920185,,,,,,,,,,,,,,,,,,,,,,DESCRIPTIVE PATTERN
H0495,Confirm,HTF_regime x score_band,Neutral | 90-94,"[{""feature"": ""htf_regime_name"", ""value"": ""Neutral""}, {""feature"": ""score_band"", ""value"": ""90-94""}]",7,0,7,0.0,-0.8734851591267979,-6.114396113887586,0.0,6.114396113887586,-0.1143961138875859,-1.0,0,7,0,0.12651484087320203,-1.1214542472382738,-0.6255160710153219,False,0.9999999999974758,,,,,,,,,,,,,,,,,,,,,,DESCRIPTIVE PATTERN
H0496,Confirm,HTF_regime x score_band,Neutral | 95+,"[{""feature"": ""htf_regime_name"", ""value"": ""Neutral""}, {""feature"": ""score_band"", ""value"": ""95+""}]",3,0,3,0.0,-0.8394221001748475,-2.5182663005245427,0.0,2.5182663005245427,-0.5182663005245425,-1.0,0,3,0,0.1605778998251525,-1.1541547838321464,-0.5246894165175486,False,0.999999914094566,,,,,,,,,,,,,,,,,,,,,,DESCRIPTIVE PATTERN
H0497,Confirm,session x direction,Overnight | Long,"[{""feature"": ""session_name"", ""value"": ""Overnight""}, {""feature"": ""direction_name"", ""value"": ""Long""}]",70,29,41,41.42857142857143,-0.08854045398793887,-6.197831779155721,0.834561971953769,11.406706123949471,2.0,-1.0,4,6,0,0.13158891505955034,-0.3464547275046575,0.16937381952877978,True,0.7494806987429234,,,,,,,,,,,,,,,,,,,,,0.9927819330416757,DESCRIPTIVE PATTERN
H0498,Confirm,session x direction,Overnight | Short,"[{""feature"": ""session_name"", ""value"": ""Overnight""}, {""feature"": ""direction_name"", ""value"": ""Short""}]",70,25,45,35.714285714285715,-0.16834847811371867,-11.784393467960307,0.7068650306522183,24.857477400901246,2.0,-1.0,7,9,0,0.128782229944663,-0.4207616488052582,0.08406469257782084,True,0.9044333327236753,,,,,,,,,,,,,,,,,,,,,0.9927819330416757,DESCRIPTIVE PATTERN
H0499,Confirm,session x direction,Premarket | Long,"[{""feature"": ""session_name"", ""value"": ""Premarket""}, {""feature"": ""direction_name"", ""value"": ""Long""}]",54,23,31,42.592592592592595,0.104889671999859,5.664042287992387,1.1911611304308465,6.491594144876121,2.0,-1.0,3,5,0,0.17965458067644274,-0.24723330612596878,0.45701265012568676,True,0.279663716679978,0.7485,-0.22130528141482675,0.4557452760904837,27.0,-0.24042941277318966,-6.491594144876121,27.0,0.4502087567729077,12.155636432868508,-4.335957712007614,2025-01,0.4761601773372459,47.05882352941176,66.66666666666666,2024Q4,6.99703541846823,2024Q3,-5.470635473274909,4.0,"{""2024"": {""count"": 38, ""mean"": 0.013301, ""sum"": 0.505441}, ""2025"": {""count"": 16, ""mean"": 0.322413, ""sum"": 5.158601}}",0.9927819330416757,DESCRIPTIVE PATTERN
H0500,Confirm,session x direction,Premarket | Short,"[{""feature"": ""session_name"", ""value"": ""Premarket""}, {""feature"": ""direction_name"", ""value"": ""Short""}]",50,19,31,38.0,-0.03563053912384217,-1.7815269561921085,0.9425313885099319,11.980853654352794,2.0,-1.0,4,7,0,0.18867482996745397,-0.40543320586005194,0.3341721276123676,True,0.5748933495618833,,,,,,,,,,,,,,,,,,,,,0.9927819330416757,DESCRIPTIVE PATTERN
H0501,Confirm,session x direction,Open | Long,"[{""feature"": ""session_name"", ""value"": ""Open""}, {""feature"": ""direction_name"", ""value"": ""Long""}]",20,10,10,50.0,0.06457882843595615,1.291576568719123,1.1496484226405859,4.026562439643818,2.0,-1.0,2,4,0,0.24085548264351136,-0.4074979175453261,0.5366555744172384,False,0.39430242685665584,,,,,,,,,,,,,,,,,,,,,,DESCRIPTIVE PATTERN
H0502,Confirm,session x direction,Open | Short,"[{""feature"": ""session_name"", ""value"": ""Open""}, {""feature"": ""direction_name"", ""value"": ""Short""}]",14,6,8,42.857142857142854,0.24047145695851446,3.3666003974192025,1.4923937861321472,2.2775974618409345,2.0,-1.0,2,3,0,0.3639981845063787,-0.47296498467398784,0.9539078985910168,False,0.25442187277263817,,,,,,,,,,,,,,,,,,,,,,DESCRIPTIVE PATTERN
H0503,Confirm,session x direction,MidAM | Long,"[{""feature"": ""session_name"", ""value"": ""MidAM""}, {""feature"": ""direction_name"", ""value"": ""Long""}]",20,9,11,45.0,0.043324921571148756,0.8664984314229751,1.0886587638169993,6.556577737813778,2.0,-1.0,5,4,0,0.2603061351746189,-0.46687510337110427,0.5535249465134018,False,0.43390600105898913,,,,,,,,,,,,,,,,,,,,,,DESCRIPTIVE PATTERN
H0504,Confirm,session x direction,MidAM | Short,"[{""feature"": ""session_name"", ""value"": ""MidAM""}, {""feature"": ""direction_name"", ""value"": ""Short""}]",23,11,12,47.82608695652174,-0.07181026816824757,-1.651636167869694,0.8500872209567024,7.189394820775031,2.0,-1.0,5,6,0,0.22282671301701173,-0.5085506256815906,0.3649300893450954,False,0.6263757565991719,,,,,,,,,,,,,,,,,,,,,,DESCRIPTIVE PATTERN
H0505,Confirm,session x direction,Midday | Long,"[{""feature"": ""session_name"", ""value"": ""Midday""}, {""feature"": ""direction_name"", ""value"": ""Long""}]",35,17,18,48.57142857142857,-0.06569127252296372,-2.2991945383037304,0.8534280607574917,6.230625512714153,2.0,-1.0,7,6,0,0.15948565935930334,-0.37828316486719826,0.2469006198212708,True,0.6597916390499373,,,,,,,,,,,,,,,,,,,,,0.9927819330416757,DESCRIPTIVE PATTERN
H0506,Confirm,session x direction,Midday | Short,"[{""feature"": ""session_name"", ""value"": ""Midday""}, {""feature"": ""direction_name"", ""value"": ""Short""}]",21,8,13,38.095238095238095,0.04894728650142205,1.027893016529863,1.0897283951717602,6.371801197441501,2.0,-1.0,3,4,0,0.2844875749747449,-0.5086483604490779,0.6065429334519221,False,0.4316974533647048,,,,,,,,,,,,,,,,,,,,,,DESCRIPTIVE PATTERN
H0507,Confirm,session x direction,PM | Long,"[{""feature"": ""session_name"", ""value"": ""PM""}, {""feature"": ""direction_name"", ""value"": ""Long""}]",27,8,18,29.62962962962963,-0.24840491998312852,-6.7069328395444705,0.46408826143420034,9.522009802539902,2.0,-1.0,2,6,1,0.1555169045373119,-0.5532180528762598,0.05640821291000281,False,0.9448989759953026,,,,,,,,,,,,,,,,,,,,,,DESCRIPTIVE PATTERN
H0508,Confirm,session x direction,PM | Short,"[{""feature"": ""session_name"", ""value"": ""PM""}, {""feature"": ""direction_name"", ""value"": ""Short""}]",28,14,14,50.0,0.17496313541986708,4.898967791756278,1.4123766533739495,3.5239818655320065,2.0,-1.0,3,3,0,0.2212629767590529,-0.2587122990278766,0.6086385698676108,False,0.21454568937216512,,,,,,,,,,,,,,,,,,,,,,DESCRIPTIVE PATTERN
H0509,Confirm,session x direction,After-hours | Long,"[{""feature"": ""session_name"", ""value"": ""After-hours""}, {""feature"": ""direction_name"", ""value"": ""Long""}]",1,1,0,100.0,0.8750940776693686,0.8750940776693686,99.9,0.0,0.8750940776693686,0.8750940776693686,1,0,0,,,,False,0.0,,,,,,,,,,,,,,,,,,,,,,DESCRIPTIVE PATTERN
H0510,Confirm,session x direction,After-hours | Short,"[{""feature"": ""session_name"", ""value"": ""After-hours""}, {""feature"": ""direction_name"", ""value"": ""Short""}]",1,1,0,100.0,0.4675764052623223,0.4675764052623223,99.9,0.0,0.4675764052623223,0.4675764052623223,1,0,0,,,,False,0.0,,,,,,,,,,,,,,,,,,,,,,DESCRIPTIVE PATTERN
H0511,Confirm,session x score_band,Overnight | 70-74,"[{""feature"": ""session_name"", ""value"": ""Overnight""}, {""feature"": ""score_band"", ""value"": ""70-74""}]",0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,False,1.0,,,,,,,,,,,,,,,,,,,,,,DESCRIPTIVE PATTERN
H0512,Confirm,session x score_band,Overnight | 75-79,"[{""feature"": ""session_name"", ""value"": ""Overnight""}, {""feature"": ""score_band"", ""value"": ""75-79""}]",45,18,27,40.0,-0.1673063090793508,-7.5287839085707855,0.6949640007823006,16.22452779480195,2.0,-1.0,6,7,0,0.15447826744728793,-0.47008371327603515,0.13547109511733357,True,0.8606049044884247,,,,,,,,,,,,,,,,,,,,,0.9927819330416757,DESCRIPTIVE PATTERN
H0513,Confirm,session x score_band,Overnight | 80-84,"[{""feature"": ""session_name"", ""value"": ""Overnight""}, {""feature"": ""score_band"", ""value"": ""80-84""}]",0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,False,1.0,,,,,,,,,,,,,,,,,,,,,,DESCRIPTIVE PATTERN
H0514,Confirm,session x score_band,Overnight | 85-89,"[{""feature"": ""session_name"", ""value"": ""Overnight""}, {""feature"": ""score_band"", ""value"": ""85-89""}]",0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,False,1.0,,,,,,,,,,,,,,,,,,,,,,DESCRIPTIVE PATTERN
H0515,Confirm,session x score_band,Overnight | 90-94,"[{""feature"": ""session_name"", ""value"": ""Overnight""}, {""feature"": ""score_band"", ""value"": ""90-94""}]",95,36,59,37.89473684210526,-0.11003622461626568,-10.45344133854524,0.8027012024787454,20.147995766532166,2.0,-1.0,4,8,0,0.11427379864184334,-0.3340128699542786,0.11394042072174725,True,0.832205501795179,,,,,,,,,,,,,,,,,,,,,0.9927819330416757,DESCRIPTIVE PATTERN
H0516,Confirm,session x score_band,Overnight | 95+,"[{""feature"": ""session_name"", ""value"": ""Overnight""}, {""feature"": ""score_band"", ""value"": ""95+""}]",0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,False,1.0,,,,,,,,,,,,,,,,,,,,,,DESCRIPTIVE PATTERN
H0517,Confirm,session x score_band,Premarket | 70-74,"[{""feature"": ""session_name"", ""value"": ""Premarket""}, {""feature"": ""score_band"", ""value"": ""70-74""}]",0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,False,1.0,,,,,,,,,,,,,,,,,,,,,,DESCRIPTIVE PATTERN
H0518,Confirm,session x score_band,Premarket | 75-79,"[{""feature"": ""session_name"", ""value"": ""Premarket""}, {""feature"": ""score_band"", ""value"": ""75-79""}]",28,13,15,46.42857142857143,0.05541107921689651,1.5515102180731022,1.1048358908476166,5.321064998029527,2.0,-1.0,3,4,0,0.2383935168649485,-0.4118402138384025,0.5226623722721956,False,0.40809994979104225,,,,,,,,,,,,,,,,,,,,,,DESCRIPTIVE PATTERN
H0519,Confirm,session x score_band,Premarket | 80-84,"[{""feature"": ""session_name"", ""value"": ""Premarket""}, {""feature"": ""score_band"", ""value"": ""80-84""}]",0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,False,1.0,,,,,,,,,,,,,,,,,,,,,,DESCRIPTIVE PATTERN
H0520,Confirm,session x score_band,Premarket | 85-89,"[{""feature"": ""session_name"", ""value"": ""Premarket""}, {""feature"": ""score_band"", ""value"": ""85-89""}]",0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,False,1.0,,,,,,,,,,,,,,,,,,,,,,DESCRIPTIVE PATTERN
H0521,Confirm,session x score_band,Premarket | 90-94,"[{""feature"": ""session_name"", ""value"": ""Premarket""}, {""feature"": ""score_band"", ""value"": ""90-94""}]",76,29,47,38.1578947368421,0.030671119917462835,2.3310051137271754,1.050861707035816,15.148835765996095,2.0,-1.0,6,5,0,0.15510287393167377,-0.2733305129886177,0.3346727528235434,True,0.4216215279436256,0.5735,-0.2750786755756863,0.31234316990733807,37.0,-0.302767401836075,-11.202393867934774,39.0,0.3470102302990243,13.533398981661946,-7.668994886272824,2025-01,-7.504177040630367,29.411764705882355,50.0,2025Q1,8.226465194586758,2024Q1,-5.202393867934774,3.0,"{""2024"": {""count"": 53, ""mean"": -0.129503, ""sum"": -6.863657}, ""2025"": {""count"": 23, ""mean"": 0.399768, ""sum"": 9.194662}}",0.9927819330416757,DESCRIPTIVE PATTERN
H0522,Confirm,session x score_band,Premarket | 95+,"[{""feature"": ""session_name"", ""value"": ""Premarket""}, {""feature"": ""score_band"", ""value"": ""95+""}]",0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,False,1.0,,,,,,,,,,,,,,,,,,,,,,DESCRIPTIVE PATTERN
H0523,Confirm,session x score_band,Open | 70-74,"[{""feature"": ""session_name"", ""value"": ""Open""}, {""feature"": ""score_band"", ""value"": ""70-74""}]",0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,False,1.0,,,,,,,,,,,,,,,,,,,,,,DESCRIPTIVE PATTERN
H0524,Confirm,session x score_band,Open | 75-79,"[{""feature"": ""session_name"", ""value"": ""Open""}, {""feature"": ""score_band"", ""value"": ""75-79""}]",17,9,8,52.94117647058823,0.31303578199196486,5.321608293863402,1.778330228362223,3.2775974618409345,2.0,-1.0,4,4,0,0.30635753605851546,-0.2874249886827254,0.9134965526666552,False,0.15343805382922793,,,,,,,,,,,,,,,,,,,,,,DESCRIPTIVE PATTERN
H0525,Confirm,session x score_band,Open | 80-84,"[{""feature"": ""session_name"", ""value"": ""Open""}, {""feature"": ""score_band"", ""value"": ""80-84""}]",0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,False,1.0,,,,,,,,,,,,,,,,,,,,,,DESCRIPTIVE PATTERN
H0526,Confirm,session x score_band,Open | 85-89,"[{""feature"": ""session_name"", ""value"": ""Open""}, {""feature"": ""score_band"", ""value"": ""85-89""}]",5,3,2,60.0,0.22350371283495846,1.1175185641747922,1.5587592820873961,1.0,2.0,-1.0,2,1,0,0.5771422452114365,-0.9076950877794572,1.354702513449374,False,0.3492821195777738,,,,,,,,,,,,,,,,,,,,,,DESCRIPTIVE PATTERN
H0527,Confirm,session x score_band,Open | 90-94,"[{""feature"": ""session_name"", ""value"": ""Open""}, {""feature"": ""score_band"", ""value"": ""90-94""}]",6,2,4,33.333333333333336,-0.08336653038527013,-0.5001991823116207,0.8639962034683795,1.6778324948842576,2.0,-1.0,1,2,0,0.5417433968116563,-1.1451835881361165,0.9784505273655763,False,0.5611500473393742,,,,,,,,,,,,,,,,,,,,,,DESCRIPTIVE PATTERN
H0528,Confirm,session x score_band,Open | 95+,"[{""feature"": ""session_name"", ""value"": ""Open""}, {""feature"": ""score_band"", ""value"": ""95+""}]",6,2,4,33.333333333333336,-0.21345845159804155,-1.2807507095882493,0.5662746371414691,1.8259215525946004,0.8727972916478658,-1.0,1,2,0,0.35710104939203124,-0.9133765084064228,0.4864596052103397,False,0.7249978352962195,,,,,,,,,,,,,,,,,,,,,,DESCRIPTIVE PATTERN
H0529,Confirm,session x score_band,MidAM | 70-74,"[{""feature"": ""session_name"", ""value"": ""MidAM""}, {""feature"": ""score_band"", ""value"": ""70-74""}]",0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,False,1.0,,,,,,,,,,,,,,,,,,,,,,DESCRIPTIVE PATTERN
H0530,Confirm,session x score_band,MidAM | 75-79,"[{""feature"": ""session_name"", ""value"": ""MidAM""}, {""feature"": ""score_band"", ""value"": ""75-79""}]",23,11,12,47.82608695652174,0.05001351658867821,1.1503108815395988,1.1174898708183836,5.189394820775031,2.0,-1.0,4,4,0,0.231005648534,-0.4027575545379618,0.5027845877153182,False,0.41429767365816283,,,,,,,,,,,,,,,,,,,,,,DESCRIPTIVE PATTERN
H0531,Confirm,session x score_band,MidAM | 80-84,"[{""feature"": ""session_name"", ""value"": ""MidAM""}, {""feature"": ""score_band"", ""value"": ""80-84""}]",0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,False,1.0,,,,,,,,,,,,,,,,,,,,,,DESCRIPTIVE PATTERN
H0532,Confirm,session x score_band,MidAM | 85-89,"[{""feature"": ""session_name"", ""value"": ""MidAM""}, {""feature"": ""score_band"", ""value"": ""85-89""}]",10,6,4,60.0,0.3349820817404943,3.349820817404943,1.8374552043512358,2.0373011167942163,2.0,-1.0,3,2,0,0.39888135114739254,-0.44682536650839505,1.1167895299893837,False,0.2005091961186296,,,,,,,,,,,,,,,,,,,,,,DESCRIPTIVE PATTERN
H0533,Confirm,session x score_band,MidAM | 90-94,"[{""feature"": ""session_name"", ""value"": ""MidAM""}, {""feature"": ""score_band"", ""value"": ""90-94""}]",0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,False,1.0,,,,,,,,,,,,,,,,,,,,,,DESCRIPTIVE PATTERN
H0534,Confirm,session x score_band,MidAM | 95+,"[{""feature"": ""session_name"", ""value"": ""MidAM""}, {""feature"": ""score_band"", ""value"": ""95+""}]",10,3,7,30.0,-0.528526943539126,-5.28526943539126,0.24496150922982002,7.0,1.1646088836089288,-1.0,2,7,0,0.2524068823285253,-1.0232444329030357,-0.03380945417521636,False,0.9818677037204783,,,,,,,,,,,,,,,,,,,,,,DESCRIPTIVE PATTERN
H0535,Confirm,session x score_band,Midday | 70-74,"[{""feature"": ""session_name"", ""value"": ""Midday""}, {""feature"": ""score_band"", ""value"": ""70-74""}]",1,0,1,0.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,0,1,0,,,,False,1.0,,,,,,,,,,,,,,,,,,,,,,DESCRIPTIVE PATTERN
H0536,Confirm,session x score_band,Midday | 75-79,"[{""feature"": ""session_name"", ""value"": ""Midday""}, {""feature"": ""score_band"", ""value"": ""75-79""}]",40,18,22,45.0,0.02091575022523954,0.8366300090095815,1.0448124874507347,7.050319335123669,2.0,-1.0,5,5,0,0.17632025706828244,-0.324671953628594,0.36650345407907314,True,0.4527867688541417,0.5445,-0.3089340016958838,0.37651688526020327,23.0,-0.12423611816912708,-2.857430717889923,17.0,0.21729768981761807,3.694060726899507,-9.163369990990418,2024-10,-4.634878376933388,50.0,33.33333333333333,2024Q4,4.907801520624689,2025Q2,-3.213740793725182,3.0,"{""2024"": {""count"": 31, ""mean"": 0.033883, ""sum"": 1.050371}, ""2025"": {""count"": 9, ""mean"": -0.023749, ""sum"": -0.213741}}",0.9927819330416757,DESCRIPTIVE PATTERN
H0537,Confirm,session x score_band,Midday | 80-84,"[{""feature"": ""session_name"", ""value"": ""Midday""}, {""feature"": ""score_band"", ""value"": ""80-84""}]",0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,False,1.0,,,,,,,,,,,,,,,,,,,,,,DESCRIPTIVE PATTERN
H0538,Confirm,session x score_band,Midday | 85-89,"[{""feature"": ""session_name"", ""value"": ""Midday""}, {""feature"": ""score_band"", ""value"": ""85-89""}]",4,2,2,50.0,0.05888394162974897,0.23553576651899588,1.117767883259498,1.0,1.2757416258632752,-1.0,1,1,0,0.6147392546214142,-1.1460049974282227,1.2637728806877209,False,0.461844927618134,,,,,,,,,,,,,,,,,,,,,,DESCRIPTIVE PATTERN
H0539,Confirm,session x score_band,Midday | 90-94,"[{""feature"": ""session_name"", ""value"": ""Midday""}, {""feature"": ""score_band"", ""value"": ""90-94""}]",0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,False,1.0,,,,,,,,,,,,,,,,,,,,,,DESCRIPTIVE PATTERN
H0540,Confirm,session x score_band,Midday | 95+,"[{""feature"": ""session_name"", ""value"": ""Midday""}, {""feature"": ""score_band"", ""value"": ""95+""}]",11,5,6,45.45454545454545,-0.12213339066385878,-1.3434672973024466,0.7545052682871444,2.4724893195420647,2.0,-1.0,4,3,0,0.3050015976758805,-0.7199365221085845,0.475669740780867,False,0.6555820168066318,,,,,,,,,,,,,,,,,,,,,,DESCRIPTIVE PATTERN
H0541,Confirm,session x score_band,PM | 70-74,"[{""feature"": ""session_name"", ""value"": ""PM""}, {""feature"": ""score_band"", ""value"": ""70-74""}]",0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,False,1.0,,,,,,,,,,,,,,,,,,,,,,DESCRIPTIVE PATTERN
H0542,Confirm,session x score_band,PM | 75-79,"[{""feature"": ""session_name"", ""value"": ""PM""}, {""feature"": ""score_band"", ""value"": ""75-79""}]",35,17,17,48.57142857142857,0.13974190035113151,4.890966512289603,1.379537304129096,2.4352936895022883,2.0,-1.0,5,3,1,0.17996518351488539,-0.21298985933804385,0.4924736600403069,True,0.218728656224489,0.7815,-0.2004235022578661,0.4997888903984813,16.0,0.03956550542174582,0.6330480867479331,19.0,0.22410096976535102,4.2579184255416695,-4.762049519924856,2025-03,1.8909665122896033,64.28571428571429,66.66666666666666,2025Q1,2.7103267118831367,2024Q1,-0.49527082746547224,2.0,"{""2024"": {""count"": 19, ""mean"": 0.033318, ""sum"": 0.633048}, ""2025"": {""count"": 16, ""mean"": 0.26612, ""sum"": 4.257918}}",0.9927819330416757,DESCRIPTIVE PATTERN
H0543,Confirm,session x score_band,PM | 80-84,"[{""feature"": ""session_name"", ""value"": ""PM""}, {""feature"": ""score_band"", ""value"": ""80-84""}]",0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,False,1.0,,,,,,,,,,,,,,,,,,,,,,DESCRIPTIVE PATTERN
H0544,Confirm,session x score_band,PM | 85-89,"[{""feature"": ""session_name"", ""value"": ""PM""}, {""feature"": ""score_band"", ""value"": ""85-89""}]",6,1,5,16.666666666666668,-0.36088201813889986,-2.165292108833399,0.4801584013180178,4.165292108833399,2.0,-1.0,1,5,0,0.48051468597754116,-1.3026908026548805,0.5809267663770807,False,0.7736833716083147,,,,,,,,,,,,,,,,,,,,,,DESCRIPTIVE PATTERN
