pullback_id,leg_id,leg_direction,start_i,deepest_i,depth_pts,depth_atr,depth_pct_of_leg,duration,speed,efficiency,overlapping_candles,prior_swing_holds
PB-0014186,LEG-0034134,BEAR,546893,546910,5.75,5.193548387096774,0.8214285714285714,18,0.3194444444444444,0.08156028368794327,50,True
PB-0014187,LEG-0034135,BEAR,546899,546910,6.25,4.794520547945205,0.8333333333333334,12,0.5208333333333334,0.09124087591240876,50,True
PB-0014188,LEG-0034137,BULL,546916,546922,5.75,3.8333333333333335,0.6216216216216216,7,0.8214285714285714,0.09236947791164658,51,True
PB-0014189,LEG-0034147,BULL,547104,547105,8.75,2.9696969696969697,0.9459459459459459,2,4.375,0.053929121725731895,59,True
PB-0014190,LEG-0034148,BULL,547116,547175,11.25,3.387096774193548,0.7894736842105263,60,0.1875,0.07772020725388601,59,True
PB-0014191,LEG-0034149,BULL,547129,547182,15.75,5.7272727272727275,0.8873239436619719,54,0.2916666666666667,0.1171003717472119,59,True
PB-0014192,LEG-0034151,BEAR,547155,547214,8.0,3.2,0.6037735849056604,60,0.13333333333333333,0.06477732793522267,59,True
PB-0014193,LEG-0034155,BULL,547206,547207,4.75,2.353982300884956,0.5,2,2.375,0.05234159779614325,59,True
PB-0014194,LEG-0034156,BULL,547222,547222,3.75,2.625,0.5172413793103449,1,3.75,0.042492917847025496,57,True
PB-0014195,LEG-0034161,BULL,547326,547327,3.75,2.333333333333333,0.29411764705882354,2,1.875,0.04054054054054054,55,True
PB-0014196,LEG-0034165,BEAR,547396,547414,6.25,3.3333333333333335,0.7142857142857143,19,0.32894736842105265,0.030712530712530713,59,True
PB-0014197,LEG-0034168,BEAR,547434,547434,12.0,4.363636363636363,0.8135593220338984,1,12.0,0.06713286713286713,57,True
PB-0014198,LEG-0034170,BEAR,547484,547516,5.25,3.675,1.0,33,0.1590909090909091,0.10824742268041238,45,True
PB-0014199,LEG-0034172,BULL,547504,547507,4.25,3.606060606060606,0.68,4,1.0625,0.12142857142857143,43,True
PB-0014200,LEG-0034173,BULL,547522,547573,4.75,4.836363636363637,1.0,52,0.09134615384615384,0.1743119266055046,39,True
PB-0014201,LEG-0034177,BEAR,547599,547603,2.5,2.3333333333333335,0.47619047619047616,5,0.5,0.037037037037037035,44,True
PB-0014202,LEG-0034178,BEAR,547620,547657,4.75,3.1666666666666665,0.48717948717948717,38,0.125,0.05,48,True
PB-0014203,LEG-0034179,BEAR,547668,547726,10.0,2.9473684210526314,0.5555555555555556,59,0.1694915254237288,0.08849557522123894,58,True
PB-0014204,LEG-0034182,BULL,547735,547744,5.0,3.3333333333333335,0.5128205128205128,10,0.5,0.08368200836820083,51,True
PB-0014205,LEG-0034183,BULL,547773,547787,4.5,3.4054054054054057,0.6923076923076923,15,0.3,0.12244897959183673,37,True
PB-0014206,LEG-0034184,BEAR,547793,547820,4.0,4.571428571428571,1.0,28,0.14285714285714285,0.12598425196850394,32,True
PB-0014207,LEG-0034188,BEAR,547843,547848,2.25,3.7058823529411766,0.75,6,0.375,0.054878048780487805,44,True
PB-0014208,LEG-0034189,BEAR,547858,547917,2.5,4.375,0.9090909090909091,60,0.041666666666666664,0.054945054945054944,45,True
PB-0014209,LEG-0034194,BULL,547909,547909,2.0,2.382978723404255,0.38095238095238093,1,2.0,0.04,47,True
PB-0014210,LEG-0034195,BULL,547929,547967,6.0,7.304347826086957,0.9230769230769231,39,0.15384615384615385,0.12631578947368421,46,True
PB-0014211,LEG-0034199,BULL,548009,548009,1.5,2.1538461538461537,0.375,1,1.5,0.02586206896551724,50,True
PB-0014212,LEG-0034200,BULL,548032,548071,8.75,6.901408450704226,0.9459459459459459,40,0.21875,0.15765765765765766,49,True
PB-0014213,LEG-0034201,BEAR,548056,548083,2.25,2.6808510638297873,0.5294117647058824,28,0.08035714285714286,0.03529411764705882,47,True
PB-0014214,LEG-0034204,BULL,548089,548103,5.0,5.6,1.0,15,0.3333333333333333,0.08264462809917356,49,True
PB-0014215,LEG-0034206,BULL,548125,548125,3.5,3.111111111111111,0.8235294117647058,1,3.5,0.07179487179487179,49,True
PB-0014216,LEG-0034207,BULL,548144,548157,3.5,4.8999999999999995,0.7777777777777778,14,0.25,0.07,52,True
PB-0014217,LEG-0034208,BULL,548159,548159,2.25,2.739130434782609,0.6923076923076923,1,2.25,0.04433497536945813,52,True
PB-0014218,LEG-0034211,BULL,548175,548228,1.75,1.8148148148148149,0.2916666666666667,54,0.032407407407407406,0.03349282296650718,47,True
PB-0014219,LEG-0034212,BULL,548182,548228,3.5,4.0,0.45161290322580644,47,0.07446808510638298,0.06763285024154589,48,True
PB-0014220,LEG-0034213,BULL,548188,548228,4.0,5.463414634146342,0.48484848484848486,41,0.0975609756097561,0.07766990291262135,48,True
PB-0014221,LEG-0034218,BULL,548240,548293,5.5,5.310344827586206,0.7857142857142857,54,0.10185185185185185,0.1073170731707317,52,True
PB-0014222,LEG-0034223,BEAR,548343,548347,4.75,2.7142857142857144,0.34545454545454546,5,0.95,0.033807829181494664,58,True
PB-0014223,LEG-0034232,BEAR,548472,548472,8.25,1.9913793103448274,0.264,1,8.25,0.03296703296703297,59,True
PB-0014224,LEG-0034233,BEAR,548480,548484,10.0,2.3728813559322033,0.6779661016949152,5,2.0,0.040983606557377046,59,True
PB-0014225,LEG-0034235,BULL,548560,548561,6.75,2.6808510638297873,0.2571428571428571,2,3.375,0.04530201342281879,59,True
PB-0014226,LEG-0034236,BULL,548581,548610,10.0,4.34108527131783,0.6557377049180327,30,0.3333333333333333,0.06944444444444445,59,True
PB-0014227,LEG-0034241,BULL,548674,548733,12.25,5.196969696969697,0.46226415094339623,60,0.20416666666666666,0.09040590405904059,58,True
PB-0014228,LEG-0034242,BULL,548687,548741,20.0,8.75,0.6451612903225806,55,0.36363636363636365,0.14285714285714285,58,True
PB-0014229,LEG-0034250,BULL,548811,548812,6.25,1.4830508474576272,0.22727272727272727,2,3.125,0.03793626707132018,54,True
PB-0014230,LEG-0034251,BULL,548820,548877,18.0,2.3942992874109263,0.2517482517482518,58,0.3103448275862069,0.2236024844720497,52,True
PB-0014231,LEG-0034252,BEAR,548864,548892,2.75,3.581395348837209,0.2894736842105263,29,0.09482758620689655,0.055,40,True
PB-0014232,LEG-0034253,BEAR,548883,548892,6.25,8.333333333333334,0.4807692307692308,10,0.625,0.13020833333333334,39,True
PB-0014233,LEG-0034254,BULL,548898,548911,6.25,5.46875,1.0,14,0.44642857142857145,0.15527950310559005,40,True
PB-0014234,LEG-0034256,BULL,548938,548938,1.0,1.696969696969697,0.3076923076923077,1,1.0,0.023809523809523808,46,True
PB-0014235,LEG-0034257,BULL,548951,548951,1.25,2.121212121212121,0.3333333333333333,1,1.25,0.03164556962025317,44,True
PB-0014236,LEG-0034258,BULL,548959,548964,2.5,4.11764705882353,0.9090909090909091,6,0.4166666666666667,0.06493506493506493,43,True
PB-0014237,LEG-0034259,BULL,548968,548968,3.5,3.843137254901961,0.8235294117647058,1,3.5,0.08333333333333333,45,True
PB-0014238,LEG-0034263,BULL,549030,549048,5.0,4.057971014492753,0.8695652173913043,19,0.2631578947368421,0.09009009009009009,49,True
PB-0014239,LEG-0034266,BULL,549064,549072,3.0,3.0,0.42857142857142855,9,0.3333333333333333,0.05240174672489083,52,True
PB-0014240,LEG-0034267,BULL,549072,549072,3.25,3.5,0.4482758620689655,1,3.25,0.05603448275862069,55,True
PB-0014241,LEG-0034268,BULL,549087,549087,2.25,2.25,0.6,1,2.25,0.04,56,True
PB-0014242,LEG-0034269,BULL,549106,549112,3.0,2.8965517241379306,1.0,7,0.42857142857142855,0.06282722513089005,54,True
PB-0014243,LEG-0034270,BULL,549141,549186,5.25,5.444444444444445,1.0,46,0.11413043478260869,0.14482758620689656,45,True
PB-0014244,LEG-0034272,BEAR,549176,549176,1.0,1.8064516129032258,0.4,1,1.0,0.038834951456310676,31,True
PB-0014245,LEG-0034274,BULL,549204,549212,2.25,4.344827586206896,1.0,9,0.25,0.10843373493975904,30,True
PB-0014246,LEG-0034276,BULL,549223,549256,1.75,3.92,0.875,34,0.051470588235294115,0.09333333333333334,26,True
PB-0014247,LEG-0034281,BEAR,549296,549322,3.5,6.758620689655172,0.9333333333333333,27,0.12962962962962962,0.14432989690721648,36,True
PB-0014248,LEG-0034283,BEAR,549330,549330,1.25,1.8918918918918919,0.5,1,1.25,0.043478260869565216,41,True
PB-0014249,LEG-0034290,BULL,549408,549428,3.75,3.0,0.4166666666666667,21,0.17857142857142858,0.075,50,True
PB-0014250,LEG-0034293,BULL,549462,549516,7.0,7.2592592592592595,0.7777777777777778,55,0.12727272727272726,0.16568047337278108,38,True
PB-0014251,LEG-0034294,BEAR,549491,549499,2.25,3.15,0.75,9,0.25,0.05806451612903226,35,True
PB-0014252,LEG-0034299,BEAR,549566,549590,1.25,2.258064516129032,0.3125,25,0.05,0.02617801047120419,44,True
PB-0014253,LEG-0034300,BEAR,549578,549590,3.25,4.439024390243903,1.0,13,0.25,0.06220095693779904,47,True
PB-0014254,LEG-0034302,BEAR,549603,549635,1.75,2.6486486486486487,0.6363636363636364,33,0.05303030303030303,0.03070175438596491,53,True
PB-0014255,LEG-0034303,BEAR,549613,549635,4.0,4.148148148148148,1.0,23,0.17391304347826086,0.07441860465116279,51,True
PB-0014256,LEG-0034306,BULL,549641,549690,8.25,8.105263157894738,1.0,50,0.165,0.11870503597122302,48,True
PB-0014257,LEG-0034318,BULL,549817,549831,20.0,3.9857651245551597,0.6611570247933884,15,1.3333333333333333,0.11461318051575932,59,True
PB-0014258,LEG-0034319,BULL,549852,549861,7.5,2.359550561797753,0.7894736842105263,10,0.75,0.048,59,True
PB-0014259,LEG-0034320,BULL,549859,549861,9.5,3.224242424242424,0.8260869565217391,3,3.1666666666666665,0.06260296540362438,59,True
PB-0014260,LEG-0034321,BULL,549883,549941,7.5,3.36,0.5769230769230769,59,0.1271186440677966,0.05110732538330494,59,True
PB-0014261,LEG-0034324,BEAR,549925,549925,2.75,1.375,0.5238095238095238,1,2.75,0.015256588072122053,59,True
PB-0014262,LEG-0034325,BEAR,549932,549935,2.25,1.024390243902439,0.3333333333333333,4,0.5625,0.012113055181695828,59,True
PB-0014263,LEG-0034326,BEAR,549952,549980,9.25,3.217391304347826,0.42045454545454547,29,0.31896551724137934,0.05013550135501355,59,True
PB-0014264,LEG-0034328,BULL,549986,549991,15.0,4.719101123595506,0.7407407407407407,6,2.5,0.08021390374331551,59,True
PB-0014265,LEG-0034331,BEAR,550086,550095,22.25,2.6623931623931623,0.445,10,2.225,0.0636168691922802,59,True
PB-0014266,LEG-0034332,BEAR,550112,550117,20.25,3.554858934169279,0.8526315789473684,6,3.375,0.06564019448946515,58,True
PB-0014267,LEG-0034333,BEAR,550168,550174,8.5,1.6081081081081081,0.17435897435897435,7,1.2142857142857142,0.050595238095238096,55,True
PB-0014268,LEG-0034334,BEAR,550187,550236,9.25,2.232758620689655,0.4157303370786517,50,0.185,0.08258928571428571,53,True
PB-0014269,LEG-0034337,BULL,550216,550219,6.5,1.8383838383838385,0.45614035087719296,4,1.625,0.11016949152542373,44,True
PB-0014270,LEG-0034338,BULL,550242,550252,3.0,2.3661971830985915,0.6666666666666666,11,0.2727272727272727,0.07100591715976332,38,True
PB-0014271,LEG-0034339,BULL,550279,550312,2.75,3.2083333333333335,0.4583333333333333,34,0.08088235294117647,0.05092592592592592,41,True
PB-0014272,LEG-0034342,BULL,550340,550341,6.5,4.7272727272727275,0.8666666666666667,2,3.25,0.09352517985611511,47,True
PB-0014273,LEG-0034343,BULL,550367,550371,4.75,3.8,0.4634146341463415,5,0.95,0.0625,46,True
PB-0014274,LEG-0034344,BULL,550396,550404,3.5,3.2666666666666666,0.4827586206896552,9,0.3888888888888889,0.04011461318051576,50,True
PB-0014275,LEG-0034347,BULL,550426,550475,8.5,5.734939759036144,0.918918918918919,50,0.17,0.11295681063122924,55,True
PB-0014276,LEG-0034348,BEAR,550441,550444,5.5,3.948717948717949,0.88,4,1.375,0.08088235294117647,53,True
PB-0014277,LEG-0034352,BULL,550488,550490,3.75,3.387096774193548,0.75,3,1.25,0.07142857142857142,48,True
PB-0014278,LEG-0034353,BULL,550501,550501,2.5,2.8,0.625,1,2.5,0.04830917874396135,50,True
PB-0014279,LEG-0034354,BULL,550511,550566,2.75,2.6101694915254234,0.5789473684210527,56,0.049107142857142856,0.05263157894736842,48,True
PB-0014280,LEG-0034361,BEAR,550572,550581,7.25,6.6557377049180335,0.9666666666666667,10,0.725,0.18354430379746836,45,True
PB-0014281,LEG-0034362,BEAR,550616,550629,1.75,2.882352941176471,0.7777777777777778,14,0.125,0.03954802259887006,49,True
PB-0014282,LEG-0034368,BULL,550692,550697,5.5,3.75609756097561,0.7586206896551724,6,0.9166666666666666,0.08695652173913043,57,True
PB-0014283,LEG-0034369,BULL,550737,550760,3.25,3.7142857142857144,0.65,24,0.13541666666666666,0.0429042904290429,55,True
PB-0014284,LEG-0034370,BULL,550745,550760,6.25,5.555555555555555,0.78125,16,0.390625,0.07936507936507936,54,True
PB-0014285,LEG-0034373,BULL,550857,550857,2.5,2.121212121212121,0.4,1,2.5,0.03367003367003367,55,True
PB-0014286,LEG-0034374,BULL,550868,550868,3.5,2.684931506849315,0.4666666666666667,1,3.5,0.050724637681159424,54,True
PB-0014287,LEG-0034375,BULL,550890,550949,6.25,4.375,0.5813953488372093,60,0.10416666666666667,0.10869565217391304,54,True
PB-0014288,LEG-0034377,BEAR,550938,550975,4.75,5.018867924528302,0.8260869565217391,38,0.125,0.055232558139534885,50,True
PB-0014289,LEG-0034380,BEAR,550993,551024,15.0,6.176470588235294,1.0,32,0.46875,0.14492753623188406,49,True
PB-0014290,LEG-0034384,BEAR,551047,551075,3.75,1.8918918918918919,0.5357142857142857,29,0.12931034482758622,0.02074688796680498,57,True
PB-0014291,LEG-0034385,BEAR,551053,551075,5.25,2.352,0.84,23,0.22826086956521738,0.028965517241379312,59,True
PB-0014292,LEG-0034395,BULL,551151,551151,13.75,1.7073170731707317,0.4661016949152542,1,13.75,0.05092592592592592,59,True
PB-0014293,LEG-0034399,BEAR,551234,551234,19.75,3.894366197183099,0.572463768115942,1,19.75,0.0439377085650723,59,True
PB-0014294,LEG-0034400,BEAR,551260,551261,17.0,2.2295081967213113,0.3383084577114428,2,8.5,0.03901319563970167,59,True
PB-0014295,LEG-0034401,BEAR,551278,551325,38.5,4.083333333333333,0.6039215686274509,48,0.8020833333333334,0.10259826782145237,59,True
PB-0014296,LEG-0034403,BULL,551303,551304,19.5,2.927613941018767,0.65,2,9.75,0.05782060785767235,59,True
PB-0014297,LEG-0034404,BULL,551314,551349,21.25,3.4693877551020407,0.9883720930232558,36,0.5902777777777778,0.0663544106167057,59,True
PB-0014298,LEG-0034408,BULL,551372,551391,11.5,2.8122270742358078,0.2967741935483871,20,0.575,0.04074402125775022,59,True
PB-0014299,LEG-0034415,BULL,551477,551513,12.75,2.654275092936803,0.9622641509433962,37,0.34459459459459457,0.049707602339181284,58,True
PB-0014300,LEG-0034418,BULL,551532,551537,16.0,3.446153846153846,0.7529411764705882,6,2.6666666666666665,0.15347721822541965,55,True
PB-0014301,LEG-0034420,BULL,551581,551620,6.75,3.5327102803738315,0.675,40,0.16875,0.15517241379310345,43,True
PB-0014302,LEG-0034421,BEAR,551597,551651,5.25,7.35,0.8076923076923077,55,0.09545454545454546,0.12650602409638553,41,True
PB-0014303,LEG-0034423,BULL,551636,551691,5.25,7.170731707317073,1.0,56,0.09375,0.084,42,True
PB-0014304,LEG-0034431,BEAR,551761,551765,3.5,3.563636363636364,0.8235294117647058,5,0.7,0.0374331550802139,57,True
PB-0014305,LEG-0034433,BULL,551816,551817,3.0,1.9534883720930232,0.5,2,1.5,0.0379746835443038,53,True
PB-0014306,LEG-0034434,BULL,551836,551836,3.75,2.8000000000000003,0.5357142857142857,1,3.75,0.04838709677419355,53,True
PB-0014307,LEG-0034435,BULL,551861,551861,3.0,3.8181818181818183,0.5714285714285714,1,3.0,0.03986710963455149,55,True
PB-0014308,LEG-0034436,BULL,551877,551892,8.0,3.7024793388429753,0.5,16,0.5,0.1509433962264151,51,True
PB-0014309,LEG-0034438,BULL,551909,551914,3.25,3.25,0.65,6,0.5416666666666666,0.08552631578947369,41,True
PB-0014310,LEG-0034439,BULL,551948,551955,2.25,4.846153846153846,0.8181818181818182,8,0.28125,0.04433497536945813,51,True
PB-0014311,LEG-0034441,BULL,551967,551973,4.5,5.25,0.9473684210526315,7,0.6428571428571429,0.09045226130653267,50,True
PB-0014312,LEG-0034443,BULL,551998,552050,4.75,4.433333333333334,0.7037037037037037,53,0.08962264150943396,0.10614525139664804,42,True
PB-0014313,LEG-0034445,BEAR,552056,552057,1.5,1.5,0.2608695652173913,2,0.75,0.02857142857142857,51,True
PB-0014314,LEG-0034446,BEAR,552066,552125,3.75,4.883720930232558,0.6,60,0.0625,0.06437768240343347,51,True
PB-0014315,LEG-0034454,BULL,552131,552135,5.5,4.4,0.7857142857142857,5,1.1,0.07746478873239436,53,True
PB-0014316,LEG-0034455,BULL,552160,552163,2.0,2.2857142857142856,0.27586206896551724,4,0.5,0.02666666666666667,55,True
PB-0014317,LEG-0034456,BULL,552183,552212,6.0,4.0,0.5,30,0.2,0.08856088560885608,51,True
PB-0014318,LEG-0034458,BEAR,552218,552247,6.25,6.140350877192983,0.8928571428571429,30,0.20833333333333334,0.10638297872340426,49,True
PB-0014319,LEG-0034461,BEAR,552264,552275,5.25,7.0,0.9545454545454546,12,0.4375,0.08015267175572519,50,True
PB-0014320,LEG-0034465,BULL,552315,552356,4.0,3.446153846153846,0.5517241379310345,42,0.09523809523809523,0.06666666666666667,50,True
PB-0014321,LEG-0034466,BULL,552330,552356,7.0,6.125,0.6829268292682927,27,0.25925925925925924,0.10980392156862745,48,True
PB-0014322,LEG-0034470,BULL,552376,552376,3.75,3.888888888888889,0.6521739130434783,1,3.75,0.03325942350332594,50,True
PB-0014323,LEG-0034473,BULL,552446,552448,13.75,2.3404255319148937,0.9821428571428571,3,4.583333333333333,0.0641025641025641,59,True
PB-0014324,LEG-0034475,BULL,552461,552515,12.75,3.0254237288135593,0.4015748031496063,55,0.2318181818181818,0.05019685039370079,59,True
PB-0014325,LEG-0034476,BULL,552476,552515,17.25,5.221621621621622,0.47586206896551725,40,0.43125,0.06031468531468531,59,True
PB-0014326,LEG-0034482,BULL,552571,552571,4.25,1.017094017094017,0.1827956989247312,1,4.25,0.021794871794871794,58,True
PB-0014327,LEG-0034483,BULL,552586,552620,7.75,2.358695652173913,0.5740740740740741,35,0.22142857142857142,0.04041720990873533,58,True
PB-0014328,LEG-0034486,BULL,552664,552698,4.75,1.6624999999999999,0.3877551020408163,35,0.1357142857142857,0.03356890459363958,59,True
PB-0014329,LEG-0034487,BULL,552690,552698,14.0,5.6,0.6511627906976745,9,1.5555555555555556,0.10237659963436929,59,True
PB-0014330,LEG-0034488,BULL,552750,552796,12.0,6.524271844660195,0.6233766233766234,47,0.2553191489361702,0.09266409266409266,58,True
PB-0014331,LEG-0034490,BEAR,552780,552782,7.5,3.4710743801652892,0.5660377358490566,3,2.5,0.060240963855421686,58,True
PB-0014332,LEG-0034491,BEAR,552802,552817,7.75,3.6470588235294117,0.6739130434782609,16,0.484375,0.06042884990253411,59,True
PB-0014333,LEG-0034497,BEAR,552942,552995,39.5,2.8802083333333335,0.2453416149068323,54,0.7314814814814815,0.10575635876840696,59,True
PB-0014334,LEG-0034498,BEAR,552959,552995,52.0,6.456762749445676,0.29971181556195964,37,1.4054054054054055,0.17567567567567569,59,True
PB-0014335,LEG-0034500,BEAR,553015,553016,9.5,2.4976525821596245,0.6129032258064516,2,4.75,0.03315881326352531,59,True
PB-0014336,LEG-0034501,BEAR,553062,553067,28.0,3.69811320754717,0.5258215962441315,6,4.666666666666667,0.07476635514018691,59,True
PB-0014337,LEG-0034502,BEAR,553091,553091,14.25,2.2670454545454546,0.7125,1,14.25,0.03856562922868741,59,True
PB-0014338,LEG-0034503,BEAR,553103,553105,12.0,1.8512396694214877,0.5647058823529412,3,4.0,0.03644646924829157,59,True
PB-0014339,LEG-0034504,BEAR,553121,553178,28.5,4.178010471204189,0.9193548387096774,58,0.49137931034482757,0.10477941176470588,59,True
PB-0014340,LEG-0034506,BULL,553155,553157,9.0,1.976470588235294,0.5142857142857142,3,3.0,0.046094750320102434,59,True
PB-0014341,LEG-0034507,BULL,553170,553222,10.0,2.962962962962963,0.8695652173913043,53,0.18867924528301888,0.056338028169014086,58,True
PB-0014342,LEG-0034509,BEAR,553201,553249,13.0,4.232558139534883,0.7761194029850746,49,0.2653061224489796,0.08652246256239601,58,True
PB-0014343,LEG-0034516,BULL,553312,553312,2.5,1.8421052631578947,0.2857142857142857,1,2.5,0.014577259475218658,54,True
PB-0014344,LEG-0034517,BULL,553326,553327,3.5,2.1777777777777776,0.4666666666666667,2,1.75,0.018893387314439947,56,True
PB-0014345,LEG-0034518,BULL,553361,553373,18.5,3.4533333333333336,0.5736434108527132,13,1.4230769230769231,0.11044776119402985,57,True
PB-0014346,LEG-0034519,BEAR,553379,553416,17.25,6.232258064516129,0.9324324324324325,38,0.45394736842105265,0.11183144246353323,58,True
PB-0014347,LEG-0034526,BULL,553504,553529,36.5,6.509554140127389,0.9798657718120806,26,1.4038461538461537,0.15256008359456635,59,True
PB-0014348,LEG-0034527,BEAR,553535,553547,18.5,3.6607773851590104,0.9487179487179487,13,1.4230769230769231,0.09986504723346828,59,True
PB-0014349,LEG-0034529,BEAR,553582,553582,3.25,1.3188405797101448,0.23214285714285715,1,3.25,0.019345238095238096,58,True
