direction,timeframe,formation_i,formation_ts,upper,lower,midpoint,size_pts,size_atr,impulse_body_atr,first_revisit_i,first_revisit_age,first_interaction_type,touch_count,max_fill_depth,filled,untouched_before_revisit
BULL,1M,499,2017-10-02 01:35:00-05:00,5990.25,5990.0,5990.125,0.25,1.2727272727272727,0.0,500.0,1.0,F8,1,3.0,True,False
BEAR,1M,501,2017-10-02 01:37:00-05:00,5990.25,5989.75,5990.0,0.5,2.3333333333333335,2.3333333333333335,502.0,1.0,F7,4,2.0,True,False
BULL,1M,504,2017-10-02 01:40:00-05:00,5990.0,5989.75,5989.875,0.25,1.1666666666666667,0.0,505.0,1.0,F7,2,1.0,True,False
BULL,1M,505,2017-10-02 01:42:00-05:00,5990.0,5989.75,5989.875,0.25,1.0,0.0,507.0,2.0,F8,1,1.0,True,False
BULL,1M,506,2017-10-02 01:43:00-05:00,5990.5,5990.0,5990.25,0.5,1.8666666666666667,2.8000000000000003,507.0,1.0,F8,1,1.5,True,False
BEAR,1M,508,2017-10-02 01:45:00-05:00,5990.5,5990.0,5990.25,0.5,1.5555555555555554,2.333333333333333,509.0,1.0,F6,7,1.5,True,False
BEAR,1M,513,2017-10-02 01:50:00-05:00,5989.75,5989.5,5989.625,0.25,0.6363636363636364,0.6363636363636364,517.0,4.0,F8,1,2.0,True,False
BULL,1M,518,2017-10-02 01:55:00-05:00,5989.5,5989.0,5989.25,0.5,1.1199999999999999,1.68,519.0,1.0,F8,1,1.5,True,False
BEAR,1M,520,2017-10-02 01:57:00-05:00,5989.5,5989.0,5989.25,0.5,1.0769230769230769,2.1538461538461537,521.0,1.0,F6,5,1.0,True,False
BEAR,1M,551,2017-10-02 02:28:00-05:00,5989.25,5988.75,5989.0,0.5,0.8,0.0,552.0,1.0,F6,4,1.0,True,False
BEAR,1M,554,2017-10-02 02:31:00-05:00,5988.25,5988.0,5988.125,0.25,0.411764705882353,0.411764705882353,555.0,1.0,F6,3,3.0,True,False
BEAR,1M,574,2017-10-02 02:51:00-05:00,5987.0,5986.75,5986.875,0.25,0.6666666666666666,0.0,575.0,1.0,F8,1,1.0,True,False
BULL,1M,577,2017-10-02 02:54:00-05:00,5987.25,5987.0,5987.125,0.25,0.7368421052631579,0.7368421052631579,578.0,1.0,F7,4,2.0,True,False
BULL,1M,578,2017-10-02 02:55:00-05:00,5987.25,5987.0,5987.125,0.25,0.7777777777777777,0.7777777777777777,579.0,1.0,F7,3,2.0,True,False
BEAR,1M,582,2017-10-02 02:59:00-05:00,5987.5,5987.25,5987.375,0.25,0.7777777777777777,0.7777777777777777,587.0,5.0,F7,3,1.0,True,False
BEAR,1M,583,2017-10-02 03:00:00-05:00,5987.25,5987.0,5987.125,0.25,0.7368421052631579,0.7368421052631579,584.0,1.0,F6,4,1.0,True,False
BEAR,1M,588,2017-10-02 03:05:00-05:00,5987.0,5986.75,5986.875,0.25,0.9333333333333333,0.0,590.0,2.0,F6,2,1.0,True,False
BEAR,1M,589,2017-10-02 03:06:00-05:00,5987.0,5986.5,5986.75,0.5,1.5555555555555554,0.0,590.0,1.0,F6,2,1.0,True,False
BULL,1M,591,2017-10-02 03:08:00-05:00,5986.75,5986.5,5986.625,0.25,0.7,2.1,592.0,1.0,F8,1,2.0,True,False
BEAR,1M,593,2017-10-02 03:10:00-05:00,5986.75,5986.5,5986.625,0.25,0.6363636363636364,1.2727272727272727,595.0,2.0,F6,3,1.0,True,False
BEAR,1M,608,2017-10-02 03:26:00-05:00,5986.25,5986.0,5986.125,0.25,0.5599999999999999,0.5599999999999999,609.0,1.0,F8,1,2.0,True,False
BULL,1M,610,2017-10-02 03:28:00-05:00,5986.5,5986.0,5986.25,0.5,1.1666666666666667,0.5833333333333334,611.0,1.0,F6,2,1.0,True,False
BULL,1M,614,2017-10-02 03:32:00-05:00,5987.0,5986.5,5986.75,0.5,1.2173913043478262,0.6086956521739131,621.0,7.0,F7,2,1.0,True,False
BULL,1M,615,2017-10-02 03:33:00-05:00,5987.5,5987.0,5987.25,0.5,1.0769230769230769,1.0769230769230769,620.0,5.0,F7,2,1.0,True,False
BULL,1M,616,2017-10-02 03:34:00-05:00,5988.5,5987.5,5988.0,1.0,2.074074074074074,2.074074074074074,618.0,2.0,F7,3,1.0,True,False
BEAR,1M,619,2017-10-02 03:37:00-05:00,5988.75,5988.5,5988.625,0.25,0.5384615384615384,0.5384615384615384,658.0,39.0,F6,2,1.0,True,False
BEAR,1M,620,2017-10-02 03:38:00-05:00,5988.5,5988.0,5988.25,0.5,1.037037037037037,1.037037037037037,658.0,38.0,F8,1,1.0,True,False
BEAR,1M,621,2017-10-02 03:39:00-05:00,5988.0,5987.5,5987.75,0.5,1.037037037037037,0.5185185185185185,654.0,33.0,F7,4,2.0,True,False
BEAR,1M,622,2017-10-02 03:40:00-05:00,5987.5,5987.0,5987.25,0.5,0.9655172413793103,0.9655172413793103,653.0,31.0,F3,2,1.0,True,False
BEAR,1M,623,2017-10-02 03:41:00-05:00,5987.0,5986.5,5986.75,0.5,0.9333333333333333,0.4666666666666667,652.0,29.0,F6,2,1.5,True,False
BEAR,1M,624,2017-10-02 03:42:00-05:00,5986.5,5986.0,5986.25,0.5,0.9655172413793103,0.48275862068965514,625.0,1.0,F7,4,1.5,True,False
BEAR,1M,628,2017-10-02 03:46:00-05:00,5985.5,5985.25,5985.375,0.25,0.4666666666666667,0.9333333333333333,633.0,5.0,F7,4,1.0,True,False
BEAR,1M,630,2017-10-02 03:48:00-05:00,5985.0,5984.75,5984.875,0.25,0.5185185185185185,1.037037037037037,631.0,1.0,F6,1,1.0,True,False
BEAR,1M,641,2017-10-02 03:59:00-05:00,5984.5,5984.25,5984.375,0.25,0.5384615384615384,0.5384615384615384,642.0,1.0,F6,1,1.0,True,False
BULL,1M,645,2017-10-02 04:03:00-05:00,5984.75,5984.25,5984.5,0.5,1.4,1.4,1046.0,401.0,F8,1,9.5,True,False
BULL,1M,646,2017-10-02 04:04:00-05:00,5985.25,5984.75,5985.0,0.5,1.4736842105263157,0.7368421052631579,650.0,4.0,F7,4,10.5,True,False
BULL,1M,647,2017-10-02 04:05:00-05:00,5985.5,5985.0,5985.25,0.5,1.5555555555555554,0.0,649.0,2.0,F7,5,11.0,True,False
BULL,1M,648,2017-10-02 04:06:00-05:00,5985.75,5985.5,5985.625,0.25,0.823529411764706,0.0,649.0,1.0,F8,1,1.0,True,False
BULL,1M,653,2017-10-02 04:11:00-05:00,5986.75,5985.75,5986.25,1.0,2.5454545454545454,3.8181818181818183,654.0,1.0,F7,7,6.75,True,False
BULL,1M,659,2017-10-02 04:17:00-05:00,5988.5,5987.25,5987.875,1.25,2.1875,1.75,660.0,1.0,F6,18,1.6,True,False
BULL,1M,674,2017-10-02 04:32:00-05:00,5990.5,5989.25,5989.875,1.25,2.3333333333333335,4.2,675.0,1.0,F7,4,1.2,True,False
BEAR,1M,676,2017-10-02 04:34:00-05:00,5990.5,5990.25,5990.375,0.25,0.45161290322580644,0.0,677.0,1.0,F6,6,3.0,True,False
BEAR,1M,678,2017-10-02 04:36:00-05:00,5989.75,5989.5,5989.625,0.25,0.45161290322580644,0.45161290322580644,679.0,1.0,F6,1,1.0,True,False
BULL,1M,689,2017-10-02 04:47:00-05:00,5990.0,5989.5,5989.75,0.5,0.9032258064516129,0.9032258064516129,690.0,1.0,F6,4,1.0,True,False
BULL,1M,692,2017-10-02 04:50:00-05:00,5990.25,5990.0,5990.125,0.25,0.48275862068965514,0.0,696.0,4.0,F8,1,1.0,True,False
BULL,1M,693,2017-10-02 04:51:00-05:00,5990.75,5990.25,5990.5,0.5,0.9655172413793103,1.4482758620689653,696.0,3.0,F8,1,1.5,True,False
BULL,1M,694,2017-10-02 04:52:00-05:00,5991.25,5991.0,5991.125,0.25,0.5,0.0,695.0,1.0,F8,1,1.0,True,False
BEAR,1M,696,2017-10-02 04:54:00-05:00,5991.25,5991.0,5991.125,0.25,0.45161290322580644,0.45161290322580644,700.0,4.0,F7,2,1.0,True,False
BEAR,1M,697,2017-10-02 04:55:00-05:00,5991.0,5990.0,5990.5,1.0,1.8666666666666667,0.9333333333333333,698.0,1.0,F6,3,1.0,True,False
BULL,1M,699,2017-10-02 04:57:00-05:00,5990.25,5990.0,5990.125,0.25,0.42424242424242425,2.121212121212121,703.0,4.0,F6,3,1.0,True,False
BULL,1M,701,2017-10-02 04:59:00-05:00,5990.75,5990.5,5990.625,0.25,0.45161290322580644,0.0,702.0,1.0,F6,2,2.0,True,False
BULL,1M,711,2017-10-02 05:09:00-05:00,5991.25,5990.5,5990.875,0.75,1.2727272727272727,1.2727272727272727,712.0,1.0,F7,2,1.6666666666666667,True,False
BULL,1M,714,2017-10-02 05:12:00-05:00,5992.75,5992.0,5992.375,0.75,1.2,0.8,715.0,1.0,F6,4,1.0,True,False
BULL,1M,718,2017-10-02 05:16:00-05:00,5993.5,5993.25,5993.375,0.25,0.3783783783783784,0.3783783783783784,719.0,1.0,F7,2,3.0,True,False
BEAR,1M,721,2017-10-02 05:19:00-05:00,5993.5,5993.0,5993.25,0.5,0.7,0.7,722.0,1.0,F6,2,1.0,True,False
BULL,1M,727,2017-10-02 05:25:00-05:00,5994.25,5993.75,5994.0,0.5,0.8,0.4,737.0,10.0,F6,6,1.0,True,False
BULL,1M,728,2017-10-02 05:26:00-05:00,5994.75,5994.25,5994.5,0.5,0.7567567567567568,0.3783783783783784,730.0,2.0,F7,4,1.5,True,False
BEAR,1M,738,2017-10-02 05:36:00-05:00,5994.75,5994.5,5994.625,0.25,0.358974358974359,1.794871794871795,739.0,1.0,F6,2,5.0,True,False
BULL,1M,740,2017-10-02 05:38:00-05:00,5994.75,5994.5,5994.625,0.25,0.34146341463414637,0.34146341463414637,741.0,1.0,F8,1,3.0,True,False
BEAR,1M,742,2017-10-02 05:40:00-05:00,5994.75,5994.25,5994.5,0.5,0.7368421052631579,0.7368421052631579,743.0,1.0,F7,2,1.5,True,False
BULL,1M,745,2017-10-02 05:43:00-05:00,5995.0,5994.25,5994.625,0.75,1.024390243902439,1.3658536585365855,749.0,4.0,F6,1,1.0,True,False
BULL,1M,746,2017-10-02 05:44:00-05:00,5995.25,5995.0,5995.125,0.25,0.35,1.4,749.0,3.0,F8,1,4.0,True,False
BEAR,1M,750,2017-10-02 05:48:00-05:00,5995.5,5994.75,5995.125,0.75,0.9767441860465116,1.627906976744186,751.0,1.0,F7,4,1.6666666666666667,True,False
BULL,1M,752,2017-10-02 05:50:00-05:00,5995.0,5994.75,5994.875,0.25,0.35,0.35,753.0,1.0,F7,2,3.0,True,False
BULL,1M,754,2017-10-02 05:52:00-05:00,5995.5,5995.25,5995.375,0.25,0.3783783783783784,0.3783783783783784,755.0,1.0,F6,3,1.0,True,False
BULL,1M,755,2017-10-02 05:53:00-05:00,5995.5,5995.25,5995.375,0.25,0.4,0.4,756.0,1.0,F6,2,1.0,True,False
BEAR,1M,770,2017-10-02 06:08:00-05:00,5995.25,5994.5,5994.875,0.75,1.5,1.5,771.0,1.0,F7,7,1.3333333333333333,True,False
BEAR,1M,773,2017-10-02 06:11:00-05:00,5994.5,5993.75,5994.125,0.75,1.2727272727272727,2.5454545454545454,774.0,1.0,F7,7,1.0,True,False
BULL,1M,778,2017-10-02 06:16:00-05:00,5994.0,5993.75,5993.875,0.25,0.48275862068965514,0.48275862068965514,779.0,1.0,F6,1,1.0,True,False
BULL,1M,781,2017-10-02 06:19:00-05:00,5994.5,5994.0,5994.25,0.5,1.037037037037037,0.5185185185185185,782.0,1.0,F6,1,2.0,True,False
BULL,1M,787,2017-10-02 06:25:00-05:00,5995.0,5994.25,5994.625,0.75,1.5555555555555556,1.5555555555555556,789.0,2.0,F7,2,1.6666666666666667,True,False
BULL,1M,788,2017-10-02 06:26:00-05:00,5995.25,5994.75,5995.0,0.5,1.1199999999999999,1.1199999999999999,789.0,1.0,F8,1,1.5,True,False
BEAR,1M,790,2017-10-02 06:28:00-05:00,5995.25,5994.75,5995.0,0.5,1.1199999999999999,0.5599999999999999,793.0,3.0,F7,3,1.5,True,False
BEAR,1M,791,2017-10-02 06:29:00-05:00,5994.5,5994.25,5994.375,0.25,0.5384615384615384,0.5384615384615384,792.0,1.0,F6,1,1.0,True,False
BULL,1M,798,2017-10-02 06:36:00-05:00,5996.5,5995.5,5996.0,1.0,1.4736842105263157,1.8421052631578947,800.0,2.0,F6,24,1.5,True,False
BULL,1M,807,2017-10-02 06:45:00-05:00,5997.0,5996.75,5996.875,0.25,0.3333333333333333,0.6666666666666666,821.0,14.0,F7,2,1.0,True,False
BULL,1M,808,2017-10-02 06:46:00-05:00,5997.75,5997.25,5997.5,0.5,0.6222222222222222,0.6222222222222222,811.0,3.0,F7,6,1.5,True,False
BEAR,1M,817,2017-10-02 06:55:00-05:00,5998.75,5998.25,5998.5,0.5,0.8,1.2,917.0,100.0,F6,1,2.0,True,False
BEAR,1M,818,2017-10-02 06:56:00-05:00,5998.25,5998.0,5998.125,0.25,0.42424242424242425,0.42424242424242425,819.0,1.0,F6,3,5.0,True,False
BEAR,1M,822,2017-10-02 07:00:00-05:00,5997.5,5997.25,5997.375,0.25,0.5384615384615384,1.6153846153846154,827.0,5.0,F6,1,1.0,True,False
BEAR,1M,828,2017-10-02 07:06:00-05:00,5996.75,5996.5,5996.625,0.25,0.48275862068965514,2.413793103448276,829.0,1.0,F8,1,1.0,True,False
BEAR,1M,833,2017-10-02 07:11:00-05:00,5996.75,5996.5,5996.625,0.25,0.5,1.0,834.0,1.0,F7,4,1.0,True,False
BULL,1M,839,2017-10-02 07:17:00-05:00,5996.5,5996.25,5996.375,0.25,0.5,2.0,841.0,2.0,F7,4,3.0,True,False
BEAR,1M,845,2017-10-02 07:23:00-05:00,5996.5,5996.0,5996.25,0.5,1.0769230769230769,1.0769230769230769,846.0,1.0,F7,3,2.5,True,False
BEAR,1M,848,2017-10-02 07:26:00-05:00,5995.25,5995.0,5995.125,0.25,0.4666666666666667,1.4000000000000001,849.0,1.0,F6,1,2.0,True,False
BEAR,1M,852,2017-10-02 07:30:00-05:00,5994.75,5994.5,5994.625,0.25,0.48275862068965514,0.48275862068965514,853.0,1.0,F8,1,2.0,True,False
BULL,1M,854,2017-10-02 07:32:00-05:00,5995.0,5994.5,5994.75,0.5,0.9032258064516129,0.9032258064516129,859.0,5.0,F8,1,1.0,True,False
BULL,1M,855,2017-10-02 07:33:00-05:00,5995.5,5995.0,5995.25,0.5,0.9032258064516129,1.3548387096774193,859.0,4.0,F8,1,2.0,True,False
BULL,1M,856,2017-10-02 07:34:00-05:00,5996.0,5995.75,5995.875,0.25,0.4,0.4,859.0,3.0,F8,1,6.0,True,False
BULL,1M,857,2017-10-02 07:35:00-05:00,5997.0,5995.75,5996.375,1.25,1.8918918918918919,1.8918918918918919,858.0,1.0,F7,2,2.0,True,False
BEAR,1M,860,2017-10-02 07:38:00-05:00,5996.5,5994.5,5995.5,2.0,2.871794871794872,3.230769230769231,861.0,1.0,F7,6,2.375,True,False
BEAR,1M,862,2017-10-02 07:40:00-05:00,5994.5,5993.75,5994.125,0.75,0.9767441860465116,1.9534883720930232,864.0,2.0,F6,2,2.3333333333333335,True,False
BEAR,1M,867,2017-10-02 07:45:00-05:00,5993.25,5993.0,5993.125,0.25,0.2978723404255319,0.5957446808510638,869.0,2.0,F6,1,1.0,True,False
BEAR,1M,868,2017-10-02 07:46:00-05:00,5993.0,5992.75,5992.875,0.25,0.30434782608695654,0.6086956521739131,869.0,1.0,F6,1,2.0,True,False
BEAR,1M,871,2017-10-02 07:49:00-05:00,5992.25,5991.75,5992.0,0.5,0.5490196078431373,0.5490196078431373,882.0,11.0,F6,2,7.5,True,False
BEAR,1M,872,2017-10-02 07:50:00-05:00,5991.5,5990.5,5991.0,1.0,1.037037037037037,1.8148148148148149,874.0,2.0,F6,1,1.0,True,False
BULL,1M,880,2017-10-02 07:58:00-05:00,5990.5,5990.25,5990.375,0.25,0.23333333333333334,0.23333333333333334,882.0,2.0,F8,1,3.0,True,False
BEAR,1M,883,2017-10-02 08:01:00-05:00,5990.75,5990.0,5990.375,0.75,0.6176470588235294,1.4411764705882355,884.0,1.0,F6,3,1.0,True,False
BEAR,1M,887,2017-10-02 08:05:00-05:00,5990.0,5989.75,5989.875,0.25,0.22580645161290322,0.45161290322580644,889.0,2.0,F7,2,2.0,True,False
BEAR,1M,888,2017-10-02 08:06:00-05:00,5989.75,5989.25,5989.5,0.5,0.5,1.0,889.0,1.0,F8,1,1.0,True,False
BULL,1M,890,2017-10-02 08:08:00-05:00,5989.75,5989.25,5989.5,0.5,0.4912280701754386,0.9824561403508772,893.0,3.0,F6,4,1.0,True,False
BULL,1M,891,2017-10-02 08:09:00-05:00,5990.0,5989.75,5989.875,0.25,0.25,0.5,892.0,1.0,F6,2,1.0,True,False
BULL,1M,910,2017-10-02 08:28:00-05:00,5989.75,5989.5,5989.625,0.25,0.2641509433962264,1.849056603773585,911.0,1.0,F6,2,3.0,True,False
BULL,1M,916,2017-10-02 08:34:00-05:00,5993.25,5992.25,5992.75,1.0,0.43076923076923074,1.0769230769230769,922.0,6.0,F6,1,1.5,True,False
BULL,1M,918,2017-10-02 08:36:00-05:00,5997.0,5995.75,5996.375,1.25,0.46357615894039733,1.2980132450331126,919.0,1.0,F8,1,2.4,True,False
BEAR,1M,920,2017-10-02 08:38:00-05:00,5997.0,5996.0,5996.5,1.0,0.3181818181818182,0.6363636363636364,921.0,1.0,F6,1,2.5,True,False
BULL,1M,926,2017-10-02 08:44:00-05:00,5997.25,5996.75,5997.0,0.5,0.1320754716981132,0.7264150943396227,927.0,1.0,F8,1,3.5,True,False
BEAR,1M,930,2017-10-02 08:48:00-05:00,5996.5,5995.75,5996.125,0.75,0.21428571428571427,0.42857142857142855,935.0,5.0,F7,3,2.3333333333333335,True,False
BULL,1M,935,2017-10-02 08:53:00-05:00,5994.25,5993.5,5993.875,0.75,0.2359550561797753,0.7078651685393259,936.0,1.0,F6,2,1.3333333333333333,True,False
BULL,1M,938,2017-10-02 08:56:00-05:00,5996.5,5995.75,5996.125,0.75,0.25925925925925924,0.691358024691358,939.0,1.0,F6,1,2.3333333333333335,True,False
BULL,1M,941,2017-10-02 08:59:00-05:00,6000.5,5998.0,5999.25,2.5,0.8333333333333334,1.0833333333333333,942.0,1.0,F6,1,1.0,True,False
BULL,1M,947,2017-10-02 09:05:00-05:00,6000.5,5998.75,5999.625,1.75,0.5444444444444444,0.7777777777777778,951.0,4.0,F6,4,1.1428571428571428,True,False
BULL,1M,948,2017-10-02 09:06:00-05:00,6002.0,6001.5,6001.75,0.5,0.15730337078651685,0.6292134831460674,951.0,3.0,F6,1,5.0,True,False
BULL,1M,958,2017-10-02 09:16:00-05:00,6004.75,6004.0,6004.375,0.75,0.25149700598802394,1.1736526946107784,959.0,1.0,F6,4,1.6666666666666667,True,False
BULL,1M,975,2017-10-02 09:33:00-05:00,6004.25,6004.0,6004.125,0.25,0.09655172413793103,0.48275862068965514,976.0,1.0,F6,2,2.0,True,False
BULL,1M,986,2017-10-02 09:44:00-05:00,6004.25,6004.0,6004.125,0.25,0.1272727272727273,1.0181818181818183,993.0,7.0,F7,2,13.0,True,False
BULL,1M,988,2017-10-02 09:46:00-05:00,6005.75,6005.5,6005.625,0.25,0.1308411214953271,0.9158878504672897,993.0,5.0,F8,1,6.0,True,False
BEAR,1M,994,2017-10-02 09:52:00-05:00,6006.0,6004.5,6005.25,1.5,0.6666666666666666,1.0,,,,0,0.0,False,True
BEAR,1M,995,2017-10-02 09:53:00-05:00,6004.25,6003.5,6003.875,0.75,0.3387096774193548,1.0161290322580645,997.0,2.0,F6,4,1.0,True,False
BEAR,1M,1001,2017-10-02 09:59:00-05:00,6002.75,6001.0,6001.875,1.75,0.8521739130434783,1.3391304347826087,1002.0,1.0,F6,5,1.1428571428571428,True,False
BEAR,1M,1010,2017-10-02 10:08:00-05:00,6000.5,6000.25,6000.375,0.25,0.1386138613861386,0.5544554455445544,1014.0,4.0,F8,1,4.0,True,False
BULL,1M,1015,2017-10-02 10:13:00-05:00,6000.25,5999.0,5999.625,1.25,0.693069306930693,1.1089108910891088,1016.0,1.0,F7,5,1.4,True,False
BEAR,1M,1022,2017-10-02 10:20:00-05:00,5999.75,5999.0,5999.375,0.75,0.3652173913043479,0.8521739130434783,1023.0,1.0,F7,1,0.0,False,False
BEAR,1M,1025,2017-10-02 10:23:00-05:00,5998.0,5997.25,5997.625,0.75,0.37837837837837834,1.135135135135135,1026.0,1.0,F6,1,1.0,True,False
BEAR,1M,1028,2017-10-02 10:26:00-05:00,5996.0,5995.25,5995.625,0.75,0.34426229508196726,1.2622950819672132,1029.0,1.0,F6,1,1.0,True,False
BEAR,1M,1033,2017-10-02 10:31:00-05:00,5994.25,5992.5,5993.375,1.75,0.7777777777777778,2.111111111111111,1034.0,1.0,F7,3,0.2857142857142857,False,False
BEAR,1M,1037,2017-10-02 10:35:00-05:00,5992.0,5990.5,5991.25,1.5,0.631578947368421,0.7368421052631579,1041.0,4.0,F7,3,0.8333333333333334,False,False
BEAR,1M,1044,2017-10-02 10:42:00-05:00,5990.0,5989.0,5989.5,1.0,0.434108527131783,1.302325581395349,1045.0,1.0,F7,2,0.25,False,False
BEAR,1M,1047,2017-10-02 10:45:00-05:00,5986.5,5981.75,5984.125,4.75,1.8601398601398602,2.251748251748252,1128.0,81.0,F7,10,1.368421052631579,True,False
BEAR,1M,1048,2017-10-02 10:46:00-05:00,5980.0,5979.25,5979.625,0.75,0.2876712328767123,0.7671232876712328,1055.0,7.0,F6,1,1.3333333333333333,True,False
BEAR,1M,1051,2017-10-02 10:49:00-05:00,5977.0,5976.75,5976.875,0.25,0.09929078014184398,0.09929078014184398,1052.0,1.0,F8,1,2.0,True,False
BULL,1M,1056,2017-10-02 10:54:00-05:00,5979.0,5978.0,5978.5,1.0,0.4028776978417266,0.7050359712230215,1057.0,1.0,F8,1,3.5,True,False
BEAR,1M,1058,2017-10-02 10:56:00-05:00,5979.0,5976.75,5977.875,2.25,0.8235294117647058,1.4640522875816993,1089.0,31.0,F6,17,1.7777777777777777,True,False
BEAR,1M,1059,2017-10-02 10:57:00-05:00,5975.5,5975.0,5975.25,0.5,0.1891891891891892,0.6621621621621622,1085.0,26.0,F6,1,2.5,True,False
BEAR,1M,1061,2017-10-02 10:59:00-05:00,5973.5,5970.0,5971.75,3.5,1.3154362416107384,2.442953020134228,1081.0,20.0,F7,2,0.9285714285714286,True,False
BEAR,1M,1062,2017-10-02 11:00:00-05:00,5967.0,5966.75,5966.875,0.25,0.08695652173913043,0.2608695652173913,1069.0,7.0,F6,1,3.0,True,False
BEAR,1M,1063,2017-10-02 11:01:00-05:00,5966.5,5962.75,5964.625,3.75,1.2352941176470589,1.2352941176470589,1064.0,1.0,F6,6,1.2666666666666666,True,False
BULL,1M,1082,2017-10-02 11:20:00-05:00,5970.0,5966.5,5968.25,3.5,1.3517241379310345,1.4482758620689655,,,,0,0.0,False,True
BULL,1M,1083,2017-10-02 11:21:00-05:00,5971.25,5970.5,5970.875,0.75,0.3,0.9,,,,0,0.0,False,True
BULL,1M,1086,2017-10-02 11:24:00-05:00,5974.25,5974.0,5974.125,0.25,0.10606060606060606,0.9545454545454545,1087.0,1.0,F6,2,3.0,True,False
BULL,1M,1089,2017-10-02 11:27:00-05:00,5975.75,5975.5,5975.625,0.25,0.11382113821138211,0.45528455284552843,1090.0,1.0,F6,2,3.0,True,False
BEAR,1M,1096,2017-10-02 11:34:00-05:00,5975.75,5975.5,5975.625,0.25,0.14432989690721648,0.43298969072164945,1097.0,1.0,F6,1,1.0,True,False
BEAR,1M,1104,2017-10-02 11:42:00-05:00,5974.75,5974.5,5974.625,0.25,0.17073170731707318,0.5121951219512195,1105.0,1.0,F8,1,5.0,True,False
BULL,1M,1106,2017-10-02 11:44:00-05:00,5975.5,5974.5,5975.0,1.0,0.6588235294117647,1.1529411764705884,1111.0,5.0,F7,8,0.5,False,False
BULL,1M,1107,2017-10-02 11:45:00-05:00,5976.75,5975.75,5976.25,1.0,0.6666666666666666,1.1666666666666667,1108.0,1.0,F6,2,1.0,True,False
BEAR,1M,1111,2017-10-02 11:49:00-05:00,5977.25,5976.5,5976.875,0.75,0.5316455696202531,1.0632911392405062,1115.0,4.0,F6,3,1.0,True,False
BULL,1M,1125,2017-10-02 12:03:00-05:00,5980.0,5979.5,5979.75,0.5,0.345679012345679,0.8641975308641976,1126.0,1.0,F7,2,2.0,True,False
BEAR,1M,1131,2017-10-02 12:09:00-05:00,5981.0,5980.5,5980.75,0.5,0.3076923076923077,1.0769230769230769,1140.0,9.0,F8,1,2.5,True,False
BEAR,1M,1144,2017-10-02 12:22:00-05:00,5981.25,5980.25,5980.75,1.0,0.5957446808510638,1.1914893617021276,1152.0,8.0,F6,12,1.0,True,False
BEAR,1M,1145,2017-10-02 12:23:00-05:00,5979.5,5978.75,5979.125,0.75,0.46153846153846156,1.0769230769230769,1146.0,1.0,F6,4,1.0,True,False
BULL,1M,1152,2017-10-02 12:30:00-05:00,5979.5,5979.25,5979.375,0.25,0.14893617021276595,0.5957446808510638,1153.0,1.0,F8,1,2.0,True,False
BEAR,1M,1155,2017-10-02 12:33:00-05:00,5979.0,5978.5,5978.75,0.5,0.2978723404255319,1.3404255319148937,1156.0,1.0,F7,2,2.0,True,False
BULL,1M,1158,2017-10-02 12:36:00-05:00,5979.0,5978.5,5978.75,0.5,0.35443037974683544,0.17721518987341772,1159.0,1.0,F6,1,1.5,True,False
BEAR,1M,1164,2017-10-02 12:42:00-05:00,5977.75,5976.0,5976.875,1.75,1.1395348837209303,1.4651162790697674,1165.0,1.0,F7,4,2.4285714285714284,True,False
BULL,1M,1168,2017-10-02 12:46:00-05:00,5977.25,5976.0,5976.625,1.25,0.7954545454545455,0.9545454545454546,1179.0,11.0,F6,6,1.0,True,False
BULL,1M,1169,2017-10-02 12:47:00-05:00,5978.75,5977.5,5978.125,1.25,0.8333333333333334,1.0,1171.0,2.0,F6,8,1.4,True,False
BULL,1M,1181,2017-10-02 12:59:00-05:00,5979.5,5979.0,5979.25,0.5,0.3373493975903614,1.180722891566265,1183.0,2.0,F8,1,2.5,True,False
BEAR,1M,1184,2017-10-02 13:02:00-05:00,5980.0,5979.0,5979.5,1.0,0.6829268292682927,1.024390243902439,1185.0,1.0,F6,3,1.0,True,False
BULL,1M,1191,2017-10-02 13:09:00-05:00,5980.5,5979.5,5980.0,1.0,0.7272727272727273,0.7272727272727273,1193.0,2.0,F6,1,1.0,True,False
BEAR,1M,1199,2017-10-02 13:17:00-05:00,5979.75,5979.0,5979.375,0.75,0.65625,0.875,1208.0,9.0,F7,2,2.0,True,False
BEAR,1M,1200,2017-10-02 13:18:00-05:00,5978.75,5977.75,5978.25,1.0,0.8888888888888888,1.5555555555555556,1201.0,1.0,F7,5,1.5,True,False
BULL,1M,1209,2017-10-02 13:27:00-05:00,5979.25,5978.5,5978.875,0.75,0.65625,0.4375,1229.0,20.0,F6,2,2.0,True,False
BULL,1M,1210,2017-10-02 13:28:00-05:00,5980.0,5979.25,5979.625,0.75,0.5915492957746479,0.3943661971830986,1229.0,19.0,F8,1,1.3333333333333333,True,False
BULL,1M,1211,2017-10-02 13:29:00-05:00,5982.5,5980.5,5981.5,2.0,1.4,1.4,1228.0,17.0,F7,2,1.75,True,False
BULL,1M,1212,2017-10-02 13:30:00-05:00,5984.25,5983.0,5983.625,1.25,0.7777777777777778,1.4,1219.0,7.0,F7,8,1.0,True,False
BULL,1M,1213,2017-10-02 13:31:00-05:00,5987.0,5985.25,5986.125,1.75,1.1136363636363638,2.2272727272727275,1214.0,1.0,F7,5,1.2857142857142858,True,False
