entry_i,timestamp_ct,direction,event_type,structure_level,event_id,swing_high,swing_low,dist_swing_high_atr,dist_swing_low_atr,break_dist_atr,body_atr,range_atr,body_vs_avg,close_loc,mom_1,mom_3,mom_5,mom_10,atr,atr_ratio,m5_mom,m15_mom_4,m15_body_atr,ext_30min_atr,ext_60min_atr,phase44_active,core_b1_active,core_authorized,min_since_p44,min_since_core_entry,m15_range_pos_4,m15_range_pos_8,m15_range_pos_12,m15_range_pos_20,m5_range_pos_4,m5_range_pos_8,m5_range_pos_12,mtf_1m_5m_align,mtf_1m_15m_align,countertrend_15m,session_minute,dow,is_reversal,min_since_prev_event,net_R,MFE_R,MAE_R,mfe_5m_atr,mae_5m_atr,mfe_10m_atr,mae_10m_atr,mfe_15m_atr,mae_15m_atr,mfe_30m_atr,mae_30m_atr,mfe_60m_atr,mae_60m_atr,opp_O1,opp_O2,opp_O3,opp_O4,score,fold,decile,top10,top20,episode_id,suppressed,family
1136484,2021-01-05 05:30:00-06:00,SHORT,E6,12724.25,P53-0317677,12724.25,12712.25,-3.067415730337079,-0.7078651685393259,3.067415730337079,1.7303370786516854,2.7528089887640452,2.857142857142857,0.2571428571428571,-1.7303370786516854,-2.674157303370787,-2.2808988764044944,-2.202247191011236,3.1785714285714284,1.1742974007124949,-2.3773584905660377,-1.189513883402268,1.189513883402268,2.202247191011236,3.9325842696629216,1,0,0,1155.0,21300.0,0.0847457627118644,0.0847457627118644,0.0847457627118644,0.0847457627118644,0.09090909090909091,0.09090909090909091,0.09090909090909091,1,1,0,-240,1,0,1.0,2.1958801498128335,3.146067415730337,0.6292134831460675,1.3370786516853934,0.4719101123595506,4.561797752808989,0.4719101123595506,5.741573033707866,0.4719101123595506,11.640449438202248,0.4719101123595506,18.56179775280899,0.4719101123595506,1,1,1,0,0.720701221066439,2,10,True,True,EP-0000011,False,A
1136589,2021-01-05 07:15:00-06:00,SHORT,E12,12663.25,P53-0317713,12684.5,12679.25,-4.83453237410072,3.776978417266187,0.5539568345323741,1.0575539568345322,1.410071942446043,2.4277456647398843,0.03571428571428571,-1.0071942446043165,-1.158273381294964,-1.8633093525179856,-3.223021582733813,4.964285714285714,1.0356131724035167,-2.0,-1.3892275484577221,1.401203648013392,2.2158273381294964,3.5251798561151078,1,0,0,1260.0,21405.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.13973799126637554,0.25663716814159293,0.21481481481481482,0.19205298013245034,1,1,0,-135,1,0,3.0,2.3052757793764718,3.693045563549161,0.8729016786570744,2.7697841726618706,0.6546762589928058,4.0791366906474815,0.6546762589928058,6.446043165467626,0.6546762589928058,7.60431654676259,0.6546762589928058,9.76978417266187,0.6546762589928058,0,1,1,0,0.787078676632779,2,10,True,True,EP-0000012,False,A
1136626,2021-01-05 07:52:00-06:00,LONG,E5,12622.75,P53-0317719,12643.5,12622.75,-3.0074074074074075,-1.2962962962962963,1.2962962962962963,0.725925925925926,1.0370370370370372,1.206896551724138,0.75,0.6740740740740742,0.0,-2.851851851851852,-2.488888888888889,4.821428571428571,0.9041591320072333,0.8936170212765958,0.0,1.210414566521852,4.303703703703704,11.45925925925926,1,0,0,1297.0,21442.0,0.01639344262295082,0.01639344262295082,0.015384615384615385,0.015384615384615385,0.5348837209302325,0.5348837209302325,0.5348837209302325,1,0,0,-98,1,1,1.0,-1.2004938271603216,1.797530864197531,3.595061728395062,1.3481481481481483,3.0592592592592593,1.3481481481481483,3.525925925925926,1.3481481481481483,3.525925925925926,3.4222222222222225,3.525925925925926,27.63703703703704,3.525925925925926,0,0,0,0,0.6914326103168471,2,10,True,True,EP-0000013,False,A
1136664,2021-01-05 08:30:00-06:00,LONG,E11,12656.0,P53-0317737,12645.5,12640.0,3.9447513812154695,-4.795580110497237,2.320441988950276,3.0939226519337018,4.7569060773480665,7.2727272727272725,0.6747967479674797,3.1712707182320443,3.132596685082873,4.176795580110497,4.447513812154696,6.464285714285714,1.231543852486902,4.571428571428571,3.502509795096846,3.4845020326541887,8.005524861878452,5.066298342541437,1,0,0,1335.0,21480.0,0.9535398230088495,0.9535398230088495,0.9535398230088495,0.9627659574468085,0.9469026548672567,0.9478260869565217,0.9478260869565217,1,1,0,-60,1,0,3.0,2.3504604051565217,3.248618784530387,0.05156537753222836,5.259668508287293,0.03867403314917127,11.795580110497237,0.03867403314917127,12.839779005524862,0.03867403314917127,15.546961325966851,0.03867403314917127,17.480662983425415,0.03867403314917127,1,1,1,0,0.9844882893430696,2,10,True,True,EP-0000014,False,A
1136904,2021-01-05 12:30:00-06:00,LONG,E5,12724.0,P53-0317825,12735.0,12724.0,-1.4285714285714286,-1.0857142857142856,1.0857142857142856,0.6857142857142857,1.8285714285714285,1.6783216783216783,0.5,0.7428571428571429,0.11428571428571428,0.4,-0.5142857142857142,4.375,0.6685951315358585,3.598393574297189,0.6896020799730699,0.6801554761378223,0.8571428571428571,3.5428571428571427,1,0,0,1575.0,21720.0,0.9021739130434783,0.9021739130434783,0.9021739130434783,0.9021739130434783,0.9866666666666667,0.9866666666666667,0.9866666666666667,1,1,0,180,1,1,11.0,2.279047619047619,2.5142857142857142,0.0761904761904762,3.6,0.05714285714285714,3.6,0.05714285714285714,6.4,0.05714285714285714,9.142857142857142,0.05714285714285714,15.885714285714286,0.05714285714285714,1,1,1,0,0.6942305487553241,2,10,True,True,EP-0000015,False,A
1136936,2021-01-05 13:02:00-06:00,LONG,E13,12773.0,P53-0317840,12757.25,12747.25,2.67986798679868,-4.528052805280528,-0.23102310231023102,0.13861386138613863,0.8316831683168318,0.29556650246305416,0.3333333333333333,-0.09240924092409242,3.6963696369636962,3.788778877887789,3.9273927392739276,5.410714285714286,0.9754684180027041,3.703225806451613,1.1981693070523571,1.1887349030598189,6.468646864686469,7.993399339933994,1,0,0,1607.0,21752.0,0.8602150537634409,0.8602150537634409,0.8602150537634409,0.9003831417624522,0.847457627118644,0.847457627118644,0.847457627118644,1,1,0,212,1,0,2.0,2.3213421342134444,4.497249724972497,0.308030803080308,1.801980198019802,0.23102310231023102,3.372937293729373,0.23102310231023102,3.372937293729373,0.23102310231023102,4.99009900990099,0.23102310231023102,5.590759075907591,0.6468646864686469,1,1,1,0,0.7907036219815663,2,10,True,True,EP-0000016,False,A
1137025,2021-01-05 14:31:00-06:00,LONG,E5,12760.5,P53-0317864,12792.0,12760.5,-3.628361858190709,-0.6845965770171148,0.6845965770171148,1.1638141809290954,1.5061124694376529,2.595419847328244,0.9545454545454546,1.198044009779951,0.5819070904645477,0.034229828850855744,0.41075794621026895,7.303571428571429,1.2715684750505207,0.6927083333333334,0.8451507378352056,0.8353234036743311,0.6503667481662592,4.004889975550122,1,0,0,61.0,61.0,0.8372093023255814,0.8372093023255814,0.8372093023255814,0.7012987012987013,0.6481481481481481,0.30701754385964913,0.30701754385964913,1,1,0,301,1,1,1.0,-1.1323553382234324,1.277913610431948,1.277913610431948,0.9584352078239609,0.7188264058679706,0.9584352078239609,1.6430317848410758,2.567237163814181,1.6430317848410758,4.792176039119804,1.6430317848410758,5.9559902200489,1.6430317848410758,0,0,0,0,0.6848398597786064,2,10,True,True,EP-0000017,False,A
1137179,2021-01-05 18:20:00-06:00,LONG,E1,12812.0,P53-0317914,12812.0,12793.0,0.8272727272727273,-5.663636363636364,0.8272727272727273,1.9727272727272729,2.1636363636363636,2.8054298642533935,0.9117647058823529,1.9727272727272729,3.2454545454545456,4.327272727272727,5.281818181818182,3.9285714285714284,1.1391880695940348,4.285714285714286,0.0,1.3182249917289406,5.154545454545455,6.745454545454546,1,0,0,290.0,290.0,0.7697368421052632,0.7941176470588235,0.7941176470588235,0.7941176470588235,0.9027777777777778,0.9135802469135802,0.9135802469135802,1,0,0,530,1,0,16.0,2.253939393939459,5.515151515151516,0.42424242424242425,5.090909090909091,0.3181818181818182,5.154545454545455,0.3181818181818182,5.154545454545455,0.3181818181818182,7.381818181818182,0.3181818181818182,7.381818181818182,25.454545454545457,1,0,0,0,0.7532140518240676,2,10,True,True,EP-0000018,False,A
1137207,2021-01-05 18:48:00-06:00,SHORT,E6,12835.5,P53-0317927,12835.5,12828.5,-0.5137614678899083,-0.6850152905198776,0.5137614678899083,0.9418960244648318,1.45565749235474,2.2564102564102564,0.35294117647058826,-0.9418960244648318,-1.45565749235474,-1.198776758409786,-0.4709480122324159,5.839285714285714,1.4874454148471616,0.0,-2.4312661789822134,2.4312661789822134,5.394495412844036,7.235474006116208,1,0,0,318.0,318.0,0.19631901840490798,0.19631901840490798,0.19631901840490798,0.19631901840490798,0.23728813559322035,0.2857142857142857,0.35714285714285715,0,1,0,558,1,1,2.0,2.334454638124343,3.310907237512742,0.5708460754332314,4.837920489296636,0.42813455657492355,11.944954128440367,0.42813455657492355,11.944954128440367,0.42813455657492355,17.425076452599388,0.42813455657492355,28.34250764525994,0.42813455657492355,1,1,1,0,0.881332685517497,2,10,True,True,EP-0000019,False,A
1137238,2021-01-05 19:19:00-06:00,SHORT,E14,12730.75,P53-0317936,12792.25,12762.75,-4.69423929098966,2.2540620384047267,-0.3929098966026588,0.3308714918759232,1.7163958641063517,0.7582938388625592,0.3614457831325301,0.3515509601181684,-1.7370753323485968,-3.7636632200886266,-4.528803545051699,12.089285714285714,2.038788170812504,0.0,0.0,2.9869754862796087,8.064992614475628,5.955686853766617,1,0,0,349.0,349.0,0.1648590021691974,0.15169660678642716,0.15169660678642716,0.15169660678642716,0.1382488479262673,0.1171875,0.11673151750972763,0,0,0,589,1,0,3.0,2.420039389463314,5.100935499753817,0.1102904972919744,3.825701624815362,0.0827178729689808,5.666174298375185,0.0827178729689808,5.666174298375185,0.0827178729689808,5.666174298375185,0.0827178729689808,5.666174298375185,0.2274741506646972,1,1,1,0,0.9054433829307491,2,10,True,True,EP-0000020,False,A
1137326,2021-01-05 20:47:00-06:00,SHORT,E12,12675.75,P53-0317960,12706.0,12691.25,-4.654731457800512,2.5421994884910486,0.32225063938618925,1.289002557544757,1.647058823529412,2.330097087378641,0.13043478260869565,-1.3248081841432227,-1.289002557544757,-3.294117647058824,-3.9386189258312023,6.982142857142857,0.6231770874838628,-2.067510548523207,-1.0184042446373784,1.0251936062682943,5.120204603580563,0.680306905370844,1,0,0,437.0,437.0,0.20738636363636365,0.20738636363636365,0.20738636363636365,0.1848101265822785,0.20725388601036268,0.20725388601036268,0.19607843137254902,1,1,0,677,1,0,3.0,-1.1384484228473573,3.532821824381927,1.1457800511508953,5.585677749360614,0.8593350383631714,6.695652173913044,0.8593350383631714,6.910485933503836,0.8593350383631714,7.662404092071612,0.8593350383631714,10.097186700767264,0.8593350383631714,0,0,1,0,0.739660147187213,2,10,True,True,EP-0000021,False,A
1137626,2021-01-06 01:47:00-06:00,SHORT,E14,12613.5,P53-0318035,12649.0,12613.5,-4.7451923076923075,-0.03365384615384615,-0.03365384615384615,0.8076923076923077,1.0432692307692308,1.4201183431952664,0.22580645161290322,-0.8413461538461539,-0.6057692307692307,-1.1778846153846154,-4.408653846153846,7.428571428571429,1.0691064223484363,-0.16055045871559634,-1.2418625220407349,1.2418625220407349,5.519230769230769,2.5913461538461537,1,0,0,737.0,737.0,0.12103746397694524,0.12103746397694524,0.12103746397694524,0.10966057441253264,0.17355371900826447,0.17355371900826447,0.14093959731543623,1,1,0,-463,2,0,27.0,-1.1301282051283268,0.358974358974359,1.3012820512820513,3.4663461538461537,1.1778846153846154,6.9326923076923075,1.1778846153846154,8.110576923076923,1.1778846153846154,8.850961538461538,1.1778846153846154,16.490384615384613,1.1778846153846154,0,0,0,0,0.7520267706135689,2,10,True,True,EP-0000022,False,A
1137700,2021-01-06 03:01:00-06:00,LONG,E1,12532.25,P53-0318054,12532.25,12514.75,0.5865209471766849,-2.371584699453552,0.5865209471766849,0.9435336976320583,2.116575591985428,1.7050691244239633,1.0,0.9690346083788707,1.657559198542805,1.5810564663023678,0.8925318761384335,9.803571428571429,0.9291541143418068,3.0856102003642984,0.7038552728066838,0.7287705037024956,2.2185792349726774,2.320582877959927,1,0,0,811.0,811.0,0.8105726872246696,0.8105726872246696,0.8105726872246696,0.8389513108614233,0.9492753623188406,0.9517241379310345,0.9517241379310345,1,1,0,-389,2,0,16.0,2.4013964784456694,2.720097146326655,0.17000607164541592,2.0400728597449906,0.12750455373406192,2.0400728597449906,0.12750455373406192,2.0400728597449906,0.12750455373406192,2.3460837887067396,0.12750455373406192,5.6357012750455375,0.12750455373406192,1,1,1,0,0.6887655634766495,2,10,True,True,EP-0000023,False,A
1137879,2021-01-06 06:00:00-06:00,LONG,E11,12579.0,P53-0318104,12549.75,12525.0,3.882591093117409,-6.688259109311741,0.5668016194331984,1.2469635627530364,1.6720647773279353,2.7848101265822782,0.7796610169491526,1.1619433198380567,1.417004048582996,1.9554655870445345,4.9311740890688265,8.821428571428571,1.1404035274020037,4.567901234567901,1.2954474124238748,1.3150754035212064,6.291497975708502,4.336032388663968,1,0,0,990.0,990.0,0.9203747072599532,0.9203747072599532,0.9203747072599532,0.9221967963386728,0.8715953307392996,0.912,0.9200968523002422,1,1,0,-210,2,0,1.0,2.3904183535762353,3.778677462887989,0.03778677462887989,5.016194331983805,0.02834008097165992,5.412955465587045,0.02834008097165992,5.412955465587045,0.02834008097165992,5.412955465587045,0.02834008097165992,5.412955465587045,0.02834008097165992,1,1,1,0,0.8138817844945432,2,10,True,True,EP-0000024,False,A
1137984,2021-01-06 07:45:00-06:00,SHORT,E14,12604.0,P53-0318129,12644.5,12609.75,-6.283132530120482,0.4216867469879518,-0.5481927710843373,0.1686746987951807,1.3493975903614457,0.3940886699507389,0.46875,-0.1686746987951807,-0.2108433734939759,-0.5060240963855421,-1.3493975903614457,5.928571428571429,0.8196518948277992,-2.5027932960893855,-0.9598214620226391,0.9598214620226391,1.897590361445783,0.04216867469879518,1,0,0,1095.0,1095.0,0.2079207920792079,0.2079207920792079,0.2079207920792079,0.1794871794871795,0.03333333333333333,0.02727272727272727,0.018292682926829267,1,1,0,-105,2,0,3.0,2.3369477911646874,2.9799196787148596,0.44979919678714864,2.7409638554216866,0.3373493975903614,2.7409638554216866,0.3373493975903614,8.518072289156626,0.3373493975903614,8.518072289156626,0.3373493975903614,9.44578313253012,3.1626506024096384,1,0,0,0,0.705422983959552,2,10,True,True,EP-0000025,False,A
1138014,2021-01-06 08:15:00-06:00,LONG,E5,12570.25,P53-0318137,12587.0,12570.25,-1.3706293706293706,-0.8158508158508159,0.8158508158508159,1.0116550116550116,1.2074592074592074,1.5012106537530268,0.9459459459459459,0.9790209790209791,1.4685314685314685,0.26107226107226106,-0.5547785547785548,7.660714285714286,0.9908536585365854,1.9149722735674675,0.7955792929905859,0.8023214903888113,4.013986013986014,5.4825174825174825,1,0,0,1125.0,1125.0,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.7229437229437229,0.6896551724137931,0.6896551724137931,0.6896551724137931,1,1,0,-75,2,1,3.0,2.373815073815085,3.3504273504273505,0.04351204351204351,2.9044289044289044,0.4568764568764569,4.731934731934732,0.4568764568764569,6.265734265734266,0.4568764568764569,6.461538461538462,3.296037296037296,14.62004662004662,3.296037296037296,0,0,0,0,0.6896797064844913,2,10,True,True,EP-0000026,False,A
1138070,2021-01-06 09:11:00-06:00,LONG,E13,12687.75,P53-0318166,12668.0,12613.75,0.7479674796747967,-4.276422764227642,-0.5365853658536586,0.43902439024390244,0.6666666666666666,0.9326424870466321,0.12195121951219512,-0.45528455284552843,2.048780487804878,2.796747967479675,3.951219512195122,15.375,1.2051228217509975,0.7359413202933985,0.0,0.9626961219408273,4.617886178861789,6.959349593495935,1,0,0,1181.0,1181.0,0.842809364548495,0.842809364548495,0.842809364548495,0.8544891640866873,0.8362369337979094,0.842809364548495,0.842809364548495,1,0,0,-19,2,0,1.0,2.437127371273713,2.8401084010840107,0.975609756097561,0.5365853658536586,0.7317073170731707,1.056910569105691,0.7317073170731707,1.6097560975609757,0.7317073170731707,3.707317073170732,0.7317073170731707,5.772357723577236,0.7317073170731707,0,1,1,0,0.6844578069611708,2,10,True,True,EP-0000027,False,A
1138315,2021-01-06 13:16:00-06:00,SHORT,E2,12767.5,P53-0318235,12783.5,12767.5,-4.267898383371825,2.1986143187066975,2.1986143187066975,2.2309468822170904,2.5866050808314087,5.2272727272727275,0.0125,-2.1986143187066975,-3.265588914549654,-2.8775981524249423,-3.8475750577367207,7.732142857142857,1.1677454153182307,-3.83402489626556,-2.1066544170949215,2.1066544170949215,4.817551963048499,4.4295612009237875,1,0,0,196.0,1426.0,0.05185185185185185,0.05185185185185185,0.05185185185185185,0.04697986577181208,0.17560975609756097,0.16216216216216217,0.16216216216216217,1,1,0,226,2,1,28.0,2.3749807544264763,3.319476520400308,0.12933025404157045,2.909930715935335,0.09699769053117784,7.0484988452655895,0.09699769053117784,9.344110854503464,0.09699769053117784,11.122401847575059,0.09699769053117784,14.775981524249424,0.09699769053117784,1,1,1,0,0.8940372767815118,2,10,True,True,EP-0000028,False,A
1138434,2021-01-06 15:30:00-06:00,LONG,E3,12636.25,P53-0318280,12636.25,12590.0,0.1372549019607843,-5.215686274509804,0.1372549019607843,0.8235294117647058,1.0431372549019606,1.3986013986013985,0.9473684210526315,0.988235294117647,0.8235294117647058,1.1803921568627451,2.0588235294117645,9.107142857142858,0.5532893594862003,4.421052631578948,0.6966382345619955,0.6644857006591341,0.027450980392156862,4.474509803921569,1,0,0,330.0,1560.0,0.8987341772151899,0.8987341772151899,0.8987341772151899,0.8987341772151899,0.9651162790697675,0.9743589743589743,0.9802631578947368,1,1,0,360,2,0,0.0,2.393856209150323,2.635294117647059,0.0,3.4588235294117644,0.0,3.4588235294117644,0.0,3.4588235294117644,0.0,3.4588235294117644,0.0,4.0627450980392155,0.0,1,1,1,0,0.7089695752915426,2,10,True,True,EP-0000029,False,A
1138569,2021-01-06 18:45:00-06:00,LONG,E11,12668.75,P53-0318320,12668.0,12662.25,0.8333333333333334,-2.75,0.5833333333333334,1.25,1.5833333333333333,1.910828025477707,0.7894736842105263,1.0,2.3333333333333335,2.1666666666666665,1.6666666666666667,3.0,0.7456393413519151,3.987878787878788,0.9649015745456019,0.9878754215585924,2.5833333333333335,3.5,1,0,0,525.0,1755.0,0.9932432432432432,0.9932432432432432,0.9932432432432432,0.9941176470588236,0.9710144927536232,0.9714285714285714,0.9714285714285714,1,1,0,555,2,0,27.0,2.1777777777777776,4.111111111111111,0.1111111111111111,6.166666666666667,0.08333333333333333,8.916666666666666,0.08333333333333333,10.666666666666666,0.08333333333333333,12.5,0.08333333333333333,22.583333333333332,0.08333333333333333,1,1,1,0,0.76763762849031,2,10,True,True,EP-0000030,False,A
1139009,2021-01-07 02:05:00-06:00,SHORT,E10,12698.5,P53-0318464,12718.25,12698.5,-3.5,0.6494845360824743,0.6494845360824743,2.850515463917526,3.1391752577319587,5.830258302583026,0.05747126436781609,-2.88659793814433,-3.1030927835051547,-2.345360824742268,-2.45360824742268,6.928571428571429,1.4420039394952986,-4.202578268876612,0.0,1.9440484794944182,5.448453608247423,9.345360824742267,1,0,0,965.0,2195.0,0.034482758620689655,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.08465608465608465,0.08163265306122448,0.08163265306122448,1,0,0,-445,3,0,0.0,2.3604810996563783,3.175257731958763,0.9621993127147767,3.752577319587629,0.7216494845360825,4.077319587628866,0.7216494845360825,4.077319587628866,0.7216494845360825,4.762886597938144,0.7216494845360825,4.871134020618556,0.7216494845360825,0,1,1,0,0.8230491190115617,2,10,True,True,EP-0000031,False,A
1139175,2021-01-07 04:51:00-06:00,SHORT,E14,12686.0,P53-0318508,12710.75,12686.0,-4.485915492957747,-0.3943661971830986,-0.3943661971830986,1.0352112676056338,2.3661971830985915,1.7872340425531914,0.5416666666666666,-0.9859154929577465,-3.154929577464789,-2.6619718309859155,-3.598591549295775,5.071428571428571,0.9133594905769601,-3.85,0.0,1.277690726990632,1.8732394366197185,1.5774647887323945,1,0,0,1131.0,2361.0,0.05442176870748299,0.049689440993788817,0.049689440993788817,0.049689440993788817,0.1694915254237288,0.15503875968992248,0.15503875968992248,1,0,0,-279,3,1,14.0,2.3093896713614632,2.694835680751174,0.26291079812206575,2.0704225352112675,0.1971830985915493,5.028169014084507,0.1971830985915493,5.028169014084507,0.1971830985915493,5.028169014084507,1.3802816901408452,5.028169014084507,2.2183098591549295,0,0,0,0,0.7115516605372066,2,10,True,True,EP-0000032,False,A
1139369,2021-01-07 08:05:00-06:00,LONG,E3,12723.25,P53-0318559,12723.25,12709.25,0.21428571428571427,-4.214285714285714,0.21428571428571427,0.21428571428571427,0.8571428571428571,0.4,0.25,0.21428571428571427,2.2857142857142856,2.9285714285714284,3.142857142857143,3.5,0.8549991275519108,3.5175879396984926,0.0,1.1552429635883967,0.7142857142857143,0.14285714285714285,1,0,0,1325.0,2555.0,0.8495575221238938,0.8712121212121212,0.8712121212121212,0.8712121212121212,0.9814814814814815,0.9814814814814815,0.984251968503937,1,0,0,-85,3,0,0.0,2.223809523809524,2.6666666666666665,0.0,3.857142857142857,0.0,3.857142857142857,0.0,3.857142857142857,0.0,15.285714285714286,0.5714285714285714,44.214285714285715,0.5714285714285714,0,1,1,0,0.7408100328992203,2,10,True,True,EP-0000033,False,A
1139400,2021-01-07 08:36:00-06:00,LONG,E11,12777.5,P53-0318566,12734.0,12722.0,5.394736842105263,-6.657894736842105,0.8157894736842105,0.9210526315789473,1.4210526315789473,2.0114942528735633,0.6666666666666666,0.9210526315789473,1.894736842105263,3.6842105263157894,6.2631578947368425,9.5,2.310732745515354,3.0591805766312596,0.0,3.158471754344864,6.315789473684211,6.605263157894737,1,0,0,1356.0,2586.0,0.9235294117647059,0.9269662921348315,0.9269662921348315,0.9269662921348315,0.8441176470588235,0.851123595505618,0.851123595505618,1,0,0,-54,3,0,5.0,2.398245614035088,2.7017543859649122,0.03508771929824561,2.710526315789474,0.2631578947368421,2.710526315789474,0.2631578947368421,2.710526315789474,0.5263157894736842,9.842105263157896,0.5263157894736842,10.921052631578947,0.5263157894736842,0,1,1,0,0.9551430557074478,2,10,True,True,EP-0000034,False,A
1139635,2021-01-07 12:31:00-06:00,LONG,E1,12899.25,P53-0318636,12899.25,12890.5,1.2873563218390804,-3.164750957854406,1.2873563218390804,1.2873563218390804,1.5019157088122606,2.2857142857142856,0.8571428571428571,1.2873563218390804,2.1992337164750957,2.467432950191571,1.7164750957854407,4.660714285714286,0.8956760466712421,3.2700729927007295,0.8140084600785044,0.8039589729170413,2.950191570881226,3.9693486590038316,1,0,0,1591.0,2821.0,0.875968992248062,0.875968992248062,0.875968992248062,0.9179487179487179,0.9047619047619048,0.9058823529411765,0.9058823529411765,1,1,0,181,3,1,21.0,2.2925925925926234,2.574712643678161,0.8582375478927202,1.3946360153256705,0.6436781609195402,2.3065134099616857,0.6436781609195402,2.735632183908046,0.6436781609195402,2.735632183908046,0.9655172413793104,3.6475095785440614,0.9655172413793104,0,0,1,0,0.706218963614255,2,10,True,True,EP-0000035,False,A
1139750,2021-01-07 14:26:00-06:00,LONG,E13,12944.25,P53-0318668,12937.0,12916.0,1.3404255319148937,-5.51063829787234,-0.09929078014184398,0.0,0.5957446808510638,0.0,0.08333333333333333,0.04964539007092199,1.2907801418439717,2.0851063829787235,3.425531914893617,5.035714285714286,1.0251935870869233,1.0472440944881891,0.0,1.1044825178402968,5.907801418439717,7.446808510638298,1,0,0,1706.0,2936.0,0.9537037037037037,0.9537037037037037,0.9537037037037037,0.9629629629629629,0.946236559139785,0.9537037037037037,0.9537037037037037,1,0,0,296,3,0,2.0,-1.1919621749410096,1.1252955082742317,1.9858156028368794,0.8439716312056738,0.3971631205673759,0.8439716312056738,1.4893617021276595,0.8439716312056738,1.4893617021276595,3.028368794326241,2.5815602836879434,3.028368794326241,4.76595744680851,0,0,0,0,0.72448181220934,2,10,True,True,EP-0000036,False,A
1140454,2021-01-08 03:25:00-06:00,SHORT,E4,12966.25,P53-0318864,12975.0,12966.25,-3.396449704142012,0.4970414201183432,0.4970414201183432,1.2426035502958581,2.0710059171597632,2.097902097902098,0.2,-1.3254437869822486,-1.9881656804733727,-3.3136094674556213,-2.4023668639053253,3.017857142857143,0.7413581330057905,-3.2839506172839505,0.0,1.1201004219708637,2.9822485207100593,3.06508875739645,1,0,0,2485.0,3715.0,0.16326530612244897,0.16326530612244897,0.16,0.16,0.16494845360824742,0.16326530612244897,0.16326530612244897,1,0,0,-365,4,0,0.0,2.1796844181459933,5.633136094674556,0.3313609467455621,4.72189349112426,0.2485207100591716,4.72189349112426,0.2485207100591716,5.550295857988166,0.2485207100591716,5.550295857988166,5.053254437869823,5.550295857988166,6.21301775147929,0,0,0,0,0.6889395070354892,2,10,True,True,EP-0000037,False,A
1140484,2021-01-08 03:55:00-06:00,LONG,E13,12979.5,P53-0318872,12975.0,12948.0,0.7817258883248731,-8.456852791878173,-0.49746192893401014,0.14213197969543148,1.0659898477157361,0.24844720496894407,0.4,-0.14213197969543148,1.9898477157360406,2.771573604060914,3.269035532994924,3.517857142857143,0.8784054933785169,0.29015544041450775,0.0,1.0019688417881107,3.6954314720812182,1.1370558375634519,1,0,0,2515.0,3745.0,0.9538461538461539,0.9538461538461539,0.9765625,0.9765625,0.9454545454545454,0.9538461538461539,0.9625,1,0,0,-335,4,0,2.0,-1.2747884940779055,0.0,1.7055837563451777,1.0659898477157361,1.4213197969543148,1.634517766497462,1.4213197969543148,1.634517766497462,1.4213197969543148,1.634517766497462,1.4213197969543148,2.416243654822335,2.3451776649746194,0,0,0,0,0.7074300997074974,2,10,True,True,EP-0000038,False,A
1140609,2021-01-08 06:00:00-06:00,LONG,E5,12980.25,P53-0318900,12985.0,12980.25,-1.2513966480446927,-0.23463687150837986,0.23463687150837986,1.3296089385474859,1.6424581005586592,3.1775700934579443,0.9523809523809523,1.094972067039106,0.8603351955307262,-1.094972067039106,-0.23463687150837986,3.1964285714285716,1.1767799618696997,2.3037974683544302,1.4472317213266557,1.5028944798392194,2.1117318435754187,3.2067039106145248,1,0,0,2640.0,3870.0,1.0,1.0,1.0,1.0,0.8888888888888888,0.8888888888888888,0.6037735849056604,1,1,0,-210,4,1,4.0,2.1975791433891008,2.711359404096834,0.10428305400372438,1.7206703910614525,0.0782122905027933,3.519553072625698,0.0782122905027933,5.162011173184357,0.0782122905027933,6.4916201117318435,0.0782122905027933,7.508379888268156,0.0782122905027933,1,1,1,0,0.8418352748862837,2,10,True,True,EP-0000039,False,A
1140759,2021-01-08 08:30:00-06:00,LONG,E13,13023.0,P53-0318950,13007.0,12999.75,1.9600000000000002,-3.3133333333333335,-1.0266666666666668,0.28,3.9200000000000004,0.8108108108108107,0.5119047619047619,-0.23333333333333334,1.6333333333333335,2.24,2.566666666666667,5.357142857142857,1.4441823520916575,0.13630041724617525,1.050060160852504,1.036768260082219,3.8733333333333335,5.693333333333333,1,0,0,2790.0,4020.0,0.7962264150943397,0.7962264150943397,0.7962264150943397,0.7962264150943397,0.6587677725118484,0.6587677725118484,0.6587677725118484,1,1,0,-60,4,0,1.0,2.319555555555544,5.2266666666666675,0.4355555555555556,3.9200000000000004,5.926666666666667,3.9200000000000004,5.926666666666667,6.44,5.926666666666667,6.44,5.926666666666667,6.906666666666667,12.133333333333335,0,0,0,0,0.7162731713068733,2,10,True,True,EP-0000040,False,A
