trade_id,capture_pct,total_excursion_atr,consumed_atr
T58-000247,0.975,14.545454545454545,0.36363636363636365
T58-000248,1.0,14.363636363636363,0.0
T58-000249,0.9423076923076922,9.837837837837839,0.5675675675675675
T58-000250,1.0,10.363636363636363,0.0
T58-000251,,-0.11666666666666667,0.0
T58-000252,0.8285714285714285,5.444444444444445,0.9333333333333333
T58-000253,0.8571428571428572,5.764705882352942,0.823529411764706
T58-000254,1.0,3.230769230769231,0.0
T58-000255,0.923076923076923,6.066666666666666,0.4666666666666667
T58-000256,1.0,4.666666666666667,0.0
T58-000257,0.8947368421052632,4.586206896551723,0.48275862068965514
T58-000258,1.0,1.7746478873239437,0.0
T58-000259,0.5714285714285714,4.083333333333333,1.7499999999999998
T58-000260,0.8125,2.871794871794872,0.5384615384615384
T58-000261,1.0,0.45161290322580644,0.0
T58-000262,1.0,1.0769230769230769,0.0
T58-000263,0.75,2.5454545454545454,0.6363636363636364
T58-000264,,0.0,0.0
T58-000265,0.0,0.4,0.4
T58-000266,1.0,2.258064516129032,0.0
T58-000267,0.7142857142857143,9.799999999999999,2.8
T58-000268,1.0,1.4,0.0
T58-000269,1.0,11.666666666666668,0.0
T58-000270,1.0,2.8000000000000003,0.0
T58-000271,0.5,2.0,1.0
T58-000272,0.6666666666666666,2.2105263157894735,0.7368421052631579
T58-000273,0.8461538461538463,9.578947368421051,1.4736842105263157
T58-000274,0.8333333333333333,4.2,0.7
T58-000275,1.0,4.666666666666667,0.0
T58-000276,0.5,3.5,1.75
T58-000277,1.0,16.333333333333336,0.0
T58-000278,1.0,1.4,0.0
T58-000279,1.0,2.3333333333333335,0.0
T58-000280,,-1.2727272727272727,0.0
T58-000281,1.0,16.8,0.0
T58-000282,,0.0,0.0
T58-000283,1.0,15.555555555555554,0.0
T58-000284,1.0,15.555555555555554,0.0
T58-000285,1.0,5.25,0.0
T58-000286,,0.0,0.0
T58-000287,0.8,35.0,7.0
T58-000288,0.8571428571428571,6.533333333333333,0.9333333333333333
T58-000289,1.0,2.3333333333333335,0.0
T58-000290,1.0,15.166666666666668,0.0
T58-000291,0.8,8.75,1.75
T58-000292,1.0,4.516129032258064,0.0
T58-000293,1.0,2.333333333333333,0.0
T58-000294,0.9,5.0,0.5
T58-000295,1.0,5.7272727272727275,0.0
T58-000296,0.875,5.6,0.7
T58-000297,0.7777777777777777,4.344827586206896,0.9655172413793103
T58-000298,0.8571428571428571,4.083333333333334,0.5833333333333334
T58-000299,1.0,0.5384615384615384,0.0
T58-000300,0.8,3.8888888888888884,0.7777777777777777
T58-000301,1.0,8.23529411764706,0.0
T58-000302,1.0,3.6842105263157894,0.0
T58-000303,1.0,6.0,0.0
T58-000304,1.0,12.25,0.0
T58-000305,,0.0,0.0
T58-000306,0.9534883720930232,50.16666666666667,2.3333333333333335
T58-000307,1.0,23.47058823529412,0.0
T58-000308,1.0,45.04347826086957,0.0
T58-000309,1.0,17.684210526315788,0.0
T58-000310,0.8928571428571428,5.6811594202898545,0.608695652173913
T58-000311,1.0,5.432835820895523,0.0
