trade_id,armed_i,signal_i,entry_i,arm_to_entry_bars,signal_to_entry_bars
T58-075476,1056275,1056276,1056277,2,1
T58-075477,1056283,1056284,1056285,2,1
T58-075478,1056293,1056294,1056295,2,1
T58-075479,1056304,1056305,1056306,2,1
T58-075480,1056335,1056336,1056337,2,1
T58-075481,1056350,1056351,1056352,2,1
T58-075482,1056366,1056367,1056368,2,1
T58-075483,1056379,1056381,1056382,3,1
T58-075484,1056391,1056392,1056393,2,1
T58-075485,1056421,1056422,1056423,2,1
T58-075486,1056433,1056434,1056435,2,1
T58-075487,1056442,1056443,1056444,2,1
T58-075488,1056450,1056451,1056452,2,1
T58-075489,1056466,1056467,1056468,2,1
T58-075490,1056476,1056477,1056478,2,1
T58-075491,1056486,1056487,1056488,2,1
T58-075492,1056527,1056529,1056530,3,1
T58-075493,1056537,1056538,1056539,2,1
T58-075494,1056548,1056549,1056550,2,1
T58-075495,1056560,1056561,1056562,2,1
T58-075496,1056576,1056577,1056578,2,1
T58-075497,1056583,1056584,1056585,2,1
T58-075498,1056598,1056599,1056600,2,1
T58-075499,1056612,1056613,1056614,2,1
T58-075500,1056623,1056624,1056625,2,1
T58-075501,1056632,1056633,1056634,2,1
T58-075502,1056650,1056651,1056652,2,1
T58-075503,1056667,1056668,1056669,2,1
T58-075504,1056675,1056676,1056677,2,1
T58-075505,1056689,1056690,1056691,2,1
T58-075506,1056702,1056703,1056704,2,1
T58-075507,1056710,1056711,1056712,2,1
T58-075508,1056721,1056722,1056723,2,1
T58-075509,1056729,1056730,1056731,2,1
T58-075510,1056745,1056747,1056748,3,1
T58-075511,1056760,1056761,1056762,2,1
T58-075512,1056770,1056771,1056772,2,1
T58-075513,1056777,1056778,1056779,2,1
T58-075514,1056786,1056787,1056788,2,1
T58-075515,1056798,1056799,1056800,2,1
T58-075516,1056818,1056819,1056820,2,1
T58-075517,1056830,1056831,1056832,2,1
T58-075518,1056846,1056847,1056848,2,1
T58-075519,1056865,1056866,1056867,2,1
T58-075520,1056873,1056874,1056875,2,1
T58-075521,1056884,1056885,1056886,2,1
T58-075522,1056892,1056893,1056894,2,1
T58-075523,1056903,1056904,1056905,2,1
T58-075524,1056917,1056918,1056919,2,1
T58-075525,1056930,1056931,1056932,2,1
T58-075526,1056939,1056940,1056941,2,1
T58-075527,1056948,1056949,1056950,2,1
T58-075528,1056962,1056963,1056964,2,1
T58-075529,1056970,1056971,1056972,2,1
T58-075530,1056981,1056982,1056983,2,1
T58-075531,1057000,1057001,1057002,2,1
T58-075532,1057009,1057010,1057011,2,1
T58-075533,1057019,1057020,1057021,2,1
T58-075534,1057030,1057031,1057032,2,1
T58-075535,1057043,1057044,1057045,2,1
T58-075536,1057055,1057056,1057057,2,1
T58-075537,1057063,1057064,1057065,2,1
T58-075538,1057071,1057072,1057073,2,1
T58-075539,1057089,1057090,1057091,2,1
T58-075540,1057101,1057102,1057103,2,1
T58-075541,1057116,1057117,1057118,2,1
T58-075542,1057127,1057128,1057129,2,1
T58-075543,1057140,1057141,1057142,2,1
T58-075544,1057155,1057156,1057157,2,1
T58-075545,1057167,1057168,1057169,2,1
T58-075546,1057175,1057176,1057177,2,1
T58-075547,1057192,1057193,1057194,2,1
T58-075548,1057209,1057210,1057211,2,1
T58-075549,1057220,1057222,1057223,3,1
T58-075550,1057244,1057245,1057246,2,1
T58-075551,1057260,1057261,1057262,2,1
T58-075552,1057281,1057282,1057283,2,1
T58-075553,1057294,1057295,1057296,2,1
T58-075554,1057308,1057309,1057310,2,1
T58-075555,1057328,1057330,1057331,3,1
T58-075556,1057336,1057337,1057338,2,1
T58-075557,1057346,1057348,1057349,3,1
T58-075558,1057363,1057364,1057365,2,1
T58-075559,1057374,1057375,1057376,2,1
T58-075560,1057415,1057416,1057417,2,1
T58-075561,1057424,1057425,1057426,2,1
T58-075562,1057444,1057445,1057446,2,1
T58-075563,1057482,1057483,1057484,2,1
T58-075564,1057497,1057498,1057499,2,1
T58-075565,1057508,1057509,1057510,2,1
T58-075566,1057541,1057542,1057543,2,1
T58-075567,1057553,1057554,1057555,2,1
T58-075568,1057566,1057567,1057568,2,1
T58-075569,1057580,1057581,1057582,2,1
T58-075570,1057588,1057589,1057590,2,1
T58-075571,1057597,1057598,1057599,2,1
T58-075572,1057609,1057610,1057611,2,1
T58-075573,1057640,1057641,1057642,2,1
T58-075574,1057647,1057648,1057649,2,1
T58-075575,1057672,1057673,1057674,2,1
T58-075576,1057686,1057687,1057688,2,1
T58-075577,1057693,1057694,1057695,2,1
T58-075578,1057703,1057704,1057705,2,1
T58-075579,1057710,1057711,1057712,2,1
T58-075580,1057719,1057721,1057722,3,1
T58-075581,1057729,1057730,1057731,2,1
T58-075582,1057741,1057742,1057743,2,1
T58-075583,1057765,1057766,1057767,2,1
T58-075584,1057777,1057778,1057779,2,1
T58-075585,1057787,1057788,1057789,2,1
T58-075586,1057809,1057810,1057811,2,1
T58-075587,1057819,1057820,1057821,2,1
T58-075588,1057839,1057840,1057841,2,1
T58-075589,1057849,1057850,1057851,2,1
T58-075590,1057859,1057860,1057861,2,1
T58-075591,1057879,1057880,1057881,2,1
T58-075592,1057888,1057889,1057890,2,1
T58-075593,1057899,1057900,1057901,2,1
T58-075594,1057913,1057914,1057915,2,1
T58-075595,1057921,1057922,1057923,2,1
T58-075596,1057937,1057938,1057939,2,1
T58-075597,1057944,1057945,1057946,2,1
T58-075598,1057969,1057970,1057971,2,1
T58-075599,1057987,1057988,1057989,2,1
T58-075600,1057997,1057998,1057999,2,1
T58-075601,1058011,1058012,1058013,2,1
T58-075602,1058032,1058036,1058037,5,1
T58-075603,1058042,1058043,1058044,2,1
T58-075604,1058064,1058065,1058066,2,1
T58-075605,1058073,1058074,1058075,2,1
T58-075606,1058087,1058088,1058089,2,1
T58-075607,1058101,1058102,1058103,2,1
T58-075608,1058122,1058123,1058124,2,1
T58-075609,1058134,1058135,1058136,2,1
T58-075610,1058148,1058149,1058150,2,1
T58-075611,1058162,1058163,1058164,2,1
T58-075612,1058175,1058176,1058177,2,1
T58-075613,1058186,1058187,1058188,2,1
T58-075614,1058206,1058207,1058208,2,1
T58-075615,1058220,1058221,1058222,2,1
T58-075616,1058248,1058249,1058250,2,1
T58-075617,1058258,1058259,1058260,2,1
T58-075618,1058267,1058268,1058269,2,1
T58-075619,1058280,1058281,1058282,2,1
T58-075620,1058287,1058288,1058289,2,1
T58-075621,1058296,1058297,1058298,2,1
T58-075622,1058303,1058304,1058305,2,1
T58-075623,1058310,1058311,1058312,2,1
T58-075624,1058326,1058327,1058328,2,1
T58-075625,1058356,1058357,1058358,2,1
T58-075626,1058365,1058366,1058367,2,1
T58-075627,1058376,1058377,1058378,2,1
T58-075628,1058383,1058384,1058385,2,1
T58-075629,1058393,1058394,1058395,2,1
T58-075630,1058406,1058407,1058408,2,1
T58-075631,1058418,1058419,1058420,2,1
T58-075632,1058430,1058431,1058432,2,1
T58-075633,1058452,1058454,1058455,3,1
T58-075634,1058470,1058471,1058472,2,1
T58-075635,1058489,1058491,1058492,3,1
T58-075636,1058507,1058508,1058509,2,1
T58-075637,1058520,1058521,1058522,2,1
T58-075638,1058533,1058534,1058535,2,1
T58-075639,1058552,1058553,1058554,2,1
T58-075640,1058581,1058582,1058583,2,1
T58-075641,1058589,1058590,1058591,2,1
T58-075642,1058603,1058604,1058605,2,1
T58-075643,1058618,1058619,1058620,2,1
T58-075644,1058629,1058630,1058631,2,1
T58-075645,1058644,1058645,1058646,2,1
T58-075646,1058658,1058659,1058660,2,1
T58-075647,1058665,1058666,1058667,2,1
T58-075648,1058675,1058676,1058677,2,1
T58-075649,1058683,1058684,1058685,2,1
T58-075650,1058693,1058694,1058695,2,1
T58-075651,1058709,1058710,1058711,2,1
T58-075652,1058720,1058721,1058722,2,1
T58-075653,1058728,1058729,1058730,2,1
T58-075654,1058744,1058745,1058746,2,1
T58-075655,1058754,1058755,1058756,2,1
T58-075656,1058764,1058765,1058766,2,1
T58-075657,1058779,1058780,1058781,2,1
T58-075658,1058791,1058792,1058793,2,1
T58-075659,1058811,1058812,1058813,2,1
T58-075660,1058827,1058828,1058829,2,1
T58-075661,1058837,1058838,1058839,2,1
T58-075662,1058856,1058857,1058858,2,1
T58-075663,1058866,1058867,1058868,2,1
T58-075664,1058877,1058878,1058879,2,1
T58-075665,1058886,1058887,1058888,2,1
T58-075666,1058899,1058900,1058901,2,1
T58-075667,1058909,1058912,1058913,4,1
T58-075668,1058935,1058936,1058937,2,1
T58-075669,1058948,1058949,1058950,2,1
T58-075670,1058958,1058959,1058960,2,1
T58-075671,1058969,1058970,1058971,2,1
T58-075672,1058984,1058985,1058986,2,1
T58-075673,1058996,1058997,1058998,2,1
T58-075674,1059011,1059012,1059013,2,1
T58-075675,1059024,1059025,1059026,2,1
T58-075676,1059038,1059039,1059040,2,1
T58-075677,1059049,1059050,1059051,2,1
T58-075678,1059067,1059068,1059069,2,1
T58-075679,1059080,1059081,1059082,2,1
T58-075680,1059090,1059091,1059092,2,1
T58-075681,1059099,1059101,1059102,3,1
T58-075682,1059114,1059115,1059116,2,1
T58-075683,1059122,1059123,1059124,2,1
T58-075684,1059134,1059135,1059136,2,1
T58-075685,1059149,1059150,1059151,2,1
T58-075686,1059161,1059163,1059164,3,1
T58-075687,1059172,1059174,1059175,3,1
T58-075688,1059182,1059183,1059184,2,1
T58-075689,1059202,1059203,1059204,2,1
T58-075690,1059214,1059215,1059216,2,1
T58-075691,1059222,1059223,1059224,2,1
T58-075692,1059232,1059233,1059234,2,1
T58-075693,1059249,1059250,1059251,2,1
T58-075694,1059265,1059266,1059267,2,1
T58-075695,1059274,1059275,1059276,2,1
T58-075696,1059288,1059291,1059292,4,1
T58-075697,1059301,1059302,1059303,2,1
T58-075698,1059310,1059311,1059312,2,1
T58-075699,1059319,1059320,1059321,2,1
T58-075700,1059331,1059332,1059333,2,1
T58-075701,1059344,1059345,1059346,2,1
T58-075702,1059359,1059360,1059361,2,1
T58-075703,1059368,1059369,1059370,2,1
T58-075704,1059380,1059381,1059382,2,1
T58-075705,1059393,1059394,1059395,2,1
T58-075706,1059407,1059408,1059409,2,1
T58-075707,1059430,1059432,1059433,3,1
T58-075708,1059438,1059439,1059440,2,1
T58-075709,1059445,1059446,1059447,2,1
T58-075710,1059454,1059456,1059457,3,1
T58-075711,1059471,1059472,1059473,2,1
T58-075712,1059485,1059486,1059487,2,1
T58-075713,1059497,1059498,1059499,2,1
T58-075714,1059520,1059522,1059523,3,1
T58-075715,1059541,1059543,1059544,3,1
T58-075716,1059552,1059553,1059554,2,1
T58-075717,1059559,1059560,1059561,2,1
T58-075718,1059569,1059570,1059571,2,1
T58-075719,1059580,1059581,1059582,2,1
T58-075720,1059598,1059599,1059600,2,1
T58-075721,1059605,1059607,1059608,3,1
T58-075722,1059615,1059616,1059617,2,1
T58-075723,1059624,1059625,1059626,2,1
T58-075724,1059638,1059639,1059640,2,1
T58-075725,1059649,1059650,1059651,2,1
T58-075726,1059656,1059657,1059658,2,1
T58-075727,1059665,1059666,1059667,2,1
T58-075728,1059676,1059677,1059678,2,1
T58-075729,1059690,1059691,1059692,2,1
T58-075730,1059700,1059701,1059702,2,1
T58-075731,1059715,1059717,1059718,3,1
T58-075732,1059728,1059729,1059730,2,1
T58-075733,1059742,1059743,1059744,2,1
T58-075734,1059750,1059751,1059752,2,1
T58-075735,1059766,1059768,1059769,3,1
T58-075736,1059790,1059791,1059792,2,1
T58-075737,1059802,1059803,1059804,2,1
T58-075738,1059811,1059812,1059813,2,1
T58-075739,1059835,1059836,1059837,2,1
T58-075740,1059845,1059846,1059847,2,1
T58-075741,1059857,1059858,1059859,2,1
T58-075742,1059867,1059868,1059869,2,1
T58-075743,1059880,1059881,1059882,2,1
T58-075744,1059891,1059892,1059893,2,1
T58-075745,1059899,1059900,1059901,2,1
T58-075746,1059935,1059936,1059937,2,1
T58-075747,1059946,1059947,1059948,2,1
T58-075748,1059960,1059962,1059963,3,1
T58-075749,1059985,1059986,1059987,2,1
T58-075750,1059995,1059996,1059997,2,1
T58-075751,1060021,1060022,1060023,2,1
T58-075752,1060058,1060059,1060060,2,1
T58-075753,1060070,1060071,1060072,2,1
T58-075754,1060083,1060084,1060085,2,1
T58-075755,1060104,1060105,1060106,2,1
T58-075756,1060116,1060117,1060118,2,1
T58-075757,1060125,1060126,1060127,2,1
T58-075758,1060133,1060134,1060135,2,1
T58-075759,1060149,1060150,1060151,2,1
T58-075760,1060159,1060160,1060161,2,1
T58-075761,1060241,1060242,1060243,2,1
T58-075762,1060271,1060272,1060273,2,1
T58-075763,1060280,1060281,1060282,2,1
T58-075764,1060296,1060297,1060298,2,1
T58-075765,1060319,1060320,1060321,2,1
T58-075766,1060339,1060340,1060341,2,1
T58-075767,1060356,1060357,1060358,2,1
T58-075768,1060365,1060366,1060367,2,1
T58-075769,1060380,1060381,1060382,2,1
T58-075770,1060390,1060392,1060393,3,1
T58-075771,1060407,1060408,1060409,2,1
T58-075772,1060414,1060415,1060416,2,1
T58-075773,1060426,1060427,1060428,2,1
T58-075774,1060437,1060440,1060441,4,1
T58-075775,1060456,1060457,1060458,2,1
T58-075776,1060474,1060475,1060476,2,1
T58-075777,1060493,1060494,1060495,2,1
T58-075778,1060503,1060504,1060505,2,1
T58-075779,1060526,1060527,1060528,2,1
T58-075780,1060535,1060536,1060537,2,1
T58-075781,1060550,1060552,1060553,3,1
T58-075782,1060561,1060562,1060563,2,1
T58-075783,1060572,1060573,1060574,2,1
T58-075784,1060580,1060581,1060582,2,1
T58-075785,1060593,1060594,1060595,2,1
T58-075786,1060609,1060611,1060612,3,1
T58-075787,1060637,1060638,1060639,2,1
T58-075788,1060652,1060653,1060654,2,1
T58-075789,1060660,1060661,1060662,2,1
T58-075790,1060670,1060672,1060673,3,1
T58-075791,1060685,1060686,1060687,2,1
T58-075792,1060693,1060694,1060695,2,1
T58-075793,1060705,1060706,1060707,2,1
T58-075794,1060718,1060719,1060720,2,1
T58-075795,1060731,1060732,1060733,2,1
T58-075796,1060742,1060743,1060744,2,1
T58-075797,1060761,1060762,1060763,2,1
T58-075798,1060776,1060777,1060778,2,1
T58-075799,1060790,1060791,1060792,2,1
T58-075800,1060806,1060807,1060808,2,1
T58-075801,1060816,1060817,1060818,2,1
T58-075802,1060841,1060842,1060843,2,1
T58-075803,1060859,1060860,1060861,2,1
T58-075804,1060884,1060886,1060887,3,1
T58-075805,1060909,1060910,1060911,2,1
T58-075806,1060916,1060917,1060918,2,1
T58-075807,1060925,1060926,1060927,2,1
T58-075808,1060936,1060937,1060938,2,1
T58-075809,1060962,1060964,1060965,3,1
T58-075810,1060970,1060971,1060972,2,1
T58-075811,1060991,1060992,1060993,2,1
T58-075812,1061002,1061003,1061004,2,1
T58-075813,1061020,1061021,1061022,2,1
T58-075814,1061034,1061035,1061036,2,1
T58-075815,1061056,1061057,1061058,2,1
T58-075816,1061068,1061069,1061070,2,1
T58-075817,1061083,1061084,1061085,2,1
T58-075818,1061094,1061095,1061096,2,1
T58-075819,1061106,1061109,1061110,4,1
T58-075820,1061118,1061119,1061120,2,1
T58-075821,1061137,1061138,1061139,2,1
T58-075822,1061151,1061152,1061153,2,1
T58-075823,1061160,1061161,1061162,2,1
T58-075824,1061173,1061174,1061175,2,1
T58-075825,1061186,1061187,1061188,2,1
T58-075826,1061199,1061200,1061201,2,1
T58-075827,1061210,1061211,1061212,2,1
T58-075828,1061222,1061223,1061224,2,1
T58-075829,1061230,1061231,1061232,2,1
T58-075830,1061243,1061245,1061246,3,1
T58-075831,1061257,1061258,1061259,2,1
T58-075832,1061278,1061279,1061280,2,1
T58-075833,1061300,1061301,1061302,2,1
T58-075834,1061318,1061319,1061320,2,1
T58-075835,1061339,1061340,1061341,2,1
T58-075836,1061348,1061351,1061352,4,1
T58-075837,1061362,1061363,1061364,2,1
T58-075838,1061370,1061371,1061372,2,1
T58-075839,1061383,1061384,1061385,2,1
T58-075840,1061392,1061393,1061394,2,1
T58-075841,1061410,1061412,1061413,3,1
T58-075842,1061420,1061421,1061422,2,1
T58-075843,1061427,1061428,1061429,2,1
T58-075844,1061435,1061436,1061437,2,1
T58-075845,1061450,1061451,1061452,2,1
T58-075846,1061468,1061469,1061470,2,1
T58-075847,1061476,1061477,1061478,2,1
T58-075848,1061490,1061491,1061492,2,1
T58-075849,1061499,1061500,1061501,2,1
T58-075850,1061522,1061523,1061524,2,1
T58-075851,1061558,1061559,1061560,2,1
T58-075852,1061574,1061575,1061576,2,1
T58-075853,1061582,1061584,1061585,3,1
T58-075854,1061599,1061600,1061601,2,1
T58-075855,1061612,1061613,1061614,2,1
T58-075856,1061620,1061621,1061622,2,1
T58-075857,1061631,1061632,1061633,2,1
T58-075858,1061644,1061645,1061646,2,1
T58-075859,1061716,1061718,1061719,3,1
T58-075860,1061728,1061729,1061730,2,1
T58-075861,1061739,1061740,1061741,2,1
T58-075862,1061761,1061762,1061763,2,1
T58-075863,1061769,1061770,1061771,2,1
T58-075864,1061784,1061785,1061786,2,1
T58-075865,1061793,1061794,1061795,2,1
T58-075866,1061813,1061815,1061816,3,1
T58-075867,1061823,1061824,1061825,2,1
T58-075868,1061832,1061833,1061834,2,1
T58-075869,1061841,1061842,1061843,2,1
T58-075870,1061863,1061864,1061865,2,1
T58-075871,1061871,1061872,1061873,2,1
T58-075872,1061888,1061889,1061890,2,1
T58-075873,1061901,1061902,1061903,2,1
T58-075874,1061912,1061913,1061914,2,1
T58-075875,1061933,1061936,1061937,4,1
T58-075876,1061946,1061948,1061949,3,1
T58-075877,1061962,1061963,1061964,2,1
T58-075878,1061970,1061971,1061972,2,1
T58-075879,1061987,1061988,1061989,2,1
T58-075880,1061995,1061996,1061997,2,1
T58-075881,1062003,1062004,1062005,2,1
T58-075882,1062012,1062014,1062015,3,1
T58-075883,1062024,1062025,1062026,2,1
T58-075884,1062040,1062041,1062042,2,1
T58-075885,1062052,1062053,1062054,2,1
T58-075886,1062061,1062062,1062063,2,1
T58-075887,1062078,1062079,1062080,2,1
T58-075888,1062089,1062090,1062091,2,1
T58-075889,1062102,1062105,1062106,4,1
T58-075890,1062124,1062126,1062127,3,1
T58-075891,1062137,1062139,1062140,3,1
T58-075892,1062151,1062152,1062153,2,1
T58-075893,1062170,1062171,1062172,2,1
T58-075894,1062178,1062179,1062180,2,1
T58-075895,1062191,1062192,1062193,2,1
T58-075896,1062205,1062207,1062208,3,1
T58-075897,1062217,1062218,1062219,2,1
T58-075898,1062234,1062235,1062236,2,1
T58-075899,1062242,1062243,1062244,2,1
T58-075900,1062252,1062253,1062254,2,1
T58-075901,1062260,1062261,1062262,2,1
T58-075902,1062269,1062270,1062271,2,1
T58-075903,1062285,1062286,1062287,2,1
T58-075904,1062296,1062298,1062299,3,1
T58-075905,1062312,1062313,1062314,2,1
T58-075906,1062324,1062325,1062326,2,1
T58-075907,1062339,1062340,1062341,2,1
T58-075908,1062352,1062353,1062354,2,1
T58-075909,1062365,1062366,1062367,2,1
T58-075910,1062375,1062376,1062377,2,1
T58-075911,1062402,1062403,1062404,2,1
T58-075912,1062426,1062428,1062429,3,1
T58-075913,1062436,1062437,1062438,2,1
T58-075914,1062454,1062455,1062456,2,1
T58-075915,1062465,1062467,1062468,3,1
T58-075916,1062485,1062486,1062487,2,1
T58-075917,1062506,1062507,1062508,2,1
T58-075918,1062523,1062524,1062525,2,1
T58-075919,1062552,1062553,1062554,2,1
T58-075920,1062563,1062564,1062565,2,1
T58-075921,1062574,1062575,1062576,2,1
T58-075922,1062590,1062591,1062592,2,1
T58-075923,1062602,1062603,1062604,2,1
T58-075924,1062610,1062611,1062612,2,1
T58-075925,1062620,1062621,1062622,2,1
T58-075926,1062632,1062633,1062634,2,1
T58-075927,1062646,1062647,1062648,2,1
T58-075928,1062657,1062658,1062659,2,1
T58-075929,1062667,1062668,1062669,2,1
T58-075930,1062679,1062680,1062681,2,1
T58-075931,1062695,1062696,1062697,2,1
T58-075932,1062710,1062711,1062712,2,1
T58-075933,1062726,1062727,1062728,2,1
T58-075934,1062737,1062738,1062739,2,1
T58-075935,1062754,1062756,1062757,3,1
T58-075936,1062795,1062796,1062797,2,1
T58-075937,1062810,1062811,1062812,2,1
T58-075938,1062823,1062824,1062825,2,1
T58-075939,1062831,1062832,1062833,2,1
T58-075940,1062841,1062842,1062843,2,1
T58-075941,1062856,1062857,1062858,2,1
T58-075942,1062865,1062866,1062867,2,1
T58-075943,1062873,1062874,1062875,2,1
T58-075944,1062885,1062887,1062888,3,1
T58-075945,1062897,1062898,1062899,2,1
T58-075946,1062906,1062907,1062908,2,1
T58-075947,1062916,1062917,1062918,2,1
T58-075948,1062927,1062928,1062929,2,1
T58-075949,1062941,1062942,1062943,2,1
T58-075950,1062948,1062949,1062950,2,1
T58-075951,1062956,1062957,1062958,2,1
T58-075952,1062966,1062967,1062968,2,1
T58-075953,1062981,1062982,1062983,2,1
T58-075954,1062989,1062990,1062991,2,1
T58-075955,1062997,1062998,1062999,2,1
T58-075956,1063019,1063021,1063022,3,1
T58-075957,1063033,1063034,1063035,2,1
T58-075958,1063040,1063042,1063043,3,1
T58-075959,1063050,1063052,1063053,3,1
T58-075960,1063061,1063062,1063063,2,1
T58-075961,1063084,1063085,1063086,2,1
T58-075962,1063095,1063098,1063099,4,1
T58-075963,1063116,1063117,1063118,2,1
T58-075964,1063130,1063131,1063132,2,1
T58-075965,1063156,1063157,1063158,2,1
T58-075966,1063175,1063176,1063177,2,1
T58-075967,1063202,1063203,1063204,2,1
T58-075968,1063216,1063217,1063218,2,1
T58-075969,1063227,1063228,1063229,2,1
T58-075970,1063242,1063243,1063244,2,1
T58-075971,1063262,1063263,1063264,2,1
T58-075972,1063276,1063277,1063278,2,1
T58-075973,1063288,1063289,1063290,2,1
T58-075974,1063304,1063306,1063307,3,1
T58-075975,1063320,1063321,1063322,2,1
T58-075976,1063330,1063331,1063332,2,1
T58-075977,1063341,1063342,1063343,2,1
T58-075978,1063351,1063352,1063353,2,1
T58-075979,1063373,1063374,1063375,2,1
T58-075980,1063382,1063383,1063384,2,1
T58-075981,1063391,1063392,1063393,2,1
T58-075982,1063398,1063399,1063400,2,1
T58-075983,1063411,1063412,1063413,2,1
T58-075984,1063423,1063425,1063426,3,1
T58-075985,1063436,1063437,1063438,2,1
T58-075986,1063444,1063445,1063446,2,1
T58-075987,1063452,1063453,1063454,2,1
T58-075988,1063459,1063460,1063461,2,1
T58-075989,1063470,1063471,1063472,2,1
T58-075990,1063491,1063492,1063493,2,1
T58-075991,1063504,1063506,1063507,3,1
T58-075992,1063517,1063518,1063519,2,1
T58-075993,1063530,1063531,1063532,2,1
T58-075994,1063541,1063542,1063543,2,1
T58-075995,1063551,1063553,1063554,3,1
