trade_id,date,year,quarter,chronological_half,direction,crt_direction,session,setup_session,HTF_regime,setup_HTF_regime,volatility_state,setup_timestamp,setup_score,setup_score_band,setup_type,setup_structure_event_type,matching_bos_on_setup_bar,matching_liquidity_sweep_on_setup_bar,liquidity_context,sweep_direction,swept_level_type,swept_level_prices,swept_level_count,sweep_age_bars,crt_bar_sweep_type,setup_structure_level,setup_close_beyond_structure_atr,setup_body_atr,setup_range_atr,setup_candle_direction,bos_timestamp,bos_direction,bos_level,setup_to_bos_bars,same_bar_setup_bos,setup_bos_timing,bos_displacement_atr,bos_close_beyond_structure_atr,bos_body_atr,bos_range_atr,bos_body_pct_range,bos_upper_wick_ratio,bos_lower_wick_ratio,bos_candle_direction,bos_relative_volume_20,retest_timestamp,bars_BOS_to_retest,bos_retest_timing,retest_probe_price,retest_penetration_points,retest_penetration_atr,retest_reclaim_distance_atr,retest_range_atr,retest_body_atr,retest_upper_wick_ratio,retest_lower_wick_ratio,retest_wick_toward_atr,retest_wick_away_atr,retest_candle_direction,retest_behavior,retest_merely_touched_bos,retest_meaningfully_penetrated,retest_reclaimed_at_close,confirmation_timestamp,bars_retest_to_confirmation,retest_confirm_timing,confirmation_body_atr,confirmation_range_atr,confirmation_body_pct_range,confirmation_close_displacement_from_BOS_atr,confirmation_displacement_from_retest_close_atr,confirmation_rejection_wick_atr,confirmation_direction,entry_timestamp,entry_price,entry_ATR,entry_ATR_percentile_prior_100,stop_price,stop_distance_points,stop_distance_ATR,target_price,target_distance_points,target_structure,cost_R,gross_R,net_R,outcome,MFE_R,MAE_R,exit_timestamp,exit_price,exit_reason,family_id
A0661,2026-05-03,2026,2026-Q2,Second 50%,Long,Long,Overnight,Overnight,Bull,Bull,LOW,2026-05-03 19:45:00-05:00,75.0,75-79,Matching BOS only,Bull CHoCH,True,False,Recent SSL,SSL,Swing low / sell-side,[25436.5],1,9.0,None,25488.25,0.33793780951888963,0.5127332282355567,0.6758756190377793,With trade,2026-05-03 19:45:00-05:00,Long,25488.25,0,True,Same-bar Setup+BOS,0.47777414449222333,0.33793780951888963,0.5127332282355567,0.6758756190377793,0.7586206896551724,0.05172413793103448,0.1896551724137931,With trade,1.7699115044247788,2026-05-03 19:50:00-05:00,1,Immediate retest (1 bar),25487.5,0.75,0.03650301534011361,0.30419179450094674,0.42586851230132544,0.06083835890018935,0.05714285714285714,0.8,0.3406948098410604,0.02433534356007574,Against trade,Penetration + same-bar reclaim,False,True,True,2026-05-03 19:55:00-05:00,1,Immediate confirmation (1 bar),0.9242073755850418,1.1762639325627806,0.7857142857142857,1.2482800916992773,0.9482127619638742,0.036008079568248384,With trade,2026-05-03 19:55:00-05:00,25514.25,20.828658706401647,0.19,25483.007011940397,31.242988059602794,1.5000000000000155,25576.735976119206,62.48597611920559,Fixed 2.00R target,0.02320520683287094,-1.0,-1.023205206832871,Loss,0.1840412955710454,1.0482352052089976,2026-05-03 20:05:00-05:00,25483.007011940397,STOP,F::Long::Same-bar Setup+BOS::Penetration + same-bar reclaim
A0662,2026-05-03,2026,2026-Q2,Second 50%,Long,Long,Overnight,Overnight,Bull,Bull,LOW,2026-05-03 20:30:00-05:00,90.0,90-94,Matching BOS only,Bull BOS,True,False,Recent SSL,SSL,Swing low / sell-side,[25436.5],1,18.0,Sweep below CRT reference,25520.0,0.3101693712616168,1.4196213530820154,1.646283585927043,With trade,2026-05-03 20:30:00-05:00,Long,25520.0,0,True,Same-bar Setup+BOS,1.3838325794749058,0.3101693712616168,1.4196213530820154,1.646283585927043,0.8623188405797102,0.057971014492753624,0.07971014492753623,With trade,2.248267898383372,2026-05-03 20:35:00-05:00,1,Immediate retest (1 bar),25520.25,0.0,0.0,0.3675417899895485,0.6493238289815356,0.0735083579979097,0.4528301886792453,0.4339622641509434,0.28178203899198717,0.2940334319916388,With trade,Tolerance-only shallow touch,True,False,True,2026-05-03 20:45:00-05:00,2,Delayed confirmation (2+ bars),0.3491375528175115,0.8146542899075269,0.42857142857142855,0.698275105635023,0.3103444913933436,0.258620409494453,With trade,2026-05-03 20:45:00-05:00,25533.5,19.333354276926247,0.12,25504.499968584612,29.00003141538764,1.4999999999999105,25591.50006283078,58.000062830778916,Fixed 2.00R target,0.024999972917798614,-1.0,-1.0249999729177985,Loss,0.4137926551911495,1.163791842725108,2026-05-03 21:25:00-05:00,25504.499968584612,STOP,F::Long::Same-bar Setup+BOS::Tolerance-only shallow touch
A0663,2026-05-05,2026,2026-Q2,Second 50%,Short,Short,Premarket,Premarket,Bull,Bull,HIGH,2026-05-05 06:00:00-05:00,90.0,90-94,Matching BOS only,Bear CHoCH,True,False,Recent BSL,BSL,Swing high / buy-side,[25580.0],1,6.0,Sweep above CRT reference,25543.25,0.8924709168052248,1.702305637609966,2.2146500528129653,With trade,2026-05-05 06:00:00-05:00,Short,25543.25,0,True,Same-bar Setup+BOS,1.7518873552102563,0.8924709168052248,1.702305637609966,2.2146500528129653,0.7686567164179104,0.15671641791044777,0.07462686567164178,With trade,3.8099940746592926,2026-05-05 06:10:00-05:00,2,Delayed retest (2+ bars),25542.5,0.0,0.0,0.570644959503445,0.7435676745044888,0.10375362900062635,0.5581395348837209,0.3023255813953488,0.4150145160025054,0.2247995295013571,With trade,Tolerance-only shallow touch,True,False,True,2026-05-05 06:15:00-05:00,1,Immediate confirmation (1 bar),0.6372929460226436,1.3919819610494586,0.4578313253012048,1.1739606900417119,0.6205220790220478,0.4695842760166848,With trade,2026-05-05 06:15:00-05:00,25525.75,14.906802372895644,0.78,25548.110203559343,22.360203559343063,1.499999999999973,25481.029592881314,44.720407118686126,Fixed 2.00R target,0.03242367620115263,-1.0,-1.0324236762011527,Loss,0.1341669360047695,1.5205586080540543,2026-05-05 06:25:00-05:00,25548.110203559343,STOP,F::Short::Same-bar Setup+BOS::Tolerance-only shallow touch
A0664,2026-05-05,2026,2026-Q2,Second 50%,Long,Long,Overnight,Overnight,Bull,Bull,LOW,2026-05-05 22:10:00-05:00,90.0,90-94,Matching BOS only,Bull CHoCH,True,False,Recent SSL,SSL,Swing low / sell-side,[25892.75],1,8.0,None,25918.0,0.5758261827290863,1.1347163012602581,1.4226293926248013,With trade,2026-05-05 22:10:00-05:00,Long,25918.0,0,True,Same-bar Setup+BOS,1.1516523654581725,0.5758261827290863,1.1347163012602581,1.4226293926248013,0.7976190476190477,0.19047619047619047,0.011904761904761904,With trade,1.211087420042644,2026-05-05 22:20:00-05:00,2,Delayed retest (2+ bars),25919.25,0.0,0.0,0.7835223591075958,0.7122930537341781,0.42737583224050685,0.025,0.375,0.26710989515031675,0.01780732634335445,With trade,Tolerance-only shallow touch,True,False,True,2026-05-05 22:25:00-05:00,1,Immediate confirmation (1 bar),1.0376407300421286,1.1607506471657711,0.8939393939393939,1.8114744948193093,1.0376407300421286,0.03517426203532639,With trade,2026-05-05 22:25:00-05:00,25943.75,14.214939306980696,0.01,25922.42759103953,21.322408960470057,1.4999999999999305,25986.394817920944,42.64481792094375,Fixed 2.00R target,0.034001786634150426,0.25794458825906025,0.22394280162490982,Win,0.5745129465770245,0.6800357326830084,2026-05-05 23:25:00-05:00,25949.25,TIME,F::Long::Same-bar Setup+BOS::Tolerance-only shallow touch
A0665,2026-05-06,2026,2026-Q2,Second 50%,Long,Long,Midday,Midday,Bull,Bull,LOW,2026-05-06 13:05:00-05:00,100.0,95+,Matching BOS only,Bull BOS,True,False,Recent SSL,SSL,Swing low / sell-side,[26139.5],1,14.0,None,26231.75,0.32127259496606586,0.9523437636494095,1.044135933639714,With trade,2026-05-06 13:05:00-05:00,Long,26231.75,0,True,Same-bar Setup+BOS,0.9638177848981976,0.32127259496606586,0.9523437636494095,1.044135933639714,0.9120879120879121,0.06593406593406594,0.02197802197802198,With trade,1.0816145267936446,2026-05-06 13:10:00-05:00,1,Immediate retest (1 bar),26231.0,0.75,0.03523506955238829,0.46980092736517715,0.6929563678636363,0.15268530139368258,0.2711864406779661,0.5084745762711864,0.3523506955238829,0.18792037094607086,With trade,Penetration + same-bar reclaim,False,True,True,2026-05-06 13:15:00-05:00,1,Immediate confirmation (1 bar),0.37778751247444,0.9326629214212737,0.4050632911392405,0.8736336225971425,0.4013992320040925,0.0236117195296525,With trade,2026-05-06 13:15:00-05:00,26250.25,21.17592492033801,0.0,26218.486112619492,31.763887380508095,1.500000000000051,26313.777774761013,63.52777476101255,Fixed 2.00R target,0.022824662211996638,1.5819852084867174,1.559160546274721,Win,1.7787495379004277,0.17315260988411244,2026-05-06 14:15:00-05:00,26300.5,TIME,F::Long::Same-bar Setup+BOS::Penetration + same-bar reclaim
A0666,2026-05-06,2026,2026-Q2,Second 50%,Short,Short,Overnight,Overnight,Bull,Bull,LOW,2026-05-06 19:00:00-05:00,75.0,75-79,Matching liquidity sweep only,Recent bear structure,False,True,Recent BSL,BSL,Swing high / buy-side,[26316.0],1,0.0,Sweep above CRT reference,26273.75,-1.3470634810570397,0.3788616040472924,1.5996378837552345,Against trade,2026-05-06 19:20:00-05:00,Short,26275.75,4,False,Delayed BOS,0.3228180046826423,0.16786536243497402,0.41320704599378216,0.9038904131113985,0.45714285714285713,0.17142857142857143,0.37142857142857144,With trade,1.3268357514674938,2026-05-06 19:25:00-05:00,1,Immediate retest (1 bar),26276.0,0.25,0.013260599425925867,0.3447755850740725,0.6497693718703674,0.10608479540740694,0.3877551020408163,0.4489795918367347,0.25195138909259146,0.2917331873703691,With trade,Penetration + same-bar reclaim,False,True,True,2026-05-06 19:40:00-05:00,3,Delayed confirmation (2+ bars),0.12737330196121466,1.075596772116924,0.11842105263157894,0.11322071285441304,-0.2547466039224293,0.08491553464080978,With trade,2026-05-06 19:40:00-05:00,26273.75,17.66461232735513,0.09,26300.246918491033,26.496918491033284,1.5000000000000333,26220.756163017933,52.99383698206657,Fixed 2.00R target,0.027361672273149208,-1.0,-1.0273616722731491,Loss,0.5283633266539157,1.2359927819939815,2026-05-06 20:35:00-05:00,26300.246918491033,STOP,F::Short::Delayed BOS::Penetration + same-bar reclaim
A0667,2026-05-08,2026,2026-Q2,Second 50%,Long,Long,Premarket,Premarket,Bull,Bull,LOW,2026-05-08 06:25:00-05:00,75.0,75-79,Matching BOS only,Bull CHoCH,True,False,Recent SSL,SSL,Swing low / sell-side,[26464.25],1,20.0,None,26511.5,0.1618131428622975,0.4135224762036492,0.64725257144919,With trade,2026-05-08 06:25:00-05:00,Long,26511.5,0,True,Same-bar Setup+BOS,0.3775640000120275,0.1618131428622975,0.4135224762036492,0.64725257144919,0.6388888888888888,0.3333333333333333,0.027777777777777776,With trade,0.8893524224898075,2026-05-08 06:30:00-05:00,1,Immediate retest (1 bar),26510.0,1.5,0.10979585213932351,0.01829930868988725,0.7685709649752646,0.21959170427864702,0.5476190476190477,0.16666666666666666,0.12809516082921077,0.4208840998674068,Against trade,Penetration + same-bar reclaim,False,True,True,2026-05-08 06:35:00-05:00,1,Immediate confirmation (1 bar),0.3231898126439393,0.49429030169073074,0.6538461538461539,0.3612121435432263,0.3422009780935828,0.01901116544964349,With trade,2026-05-08 06:35:00-05:00,26516.25,13.1501669722562,0.1,26496.524749541615,19.725250458384835,1.5000000000000406,26555.70050091677,39.45050091676967,Fixed 2.00R target,0.036754919869309746,2.0,1.9632450801306902,Win,2.4461032878540627,0.8998618312831007,2026-05-08 07:30:00-05:00,26555.70050091677,TARGET,F::Long::Same-bar Setup+BOS::Penetration + same-bar reclaim
A0668,2026-05-11,2026,2026-Q2,Second 50%,Long,Long,Morning,Opening,Bull,Bull,HIGH,2026-05-11 10:25:00-05:00,85.0,85-89,Matching BOS only,Bull BOS,True,False,Recent SSL,SSL,Swing low / sell-side,[26880.75],1,11.0,None,27033.75,0.36613685504778426,0.5088681714223442,0.6578051972044937,With trade,2026-05-11 10:25:00-05:00,Long,27033.75,0,True,Same-bar Setup+BOS,0.5150738808299338,0.36613685504778426,0.5088681714223442,0.6578051972044937,0.7735849056603774,0.09433962264150944,0.1320754716981132,With trade,0.7027230317433645,2026-05-11 10:30:00-05:00,1,Immediate retest (1 bar),27031.25,2.5,0.06278462994520288,0.2071892788191695,0.8475925042602388,0.16324003785752747,0.4888888888888889,0.31851851851851853,0.2699739087643724,0.414378557638339,Against trade,Penetration + same-bar reclaim,False,True,True,2026-05-11 10:35:00-05:00,1,Immediate confirmation (1 bar),0.08455007793032356,0.533315876175887,0.15853658536585366,0.30568105097886206,0.09105393007880998,0.39023112890918565,With trade,2026-05-11 10:35:00-05:00,27045.5,38.43875818397561,0.79,26987.841862724035,57.65813727596469,1.5000000000000333,27160.816274551926,115.31627455192574,Fixed 2.00R target,0.012574114153740146,0.24281048021015994,0.23023636605641978,Win,0.9712419208406182,0.229802775913182,2026-05-11 11:35:00-05:00,27059.5,TIME,F::Long::Same-bar Setup+BOS::Penetration + same-bar reclaim
A0669,2026-05-15,2026,2026-Q2,Second 50%,Long,Long,Opening,Premarket,Bear,Bear,HIGH,2026-05-15 09:10:00-05:00,90.0,90-94,Matching BOS only,Bull CHoCH,True,False,Recent SSL,SSL,Swing low / sell-side,[26764.0],1,5.0,None,26912.5,0.14098858619679303,1.2512737024965381,1.5720227360942423,With trade,2026-05-15 09:10:00-05:00,Long,26912.5,0,True,Same-bar Setup+BOS,1.2442242731866986,0.14098858619679303,1.2512737024965381,1.5720227360942423,0.7959641255605381,0.033632286995515695,0.17040358744394618,With trade,1.5190926783437353,2026-05-15 09:15:00-05:00,1,Immediate retest (1 bar),26895.75,16.75,0.23193469662375432,0.8031171584583732,1.232369432806814,0.6681103947520087,0.1601123595505618,0.29775280898876405,0.36694146033011876,0.19731757772468653,With trade,Penetration + same-bar reclaim,False,True,True,2026-05-15 09:30:00-05:00,3,Delayed confirmation (2+ bars),0.7048858759095316,0.8793273300487591,0.8016194331983806,0.7226860242910854,-0.1032408606130122,0.08900074190776913,With trade,2026-05-15 09:30:00-05:00,26963.25,70.22413370977101,0.96,26857.913799435344,105.33620056465588,1.499999999999991,27173.92240112931,210.67240112931177,Fixed 2.00R target,0.006882724040867521,0.014240118705243063,0.007357394664375542,Win,0.2871757272224035,0.9612080126039124,2026-05-15 10:30:00-05:00,26964.75,TIME,F::Long::Same-bar Setup+BOS::Penetration + same-bar reclaim
A0670,2026-05-17,2026,2026-Q2,Second 50%,Long,Long,Overnight,Overnight,Bear,Bear,MID,2026-05-17 21:15:00-05:00,75.0,75-79,Matching BOS only,Bull CHoCH,True,False,Recent SSL,SSL,Swing low / sell-side,[26559.0],1,8.0,None,26672.5,0.10931564789104364,0.37972804004257266,0.7537026249329851,With trade,2026-05-17 21:15:00-05:00,Long,26672.5,0,True,Same-bar Setup+BOS,0.3509607642817717,0.10931564789104364,0.37972804004257266,0.7537026249329851,0.5038167938931297,0.4961832061068702,0.0,With trade,1.117443289753045,2026-05-17 21:20:00-05:00,1,Immediate retest (1 bar),26662.25,10.25,0.24082112449573498,0.48751593495478057,0.7283370594505155,0.34067378587201536,0.0,0.532258064516129,0.3876632735785002,0.0,With trade,Penetration + same-bar reclaim,False,True,True,2026-05-17 21:25:00-05:00,1,Immediate confirmation (1 bar),0.463006512339763,0.6915032327152304,0.6695652173913044,0.9380391678571821,0.4389542259844506,0.14431371813187416,With trade,2026-05-17 21:25:00-05:00,26711.5,41.57608907641883,0.51,26649.13586638537,62.36413361462837,1.5000000000000029,26836.228267229257,124.72826722925674,Fixed 2.00R target,0.011625271738400951,-1.0,-1.0116252717384009,Loss,0.04409585831807258,1.1344661730922307,2026-05-17 21:45:00-05:00,26649.13586638537,STOP,F::Long::Same-bar Setup+BOS::Penetration + same-bar reclaim
A0671,2026-05-18,2026,2026-Q2,Second 50%,Short,Short,Morning,Morning,Bear,Bear,HIGH,2026-05-18 11:25:00-05:00,75.0,75-79,Matching BOS only,Bear BOS,True,False,No recent matching sweep,None,None,[],0,,None,26563.0,0.8763323016833783,1.6170417471538527,1.9474051148519516,With trade,2026-05-18 11:25:00-05:00,Short,26563.0,0,True,Same-bar Setup+BOS,1.603131710619196,0.8763323016833783,1.6170417471538527,1.9474051148519516,0.8303571428571429,0.03214285714285714,0.1375,With trade,1.9631329962014403,2026-05-18 11:30:00-05:00,1,Immediate retest (1 bar),26561.5,0.0,0.0,0.4408585859356253,1.322575757806876,0.4239024864765628,0.31794871794871793,0.36153846153846153,0.4205112665847503,0.47816200474556286,Against trade,Tolerance-only shallow touch,True,False,True,2026-05-18 11:40:00-05:00,2,Delayed confirmation (2+ bars),0.2396019189707794,0.4434423574981589,0.5403225806451613,0.26821110332549936,-0.1966881424386995,0.11443673741887972,With trade,2026-05-18 11:40:00-05:00,26544.25,69.90762040617355,0.78,26649.11143060926,104.86143060926042,1.5000000000000013,26334.52713878148,209.72286121852085,Fixed 2.00R target,0.00691388621905731,-1.0,-1.0069138862190574,Loss,0.1430459217735995,1.1705924598472894,2026-05-18 11:55:00-05:00,26649.11143060926,STOP,F::Short::Same-bar Setup+BOS::Tolerance-only shallow touch
A0672,2026-05-18,2026,2026-Q2,Second 50%,Short,Short,Overnight,Overnight,Bear,Bear,MID,2026-05-18 21:00:00-05:00,90.0,90-94,Matching BOS only,Bear BOS,True,False,Recent BSL,BSL,Swing high / buy-side,[26806.5],1,20.0,None,26611.0,0.35920818181141867,1.0071915686084876,1.3523131550547527,With trade,2026-05-18 21:00:00-05:00,Short,26611.0,0,True,Same-bar Setup+BOS,1.035364759338795,0.35920818181141867,1.0071915686084876,1.3523131550547527,0.7447916666666666,0.0,0.2552083333333333,With trade,1.535540789547155,2026-05-18 21:05:00-05:00,1,Immediate retest (1 bar),26616.5,5.5,0.1471764345029074,1.39148628984567,1.6523899691917332,1.0168553656564512,0.3157894736842105,0.06882591093117409,0.5218073586921262,0.11372724484315572,With trade,Penetration + same-bar reclaim,False,True,True,2026-05-18 21:15:00-05:00,2,Delayed confirmation (2+ bars),0.0813891622871962,0.7664146115377642,0.10619469026548672,0.8206740530625617,-0.5900714265821725,0.027129720762398734,With trade,2026-05-18 21:15:00-05:00,26580.75,36.859944440931386,0.52,26636.039916661397,55.289916661397,1.4999999999999978,26470.170166677206,110.579833322794,Fixed 2.00R target,0.01311269836849274,-0.6737213989329018,-0.6868340973013946,Loss,0.2622539673698548,0.9992780480816881,2026-05-18 22:15:00-05:00,26618.0,TIME,F::Short::Same-bar Setup+BOS::Penetration + same-bar reclaim
A0673,2026-05-19,2026,2026-Q2,Second 50%,Long,Long,Overnight,Overnight,Bear,Bear,MID,2026-05-19 01:15:00-05:00,75.0,75-79,Matching BOS only,Bull CHoCH,True,False,Recent SSL,SSL,Swing low / sell-side,[26526.5],1,11.0,None,26591.5,0.2564591366853336,0.3394312103188239,1.0182936309564716,With trade,2026-05-19 01:15:00-05:00,Long,26591.5,0,True,Same-bar Setup+BOS,0.3545170418885494,0.2564591366853336,0.3394312103188239,1.0182936309564716,0.3333333333333333,0.037037037037037035,0.6296296296296297,With trade,1.2265208858985142,2026-05-19 01:30:00-05:00,3,Delayed retest (2+ bars),26588.0,3.5,0.11400026427841307,0.138428892338073,0.903859238207418,0.2931435367159193,0.3963963963963964,0.27927927927927926,0.2524291566164861,0.3582865448750125,Against trade,Penetration + same-bar reclaim,False,True,True,2026-05-19 01:35:00-05:00,1,Immediate confirmation (1 bar),0.7824406953805424,1.2535019303545423,0.6242038216560509,0.9261542924912542,0.7904247841089153,0.27944310549305085,With trade,2026-05-19 01:35:00-05:00,26620.5,31.312277268610565,0.53,26573.531584097083,46.968415902916604,1.5000000000000242,26714.436831805833,93.93683180583321,Fixed 2.00R target,0.015435904874853988,1.6713359071393896,1.6559000022645356,Win,1.8150495042500725,0.2554908393079281,2026-05-19 02:35:00-05:00,26699.0,TIME,F::Long::Same-bar Setup+BOS::Penetration + same-bar reclaim
A0674,2026-05-19,2026,2026-Q2,Second 50%,Long,Long,Overnight,Overnight,Bear,Bear,LOW,2026-05-19 18:15:00-05:00,75.0,75-79,Matching BOS only,Bull CHoCH,True,False,Recent SSL,SSL,Swing low / sell-side,[26488.5],1,10.0,None,26578.0,0.22188835525483805,0.5917022806795681,1.1649138650878998,With trade,2026-05-19 18:15:00-05:00,Long,26578.0,0,True,Same-bar Setup+BOS,0.6471743694932777,0.22188835525483805,0.5917022806795681,1.1649138650878998,0.5079365079365079,0.2777777777777778,0.21428571428571427,With trade,1.128386699507389,2026-05-19 18:20:00-05:00,1,Immediate retest (1 bar),26577.5,0.5,0.018943077161011103,0.009471538580505551,0.6819507777963997,0.23678846451263877,0.6111111111111112,0.041666666666666664,0.02841461574151665,0.4167476975422442,Against trade,Penetration + same-bar reclaim,False,True,True,2026-05-19 18:25:00-05:00,1,Immediate confirmation (1 bar),0.46584720330676066,0.6793605048223593,0.6857142857142857,0.5240781037201058,0.5143729536512149,0.1649875511711444,With trade,2026-05-19 18:25:00-05:00,26591.5,25.75951924755464,0.0,26552.86072112867,38.639278871331044,1.4999999999999645,26668.778557742666,77.27855774266573,Fixed 2.00R target,0.018763290133189416,-1.0,-1.0187632901331893,Loss,1.4040117099662424,1.649875511711483,2026-05-19 19:00:00-05:00,26552.86072112867,STOP,F::Long::Same-bar Setup+BOS::Penetration + same-bar reclaim
A0675,2026-05-20,2026,2026-Q2,Second 50%,Long,Long,Afternoon,Afternoon,Bull,Bull,LOW,2026-05-20 14:35:00-05:00,75.0,75-79,Matching BOS only,Bull BOS,True,False,No recent matching sweep,None,None,[],0,,None,26966.5,0.5400672919087318,0.7171385351574963,1.5936411892388807,With trade,2026-05-20 14:35:00-05:00,Long,26966.5,0,True,Same-bar Setup+BOS,0.7259920973199345,0.5400672919087318,0.7171385351574963,1.5936411892388807,0.45,0.37222222222222223,0.17777777777777778,With trade,1.8275774653380392,2026-05-20 14:45:00-05:00,2,Delayed retest (2+ bars),26966.75,0.0,0.0,0.5063561779841846,0.9942994040416717,0.20254247119367386,0.5,0.2962962962962963,0.29460723082716195,0.49714970202083586,With trade,Tolerance-only shallow touch,True,False,True,2026-05-20 14:50:00-05:00,1,Immediate confirmation (1 bar),0.1834004474805876,1.6680707366091536,0.1099476439790576,0.6462682435030229,0.1659337381967221,0.7685352084900813,With trade,2026-05-20 14:50:00-05:00,26985.0,28.625884353721098,0.3,26942.061173469418,42.938826530582446,1.500000000000028,27070.877653061165,85.87765306116489,Fixed 2.00R target,0.016884485641069653,-1.0,-1.0168844856410697,Loss,0.7918241542018872,1.758315401242426,2026-05-20 15:15:00-05:00,26942.061173469418,STOP,F::Long::Same-bar Setup+BOS::Tolerance-only shallow touch
A0676,2026-05-21,2026,2026-Q2,Second 50%,Short,Short,Afternoon,Midday,Bull,Bull,MID,2026-05-21 13:45:00-05:00,100.0,95+,Matching BOS only,Bear CHoCH,True,False,Recent BSL,BSL,Swing high / buy-side,[27086.0],1,17.0,None,27049.5,0.49426147039834056,1.1289381312507552,1.8197808682847993,With trade,2026-05-21 13:45:00-05:00,Short,27049.5,0,True,Same-bar Setup+BOS,1.15702116934157,0.49426147039834056,1.1289381312507552,1.8197808682847993,0.6203703703703703,0.11728395061728394,0.2623456790123457,With trade,1.3406752231574877,2026-05-21 13:50:00-05:00,1,Immediate retest (1 bar),27052.75,3.25,0.06468663041125068,2.36354995733416,2.4829714288626223,1.930647123043482,0.20040080160320642,0.022044088176352707,0.49758946470192833,0.05473484111721212,With trade,Penetration + same-bar reclaim,False,True,True,2026-05-21 14:20:00-05:00,6,Delayed confirmation (2+ bars),0.10366651961918905,0.6383675155497431,0.1623931623931624,0.08184198917304399,-2.5098210013066824,0.12003491745379785,With trade,2026-05-21 14:20:00-05:00,27045.75,45.820000685358764,0.48,27114.480001028038,68.7300010280378,1.4999999999999925,26908.289997943924,137.4600020560756,Fixed 2.00R target,0.010548523048970165,-0.3237305349511518,-0.3342790580001219,Loss,0.3673795958434437,0.6801978655715245,2026-05-21 15:20:00-05:00,27068.0,TIME,F::Short::Same-bar Setup+BOS::Penetration + same-bar reclaim
A0677,2026-05-22,2026,2026-Q2,Second 50%,Long,Long,Overnight,Overnight,Bull,Bull,HIGH,2026-05-22 02:55:00-05:00,75.0,75-79,Matching BOS only,Bull CHoCH,True,False,Recent SSL,SSL,Swing low / sell-side,[27154.75],1,11.0,Sweep below CRT reference,27202.0,0.1477258579479394,0.6818116520674127,1.1590798085146015,With trade,2026-05-22 02:55:00-05:00,Long,27202.0,0,True,Same-bar Setup+BOS,0.659084596998499,0.1477258579479394,0.6818116520674127,1.1590798085146015,0.5882352941176471,0.14705882352941177,0.2647058823529412,With trade,0.8541552008805724,2026-05-22 03:00:00-05:00,1,Immediate retest (1 bar),27204.25,0.0,0.0,1.2207279069242072,1.4186837837227273,1.0667622249698028,0.20930232558139536,0.03875968992248062,0.05498774355514447,0.29693381519778017,With trade,Tolerance-only shallow touch,True,False,True,2026-05-22 03:15:00-05:00,3,Delayed confirmation (2+ bars),1.3751639427567617,2.1697031096828905,0.6338028169014085,1.9863479173153225,0.855657564381985,0.0,With trade,2026-05-22 03:15:00-05:00,27250.75,24.54252831290944,1.0,27213.936207530634,36.81379246936558,1.500000000000058,27324.377584938728,73.62758493872752,Fixed 2.00R target,0.0196937058468862,-1.0,-1.0196937058468862,Loss,0.9778943592936594,1.134085819458619,2026-05-22 03:30:00-05:00,27213.936207530634,STOP,F::Long::Same-bar Setup+BOS::Tolerance-only shallow touch
A0678,2026-05-26,2026,2026-Q2,Second 50%,Long,Long,Overnight,Overnight,Bull,Bull,LOW,2026-05-26 18:20:00-05:00,90.0,90-94,Matching BOS only,Bull CHoCH,True,False,Recent SSL,SSL,Swing low / sell-side,[27652.25],1,7.0,None,27684.25,0.12364583819043634,0.8346094077854453,1.1282682734877316,With trade,2026-05-26 18:20:00-05:00,Long,27684.25,0,True,Same-bar Setup+BOS,0.7573307589164227,0.12364583819043634,0.8346094077854453,1.1282682734877316,0.7397260273972602,0.2465753424657534,0.0136986301369863,With trade,1.1906407345246324,2026-05-26 18:25:00-05:00,1,Immediate retest (1 bar),27683.5,0.75,0.04671275585202692,0.762975012249773,0.9031132798058538,0.6072658260763499,0.10344827586206896,0.22413793103448276,0.20242194202545,0.09342551170405385,With trade,Penetration + same-bar reclaim,False,True,True,2026-05-26 18:40:00-05:00,3,Delayed confirmation (2+ bars),1.3294842850298936,1.4058914278477035,0.9456521739130435,1.8184899990638774,1.0696999994493397,0.045844285690685986,With trade,2026-05-26 18:40:00-05:00,27714.0,16.35972703469071,0.06,27689.460409447966,24.539590552034497,1.499999999999904,27763.079181104073,49.07918110407263,Fixed 2.00R target,0.029544095222888412,0.876135237644221,0.8465911424213326,Win,1.324390475508791,0.876135237644277,2026-05-26 19:40:00-05:00,27735.5,TIME,F::Long::Same-bar Setup+BOS::Penetration + same-bar reclaim
