trade_id,gross_r,net_r,exit_reason,label
E-006648,1.875,1.874903264005871,TARGET,DIAGNOSTIC_ONLY
E-006649,1.874999999999734,1.8749033981942795,TARGET,DIAGNOSTIC_ONLY
E-006650,1.875,1.8749033703746898,TARGET,DIAGNOSTIC_ONLY
E-006651,-1.0,-1.0000963128316684,STOP,DIAGNOSTIC_ONLY
E-006652,1.8749999999995957,1.8749036823696736,TARGET,DIAGNOSTIC_ONLY
E-006653,1.8749999999995957,1.8749036919657027,TARGET,DIAGNOSTIC_ONLY
E-006654,-1.0,-1.0000962931866642,STOP,DIAGNOSTIC_ONLY
E-006655,-1.0,-1.0000963606070243,STOP,DIAGNOSTIC_ONLY
E-006656,-1.0,-1.0000962701254357,STOP,DIAGNOSTIC_ONLY
E-006657,-1.0,-1.000096283367167,STOP,DIAGNOSTIC_ONLY
E-006658,-1.0,-1.0000962936434337,STOP,DIAGNOSTIC_ONLY
E-006659,1.8749999999995957,1.8749036846546159,TARGET,DIAGNOSTIC_ONLY
E-006660,1.87500000000059,1.8749036107971304,TARGET,DIAGNOSTIC_ONLY
E-006661,1.8750000000001399,1.8749036169749473,TARGET,DIAGNOSTIC_ONLY
E-006662,-1.0,-1.0000963967557506,STOP,DIAGNOSTIC_ONLY
E-006663,1.875,1.8749035663812452,TARGET,DIAGNOSTIC_ONLY
E-006664,-1.0,-1.000096438658125,STOP,DIAGNOSTIC_ONLY
E-006665,1.875000000000428,1.8749035563024061,TARGET,DIAGNOSTIC_ONLY
E-006666,1.874999999999795,1.8749035677553227,TARGET,DIAGNOSTIC_ONLY
E-006667,-1.0,-1.0000964155271745,STOP,DIAGNOSTIC_ONLY
E-006668,-1.0,-1.0000963825675746,STOP,DIAGNOSTIC_ONLY
E-006669,1.8749999999998914,1.8749036423659222,TARGET,DIAGNOSTIC_ONLY
E-006670,1.874999999999842,1.8749036014130547,TARGET,DIAGNOSTIC_ONLY
E-006671,1.8750000000001232,1.8749036698010804,TARGET,DIAGNOSTIC_ONLY
E-006672,-1.0,-1.0000962142307008,STOP,DIAGNOSTIC_ONLY
E-006673,1.8750000000002347,1.8749038217815217,TARGET,DIAGNOSTIC_ONLY
E-006674,1.875000000000072,1.8749041822331922,TARGET,DIAGNOSTIC_ONLY
E-006675,1.8749999999999487,1.8749040359273847,TARGET,DIAGNOSTIC_ONLY
E-006676,-1.0,-1.000095463598037,STOP,DIAGNOSTIC_ONLY
E-006677,-1.0,-1.0000955554927933,STOP,DIAGNOSTIC_ONLY
E-006679,-1.0,-1.0000954914398745,STOP,DIAGNOSTIC_ONLY
E-006680,-1.0,-1.0000955019970739,STOP,DIAGNOSTIC_ONLY
E-006681,1.8749999999999494,1.8749045384220588,TARGET,DIAGNOSTIC_ONLY
E-006682,1.8750000000000835,1.8749046453677507,TARGET,DIAGNOSTIC_ONLY
E-006683,1.8750000000001399,1.8749046007802517,TARGET,DIAGNOSTIC_ONLY
E-006684,-1.0,-1.0000953031508724,STOP,DIAGNOSTIC_ONLY
E-006685,-1.0,-1.0000953998923814,STOP,DIAGNOSTIC_ONLY
E-006686,1.8750000000002038,1.8749046722347007,TARGET,DIAGNOSTIC_ONLY
E-006687,-1.0,-1.0000954180532837,STOP,DIAGNOSTIC_ONLY
E-006688,-1.0,-1.000095350377409,STOP,DIAGNOSTIC_ONLY
E-006689,1.875000000000428,1.8749046446962305,TARGET,DIAGNOSTIC_ONLY
E-006690,-1.0,-1.0000953297799902,STOP,DIAGNOSTIC_ONLY
E-006692,1.8749999999997726,1.8749046796199937,TARGET,DIAGNOSTIC_ONLY
E-006693,1.875,1.8749047400059127,TARGET,DIAGNOSTIC_ONLY
E-006694,1.8749999999997449,1.874904686557028,TARGET,DIAGNOSTIC_ONLY
E-006695,-1.0,-1.0000952550771425,STOP,DIAGNOSTIC_ONLY
E-006696,1.874999999999709,1.8749048125907055,TARGET,DIAGNOSTIC_ONLY
E-006697,1.874999999999498,1.8749048023236343,TARGET,DIAGNOSTIC_ONLY
E-006698,1.87500000000059,1.8749048817235896,TARGET,DIAGNOSTIC_ONLY
E-006699,1.8749999999998788,1.8749049514220957,TARGET,DIAGNOSTIC_ONLY
E-006700,-1.0,-1.0000949992044401,STOP,DIAGNOSTIC_ONLY
E-006701,-1.0,-1.0000949798694143,STOP,DIAGNOSTIC_ONLY
E-006702,1.8750000000002647,1.874904902666035,TARGET,DIAGNOSTIC_ONLY
E-006703,-1.0,-1.0000951648743168,STOP,DIAGNOSTIC_ONLY
E-006704,1.8750000000002538,1.874904814599725,TARGET,DIAGNOSTIC_ONLY
E-006705,1.8749999999996791,1.8749046621608894,TARGET,DIAGNOSTIC_ONLY
E-006706,1.874999999999915,1.8749044154864896,TARGET,DIAGNOSTIC_ONLY
E-006707,-1.0,-1.0000953960817116,STOP,DIAGNOSTIC_ONLY
E-006708,-1.0,-1.000095426799888,STOP,DIAGNOSTIC_ONLY
E-006709,1.8750000000000597,1.8749044804773751,TARGET,DIAGNOSTIC_ONLY
E-006710,1.875000000000072,1.8749043844217979,TARGET,DIAGNOSTIC_ONLY
E-006711,1.8749999999999287,1.874904305317819,TARGET,DIAGNOSTIC_ONLY
E-006712,1.8749999999999234,1.874904079684662,TARGET,DIAGNOSTIC_ONLY
E-006713,1.8750000000001616,1.8749036153732723,TARGET,DIAGNOSTIC_ONLY
E-006714,1.875000000000428,1.8749035851601419,TARGET,DIAGNOSTIC_ONLY
E-006715,1.8750000000001101,1.8749035047274278,TARGET,DIAGNOSTIC_ONLY
E-006716,-1.0,-1.0000964219386035,STOP,DIAGNOSTIC_ONLY
E-006717,1.8749999999997726,1.8749036055327202,TARGET,DIAGNOSTIC_ONLY
E-006718,-1.0,-1.0000963638089813,STOP,DIAGNOSTIC_ONLY
E-006719,-1.0,-1.0000963873727793,STOP,DIAGNOSTIC_ONLY
E-006720,-1.0,-1.0000963807371466,STOP,DIAGNOSTIC_ONLY
E-006721,-1.0,-1.0000964966487618,STOP,DIAGNOSTIC_ONLY
E-006723,-1.0,-1.0000963981290216,STOP,DIAGNOSTIC_ONLY
E-006724,1.8750000000001101,1.8749036361911289,TARGET,DIAGNOSTIC_ONLY
E-006725,-1.0,-1.0000964020201684,STOP,DIAGNOSTIC_ONLY
E-006726,-1.0,-1.0000964567583877,STOP,DIAGNOSTIC_ONLY
E-006727,-1.0,-1.0000964343059104,STOP,DIAGNOSTIC_ONLY
E-006728,-1.0,-1.0000965060530214,STOP,DIAGNOSTIC_ONLY
E-006729,1.875000000000303,1.8749035482831775,TARGET,DIAGNOSTIC_ONLY
E-006730,1.875000000000015,1.8749032552465117,TARGET,DIAGNOSTIC_ONLY
E-006731,-1.0,-1.000096440948922,STOP,DIAGNOSTIC_ONLY
E-006732,1.875000000000019,1.8749035640907068,TARGET,DIAGNOSTIC_ONLY
E-006733,-1.0,-1.0000959377680527,STOP,DIAGNOSTIC_ONLY
E-006734,1.8750000000000635,1.8749039982597364,TARGET,DIAGNOSTIC_ONLY
E-006735,1.8750000000000653,1.8749039769166838,TARGET,DIAGNOSTIC_ONLY
E-006736,1.8749999999998914,1.8749040384223399,TARGET,DIAGNOSTIC_ONLY
E-006737,-1.0,-1.0000958489835523,STOP,DIAGNOSTIC_ONLY
E-006738,1.8749999999998628,1.8749041937644344,TARGET,DIAGNOSTIC_ONLY
E-006739,-1.0,-1.0000955294117646,STOP,DIAGNOSTIC_ONLY
E-006740,-1.0,-1.0000955521194448,STOP,DIAGNOSTIC_ONLY
E-006741,1.8750000000003033,1.87490443011188,TARGET,DIAGNOSTIC_ONLY
E-006742,-1.0,-1.0000956435088446,STOP,DIAGNOSTIC_ONLY
E-006743,-1.0,-1.0000956613118324,STOP,DIAGNOSTIC_ONLY
E-006744,-1.0,-1.0000956858863317,STOP,DIAGNOSTIC_ONLY
E-006745,1.8749999999990299,1.874904365952367,TARGET,DIAGNOSTIC_ONLY
E-006746,1.8750000000011193,1.874904363251167,TARGET,DIAGNOSTIC_ONLY
E-006747,1.874999999999709,1.8749043447731875,TARGET,DIAGNOSTIC_ONLY
E-006748,-1.0,-1.0000956570294959,STOP,DIAGNOSTIC_ONLY
E-006749,-1.0,-1.0000956682996256,STOP,DIAGNOSTIC_ONLY
E-006750,1.8750000000000773,1.874904344998923,TARGET,DIAGNOSTIC_ONLY
E-006751,-1.0,-1.000095612200682,STOP,DIAGNOSTIC_ONLY
E-006752,1.875,1.8749043961296916,TARGET,DIAGNOSTIC_ONLY
E-006753,-1.0,-1.0000956031949364,STOP,DIAGNOSTIC_ONLY
E-006754,1.875,1.8749044465312443,TARGET,DIAGNOSTIC_ONLY
E-006755,-1.0,-1.0000954584356103,STOP,DIAGNOSTIC_ONLY
E-006756,-1.0,-1.0000954640469701,STOP,DIAGNOSTIC_ONLY
E-006757,-1.0,-1.0000954001165479,STOP,DIAGNOSTIC_ONLY
E-006758,-1.0,-1.0000959103450882,STOP,DIAGNOSTIC_ONLY
E-006759,-1.0,-1.000095947063689,STOP,DIAGNOSTIC_ONLY
E-006760,-1.0,-1.0000957797914076,STOP,DIAGNOSTIC_ONLY
E-006761,1.8749999999999682,1.8749041313258838,TARGET,DIAGNOSTIC_ONLY
E-006763,1.8749999999997882,1.8749043902758553,TARGET,DIAGNOSTIC_ONLY
E-006764,-1.0,-1.0000955759628807,STOP,DIAGNOSTIC_ONLY
E-006765,-1.0,-1.0000955986926996,STOP,DIAGNOSTIC_ONLY
E-006766,1.8750000000001399,1.8749044026580286,TARGET,DIAGNOSTIC_ONLY
E-006767,1.8749999999999287,1.87490447553296,TARGET,DIAGNOSTIC_ONLY
E-006768,1.8749999999999438,1.8749044818256113,TARGET,DIAGNOSTIC_ONLY
E-006769,-1.0,-1.0000954386888699,STOP,DIAGNOSTIC_ONLY
E-006770,-1.0,-1.0000954189502975,STOP,DIAGNOSTIC_ONLY
E-006771,-1.0,-1.000095401909918,STOP,DIAGNOSTIC_ONLY
E-006772,-1.0,-1.0000952897300672,STOP,DIAGNOSTIC_ONLY
E-006773,-1.0,-1.0000952517249713,STOP,DIAGNOSTIC_ONLY
E-006774,1.875000000000355,1.8749048901906917,TARGET,DIAGNOSTIC_ONLY
E-006775,-1.0,-1.0000951113693226,STOP,DIAGNOSTIC_ONLY
E-006776,1.8750000000001914,1.8749049033341962,TARGET,DIAGNOSTIC_ONLY
E-006777,1.8750000000001399,1.8749048346796953,TARGET,DIAGNOSTIC_ONLY
E-006778,1.8750000000001232,1.874904854974263,TARGET,DIAGNOSTIC_ONLY
E-006779,1.8750000000003033,1.8749048355721103,TARGET,DIAGNOSTIC_ONLY
E-006781,1.8749999999998788,1.8749048047793353,TARGET,DIAGNOSTIC_ONLY
E-006782,1.8750000000001399,1.8749047002048231,TARGET,DIAGNOSTIC_ONLY
E-006783,1.8750000000001914,1.8749046541012393,TARGET,DIAGNOSTIC_ONLY
E-006784,-1.0,-1.0000953752404935,STOP,DIAGNOSTIC_ONLY
E-006785,1.875,1.8749046413363366,TARGET,DIAGNOSTIC_ONLY
E-006786,1.8749999999999372,1.874904970109994,TARGET,DIAGNOSTIC_ONLY
E-006787,1.8749999999997882,1.874904988567994,TARGET,DIAGNOSTIC_ONLY
E-006788,-1.0,-1.0000948121854676,STOP,DIAGNOSTIC_ONLY
E-006789,1.875000000000086,1.8749052004334554,TARGET,DIAGNOSTIC_ONLY
E-006790,1.8749999999998874,1.8749050585549067,TARGET,DIAGNOSTIC_ONLY
E-006791,1.8749999999998788,1.8749050834142575,TARGET,DIAGNOSTIC_ONLY
E-006792,1.8750000000001616,1.8749044883423287,TARGET,DIAGNOSTIC_ONLY
E-006794,-1.0,-1.0000953727760056,STOP,DIAGNOSTIC_ONLY
E-006795,-1.0,-1.0000953853238168,STOP,DIAGNOSTIC_ONLY
E-006796,1.875000000000303,1.874904585983373,TARGET,DIAGNOSTIC_ONLY
E-006797,1.8749999999998135,1.8749046874521278,TARGET,DIAGNOSTIC_ONLY
E-006799,-1.0,-1.0000953396298193,STOP,DIAGNOSTIC_ONLY
E-006800,1.8749999999996614,1.874904714742356,TARGET,DIAGNOSTIC_ONLY
E-006801,-1.0,-1.0000952535127665,STOP,DIAGNOSTIC_ONLY
E-006802,-1.0,-1.0000952973347261,STOP,DIAGNOSTIC_ONLY
E-006803,-1.0,-1.0000952345208718,STOP,DIAGNOSTIC_ONLY
E-006804,1.8750000000003357,1.874904728605924,TARGET,DIAGNOSTIC_ONLY
E-006805,-1.0,-1.0000954178290329,STOP,DIAGNOSTIC_ONLY
E-006806,1.8750000000007276,1.874904607953511,TARGET,DIAGNOSTIC_ONLY
E-006807,-1.0,-1.0000954115504377,STOP,DIAGNOSTIC_ONLY
E-006808,-1.0,-1.0000954285942616,STOP,DIAGNOSTIC_ONLY
E-006809,-1.0,-1.0000954970551155,STOP,DIAGNOSTIC_ONLY
E-006810,1.875000000000303,1.8749044602477651,TARGET,DIAGNOSTIC_ONLY
E-006811,-1.0,-1.0000954927874721,STOP,DIAGNOSTIC_ONLY
E-006812,1.8749999999996791,1.87490452719767,TARGET,DIAGNOSTIC_ONLY
E-006813,1.8749999999996791,1.8749046245351348,TARGET,DIAGNOSTIC_ONLY
E-006814,1.8750000000003357,1.874904712953976,TARGET,DIAGNOSTIC_ONLY
E-006815,1.8749999999999016,1.87490473911177,TARGET,DIAGNOSTIC_ONLY
E-006816,1.8750000000003761,1.8749047239109198,TARGET,DIAGNOSTIC_ONLY
E-006817,-1.0,-1.0000951811606944,STOP,DIAGNOSTIC_ONLY
E-006818,1.8749999999999174,1.8749054001154877,TARGET,DIAGNOSTIC_ONLY
E-006819,-1.0,-1.0000944763890474,STOP,DIAGNOSTIC_ONLY
E-006820,-1.0,-1.0000944357348542,STOP,DIAGNOSTIC_ONLY
E-006821,1.8749999999997726,1.8749055717326941,TARGET,DIAGNOSTIC_ONLY
E-006822,-1.0,-1.0000944432038112,STOP,DIAGNOSTIC_ONLY
E-006824,-1.0,-1.0000945591239074,STOP,DIAGNOSTIC_ONLY
E-006825,1.8749999999998626,1.8749053976907273,TARGET,DIAGNOSTIC_ONLY
E-006826,-1.0,-1.0000946161984796,STOP,DIAGNOSTIC_ONLY
E-006827,-1.0,-1.0000946148755092,STOP,DIAGNOSTIC_ONLY
E-006828,1.875,1.874905389534125,TARGET,DIAGNOSTIC_ONLY
E-006829,1.8749999999993385,1.8749054124569373,TARGET,DIAGNOSTIC_ONLY
E-006830,-1.0,-1.0000946450925587,STOP,DIAGNOSTIC_ONLY
E-006831,1.8750000000002647,1.8749053341636728,TARGET,DIAGNOSTIC_ONLY
E-006832,-1.0,-1.0000946715759087,STOP,DIAGNOSTIC_ONLY
E-006833,-1.0,-1.0000945549396805,STOP,DIAGNOSTIC_ONLY
E-006834,-1.0,-1.000094537105814,STOP,DIAGNOSTIC_ONLY
E-006835,1.875000000000428,1.874905477641001,TARGET,DIAGNOSTIC_ONLY
E-006836,-1.0,-1.0000944994786236,STOP,DIAGNOSTIC_ONLY
E-006837,1.875,1.8749054604726976,TARGET,DIAGNOSTIC_ONLY
E-006838,1.8749999999997726,1.874905450344902,TARGET,DIAGNOSTIC_ONLY
E-006839,1.875,1.8749054034217865,TARGET,DIAGNOSTIC_ONLY
E-006840,-1.0,-1.0000946016478396,STOP,DIAGNOSTIC_ONLY
E-006841,-1.0,-1.0000945639692644,STOP,DIAGNOSTIC_ONLY
E-006842,-1.0,-1.000094591288748,STOP,DIAGNOSTIC_ONLY
E-006843,1.8749999999998135,1.874905402539965,TARGET,DIAGNOSTIC_ONLY
E-006844,1.875000000000072,1.8749052126063284,TARGET,DIAGNOSTIC_ONLY
E-006845,-1.0,-1.0000947491248542,STOP,DIAGNOSTIC_ONLY
E-006846,1.8749999999999287,1.8749052712135772,TARGET,DIAGNOSTIC_ONLY
E-006847,-1.0,-1.000094695865336,STOP,DIAGNOSTIC_ONLY
E-006848,-1.0,-1.0000950212159438,STOP,DIAGNOSTIC_ONLY
E-006849,-1.0,-1.000095033448965,STOP,DIAGNOSTIC_ONLY
E-006850,1.8749999999999407,1.874905019019531,TARGET,DIAGNOSTIC_ONLY
E-006851,-1.0,-1.0000949554340937,STOP,DIAGNOSTIC_ONLY
E-006852,1.875,1.874905157471302,TARGET,DIAGNOSTIC_ONLY
E-006853,1.875000000000095,1.8749051328724895,TARGET,DIAGNOSTIC_ONLY
E-006854,-1.0,-1.000094818163984,STOP,DIAGNOSTIC_ONLY
E-006855,1.875,1.874905168326221,TARGET,DIAGNOSTIC_ONLY
E-006856,1.8750000000001144,1.87490522676725,TARGET,DIAGNOSTIC_ONLY
E-006857,1.8750000000000293,1.8749052575082552,TARGET,DIAGNOSTIC_ONLY
E-006858,-1.0,-1.000094402578167,STOP,DIAGNOSTIC_ONLY
E-006859,1.8750000000007276,1.8749056169543405,TARGET,DIAGNOSTIC_ONLY
E-006860,1.8749999999996423,1.8749056960948567,TARGET,DIAGNOSTIC_ONLY
E-006861,1.8749999999997549,1.8749056500730736,TARGET,DIAGNOSTIC_ONLY
E-006862,-1.0,-1.0000943166111067,STOP,DIAGNOSTIC_ONLY
E-006863,-1.0,-1.0000943209933906,STOP,DIAGNOSTIC_ONLY
E-006864,1.874999999999709,1.8749057138342298,TARGET,DIAGNOSTIC_ONLY
E-006865,-1.0,-1.000094329978346,STOP,DIAGNOSTIC_ONLY
E-006866,1.874999999999734,1.8749056976282383,TARGET,DIAGNOSTIC_ONLY
E-006867,-1.0,-1.0000940450489684,STOP,DIAGNOSTIC_ONLY
E-006868,-1.0,-1.0000940528920106,STOP,DIAGNOSTIC_ONLY
E-006869,-1.0,-1.0000940755570384,STOP,DIAGNOSTIC_ONLY
E-006870,-1.0,-1.0000940555066486,STOP,DIAGNOSTIC_ONLY
E-006871,-1.0,-1.0000940940894543,STOP,DIAGNOSTIC_ONLY
E-006872,1.8750000000003761,1.8749059139788709,TARGET,DIAGNOSTIC_ONLY
E-006873,1.8749999999997882,1.8749058827890885,TARGET,DIAGNOSTIC_ONLY
E-006874,1.8750000000002347,1.8749060045935078,TARGET,DIAGNOSTIC_ONLY
E-006875,-1.0,-1.0000939806112907,STOP,DIAGNOSTIC_ONLY
E-006876,-1.0,-1.0000939925778274,STOP,DIAGNOSTIC_ONLY
E-006877,1.8749999999998914,1.8749058386964763,TARGET,DIAGNOSTIC_ONLY
E-006878,-1.0,-1.0000940321979215,STOP,DIAGNOSTIC_ONLY
E-006879,-1.0,-1.0000940184794942,STOP,DIAGNOSTIC_ONLY
E-006880,-1.0,-1.000094257708934,STOP,DIAGNOSTIC_ONLY
E-006881,-1.0,-1.0000947367438562,STOP,DIAGNOSTIC_ONLY
E-006882,1.8750000000001104,1.8749053983522708,TARGET,DIAGNOSTIC_ONLY
E-006883,-1.0,-1.0000944985988138,STOP,DIAGNOSTIC_ONLY
E-006884,1.874999999999842,1.874905508878749,TARGET,DIAGNOSTIC_ONLY
E-006885,1.875000000000539,1.8749055130576568,TARGET,DIAGNOSTIC_ONLY
E-006886,1.8750000000001914,1.8749055260293992,TARGET,DIAGNOSTIC_ONLY
E-006887,1.8749999999997449,1.8749054941420111,TARGET,DIAGNOSTIC_ONLY
E-006888,1.875000000000496,1.8749055339431278,TARGET,DIAGNOSTIC_ONLY
E-006889,-1.0,-1.0000946444306649,STOP,DIAGNOSTIC_ONLY
E-006890,-1.0,-1.00009467841985,STOP,DIAGNOSTIC_ONLY
E-006891,1.8750000000000908,1.8749053440952876,TARGET,DIAGNOSTIC_ONLY
E-006892,1.8749999999995355,1.874905366819651,TARGET,DIAGNOSTIC_ONLY
E-006893,-1.0,-1.0000947800915119,STOP,DIAGNOSTIC_ONLY
E-006894,1.8750000000003357,1.874905099610683,TARGET,DIAGNOSTIC_ONLY
E-006895,1.8749999999998017,1.8749051827215715,TARGET,DIAGNOSTIC_ONLY
E-006896,1.8750000000000635,1.8749051133615513,TARGET,DIAGNOSTIC_ONLY
E-006897,-1.0,-1.0000947807553047,STOP,DIAGNOSTIC_ONLY
E-006898,1.8750000000002762,1.874905279391078,TARGET,DIAGNOSTIC_ONLY
E-006899,1.8750000000000566,1.8749054468220452,TARGET,DIAGNOSTIC_ONLY
E-006900,-1.0,-1.0000943152965007,STOP,DIAGNOSTIC_ONLY
E-006901,-1.0,-1.000094178121912,STOP,DIAGNOSTIC_ONLY
E-006902,-1.0,-1.0000941888277204,STOP,DIAGNOSTIC_ONLY
E-006903,1.8749999999998563,1.874905734412368,TARGET,DIAGNOSTIC_ONLY
E-006904,-1.0,-1.0000943128864854,STOP,DIAGNOSTIC_ONLY
E-006905,1.8749999999998135,1.874905719964888,TARGET,DIAGNOSTIC_ONLY
E-006906,-1.0,-1.0000943777807738,STOP,DIAGNOSTIC_ONLY
E-006907,1.8750000000000486,1.8749055106382475,TARGET,DIAGNOSTIC_ONLY
E-006908,1.8750000000000773,1.8749052544129814,TARGET,DIAGNOSTIC_ONLY
E-006910,-1.0,-1.000094721272158,STOP,DIAGNOSTIC_ONLY
E-006911,-1.0,-1.0000946843815082,STOP,DIAGNOSTIC_ONLY
E-006912,1.8750000000007276,1.8749053078900264,TARGET,DIAGNOSTIC_ONLY
E-006913,-1.0,-1.0000947904920001,STOP,DIAGNOSTIC_ONLY
E-006914,-1.0,-1.0000948460736996,STOP,DIAGNOSTIC_ONLY
E-006915,-1.0,-1.0000947960251045,STOP,DIAGNOSTIC_ONLY
E-006916,-1.0,-1.0000945133377874,STOP,DIAGNOSTIC_ONLY
E-006917,-1.0,-1.000094627004123,STOP,DIAGNOSTIC_ONLY
E-006918,1.874999999999842,1.874905390856777,TARGET,DIAGNOSTIC_ONLY
E-006919,-1.0,-1.0000946038521943,STOP,DIAGNOSTIC_ONLY
E-006920,1.8750000000002762,1.8749053381366498,TARGET,DIAGNOSTIC_ONLY
E-006921,1.8750000000000835,1.874905345640038,TARGET,DIAGNOSTIC_ONLY
E-006922,1.8750000000002347,1.874905449904986,TARGET,DIAGNOSTIC_ONLY
E-006923,-1.0,-1.0000945443706513,STOP,DIAGNOSTIC_ONLY
E-006924,-1.0,-1.0000944750699836,STOP,DIAGNOSTIC_ONLY
E-006925,1.8749999999997726,1.8749054494641415,TARGET,DIAGNOSTIC_ONLY
E-006926,-1.0,-1.0000945069576674,STOP,DIAGNOSTIC_ONLY
E-006927,1.8749999999998135,1.8749055357008038,TARGET,DIAGNOSTIC_ONLY
E-006928,-1.0,-1.0000944706733712,STOP,DIAGNOSTIC_ONLY
E-006929,-1.0,-1.0000944043342286,STOP,DIAGNOSTIC_ONLY
E-006930,-1.0,-1.0000942566147946,STOP,DIAGNOSTIC_ONLY
E-006931,1.8750000000000366,1.8749056903997374,TARGET,DIAGNOSTIC_ONLY
E-006932,1.8749999999998017,1.87490568536059,TARGET,DIAGNOSTIC_ONLY
E-006933,-1.0,-1.0000943516807845,STOP,DIAGNOSTIC_ONLY
E-006934,-1.0,-1.0000942601161302,STOP,DIAGNOSTIC_ONLY
E-006935,-1.0,-1.0000942712783742,STOP,DIAGNOSTIC_ONLY
E-006936,1.8750000000001705,1.8749056353808597,TARGET,DIAGNOSTIC_ONLY
E-006937,-1.0,-1.0000946788614284,STOP,DIAGNOSTIC_ONLY
E-006938,-1.0,-1.0000946294302189,STOP,DIAGNOSTIC_ONLY
E-006939,1.8750000000002347,1.874905304797503,TARGET,DIAGNOSTIC_ONLY
E-006940,-1.0,-1.0000948436364825,STOP,DIAGNOSTIC_ONLY
E-006941,-1.0,-1.0000948230359252,STOP,DIAGNOSTIC_ONLY
E-006942,1.875,1.8749051807288006,TARGET,DIAGNOSTIC_ONLY
E-006943,1.8749999999995957,1.8749050647706755,TARGET,DIAGNOSTIC_ONLY
E-006944,-1.0,-1.0000949614306898,STOP,DIAGNOSTIC_ONLY
E-006945,-1.0,-1.0000950192144766,STOP,DIAGNOSTIC_ONLY
E-006946,1.875,1.8749048946462246,TARGET,DIAGNOSTIC_ONLY
E-006947,1.8750000000001465,1.8749047598942095,TARGET,DIAGNOSTIC_ONLY
E-006948,-1.0,-1.0000953476902843,STOP,DIAGNOSTIC_ONLY
E-006949,1.8749999999999372,1.8749047422408878,TARGET,DIAGNOSTIC_ONLY
E-006950,-1.0,-1.000095199908083,STOP,DIAGNOSTIC_ONLY
E-006951,-1.0,-1.0000952765366276,STOP,DIAGNOSTIC_ONLY
E-006952,-1.0,-1.0000951485935117,STOP,DIAGNOSTIC_ONLY
E-006953,1.8749999999998788,1.8749048485074533,TARGET,DIAGNOSTIC_ONLY
E-006954,1.8749999999998288,1.8749048866251548,TARGET,DIAGNOSTIC_ONLY
E-006955,1.8750000000001616,1.8749047762007789,TARGET,DIAGNOSTIC_ONLY
E-006956,1.8750000000000773,1.874904781560534,TARGET,DIAGNOSTIC_ONLY
E-006957,1.8749999999998017,1.8749049153604207,TARGET,DIAGNOSTIC_ONLY
E-006958,-1.0,-1.0000953721038945,STOP,DIAGNOSTIC_ONLY
E-006959,1.8750000000000564,1.8749042915572045,TARGET,DIAGNOSTIC_ONLY
E-006960,-1.0,-1.0000959840373345,STOP,DIAGNOSTIC_ONLY
E-006961,1.875000000000025,1.8749037417433903,TARGET,DIAGNOSTIC_ONLY
E-006962,-1.0,-1.0000968872003895,STOP,DIAGNOSTIC_ONLY
E-006963,1.8750000000000269,1.8749030287976078,TARGET,DIAGNOSTIC_ONLY
E-006964,1.875,1.874902990566669,TARGET,DIAGNOSTIC_ONLY
E-006965,-1.0,-1.0000964634044929,STOP,DIAGNOSTIC_ONLY
E-006966,-1.0,-1.0000965069706083,STOP,DIAGNOSTIC_ONLY
E-006967,1.8749999999997449,1.8749035196320738,TARGET,DIAGNOSTIC_ONLY
E-006968,1.875,1.8749036688867113,TARGET,DIAGNOSTIC_ONLY
E-006969,1.875000000000303,1.8749037052149267,TARGET,DIAGNOSTIC_ONLY
E-006970,-1.0,-1.0000964070562366,STOP,DIAGNOSTIC_ONLY
E-006971,-1.0,-1.0000963937804643,STOP,DIAGNOSTIC_ONLY
E-006972,-1.0,-1.000096432702562,STOP,DIAGNOSTIC_ONLY
E-006973,1.8749999999996791,1.874903539574588,TARGET,DIAGNOSTIC_ONLY
E-006974,-1.0,-1.0000968370537684,STOP,DIAGNOSTIC_ONLY
E-006975,1.875000000000131,1.8749031204290736,TARGET,DIAGNOSTIC_ONLY
E-006976,1.8749999999999234,1.8749034466684766,TARGET,DIAGNOSTIC_ONLY
E-006977,1.8750000000000424,1.8749030630639658,TARGET,DIAGNOSTIC_ONLY
E-006978,-1.0,-1.000096521883841,STOP,DIAGNOSTIC_ONLY
E-006979,1.8749999999999856,1.8749030107285278,TARGET,DIAGNOSTIC_ONLY
E-006980,1.874999999999982,1.8749029652945397,TARGET,DIAGNOSTIC_ONLY
E-006981,1.87499999999998,1.8749031435407755,TARGET,DIAGNOSTIC_ONLY
E-006982,1.8750000000000775,1.8749019205218795,TARGET,DIAGNOSTIC_ONLY
E-006983,1.8750000000000444,1.874901509858762,TARGET,DIAGNOSTIC_ONLY
E-006984,1.8750000000000675,1.8749017244217907,TARGET,DIAGNOSTIC_ONLY
E-006985,1.8750000000000704,1.874902204964975,TARGET,DIAGNOSTIC_ONLY
E-006986,1.8749999999999332,1.8749024214383758,TARGET,DIAGNOSTIC_ONLY
E-006987,1.8749999999999516,1.8749023188447156,TARGET,DIAGNOSTIC_ONLY
E-006988,-1.0,-1.0000974116337322,STOP,DIAGNOSTIC_ONLY
E-006989,1.8750000000001101,1.8749025163274247,TARGET,DIAGNOSTIC_ONLY
E-006990,-1.0,-1.000097485779322,STOP,DIAGNOSTIC_ONLY
E-006991,1.8749999999999334,1.8749024430095906,TARGET,DIAGNOSTIC_ONLY
E-006992,1.875,1.8749023355279775,TARGET,DIAGNOSTIC_ONLY
