trade_id,system,opportunity_id,variant,direction,tag,signal_j,signal_m1_i,entry_i,entry_ts,entry_price,exit_i,exit_price,exit_reason,stop,target,atr,gross_R,cost_R,net_R,MFE_R,MAE_R,duration_min,delay_bars_1m,price_improvement_atr,entry_deterioration_atr,15m_state_x,15m_strength,location_score,direction_score,reaction_score,total_evidence,15m_state_y,5m_state,bar_i,original_direction,direction_confidence_score,direction_confidence_band,original_dir_support_score,false_reversal_risk,reversal_support,market_state,location_score_c,active_1m,active_5m,active_15m,dominant_active,15m_state,5m_state_c,countertrend_ratio,aligned_with_active,reason_codes,active_aligned_code,active_opposed_code,struct_aligned_code,struct_opposed_code,htf_support_code,htf_contra_code,ct_weak_code,ct_strong_code,fr_high_code,missing_vh_confirm,pullback_conflict,htf_ltf_disagree,weak_reversal_attempt,ambiguous_reaction,good_location,high_subtype,band_recal,feature_combo,p4_status,h1_status,phase58d_decision,exit_ts,setup_id,system_mgmt,setup_id_mgmt,variant_mgmt,direction_m0,tag_mgmt,signal_j_mgmt,signal_m1_i_mgmt,entry_i_m0,entry_ts_mgmt,entry_price_m0,exit_i_m0,exit_price_m0,exit_reason_m0,stop_m0,target_m0,atr_mgmt,gross_R_m0,cost_R_m0,net_R_m0,MFE_R_m0,MAE_R_m0,duration_min_m0,delay_bars_1m_mgmt,price_improvement_atr_mgmt,entry_deterioration_atr_mgmt,15m_state_mgmt,15m_strength_mgmt,direction_m1,entry_i_m1,entry_price_m1,exit_i_m1,exit_price_m1,exit_reason_m1,stop_m1,target_m1,gross_R_m1,cost_R_m1,net_R_m1,MFE_R_m1,MAE_R_m1,duration_min_m1,management_model,event_count,delta_r,exit_ts_m0,exit_ts_m1
LW-063127,LW,OPP_03133555_SHORT,LW,SHORT,TAKE,-1,3133555,3133556,2026-08-26 05:30:00-05:00,29200.0,3133559,29204.875,STOP,29204.875,29187.8125,6.5,-1.0,0.14871794871794872,-1.1487179487179486,2.051282051282051,3.3333333333333335,3,1,0,0,NEUTRAL,-0.5,2,2,2,6,NEUTRAL,,3133555,SHORT,3,HIGH,3,LOW,STRONG,UNCERTAIN,2,TRANSITION,STRONG_DOWN,UP,STRONG_DOWN,NEUTRAL,NEUTRAL,1.0,True,CONF_ACTIVE_ALIGNED|CONF_STRUCTURE_ALIGNED|INSUFFICIENT_EVIDENCE|FALSE_REVERSAL_LOW|OPPOSITE_STRENGTHENING|COUNTERTREND_STRONG,True,False,True,False,False,False,False,False,False,True,False,False,False,True,True,HIGH_CONFLICTED,MEDIUM,ACT_ALN+STR_ALN+HTF0+UNCE+STR,KEEP,KEEP,TAKE,2026-08-26 05:33:00-05:00,OPP_03133555_SHORT,M0,OPP_03133555_SHORT,,SHORT,,-1,3133555,3133556,2026-08-26 05:30:00-05:00,29200.0,3133559,29204.875,STOP,29204.875,29187.8125,6.5,-1.0,0.14871794871794872,-1.1487179487179486,2.051282051282051,3.3333333333333335,3,0,0,0,,0,SHORT,3133556,29200.0,3133559,29206.5,STOP,29206.5,29183.75,-1.0,2.4834295305461833e-05,-1.0000248342953055,1.5384615384615385,2.5,3,M1_1.0,2,0.1486931144226431,2026-08-26 05:33:00-05:00,2026-08-26 05:33:00-05:00
LW-063128,LW,OPP_03133564_LONG,LW,LONG,TAKE,-1,3133564,3133565,2026-08-26 05:39:00-05:00,29237.25,3133568,29231.129464285714,STOP,29231.129464285714,29252.551339285714,8.160714285714286,-1.0,0.11845368344273247,-1.1184536834427325,0.8169219547774653,1.1845368344273246,3,1,0,0,NEUTRAL,0.5,0,2,2,4,NEUTRAL,,3133564,LONG,3,HIGH,3,LOW,STRONG,UNCERTAIN,0,STRONG_UP,STRONG_UP,DOWN,STRONG_UP,NEUTRAL,NEUTRAL,1.0,True,CONF_ACTIVE_ALIGNED|CONF_STRUCTURE_ALIGNED|INSUFFICIENT_EVIDENCE|FALSE_REVERSAL_LOW|OPPOSITE_STRENGTHENING|COUNTERTREND_STRONG,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,HIGH_CONFLICTED,MEDIUM,ACT_ALN+STR_ALN+HTF0+UNCE+STR,KEEP,KEEP,TAKE,2026-08-26 05:42:00-05:00,OPP_03133564_LONG,M0,OPP_03133564_LONG,,LONG,,-1,3133564,3133565,2026-08-26 05:39:00-05:00,29237.25,3133568,29231.129464285714,STOP,29231.129464285714,29252.551339285714,8.160714285714286,-1.0,0.11845368344273247,-1.1184536834427325,0.8169219547774653,1.1845368344273246,3,0,0,0,,0,LONG,3133565,29237.25,3133569,29229.089285714286,STOP,29229.089285714286,29257.651785714286,-1.0,2.480405711286885e-05,-1.000024804057113,0.61269146608319,1.409190371991337,4,M1_1.0,2,0.11842887938561963,2026-08-26 05:42:00-05:00,2026-08-26 05:43:00-05:00
LW-063129,LW,OPP_03133626_SHORT,LW,SHORT,TAKE,-1,3133626,3133627,2026-08-26 06:41:00-05:00,29200.0,3133628,29207.473214285714,STOP,29207.473214285714,29181.316964285714,9.964285714285714,-1.0,0.09701314217443924,-1.0970131421744393,0.9366786140980341,1.2377538829152592,1,1,0,0,BEARISH,-2.0,1,4,2,7,BEARISH,,3133626,SHORT,4,VERY_HIGH,4,LOW,MODERATE,UNCERTAIN,1,STRONG_DOWN,STRONG_DOWN,TRANSITION,STRONG_DOWN,BEARISH,NEUTRAL,1.0,True,CONF_ACTIVE_ALIGNED|CONF_STRUCTURE_ALIGNED|CONF_HTF_SUPPORT|INSUFFICIENT_EVIDENCE|FALSE_REVERSAL_LOW|COUNTERTREND_STRONG,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,,VERY_HIGH,ACT_ALN+STR_ALN+HTF++UNCE+MOD,KEEP,KEEP,TAKE,2026-08-26 06:42:00-05:00,OPP_03133626_SHORT,M0,OPP_03133626_SHORT,,SHORT,,-1,3133626,3133627,2026-08-26 06:41:00-05:00,29200.0,3133628,29207.473214285714,STOP,29207.473214285714,29181.316964285714,9.964285714285714,-1.0,0.09701314217443924,-1.0970131421744393,0.9366786140980341,1.2377538829152592,1,0,0,0,,0,SHORT,3133627,29200.0,3133630,29209.964285714286,STOP,29209.964285714286,29175.089285714286,-1.0,2.4837242650072615e-05,-1.0000248372426501,0.70250896057344,1.4802867383511773,3,M1_1.0,2,0.09698830493178923,2026-08-26 06:42:00-05:00,2026-08-26 06:44:00-05:00
LW-063130,LW,OPP_03133667_LONG,LW,LONG,TAKE,-1,3133667,3133668,2026-08-26 07:22:00-05:00,29225.0,3133674,29244.01785714286,TARGET,29217.39285714286,29244.01785714286,10.142857142857142,2.5,0.09530516431926836,2.404694835680732,3.286384976526495,0.16431924882632476,6,1,0,0,BULLISH,1.5,1,4,2,7,BULLISH,,3133667,LONG,4,VERY_HIGH,4,LOW,STRONG,UNCERTAIN,1,UP,STRONG_UP,TRANSITION,STRONG_UP,BULLISH,NEUTRAL,1.0,True,CONF_ACTIVE_ALIGNED|CONF_STRUCTURE_ALIGNED|CONF_HTF_SUPPORT|INSUFFICIENT_EVIDENCE|FALSE_REVERSAL_LOW|OPPOSITE_STRENGTHENING|COUNTERTREND_STRONG,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,,VERY_HIGH,ACT_ALN+STR_ALN+HTF++UNCE+STR,KEEP,KEEP,TAKE,2026-08-26 07:28:00-05:00,OPP_03133667_LONG,M0,OPP_03133667_LONG,,LONG,,-1,3133667,3133668,2026-08-26 07:22:00-05:00,29225.0,3133674,29244.01785714286,TARGET,29217.39285714286,29244.01785714286,10.142857142857142,2.5,0.09530516431926836,2.404694835680732,3.286384976526495,0.16431924882632476,6,0,0,0,,0,LONG,3133668,29225.0,3133675,29250.35714285714,TARGET,29214.85714285714,29250.35714285714,2.5,2.481614051558894e-05,2.4999751838594846,3.4014084507037023,0.12323943661969937,7,M1_1.0,2,0.09528034817875275,2026-08-26 07:28:00-05:00,2026-08-26 07:29:00-05:00
LW-063131,LW,OPP_03133681_SHORT,LW,SHORT,TAKE,-1,3133681,3133682,2026-08-26 07:36:00-05:00,29157.75,3133685,29173.04464285714,STOP,29173.04464285714,29119.51339285714,20.392857142857142,-1.0,0.04740221833041931,-1.0474022183304192,0.13076474022184637,1.046117921774771,3,1,0,0,BEARISH,-2.0,1,4,2,7,BEARISH,,3133681,SHORT,4,VERY_HIGH,4,LOW,STRONG,UNCERTAIN,1,STRONG_DOWN,STRONG_DOWN,UP,STRONG_DOWN,BEARISH,NEUTRAL,1.0,True,CONF_ACTIVE_ALIGNED|CONF_STRUCTURE_ALIGNED|CONF_HTF_SUPPORT|INSUFFICIENT_EVIDENCE|FALSE_REVERSAL_LOW|OPPOSITE_STRENGTHENING|COUNTERTREND_STRONG,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,,VERY_HIGH,ACT_ALN+STR_ALN+HTF++UNCE+STR,KEEP,KEEP,TAKE,2026-08-26 07:39:00-05:00,OPP_03133681_SHORT,M0,OPP_03133681_SHORT,,SHORT,,-1,3133681,3133682,2026-08-26 07:36:00-05:00,29157.75,3133685,29173.04464285714,STOP,29173.04464285714,29119.51339285714,20.392857142857142,-1.0,0.04740221833041931,-1.0474022183304192,0.13076474022184637,1.046117921774771,3,0,0,0,,0,SHORT,3133682,29157.75,3133687,29178.14285714286,STOP,29178.14285714286,29106.76785714286,-1.0,2.4882146875758416e-05,-1.0000248821468758,0.09807355516636729,1.07880910683004,5,M1_1.0,2,0.04737733618354345,2026-08-26 07:39:00-05:00,2026-08-26 07:41:00-05:00
LW-063132,LW,OPP_03133774_SHORT,LW,SHORT,TAKE,-1,3133774,3133775,2026-08-26 09:09:00-05:00,29286.75,3133778,29253.066964285714,TARGET,29300.223214285714,29253.066964285714,17.964285714285715,2.5,0.05381047051027378,2.4461895294897262,3.8038436050365947,0.0,3,1,0,0,NEUTRAL,0.5,1,2,2,5,NEUTRAL,,3133774,SHORT,3,HIGH,3,LOW,STRONG,UNCERTAIN,1,STRONG_DOWN,DOWN,UP,STRONG_DOWN,NEUTRAL,BEARISH,0.9949494949494948,True,CONF_ACTIVE_ALIGNED|CONF_STRUCTURE_ALIGNED|INSUFFICIENT_EVIDENCE|FALSE_REVERSAL_LOW|OPPOSITE_STRENGTHENING|COUNTERTREND_STRONG,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,HIGH_CONFLICTED,MEDIUM,ACT_ALN+STR_ALN+HTF0+UNCE+STR,KEEP,KEEP,TAKE,2026-08-26 09:12:00-05:00,OPP_03133774_SHORT,M0,OPP_03133774_SHORT,,SHORT,,-1,3133774,3133775,2026-08-26 09:09:00-05:00,29286.75,3133778,29253.066964285714,TARGET,29300.223214285714,29253.066964285714,17.964285714285715,2.5,0.05381047051027378,2.4461895294897262,3.8038436050365947,0.0,3,0,0,0,,0,SHORT,3133775,29286.75,3133778,29241.839285714286,TARGET,29304.714285714286,29241.839285714286,2.5,2.4770416069776917e-05,2.49997522958393,2.8528827037772535,0.0,3,M1_1.0,2,0.053785700094203914,2026-08-26 09:12:00-05:00,2026-08-26 09:12:00-05:00
LW-063133,LW,OPP_03133866_LONG,LW,LONG,TAKE,-1,3133866,3133867,2026-08-26 10:41:00-05:00,29267.5,3133877,29257.401785714286,STOP,29257.401785714286,29292.745535714286,13.464285714285714,-1.0,0.0717948717948755,-1.0717948717948755,2.3766578249338095,2.500442086649112,10,1,0,0,BULLISH,2.0,1,4,2,7,BULLISH,,3133866,LONG,4,VERY_HIGH,4,LOW,STRONG,UNCERTAIN,1,STRONG_UP,STRONG_UP,UP,STRONG_UP,BULLISH,NEUTRAL,1.0,True,CONF_ACTIVE_ALIGNED|CONF_STRUCTURE_ALIGNED|CONF_HTF_SUPPORT|INSUFFICIENT_EVIDENCE|FALSE_REVERSAL_LOW|OPPOSITE_STRENGTHENING|COUNTERTREND_STRONG,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,,VERY_HIGH,ACT_ALN+STR_ALN+HTF++UNCE+STR,KEEP,KEEP,TAKE,2026-08-26 10:51:00-05:00,OPP_03133866_LONG,M0,OPP_03133866_LONG,,LONG,,-1,3133866,3133867,2026-08-26 10:41:00-05:00,29267.5,3133877,29257.401785714286,STOP,29257.401785714286,29292.745535714286,13.464285714285714,-1.0,0.0717948717948755,-1.0717948717948755,2.3766578249338095,2.500442086649112,10,0,0,0,,0,LONG,3133867,29267.5,3133877,29254.035714285714,STOP,29254.035714285714,29301.160714285714,-1.0,2.4782905411097124e-05,-1.0000247829054112,1.7824933687001965,1.875331564986665,10,M1_1.0,2,0.07177008888946435,2026-08-26 10:51:00-05:00,2026-08-26 10:51:00-05:00
LW-063134,LW,OPP_03133884_SHORT,LW,SHORT,TAKE,-1,3133884,3133885,2026-08-26 10:59:00-05:00,29225.25,3133887,29198.229910714286,TARGET,29236.058035714286,29198.229910714286,14.410714285714286,2.5,0.06707971912432556,2.4329202808756745,3.3539859562162784,0.0,2,1,0,0,BEARISH,-1.5,1,4,2,7,BEARISH,,3133884,SHORT,4,VERY_HIGH,4,LOW,STRONG,UNCERTAIN,1,STRONG_DOWN,DOWN,NEUTRAL,STRONG_DOWN,BEARISH,NEUTRAL,1.0,True,CONF_ACTIVE_ALIGNED|CONF_STRUCTURE_ALIGNED|CONF_HTF_SUPPORT|INSUFFICIENT_EVIDENCE|FALSE_REVERSAL_LOW|OPPOSITE_STRENGTHENING|COUNTERTREND_STRONG,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,,VERY_HIGH,ACT_ALN+STR_ALN+HTF++UNCE+STR,KEEP,KEEP,TAKE,2026-08-26 11:01:00-05:00,OPP_03133884_SHORT,M0,OPP_03133884_SHORT,,SHORT,,-1,3133884,3133885,2026-08-26 10:59:00-05:00,29225.25,3133887,29198.229910714286,TARGET,29236.058035714286,29198.229910714286,14.410714285714286,2.5,0.06707971912432556,2.4329202808756745,3.3539859562162784,0.0,2,0,0,0,,0,SHORT,3133885,29225.25,3133887,29189.223214285714,TARGET,29239.660714285714,29189.223214285714,2.5,2.4819553896028077e-05,2.499975180446104,2.5154894671624204,0.0,2,M1_1.0,2,0.06705489957042943,2026-08-26 11:01:00-05:00,2026-08-26 11:01:00-05:00
LW-063135,LW,OPP_03133933_LONG,LW,LONG,TAKE,-1,3133933,3133934,2026-08-26 11:48:00-05:00,29194.25,3133935,29185.42410714286,STOP,29185.42410714286,29216.31473214286,11.767857142857142,-1.0,0.08214466363177982,-1.0821446636317797,0.0,1.6428932726355963,1,1,0,0,NEUTRAL,0.5,3,2,2,7,NEUTRAL,,3133933,LONG,-3,VERY_LOW,-3,HIGH,WEAK,PULLBACK,3,STRONG_UP,STRONG_DOWN,UP,STRONG_DOWN,NEUTRAL,NEUTRAL,0.47333333333333333,False,CONF_ACTIVE_OPPOSED|CONF_STRUCTURE_ALIGNED|FALSE_REVERSAL_HIGH|COUNTERTREND_WEAK|DOMINANT_MOVE_INTact|PULLBACK_AGAINST_DOMINANT|PULLBACK_AGAINST_DOMINANT|WEAK_REVERSAL_SUPPORT|PRIOR_MOVE_WEAKENING,False,True,True,False,False,False,False,False,True,False,True,False,True,False,True,,VERY_LOW,ACT_OPP+STR_ALN+HTF0+PULL+WEA,KEEP,KEEP,TAKE,2026-08-26 11:49:00-05:00,OPP_03133933_LONG,M0,OPP_03133933_LONG,,LONG,,-1,3133933,3133934,2026-08-26 11:48:00-05:00,29194.25,3133935,29185.42410714286,STOP,29185.42410714286,29216.31473214286,11.767857142857142,-1.0,0.08214466363177982,-1.0821446636317797,0.0,1.6428932726355963,1,0,0,0,,0,LONG,3133934,29194.25,3133935,29182.48214285714,STOP,29182.48214285714,29223.66964285714,-1.0,2.4843671503023768e-05,-1.0000248436715031,0.0,1.2321699544763163,1,M1_1.0,2,0.08211981996027662,2026-08-26 11:49:00-05:00,2026-08-26 11:49:00-05:00
LW-063136,LW,OPP_03134001_LONG,LW,LONG,TAKE,-1,3134001,3134002,2026-08-26 12:56:00-05:00,29288.75,3134006,29282.95089285714,STOP,29282.95089285714,29303.24776785714,7.732142857142857,-1.0,0.12501924557348448,-1.1250192455734844,0.21555042340255945,2.2848344880671303,4,1,0,0,BULLISH,2.0,1,4,1,6,BULLISH,,3134001,LONG,4,VERY_HIGH,4,LOW,MODERATE,UNCERTAIN,1,STRONG_UP,UP,UP,STRONG_UP,BULLISH,NEUTRAL,1.0,True,CONF_ACTIVE_ALIGNED|CONF_STRUCTURE_ALIGNED|CONF_HTF_SUPPORT|INSUFFICIENT_EVIDENCE|FALSE_REVERSAL_LOW|COUNTERTREND_STRONG,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,,VERY_HIGH,ACT_ALN+STR_ALN+HTF++UNCE+MOD,KEEP,KEEP,TAKE,2026-08-26 13:00:00-05:00,OPP_03134001_LONG,M0,OPP_03134001_LONG,,LONG,,-1,3134001,3134002,2026-08-26 12:56:00-05:00,29288.75,3134006,29282.95089285714,STOP,29282.95089285714,29303.24776785714,7.732142857142857,-1.0,0.12501924557348448,-1.1250192455734844,0.21555042340255945,2.2848344880671303,4,0,0,0,,0,LONG,3134002,29288.75,3134006,29281.01785714286,STOP,29281.01785714286,29308.08035714286,-1.0,2.476006823045403e-05,-1.0000247600682304,0.16166281755199566,1.7136258660511539,4,M1_1.0,2,0.12499448550525405,2026-08-26 13:00:00-05:00,2026-08-26 13:00:00-05:00
LW-063137,LW,OPP_03134032_SHORT,LW,SHORT,TAKE,-1,3134032,3134033,2026-08-26 13:27:00-05:00,29277.75,3134035,29283.254464285714,STOP,29283.254464285714,29263.988839285714,7.339285714285714,-1.0,0.13171127331712518,-1.131711273317125,0.0,1.3171127331712518,2,1,0,0,BEARISH,-1.0,1,2,1,4,BEARISH,,3134032,SHORT,-1,LOW,-1,HIGH,MODERATE,PULLBACK,1,DOWN,UP,UP,UP,BEARISH,NEUTRAL,0.6060606060606061,False,CONF_ACTIVE_OPPOSED|CONF_STRUCTURE_ALIGNED|CONF_HTF_SUPPORT|FALSE_REVERSAL_HIGH|CONF_REVERSAL_SUPPORT_MODERATE|PULLBACK_DEEP|PULLBACK_AGAINST_DOMINANT|WEAK_REVERSAL_SUPPORT|PRIOR_MOVE_WEAKENING,False,True,True,False,True,False,False,False,True,False,True,True,False,False,False,,LOW,ACT_OPP+STR_ALN+HTF++PULL+MOD,KEEP,KEEP,TAKE,2026-08-26 13:29:00-05:00,OPP_03134032_SHORT,M0,OPP_03134032_SHORT,,SHORT,,-1,3134032,3134033,2026-08-26 13:27:00-05:00,29277.75,3134035,29283.254464285714,STOP,29283.254464285714,29263.988839285714,7.339285714285714,-1.0,0.13171127331712518,-1.131711273317125,0.0,1.3171127331712518,2,0,0,0,,0,SHORT,3134033,29277.75,3134038,29285.089285714286,STOP,29285.089285714286,29259.401785714286,-1.0,2.4769040895150696e-05,-1.0000247690408952,0.2725060827250415,1.600973236009619,5,M1_1.0,2,0.13168650427622985,2026-08-26 13:29:00-05:00,2026-08-26 13:32:00-05:00
LW-063138,LW,OPP_03134046_LONG,LW,LONG,TAKE,-1,3134046,3134047,2026-08-26 13:41:00-05:00,29293.25,3134049,29288.241071428572,STOP,29288.241071428572,29305.772321428572,6.678571428571429,-1.0,0.14474153297685713,-1.144741532976857,0.9483065953656157,1.0481283422462069,2,1,0,0,BULLISH,1.5,1,4,1,6,BULLISH,,3134046,LONG,4,VERY_HIGH,4,LOW,WEAK,UNCERTAIN,1,UP,STRONG_UP,STRONG_UP,STRONG_UP,BULLISH,BULLISH,0.7083333333333334,True,CONF_ACTIVE_ALIGNED|CONF_STRUCTURE_ALIGNED|CONF_HTF_SUPPORT|INSUFFICIENT_EVIDENCE|FALSE_REVERSAL_LOW,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,,VERY_HIGH,ACT_ALN+STR_ALN+HTF++UNCE+WEA,KEEP,KEEP,TAKE,2026-08-26 13:43:00-05:00,OPP_03134046_LONG,M0,OPP_03134046_LONG,,LONG,,-1,3134046,3134047,2026-08-26 13:41:00-05:00,29293.25,3134049,29288.241071428572,STOP,29288.241071428572,29305.772321428572,6.678571428571429,-1.0,0.14474153297685713,-1.144741532976857,0.9483065953656157,1.0481283422462069,2,0,0,0,,0,LONG,3134047,29293.25,3134051,29309.946428571428,TARGET,29286.571428571428,29309.946428571428,2.5,2.4755373013472777e-05,2.4999752446269867,3.0695187165770625,0.7860962566843697,4,M1_1.0,2,3.644716777603844,2026-08-26 13:43:00-05:00,2026-08-26 13:45:00-05:00
LW-063139,LW,OPP_03134128_LONG,LW,LONG,TAKE,-1,3134128,3134129,2026-08-26 15:03:00-05:00,29331.0,3134131,29366.323660714286,TARGET,29316.870535714286,29366.323660714286,18.839285714285715,2.5,0.05131121642970173,2.448688783570298,2.58325434439188,0.0,2,1,0,0,BULLISH,1.5,2,4,2,8,BULLISH,,3134128,LONG,4,VERY_HIGH,4,LOW,STRONG,UNCERTAIN,2,STRONG_UP,UP,TRANSITION,STRONG_UP,BULLISH,BULLISH,1.0,True,CONF_ACTIVE_ALIGNED|CONF_STRUCTURE_ALIGNED|CONF_HTF_SUPPORT|INSUFFICIENT_EVIDENCE|FALSE_REVERSAL_LOW|OPPOSITE_STRENGTHENING|COUNTERTREND_STRONG,True,False,True,False,True,False,False,False,False,False,False,False,False,True,True,,VERY_HIGH,ACT_ALN+STR_ALN+HTF++UNCE+STR,KEEP,KEEP,TAKE,2026-08-26 15:05:00-05:00,OPP_03134128_LONG,M0,OPP_03134128_LONG,,LONG,,-1,3134128,3134129,2026-08-26 15:03:00-05:00,29331.0,3134131,29366.323660714286,TARGET,29316.870535714286,29366.323660714286,18.839285714285715,2.5,0.05131121642970173,2.448688783570298,2.58325434439188,0.0,2,0,0,0,,0,LONG,3134129,29331.0,3134144,29378.098214285714,TARGET,29312.160714285714,29378.098214285714,2.5,2.4733761767574525e-05,2.4999752662382324,2.5744075829383175,0.0,15,M1_1.0,2,0.05128648266793423,2026-08-26 15:05:00-05:00,2026-08-26 15:18:00-05:00
LW-063140,LW,OPP_03134162_LONG,LW,LONG,TAKE,-1,3134162,3134163,2026-08-26 15:37:00-05:00,29340.5,3134175,29369.99776785714,TARGET,29328.70089285714,29369.99776785714,15.732142857142858,2.5,0.06144532727959839,2.4385546727204015,3.51721528565977,0.5720771850169505,12,1,0,0,BULLISH,1.5,2,3,2,7,BULLISH,,3134162,LONG,3,HIGH,3,LOW,STRONG,REVERSAL_TRANSITION,2,DOWN,STRONG_DOWN,NEUTRAL,STRONG_DOWN,BULLISH,NEUTRAL,0.8943089430894309,False,CONF_ACTIVE_OPPOSED|CONF_STRUCTURE_ALIGNED|CONF_HTF_SUPPORT|CONF_COUNTERTREND_STRONG|CONF_REVERSAL_SUPPORT_STRONG|COUNTERTREND_STRONG|PRIOR_MOVE_WEAKENING|COUNTERTREND_STRONG,False,True,True,False,True,False,False,True,False,False,False,True,False,False,True,HIGH_REVERSAL,HIGH,ACT_OPP+STR_ALN+HTF++REVE+STR,KEEP,KEEP,TAKE,2026-08-26 15:49:00-05:00,OPP_03134162_LONG,M0,OPP_03134162_LONG,,LONG,,-1,3134162,3134163,2026-08-26 15:37:00-05:00,29340.5,3134175,29369.99776785714,TARGET,29328.70089285714,29369.99776785714,15.732142857142858,2.5,0.06144532727959839,2.4385546727204015,3.51721528565977,0.5720771850169505,12,0,0,0,,0,LONG,3134163,29340.5,3134175,29379.83035714286,TARGET,29324.76785714286,29379.83035714286,2.5,2.4723128364796457e-05,2.499975276871635,2.6379114642454375,0.4290578887628121,12,M1_1.0,2,0.061420604151233515,2026-08-26 15:49:00-05:00,2026-08-26 15:49:00-05:00
LW-063141,LW,OPP_03134260_SHORT,LW,SHORT,TAKE,-1,3134260,3134261,2026-08-26 18:15:00-05:00,29593.25,3134267,29597.535714285714,STOP,29597.535714285714,29582.535714285714,5.714285714285714,-1.0,0.16916666666668717,-1.1691666666666871,1.9250000000002334,2.8000000000003396,6,1,0,0,BEARISH,-1.5,0,3,3,6,BEARISH,,3134260,SHORT,4,VERY_HIGH,4,LOW,MODERATE,UNCERTAIN,0,STRONG_DOWN,STRONG_DOWN,NEUTRAL,STRONG_DOWN,BEARISH,NEUTRAL,0.7244897959183675,True,CONF_ACTIVE_ALIGNED|CONF_STRUCTURE_ALIGNED|CONF_HTF_SUPPORT|INSUFFICIENT_EVIDENCE|FALSE_REVERSAL_LOW|OPPOSITE_STRENGTHENING,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,,VERY_HIGH,ACT_ALN+STR_ALN+HTF++UNCE+MOD,KEEP,KEEP,TAKE,2026-08-26 18:21:00-05:00,OPP_03134260_SHORT,M0,OPP_03134260_SHORT,,SHORT,,-1,3134260,3134261,2026-08-26 18:15:00-05:00,29593.25,3134267,29597.535714285714,STOP,29597.535714285714,29582.535714285714,5.714285714285714,-1.0,0.16916666666668717,-1.1691666666666871,1.9250000000002334,2.8000000000003396,6,0,0,0,,0,SHORT,3134261,29593.25,3134267,29598.964285714286,STOP,29598.964285714286,29578.964285714286,-1.0,2.450356146591651e-05,-1.0000245035614659,1.4437499999998686,2.099999999999809,6,M1_1.0,2,0.16914216310522123,2026-08-26 18:21:00-05:00,2026-08-26 18:21:00-05:00
LW-063142,LW,OPP_03134291_LONG,LW,LONG,TAKE,-1,3134291,3134292,2026-08-26 18:46:00-05:00,29612.75,3134295,29621.488839285714,TARGET,29609.254464285714,29621.488839285714,4.660714285714286,2.5,0.20740740740737657,2.2925925925926234,3.9335887611743834,0.07151979565771606,3,1,0,0,BULLISH,2.0,0,4,2,6,BULLISH,,3134291,LONG,4,VERY_HIGH,4,LOW,STRONG,UNCERTAIN,0,UP,STRONG_UP,NEUTRAL,STRONG_UP,BULLISH,BULLISH,0.9047619047619048,True,CONF_ACTIVE_ALIGNED|CONF_STRUCTURE_ALIGNED|CONF_HTF_SUPPORT|INSUFFICIENT_EVIDENCE|FALSE_REVERSAL_LOW|OPPOSITE_STRENGTHENING|COUNTERTREND_STRONG,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,,VERY_HIGH,ACT_ALN+STR_ALN+HTF++UNCE+STR,KEEP,KEEP,TAKE,2026-08-26 18:49:00-05:00,OPP_03134291_LONG,M0,OPP_03134291_LONG,,LONG,,-1,3134291,3134292,2026-08-26 18:46:00-05:00,29612.75,3134295,29621.488839285714,TARGET,29609.254464285714,29621.488839285714,4.660714285714286,2.5,0.20740740740737657,2.2925925925926234,3.9335887611743834,0.07151979565771606,3,0,0,0,,0,LONG,3134292,29612.75,3134295,29624.401785714286,TARGET,29608.089285714286,29624.401785714286,2.5,2.448655139491922e-05,2.499975513448605,2.950191570881555,0.053639846743301,3,M1_1.0,2,0.20738292085598165,2026-08-26 18:49:00-05:00,2026-08-26 18:49:00-05:00
