timestamp,bar_i,opportunity_id,state_before,state_after,direction,location_score,direction_score,reaction_score,total_evidence,15m_state,5m_state,reason_codes,decision,is_new_opportunity,entry_price,system,ts,stream
2026-08-27 19:46:00-05:00,3135732,OPP_03135732_LONG,EXPIRED,IN_TRADE,LONG,1,4,1,6,BULLISH,NEUTRAL,PB_HEALTHY_DEPTH|15M_SUPPORT_2|5M_HH|5M_LL|5M_MOM_UP|MOM_LOSS,TAKE,True,29650.5,LW,2026-08-27 19:46:00-05:00,phase58d_decision
2026-08-27 19:56:00-05:00,3135742,OPP_03135742_SHORT,EXPIRED,PASS,SHORT,1,0,1,1,BULLISH,NEUTRAL,PB_HEALTHY_DEPTH|15M_CONTRA_2|5M_HH|5M_LL|5M_MOM_DN|REJECTION|HTF_CONTRADICTION,PASS,True,,LW,2026-08-27 19:56:00-05:00,phase58d_decision
2026-08-27 20:07:00-05:00,3135753,OPP_03135753_LONG,EXPIRED,IN_TRADE,LONG,1,4,1,6,BULLISH,NEUTRAL,PB_HEALTHY_DEPTH|15M_SUPPORT_2|5M_HH|5M_LL|5M_MOM_UP|REJECTION,TAKE,True,29655.75,LW,2026-08-27 20:07:00-05:00,phase58d_decision
2026-08-27 20:28:00-05:00,3135774,OPP_03135774_SHORT,EXPIRED,IN_TRADE,SHORT,0,2,2,4,NEUTRAL,NEUTRAL,15M_NEUTRAL|5M_HH|5M_LL|5M_MOM_DN|DIR_RESPONSE|MICRO_SHIFT,TAKE,True,29649.0,LW,2026-08-27 20:28:00-05:00,phase58d_decision
2026-08-27 20:52:00-05:00,3135798,OPP_03135798_LONG,EXPIRED,IN_TRADE,LONG,1,4,1,6,BULLISH,NEUTRAL,PB_HEALTHY_DEPTH|15M_SUPPORT_2|5M_HH|5M_LL|5M_MOM_UP|MOM_LOSS,TAKE,True,29663.0,LW,2026-08-27 20:52:00-05:00,phase58d_decision
2026-08-27 21:36:00-05:00,3135842,OPP_03135842_SHORT,EXPIRED,IN_TRADE,SHORT,1,3,2,6,BEARISH,NEUTRAL,5M_PB_DEPTH_OK|15M_SUPPORT_2|5M_HH|5M_HL|5M_MOM_DN|DIR_RESPONSE|MICRO_SHIFT,TAKE,True,29669.0,LW,2026-08-27 21:36:00-05:00,phase58d_decision
2026-08-27 21:51:00-05:00,3135857,OPP_03135857_LONG,EXPIRED,IN_TRADE,LONG,0,2,2,4,NEUTRAL,NEUTRAL,15M_NEUTRAL|5M_HH|5M_HL|5M_MOM_DN|DIR_RESPONSE|MICRO_SHIFT,TAKE,True,29659.5,LW,2026-08-27 21:51:00-05:00,phase58d_decision
2026-08-27 22:35:00-05:00,3135901,OPP_03135901_SHORT,EXPIRED,IN_TRADE,SHORT,1,3,2,6,BEARISH,NEUTRAL,5M_PB_DEPTH_OK|15M_SUPPORT_2|5M_HH|5M_HL|5M_MOM_DN|DIR_RESPONSE|MICRO_SHIFT,TAKE,True,29682.25,LW,2026-08-27 22:35:00-05:00,phase58d_decision
2026-08-27 22:51:00-05:00,3135917,OPP_03135917_LONG,EXPIRED,WAIT,LONG,2,0,2,3,BEARISH,NEUTRAL,PB_HEALTHY_DEPTH|5M_PB_DEPTH_OK|15M_CONTRA_-2|5M_HH|5M_HL|5M_MOM_DN|DIR_RESPONSE|MICRO_SHIFT|HTF_CONTRADICTION,WAIT,True,,LW,2026-08-27 22:51:00-05:00,phase58d_decision
2026-08-27 23:06:00-05:00,3135932,OPP_03135932_SHORT,EXPIRED,IN_TRADE,SHORT,0,3,3,6,BEARISH,NEUTRAL,15M_SUPPORT_2|5M_HH|5M_HL|5M_MOM_DN|DIR_RESPONSE|MICRO_SHIFT|REJECTION,TAKE,True,29644.5,LW,2026-08-27 23:06:00-05:00,phase58d_decision
2026-08-27 23:17:00-05:00,3135943,OPP_03135943_LONG,EXPIRED,WAIT,LONG,1,1,1,3,NEUTRAL,NEUTRAL,PB_HEALTHY_DEPTH|15M_NEUTRAL|5M_HH|5M_LL|5M_MOM_DN|MOM_LOSS,WAIT,True,,LW,2026-08-27 23:17:00-05:00,phase58d_decision
2026-08-27 23:29:00-05:00,3135955,OPP_03135955_SHORT,EXPIRED,IN_TRADE,SHORT,2,2,1,5,BEARISH,NEUTRAL,PB_HEALTHY_DEPTH|5M_PB_DEPTH_OK|15M_SUPPORT_1|5M_HH|5M_LL|5M_MOM_UP|RECLAIM,TAKE,True,29658.5,LW,2026-08-27 23:29:00-05:00,phase58d_decision
2026-08-28 00:29:00-05:00,3136015,OPP_03136015_LONG,EXPIRED,PASS,LONG,1,-1,2,1,BEARISH,NEUTRAL,PB_HEALTHY_DEPTH|15M_CONTRA_-2|5M_HH|5M_LL|5M_MOM_DN|DIR_RESPONSE|MICRO_SHIFT|HTF_CONTRADICTION,PASS,True,,LW,2026-08-28 00:29:00-05:00,phase58d_decision
2026-08-28 00:41:00-05:00,3136027,OPP_03136027_SHORT,EXPIRED,IN_TRADE,SHORT,2,4,1,7,BEARISH,NEUTRAL,PB_HEALTHY_DEPTH|5M_PB_DEPTH_OK|15M_SUPPORT_2|5M_HH|5M_LL|5M_MOM_DN|DIR_RESPONSE,TAKE,True,29608.25,LW,2026-08-28 00:41:00-05:00,phase58d_decision
2026-08-28 01:20:00-05:00,3136066,OPP_03136066_LONG,EXPIRED,IN_TRADE,LONG,1,2,2,4,BEARISH,NEUTRAL,PB_HEALTHY_DEPTH|15M_NEUTRAL|5M_HH|5M_LL|5M_MOM_UP|DIR_RESPONSE|MICRO_SHIFT|HTF_CONTRADICTION,TAKE,True,29616.5,LW,2026-08-28 01:20:00-05:00,phase58d_decision
2026-08-28 02:02:00-05:00,3136108,OPP_03136108_SHORT,EXPIRED,PASS,SHORT,2,0,2,2,BULLISH,BULLISH,HIGH_IN_RANGE|5M_PB_DEPTH_OK|15M_NEUTRAL|5M_HH|5M_MOM_UP|MOM_LOSS|REJECTION|HTF_CONTRADICTION|5M_EXPANSION_AGAINST,PASS,True,,LW,2026-08-28 02:02:00-05:00,phase58d_decision
2026-08-28 02:20:00-05:00,3136126,OPP_03136126_LONG,EXPIRED,IN_TRADE,LONG,1,1,2,4,NEUTRAL,NEUTRAL,LOW_IN_RANGE|15M_NEUTRAL|5M_HH|5M_MOM_DN|MOM_LOSS|REJECTION,TAKE,True,29611.25,LW,2026-08-28 02:20:00-05:00,phase58d_decision
2026-08-28 02:31:00-05:00,3136137,OPP_03136137_SHORT,EXPIRED,IN_TRADE,SHORT,2,4,1,7,BEARISH,BEARISH,HIGH_IN_RANGE|5M_PB_DEPTH_OK|15M_SUPPORT_2|5M_LH|5M_MOM_DN|FAILED_EXT,TAKE,True,29615.0,LW,2026-08-28 02:31:00-05:00,phase58d_decision
2026-08-28 03:30:00-05:00,3136196,OPP_03136196_LONG,EXPIRED,IN_TRADE,LONG,1,3,3,7,BULLISH,NEUTRAL,5M_PB_DEPTH_OK|15M_SUPPORT_2|5M_LH|5M_LL|5M_MOM_UP|FAILED_EXT|RECLAIM|DIR_RESPONSE,TAKE,True,29610.25,LW,2026-08-28 03:30:00-05:00,phase58d_decision
2026-08-28 04:07:00-05:00,3136233,OPP_03136233_SHORT,EXPIRED,IN_TRADE,SHORT,2,2,2,5,BULLISH,NEUTRAL,PB_HEALTHY_DEPTH|5M_PB_DEPTH_OK|15M_NEUTRAL|5M_HH|5M_LL|5M_MOM_DN|FAILED_EXT|MICRO_SHIFT|HTF_CONTRADICTION,TAKE,True,29606.75,LW,2026-08-28 04:07:00-05:00,phase58d_decision
2026-08-28 04:23:00-05:00,3136249,OPP_03136249_LONG,EXPIRED,IN_TRADE,LONG,2,3,2,7,BULLISH,NEUTRAL,PB_HEALTHY_DEPTH|5M_PB_DEPTH_OK|15M_SUPPORT_2|5M_HH|5M_LL|5M_MOM_DN|DIR_RESPONSE|MICRO_SHIFT,TAKE,True,29612.5,LW,2026-08-28 04:23:00-05:00,phase58d_decision
2026-08-28 04:58:00-05:00,3136284,OPP_03136284_SHORT,EXPIRED,IN_TRADE,SHORT,2,3,2,7,BEARISH,NEUTRAL,PB_HEALTHY_DEPTH|5M_PB_DEPTH_OK|15M_SUPPORT_1|5M_LH|5M_HL|5M_MOM_DN|DIR_RESPONSE|MICRO_SHIFT,TAKE,True,29606.0,LW,2026-08-28 04:58:00-05:00,phase58d_decision
2026-08-28 05:27:00-05:00,3136313,OPP_03136313_LONG,EXPIRED,IN_TRADE,LONG,2,3,2,7,BULLISH,NEUTRAL,PB_HEALTHY_DEPTH|5M_PB_DEPTH_OK|15M_SUPPORT_1|5M_LH|5M_HL|5M_MOM_UP|MOM_LOSS|REJECTION,TAKE,True,29611.0,LW,2026-08-28 05:27:00-05:00,phase58d_decision
2026-08-28 06:35:00-05:00,3136381,OPP_03136381_SHORT,EXPIRED,IN_TRADE,SHORT,2,1,2,5,NEUTRAL,NEUTRAL,5M_NEAR_SWING_HIGH|5M_PB_DEPTH_OK|15M_NEUTRAL|5M_LH|5M_HL|5M_MOM_UP|DIR_RESPONSE|MICRO_SHIFT,TAKE,True,29617.25,LW,2026-08-28 06:35:00-05:00,phase58d_decision
2026-08-28 06:46:00-05:00,3136392,OPP_03136392_LONG,EXPIRED,PASS,LONG,2,-1,1,1,BEARISH,NEUTRAL,NEAR_SWING_LOW|LOW_IN_RANGE|15M_CONTRA_-2|5M_LH|5M_HL|5M_MOM_DN|MICRO_SHIFT|HTF_CONTRADICTION,PASS,True,,LW,2026-08-28 06:46:00-05:00,phase58d_decision
2026-08-28 06:54:00-05:00,3136400,OPP_03136400_SHORT,EXPIRED,IN_TRADE,SHORT,3,4,1,8,BEARISH,NEUTRAL,PB_HEALTHY_DEPTH|5M_PB_DEPTH_OK|5M_NEAR_15M_HIGH|15M_SUPPORT_2|5M_LH|5M_HL|5M_MOM_DN|MOM_LOSS,TAKE,True,29611.75,LW,2026-08-28 06:54:00-05:00,phase58d_decision
2026-08-28 07:09:00-05:00,3136415,OPP_03136415_LONG,EXPIRED,IN_TRADE,LONG,1,4,2,7,BULLISH,BULLISH,5M_PB_DEPTH_OK|15M_SUPPORT_2|5M_HH|5M_HL|5M_MOM_UP|FAILED_EXT|DIR_RESPONSE,TAKE,True,29627.5,LW,2026-08-28 07:09:00-05:00,phase58d_decision
2026-08-28 08:30:00-05:00,3136496,OPP_03136496_SHORT,EXPIRED,WAIT,SHORT,2,-1,2,2,BULLISH,NEUTRAL,PB_HEALTHY_DEPTH|5M_PB_DEPTH_OK|15M_CONTRA_2|5M_HH|5M_MOM_DN|DIR_RESPONSE|MICRO_SHIFT|HTF_CONTRADICTION,WAIT,True,,LW,2026-08-28 08:30:00-05:00,phase58d_decision
2026-08-28 08:38:00-05:00,3136504,OPP_03136504_LONG,EXPIRED,IN_TRADE,LONG,1,3,2,6,BULLISH,NEUTRAL,5M_PB_DEPTH_OK|15M_SUPPORT_2|5M_HH|5M_MOM_DN|RECLAIM|DIR_RESPONSE,TAKE,True,29648.5,LW,2026-08-28 08:38:00-05:00,phase58d_decision
2026-08-28 08:48:00-05:00,3136514,OPP_03136514_SHORT,EXPIRED,PASS,SHORT,2,0,0,1,NEUTRAL,BULLISH,NEAR_SWING_HIGH|HIGH_IN_RANGE|15M_NEUTRAL|5M_HH|5M_MOM_UP|5M_EXPANSION_AGAINST,PASS,True,,LW,2026-08-28 08:48:00-05:00,phase58d_decision
2026-08-28 09:24:00-05:00,3136550,OPP_03136550_LONG,EXPIRED,IN_TRADE,LONG,2,2,1,5,TRANSITION,NEUTRAL,PB_HEALTHY_DEPTH|5M_PB_DEPTH_OK|15M_NEUTRAL|5M_HH|5M_LL|5M_MOM_UP|MOM_LOSS,TAKE,True,29643.5,LW,2026-08-28 09:24:00-05:00,phase58d_decision
2026-08-28 10:38:00-05:00,3136624,OPP_03136624_SHORT,EXPIRED,IN_TRADE,SHORT,0,4,2,6,BEARISH,NEUTRAL,15M_SUPPORT_2|5M_HH|5M_LL|5M_MOM_DN|DIR_RESPONSE|MICRO_SHIFT,TAKE,True,29732.75,LW,2026-08-28 10:38:00-05:00,phase58d_decision
2026-08-28 11:47:00-05:00,3136693,OPP_03136693_LONG,EXPIRED,WAIT,LONG,0,2,2,3,BEARISH,NEUTRAL,15M_NEUTRAL|5M_HH|5M_LL|5M_MOM_UP|RECLAIM|DIR_RESPONSE|HTF_CONTRADICTION,WAIT,True,,LW,2026-08-28 11:47:00-05:00,phase58d_decision
2026-08-28 11:56:00-05:00,3136702,OPP_03136702_SHORT,EXPIRED,IN_TRADE,SHORT,1,1,2,4,TRANSITION,NEUTRAL,PB_HEALTHY_DEPTH|15M_NEUTRAL|5M_HH|5M_LL|5M_MOM_UP|RECLAIM|DIR_RESPONSE,TAKE,True,29506.25,LW,2026-08-28 11:56:00-05:00,phase58d_decision
2026-08-28 12:36:00-05:00,3136742,OPP_03136742_LONG,EXPIRED,WAIT,LONG,1,0,2,2,NEUTRAL,BEARISH,5M_NEAR_15M_LOW|15M_NEUTRAL|5M_LH|5M_LL|5M_MOM_DN|MOM_LOSS|REJECTION|5M_EXPANSION_AGAINST,WAIT,True,,LW,2026-08-28 12:36:00-05:00,phase58d_decision
2026-08-28 13:14:00-05:00,3136780,OPP_03136780_SHORT,DETECTED,IN_TRADE,SHORT,1,2,2,5,NEUTRAL,BEARISH,5M_PB_DEPTH_OK|15M_NEUTRAL|5M_LH|5M_LL|5M_MOM_DN|DIR_RESPONSE|MICRO_SHIFT,TAKE,True,29489.25,LW,2026-08-28 13:14:00-05:00,phase58d_decision
2026-08-28 14:07:00-05:00,3136833,OPP_03136833_LONG,DETECTED,WAIT,LONG,2,0,2,3,NEUTRAL,BEARISH,PB_HEALTHY_DEPTH|5M_PB_DEPTH_OK|15M_NEUTRAL|5M_LH|5M_LL|FAILED_EXT|DIR_RESPONSE|5M_EXPANSION_AGAINST,WAIT,True,,LW,2026-08-28 14:07:00-05:00,phase58d_decision
