signal_id,marker_bar_timestamp,direction,signal_type,confidence,phase44_class,setup_type,fold,train_selected_b1_window,b1_timestamp,b1_delay_min,entry_price,entry_i,stop,target,final_r,mae,mfe,wrong_direction,structure_level,structure_age_bars,break_strength,break_strength_atr,range_atr,body_atr,body_range_ratio,close_quality,upper_wick_ratio,lower_wick_ratio,opposing_wick_ratio,local_liquidity_sweep,structure_touches,atr_1m,retest_state,follow_through_state
4885,2025-01-24 18:45:00+00:00,Short,S,A,A,S,6,10,2025-01-24 13:09:00-06:00,9.0,21853.75,2572784,20680.075381742317,20577.822101748265,0.9993822819470388,0.002982087152226,0.008307242781201,0.0,21859.75,5.0,6.0,0.47390691114245415,1.0465444287729195,0.5923836389280677,0.5660377358490566,0.6792452830188679,0.11320754716981132,0.32075471698113206,0.32075471698113206,0,2,12.660714285714286,immediate,none
4886,2025-01-27 16:00:00+00:00,Short,S,A+,A+,S,6,10,2025-01-27 10:20:00-06:00,5.0,21248.75,2573995,20111.919341298,19876.930801103757,0.9993622620973048,0.0147339446484708,0.0032986443242845,0.0,21258.25,5.0,9.5,0.4737310774710597,1.2466607301869992,0.7729296527159395,0.62,0.94,0.32,0.06,0.06,0,6,20.053571428571427,immediate,none
4889,2025-01-27 20:45:00+00:00,Long,RL,A,A,RL,6,10,2025-01-27 15:00:00-06:00,0.0,21258.25,2574275,19914.20099188685,20103.558465163653,2.4994605851456133,0.0,0.0210185788088627,0.0,21239.5,10.0,18.75,0.9170305676855894,0.8069868995633187,0.012227074235807859,0.015151515151515152,0.45454545454545453,0.5303030303030303,0.45454545454545453,0.5303030303030303,0,2,20.446428571428573,immediate,none
4891,2025-01-29 19:45:00+00:00,Long,L,A+,A+,L,6,10,2025-01-29 14:10:00-06:00,10.0,21543.5,2576985,20244.92508092297,20430.224757231084,2.999441695670116,0.0136688301454458,0.0023102248133147,0.0,21530.0,2.0,13.5,0.4632352941176471,1.1237745098039216,0.8149509803921569,0.7251908396946565,0.7251908396946565,0.2748091603053435,0.0,0.2748091603053435,0,4,29.142857142857142,immediate,none
4895,2025-01-30 16:30:00+00:00,Long,RL,A,A,RL,6,10,2025-01-30 10:46:00-06:00,1.0,21560.25,2578161,20234.743188996825,20399.56443755771,2.499453039400491,0.0022632852393489,0.0041493562721397,0.0,21558.0,2.0,2.25,0.16470588235294117,1.226143790849673,0.4392156862745098,0.3582089552238806,0.835820895522388,0.16417910447761194,0.47761194029850745,0.16417910447761194,0,3,13.660714285714286,immediate,none
4899,2025-01-31 18:30:00+00:00,Short,S,A+,A+,S,6,10,2025-01-31 12:52:00-06:00,7.0,21749.25,2579667,20591.93092246891,20457.95415884167,0.9993735521913744,0.0004320329714659,0.0244098628878267,0.0,21761.75,3.0,12.5,0.5083514887436456,1.159041394335512,0.7930283224400871,0.6842105263157895,0.8508771929824561,0.16666666666666666,0.14912280701754385,0.14912280701754385,0,3,24.589285714285715,immediate,none
4900,2025-02-03 15:45:00+00:00,Long,L,A+,A+,L,6,10,2025-02-03 10:01:00-06:00,1.0,21444.0,2580876,20116.862943227865,20339.4111703164,2.9994537112830204,0.0158235352504407,0.0033907575536658,0.0,21442.0,4.0,2.0,0.07315480078380143,1.2070542129327237,0.5029392553886348,0.4166666666666667,0.5909090909090909,0.4090909090909091,0.17424242424242425,0.4090909090909091,0,4,27.339285714285715,immediate,none
4901,2025-02-03 21:30:00+00:00,Long,L,A+,A+,L,6,10,2025-02-03 15:48:00-06:00,3.0,21574.5,2581223,20228.18108781206,20413.5778034204,2.9994614946032203,0.0042709048710127,0.0038995218387507,0.0,21566.5,2.0,8.0,0.4387855044074437,0.7267384916748286,0.47992164544564153,0.660377358490566,0.9622641509433962,0.03773584905660377,0.3018867924528302,0.03773584905660377,0,4,18.232142857142858,immediate,none
4908,2025-02-06 20:30:00+00:00,Long,L,B,B,L,6,10,2025-02-06 14:45:00-06:00,0.0,21815.75,2585300,20523.69544294524,20630.558044757898,2.9994388781835553,0.0005804708445977,0.0059981987275105,0.0,21808.5,3.0,7.25,1.0463917525773196,1.22680412371134,0.9381443298969072,0.7647058823529411,0.7941176470588235,0.20588235294117646,0.029411764705882353,0.20588235294117646,0,1,6.928571428571429,immediate,none
4919,2025-02-12 16:45:00+00:00,Long,L,A+,A+,L,6,10,2025-02-12 11:00:00-06:00,0.0,21788.75,2590595,20448.482215311033,20629.391628828365,2.999459063324298,0.0033575379871152,0.0067150759742304,0.0,21733.25,11.0,55.5,4.245901639344263,1.2240437158469946,0.6693989071038251,0.546875,0.9375,0.0625,0.390625,0.0625,0,8,13.071428571428571,immediate,none
4920,2025-02-13 15:45:00+00:00,Long,L,A,A,L,6,10,2025-02-13 10:07:00-06:00,7.0,22044.25,2591921,20755.35095398258,20894.947138052263,2.9994375044327635,0.008728379491599,0.0017456758983198,0.0,22042.5,4.0,1.75,0.19444444444444445,1.1944444444444444,0.3611111111111111,0.3023255813953488,0.9302325581395349,0.06976744186046512,0.627906976744186,0.06976744186046512,0,9,9.0,immediate,none
4922,2025-02-13 19:00:00+00:00,Long,L,A,A,L,6,10,2025-02-13 13:16:00-06:00,1.0,22028.0,2592110,20718.888326276247,20861.397940075814,2.9994461893400297,0.0021006611240259,0.0038193838618653,0.0,22024.5,2.0,3.5,0.33220338983050846,0.7830508474576271,0.5457627118644067,0.696969696969697,0.7575757575757576,0.24242424242424243,0.06060606060606061,0.24242424242424243,0,5,10.535714285714286,immediate,none
4928,2025-02-18 21:00:00+00:00,Long,L,B,B,L,6,10,2025-02-18 15:20:00-06:00,5.0,22229.5,2596134,20951.627989593395,21053.11603121982,2.999432650536129,0.0009781887308121,0.0029345661924364,0.0,22225.0,2.0,4.5,1.00398406374502,1.3386454183266934,1.1155378486055778,0.8333333333333334,0.9166666666666666,0.08333333333333333,0.08333333333333333,0.08333333333333333,0,7,4.482142857142857,immediate,none
4936,2025-02-20 19:00:00+00:00,Long,RL,B,B,RL,6,10,2025-02-20 13:20:00-06:00,5.0,22108.75,2598774,20791.940783786697,20901.788329089577,2.49944942669669,0.0030376458113671,0.0005695585896313,0.0,22104.75,3.0,4.0,0.49448123620309054,1.1434878587196469,0.5253863134657837,0.4594594594594595,0.5135135135135135,0.4864864864864865,0.05405405405405406,0.4864864864864865,0,4,8.089285714285714,immediate,none
4940,2025-02-24 16:30:00+00:00,Long,L,A,A,L,6,10,2025-02-24 10:45:00-06:00,0.0,21622.5,2601378,20317.92206407806,20486.233807765828,2.99944426470812,0.0109230729783342,0.0019163285926902,0.0,21622.0,3.0,0.5,0.029411764705882353,1.161764705882353,0.8823529411764706,0.759493670886076,0.9873417721518988,0.012658227848101266,0.22784810126582278,0.012658227848101266,0,2,17.0,immediate,none
4941,2025-02-24 21:00:00+00:00,Short,S,B,B,S,6,10,2025-02-24 15:18:00-06:00,3.0,21427.75,2601651,20232.20363301551,20075.38910095347,0.9993935826999092,0.0008364376552975,0.0046004071041364,0.0,21434.75,3.0,7.0,0.9849246231155779,1.3718592964824121,1.3718592964824121,1.0,1.0,0.0,0.0,0.0,0,2,7.107142857142857,immediate,none
4948,2025-02-26 18:00:00+00:00,Short,S,A+,A+,S,6,10,2025-02-26 12:15:00-06:00,0.0,21213.5,2604228,20034.33655252889,19865.990342413337,0.9993851573320436,0.0131449122114852,0.0118728239329543,0.0,21216.75,3.0,3.25,0.1862845445240532,1.533265097236438,1.4616171954964174,0.9532710280373832,0.9719626168224299,0.018691588785046728,0.028037383177570093,0.028037383177570093,0,2,17.446428571428573,immediate,none
4953,2025-02-28 16:15:00+00:00,Short,RS,A+,A+,RS,6,10,2025-02-28 10:30:00-06:00,0.0,20637.25,2606883,19521.22270279654,19335.50941142746,0.9993503743126922,0.0174726909000013,0.0049281948692311,0.0,20682.25,8.0,45.0,2.318307267709292,0.8629254829806808,0.09015639374425023,0.1044776119402985,0.23880597014925373,0.13432835820895522,0.7611940298507462,0.7611940298507462,0,3,19.410714285714285,immediate,none
4957,2025-03-03 18:15:00+00:00,Short,S,A+,A+,S,6,10,2025-03-03 12:32:00-06:00,2.0,20665.25,2608385,19510.553973557144,19265.07433658366,0.9993721291288812,0.0210011981029364,0.0034641151509998,0.0,20675.5,3.0,10.25,0.4391736801836266,1.7566947207345065,1.3068094873756695,0.7439024390243902,0.75,0.006097560975609756,0.25,0.25,0,1,23.339285714285715,immediate,none
4963,2025-03-05 19:00:00+00:00,Long,L,A+,A+,L,6,10,2025-03-05 13:15:00-06:00,0.0,20705.5,2611188,19285.762444808708,19578.168391211148,2.999489342239804,0.0054587553676114,0.0035217776565235,0.0,20687.25,6.0,18.25,0.8474295190713101,0.812603648424544,0.5339966832504146,0.6571428571428571,0.6571428571428571,0.34285714285714286,0.0,0.34285714285714286,0,3,21.535714285714285,immediate,none
4964,2025-03-06 16:45:00+00:00,Short,S,A+,A+,S,6,10,2025-03-06 11:02:00-06:00,2.0,20235.75,2612435,19130.59284230839,18885.48854889196,0.9993439847039364,0.002488333881621,0.0291813700662826,0.0,20240.0,2.0,4.25,0.17196531791907513,1.6286127167630058,1.4869942196531791,0.9130434782608695,0.9503105590062112,0.037267080745341616,0.049689440993788817,0.049689440993788817,0,1,24.714285714285715,immediate,none
4967,2025-03-07 16:30:00+00:00,Short,S,A+,A+,S,6,10,2025-03-07 10:52:00-06:00,7.0,19772.75,2613805,18666.7641144369,18403.021544013063,0.9993444762636996,0.01469277339984,0.0065552373630055,0.0,19783.75,2.0,11.0,0.4023514043109079,1.3899412148922272,1.0424559111691705,0.75,0.9407894736842105,0.19078947368421054,0.05921052631578947,0.05921052631578947,0,1,27.339285714285715,immediate,none
4973,2025-03-12 14:45:00+00:00,Short,S,A+,A+,S,6,10,2025-03-12 10:01:00-05:00,1.0,19469.25,2617894,18301.201733316873,18081.996032794952,0.9993793064715908,0.0,0.0271820958993069,0.0,19469.5,2.0,0.25,0.010218978102189781,1.0832116788321167,0.6335766423357664,0.5849056603773585,0.7358490566037735,0.1509433962264151,0.2641509433962264,0.2641509433962264,0,2,24.464285714285715,immediate,none
4974,2025-03-12 15:30:00+00:00,Long,RL,A+,A+,RL,6,10,2025-03-12 10:46:00-05:00,1.0,19601.25,2617939,18220.81371789462,18427.448897756436,2.4994748037201004,0.0076062909502681,0.0099606191015416,0.0,19591.25,2.0,10.0,0.5100182149362477,0.8797814207650273,0.6375227686703097,0.7246376811594203,0.7246376811594203,0.2753623188405797,0.0,0.2753623188405797,0,2,19.607142857142858,immediate,none
4975,2025-03-12 16:45:00+00:00,Short,S,B,B,S,6,10,2025-03-12 12:00:00-05:00,0.0,19636.0,2618013,18441.03561586939,18192.893152391833,0.9993932873568216,0.0060671264317845,0.0066947602005898,0.0,19656.5,6.0,20.5,0.8497409326424871,1.1709844559585492,0.37305699481865284,0.3185840707964602,0.11504424778761062,0.11504424778761062,0.5663716814159292,0.5663716814159292,0,3,24.125,immediate,none
4976,2025-03-12 17:15:00+00:00,Long,RL,A,A,RL,6,10,2025-03-12 12:30:00-05:00,0.0,19704.75,2618043,18368.711944029783,18579.983490135615,2.499457350786708,0.0022454450205173,0.0110401046842102,0.0,19701.5,7.0,3.25,0.2002200220022002,0.9856985698569857,0.24642464246424642,0.25,0.625,0.375,0.375,0.375,0,3,16.232142857142858,immediate,none
4978,2025-03-13 18:15:00+00:00,Long,L,A+,A+,L,6,10,2025-03-13 13:32:00-05:00,2.0,19334.75,2619485,18021.640288458395,18257.079134624815,2.9994478755326934,0.0038077549469419,0.0068539589044954,0.0,19329.25,2.0,5.5,0.3040473840078973,1.0227048371174727,0.5251727541954591,0.5135135135135135,0.8108108108108109,0.1891891891891892,0.2972972972972973,0.1891891891891892,0,4,18.089285714285715,immediate,none
4979,2025-03-14 14:45:00+00:00,Long,L,A+,A+,L,6,10,2025-03-14 10:00:00-05:00,0.0,19624.5,2620653,18277.648077936003,18444.94747440258,2.999461707714023,0.0068678670969446,0.0070534851265918,0.0,19582.25,8.0,42.25,2.249049429657795,1.7167300380228139,0.7585551330798479,0.4418604651162791,0.46511627906976744,0.5348837209302325,0.023255813953488372,0.5348837209302325,0,2,18.785714285714285,immediate,none
4981,2025-03-14 16:45:00+00:00,Long,L,A,A,L,6,10,2025-03-14 12:02:00-05:00,2.0,19705.5,2620775,18397.074878803294,18566.77536359012,2.999445898746321,0.035729977392395,0.001337485784742,0.0,19703.5,6.0,2.0,0.16208393632416787,0.6280752532561505,0.46599131693198265,0.7419354838709677,0.8387096774193549,0.16129032258064516,0.0967741935483871,0.16129032258064516,0,2,12.339285714285714,immediate,none
4984,2025-03-17 17:00:00+00:00,Long,RL,A,A,RL,6,10,2025-03-17 12:15:00-05:00,0.0,19721.0,2622168,18412.04608339063,18570.16725456366,2.4994461225939277,0.0066847273146677,0.001909922089905,0.0,19717.5,5.0,3.5,0.25994694960212206,0.5941644562334217,0.12997347480106103,0.21875,0.5,0.28125,0.5,0.28125,0,3,13.464285714285714,immediate,none
4985,2025-03-17 18:15:00+00:00,Long,L,A+,A+,L,6,10,2025-03-17 13:31:00-05:00,1.0,19926.25,2622244,18595.587113122245,18775.33293207225,2.9994551587730074,0.0031938968478876,0.0022545154220383,0.0,19923.25,3.0,3.0,0.29166666666666663,1.0694444444444444,0.5590277777777778,0.5227272727272727,0.8409090909090909,0.1590909090909091,0.3181818181818182,0.1590909090909091,0,4,10.285714285714286,immediate,none
4986,2025-03-18 16:15:00+00:00,Long,L,A,A,L,6,10,2025-03-18 11:30:00-05:00,0.0,19531.0,2623502,18239.86003502346,18404.373045093536,2.9994384807072305,0.004647056216023,0.0052279382430259,0.0,19514.0,9.0,17.0,1.3005464480874318,1.2622950819672132,0.8415300546448088,0.6666666666666666,0.015151515151515152,0.3181818181818182,0.015151515151515152,0.3181818181818182,0,3,13.071428571428571,immediate,none
4990,2025-03-19 15:15:00+00:00,Long,L,A,A,L,6,10,2025-03-19 10:33:00-05:00,3.0,19681.25,2624821,18387.956842897827,18527.12947130652,2.999439415575642,0.004446014400079,0.0025129646609142,0.0,19674.75,3.0,6.5,0.5237410071942445,0.9064748201438848,0.7251798561151078,0.8,0.8666666666666667,0.13333333333333333,0.06666666666666667,0.13333333333333333,0,2,12.410714285714286,immediate,none
4991,2025-03-19 17:15:00+00:00,Short,S,A,A,S,6,10,2025-03-19 12:30:00-05:00,0.0,19599.5,2624938,18391.370521009536,18258.672877970985,0.9993998987586944,0.0,0.0053802180254979,0.0,19601.75,4.0,2.25,0.21761658031088085,1.2573402417962005,0.45941278065630403,0.36538461538461536,0.4230769230769231,0.057692307692307696,0.5769230769230769,0.5769230769230769,0,3,10.339285714285714,immediate,none
4993,2025-03-20 16:30:00+00:00,Short,S,A+,A+,S,6,10,2025-03-20 11:49:00-05:00,4.0,19865.25,2626275,18468.088772565243,18273.73368230427,0.999481090667445,0.0141358059558106,0.0032208165468935,0.0,19869.5,3.0,4.25,0.2446043165467626,1.6115107913669064,1.2374100719424461,0.7678571428571429,0.7857142857142857,0.017857142857142856,0.21428571428571427,0.21428571428571427,0,3,17.375,immediate,none
5006,2025-03-26 17:00:00+00:00,Short,S,B,B,S,6,10,2025-03-26 12:17:00-05:00,2.0,20124.25,2631823,18721.650535742738,18587.0483927718,0.9994831026116326,0.0010694428724841,0.0058819357986627,0.0,20134.75,7.0,10.5,0.7978290366350067,2.1845318860244234,1.5576662143826323,0.7130434782608696,0.7130434782608696,0.0,0.28695652173913044,0.28695652173913044,0,5,13.160714285714286,immediate,none
5007,2025-03-26 18:45:00+00:00,Short,S,A,A,S,6,10,2025-03-26 14:06:00-05:00,6.0,20059.5,2631932,18650.22344562805,18512.868430119805,0.9994855516486448,0.0008869799161294,0.0102889670271013,0.0,20063.25,3.0,3.75,0.3431372549019608,1.1895424836601307,0.5032679738562091,0.4230769230769231,0.6538461538461539,0.23076923076923078,0.34615384615384615,0.34615384615384615,0,4,10.928571428571429,immediate,none
5012,2025-03-28 16:00:00+00:00,Short,S,B,B,S,6,10,2025-03-28 11:15:00-05:00,0.0,19538.25,2634521,18138.853621237075,17963.439136288773,0.9994819194825694,0.0005359453628592,0.0212591660600831,0.0,19552.5,5.0,14.25,1.0697050938337802,1.7265415549597856,0.8632707774798928,0.5,0.6956521739130435,0.1956521739130435,0.30434782608695654,0.30434782608695654,0,4,13.321428571428571,immediate,none
5013,2025-03-28 20:15:00+00:00,Short,S,A,A,S,6,10,2025-03-28 15:37:00-05:00,7.0,19383.0,2634783,17985.440056041545,17844.351770338522,0.9994812387095564,0.0033987808684227,0.0005366496108035,0.0,19385.0,4.0,2.0,0.3284457478005865,1.3958944281524925,1.2316715542521994,0.8823529411764706,0.9705882352941176,0.08823529411764706,0.029411764705882353,0.029411764705882353,0,2,6.089285714285714,immediate,none
5016,2025-04-01 14:45:00+00:00,Long,L,A+,A+,L,6,10,2025-04-01 10:00:00-05:00,0.0,19520.75,2637206,17967.792055297014,18159.200419778033,2.999533148980323,0.006761290629804,0.00563440885817,0.0,19507.0,5.0,13.75,0.697463768115942,1.0652173913043477,0.25362318840579706,0.23809523809523808,0.8571428571428571,0.14285714285714285,0.6190476190476191,0.14285714285714285,0,1,19.714285714285715,immediate,none
5022,2025-04-03 14:45:00+00:00,Short,S,A+,A+,S,6,10,2025-04-03 10:05:00-05:00,5.0,18754.0,2639968,17430.309036711904,17178.93149997367,0.999452289076448,0.0113319501424558,0.0075546334283038,0.0,18758.0,2.0,4.0,0.1901528013582343,1.8539898132427846,1.3191850594227505,0.7115384615384616,0.8269230769230769,0.11538461538461539,0.17307692307692307,0.17307692307692307,0,1,21.035714285714285,immediate,none
5024,2025-04-03 18:00:00+00:00,Short,S,A+,A+,S,6,10,2025-04-03 13:15:00-05:00,0.0,18785.75,2640158,17409.217271337726,17165.382111796258,0.999473314375384,0.0009080786631312,0.0090807866313121,0.0,18795.0,6.0,9.25,0.6491228070175439,1.280701754385965,0.7543859649122807,0.589041095890411,0.273972602739726,0.273972602739726,0.136986301369863,0.136986301369863,0,2,14.25,immediate,none
5027,2025-04-04 20:00:00+00:00,Short,S,A+,A+,S,6,10,2025-04-04 15:22:00-05:00,7.0,17458.0,2641665,16186.12807249649,15713.61578251053,0.9994299740529512,0.0021621673853576,0.0375430882366638,0.0,17470.0,3.0,12.0,0.49339207048458145,1.079295154185022,0.9970631424375918,0.9238095238095239,0.9904761904761905,0.06666666666666667,0.009523809523809525,0.009523809523809525,0,2,24.321428571428573,immediate,none
5030,2025-04-08 15:00:00+00:00,Short,S,A+,A+,S,6,10,2025-04-08 10:16:00-05:00,1.0,18025.25,2644119,16728.54228304914,16422.0753322807,0.9994408917364164,0.0080974300243158,0.0181228195782308,0.0,18030.0,3.0,4.75,0.14835471277189066,0.6246514221974344,0.1873954266592303,0.3,0.3875,0.0875,0.6125,0.6125,0,2,32.017857142857146,immediate,none
5031,2025-04-08 16:45:00+00:00,Short,S,A+,A+,S,6,10,2025-04-08 12:00:00-05:00,0.0,17644.5,2644223,16303.463502589364,15918.609492231908,0.9994593734015444,0.017896604638532,0.0156595290587155,0.0,17667.75,3.0,23.25,0.4117647058823529,0.8722327640733712,0.3010752688172043,0.34517766497461927,0.9238578680203046,0.5786802030456852,0.07614213197969544,0.07614213197969544,0,1,56.464285714285715,immediate,none
5035,2025-04-09 18:00:00+00:00,Long,L,A+,A+,L,6,10,2025-04-09 13:18:00-05:00,3.0,18967.0,2645681,17206.799944895254,18033.60016531424,2.9995881149998276,0.0670378345107926,0.0068174068994026,0.0,18954.25,6.0,12.75,0.17717121588089332,1.3895781637717122,1.1325062034739455,0.815,0.98,0.02,0.165,0.02,0,2,71.96428571428571,immediate,none
5037,2025-04-10 16:45:00+00:00,Long,L,A+,A+,L,6,10,2025-04-10 12:00:00-05:00,0.0,18373.5,2646983,16701.41616530898,17152.337668656262,2.999566409300205,0.0608522120057467,0.0,0.0,18327.5,9.0,46.0,0.7982646420824295,1.5184381778741864,1.119305856832972,0.7371428571428571,0.9257142857142857,0.07428571428571429,0.18857142857142858,0.07428571428571429,0,2,57.625,immediate,none
5042,2025-04-11 16:45:00+00:00,Long,L,A+,A+,L,6,10,2025-04-11 12:03:00-05:00,3.0,18758.0,2648366,17179.482467725185,17580.552596824444,2.9995407083005565,0.0136203745352236,0.0012670115846719,0.0,18753.0,3.0,5.0,0.14901543374135176,0.707823310271421,0.36508781266631185,0.5157894736842106,0.8526315789473684,0.14736842105263157,0.3368421052631579,0.14736842105263157,0,2,33.55357142857143,immediate,none
5044,2025-04-14 15:15:00+00:00,Short,S,A+,A+,S,6,10,2025-04-14 10:30:00-05:00,0.0,18956.0,2649653,17626.91149566277,17386.30091711809,0.999454513376924,0.0184336858832567,0.0097811394482586,0.0,19027.25,10.0,71.25,3.1220657276995305,1.4021909233176837,0.460093896713615,0.328125,0.03125,0.03125,0.640625,0.640625,0,3,22.821428571428573,immediate,none
5050,2025-04-15 17:00:00+00:00,Short,S,A,A,S,6,10,2025-04-15 12:16:00-05:00,1.0,18957.0,2651139,17585.42329227029,17372.73012318913,0.9994714112627356,0.0045567994591751,0.0080199670481482,0.0,18961.0,4.0,4.0,0.2083720930232558,1.6669767441860464,1.198139534883721,0.71875,0.9375,0.21875,0.0625,0.0625,0,4,19.196428571428573,immediate,none
5056,2025-04-17 19:00:00+00:00,Short,S,A+,A+,S,6,10,2025-04-17 14:15:00-05:00,0.0,18384.25,2654018,17011.130832646955,16786.283231062378,0.9994720050398848,0.0014565378210074,0.0172963866244637,0.0,18404.0,10.0,19.75,1.1841541755888652,1.54389721627409,0.17987152034261245,0.11650485436893204,0.17475728155339806,0.17475728155339806,0.7087378640776699,0.7087378640776699,0,2,16.678571428571427,immediate,none
5057,2025-04-21 15:15:00+00:00,Short,S,A,A,S,6,10,2025-04-21 10:30:00-05:00,0.0,17866.25,2655173,16464.587678986285,16306.498519649149,0.9994827570170568,0.0026753947393605,0.0124851754503492,0.0,17868.5,4.0,2.25,0.1380065717415115,1.4874041621029575,0.09200438116100768,0.061855670103092786,0.5463917525773195,0.4845360824742268,0.4536082474226804,0.4536082474226804,0,1,16.303571428571427,immediate,none
5060,2025-04-22 14:45:00+00:00,Long,L,A,A,L,6,10,2025-04-22 10:04:00-05:00,4.0,18359.75,2656527,16833.582077196246,16972.150818435326,2.999524953978414,0.0016380897296066,0.0081904486480334,0.0,18354.75,7.0,5.0,0.35308953341740223,1.1828499369482974,0.5119798234552333,0.43283582089552236,0.5373134328358209,0.4626865671641791,0.1044776119402985,0.4626865671641791,0,4,14.160714285714286,immediate,none
5062,2025-04-22 17:15:00+00:00,Short,S,A+,A+,S,6,10,2025-04-22 12:30:00-05:00,0.0,18249.75,2656673,16955.55361104937,16755.96488878285,0.9994398068127917,0.0311003803933001,0.0110106936796155,0.0,18276.5,5.0,26.75,0.8689095127610209,0.7877030162412993,0.25986078886310904,0.32989690721649484,0.6082474226804123,0.27835051546391754,0.3917525773195876,0.3917525773195876,0,2,30.785714285714285,immediate,none
5064,2025-04-24 19:45:00+00:00,Long,L,A,A,L,6,10,2025-04-24 15:01:00-05:00,1.0,19383.25,2659584,17807.815340380614,17966.82452902206,2.99953980954045,0.0230095229774605,0.0034911000379595,0.0,19336.25,4.0,47.0,2.0355761794276876,4.558391337973704,2.858468677494199,0.6270783847980997,0.669833729216152,0.33016627078384797,0.04275534441805225,0.33016627078384797,0,4,23.089285714285715,immediate,none
5066,2025-04-25 20:00:00+00:00,Long,L,A,A,L,6,10,2025-04-25 15:15:00-05:00,0.0,19555.75,2660978,18051.7953916946,18234.745059228808,2.999517937578703,0.0,0.0033245684227357,0.0,19549.25,4.0,6.5,0.7551867219917012,0.7842323651452282,0.02904564315352697,0.037037037037037035,0.2222222222222222,0.7777777777777778,0.18518518518518517,0.7777777777777778,0,4,8.607142857142858,immediate,none
5067,2025-04-28 15:00:00+00:00,Short,S,A,A,S,6,10,2025-04-28 10:20:00-05:00,5.0,19397.5,2662063,18041.313428517675,17872.810588734523,0.9994654127866732,0.0020277446022741,0.0270980415031184,0.0,19398.25,3.0,0.75,0.035866780529462,0.9205807002561913,0.215200683176772,0.23376623376623376,0.35064935064935066,0.11688311688311688,0.6493506493506493,0.6493506493506493,0,3,20.910714285714285,immediate,none
5070,2025-04-30 19:45:00+00:00,Long,L,A+,A+,L,6,10,2025-04-30 15:01:00-05:00,1.0,19728.75,2665104,18033.098024725103,18266.70305894317,2.999572435847349,0.0088461548824417,0.0075192316500754,0.0,19715.75,5.0,13.0,0.29971181556195964,2.0576368876080693,1.6311239193083573,0.7927170868347339,0.8431372549019608,0.1568627450980392,0.05042016806722689,0.1568627450980392,0,1,43.375,immediate,none
5071,2025-05-01 15:00:00+00:00,Long,L,A,A,L,6,10,2025-05-01 10:15:00-05:00,0.0,20092.0,2666198,18585.025859062753,18737.339211943316,2.9995189034899106,0.0001658953483067,0.015760058089138,0.0,20090.75,4.0,1.25,0.10416666666666667,3.1458333333333335,0.25,0.07947019867549669,0.17880794701986755,0.7417218543046358,0.17880794701986755,0.7417218543046358,0,3,12.0,immediate,none
5077,2025-05-05 14:45:00+00:00,Long,L,B,B,L,6,10,2025-05-05 10:04:00-05:00,4.0,20115.5,2668947,18607.853697675964,18729.543013919963,2.9995191179795406,0.0056379271364226,0.0008291069318268,0.0,20115.25,7.0,0.25,0.020802377414561667,0.5200594353640416,0.20802377414561665,0.4,0.56,0.44,0.16,0.44,0,4,12.017857142857142,immediate,none
5079,2025-05-05 19:00:00+00:00,Short,RS,B,B,RS,6,10,2025-05-05 14:21:00-05:00,6.0,20124.5,2669204,18721.082537144182,18633.40502755792,0.9994834038914376,0.0016032293024354,0.0115788782953668,0.0,20125.5,9.0,1.0,0.10163339382940109,1.1941923774954628,0.6606170598911071,0.5531914893617021,0.9787234042553191,0.425531914893617,0.02127659574468085,0.02127659574468085,0,3,9.839285714285714,immediate,none
5081,2025-05-06 20:00:00+00:00,Short,S,A,A,S,6,10,2025-05-06 15:23:00-05:00,8.0,19876.5,2670646,18459.19680552036,18302.40958343892,0.9994884651337668,0.0031750439973093,0.0022930873313901,0.0,19884.25,3.0,7.75,0.7091503267973857,1.1437908496732025,0.9150326797385621,0.8,0.88,0.08,0.12,0.12,0,3,10.928571428571429,immediate,none
5083,2025-05-07 16:45:00+00:00,Long,L,A,A,L,6,10,2025-05-07 12:03:00-05:00,3.0,19909.5,2671826,18382.73074032124,18531.886563970536,2.99952514108114,0.0058948003720572,0.0011462111834555,0.0,19904.5,3.0,5.0,0.46589018302828616,1.281198003327787,1.1647254575707153,0.9090909090909091,0.9090909090909091,0.09090909090909091,0.0,0.09090909090909091,0,5,10.732142857142858,immediate,none
5084,2025-05-07 18:45:00+00:00,Long,RL,A+,A+,RL,6,10,2025-05-07 14:08:00-05:00,8.0,19884.0,2671951,18272.604874463348,18465.40456415656,2.499550079314185,0.0096189939725912,0.0048094969862956,0.0,19878.25,4.0,5.75,0.1952698605215282,0.687689508793208,0.55184960582171,0.8024691358024691,1.0,0.0,0.19753086419753085,0.0,0,3,29.446428571428573,immediate,none
5085,2025-05-08 15:15:00+00:00,Long,L,A+,A+,L,6,10,2025-05-08 10:35:00-05:00,5.0,20199.75,2673118,18595.34417947774,18768.97615556974,2.999548119315745,0.0009349255536306,0.0079468672058604,0.0,20199.0,2.0,0.75,0.03592814371257485,0.6826347305389222,0.2994011976047904,0.43859649122807015,0.45614035087719296,0.543859649122807,0.017543859649122806,0.543859649122807,0,2,20.875,immediate,none
