opportunity_id,direction,wait_signal_i,immediate_entry_i,system,location_score,direction_score,reaction_score,total_evidence
OPP_01058936_SHORT,SHORT,1058936,1058937,E,1,1,1,3
OPP_01059302_LONG,LONG,1059302,1059303,E,1,0,2,2
OPP_01059498_SHORT,SHORT,1059498,1059499,E,2,1,0,3
OPP_01059581_LONG,LONG,1059581,1059582,E,2,-1,2,2
OPP_01059803_SHORT,SHORT,1059803,1059804,E,1,1,1,3
OPP_01060272_LONG,LONG,1060272,1060273,E,1,1,1,3
OPP_01060527_LONG,LONG,1060527,1060528,E,1,2,1,3
OPP_01060992_SHORT,SHORT,1060992,1060993,E,1,-1,3,2
OPP_01061500_SHORT,SHORT,1061500,1061501,E,2,0,2,3
OPP_01061824_LONG,LONG,1061824,1061825,E,1,1,2,3
OPP_01061833_SHORT,SHORT,1061833,1061834,E,2,0,1,3
OPP_01061971_SHORT,SHORT,1061971,1061972,E,2,1,0,3
OPP_01061988_LONG,LONG,1061988,1061989,E,3,0,0,2
OPP_01062090_LONG,LONG,1062090,1062091,E,1,0,2,2
OPP_01062218_SHORT,SHORT,1062218,1062219,E,1,1,2,3
OPP_01062313_SHORT,SHORT,1062313,1062314,E,0,1,2,2
OPP_01062376_LONG,LONG,1062376,1062377,E,2,0,2,3
OPP_01062842_LONG,LONG,1062842,1062843,E,2,1,0,2
OPP_01063542_LONG,LONG,1063542,1063543,E,2,1,0,3
OPP_01064337_LONG,LONG,1064337,1064338,E,1,0,3,3
OPP_01064522_SHORT,SHORT,1064522,1064523,E,2,0,2,3
OPP_01064776_SHORT,SHORT,1064776,1064777,E,2,0,2,3
OPP_01064973_LONG,LONG,1064973,1064974,E,0,1,2,3
OPP_01065035_LONG,LONG,1065035,1065036,E,2,-1,2,2
OPP_01065069_LONG,LONG,1065069,1065070,E,2,-1,2,2
OPP_01065172_SHORT,SHORT,1065172,1065173,E,1,1,1,2
OPP_01065249_SHORT,SHORT,1065249,1065250,E,1,1,1,3
OPP_01065436_LONG,LONG,1065436,1065437,E,2,0,1,2
OPP_01065581_SHORT,SHORT,1065581,1065582,E,1,1,1,3
OPP_01065606_SHORT,SHORT,1065606,1065607,E,1,1,1,3
OPP_01066039_LONG,LONG,1066039,1066040,E,2,-1,2,2
OPP_01066071_LONG,LONG,1066071,1066072,E,2,-1,2,2
OPP_01066492_LONG,LONG,1066492,1066493,E,1,-1,3,2
OPP_01066669_SHORT,SHORT,1066669,1066670,E,0,1,2,3
OPP_01066787_LONG,LONG,1066787,1066788,E,1,0,2,2
OPP_01066910_LONG,LONG,1066910,1066911,E,1,0,2,2
OPP_01067143_LONG,LONG,1067143,1067144,E,2,0,2,3
OPP_01067152_SHORT,SHORT,1067152,1067153,E,2,1,1,3
OPP_01067223_SHORT,SHORT,1067223,1067224,E,1,0,2,2
OPP_01067411_SHORT,SHORT,1067411,1067412,E,1,0,2,2
OPP_01068046_LONG,LONG,1068046,1068047,E,2,1,0,3
OPP_01068393_LONG,LONG,1068393,1068394,E,2,1,0,3
OPP_01068662_LONG,LONG,1068662,1068663,E,1,0,2,2
OPP_01068802_LONG,LONG,1068802,1068803,E,2,0,1,2
OPP_01068938_SHORT,SHORT,1068938,1068939,E,2,0,1,2
OPP_01069058_LONG,LONG,1069058,1069059,E,1,1,2,3
OPP_01069263_SHORT,SHORT,1069263,1069264,E,1,1,2,3
OPP_01069322_SHORT,SHORT,1069322,1069323,E,1,0,2,2
OPP_01069373_SHORT,SHORT,1069373,1069374,E,1,1,1,3
OPP_01069617_SHORT,SHORT,1069617,1069618,E,1,-1,3,2
OPP_01070398_LONG,LONG,1070398,1070399,E,1,2,1,3
OPP_01070809_SHORT,SHORT,1070809,1070810,E,1,0,2,2
OPP_01071108_LONG,LONG,1071108,1071109,E,1,2,1,3
OPP_01071336_SHORT,SHORT,1071336,1071337,E,0,1,2,3
OPP_01071409_SHORT,SHORT,1071409,1071410,E,1,2,1,3
OPP_01071542_LONG,LONG,1071542,1071543,E,2,0,1,2
OPP_01071653_SHORT,SHORT,1071653,1071654,E,1,1,1,2
OPP_01071722_SHORT,SHORT,1071722,1071723,E,1,2,1,3
OPP_01071787_SHORT,SHORT,1071787,1071788,E,1,1,2,3
OPP_01071856_LONG,LONG,1071856,1071857,E,2,-1,2,2
OPP_01071905_SHORT,SHORT,1071905,1071906,E,3,-1,2,3
OPP_01071983_LONG,LONG,1071983,1071984,E,2,0,2,3
OPP_01072223_LONG,LONG,1072223,1072224,E,1,-1,3,2
OPP_01072364_LONG,LONG,1072364,1072365,E,2,1,1,3
OPP_01072621_SHORT,SHORT,1072621,1072622,E,2,-1,2,2
OPP_01072876_LONG,LONG,1072876,1072877,E,1,-1,3,2
OPP_01073263_LONG,LONG,1073263,1073264,E,0,1,2,3
OPP_01074003_SHORT,SHORT,1074003,1074004,E,1,1,2,3
OPP_01074650_SHORT,SHORT,1074650,1074651,E,1,1,2,3
OPP_01074875_LONG,LONG,1074875,1074876,E,2,0,2,3
OPP_01074900_LONG,LONG,1074900,1074901,E,2,0,2,3
OPP_01075602_SHORT,SHORT,1075602,1075603,E,0,0,3,2
OPP_01075777_SHORT,SHORT,1075777,1075778,E,1,1,1,3
OPP_01076658_SHORT,SHORT,1076658,1076659,E,2,1,1,3
OPP_01076977_SHORT,SHORT,1076977,1076978,E,1,1,1,3
OPP_01077310_SHORT,SHORT,1077310,1077311,E,2,0,2,3
OPP_01077842_LONG,LONG,1077842,1077843,E,3,0,0,2
OPP_01077885_SHORT,SHORT,1077885,1077886,E,0,1,2,2
OPP_01078082_SHORT,SHORT,1078082,1078083,E,1,1,2,3
OPP_01078105_LONG,LONG,1078105,1078106,E,2,0,2,3
OPP_01078351_SHORT,SHORT,1078351,1078352,E,0,1,2,2
OPP_01078456_LONG,LONG,1078456,1078457,E,1,0,2,2
OPP_01078719_SHORT,SHORT,1078719,1078720,E,1,0,2,2
OPP_01078873_LONG,LONG,1078873,1078874,E,1,1,1,3
OPP_01079100_SHORT,SHORT,1079100,1079101,E,1,-1,3,2
OPP_01079243_SHORT,SHORT,1079243,1079244,E,1,0,2,2
OPP_01079343_SHORT,SHORT,1079343,1079344,E,0,1,2,3
OPP_01079409_LONG,LONG,1079409,1079410,E,1,0,2,2
OPP_01079437_SHORT,SHORT,1079437,1079438,E,2,0,2,3
OPP_01079827_SHORT,SHORT,1079827,1079828,E,1,1,1,2
OPP_01080651_SHORT,SHORT,1080651,1080652,E,2,-1,2,2
OPP_01080728_SHORT,SHORT,1080728,1080729,E,0,2,2,3
OPP_01081588_SHORT,SHORT,1081588,1081589,E,1,0,2,2
OPP_01082181_SHORT,SHORT,1082181,1082182,E,2,-1,3,3
OPP_01082222_SHORT,SHORT,1082222,1082223,E,0,1,2,2
OPP_01082399_LONG,LONG,1082399,1082400,E,1,0,2,2
OPP_01082708_SHORT,SHORT,1082708,1082709,E,1,-1,3,2
OPP_01082967_SHORT,SHORT,1082967,1082968,E,0,1,2,2
OPP_01083094_SHORT,SHORT,1083094,1083095,E,2,-1,2,2
OPP_01083382_SHORT,SHORT,1083382,1083383,E,2,1,1,3
OPP_01083758_LONG,LONG,1083758,1083759,E,2,0,1,2
OPP_01084655_SHORT,SHORT,1084655,1084656,E,2,0,1,2
OPP_01085161_LONG,LONG,1085161,1085162,E,1,0,3,3
OPP_01085299_SHORT,SHORT,1085299,1085300,E,1,0,2,2
OPP_01085522_LONG,LONG,1085522,1085523,E,1,0,2,2
OPP_01085553_SHORT,SHORT,1085553,1085554,E,1,-1,3,2
OPP_01085589_SHORT,SHORT,1085589,1085590,E,1,-1,3,2
OPP_01086358_LONG,LONG,1086358,1086359,E,2,0,2,3
OPP_01086623_SHORT,SHORT,1086623,1086624,E,1,1,1,3
OPP_01086743_SHORT,SHORT,1086743,1086744,E,0,1,2,3
OPP_01087231_SHORT,SHORT,1087231,1087232,E,1,1,1,3
OPP_01087552_LONG,LONG,1087552,1087553,E,0,1,2,3
OPP_01088450_SHORT,SHORT,1088450,1088451,E,2,0,2,3
OPP_01088468_LONG,LONG,1088468,1088469,E,2,0,2,3
OPP_01088641_LONG,LONG,1088641,1088642,E,1,0,2,2
OPP_01089092_SHORT,SHORT,1089092,1089093,E,0,1,2,3
OPP_01089185_SHORT,SHORT,1089185,1089186,E,1,1,1,3
OPP_01089494_LONG,LONG,1089494,1089495,E,2,0,1,2
OPP_01089915_SHORT,SHORT,1089915,1089916,E,2,0,2,3
OPP_01090246_SHORT,SHORT,1090246,1090247,E,1,2,1,3
OPP_01090396_LONG,LONG,1090396,1090397,E,1,0,3,3
OPP_01090576_LONG,LONG,1090576,1090577,E,2,-1,2,2
OPP_01090665_SHORT,SHORT,1090665,1090666,E,2,1,1,3
OPP_01090833_LONG,LONG,1090833,1090834,E,1,0,3,3
OPP_01090924_SHORT,SHORT,1090924,1090925,E,2,-1,2,2
OPP_01091211_SHORT,SHORT,1091211,1091212,E,1,0,2,2
OPP_01091441_LONG,LONG,1091441,1091442,E,0,2,2,3
OPP_01092030_LONG,LONG,1092030,1092031,E,1,1,1,2
OPP_01092183_LONG,LONG,1092183,1092184,E,1,0,2,2
OPP_01092207_LONG,LONG,1092207,1092208,E,1,0,3,3
OPP_01092657_LONG,LONG,1092657,1092658,E,1,2,1,3
OPP_01092947_SHORT,SHORT,1092947,1092948,E,1,1,2,3
OPP_01093060_SHORT,SHORT,1093060,1093061,E,1,1,1,3
OPP_01093829_SHORT,SHORT,1093829,1093830,E,1,1,1,3
OPP_01094284_LONG,LONG,1094284,1094285,E,1,1,1,3
OPP_01094688_LONG,LONG,1094688,1094689,E,1,1,1,3
OPP_01094715_LONG,LONG,1094715,1094716,E,1,2,1,3
OPP_01094794_SHORT,SHORT,1094794,1094795,E,1,1,1,3
OPP_01095000_SHORT,SHORT,1095000,1095001,E,2,-1,2,2
OPP_01095097_SHORT,SHORT,1095097,1095098,E,0,1,2,3
OPP_01095203_LONG,LONG,1095203,1095204,E,2,0,2,3
OPP_01095454_LONG,LONG,1095454,1095455,E,0,2,2,3
OPP_01095490_LONG,LONG,1095490,1095491,E,0,2,2,3
OPP_01095690_SHORT,SHORT,1095690,1095691,E,1,0,2,2
OPP_01095886_LONG,LONG,1095886,1095887,E,1,2,1,3
OPP_01096034_SHORT,SHORT,1096034,1096035,E,2,0,2,3
OPP_01096818_SHORT,SHORT,1096818,1096819,E,2,0,1,2
OPP_01097027_LONG,LONG,1097027,1097028,E,2,0,2,3
OPP_01097148_SHORT,SHORT,1097148,1097149,E,3,0,1,3
OPP_01097260_LONG,LONG,1097260,1097261,E,1,1,1,3
OPP_01097559_LONG,LONG,1097559,1097560,E,1,2,1,3
OPP_01098400_SHORT,SHORT,1098400,1098401,E,0,2,2,3
OPP_01098488_SHORT,SHORT,1098488,1098489,E,1,1,1,2
OPP_01098613_LONG,LONG,1098613,1098614,E,1,1,1,3
OPP_01098930_SHORT,SHORT,1098930,1098931,E,1,1,1,3
OPP_01098947_LONG,LONG,1098947,1098948,E,2,0,2,3
OPP_01098977_LONG,LONG,1098977,1098978,E,2,-1,2,2
OPP_01099065_SHORT,SHORT,1099065,1099066,E,1,0,2,2
OPP_01099369_SHORT,SHORT,1099369,1099370,E,1,1,2,3
OPP_01099967_LONG,LONG,1099967,1099968,E,1,1,1,3
OPP_01100022_LONG,LONG,1100022,1100023,E,2,0,1,2
OPP_01100109_SHORT,SHORT,1100109,1100110,E,2,1,1,3
OPP_01100132_LONG,LONG,1100132,1100133,E,1,0,2,2
OPP_01100179_SHORT,SHORT,1100179,1100180,E,2,0,1,2
OPP_01100566_SHORT,SHORT,1100566,1100567,E,2,0,2,3
OPP_01100804_SHORT,SHORT,1100804,1100805,E,2,0,2,3
OPP_01101503_LONG,LONG,1101503,1101504,E,1,0,2,2
OPP_01101665_SHORT,SHORT,1101665,1101666,E,1,1,2,3
OPP_01102056_SHORT,SHORT,1102056,1102057,E,2,0,1,2
OPP_01102143_SHORT,SHORT,1102143,1102144,E,3,0,1,3
OPP_01103070_SHORT,SHORT,1103070,1103071,E,1,1,1,2
OPP_01103153_LONG,LONG,1103153,1103154,E,0,1,2,3
OPP_01103285_LONG,LONG,1103285,1103286,E,1,-1,3,2
OPP_01103655_LONG,LONG,1103655,1103656,E,2,-1,2,2
OPP_01104141_LONG,LONG,1104141,1104142,E,3,-1,1,2
OPP_01104576_SHORT,SHORT,1104576,1104577,E,0,1,2,3
OPP_01105153_LONG,LONG,1105153,1105154,E,2,0,2,3
OPP_01105297_SHORT,SHORT,1105297,1105298,E,1,2,1,3
OPP_01105690_SHORT,SHORT,1105690,1105691,E,1,1,1,3
OPP_01105860_LONG,LONG,1105860,1105861,E,1,1,1,3
OPP_01105923_SHORT,SHORT,1105923,1105924,E,1,1,2,3
OPP_01106222_LONG,LONG,1106222,1106223,E,2,0,2,3
OPP_01106279_SHORT,SHORT,1106279,1106280,E,1,1,1,3
OPP_01106318_LONG,LONG,1106318,1106319,E,2,0,2,3
OPP_01106430_LONG,LONG,1106430,1106431,E,2,0,1,2
OPP_01106504_SHORT,SHORT,1106504,1106505,E,1,0,2,2
OPP_01107018_SHORT,SHORT,1107018,1107019,E,0,1,2,3
OPP_01107304_SHORT,SHORT,1107304,1107305,E,1,1,1,2
OPP_01107842_SHORT,SHORT,1107842,1107843,E,1,0,2,2
OPP_01107974_LONG,LONG,1107974,1107975,E,3,0,0,2
OPP_01108130_SHORT,SHORT,1108130,1108131,E,1,0,2,2
OPP_01108339_SHORT,SHORT,1108339,1108340,E,2,-1,2,2
OPP_01108436_LONG,LONG,1108436,1108437,E,2,-1,2,2
OPP_01108713_SHORT,SHORT,1108713,1108714,E,1,1,1,3
OPP_01108792_SHORT,SHORT,1108792,1108793,E,1,1,1,2
OPP_01108919_LONG,LONG,1108919,1108920,E,3,0,1,3
OPP_01109513_LONG,LONG,1109513,1109514,E,1,1,1,3
OPP_01109660_SHORT,SHORT,1109660,1109661,E,1,0,2,2
OPP_01109753_SHORT,SHORT,1109753,1109754,E,2,0,1,2
OPP_01109878_LONG,LONG,1109878,1109879,E,2,0,1,2
OPP_01110813_SHORT,SHORT,1110813,1110814,E,1,0,2,2
OPP_01111121_LONG,LONG,1111121,1111122,E,1,0,2,2
OPP_01111214_SHORT,SHORT,1111214,1111215,E,2,0,2,3
OPP_01111382_LONG,LONG,1111382,1111383,E,2,-1,2,2
OPP_01111505_SHORT,SHORT,1111505,1111506,E,2,0,1,2
OPP_01111599_LONG,LONG,1111599,1111600,E,1,0,3,3
OPP_01111785_SHORT,SHORT,1111785,1111786,E,1,0,2,2
OPP_01112051_LONG,LONG,1112051,1112052,E,2,-1,2,2
OPP_01112090_SHORT,SHORT,1112090,1112091,E,1,0,2,3
OPP_01112400_SHORT,SHORT,1112400,1112401,E,2,0,2,3
OPP_01112641_SHORT,SHORT,1112641,1112642,E,1,1,2,3
OPP_01113138_LONG,LONG,1113138,1113139,E,1,0,2,2
OPP_01113309_LONG,LONG,1113309,1113310,E,2,0,2,3
OPP_01113629_LONG,LONG,1113629,1113630,E,2,1,1,3
OPP_01113786_LONG,LONG,1113786,1113787,E,1,0,2,2
OPP_01113964_LONG,LONG,1113964,1113965,E,0,1,2,3
OPP_01113989_LONG,LONG,1113989,1113990,E,1,0,2,2
OPP_01114035_LONG,LONG,1114035,1114036,E,1,0,2,2
OPP_01114208_SHORT,SHORT,1114208,1114209,E,1,0,3,3
OPP_01114261_LONG,LONG,1114261,1114262,E,1,0,2,2
OPP_01115161_SHORT,SHORT,1115161,1115162,E,1,2,1,3
OPP_01115192_LONG,LONG,1115192,1115193,E,2,-1,2,2
OPP_01115968_SHORT,SHORT,1115968,1115969,E,2,0,2,3
OPP_01116424_LONG,LONG,1116424,1116425,E,2,-1,2,2
OPP_01116542_LONG,LONG,1116542,1116543,E,2,-1,2,2
OPP_01116724_SHORT,SHORT,1116724,1116725,E,2,0,2,3
OPP_01116879_SHORT,SHORT,1116879,1116880,E,1,1,1,3
OPP_01116991_SHORT,SHORT,1116991,1116992,E,2,-1,2,2
OPP_01117051_LONG,LONG,1117051,1117052,E,1,2,1,3
OPP_01117215_LONG,LONG,1117215,1117216,E,2,-1,2,2
OPP_01117473_SHORT,SHORT,1117473,1117474,E,3,-1,1,2
OPP_01117890_SHORT,SHORT,1117890,1117891,E,2,0,1,2
OPP_01117922_SHORT,SHORT,1117922,1117923,E,2,0,3,3
OPP_01118084_LONG,LONG,1118084,1118085,E,2,0,1,2
OPP_01118431_LONG,LONG,1118431,1118432,E,2,-1,2,2
OPP_01118643_SHORT,SHORT,1118643,1118644,E,2,-1,2,2
OPP_01118927_SHORT,SHORT,1118927,1118928,E,1,0,2,2
OPP_01119021_SHORT,SHORT,1119021,1119022,E,0,0,3,2
OPP_01119254_LONG,LONG,1119254,1119255,E,1,0,2,2
OPP_01119278_LONG,LONG,1119278,1119279,E,1,0,2,2
OPP_01119562_SHORT,SHORT,1119562,1119563,E,0,1,2,3
OPP_01120035_SHORT,SHORT,1120035,1120036,E,3,0,2,3
OPP_01120164_SHORT,SHORT,1120164,1120165,E,0,2,2,3
OPP_01120343_LONG,LONG,1120343,1120344,E,0,1,2,2
OPP_01120412_LONG,LONG,1120412,1120413,E,1,2,1,3
OPP_01120438_LONG,LONG,1120438,1120439,E,2,0,2,3
OPP_01120455_SHORT,SHORT,1120455,1120456,E,2,-1,2,2
OPP_01120582_SHORT,SHORT,1120582,1120583,E,2,-1,2,2
OPP_01120960_SHORT,SHORT,1120960,1120961,E,2,0,1,2
OPP_01121741_LONG,LONG,1121741,1121742,E,2,0,2,3
OPP_01122007_LONG,LONG,1122007,1122008,E,3,0,2,3
OPP_01122025_SHORT,SHORT,1122025,1122026,E,2,0,1,2
OPP_01122035_LONG,LONG,1122035,1122036,E,2,0,2,3
OPP_01122151_SHORT,SHORT,1122151,1122152,E,2,0,1,2
OPP_01122691_LONG,LONG,1122691,1122692,E,1,1,1,3
OPP_01122819_SHORT,SHORT,1122819,1122820,E,2,2,0,3
OPP_01123138_LONG,LONG,1123138,1123139,E,1,-1,3,2
OPP_01123201_SHORT,SHORT,1123201,1123202,E,2,-1,2,2
OPP_01123335_LONG,LONG,1123335,1123336,E,1,0,2,2
OPP_01123706_LONG,LONG,1123706,1123707,E,2,0,1,2
OPP_01123753_LONG,LONG,1123753,1123754,E,1,1,1,2
OPP_01124180_LONG,LONG,1124180,1124181,E,2,-1,2,2
OPP_01124493_SHORT,SHORT,1124493,1124494,E,1,1,1,3
OPP_01125224_SHORT,SHORT,1125224,1125225,E,3,0,1,3
OPP_01125726_SHORT,SHORT,1125726,1125727,E,2,0,3,3
OPP_01125901_LONG,LONG,1125901,1125902,E,2,0,2,3
OPP_01126018_LONG,LONG,1126018,1126019,E,1,0,2,2
OPP_01126211_SHORT,SHORT,1126211,1126212,E,1,0,2,2
OPP_01126285_LONG,LONG,1126285,1126286,E,2,1,1,3
OPP_01126511_LONG,LONG,1126511,1126512,E,1,0,2,2
OPP_01126900_SHORT,SHORT,1126900,1126901,E,1,1,2,3
OPP_01127398_LONG,LONG,1127398,1127399,E,3,-1,1,2
OPP_01127611_LONG,LONG,1127611,1127612,E,1,-1,3,2
OPP_01127824_SHORT,SHORT,1127824,1127825,E,1,1,2,3
OPP_01128062_SHORT,SHORT,1128062,1128063,E,3,0,1,3
OPP_01128342_LONG,LONG,1128342,1128343,E,1,1,1,2
OPP_01128812_LONG,LONG,1128812,1128813,E,1,0,2,2
OPP_01128957_SHORT,SHORT,1128957,1128958,E,1,0,2,2
OPP_01129471_LONG,LONG,1129471,1129472,E,2,-1,2,2
OPP_01129512_SHORT,SHORT,1129512,1129513,E,2,1,1,3
OPP_01129588_SHORT,SHORT,1129588,1129589,E,2,0,1,2
OPP_01129895_LONG,LONG,1129895,1129896,E,1,0,2,2
OPP_01130320_SHORT,SHORT,1130320,1130321,E,1,0,2,2
OPP_01130698_SHORT,SHORT,1130698,1130699,E,2,0,2,3
OPP_01131034_LONG,LONG,1131034,1131035,E,1,0,2,2
OPP_01131254_LONG,LONG,1131254,1131255,E,2,0,2,3
OPP_01131283_SHORT,SHORT,1131283,1131284,E,2,-1,2,2
OPP_01131406_LONG,LONG,1131406,1131407,E,1,1,1,3
OPP_01131911_SHORT,SHORT,1131911,1131912,E,2,1,1,3
OPP_01132065_LONG,LONG,1132065,1132066,E,2,0,1,2
OPP_01132120_SHORT,SHORT,1132120,1132121,E,2,0,2,3
OPP_01132157_SHORT,SHORT,1132157,1132158,E,1,1,2,3
OPP_01132228_LONG,LONG,1132228,1132229,E,2,0,1,2
OPP_01132262_LONG,LONG,1132262,1132263,E,0,1,2,3
OPP_01132289_SHORT,SHORT,1132289,1132290,E,2,0,2,3
OPP_01132528_SHORT,SHORT,1132528,1132529,E,2,-1,2,2
OPP_01132618_LONG,LONG,1132618,1132619,E,1,0,2,2
OPP_01132645_LONG,LONG,1132645,1132646,E,1,0,2,2
OPP_01133187_SHORT,SHORT,1133187,1133188,E,1,0,2,2
OPP_01133974_SHORT,SHORT,1133974,1133975,E,1,0,3,3
OPP_01134183_LONG,LONG,1134183,1134184,E,2,0,2,3
OPP_01134260_SHORT,SHORT,1134260,1134261,E,2,0,1,2
OPP_01134282_SHORT,SHORT,1134282,1134283,E,1,1,2,3
OPP_01134299_LONG,LONG,1134299,1134300,E,2,1,1,3
OPP_01134712_SHORT,SHORT,1134712,1134713,E,1,1,1,3
OPP_01134842_SHORT,SHORT,1134842,1134843,E,2,0,2,3
OPP_01135021_SHORT,SHORT,1135021,1135022,E,0,1,2,3
OPP_01135061_LONG,LONG,1135061,1135062,E,1,0,2,2
OPP_01135080_SHORT,SHORT,1135080,1135081,E,3,0,1,3
OPP_01135094_LONG,LONG,1135094,1135095,E,1,0,2,2
OPP_01135139_SHORT,SHORT,1135139,1135140,E,2,0,2,3
OPP_01135164_LONG,LONG,1135164,1135165,E,0,1,2,2
OPP_01135313_LONG,LONG,1135313,1135314,E,0,1,2,2
OPP_01135500_LONG,LONG,1135500,1135501,E,1,0,3,3
OPP_01135715_SHORT,SHORT,1135715,1135716,E,3,1,0,3
OPP_01135808_SHORT,SHORT,1135808,1135809,E,1,2,1,3
OPP_01136218_SHORT,SHORT,1136218,1136219,E,1,0,2,2
OPP_01136549_LONG,LONG,1136549,1136550,E,2,-1,2,2
OPP_01136759_LONG,LONG,1136759,1136760,E,2,-1,2,2
OPP_01136875_SHORT,SHORT,1136875,1136876,E,3,-1,1,2
OPP_01136995_LONG,LONG,1136995,1136996,E,3,1,0,3
OPP_01137102_SHORT,SHORT,1137102,1137103,E,0,1,2,2
OPP_01137265_LONG,LONG,1137265,1137266,E,2,0,1,2
OPP_01137463_LONG,LONG,1137463,1137464,E,1,0,3,3
OPP_01137705_LONG,LONG,1137705,1137706,E,0,1,2,3
OPP_01137911_SHORT,SHORT,1137911,1137912,E,1,0,3,3
OPP_01138762_LONG,LONG,1138762,1138763,E,1,2,1,3
OPP_01138770_SHORT,SHORT,1138770,1138771,E,0,1,2,2
OPP_01139061_LONG,LONG,1139061,1139062,E,0,1,2,3
OPP_01139192_LONG,LONG,1139192,1139193,E,2,-1,2,2
OPP_01139340_LONG,LONG,1139340,1139341,E,1,1,1,2
OPP_01139735_SHORT,SHORT,1139735,1139736,E,1,0,2,2
OPP_01139971_LONG,LONG,1139971,1139972,E,1,0,2,2
OPP_01140029_SHORT,SHORT,1140029,1140030,E,1,0,2,2
OPP_01140538_LONG,LONG,1140538,1140539,E,3,0,2,3
OPP_01140717_SHORT,SHORT,1140717,1140718,E,2,0,1,2
OPP_01140825_LONG,LONG,1140825,1140826,E,2,0,2,3
OPP_01140859_SHORT,SHORT,1140859,1140860,E,1,0,2,2
OPP_01141212_LONG,LONG,1141212,1141213,E,2,0,2,3
OPP_01141468_LONG,LONG,1141468,1141469,E,2,0,2,3
OPP_01141705_SHORT,SHORT,1141705,1141706,E,2,0,1,2
OPP_01141935_LONG,LONG,1141935,1141936,E,1,1,2,3
OPP_01142006_LONG,LONG,1142006,1142007,E,2,-1,2,2
OPP_01142192_SHORT,SHORT,1142192,1142193,E,2,0,1,2
OPP_01142210_LONG,LONG,1142210,1142211,E,2,0,2,3
OPP_01142534_SHORT,SHORT,1142534,1142535,E,2,0,2,3
OPP_01142727_LONG,LONG,1142727,1142728,E,2,0,1,2
OPP_01143131_LONG,LONG,1143131,1143132,E,2,0,2,3
OPP_01143265_LONG,LONG,1143265,1143266,E,1,1,1,2
OPP_01143372_SHORT,SHORT,1143372,1143373,E,2,0,2,3
OPP_01143599_SHORT,SHORT,1143599,1143600,E,1,2,1,3
OPP_01143657_LONG,LONG,1143657,1143658,E,1,0,2,2
OPP_01143756_SHORT,SHORT,1143756,1143757,E,1,0,2,2
OPP_01144339_LONG,LONG,1144339,1144340,E,1,1,1,3
OPP_01144568_SHORT,SHORT,1144568,1144569,E,2,0,1,2
OPP_01145198_LONG,LONG,1145198,1145199,E,2,-1,2,2
OPP_01145231_SHORT,SHORT,1145231,1145232,E,1,0,3,3
OPP_01145248_LONG,LONG,1145248,1145249,E,2,0,1,3
OPP_01145324_LONG,LONG,1145324,1145325,E,2,-1,2,2
OPP_01145981_LONG,LONG,1145981,1145982,E,2,-1,2,2
OPP_01146431_SHORT,SHORT,1146431,1146432,E,2,0,2,3
OPP_01146514_LONG,LONG,1146514,1146515,E,2,1,0,3
OPP_01146548_LONG,LONG,1146548,1146549,E,1,0,2,2
OPP_01146847_LONG,LONG,1146847,1146848,E,2,0,1,2
OPP_01146904_SHORT,SHORT,1146904,1146905,E,2,0,1,2
OPP_01147220_SHORT,SHORT,1147220,1147221,E,1,1,1,3
OPP_01147270_SHORT,SHORT,1147270,1147271,E,1,1,2,3
OPP_01147419_SHORT,SHORT,1147419,1147420,E,1,1,2,3
OPP_01147427_LONG,LONG,1147427,1147428,E,1,1,1,3
OPP_01148130_SHORT,SHORT,1148130,1148131,E,2,0,2,3
OPP_01148400_SHORT,SHORT,1148400,1148401,E,2,0,2,3
OPP_01148602_SHORT,SHORT,1148602,1148603,E,1,2,1,3
OPP_01149266_SHORT,SHORT,1149266,1149267,E,2,-1,3,3
OPP_01149380_SHORT,SHORT,1149380,1149381,E,2,0,1,2
OPP_01149830_SHORT,SHORT,1149830,1149831,E,1,0,3,3
OPP_01149847_LONG,LONG,1149847,1149848,E,3,0,0,2
OPP_01149855_SHORT,SHORT,1149855,1149856,E,2,-1,2,2
OPP_01150036_LONG,LONG,1150036,1150037,E,1,0,2,2
OPP_01150646_LONG,LONG,1150646,1150647,E,2,0,1,2
OPP_01151476_SHORT,SHORT,1151476,1151477,E,1,0,2,2
OPP_01151702_SHORT,SHORT,1151702,1151703,E,1,0,2,2
OPP_01151725_SHORT,SHORT,1151725,1151726,E,1,1,1,3
OPP_01151850_LONG,LONG,1151850,1151851,E,2,0,2,3
OPP_01151973_LONG,LONG,1151973,1151974,E,2,1,1,3
OPP_01152057_SHORT,SHORT,1152057,1152058,E,2,0,2,3
OPP_01152232_SHORT,SHORT,1152232,1152233,E,2,-1,2,2
OPP_01152364_LONG,LONG,1152364,1152365,E,0,1,2,3
OPP_01152496_SHORT,SHORT,1152496,1152497,E,3,-1,2,3
OPP_01152588_LONG,LONG,1152588,1152589,E,1,0,2,2
OPP_01152873_SHORT,SHORT,1152873,1152874,E,2,0,1,2
OPP_01153411_LONG,LONG,1153411,1153412,E,1,1,1,3
OPP_01153431_LONG,LONG,1153431,1153432,E,1,0,2,2
OPP_01153729_LONG,LONG,1153729,1153730,E,2,0,2,3
OPP_01153945_SHORT,SHORT,1153945,1153946,E,3,0,1,3
OPP_01154270_LONG,LONG,1154270,1154271,E,1,0,2,2
OPP_01154448_SHORT,SHORT,1154448,1154449,E,1,1,1,2
