signal_id,timestamp_ct,bar_index,signal_type,direction,entry_price,open,high,low,close,atr,source_displacement_time,bos_or_reclaim_time,retest_time,stop,target,expiry_time
4887,2025-12-04 15:00:00-06:00,192053,L,Long,23709.5,23705.0,23712.25,23694.25,23709.5,44.10495402457891,2025-12-04 14:45:00-06:00,2025-12-04 14:45:00-06:00,2025-12-04 15:00:00-06:00,23676.421284481567,23808.736146555304,2025-12-04 17:00:00-06:00
4888,2025-12-08 12:00:00-06:00,192225,L,Long,23754.25,23757.5,23773.5,23734.25,23754.25,39.41215643658053,2025-12-08 11:45:00-06:00,2025-12-08 11:45:00-06:00,2025-12-08 12:00:00-06:00,23724.690882672563,23842.927351982307,2025-12-08 13:00:00-06:00
4889,2025-12-08 15:00:00-06:00,192237,L,Long,23738.25,23745.5,23752.0,23733.5,23738.25,37.482178658344296,2025-12-08 14:45:00-06:00,2025-12-08 14:45:00-06:00,2025-12-08 15:00:00-06:00,23710.138366006242,23822.584901981274,2025-12-08 17:00:00-06:00
4890,2025-12-09 09:45:00-06:00,192308,L,Long,23761.43596332582,23757.25,23762.5,23712.75,23761.75,35.4589451683535,2025-12-09 09:30:00-06:00,2025-12-09 09:30:00-06:00,2025-12-09 09:45:00-06:00,23734.841754449557,23841.218589954617,2025-12-09 10:45:00-06:00
4891,2025-12-09 12:45:00-06:00,192320,S,Short,23799.0,23781.25,23813.0,23768.0,23799.0,32.46563853097735,2025-12-09 12:30:00-06:00,2025-12-09 12:30:00-06:00,2025-12-09 12:45:00-06:00,23823.349228898234,23725.9523133053,2025-12-09 13:45:00-06:00
4892,2025-12-09 13:00:00-06:00,192321,RL,Long,23781.75,23799.0,23801.5,23774.75,23781.75,32.05737863590754,2025-12-09 12:30:00-06:00,2025-12-09 12:45:00-06:00,2025-12-09 13:00:00-06:00,23757.70696602307,23841.857584942325,2025-12-09 13:45:00-06:00
4893,2025-12-10 10:15:00-06:00,192402,L,Long,23692.786602535456,23688.0,23728.5,23682.5,23725.0,45.41130925781331,2025-12-10 10:00:00-06:00,2025-12-10 10:00:00-06:00,2025-12-10 10:15:00-06:00,23658.728120592095,23794.962048365534,2025-12-10 11:15:00-06:00
4894,2025-12-10 12:30:00-06:00,192411,S,Short,23687.0,23684.0,23709.0,23672.25,23687.0,42.11214880277193,2025-12-10 12:15:00-06:00,2025-12-10 12:15:00-06:00,2025-12-10 12:30:00-06:00,23718.58411160208,23592.24766519376,2025-12-10 13:30:00-06:00
4895,2025-12-10 13:15:00-06:00,192414,RL,Long,23706.8409199733,23771.0,23813.5,23704.75,23745.25,52.71925689493073,2025-12-10 12:15:00-06:00,2025-12-10 13:00:00-06:00,2025-12-10 13:15:00-06:00,23667.301477302102,23805.689526651295,2025-12-10 14:00:00-06:00
4896,2025-12-11 10:45:00-06:00,192496,L,Long,23578.5,23642.75,23666.5,23543.5,23578.5,72.64423689430029,2025-12-11 10:30:00-06:00,2025-12-11 10:30:00-06:00,2025-12-11 10:45:00-06:00,23524.016822329275,23741.949533012175,2025-12-11 11:45:00-06:00
4897,2025-12-11 11:00:00-06:00,192497,RS,Short,23647.5,23578.5,23660.5,23572.0,23647.5,73.77679140185026,2025-12-11 10:30:00-06:00,2025-12-11 10:45:00-06:00,2025-12-11 11:00:00-06:00,23702.83259355139,23509.168516121532,2025-12-11 11:45:00-06:00
4898,2025-12-11 15:30:00-06:00,192515,L,Long,23873.75,23897.0,23902.25,23863.25,23873.75,52.342769652414226,2025-12-11 15:15:00-06:00,2025-12-11 15:15:00-06:00,2025-12-11 15:30:00-06:00,23834.492922760688,23991.521231717932,2025-12-11 17:30:00-06:00
4899,2025-12-12 09:45:00-06:00,192584,L,Long,23317.75,23460.75,23479.25,23290.5,23317.75,64.09260892581378,2025-12-12 09:30:00-06:00,2025-12-12 09:30:00-06:00,2025-12-12 09:45:00-06:00,23269.68054330564,23461.95837008308,2025-12-12 10:45:00-06:00
4900,2025-12-15 09:45:00-06:00,192676,L,Long,23230.25,23254.75,23273.5,23195.75,23230.25,51.28603821602907,2025-12-15 09:30:00-06:00,2025-12-15 09:30:00-06:00,2025-12-15 09:45:00-06:00,23191.78547133798,23345.643585986065,2025-12-15 10:45:00-06:00
4901,2025-12-16 10:00:00-06:00,192769,L,Long,23095.75,23159.25,23178.0,23082.75,23095.75,75.16076174202287,2025-12-16 09:45:00-06:00,2025-12-16 09:45:00-06:00,2025-12-16 10:00:00-06:00,23039.379428693483,23264.861713919552,2025-12-16 11:00:00-06:00
4902,2025-12-16 12:45:00-06:00,192780,L,Long,23150.75,23153.75,23182.75,23142.75,23150.75,72.45992531957054,2025-12-16 12:30:00-06:00,2025-12-16 12:30:00-06:00,2025-12-16 12:45:00-06:00,23096.40505601032,23313.784831969035,2025-12-16 13:45:00-06:00
4903,2025-12-16 13:15:00-06:00,192782,RS,Short,23119.5,23075.25,23119.5,23062.75,23119.5,71.88763968881338,2025-12-16 12:30:00-06:00,2025-12-16 13:00:00-06:00,2025-12-16 13:15:00-06:00,23173.41572976661,22984.710675583476,2025-12-16 14:00:00-06:00
4904,2025-12-17 09:45:00-06:00,192860,S,Short,22958.43722134174,22980.5,22998.75,22873.75,22899.0,65.22580182669552,2025-12-17 09:30:00-06:00,2025-12-17 09:30:00-06:00,2025-12-17 09:45:00-06:00,23007.356572711764,22811.679167231676,2025-12-17 10:45:00-06:00
4905,2025-12-17 15:00:00-06:00,192881,S,Short,22831.5,22732.0,22835.25,22731.0,22831.5,61.046213129686386,2025-12-17 14:45:00-06:00,2025-12-17 14:45:00-06:00,2025-12-17 15:00:00-06:00,22877.284659847264,22694.146020458207,2025-12-17 17:00:00-06:00
4906,2025-12-18 11:15:00-06:00,192958,S,Short,23069.0,23072.25,23087.5,23024.0,23069.0,68.46148147340482,2025-12-18 11:00:00-06:00,2025-12-18 11:00:00-06:00,2025-12-18 11:15:00-06:00,23120.346111105053,22914.961666684838,2025-12-18 12:15:00-06:00
4907,2025-12-18 11:45:00-06:00,192960,RL,Long,23147.257137565386,23181.0,23201.25,23141.75,23194.75,71.63770596431334,2025-12-18 11:00:00-06:00,2025-12-18 11:30:00-06:00,2025-12-18 11:45:00-06:00,23093.52885809215,23281.577836248474,2025-12-18 12:30:00-06:00
4908,2025-12-18 14:15:00-06:00,192970,L,Long,23136.42094862777,23128.0,23154.75,23104.0,23147.25,65.56952297214117,2025-12-18 14:00:00-06:00,2025-12-18 14:00:00-06:00,2025-12-18 14:15:00-06:00,23087.243806398663,23283.952375315086,2025-12-18 15:15:00-06:00
4909,2025-12-19 11:15:00-06:00,193050,L,Long,23397.358955208067,23390.75,23419.5,23389.5,23414.75,49.58315550347354,2025-12-19 11:00:00-06:00,2025-12-19 11:00:00-06:00,2025-12-19 11:15:00-06:00,23360.171588580462,23508.921055090883,2025-12-19 12:15:00-06:00
4910,2025-12-22 10:15:00-06:00,193138,L,Long,23551.214466354966,23545.5,23560.75,23542.0,23551.25,33.509330438985245,2025-12-22 10:00:00-06:00,2025-12-22 10:00:00-06:00,2025-12-22 10:15:00-06:00,23526.08246852573,23626.610459842683,2025-12-22 11:15:00-06:00
4911,2025-12-22 10:45:00-06:00,193140,RS,Short,23554.25,23530.0,23554.25,23529.0,23554.25,32.18916757239033,2025-12-22 10:00:00-06:00,2025-12-22 10:30:00-06:00,2025-12-22 10:45:00-06:00,23578.391875679292,23493.895310801767,2025-12-22 11:30:00-06:00
4912,2025-12-23 09:45:00-06:00,193228,L,Long,23559.959589126964,23552.0,23580.5,23541.75,23570.75,34.89261332179372,2025-12-23 09:30:00-06:00,2025-12-23 09:30:00-06:00,2025-12-23 09:45:00-06:00,23533.790129135617,23638.467969101,2025-12-23 10:45:00-06:00
4913,2025-12-24 10:15:00-06:00,193322,L,Long,23693.0,23690.25,23695.75,23678.75,23693.0,17.63305605827487,2025-12-24 10:00:00-06:00,2025-12-24 10:00:00-06:00,2025-12-24 10:15:00-06:00,23679.775207956292,23732.67437613112,2025-12-24 11:15:00-06:00
4914,2025-12-26 10:15:00-06:00,193399,S,Short,23720.75,23701.25,23725.5,23696.5,23720.75,27.703383050241957,2025-12-26 10:00:00-06:00,2025-12-26 10:00:00-06:00,2025-12-26 10:15:00-06:00,23741.527537287682,23658.417388136957,2025-12-26 11:15:00-06:00
4915,2025-12-26 10:45:00-06:00,193401,RL,Long,23713.25,23726.75,23729.75,23712.5,23713.25,26.03123334434128,2025-12-26 10:00:00-06:00,2025-12-26 10:30:00-06:00,2025-12-26 10:45:00-06:00,23693.726574991742,23762.05856252064,2025-12-26 11:30:00-06:00
4916,2025-12-30 10:00:00-06:00,193582,L,Long,23596.054056405294,23584.0,23605.5,23579.0,23597.5,32.57338090628368,2025-12-30 09:45:00-06:00,2025-12-30 09:45:00-06:00,2025-12-30 10:00:00-06:00,23571.62402072558,23669.34416344443,2025-12-30 11:00:00-06:00
4917,2025-12-30 11:00:00-06:00,193586,RS,Short,23556.56146254187,23559.25,23562.5,23546.0,23548.0,31.94713353978468,2025-12-30 09:45:00-06:00,2025-12-30 10:45:00-06:00,2025-12-30 11:00:00-06:00,23580.52181269671,23496.660587154776,2025-12-30 11:45:00-06:00
4918,2025-12-31 10:30:00-06:00,193676,L,Long,23418.0,23436.0,23437.25,23411.5,23418.0,28.64547939877815,2025-12-31 10:15:00-06:00,2025-12-31 10:15:00-06:00,2025-12-31 10:30:00-06:00,23396.515890450915,23482.45232864725,2025-12-31 11:30:00-06:00
4919,2025-12-31 10:45:00-06:00,193677,RS,Short,23444.5,23418.5,23447.0,23411.5,23444.5,29.13508801315114,2025-12-31 10:15:00-06:00,2025-12-31 10:30:00-06:00,2025-12-31 10:45:00-06:00,23466.351316009863,23389.87170997534,2025-12-31 11:30:00-06:00
4920,2025-12-31 13:30:00-06:00,193688,S,Short,23417.242016559645,23421.5,23424.75,23375.0,23388.5,29.16341766045156,2025-12-31 13:15:00-06:00,2025-12-31 13:15:00-06:00,2025-12-31 13:30:00-06:00,23439.114579804984,23351.62432682363,2025-12-31 14:30:00-06:00
4921,2026-01-02 09:45:00-06:00,193765,L,Long,23214.5,23421.5,23433.0,23200.0,23214.5,69.67876462691608,2026-01-02 09:30:00-06:00,2026-01-02 09:30:00-06:00,2026-01-02 09:45:00-06:00,23162.240926529812,23371.27722041056,2026-01-02 10:45:00-06:00
4922,2026-01-02 13:15:00-06:00,193779,L,Long,23240.5736430179,23225.25,23259.5,23203.5,23250.5,67.36239945190144,2026-01-02 13:00:00-06:00,2026-01-02 13:00:00-06:00,2026-01-02 13:15:00-06:00,23190.051843428973,23392.139041784678,2026-01-02 14:15:00-06:00
4923,2026-01-05 09:45:00-06:00,193857,S,Short,23504.5,23480.5,23511.25,23480.25,23504.5,43.11231996059281,2026-01-05 09:30:00-06:00,2026-01-05 09:30:00-06:00,2026-01-05 09:45:00-06:00,23536.834239970445,23407.497280088664,2026-01-05 10:45:00-06:00
4924,2026-01-05 10:00:00-06:00,193858,RL,Long,23507.56123199606,23504.75,23536.25,23490.75,23512.0,43.282868534836176,2026-01-05 09:30:00-06:00,2026-01-05 09:45:00-06:00,2026-01-05 10:00:00-06:00,23475.099080594933,23588.71661049888,2026-01-05 10:45:00-06:00
4925,2026-01-06 09:45:00-06:00,193949,S,Short,23551.595007999167,23562.75,23573.75,23512.5,23527.0,35.9927828648888,2026-01-06 09:30:00-06:00,2026-01-06 09:30:00-06:00,2026-01-06 09:45:00-06:00,23578.589595147834,23470.611246553166,2026-01-06 10:45:00-06:00
4926,2026-01-07 10:00:00-06:00,194042,L,Long,23754.29627125919,23745.0,23767.0,23742.25,23763.75,34.69751883535284,2026-01-07 09:45:00-06:00,2026-01-07 09:45:00-06:00,2026-01-07 10:00:00-06:00,23728.273132132676,23832.365688638736,2026-01-07 11:00:00-06:00
4927,2026-01-07 12:30:00-06:00,194052,S,Short,23809.0,23770.0,23811.75,23768.5,23809.0,34.13701231154706,2026-01-07 12:15:00-06:00,2026-01-07 12:15:00-06:00,2026-01-07 12:30:00-06:00,23834.60275923366,23732.19172229902,2026-01-07 13:30:00-06:00
4928,2026-01-07 13:00:00-06:00,194054,RL,Long,23758.75,23795.5,23795.75,23740.5,23758.75,35.271199391078845,2026-01-07 12:15:00-06:00,2026-01-07 12:30:00-06:00,2026-01-07 13:00:00-06:00,23732.29660045669,23824.88349885827,2026-01-07 13:45:00-06:00
4929,2026-01-08 10:15:00-06:00,194135,S,Short,23464.25,23474.75,23509.25,23453.75,23464.25,50.9935404862586,2026-01-08 10:00:00-06:00,2026-01-08 10:00:00-06:00,2026-01-08 10:15:00-06:00,23502.495155364693,23349.514533905916,2026-01-08 11:15:00-06:00
4930,2026-01-08 11:00:00-06:00,194138,RL,Long,23490.25,23510.25,23514.0,23474.5,23490.25,51.01669404092935,2026-01-08 10:00:00-06:00,2026-01-08 10:45:00-06:00,2026-01-08 11:00:00-06:00,23451.987479469302,23585.906301326744,2026-01-08 11:45:00-06:00
4931,2026-01-08 12:15:00-06:00,194143,S,Short,23497.75,23465.75,23508.75,23458.75,23497.75,50.3994529447157,2026-01-08 12:00:00-06:00,2026-01-08 12:00:00-06:00,2026-01-08 12:15:00-06:00,23535.54958970854,23384.35123087439,2026-01-08 13:15:00-06:00
4932,2026-01-08 12:30:00-06:00,194144,RL,Long,23497.539945294473,23498.0,23505.25,23487.75,23499.0,48.04949202009315,2026-01-08 12:00:00-06:00,2026-01-08 12:15:00-06:00,2026-01-08 12:30:00-06:00,23461.502826279404,23587.63274283215,2026-01-08 13:15:00-06:00
4933,2026-01-09 09:45:00-06:00,194225,S,Short,23651.75,23620.5,23654.5,23600.75,23651.75,58.498695806644506,2026-01-09 09:30:00-06:00,2026-01-09 09:30:00-06:00,2026-01-09 09:45:00-06:00,23695.624021854983,23520.12793443505,2026-01-09 10:45:00-06:00
4934,2026-01-09 15:00:00-06:00,194246,S,Short,23773.0,23772.5,23782.5,23763.75,23773.0,33.844400403643455,2026-01-09 14:45:00-06:00,2026-01-09 14:45:00-06:00,2026-01-09 15:00:00-06:00,23798.383300302732,23696.850099091804,2026-01-11 17:00:00-06:00
4935,2026-01-12 10:15:00-06:00,194319,L,Long,23781.0,23785.75,23799.5,23768.75,23781.0,39.851821209192494,2026-01-12 10:00:00-06:00,2026-01-12 10:00:00-06:00,2026-01-12 10:15:00-06:00,23751.111134093106,23870.666597720683,2026-01-12 11:15:00-06:00
4936,2026-01-12 15:00:00-06:00,194338,S,Short,23798.75,23791.75,23804.0,23788.0,23798.75,26.676893489957813,2026-01-12 14:45:00-06:00,2026-01-12 14:45:00-06:00,2026-01-12 15:00:00-06:00,23818.75767011747,23738.726989647595,2026-01-12 17:00:00-06:00
4937,2026-01-12 15:30:00-06:00,194340,RL,Long,23807.0,23810.5,23811.0,23802.0,23807.0,25.03772959083097,2026-01-12 14:45:00-06:00,2026-01-12 15:15:00-06:00,2026-01-12 15:30:00-06:00,23788.221702806877,23853.945742982807,2026-01-12 17:15:00-06:00
4938,2026-01-13 10:00:00-06:00,194410,L,Long,23742.5,23734.0,23751.0,23720.5,23742.5,48.75843393072233,2026-01-13 09:45:00-06:00,2026-01-13 09:45:00-06:00,2026-01-13 10:00:00-06:00,23705.93117455196,23852.206476344127,2026-01-13 11:00:00-06:00
4939,2026-01-13 15:00:00-06:00,194430,L,Long,23751.25,23743.75,23766.0,23743.25,23751.25,45.70935786545092,2026-01-13 14:45:00-06:00,2026-01-13 14:45:00-06:00,2026-01-13 15:00:00-06:00,23716.967981600912,23854.096055197264,2026-01-13 17:00:00-06:00
4940,2026-01-14 09:45:00-06:00,194501,S,Short,23382.626647884706,23397.25,23410.0,23309.0,23331.5,59.43112678486408,2026-01-14 09:30:00-06:00,2026-01-14 09:30:00-06:00,2026-01-14 09:45:00-06:00,23427.199992973354,23248.90661261876,2026-01-14 10:45:00-06:00
4941,2026-01-14 15:00:00-06:00,194522,L,Long,23474.25,23476.5,23498.5,23459.75,23474.25,60.773445240663186,2026-01-14 14:45:00-06:00,2026-01-14 14:45:00-06:00,2026-01-14 15:00:00-06:00,23428.669916069503,23610.990251791492,2026-01-14 17:00:00-06:00
4942,2026-01-15 10:00:00-06:00,194594,L,Long,23732.74734458279,23724.0,23755.25,23716.75,23734.0,46.83248541161921,2026-01-15 09:45:00-06:00,2026-01-15 09:45:00-06:00,2026-01-15 10:00:00-06:00,23697.622980524076,23838.12043675893,2026-01-15 11:00:00-06:00
4943,2026-01-15 12:00:00-06:00,194602,S,Short,23723.5,23692.75,23737.0,23688.25,23723.5,43.25683285239927,2026-01-15 11:45:00-06:00,2026-01-15 11:45:00-06:00,2026-01-15 12:00:00-06:00,23755.942624639298,23626.172126082103,2026-01-15 13:00:00-06:00
4944,2026-01-15 12:15:00-06:00,194603,RL,Long,23715.82568328524,23723.5,23737.75,23710.75,23736.75,42.09563050579932,2026-01-15 11:45:00-06:00,2026-01-15 12:00:00-06:00,2026-01-15 12:15:00-06:00,23684.253960405887,23794.754990483612,2026-01-15 13:00:00-06:00
4945,2026-01-16 10:00:00-06:00,194686,L,Long,23526.112371280644,23519.75,23544.5,23500.5,23529.5,43.65059046310914,2026-01-16 09:45:00-06:00,2026-01-16 09:45:00-06:00,2026-01-16 10:00:00-06:00,23493.37442843331,23624.32619982264,2026-01-16 11:00:00-06:00
4946,2026-01-16 12:00:00-06:00,194694,S,Short,23533.75,23500.25,23542.75,23493.5,23533.75,41.496963318074464,2026-01-16 11:45:00-06:00,2026-01-16 11:45:00-06:00,2026-01-16 12:00:00-06:00,23564.872722488555,23440.38183253433,2026-01-16 13:00:00-06:00
4947,2026-01-19 10:15:00-06:00,194779,L,Long,23176.0,23219.5,23223.0,23165.0,23176.0,39.879518053964475,2026-01-19 10:00:00-06:00,2026-01-19 10:00:00-06:00,2026-01-19 10:15:00-06:00,23146.090361459526,23265.72891562142,2026-01-19 11:15:00-06:00
4948,2026-01-19 10:30:00-06:00,194780,RS,Short,23210.5,23175.25,23215.25,23173.75,23210.5,39.99526676439558,2026-01-19 10:00:00-06:00,2026-01-19 10:15:00-06:00,2026-01-19 10:30:00-06:00,23240.496450073297,23135.508874816758,2026-01-19 11:15:00-06:00
4949,2026-01-20 10:45:00-06:00,194857,S,Short,23238.0,23193.25,23253.25,23175.25,23238.0,64.66274413715554,2026-01-20 10:30:00-06:00,2026-01-20 10:30:00-06:00,2026-01-20 10:45:00-06:00,23286.49705810287,23092.5088256914,2026-01-20 11:45:00-06:00
4950,2026-01-20 11:00:00-06:00,194858,RL,Long,23201.0,23238.25,23246.25,23184.75,23201.0,64.43683384164443,2026-01-20 10:30:00-06:00,2026-01-20 10:45:00-06:00,2026-01-20 11:00:00-06:00,23152.672374618767,23321.819063453084,2026-01-20 11:45:00-06:00
4951,2026-01-20 14:15:00-06:00,194871,S,Short,22969.0,22961.5,23009.25,22955.5,22969.0,53.61629960829412,2026-01-20 14:00:00-06:00,2026-01-20 14:00:00-06:00,2026-01-20 14:15:00-06:00,23009.21222470622,22848.36332588134,2026-01-20 15:15:00-06:00
4952,2026-01-20 15:15:00-06:00,194875,RL,Long,22983.5,23002.5,23005.0,22974.0,22983.5,49.77734884195356,2026-01-20 14:00:00-06:00,2026-01-20 15:00:00-06:00,2026-01-20 15:15:00-06:00,22946.166988368535,23076.832529078663,2026-01-20 17:00:00-06:00
4953,2026-01-21 09:45:00-06:00,194945,L,Long,23306.067838835712,23291.5,23327.5,23291.5,23309.5,58.951360617319494,2026-01-21 09:30:00-06:00,2026-01-21 09:30:00-06:00,2026-01-21 09:45:00-06:00,23261.854318372723,23438.70840022468,2026-01-21 10:45:00-06:00
4954,2026-01-21 13:30:00-06:00,194960,L,Long,23304.77092074938,23269.75,23412.25,23260.5,23397.0,87.6406926727893,2026-01-21 13:15:00-06:00,2026-01-21 13:15:00-06:00,2026-01-21 13:30:00-06:00,23239.040401244787,23501.962479263155,2026-01-21 14:30:00-06:00
4955,2026-01-22 09:45:00-06:00,195037,L,Long,23445.5,23485.25,23498.25,23441.5,23445.5,45.98795434389878,2026-01-22 09:30:00-06:00,2026-01-22 09:30:00-06:00,2026-01-22 09:45:00-06:00,23411.009034242077,23548.972897273772,2026-01-22 10:45:00-06:00
4956,2026-01-22 10:00:00-06:00,195038,RS,Short,23493.0,23444.75,23499.5,23443.25,23493.0,46.720957605048866,2026-01-22 09:30:00-06:00,2026-01-22 09:45:00-06:00,2026-01-22 10:00:00-06:00,23528.040718203785,23405.398204490535,2026-01-22 10:45:00-06:00
4957,2026-01-22 14:00:00-06:00,195054,S,Short,23487.0,23479.0,23492.5,23470.5,23487.0,37.51265945009897,2026-01-22 13:45:00-06:00,2026-01-22 13:45:00-06:00,2026-01-22 14:00:00-06:00,23515.134494587575,23402.596516237278,2026-01-22 15:00:00-06:00
4958,2026-01-22 15:00:00-06:00,195058,RL,Long,23484.0,23501.25,23516.0,23467.0,23484.0,40.2748676737369,2026-01-22 13:45:00-06:00,2026-01-22 14:45:00-06:00,2026-01-22 15:00:00-06:00,23453.793849244696,23559.515376888256,2026-01-22 15:45:00-06:00
4959,2026-01-23 09:45:00-06:00,195129,L,Long,23629.40626164313,23620.75,23667.0,23610.75,23666.0,44.933143829041164,2026-01-23 09:30:00-06:00,2026-01-23 09:30:00-06:00,2026-01-23 09:45:00-06:00,23595.70640377135,23730.50583525847,2026-01-23 10:45:00-06:00
4960,2026-01-23 11:45:00-06:00,195137,S,Short,23557.062771083703,23569.25,23582.5,23522.5,23533.25,47.809982794187654,2026-01-23 11:30:00-06:00,2026-01-23 11:30:00-06:00,2026-01-23 11:45:00-06:00,23592.920258179343,23449.49030979678,2026-01-23 12:45:00-06:00
4961,2026-01-26 12:30:00-06:00,195232,L,Long,23735.25,23746.75,23771.75,23731.5,23735.25,35.32841298440398,2026-01-26 12:15:00-06:00,2026-01-26 12:15:00-06:00,2026-01-26 12:30:00-06:00,23708.753690261696,23814.73892921491,2026-01-26 13:30:00-06:00
4962,2026-01-26 15:00:00-06:00,195242,S,Short,23694.25,23684.5,23696.0,23673.5,23694.25,30.217094105781182,2026-01-26 14:45:00-06:00,2026-01-26 14:45:00-06:00,2026-01-26 15:00:00-06:00,23716.912820579335,23626.26153826199,2026-01-26 17:00:00-06:00
4963,2026-01-26 15:30:00-06:00,195244,RL,Long,23706.75,23706.75,23708.75,23700.25,23706.75,27.772647468760308,2026-01-26 14:45:00-06:00,2026-01-26 15:15:00-06:00,2026-01-26 15:30:00-06:00,23685.92051439843,23758.823714003927,2026-01-26 17:15:00-06:00
4964,2026-01-27 09:45:00-06:00,195313,L,Long,23918.0,23930.0,23938.0,23903.0,23918.0,33.87379644261219,2026-01-27 09:30:00-06:00,2026-01-27 09:30:00-06:00,2026-01-27 09:45:00-06:00,23892.59465266804,23994.21604199588,2026-01-27 10:45:00-06:00
4965,2026-01-27 14:15:00-06:00,195331,L,Long,23935.75,23949.5,23953.75,23933.5,23935.75,24.423937464161078,2026-01-27 14:00:00-06:00,2026-01-27 14:00:00-06:00,2026-01-27 14:15:00-06:00,23917.43204690188,23990.70385929436,2026-01-27 15:15:00-06:00
4966,2026-01-27 14:30:00-06:00,195332,RS,Short,23934.807606253584,23935.5,23937.0,23923.5,23931.0,23.643656216721002,2026-01-27 14:00:00-06:00,2026-01-27 14:15:00-06:00,2026-01-27 14:30:00-06:00,23952.540348416125,23890.475750847232,2026-01-27 15:15:00-06:00
4967,2026-01-28 09:45:00-06:00,195405,S,Short,24017.023053248955,24023.0,24030.5,23999.0,24002.25,36.857362688282144,2026-01-28 09:30:00-06:00,2026-01-28 09:30:00-06:00,2026-01-28 09:45:00-06:00,24044.666075265166,23934.093987200322,2026-01-28 10:45:00-06:00
4968,2026-01-28 15:15:00-06:00,195427,L,Long,24044.849846245594,24035.5,24104.25,24020.0,24102.0,58.016429423357216,2026-01-28 15:00:00-06:00,2026-01-28 15:00:00-06:00,2026-01-28 15:15:00-06:00,24001.337524178074,24175.38681244815,2026-01-28 17:15:00-06:00
4969,2026-01-29 09:45:00-06:00,195497,S,Short,23442.511652101668,23464.5,23482.75,23375.5,23416.25,70.23108762735419,2026-01-29 09:30:00-06:00,2026-01-29 09:30:00-06:00,2026-01-29 09:45:00-06:00,23495.184967822184,23284.491704940123,2026-01-29 10:45:00-06:00
4970,2026-01-29 10:30:00-06:00,195500,RL,Long,23528.354236637257,23523.5,23572.75,23507.0,23549.0,72.98576877452521,2026-01-29 09:30:00-06:00,2026-01-29 10:15:00-06:00,2026-01-29 10:30:00-06:00,23473.614910056363,23665.20255308949,2026-01-29 11:15:00-06:00
4971,2026-01-29 12:00:00-06:00,195506,S,Short,23692.25,23599.75,23700.75,23597.75,23692.25,75.60703589076368,2026-01-29 11:45:00-06:00,2026-01-29 11:45:00-06:00,2026-01-29 12:00:00-06:00,23748.955276918074,23522.134169245783,2026-01-29 13:00:00-06:00
4972,2026-01-30 09:45:00-06:00,195589,L,Long,23681.0,23732.25,23773.5,23663.75,23681.0,77.92751437005343,2026-01-30 09:30:00-06:00,2026-01-30 09:30:00-06:00,2026-01-30 09:45:00-06:00,23622.55436422246,23856.33690733262,2026-01-30 10:45:00-06:00
4973,2026-01-30 10:00:00-06:00,195590,RS,Short,23673.332248562994,23681.5,23708.5,23653.5,23672.0,76.28983477219246,2026-01-30 09:30:00-06:00,2026-01-30 09:45:00-06:00,2026-01-30 10:00:00-06:00,23730.54962464214,23530.288808365134,2026-01-30 10:45:00-06:00
4974,2026-01-30 11:30:00-06:00,195596,L,Long,23581.25,23622.0,23635.25,23539.75,23581.25,80.54972465593254,2026-01-30 11:15:00-06:00,2026-01-30 11:15:00-06:00,2026-01-30 11:30:00-06:00,23520.83770650805,23762.486880475848,2026-01-30 12:30:00-06:00
4975,2026-02-02 14:00:00-06:00,195698,S,Short,23710.0,23686.75,23739.5,23661.25,23710.0,44.71899239004118,2026-02-02 13:45:00-06:00,2026-02-02 13:45:00-06:00,2026-02-02 14:00:00-06:00,23743.53924429253,23609.382267122408,2026-02-02 15:00:00-06:00
4976,2026-02-03 10:00:00-06:00,195774,L,Long,23391.75,23457.0,23459.25,23374.5,23391.75,68.2706828439645,2026-02-03 09:45:00-06:00,2026-02-03 09:45:00-06:00,2026-02-03 10:00:00-06:00,23340.546987867026,23545.35903639892,2026-02-03 11:00:00-06:00
4977,2026-02-03 10:15:00-06:00,195775,RS,Short,23397.172931715602,23391.75,23413.75,23333.25,23336.5,69.14420549796704,2026-02-03 09:45:00-06:00,2026-02-03 10:00:00-06:00,2026-02-03 10:15:00-06:00,23449.031085839077,23267.527546406913,2026-02-03 11:00:00-06:00
4978,2026-02-04 10:45:00-06:00,195869,S,Short,22875.0,22818.0,22883.25,22767.5,22875.0,88.31185507970636,2026-02-04 10:30:00-06:00,2026-02-04 10:30:00-06:00,2026-02-04 10:45:00-06:00,22941.23389130978,22676.29832607066,2026-02-04 11:45:00-06:00
4979,2026-02-04 12:30:00-06:00,195876,L,Long,22727.25,22781.5,22783.75,22691.75,22727.25,97.69722675683457,2026-02-04 12:15:00-06:00,2026-02-04 12:15:00-06:00,2026-02-04 12:30:00-06:00,22653.977079932374,22947.068760202877,2026-02-04 13:30:00-06:00
4980,2026-02-05 09:45:00-06:00,195957,L,Long,22473.5,22515.25,22531.25,22407.75,22473.5,108.94087970780947,2026-02-05 09:30:00-06:00,2026-02-05 09:30:00-06:00,2026-02-05 09:45:00-06:00,22391.79434021914,22718.616979342572,2026-02-05 10:45:00-06:00
4981,2026-02-05 10:15:00-06:00,195959,RS,Short,22619.5,22391.75,22623.0,22389.75,22619.5,117.82402382969285,2026-02-05 09:30:00-06:00,2026-02-05 10:00:00-06:00,2026-02-05 10:15:00-06:00,22707.868017872268,22398.579955319325,2026-02-05 11:00:00-06:00
