strategy,timeframe_minutes,year,N,win_rate,gross_AvgR,net_AvgR,gross_TotalR,net_TotalR,gross_PF,net_PF,MaxDD,Return_over_DD,avg_hold_minutes,median_hold_minutes,avg_cost_R,cost_pct_of_gross
RETEST_GATED,30,2026,26,0.5769230769230769,0.045485848745577276,0.038290889185728684,1.1826320673850093,0.9955631188289458,1.219350280692577,1.1820020167439151,5.006681579980067,0.1988469014705963,62.30769230769231,60.0,0.007194959559848595,15.818017599480724
BOS_ONLY,30,2018,109,0.43119266055045874,-0.03410631587719419,-0.06717059462102482,-3.717588430614167,-7.321594813691704,0.8874444040226338,0.7911384488384028,10.254489805538702,-0.7139891844972269,107.88990825688073,60.0,0.03306427874383063,
BOS_ONLY,30,2019,116,0.4224137931034483,0.055666728474899674,0.016481881608542442,6.457340503088362,1.9118982665909232,1.208370637037663,1.056894269447159,6.494996866141136,0.2943647712222588,182.58620689655172,60.0,0.03918484686635723,70.39186232046278
BOS_ONLY,30,2020,130,0.5076923076923077,0.07170152181099428,0.05451968942003302,9.321197835429256,7.0875596246042925,1.264306158479027,1.194874374989722,4.843458394067852,1.4633262119655988,112.84615384615384,60.0,0.01718183239096129,23.962995424633693
BOS_ONLY,30,2021,143,0.4965034965034965,0.10001822402669003,0.08213979252506061,14.302606035816673,11.745990331083668,1.3835895964257912,1.3047151613398487,4.416269050334133,2.6597089527856035,187.76223776223776,60.0,0.017878431501629377,17.875173925162365
BOS_ONLY,30,2022,126,0.4126984126984127,-0.015904329385422293,-0.02698914049077312,-2.003945502563209,-3.400631701837413,0.9523638151073616,0.9206959231780865,9.856727433669873,-0.34500616200678325,58.095238095238095,60.0,0.011084811105350818,
BOS_ONLY,30,2023,127,0.41732283464566927,-0.07847836124792935,-0.09594398927894697,-9.966751878487027,-12.184886638426265,0.764567081048301,0.7207857728897794,21.596694820924586,-0.5642014548735755,58.818897637795274,60.0,0.017465628031017595,
BOS_ONLY,30,2024,132,0.3787878787878788,-0.16555748032609857,-0.18108891107253486,-21.85358740304501,-23.9037362615746,0.6040653079133249,0.5768132449917474,24.680708187138187,-0.9685190587047867,78.86363636363636,60.0,0.015531430746436266,
BOS_ONLY,30,2025,114,0.39473684210526316,-0.10791357311139647,-0.11911472862238917,-12.302147334699198,-13.579079062952365,0.6708396601565869,0.6440897865332327,21.98972178298057,-0.6175193664097284,57.63157894736842,60.0,0.01120115551099269,
BOS_ONLY,30,2026,61,0.5409836065573771,0.07296626664103018,0.06552011020483904,4.4509422651028405,3.9967267224951812,1.2821717013275948,1.250131895962244,3.7366972045601687,1.069588062318156,115.57377049180327,60.0,0.007446156436191137,10.204930002550022
SEQUENTIAL_BOS,30,2018,6,0.5,0.08852025960213435,0.05524012825407365,0.5311215576128061,0.3314407695244419,1.3633326162397015,1.210364591341935,1.1037319246987496,0.30029100554910987,60.0,60.0,0.03328013134806071,37.596061622099306
SEQUENTIAL_BOS,30,2019,5,0.4,-0.028162388542533938,-0.05571885348646248,-0.1408119427126697,-0.2785942674323124,0.9022896152324729,0.8143060282812499,1.1900506609639905,-0.23410286349207982,54.0,60.0,0.02755646494392854,
SEQUENTIAL_BOS,30,2020,2,1.0,0.5265326247999906,0.5064141129351695,1.0530652495999813,1.012828225870339,99.9,99.9,0.0,inf,60.0,60.0,0.020118511864821127,3.820943074982936
SEQUENTIAL_BOS,30,2021,6,0.5,-0.04004957343597759,-0.05535532398588975,-0.24029744061586555,-0.3321319439153385,0.8924036858782478,0.8538153868274272,1.4318971975245498,-0.23195236675476777,50.0,60.0,0.015305750549912142,
SEQUENTIAL_BOS,30,2022,2,0.0,-0.5582913952609984,-0.5674714672848648,-1.1165827905219967,-1.1349429345697295,0.0,0.0,1.1349429345697295,-1.0,90.0,90.0,0.009180072023866384,
SEQUENTIAL_BOS,30,2023,6,0.3333333333333333,-0.03828660873669733,-0.05319498085401494,-0.22971965242018397,-0.3191698851240896,0.858478836786636,0.8089248822356928,1.4425969530878584,-0.22124674840114628,60.0,60.0,0.014908372117317636,
SEQUENTIAL_BOS,30,2024,4,0.5,0.09257441479546917,0.07985845522309226,0.3702976591818767,0.31943382089236905,2.2539153667844034,2.0049041340657867,0.3051568906673511,1.0467855410172635,60.0,60.0,0.012715959572376926,13.735932979399484
SEQUENTIAL_BOS,30,2025,2,0.5,0.05228436892334146,0.040230577689213745,0.10456873784668291,0.08046115537842749,1.4596178474443722,1.3385515958132683,0.2376629038925183,0.3385515958132683,60.0,60.0,0.012053791234127706,23.054292291068464
CRT_V2_B_LEGACY_EXP6,30,2018,13,0.5384615384615384,-0.18779967621071492,-0.22429498355684488,-2.441395790739294,-2.9158347862389835,0.3773661250148992,0.30104774755584773,3.170217964847711,-0.9197584578002518,69.23076923076923,60.0,0.03649530734612996,
CRT_V2_B_LEGACY_EXP6,30,2019,7,0.42857142857142855,0.1131131566221707,0.08086945967051962,0.7917920963551949,0.5660862176936373,1.8875060007177942,1.5727917472232624,0.49191402870189693,1.1507828292424838,488.57142857142856,60.0,0.03224369695165105,28.505699880124414
CRT_V2_B_LEGACY_EXP6,30,2020,13,0.38461538461538464,-0.2122410154615491,-0.23180113835754465,-2.7591332010001386,-3.0134147986480806,0.3234888390339845,0.2855956359489598,3.7105004661032117,-0.8121316318854382,64.61538461538461,60.0,0.019560122895995496,
CRT_V2_B_LEGACY_EXP6,30,2021,16,0.5625,0.09171098501694507,0.07728703433367311,1.467375760271121,1.2365925493387697,1.6122012545100217,1.494011780889368,1.0154217049242908,1.2178118148764303,615.0,60.0,0.014423950683271935,15.72761505135604
CRT_V2_B_LEGACY_EXP6,30,2022,15,0.4,0.09992757610659735,0.09056422061668833,1.4989136415989601,1.3584633092503249,1.8044056039925056,1.6981629182706945,1.894292800564914,0.7171348108619773,60.0,60.0,0.009363355489908992,9.370141711353702
CRT_V2_B_LEGACY_EXP6,30,2023,14,0.2857142857142857,-0.18271886917084154,-0.1989314708546984,-2.5580641683917817,-2.7850405919657777,0.5241340106174823,0.49687514117645715,4.592199850882648,-0.6064719921608979,55.714285714285715,60.0,0.016212601683856825,
CRT_V2_B_LEGACY_EXP6,30,2024,8,0.5,-0.04710587076931653,-0.05865277828888409,-0.3768469661545322,-0.46922222631107274,0.6400890645156976,0.5701712610252481,1.0610284650565174,-0.4422334006713749,60.0,60.0,0.01154690751956757,
CRT_V2_B_LEGACY_EXP6,30,2025,11,0.45454545454545453,-0.09467951718717042,-0.1051763199314777,-1.0414746890588746,-1.1569395192462548,0.5299074861118895,0.492535808421281,1.8057895090199458,-0.640683486899954,351.8181818181818,60.0,0.010496802744307298,
CRT_V2_B_LEGACY_EXP6,30,2026,2,0.5,0.166464464247249,0.15863489559320593,0.332928928494498,0.31726979118641185,5.766739083672385,5.153943316830258,0.07637797798081425,4.153943316830257,60.0,60.0,0.007829568654043093,4.703447483190085
CONTROL,60,2018,86,0.4186046511627907,-0.06420108585956562,-0.08683413729151837,-5.521293383922643,-7.46773580707058,0.7512185531309847,0.6797345014594118,10.190595747500009,-0.7328065985644255,133.95348837209303,60.0,0.02263305143195276,
CONTROL,60,2019,89,0.43820224719101125,0.03125375903224694,0.004147201038374651,2.7815845538699775,0.369100892415344,1.1626981047849778,1.0199152478718916,4.790111216649539,0.07705476464354684,105.1685393258427,60.0,0.027106557993872273,86.73055284615307
CONTROL,60,2020,87,0.5287356321839081,0.07580694249694656,0.062319365541628,6.595203997234351,5.421784802121636,1.417612110216309,1.331718410322989,4.0567689297702065,1.3364785857864354,146.20689655172413,60.0,0.013487576955318556,17.792007580126086
CONTROL,60,2021,96,0.3854166666666667,-0.04167687677276921,-0.05451482340062575,-4.000980170185844,-5.233423046460072,0.829223494086382,0.7836033457910576,8.791906366423841,-0.5952546385669479,132.5,60.0,0.012837946627856561,
CONTROL,60,2022,97,0.5051546391752577,0.031272677401839505,0.023717061980861452,3.033449707978432,2.300555012143561,1.1511820136883946,1.1125835734493572,3.1120168611483265,0.7392488906035881,60.0,60.0,0.007555615420978056,24.160436677332985
CONTROL,60,2023,83,0.3855421686746988,-0.14091540820603618,-0.15203007476750383,-11.695978881101002,-12.618496205702817,0.5232166664271036,0.4975532227112742,13.625800738721873,-0.9260737367047727,96.86746987951807,60.0,0.011114666561467661,
CONTROL,60,2024,87,0.5287356321839081,0.05912328903811174,0.04930725269539337,5.143726146315721,4.289730984499223,1.2588562015499583,1.2114126138025842,5.762479445489296,0.7444245181398611,62.06896551724138,60.0,0.009816036342718399,16.602656080907202
CONTROL,60,2025,90,0.4444444444444444,-0.04111025733823824,-0.04877097878641472,-3.6999231604414415,-4.389388090777325,0.8254190618465779,0.7967293325627515,8.777665463725157,-0.500063269546674,62.666666666666664,60.0,0.00766072144817648,
CONTROL,60,2026,46,0.43478260869565216,-0.07095870138580472,-0.07638666768560712,-3.264100263747017,-3.5137867135379275,0.7389978869858642,0.7220430065185804,6.155735060640113,-0.5708151307558941,61.30434782608695,60.0,0.005427966299802414,
RETEST_GATED,60,2018,22,0.5,-0.05626051402938295,-0.07709879510397877,-1.237731308646425,-1.696173492287533,0.8011998911921596,0.7372802605018751,4.108630822248966,-0.41283180837335204,65.45454545454545,60.0,0.02083828107459582,
RETEST_GATED,60,2019,21,0.42857142857142855,0.07678995501219393,0.05338050482364806,1.6125890552560727,1.1209906012966093,1.4047188412665814,1.262915534281935,2.219033139216284,0.505170734715805,60.0,60.0,0.02340945018854587,30.48504219702765
RETEST_GATED,60,2020,20,0.5,0.06886707192965746,0.055321725750527594,1.3773414385931493,1.106434515010552,1.4764604694728674,1.3624659168779536,1.5246731253118775,0.725686376077644,291.0,60.0,0.013545346179129909,19.66882836686517
RETEST_GATED,60,2021,25,0.52,0.06882888094104994,0.05761726950471968,1.7207220235262484,1.440431737617992,1.5756036857101288,1.4584316921653528,0.9872945679748144,1.4589685635287897,69.6,60.0,0.011211611436330225,16.289108994714972
RETEST_GATED,60,2022,21,0.5238095238095238,0.06098929844938195,0.05462974812073912,1.280775267437021,1.1472247105355216,1.4187424403198883,1.3674159576282572,1.8004841029917478,0.6371756954861487,62.857142857142854,60.0,0.006359550328642873,10.427321661882994
RETEST_GATED,60,2023,14,0.5714285714285714,0.12643821691200707,0.11489492190209245,1.770135036768099,1.6085289066292943,2.01255901376379,1.8815700213979394,0.7203089322306684,2.2331097597914926,64.28571428571429,60.0,0.01154329500991459,9.129593323787526
RETEST_GATED,60,2024,24,0.5833333333333334,0.05267234804104673,0.043625010822685155,1.2641363529851215,1.0470002597444437,1.5036881718862405,1.4038097320062823,1.2601555949366479,0.8308499870582091,185.0,60.0,0.009047337218361587,17.176635473533743
RETEST_GATED,60,2025,19,0.3684210526315789,-0.019813920372373835,-0.027736970009117953,-0.3764644870751029,-0.5270024301732411,0.8880990858025608,0.8475164712829214,2.7269542182009823,-0.19325679421230382,60.0,60.0,0.007923049636744095,
RETEST_GATED,60,2026,10,0.7,0.27660392091980945,0.27118184515261423,2.7660392091980945,2.7118184515261423,4.019270674115603,3.907656380738379,0.9143431800252468,2.9658650173901484,66.0,60.0,0.005422075767195186,1.9602309863015663
BOS_ONLY,60,2018,53,0.4339622641509434,-0.057425042735834354,-0.07909803644870447,-3.043527264999221,-4.192195931781337,0.7764736124789452,0.70509839419875,4.401964027041679,-0.9523467038867841,180.0,60.0,0.021672993712870143,
BOS_ONLY,60,2019,63,0.38095238095238093,-0.04927980560451741,-0.07617891771210948,-3.1046277530845967,-4.799271815862897,0.7768508611803068,0.6811556235080409,6.038182316758205,-0.7948206205273283,121.9047619047619,60.0,0.026899112107592094,
BOS_ONLY,60,2020,54,0.5370370370370371,0.1180806626864897,0.10459018232815591,6.3763557850704435,5.647869845720419,1.741283357323376,1.6298064862493793,3.0704940346761846,1.839401015581535,134.44444444444446,60.0,0.013490480358333763,11.424800684047387
BOS_ONLY,60,2021,69,0.37681159420289856,-0.04327307166307779,-0.05590180637056053,-2.9858419447523676,-3.8572246395686767,0.8174462817680478,0.7717467363327626,6.927085400462817,-0.5568322630050101,160.0,60.0,0.01262873470748272,
BOS_ONLY,60,2022,68,0.45588235294117646,-0.011914088381060704,-0.019123192389309446,-0.8101580099121278,-1.3003770824730423,0.9486195557737496,0.918913699132033,6.13820680011017,-0.21184966958912213,60.0,60.0,0.007209104008248743,
BOS_ONLY,60,2023,54,0.3888888888888889,-0.13485998418243655,-0.14525165262679934,-7.2824391458515745,-7.843589241847164,0.520463201683302,0.4950982988933765,8.03482516322675,-0.9761991185253386,63.333333333333336,60.0,0.010391668444362796,
BOS_ONLY,60,2024,66,0.5151515151515151,0.07138338175073392,0.061614132679577306,4.711303195548439,4.066532756852102,1.3006117947885083,1.254216405113695,3.9898891186209933,1.019209465715077,62.72727272727273,60.0,0.009769249071156639,13.685606974001619
BOS_ONLY,60,2025,50,0.44,-0.05290788016675501,-0.06037112476250583,-2.6453940083377505,-3.0185562381252913,0.8047587710260004,0.7808971230746382,6.881734976215302,-0.4386330262002308,62.4,60.0,0.007463244595750846,
BOS_ONLY,60,2026,27,0.4444444444444444,-0.07547983399800408,-0.08076396646479818,-2.03795551794611,-2.1806270945495507,0.6621264156604905,0.6429037267347459,3.586997229423333,-0.607925502886469,60.0,60.0,0.0052841324667940665,
SEQUENTIAL_BOS,60,2018,1,1.0,0.06637405485167344,0.044986859399467616,0.06637405485167344,0.044986859399467616,99.9,99.9,0.0,inf,60.0,60.0,0.021387195452205826,32.22222222222213
SEQUENTIAL_BOS,60,2019,2,0.5,-0.028663623155408283,-0.06378520551747169,-0.057327246310816565,-0.12757041103494338,0.720424622563718,0.4786540289579354,0.24469434525398953,-0.5213459710420646,60.0,60.0,0.035121582362063405,
SEQUENTIAL_BOS,60,2020,1,1.0,0.21016384229776536,0.20033359806125697,0.21016384229776536,0.20033359806125697,99.9,99.9,0.0,inf,180.0,180.0,0.009830244236508372,4.677419354838706
SEQUENTIAL_BOS,60,2021,2,0.0,-0.17757089783322139,-0.18900888024646761,-0.35514179566644277,-0.37801776049293523,0.0,0.0,0.37801776049293523,-1.0,60.0,60.0,0.011437982413246247,
SEQUENTIAL_BOS,60,2022,1,1.0,0.41400006456079497,0.40689592144111275,0.41400006456079497,0.40689592144111275,99.9,99.9,0.0,inf,60.0,60.0,0.0071041431196822375,1.7159763313609362
SEQUENTIAL_BOS,60,2023,1,1.0,0.3158854902310744,0.3079883529752975,0.3158854902310744,0.3079883529752975,99.9,99.9,0.0,inf,60.0,60.0,0.00789713725577687,2.5000000000000036
SEQUENTIAL_BOS,60,2024,1,0.0,-1.0,-1.0114287030042801,-1.0,-1.0114287030042801,0.0,0.0,1.0114287030042801,-1.0,60.0,60.0,0.011428703004280163,
SEQUENTIAL_BOS,60,2025,1,0.0,-0.41231874550378295,-0.4178289960197321,-0.41231874550378295,-0.4178289960197321,0.0,0.0,0.4178289960197321,-1.0,60.0,60.0,0.005510250515949175,
CRT_V2_B_LEGACY_EXP6,60,2018,5,0.4,-0.24820819993514429,-0.2757489140927108,-1.2410409996757215,-1.378744570463554,0.18513244833775194,0.1473364265310156,1.378744570463554,-1.0,60.0,60.0,0.02754071415756647,
CRT_V2_B_LEGACY_EXP6,60,2019,10,0.7,0.2350650578234978,0.2086749704606466,2.350650578234978,2.086749704606466,1.8534483353142368,1.741271487470033,1.0283045423979034,2.0293109857711746,60.0,60.0,0.026390087362851294,11.22671638532797
CRT_V2_B_LEGACY_EXP6,60,2020,8,0.375,-0.11684341091628628,-0.1266785059244101,-0.9347472873302902,-1.0134280473952808,0.6070607917044638,0.583769016885494,1.404956442732213,-0.7213234635406002,60.0,60.0,0.009835095008123792,
CRT_V2_B_LEGACY_EXP6,60,2021,6,0.3333333333333333,0.25662253853948513,0.24582232399237727,1.5397352312369108,1.4749339439542637,2.848878346670873,2.6849873630852206,0.5627765192401513,2.620816422735063,60.0,60.0,0.010800214547107863,4.208599372672051
CRT_V2_B_LEGACY_EXP6,60,2022,5,0.2,-0.05967530791658667,-0.06620173720728295,-0.29837653958293336,-0.33100868603641476,0.543475367734552,0.5129442694049796,0.573289356001854,-0.5773850195735089,60.0,60.0,0.006526429290696278,
CRT_V2_B_LEGACY_EXP6,60,2023,3,1.0,0.2667177032152605,0.25469719994656054,0.8001531096457815,0.7640915998396816,99.9,99.9,0.0,inf,60.0,60.0,0.012020503268699946,4.506826177562923
CRT_V2_B_LEGACY_EXP6,60,2024,5,0.4,-0.035146188887895564,-0.04476773470113639,-0.17573094443947782,-0.22383867350568193,0.7052088632281833,0.6384641315963422,0.6191326865962969,-0.3615358684036578,60.0,60.0,0.009621545813240826,
CRT_V2_B_LEGACY_EXP6,60,2025,5,0.0,-0.698929257669155,-0.7054558803754848,-3.494646288345775,-3.527279401877424,0.0,0.0,3.527279401877424,-1.0,60.0,60.0,0.006526622706329865,
CRT_V2_B_LEGACY_EXP6,60,2026,5,0.0,-0.3447124137774978,-0.34997153778451223,-1.7235620688874889,-1.7498576889225612,0.0,0.0,1.7498576889225612,-1.0,60.0,60.0,0.00525912400701449,
