setup_id,setup_timestamp,direction,score,status,bos_timestamp,setup_to_bos_bars,opposite_bos_timestamp
S02812,2026-02-05 12:35:00-06:00,Short,100,Immediate same-bar,2026-02-05 12:35:00-06:00,0.0,
S02813,2026-02-05 19:40:00-06:00,Long,90,Immediate same-bar,2026-02-05 19:40:00-06:00,0.0,
S02814,2026-02-05 21:20:00-06:00,Long,75,Opposite BOS first,,,2026-02-05 21:35:00-06:00
S02815,2026-02-05 21:35:00-06:00,Short,90,Immediate same-bar,2026-02-05 21:35:00-06:00,0.0,
S02816,2026-02-05 23:35:00-06:00,Short,75,Opposite BOS first,,,2026-02-05 23:40:00-06:00
S02817,2026-02-05 23:40:00-06:00,Long,75,Immediate same-bar,2026-02-05 23:40:00-06:00,0.0,
S02818,2026-02-06 03:05:00-06:00,Long,90,Immediate same-bar,2026-02-06 03:05:00-06:00,0.0,
S02819,2026-02-08 23:35:00-06:00,Short,75,Later within expiry,2026-02-09 00:15:00-06:00,8.0,
S02820,2026-02-09 00:15:00-06:00,Short,90,Immediate same-bar,2026-02-09 00:15:00-06:00,0.0,
S02821,2026-02-09 01:10:00-06:00,Short,75,Immediate same-bar,2026-02-09 01:10:00-06:00,0.0,
S02822,2026-02-09 09:35:00-06:00,Short,70,Never within expiry,,,
S02823,2026-02-09 18:10:00-06:00,Short,75,Immediate same-bar,2026-02-09 18:10:00-06:00,0.0,
S02824,2026-02-09 19:45:00-06:00,Long,90,Immediate same-bar,2026-02-09 19:45:00-06:00,0.0,
S02825,2026-02-09 22:05:00-06:00,Short,75,Opposite BOS first,,,2026-02-09 22:15:00-06:00
S02826,2026-02-10 00:20:00-06:00,Long,75,Opposite BOS first,,,2026-02-10 00:30:00-06:00
S02827,2026-02-10 00:30:00-06:00,Short,90,Immediate same-bar,2026-02-10 00:30:00-06:00,0.0,
S02828,2026-02-10 06:00:00-06:00,Long,90,Immediate same-bar,2026-02-10 06:00:00-06:00,0.0,
S02829,2026-02-10 07:00:00-06:00,Long,75,Opposite BOS first,,,2026-02-10 07:05:00-06:00
S02830,2026-02-10 07:05:00-06:00,Short,90,Immediate same-bar,2026-02-10 07:05:00-06:00,0.0,
S02831,2026-02-10 09:05:00-06:00,Long,75,Immediate same-bar,2026-02-10 09:05:00-06:00,0.0,
S02832,2026-02-10 12:20:00-06:00,Long,85,Opposite BOS first,,,2026-02-10 12:25:00-06:00
S02833,2026-02-10 12:25:00-06:00,Short,100,Immediate same-bar,2026-02-10 12:25:00-06:00,0.0,
S02834,2026-02-10 21:15:00-06:00,Short,90,Immediate same-bar,2026-02-10 21:15:00-06:00,0.0,
S02835,2026-02-10 22:35:00-06:00,Short,90,Immediate same-bar,2026-02-10 22:35:00-06:00,0.0,
S02836,2026-02-11 09:10:00-06:00,Short,75,Immediate same-bar,2026-02-11 09:10:00-06:00,0.0,
S02837,2026-02-11 14:30:00-06:00,Short,85,Immediate same-bar,2026-02-11 14:30:00-06:00,0.0,
S02838,2026-02-12 00:40:00-06:00,Short,75,Immediate same-bar,2026-02-12 00:40:00-06:00,0.0,
S02839,2026-02-12 01:20:00-06:00,Long,90,Immediate same-bar,2026-02-12 01:20:00-06:00,0.0,
S02840,2026-02-12 07:00:00-06:00,Long,75,Opposite BOS first,,,2026-02-12 07:10:00-06:00
S02841,2026-02-12 07:10:00-06:00,Short,90,Immediate same-bar,2026-02-12 07:10:00-06:00,0.0,
S02842,2026-02-12 07:35:00-06:00,Long,75,Immediate same-bar,2026-02-12 07:35:00-06:00,0.0,
S02843,2026-02-12 08:30:00-06:00,Long,75,Opposite BOS first,,,2026-02-12 08:40:00-06:00
S02844,2026-02-12 14:10:00-06:00,Long,85,Opposite BOS first,,,2026-02-12 14:15:00-06:00
S02845,2026-02-12 14:15:00-06:00,Short,100,Immediate same-bar,2026-02-12 14:15:00-06:00,0.0,
S02846,2026-02-12 14:50:00-06:00,Long,70,Never within expiry,,,
S02847,2026-02-12 18:40:00-06:00,Short,90,Immediate same-bar,2026-02-12 18:40:00-06:00,0.0,
S02848,2026-02-12 19:50:00-06:00,Short,75,Opposite BOS first,,,2026-02-12 20:30:00-06:00
S02849,2026-02-12 21:15:00-06:00,Long,75,Opposite BOS first,,,2026-02-12 21:20:00-06:00
S02850,2026-02-12 21:20:00-06:00,Short,90,Immediate same-bar,2026-02-12 21:20:00-06:00,0.0,
S02851,2026-02-13 01:00:00-06:00,Short,75,Opposite BOS first,,,2026-02-13 01:05:00-06:00
S02852,2026-02-13 01:05:00-06:00,Long,75,Immediate same-bar,2026-02-13 01:05:00-06:00,0.0,
S02853,2026-02-13 04:35:00-06:00,Short,75,Immediate same-bar,2026-02-13 04:35:00-06:00,0.0,
S02854,2026-02-13 07:30:00-06:00,Long,90,Immediate same-bar,2026-02-13 07:30:00-06:00,0.0,
S02855,2026-02-13 08:40:00-06:00,Long,90,Never within expiry,,,
S02856,2026-02-13 09:30:00-06:00,Long,85,Immediate same-bar,2026-02-13 09:30:00-06:00,0.0,
S02857,2026-02-15 21:25:00-06:00,Short,90,Immediate same-bar,2026-02-15 21:25:00-06:00,0.0,
S02858,2026-02-15 22:00:00-06:00,Short,75,Opposite BOS first,,,2026-02-15 22:25:00-06:00
S02859,2026-02-15 22:25:00-06:00,Long,90,Immediate same-bar,2026-02-15 22:25:00-06:00,0.0,
S02860,2026-02-15 23:35:00-06:00,Short,90,Immediate same-bar,2026-02-15 23:35:00-06:00,0.0,
S02861,2026-02-16 00:40:00-06:00,Long,90,Immediate same-bar,2026-02-16 00:40:00-06:00,0.0,
S02862,2026-02-16 10:35:00-06:00,Short,75,Immediate same-bar,2026-02-16 10:35:00-06:00,0.0,
S02863,2026-02-17 00:10:00-06:00,Short,75,Never within expiry,,,
S02864,2026-02-17 00:40:00-06:00,Short,75,Never within expiry,,,
S02865,2026-02-17 04:40:00-06:00,Short,90,Immediate same-bar,2026-02-17 04:40:00-06:00,0.0,
S02866,2026-02-17 07:50:00-06:00,Short,75,Opposite BOS first,,,2026-02-17 08:30:00-06:00
S02867,2026-02-17 08:30:00-06:00,Long,90,Immediate same-bar,2026-02-17 08:30:00-06:00,0.0,
S02868,2026-02-17 08:55:00-06:00,Short,75,Immediate same-bar,2026-02-17 08:55:00-06:00,0.0,
S02869,2026-02-17 09:30:00-06:00,Long,70,Opposite BOS first,,,2026-02-17 09:35:00-06:00
S02870,2026-02-18 06:05:00-06:00,Short,75,Opposite BOS first,,,2026-02-18 06:10:00-06:00
S02871,2026-02-18 06:10:00-06:00,Long,90,Immediate same-bar,2026-02-18 06:10:00-06:00,0.0,
S02872,2026-02-18 06:30:00-06:00,Short,90,Immediate same-bar,2026-02-18 06:30:00-06:00,0.0,
S02873,2026-02-18 07:45:00-06:00,Short,90,Immediate same-bar,2026-02-18 07:45:00-06:00,0.0,
S02874,2026-02-18 08:55:00-06:00,Long,90,Immediate same-bar,2026-02-18 08:55:00-06:00,0.0,
S02875,2026-02-18 11:05:00-06:00,Short,85,Never within expiry,,,
S02876,2026-02-18 12:25:00-06:00,Short,85,Immediate same-bar,2026-02-18 12:25:00-06:00,0.0,
S02877,2026-02-18 13:30:00-06:00,Short,75,Immediate same-bar,2026-02-18 13:30:00-06:00,0.0,
S02878,2026-02-18 15:50:00-06:00,Short,75,Immediate same-bar,2026-02-18 15:50:00-06:00,0.0,
S02879,2026-02-18 21:45:00-06:00,Long,75,Never within expiry,,,
S02880,2026-02-18 22:45:00-06:00,Short,90,Immediate same-bar,2026-02-18 22:45:00-06:00,0.0,
S02881,2026-02-18 23:45:00-06:00,Short,75,Opposite BOS first,,,2026-02-18 23:50:00-06:00
S02882,2026-02-19 02:40:00-06:00,Short,75,Immediate same-bar,2026-02-19 02:40:00-06:00,0.0,
S02883,2026-02-19 10:40:00-06:00,Short,100,Immediate same-bar,2026-02-19 10:40:00-06:00,0.0,
S02884,2026-02-20 03:05:00-06:00,Short,75,Opposite BOS first,,,2026-02-20 03:10:00-06:00
S02885,2026-02-20 03:10:00-06:00,Long,75,Immediate same-bar,2026-02-20 03:10:00-06:00,0.0,
S02886,2026-02-20 11:15:00-06:00,Short,100,Immediate same-bar,2026-02-20 11:15:00-06:00,0.0,
S02887,2026-02-20 12:30:00-06:00,Short,85,Opposite BOS first,,,2026-02-20 12:40:00-06:00
S02888,2026-02-20 12:40:00-06:00,Long,75,Immediate same-bar,2026-02-20 12:40:00-06:00,0.0,
S02889,2026-02-23 12:20:00-06:00,Long,75,Immediate same-bar,2026-02-23 12:20:00-06:00,0.0,
S02890,2026-02-23 13:25:00-06:00,Short,85,Immediate same-bar,2026-02-23 13:25:00-06:00,0.0,
S02891,2026-02-24 03:10:00-06:00,Long,90,Immediate same-bar,2026-02-24 03:10:00-06:00,0.0,
S02892,2026-02-24 06:40:00-06:00,Long,75,Opposite BOS first,,,2026-02-24 06:45:00-06:00
S02893,2026-02-24 06:45:00-06:00,Short,90,Immediate same-bar,2026-02-24 06:45:00-06:00,0.0,
S02894,2026-02-24 12:20:00-06:00,Short,85,Immediate same-bar,2026-02-24 12:20:00-06:00,0.0,
S02895,2026-02-24 13:15:00-06:00,Short,85,Immediate same-bar,2026-02-24 13:15:00-06:00,0.0,
S02896,2026-02-24 14:50:00-06:00,Short,85,Never within expiry,,,
S02897,2026-02-24 18:40:00-06:00,Long,90,Immediate same-bar,2026-02-24 18:40:00-06:00,0.0,
S02898,2026-02-24 21:05:00-06:00,Long,75,Opposite BOS first,,,2026-02-24 21:10:00-06:00
S02899,2026-02-24 21:10:00-06:00,Short,75,Immediate same-bar,2026-02-24 21:10:00-06:00,0.0,
S02900,2026-02-24 23:05:00-06:00,Long,90,Immediate same-bar,2026-02-24 23:05:00-06:00,0.0,
S02901,2026-02-24 23:30:00-06:00,Long,75,Never within expiry,,,
S02902,2026-02-25 01:30:00-06:00,Short,90,Immediate same-bar,2026-02-25 01:30:00-06:00,0.0,
S02903,2026-02-25 11:50:00-06:00,Long,75,Immediate same-bar,2026-02-25 11:50:00-06:00,0.0,
S02904,2026-02-25 13:00:00-06:00,Long,75,Immediate same-bar,2026-02-25 13:00:00-06:00,0.0,
S02905,2026-02-25 14:20:00-06:00,Short,75,Immediate same-bar,2026-02-25 14:20:00-06:00,0.0,
S02906,2026-02-25 14:50:00-06:00,Short,70,Never within expiry,,,
S02907,2026-02-25 15:25:00-06:00,Short,70,Never within expiry,,,
S02908,2026-02-25 21:30:00-06:00,Long,90,Immediate same-bar,2026-02-25 21:30:00-06:00,0.0,
S02909,2026-02-25 22:30:00-06:00,Short,75,Immediate same-bar,2026-02-25 22:30:00-06:00,0.0,
S02910,2026-02-25 23:00:00-06:00,Short,90,Immediate same-bar,2026-02-25 23:00:00-06:00,0.0,
S02911,2026-02-25 23:45:00-06:00,Long,90,Immediate same-bar,2026-02-25 23:45:00-06:00,0.0,
S02912,2026-02-26 08:20:00-06:00,Long,75,Opposite BOS first,,,2026-02-26 08:25:00-06:00
S02913,2026-02-26 08:25:00-06:00,Short,90,Immediate same-bar,2026-02-26 08:25:00-06:00,0.0,
S02914,2026-02-27 00:10:00-06:00,Long,75,Opposite BOS first,,,2026-02-27 00:15:00-06:00
S02915,2026-02-27 01:20:00-06:00,Long,75,Immediate same-bar,2026-02-27 01:20:00-06:00,0.0,
S02916,2026-02-27 09:40:00-06:00,Long,85,Immediate same-bar,2026-02-27 09:40:00-06:00,0.0,
S02917,2026-02-27 11:20:00-06:00,Long,85,Opposite BOS first,,,2026-02-27 11:45:00-06:00
S02918,2026-02-27 14:10:00-06:00,Long,100,Immediate same-bar,2026-02-27 14:10:00-06:00,0.0,
S02919,2026-03-02 06:15:00-06:00,Short,75,Immediate same-bar,2026-03-02 06:15:00-06:00,0.0,
S02920,2026-03-02 07:15:00-06:00,Long,75,Immediate same-bar,2026-03-02 07:15:00-06:00,0.0,
S02921,2026-03-02 07:55:00-06:00,Long,75,Later within expiry,2026-03-02 08:30:00-06:00,7.0,
S02922,2026-03-02 08:30:00-06:00,Long,90,Immediate same-bar,2026-03-02 08:30:00-06:00,0.0,
S02923,2026-03-03 05:35:00-06:00,Long,75,Immediate same-bar,2026-03-03 05:35:00-06:00,0.0,
S02924,2026-03-03 09:15:00-06:00,Short,90,Immediate same-bar,2026-03-03 09:15:00-06:00,0.0,
S02925,2026-03-03 10:45:00-06:00,Long,75,Immediate same-bar,2026-03-03 10:45:00-06:00,0.0,
S02926,2026-03-03 12:20:00-06:00,Long,75,Immediate same-bar,2026-03-03 12:20:00-06:00,0.0,
S02927,2026-03-04 00:10:00-06:00,Short,75,Immediate same-bar,2026-03-04 00:10:00-06:00,0.0,
S02928,2026-03-04 14:55:00-06:00,Short,75,Immediate same-bar,2026-03-04 14:55:00-06:00,0.0,
S02929,2026-03-05 03:00:00-06:00,Long,90,Immediate same-bar,2026-03-05 03:00:00-06:00,0.0,
S02930,2026-03-05 06:45:00-06:00,Short,75,Immediate same-bar,2026-03-05 06:45:00-06:00,0.0,
S02931,2026-03-05 09:30:00-06:00,Long,85,Never within expiry,,,
S02932,2026-03-06 00:55:00-06:00,Short,75,Immediate same-bar,2026-03-06 00:55:00-06:00,0.0,
S02933,2026-03-06 01:25:00-06:00,Short,75,Never within expiry,,,
S02934,2026-03-06 02:20:00-06:00,Short,90,Immediate same-bar,2026-03-06 02:20:00-06:00,0.0,
S02935,2026-03-06 03:05:00-06:00,Short,75,Immediate same-bar,2026-03-06 03:05:00-06:00,0.0,
S02936,2026-03-06 14:20:00-06:00,Short,75,Immediate same-bar,2026-03-06 14:20:00-06:00,0.0,
S02937,2026-03-09 08:45:00-05:00,Long,75,Opposite BOS first,,,2026-03-09 08:50:00-05:00
S02938,2026-03-09 08:50:00-05:00,Short,75,Immediate same-bar,2026-03-09 08:50:00-05:00,0.0,
S02939,2026-03-09 09:35:00-05:00,Long,85,Immediate same-bar,2026-03-09 09:35:00-05:00,0.0,
S02940,2026-03-10 02:00:00-05:00,Long,90,Later within expiry,2026-03-10 02:05:00-05:00,1.0,
S02941,2026-03-10 03:00:00-05:00,Long,75,Immediate same-bar,2026-03-10 03:00:00-05:00,0.0,
S02942,2026-03-10 06:00:00-05:00,Long,90,Immediate same-bar,2026-03-10 06:00:00-05:00,0.0,
S02943,2026-03-10 11:00:00-05:00,Long,85,Opposite BOS first,,,2026-03-10 11:05:00-05:00
S02944,2026-03-10 11:05:00-05:00,Short,85,Immediate same-bar,2026-03-10 11:05:00-05:00,0.0,
S02945,2026-03-10 12:15:00-05:00,Long,100,Immediate same-bar,2026-03-10 12:15:00-05:00,0.0,
S02946,2026-03-10 13:10:00-05:00,Short,75,Immediate same-bar,2026-03-10 13:10:00-05:00,0.0,
S02947,2026-03-11 10:10:00-05:00,Long,85,Opposite BOS first,,,2026-03-11 10:25:00-05:00
S02948,2026-03-11 10:25:00-05:00,Short,100,Immediate same-bar,2026-03-11 10:25:00-05:00,0.0,
S02949,2026-03-12 07:00:00-05:00,Short,90,Immediate same-bar,2026-03-12 07:00:00-05:00,0.0,
S02950,2026-03-12 08:15:00-05:00,Short,75,Immediate same-bar,2026-03-12 08:15:00-05:00,0.0,
S02951,2026-03-12 12:50:00-05:00,Short,85,Immediate same-bar,2026-03-12 12:50:00-05:00,0.0,
S02952,2026-03-12 14:55:00-05:00,Short,75,Immediate same-bar,2026-03-12 14:55:00-05:00,0.0,
S02953,2026-03-12 19:15:00-05:00,Short,75,Opposite BOS first,,,2026-03-12 19:25:00-05:00
S02954,2026-03-12 19:25:00-05:00,Long,75,Immediate same-bar,2026-03-12 19:25:00-05:00,0.0,
S02955,2026-03-13 03:35:00-05:00,Short,75,Opposite BOS first,,,2026-03-13 03:45:00-05:00
S02956,2026-03-13 10:40:00-05:00,Short,75,Immediate same-bar,2026-03-13 10:40:00-05:00,0.0,
S02957,2026-03-13 12:45:00-05:00,Short,75,Immediate same-bar,2026-03-13 12:45:00-05:00,0.0,
S02958,2026-03-13 15:55:00-05:00,Short,75,Immediate same-bar,2026-03-13 15:55:00-05:00,0.0,
S02959,2026-03-17 12:50:00-05:00,Long,75,Immediate same-bar,2026-03-17 12:50:00-05:00,0.0,
S02960,2026-03-17 13:30:00-05:00,Long,85,Opposite BOS first,,,2026-03-17 13:40:00-05:00
S02961,2026-03-17 14:50:00-05:00,Long,100,Immediate same-bar,2026-03-17 14:50:00-05:00,0.0,
S02962,2026-03-17 19:05:00-05:00,Long,90,Immediate same-bar,2026-03-17 19:05:00-05:00,0.0,
S02963,2026-03-18 04:40:00-05:00,Long,75,Immediate same-bar,2026-03-18 04:40:00-05:00,0.0,
S02964,2026-03-18 05:55:00-05:00,Short,75,Immediate same-bar,2026-03-18 05:55:00-05:00,0.0,
S02965,2026-03-18 19:00:00-05:00,Long,90,Immediate same-bar,2026-03-18 19:00:00-05:00,0.0,
S02966,2026-03-18 19:45:00-05:00,Long,90,Never within expiry,,,
S02967,2026-03-18 20:35:00-05:00,Long,90,Immediate same-bar,2026-03-18 20:35:00-05:00,0.0,
S02968,2026-03-19 04:45:00-05:00,Long,90,Immediate same-bar,2026-03-19 04:45:00-05:00,0.0,
S02969,2026-03-19 08:50:00-05:00,Long,90,Immediate same-bar,2026-03-19 08:50:00-05:00,0.0,
S02970,2026-03-19 10:35:00-05:00,Long,85,Never within expiry,,,
S02971,2026-03-19 12:05:00-05:00,Short,75,Immediate same-bar,2026-03-19 12:05:00-05:00,0.0,
S02972,2026-03-19 13:10:00-05:00,Long,75,Immediate same-bar,2026-03-19 13:10:00-05:00,0.0,
S02973,2026-03-19 14:00:00-05:00,Long,75,Immediate same-bar,2026-03-19 14:00:00-05:00,0.0,
S02974,2026-03-20 02:45:00-05:00,Short,75,Opposite BOS first,,,2026-03-20 03:05:00-05:00
S02975,2026-03-20 08:30:00-05:00,Short,90,Immediate same-bar,2026-03-20 08:30:00-05:00,0.0,
S02976,2026-03-20 09:50:00-05:00,Short,75,Immediate same-bar,2026-03-20 09:50:00-05:00,0.0,
S02977,2026-03-20 10:20:00-05:00,Short,85,Opposite BOS first,,,2026-03-20 11:00:00-05:00
S02978,2026-03-20 11:00:00-05:00,Long,75,Immediate same-bar,2026-03-20 11:00:00-05:00,0.0,
S02979,2026-03-20 12:05:00-05:00,Long,85,Opposite BOS first,,,2026-03-20 12:30:00-05:00
S02980,2026-03-20 12:30:00-05:00,Long,70,Never within expiry,,,
S02981,2026-03-20 13:20:00-05:00,Short,75,Immediate same-bar,2026-03-20 13:20:00-05:00,0.0,
S02982,2026-03-22 19:35:00-05:00,Short,75,Immediate same-bar,2026-03-22 19:35:00-05:00,0.0,
S02983,2026-03-23 04:30:00-05:00,Short,90,Immediate same-bar,2026-03-23 04:30:00-05:00,0.0,
S02984,2026-03-23 05:35:00-05:00,Short,75,Immediate same-bar,2026-03-23 05:35:00-05:00,0.0,
S02985,2026-03-23 23:00:00-05:00,Long,75,Immediate same-bar,2026-03-23 23:00:00-05:00,0.0,
S02986,2026-03-24 00:15:00-05:00,Short,75,Never within expiry,,,
S02987,2026-03-24 01:15:00-05:00,Short,75,Opposite BOS first,,,2026-03-24 01:20:00-05:00
S02988,2026-03-24 10:00:00-05:00,Long,100,Immediate same-bar,2026-03-24 10:00:00-05:00,0.0,
S02989,2026-03-24 11:35:00-05:00,Short,75,Immediate same-bar,2026-03-24 11:35:00-05:00,0.0,
S02990,2026-03-25 06:20:00-05:00,Long,90,Immediate same-bar,2026-03-25 06:20:00-05:00,0.0,
S02991,2026-03-25 07:15:00-05:00,Long,75,Opposite BOS first,,,2026-03-25 07:20:00-05:00
S02992,2026-03-25 07:20:00-05:00,Short,75,Immediate same-bar,2026-03-25 07:20:00-05:00,0.0,
S02993,2026-03-25 08:35:00-05:00,Short,75,Later within expiry,2026-03-25 08:50:00-05:00,3.0,
S02994,2026-03-25 10:15:00-05:00,Short,100,Immediate same-bar,2026-03-25 10:15:00-05:00,0.0,
S02995,2026-03-25 13:35:00-05:00,Long,85,Opposite BOS first,,,2026-03-25 13:40:00-05:00
S02996,2026-03-26 08:15:00-05:00,Long,75,Immediate same-bar,2026-03-26 08:15:00-05:00,0.0,
S02997,2026-03-26 08:45:00-05:00,Long,75,Immediate same-bar,2026-03-26 08:45:00-05:00,0.0,
S02998,2026-03-26 09:55:00-05:00,Long,85,Never within expiry,,,
S02999,2026-03-26 11:20:00-05:00,Short,75,Immediate same-bar,2026-03-26 11:20:00-05:00,0.0,
S03000,2026-03-26 13:25:00-05:00,Short,75,Immediate same-bar,2026-03-26 13:25:00-05:00,0.0,
S03001,2026-03-26 14:05:00-05:00,Short,75,Immediate same-bar,2026-03-26 14:05:00-05:00,0.0,
S03002,2026-03-26 15:10:00-05:00,Long,100,Immediate same-bar,2026-03-26 15:10:00-05:00,0.0,
S03003,2026-03-26 19:20:00-05:00,Long,75,Opposite BOS first,,,2026-03-26 19:25:00-05:00
S03004,2026-03-26 19:25:00-05:00,Short,75,Immediate same-bar,2026-03-26 19:25:00-05:00,0.0,
S03005,2026-03-26 22:35:00-05:00,Long,90,Immediate same-bar,2026-03-26 22:35:00-05:00,0.0,
S03006,2026-03-27 11:35:00-05:00,Short,75,Immediate same-bar,2026-03-27 11:35:00-05:00,0.0,
S03007,2026-03-30 05:50:00-05:00,Short,75,Opposite BOS first,,,2026-03-30 06:00:00-05:00
S03008,2026-03-30 09:40:00-05:00,Short,100,Immediate same-bar,2026-03-30 09:40:00-05:00,0.0,
S03009,2026-03-30 12:00:00-05:00,Short,75,Immediate same-bar,2026-03-30 12:00:00-05:00,0.0,
S03010,2026-03-30 13:25:00-05:00,Short,75,Immediate same-bar,2026-03-30 13:25:00-05:00,0.0,
S03011,2026-03-30 19:35:00-05:00,Short,75,Opposite BOS first,,,2026-03-30 19:40:00-05:00
S03012,2026-03-30 19:40:00-05:00,Long,90,Immediate same-bar,2026-03-30 19:40:00-05:00,0.0,
S03013,2026-03-30 20:25:00-05:00,Long,75,Immediate same-bar,2026-03-30 20:25:00-05:00,0.0,
S03014,2026-03-31 06:10:00-05:00,Short,75,Opposite BOS first,,,2026-03-31 06:20:00-05:00
S03015,2026-03-31 20:05:00-05:00,Long,75,Opposite BOS first,,,2026-03-31 20:30:00-05:00
S03016,2026-03-31 20:30:00-05:00,Short,90,Immediate same-bar,2026-03-31 20:30:00-05:00,0.0,
S03017,2026-03-31 22:40:00-05:00,Short,75,Opposite BOS first,,,2026-03-31 23:20:00-05:00
S03018,2026-04-01 09:35:00-05:00,Long,75,Immediate same-bar,2026-04-01 09:35:00-05:00,0.0,
S03019,2026-04-01 12:00:00-05:00,Long,75,Immediate same-bar,2026-04-01 12:00:00-05:00,0.0,
S03020,2026-04-01 12:55:00-05:00,Short,100,Immediate same-bar,2026-04-01 12:55:00-05:00,0.0,
S03021,2026-04-01 18:10:00-05:00,Short,75,Never within expiry,,,
S03022,2026-04-01 19:40:00-05:00,Long,90,Immediate same-bar,2026-04-01 19:40:00-05:00,0.0,
S03023,2026-04-02 14:50:00-05:00,Long,75,Immediate same-bar,2026-04-02 14:50:00-05:00,0.0,
S03024,2026-04-03 01:30:00-05:00,Short,90,Immediate same-bar,2026-04-03 01:30:00-05:00,0.0,
S03025,2026-04-03 06:20:00-05:00,Short,75,Opposite BOS first,,,2026-04-03 06:25:00-05:00
S03026,2026-04-03 06:25:00-05:00,Long,90,Immediate same-bar,2026-04-03 06:25:00-05:00,0.0,
S03027,2026-04-03 07:55:00-05:00,Long,75,Opposite BOS first,,,2026-04-05 17:00:00-05:00
S03028,2026-04-05 21:05:00-05:00,Long,90,Immediate same-bar,2026-04-05 21:05:00-05:00,0.0,
S03029,2026-04-05 22:15:00-05:00,Short,90,Immediate same-bar,2026-04-05 22:15:00-05:00,0.0,
S03030,2026-04-06 02:10:00-05:00,Long,75,Later within expiry,2026-04-06 02:45:00-05:00,7.0,
S03031,2026-04-06 02:45:00-05:00,Long,90,Immediate same-bar,2026-04-06 02:45:00-05:00,0.0,
S03032,2026-04-06 07:25:00-05:00,Short,75,Opposite BOS first,,,2026-04-06 07:30:00-05:00
S03033,2026-04-06 08:00:00-05:00,Short,90,Immediate same-bar,2026-04-06 08:00:00-05:00,0.0,
S03034,2026-04-06 08:05:00-05:00,Long,75,Later within expiry,2026-04-06 08:30:00-05:00,5.0,
S03035,2026-04-06 08:30:00-05:00,Long,90,Immediate same-bar,2026-04-06 08:30:00-05:00,0.0,
S03036,2026-04-06 09:00:00-05:00,Short,75,Never within expiry,,,
S03037,2026-04-06 11:40:00-05:00,Long,85,Immediate same-bar,2026-04-06 11:40:00-05:00,0.0,
S03038,2026-04-06 12:00:00-05:00,Short,100,Immediate same-bar,2026-04-06 12:00:00-05:00,0.0,
S03039,2026-04-06 14:40:00-05:00,Long,85,Later within expiry,2026-04-06 14:45:00-05:00,1.0,
S03040,2026-04-06 19:15:00-05:00,Long,90,Immediate same-bar,2026-04-06 19:15:00-05:00,0.0,
S03041,2026-04-07 05:35:00-05:00,Short,90,Immediate same-bar,2026-04-07 05:35:00-05:00,0.0,
S03042,2026-04-07 22:25:00-05:00,Long,75,Opposite BOS first,,,2026-04-07 22:45:00-05:00
S03043,2026-04-07 22:45:00-05:00,Short,75,Immediate same-bar,2026-04-07 22:45:00-05:00,0.0,
S03044,2026-04-07 23:05:00-05:00,Long,90,Immediate same-bar,2026-04-07 23:05:00-05:00,0.0,
S03045,2026-04-08 02:00:00-05:00,Short,90,Immediate same-bar,2026-04-08 02:00:00-05:00,0.0,
S03046,2026-04-08 03:45:00-05:00,Short,75,Opposite BOS first,,,2026-04-08 03:55:00-05:00
S03047,2026-04-08 03:55:00-05:00,Long,90,Immediate same-bar,2026-04-08 03:55:00-05:00,0.0,
S03048,2026-04-08 07:00:00-05:00,Long,90,Immediate same-bar,2026-04-08 07:00:00-05:00,0.0,
S03049,2026-04-08 07:20:00-05:00,Short,90,Immediate same-bar,2026-04-08 07:20:00-05:00,0.0,
S03050,2026-04-08 08:35:00-05:00,Short,90,Immediate same-bar,2026-04-08 08:35:00-05:00,0.0,
S03051,2026-04-08 13:15:00-05:00,Short,75,Immediate same-bar,2026-04-08 13:15:00-05:00,0.0,
S03052,2026-04-08 21:05:00-05:00,Short,75,Opposite BOS first,,,2026-04-08 21:15:00-05:00
S03053,2026-04-08 21:15:00-05:00,Long,90,Immediate same-bar,2026-04-08 21:15:00-05:00,0.0,
S03054,2026-04-08 23:20:00-05:00,Long,75,Opposite BOS first,,,2026-04-09 00:05:00-05:00
S03055,2026-04-09 02:30:00-05:00,Short,90,Immediate same-bar,2026-04-09 02:30:00-05:00,0.0,
S03056,2026-04-09 08:50:00-05:00,Long,75,Opposite BOS first,,,2026-04-09 09:05:00-05:00
S03057,2026-04-09 09:05:00-05:00,Short,75,Immediate same-bar,2026-04-09 09:05:00-05:00,0.0,
S03058,2026-04-09 10:30:00-05:00,Long,100,Immediate same-bar,2026-04-09 10:30:00-05:00,0.0,
S03059,2026-04-09 13:00:00-05:00,Short,75,Immediate same-bar,2026-04-09 13:00:00-05:00,0.0,
S03060,2026-04-09 14:50:00-05:00,Long,75,Immediate same-bar,2026-04-09 14:50:00-05:00,0.0,
S03061,2026-04-09 19:30:00-05:00,Short,75,Opposite BOS first,,,2026-04-09 19:35:00-05:00
S03062,2026-04-09 23:45:00-05:00,Short,75,Immediate same-bar,2026-04-09 23:45:00-05:00,0.0,
S03063,2026-04-10 04:15:00-05:00,Long,90,Immediate same-bar,2026-04-10 04:15:00-05:00,0.0,
S03064,2026-04-10 10:35:00-05:00,Short,100,Immediate same-bar,2026-04-10 10:35:00-05:00,0.0,
S03065,2026-04-10 11:40:00-05:00,Short,100,Immediate same-bar,2026-04-10 11:40:00-05:00,0.0,
S03066,2026-04-10 14:10:00-05:00,Long,75,Immediate same-bar,2026-04-10 14:10:00-05:00,0.0,
