trade_id,direction,setup_timestamp,bos_timestamp,retest_timestamp,confirmation_timestamp,entry_timestamp,exit_timestamp,setup_to_bos_bars,bos_to_retest_bars,retest_to_confirm_bars,same_bar_setup_bos,confirm_equals_entry,confirm_to_entry_bars,setup_not_after_bos,retest_after_bos,confirm_after_retest,event_order_pass,bos_equals_retest,retest_equals_confirm,setup_equals_bos_equals_retest,bos_equals_retest_equals_confirm
A0295,Short,2024-12-30 14:25:00-06:00,2024-12-30 14:25:00-06:00,2024-12-30 14:30:00-06:00,2024-12-30 14:35:00-06:00,2024-12-30 14:35:00-06:00,2024-12-30 15:00:00-06:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0296,Short,2024-12-31 11:20:00-06:00,2024-12-31 11:20:00-06:00,2024-12-31 11:25:00-06:00,2024-12-31 11:30:00-06:00,2024-12-31 11:30:00-06:00,2024-12-31 11:55:00-06:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0297,Long,2025-01-01 23:10:00-06:00,2025-01-01 23:10:00-06:00,2025-01-01 23:15:00-06:00,2025-01-01 23:25:00-06:00,2025-01-01 23:25:00-06:00,2025-01-02 00:25:00-06:00,0,1,2,True,True,0,True,True,True,True,False,False,False,False
A0298,Long,2025-01-06 08:30:00-06:00,2025-01-06 08:30:00-06:00,2025-01-06 08:35:00-06:00,2025-01-06 08:40:00-06:00,2025-01-06 08:40:00-06:00,2025-01-06 09:25:00-06:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0299,Short,2025-01-06 12:00:00-06:00,2025-01-06 12:00:00-06:00,2025-01-06 12:05:00-06:00,2025-01-06 12:10:00-06:00,2025-01-06 12:10:00-06:00,2025-01-06 13:00:00-06:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0300,Short,2025-01-06 20:20:00-06:00,2025-01-06 20:50:00-06:00,2025-01-06 20:55:00-06:00,2025-01-06 21:00:00-06:00,2025-01-06 21:00:00-06:00,2025-01-06 21:30:00-06:00,6,1,1,False,True,0,True,True,True,True,False,False,False,False
A0301,Long,2025-01-07 23:40:00-06:00,2025-01-07 23:40:00-06:00,2025-01-07 23:45:00-06:00,2025-01-07 23:50:00-06:00,2025-01-07 23:50:00-06:00,2025-01-08 00:30:00-06:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0302,Short,2025-01-08 05:15:00-06:00,2025-01-08 05:15:00-06:00,2025-01-08 05:20:00-06:00,2025-01-08 05:25:00-06:00,2025-01-08 05:25:00-06:00,2025-01-08 05:30:00-06:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0303,Short,2025-01-13 01:05:00-06:00,2025-01-13 01:05:00-06:00,2025-01-13 01:10:00-06:00,2025-01-13 01:15:00-06:00,2025-01-13 01:15:00-06:00,2025-01-13 02:05:00-06:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0304,Short,2025-01-14 10:40:00-06:00,2025-01-14 10:40:00-06:00,2025-01-14 11:10:00-06:00,2025-01-14 11:20:00-06:00,2025-01-14 11:20:00-06:00,2025-01-14 12:15:00-06:00,0,6,2,True,True,0,True,True,True,True,False,False,False,False
A0305,Short,2025-01-15 10:30:00-06:00,2025-01-15 10:30:00-06:00,2025-01-15 10:35:00-06:00,2025-01-15 10:40:00-06:00,2025-01-15 10:40:00-06:00,2025-01-15 11:30:00-06:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0306,Long,2025-01-16 00:10:00-06:00,2025-01-16 00:10:00-06:00,2025-01-16 00:15:00-06:00,2025-01-16 00:20:00-06:00,2025-01-16 00:20:00-06:00,2025-01-16 00:40:00-06:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0307,Short,2025-01-16 06:05:00-06:00,2025-01-16 06:05:00-06:00,2025-01-16 06:15:00-06:00,2025-01-16 06:20:00-06:00,2025-01-16 06:20:00-06:00,2025-01-16 07:20:00-06:00,0,2,1,True,True,0,True,True,True,True,False,False,False,False
A0308,Long,2025-01-17 09:55:00-06:00,2025-01-17 09:55:00-06:00,2025-01-17 10:00:00-06:00,2025-01-17 10:10:00-06:00,2025-01-17 10:10:00-06:00,2025-01-17 11:10:00-06:00,0,1,2,True,True,0,True,True,True,True,False,False,False,False
A0309,Long,2025-01-17 12:05:00-06:00,2025-01-17 12:05:00-06:00,2025-01-17 12:10:00-06:00,2025-01-17 12:15:00-06:00,2025-01-17 12:15:00-06:00,2025-01-17 12:40:00-06:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0310,Short,2025-01-20 06:10:00-06:00,2025-01-20 06:10:00-06:00,2025-01-20 06:15:00-06:00,2025-01-20 06:20:00-06:00,2025-01-20 06:20:00-06:00,2025-01-20 07:20:00-06:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0311,Long,2025-01-20 07:30:00-06:00,2025-01-20 07:30:00-06:00,2025-01-20 07:35:00-06:00,2025-01-20 07:40:00-06:00,2025-01-20 07:40:00-06:00,2025-01-20 08:20:00-06:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0312,Long,2025-01-21 15:00:00-06:00,2025-01-21 15:00:00-06:00,2025-01-21 15:05:00-06:00,2025-01-21 15:10:00-06:00,2025-01-21 15:10:00-06:00,2025-01-21 17:10:00-06:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0313,Long,2025-01-23 19:05:00-06:00,2025-01-23 19:05:00-06:00,2025-01-23 19:10:00-06:00,2025-01-23 19:15:00-06:00,2025-01-23 19:15:00-06:00,2025-01-23 19:30:00-06:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0314,Long,2025-01-24 03:15:00-06:00,2025-01-24 03:15:00-06:00,2025-01-24 03:35:00-06:00,2025-01-24 03:40:00-06:00,2025-01-24 03:40:00-06:00,2025-01-24 04:15:00-06:00,0,4,1,True,True,0,True,True,True,True,False,False,False,False
A0315,Short,2025-01-27 10:20:00-06:00,2025-01-27 10:20:00-06:00,2025-01-27 10:25:00-06:00,2025-01-27 10:35:00-06:00,2025-01-27 10:35:00-06:00,2025-01-27 10:45:00-06:00,0,1,2,True,True,0,True,True,True,True,False,False,False,False
A0316,Long,2025-01-28 09:00:00-06:00,2025-01-28 09:00:00-06:00,2025-01-28 09:05:00-06:00,2025-01-28 09:10:00-06:00,2025-01-28 09:10:00-06:00,2025-01-28 10:10:00-06:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0317,Short,2025-01-30 09:00:00-06:00,2025-01-30 09:00:00-06:00,2025-01-30 09:05:00-06:00,2025-01-30 09:15:00-06:00,2025-01-30 09:15:00-06:00,2025-01-30 10:00:00-06:00,0,1,2,True,True,0,True,True,True,True,False,False,False,False
A0318,Short,2025-01-31 12:15:00-06:00,2025-01-31 12:15:00-06:00,2025-01-31 12:20:00-06:00,2025-01-31 12:25:00-06:00,2025-01-31 12:25:00-06:00,2025-01-31 12:50:00-06:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0319,Long,2025-02-03 04:30:00-06:00,2025-02-03 04:30:00-06:00,2025-02-03 04:35:00-06:00,2025-02-03 04:40:00-06:00,2025-02-03 04:40:00-06:00,2025-02-03 05:40:00-06:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0320,Short,2025-02-04 15:00:00-06:00,2025-02-04 15:00:00-06:00,2025-02-04 15:05:00-06:00,2025-02-04 15:10:00-06:00,2025-02-04 15:10:00-06:00,2025-02-04 17:10:00-06:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0321,Long,2025-02-05 14:55:00-06:00,2025-02-05 14:55:00-06:00,2025-02-05 15:00:00-06:00,2025-02-05 15:05:00-06:00,2025-02-05 15:05:00-06:00,2025-02-05 17:05:00-06:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0322,Long,2025-02-07 08:30:00-06:00,2025-02-07 08:30:00-06:00,2025-02-07 08:35:00-06:00,2025-02-07 08:45:00-06:00,2025-02-07 08:45:00-06:00,2025-02-07 08:55:00-06:00,0,1,2,True,True,0,True,True,True,True,False,False,False,False
A0323,Short,2025-02-07 09:00:00-06:00,2025-02-07 09:00:00-06:00,2025-02-07 09:05:00-06:00,2025-02-07 09:10:00-06:00,2025-02-07 09:10:00-06:00,2025-02-07 09:35:00-06:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0324,Short,2025-02-11 14:35:00-06:00,2025-02-11 14:35:00-06:00,2025-02-11 14:50:00-06:00,2025-02-11 15:05:00-06:00,2025-02-11 15:05:00-06:00,2025-02-11 17:00:00-06:00,0,3,3,True,True,0,True,True,True,True,False,False,False,False
A0325,Short,2025-02-12 03:00:00-06:00,2025-02-12 03:00:00-06:00,2025-02-12 03:05:00-06:00,2025-02-12 03:10:00-06:00,2025-02-12 03:10:00-06:00,2025-02-12 04:10:00-06:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0326,Long,2025-02-12 10:55:00-06:00,2025-02-12 10:55:00-06:00,2025-02-12 11:00:00-06:00,2025-02-12 11:10:00-06:00,2025-02-12 11:10:00-06:00,2025-02-12 12:10:00-06:00,0,1,2,True,True,0,True,True,True,True,False,False,False,False
A0327,Long,2025-02-12 21:05:00-06:00,2025-02-12 21:05:00-06:00,2025-02-12 21:15:00-06:00,2025-02-12 21:20:00-06:00,2025-02-12 21:20:00-06:00,2025-02-12 22:20:00-06:00,0,2,1,True,True,0,True,True,True,True,False,False,False,False
A0328,Short,2025-02-13 23:35:00-06:00,2025-02-13 23:35:00-06:00,2025-02-13 23:40:00-06:00,2025-02-13 23:45:00-06:00,2025-02-13 23:45:00-06:00,2025-02-14 00:00:00-06:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0329,Long,2025-02-17 04:40:00-06:00,2025-02-17 04:40:00-06:00,2025-02-17 04:50:00-06:00,2025-02-17 05:00:00-06:00,2025-02-17 05:00:00-06:00,2025-02-17 05:25:00-06:00,0,2,2,True,True,0,True,True,True,True,False,False,False,False
A0330,Short,2025-02-17 08:25:00-06:00,2025-02-17 08:25:00-06:00,2025-02-17 08:30:00-06:00,2025-02-17 08:35:00-06:00,2025-02-17 08:35:00-06:00,2025-02-17 09:15:00-06:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0331,Short,2025-02-18 08:25:00-06:00,2025-02-18 08:25:00-06:00,2025-02-18 08:30:00-06:00,2025-02-18 08:35:00-06:00,2025-02-18 08:35:00-06:00,2025-02-18 08:45:00-06:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0332,Long,2025-02-19 13:10:00-06:00,2025-02-19 13:10:00-06:00,2025-02-19 13:15:00-06:00,2025-02-19 13:20:00-06:00,2025-02-19 13:20:00-06:00,2025-02-19 14:20:00-06:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0333,Long,2025-02-20 14:45:00-06:00,2025-02-20 14:45:00-06:00,2025-02-20 14:50:00-06:00,2025-02-20 14:55:00-06:00,2025-02-20 14:55:00-06:00,2025-02-20 15:55:00-06:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0334,Long,2025-02-24 03:05:00-06:00,2025-02-24 03:05:00-06:00,2025-02-24 03:10:00-06:00,2025-02-24 03:15:00-06:00,2025-02-24 03:15:00-06:00,2025-02-24 04:10:00-06:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0335,Short,2025-02-26 08:10:00-06:00,2025-02-26 08:10:00-06:00,2025-02-26 08:20:00-06:00,2025-02-26 08:30:00-06:00,2025-02-26 08:30:00-06:00,2025-02-26 08:35:00-06:00,0,2,2,True,True,0,True,True,True,True,False,False,False,False
A0336,Long,2025-02-26 14:40:00-06:00,2025-02-26 14:40:00-06:00,2025-02-26 14:55:00-06:00,2025-02-26 15:00:00-06:00,2025-02-26 15:00:00-06:00,2025-02-26 15:20:00-06:00,0,3,1,True,True,0,True,True,True,True,False,False,False,False
A0337,Long,2025-02-27 12:10:00-06:00,2025-02-27 12:10:00-06:00,2025-02-27 12:15:00-06:00,2025-02-27 12:20:00-06:00,2025-02-27 12:20:00-06:00,2025-02-27 13:00:00-06:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0338,Short,2025-02-28 00:50:00-06:00,2025-02-28 00:50:00-06:00,2025-02-28 01:00:00-06:00,2025-02-28 01:05:00-06:00,2025-02-28 01:05:00-06:00,2025-02-28 02:00:00-06:00,0,2,1,True,True,0,True,True,True,True,False,False,False,False
A0339,Long,2025-02-28 02:20:00-06:00,2025-02-28 02:20:00-06:00,2025-02-28 03:00:00-06:00,2025-02-28 03:05:00-06:00,2025-02-28 03:05:00-06:00,2025-02-28 04:05:00-06:00,0,8,1,True,True,0,True,True,True,True,False,False,False,False
A0340,Short,2025-03-03 13:50:00-06:00,2025-03-03 13:50:00-06:00,2025-03-03 13:55:00-06:00,2025-03-03 14:00:00-06:00,2025-03-03 14:00:00-06:00,2025-03-03 14:40:00-06:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0341,Long,2025-03-03 20:30:00-06:00,2025-03-03 20:30:00-06:00,2025-03-03 20:35:00-06:00,2025-03-03 20:45:00-06:00,2025-03-03 20:45:00-06:00,2025-03-03 21:45:00-06:00,0,1,2,True,True,0,True,True,True,True,False,False,False,False
A0342,Long,2025-03-04 10:45:00-06:00,2025-03-04 10:45:00-06:00,2025-03-04 10:50:00-06:00,2025-03-04 11:00:00-06:00,2025-03-04 11:00:00-06:00,2025-03-04 12:00:00-06:00,0,1,2,True,True,0,True,True,True,True,False,False,False,False
A0343,Short,2025-03-05 10:30:00-06:00,2025-03-05 10:30:00-06:00,2025-03-05 10:35:00-06:00,2025-03-05 10:40:00-06:00,2025-03-05 10:40:00-06:00,2025-03-05 10:55:00-06:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0344,Long,2025-03-05 11:35:00-06:00,2025-03-05 11:35:00-06:00,2025-03-05 11:40:00-06:00,2025-03-05 11:50:00-06:00,2025-03-05 11:50:00-06:00,2025-03-05 12:05:00-06:00,0,1,2,True,True,0,True,True,True,True,False,False,False,False
A0345,Short,2025-03-06 11:00:00-06:00,2025-03-06 11:00:00-06:00,2025-03-06 11:20:00-06:00,2025-03-06 11:25:00-06:00,2025-03-06 11:25:00-06:00,2025-03-06 12:25:00-06:00,0,4,1,True,True,0,True,True,True,True,False,False,False,False
A0346,Long,2025-03-17 02:50:00-05:00,2025-03-17 02:50:00-05:00,2025-03-17 02:55:00-05:00,2025-03-17 03:05:00-05:00,2025-03-17 03:05:00-05:00,2025-03-17 04:05:00-05:00,0,1,2,True,True,0,True,True,True,True,False,False,False,False
A0347,Short,2025-03-18 04:35:00-05:00,2025-03-18 04:35:00-05:00,2025-03-18 04:40:00-05:00,2025-03-18 04:45:00-05:00,2025-03-18 04:45:00-05:00,2025-03-18 05:05:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0348,Short,2025-03-18 23:00:00-05:00,2025-03-18 23:00:00-05:00,2025-03-18 23:05:00-05:00,2025-03-18 23:10:00-05:00,2025-03-18 23:10:00-05:00,2025-03-19 00:10:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0349,Short,2025-03-20 11:15:00-05:00,2025-03-20 11:15:00-05:00,2025-03-20 11:20:00-05:00,2025-03-20 11:25:00-05:00,2025-03-20 11:25:00-05:00,2025-03-20 12:25:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0350,Long,2025-03-24 18:30:00-05:00,2025-03-24 18:30:00-05:00,2025-03-24 18:35:00-05:00,2025-03-24 18:40:00-05:00,2025-03-24 18:40:00-05:00,2025-03-24 19:00:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0351,Short,2025-03-25 03:05:00-05:00,2025-03-25 03:05:00-05:00,2025-03-25 03:10:00-05:00,2025-03-25 03:15:00-05:00,2025-03-25 03:15:00-05:00,2025-03-25 03:20:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0352,Short,2025-03-25 20:30:00-05:00,2025-03-25 20:30:00-05:00,2025-03-25 20:35:00-05:00,2025-03-25 20:40:00-05:00,2025-03-25 20:40:00-05:00,2025-03-25 21:20:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0353,Short,2025-03-27 08:20:00-05:00,2025-03-27 08:20:00-05:00,2025-03-27 08:30:00-05:00,2025-03-27 08:35:00-05:00,2025-03-27 08:35:00-05:00,2025-03-27 08:45:00-05:00,0,2,1,True,True,0,True,True,True,True,False,False,False,False
A0354,Long,2025-03-27 09:25:00-05:00,2025-03-27 09:25:00-05:00,2025-03-27 09:30:00-05:00,2025-03-27 09:35:00-05:00,2025-03-27 09:35:00-05:00,2025-03-27 10:30:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0355,Short,2025-03-28 08:15:00-05:00,2025-03-28 09:00:00-05:00,2025-03-28 09:05:00-05:00,2025-03-28 09:10:00-05:00,2025-03-28 09:10:00-05:00,2025-03-28 09:55:00-05:00,9,1,1,False,True,0,True,True,True,True,False,False,False,False
A0356,Short,2025-03-28 14:30:00-05:00,2025-03-28 14:30:00-05:00,2025-03-28 14:35:00-05:00,2025-03-28 14:40:00-05:00,2025-03-28 14:40:00-05:00,2025-03-28 14:55:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0357,Short,2025-03-28 15:05:00-05:00,2025-03-28 15:05:00-05:00,2025-03-28 15:10:00-05:00,2025-03-28 15:15:00-05:00,2025-03-28 15:15:00-05:00,2025-03-30 17:00:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0358,Short,2025-03-31 04:00:00-05:00,2025-03-31 04:00:00-05:00,2025-03-31 04:05:00-05:00,2025-03-31 04:10:00-05:00,2025-03-31 04:10:00-05:00,2025-03-31 04:20:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0359,Long,2025-04-02 11:10:00-05:00,2025-04-02 11:10:00-05:00,2025-04-02 11:15:00-05:00,2025-04-02 11:20:00-05:00,2025-04-02 11:20:00-05:00,2025-04-02 12:10:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0360,Long,2025-04-02 14:30:00-05:00,2025-04-02 14:30:00-05:00,2025-04-02 15:10:00-05:00,2025-04-02 15:15:00-05:00,2025-04-02 15:15:00-05:00,2025-04-02 15:25:00-05:00,0,8,1,True,True,0,True,True,True,True,False,False,False,False
A0361,Long,2025-04-02 19:15:00-05:00,2025-04-02 19:15:00-05:00,2025-04-02 19:20:00-05:00,2025-04-02 19:30:00-05:00,2025-04-02 19:30:00-05:00,2025-04-02 20:30:00-05:00,0,1,2,True,True,0,True,True,True,True,False,False,False,False
A0362,Short,2025-04-03 00:20:00-05:00,2025-04-03 00:20:00-05:00,2025-04-03 00:25:00-05:00,2025-04-03 00:30:00-05:00,2025-04-03 00:30:00-05:00,2025-04-03 00:45:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0363,Short,2025-04-03 09:45:00-05:00,2025-04-03 09:45:00-05:00,2025-04-03 10:10:00-05:00,2025-04-03 10:25:00-05:00,2025-04-03 10:25:00-05:00,2025-04-03 10:40:00-05:00,0,5,3,True,True,0,True,True,True,True,False,False,False,False
A0364,Short,2025-04-03 12:55:00-05:00,2025-04-03 12:55:00-05:00,2025-04-03 13:00:00-05:00,2025-04-03 13:05:00-05:00,2025-04-03 13:05:00-05:00,2025-04-03 14:05:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0365,Short,2025-04-03 14:15:00-05:00,2025-04-03 14:15:00-05:00,2025-04-03 14:20:00-05:00,2025-04-03 14:25:00-05:00,2025-04-03 14:25:00-05:00,2025-04-03 15:25:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0366,Short,2025-04-03 15:25:00-05:00,2025-04-03 15:25:00-05:00,2025-04-03 15:30:00-05:00,2025-04-03 15:35:00-05:00,2025-04-03 15:35:00-05:00,2025-04-03 17:00:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0367,Long,2025-04-04 00:25:00-05:00,2025-04-04 00:25:00-05:00,2025-04-04 00:30:00-05:00,2025-04-04 00:35:00-05:00,2025-04-04 00:35:00-05:00,2025-04-04 01:35:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0368,Short,2025-04-04 11:15:00-05:00,2025-04-04 11:15:00-05:00,2025-04-04 11:40:00-05:00,2025-04-04 11:45:00-05:00,2025-04-04 11:45:00-05:00,2025-04-04 12:45:00-05:00,0,5,1,True,True,0,True,True,True,True,False,False,False,False
A0369,Long,2025-04-07 02:55:00-05:00,2025-04-07 02:55:00-05:00,2025-04-07 03:00:00-05:00,2025-04-07 03:15:00-05:00,2025-04-07 03:15:00-05:00,2025-04-07 04:15:00-05:00,0,1,3,True,True,0,True,True,True,True,False,False,False,False
A0370,Short,2025-04-08 11:15:00-05:00,2025-04-08 11:15:00-05:00,2025-04-08 11:20:00-05:00,2025-04-08 11:30:00-05:00,2025-04-08 11:30:00-05:00,2025-04-08 12:05:00-05:00,0,1,2,True,True,0,True,True,True,True,False,False,False,False
A0371,Long,2025-04-09 00:55:00-05:00,2025-04-09 00:55:00-05:00,2025-04-09 01:00:00-05:00,2025-04-09 01:05:00-05:00,2025-04-09 01:05:00-05:00,2025-04-09 02:00:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0372,Short,2025-04-09 19:25:00-05:00,2025-04-09 19:25:00-05:00,2025-04-09 19:30:00-05:00,2025-04-09 19:35:00-05:00,2025-04-09 19:35:00-05:00,2025-04-09 20:00:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0373,Long,2025-04-10 05:05:00-05:00,2025-04-10 05:05:00-05:00,2025-04-10 05:10:00-05:00,2025-04-10 05:15:00-05:00,2025-04-10 05:15:00-05:00,2025-04-10 05:50:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0374,Long,2025-04-11 12:40:00-05:00,2025-04-11 12:40:00-05:00,2025-04-11 12:45:00-05:00,2025-04-11 12:50:00-05:00,2025-04-11 12:50:00-05:00,2025-04-11 13:15:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0375,Short,2025-04-14 10:25:00-05:00,2025-04-14 10:25:00-05:00,2025-04-14 10:30:00-05:00,2025-04-14 10:35:00-05:00,2025-04-14 10:35:00-05:00,2025-04-14 11:35:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0376,Short,2025-04-16 10:55:00-05:00,2025-04-16 10:55:00-05:00,2025-04-16 11:00:00-05:00,2025-04-16 11:05:00-05:00,2025-04-16 11:05:00-05:00,2025-04-16 12:05:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0377,Short,2025-04-16 13:35:00-05:00,2025-04-16 13:35:00-05:00,2025-04-16 13:40:00-05:00,2025-04-16 13:45:00-05:00,2025-04-16 13:45:00-05:00,2025-04-16 14:45:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0378,Short,2025-04-20 20:05:00-05:00,2025-04-20 20:05:00-05:00,2025-04-20 20:10:00-05:00,2025-04-20 20:15:00-05:00,2025-04-20 20:15:00-05:00,2025-04-20 20:30:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0379,Long,2025-04-22 01:00:00-05:00,2025-04-22 01:00:00-05:00,2025-04-22 01:05:00-05:00,2025-04-22 01:10:00-05:00,2025-04-22 01:10:00-05:00,2025-04-22 01:45:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0380,Short,2025-04-23 10:20:00-05:00,2025-04-23 10:20:00-05:00,2025-04-23 10:25:00-05:00,2025-04-23 10:40:00-05:00,2025-04-23 10:40:00-05:00,2025-04-23 11:40:00-05:00,0,1,3,True,True,0,True,True,True,True,False,False,False,False
A0381,Short,2025-04-23 14:00:00-05:00,2025-04-23 14:00:00-05:00,2025-04-23 14:05:00-05:00,2025-04-23 14:10:00-05:00,2025-04-23 14:10:00-05:00,2025-04-23 15:10:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0382,Long,2025-04-25 14:50:00-05:00,2025-04-25 14:50:00-05:00,2025-04-25 14:55:00-05:00,2025-04-25 15:00:00-05:00,2025-04-25 15:00:00-05:00,2025-04-27 17:00:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0383,Short,2025-04-27 18:05:00-05:00,2025-04-27 18:05:00-05:00,2025-04-27 18:10:00-05:00,2025-04-27 18:15:00-05:00,2025-04-27 18:15:00-05:00,2025-04-27 19:15:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0384,Short,2025-04-28 10:05:00-05:00,2025-04-28 10:05:00-05:00,2025-04-28 10:10:00-05:00,2025-04-28 10:15:00-05:00,2025-04-28 10:15:00-05:00,2025-04-28 11:15:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0385,Short,2025-04-29 15:25:00-05:00,2025-04-29 15:25:00-05:00,2025-04-29 15:30:00-05:00,2025-04-29 15:40:00-05:00,2025-04-29 15:40:00-05:00,2025-04-29 17:40:00-05:00,0,1,2,True,True,0,True,True,True,True,False,False,False,False
A0386,Long,2025-04-30 22:35:00-05:00,2025-04-30 22:35:00-05:00,2025-04-30 23:05:00-05:00,2025-04-30 23:10:00-05:00,2025-04-30 23:10:00-05:00,2025-04-30 23:25:00-05:00,0,6,1,True,True,0,True,True,True,True,False,False,False,False
A0387,Short,2025-05-01 00:35:00-05:00,2025-05-01 00:55:00-05:00,2025-05-01 01:00:00-05:00,2025-05-01 01:05:00-05:00,2025-05-01 01:05:00-05:00,2025-05-01 01:30:00-05:00,4,1,1,False,True,0,True,True,True,True,False,False,False,False
A0388,Long,2025-05-01 02:25:00-05:00,2025-05-01 02:25:00-05:00,2025-05-01 02:30:00-05:00,2025-05-01 02:35:00-05:00,2025-05-01 02:35:00-05:00,2025-05-01 03:00:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0389,Short,2025-05-01 07:30:00-05:00,2025-05-01 07:30:00-05:00,2025-05-01 07:35:00-05:00,2025-05-01 07:45:00-05:00,2025-05-01 07:45:00-05:00,2025-05-01 08:30:00-05:00,0,1,2,True,True,0,True,True,True,True,False,False,False,False
A0390,Long,2025-05-01 09:25:00-05:00,2025-05-01 09:25:00-05:00,2025-05-01 09:30:00-05:00,2025-05-01 09:35:00-05:00,2025-05-01 09:35:00-05:00,2025-05-01 10:35:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0391,Short,2025-05-02 06:30:00-05:00,2025-05-02 06:30:00-05:00,2025-05-02 06:40:00-05:00,2025-05-02 06:45:00-05:00,2025-05-02 06:45:00-05:00,2025-05-02 07:25:00-05:00,0,2,1,True,True,0,True,True,True,True,False,False,False,False
A0392,Long,2025-05-02 10:55:00-05:00,2025-05-02 10:55:00-05:00,2025-05-02 11:00:00-05:00,2025-05-02 11:10:00-05:00,2025-05-02 11:10:00-05:00,2025-05-02 12:10:00-05:00,0,1,2,True,True,0,True,True,True,True,False,False,False,False
A0393,Long,2025-05-07 06:00:00-05:00,2025-05-07 06:00:00-05:00,2025-05-07 06:05:00-05:00,2025-05-07 06:10:00-05:00,2025-05-07 06:10:00-05:00,2025-05-07 06:35:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0394,Long,2025-05-07 14:40:00-05:00,2025-05-07 14:40:00-05:00,2025-05-07 14:45:00-05:00,2025-05-07 14:55:00-05:00,2025-05-07 14:55:00-05:00,2025-05-07 15:55:00-05:00,0,1,2,True,True,0,True,True,True,True,False,False,False,False
