event_family,vol_measure,transition,compression_duration,shock_percentile_bin,transition_direction,horizon,orientation,N,sample_tier,mean_signed_return_atr,median_signed_return_atr,positive_signed_rate,mean_abs_return_atr,median_abs_return_atr,mfe_atr,mae_atr,future_rv,effect_value,uplift_pct_vs_baseline,standard_error,ci95_low,ci95_high,era1,era2,era3,same_sign_across_eras,replicated,raw_p_value,fdr_q_value,fdr_survivor_5pct
COMPRESSION,RV_RATIO,ENTER_LOW,1-3,n/a,NEUTRAL,6,continuation,1019,STRONG_SAMPLE,0.07008083070884204,0.05883086984215023,0.5112855740922473,1.107818626079233,0.8109482826045049,1.147219149260544,1.0996545780700768,0.00045592917886877737,0.07008083070884204,,0.054016669099982484,-0.03312576511237534,0.1777772467973163,0.03569533958930516,0.0793994499237248,0.1498505091880386,True,True,0.19449611227837724,1.0,False
VOLATILITY_SHOCK,SHOCK_SCORE,SHOCK_ONSET,n/a,80-90,DOWN,6,continuation,21518,STRONG_SAMPLE,0.026170350277818992,0.11599653532496296,0.5312296681847756,1.3829465594670507,1.0103558926457437,1.3553707810147941,1.4297976663685885,0.0008478159949982644,-0.026170350277818992,,0.013800898174399195,-0.05379946610328289,0.000913125494882979,-0.042841058242648326,-0.032493055069978356,0.0017195910121138378,False,False,1.0,1.0,False
COMPRESSION,RV_RATIO,ENTER_LOW,1-3,n/a,UP,6,continuation,12006,STRONG_SAMPLE,0.02062344163292407,0.042489091670129014,0.508912210561386,1.0798025887285958,0.7686244805922577,1.103075632461762,1.1130752320720114,0.0006038600553287585,0.02062344163292407,,0.01456975753343471,-0.008687933386183799,0.05058264908987599,0.03981929957913361,0.005558432305804464,0.016282920287957223,True,False,0.15692295701811046,1.0,False
REGIME_TRANSITION,ATR_24,NORMAL->LOW,n/a,n/a,DOWN,6,continuation,920,ANALYZABLE,0.006537131348349292,0.04811293604176006,0.5130434782608696,1.0095045750845297,0.7365333331571409,1.0499779956985456,1.0502577323483901,0.0002596741978572235,-0.006537131348349292,,0.04625837358625741,-0.09810977885132151,0.0864567202004692,0.033107177411077666,-0.007196517334168657,-0.049613640803694445,False,False,1.0,1.0,False
COMPRESSION,ATR_24,ENTER_LOW,1-3,n/a,DOWN,6,continuation,1345,STRONG_SAMPLE,0.042574558649158295,0.05878541149797761,0.5159851301115241,1.079318196993545,0.7979228137676501,1.1396081547548123,1.109925836818975,0.0002743303631635006,-0.042574558649158295,,0.04130711228553143,-0.12829958010255782,0.03542671254319836,-0.021386738998018483,-0.07821245512949698,-0.016688463791613355,True,False,1.0,1.0,False
COMPRESSION_EXPANSION,RANGE_RATIO,LOW->NORMAL,0,n/a,UP,6,continuation,2828,STRONG_SAMPLE,0.04142046279733513,0.0,0.4954031117397454,1.06491372206402,0.7948670808490652,1.1107582480951108,1.0677484089200944,0.0006580495436473272,0.04142046279733513,,0.028052245428915327,-0.010237413371080124,0.09648462799670247,0.0317067420378972,0.0030274185047642474,0.09323727494321928,True,False,0.13979706977665526,1.0,False
COMPRESSION,ATR_24,ENTER_LOW,1-3,n/a,UP,6,continuation,1389,STRONG_SAMPLE,-0.006395709155334705,0.0,0.4974802015838733,1.049978622153535,0.7629246271456382,1.0831118724631525,1.155567493417033,0.00028144968459486546,-0.006395709155334705,,0.0402046420962124,-0.08439929025582053,0.07455078934407142,-0.11945447468823453,0.011284898830013117,0.09354434765785681,False,False,1.0,1.0,False
VOLATILITY_SHOCK,SHOCK_SCORE,SHOCK_ONSET,n/a,95-99,UP,6,continuation,5378,STRONG_SAMPLE,-0.007502395210208322,-0.002559663175015327,0.49200446262551134,1.528948578839615,1.0339886508622191,1.5501431109798067,1.5707882272585274,0.001403779279939545,-0.007502395210208322,,0.03252096788813903,-0.06901325263553376,0.05545439807244159,-0.019069133792870382,0.029861102626446718,-0.042521140092384384,False,False,1.0,1.0,False
REGIME_TRANSITION,ATR_24,NORMAL->HIGH,n/a,n/a,DOWN,6,continuation,1020,STRONG_SAMPLE,-0.10045996531333913,0.15718751083978105,0.5264705882352941,2.0330782740502276,1.6362480967172144,1.9003855879288674,2.2183419926268515,0.0014923654658686057,0.10045996531333913,,0.08394956444952037,-0.058409598657060614,0.2605801489428417,0.19077379760463878,0.0619406907793966,0.03133845118391663,True,False,0.2314350186898819,1.0,False
VOLATILITY_SHOCK,SHOCK_SCORE,SHOCK_ONSET,n/a,99+,DOWN,6,continuation,1147,STRONG_SAMPLE,-0.3061485635416714,0.0,0.4969485614646905,2.4039020306766297,1.640157577858238,2.0981344751971642,2.676674946344723,0.0012038983419275333,0.3061485635416714,,0.10355859739321706,0.10786876181350145,0.5216718643556207,0.35137642636615257,0.39063950868554537,0.16185228700459575,True,True,0.0031137083389894426,0.17748137532239822,False
COMPRESSION,RANGE_RATIO,ENTER_LOW,1-3,n/a,NEUTRAL,6,continuation,700,ANALYZABLE,0.03966641707840185,-0.0061119170932185645,0.47714285714285715,1.0258711188589573,0.7615436616050466,1.0160333152666328,1.0152371365245296,0.000591278012142024,0.03966641707840185,,0.05569509548889076,-0.06713294769299742,0.13982570563277555,0.12978267455511847,-0.027768801858866377,-0.16898252783660012,False,False,0.47633682296485763,1.0,False
REGIME_TRANSITION,ATR_24,HIGH->NORMAL,n/a,n/a,UP,6,continuation,881,ANALYZABLE,0.011960558861134209,0.0,0.49943246311010214,0.8922628133499809,0.6569458834101206,0.869195644708695,0.9367303115222501,0.0008836374263872117,0.011960558861134209,,0.042009708442587106,-0.06911244609176351,0.09669372764203231,0.0025670257236681177,-0.027349150834291024,0.07301672063055628,False,False,0.7758667888540776,1.0,False
COMPRESSION_EXPANSION,ATR_RATIO,LOW->NORMAL,0,n/a,UP,6,continuation,2193,STRONG_SAMPLE,-0.045551011985607875,-0.09295838927251206,0.4696762425900593,1.250271909301396,0.921244663235992,1.2473444182247728,1.2712229603446006,0.0005299599457225861,-0.045551011985607875,,0.037915277197777715,-0.11734061231693176,0.028205302891653888,-0.00010483561327341998,-0.1443059292619329,0.01996126646205715,False,False,1.0,1.0,False
REGIME_TRANSITION,ATR_24,NORMAL->LOW,n/a,n/a,UP,6,continuation,940,ANALYZABLE,-0.05775498286895816,-0.023101519198544824,0.4819148936170213,0.9785692741317598,0.704160373512611,0.9739309968857687,1.1112658177871046,0.0002627260260954707,-0.05775498286895816,,0.0456767528996727,-0.14536469892065512,0.030080930137907386,-0.1381385131792775,-0.03760199300393087,0.000501665121908225,False,False,1.0,1.0,False
COMPRESSION_EXPANSION,RV_RATIO,LOW->NORMAL,0,n/a,DOWN,6,continuation,2876,STRONG_SAMPLE,-0.004043121629592476,0.06824471140176247,0.5166898470097357,1.062453718718828,0.772330527729042,1.0402134464317467,1.1379145038214042,0.000429809176235703,0.004043121629592476,,0.028783747032533943,-0.04936488280712995,0.0599242731932258,0.0916780556637621,-0.03472283270078831,-0.04570814894685715,False,False,0.8882922583248845,1.0,False
REGIME_TRANSITION,ATR_24,LOW->NORMAL,n/a,n/a,DOWN,6,continuation,934,ANALYZABLE,-0.013440814365882578,0.1500630429257842,0.5203426124197003,2.04864940823412,1.3873603698941286,1.9271818733909558,2.129016700495739,0.0005178338332168298,0.013440814365882578,,0.10510941666771041,-0.17825255830825976,0.21410886599750106,0.1500623963314221,-0.03849198105821466,-0.07167757150991869,False,False,0.8982482894108293,1.0,False
COMPRESSION_EXPANSION,ATR_24,LOW->NORMAL,0,n/a,DOWN,6,continuation,934,ANALYZABLE,-0.013440814365882578,0.1500630429257842,0.5203426124197003,2.04864940823412,1.3873603698941286,1.9271818733909558,2.129016700495739,0.0005178338332168298,0.013440814365882578,,0.10510941666771041,-0.17825255830825976,0.21410886599750106,0.1500623963314221,-0.03849198105821466,-0.07167757150991869,False,False,0.8982482894108293,1.0,False
COMPRESSION,ATR_24,ENTER_LOW,1-3,n/a,NEUTRAL,6,continuation,187,WEAK_SAMPLE,0.058876808982058014,0.11566068470024832,0.5401069518716578,1.141983294324621,0.8849668525049285,1.2305113031169987,1.1136087075154597,0.00027074080634585386,0.058876808982058014,,0.11968808378449206,-0.18641002445035182,0.3106733148854548,-0.08546195579901734,-0.03761511690073069,0.7281253679861032,False,False,0.6227768039318982,1.0,False
REGIME_TRANSITION,ATR_24,LOW->NORMAL,n/a,n/a,UP,6,continuation,935,ANALYZABLE,-0.05771781461968195,-0.019197591121546197,0.48770053475935826,1.9976841283689049,1.2506082296982721,1.933961827996835,2.0648462147462947,0.0005307398594254739,-0.05771781461968195,,0.10622757870115052,-0.24616719711028456,0.16314870614526475,-0.005971256641398792,-0.03764021095358883,-0.15758471223034357,True,False,1.0,1.0,False
COMPRESSION_EXPANSION,ATR_24,LOW->NORMAL,0,n/a,UP,6,continuation,935,ANALYZABLE,-0.05771781461968195,-0.019197591121546197,0.48770053475935826,1.9976841283689049,1.2506082296982721,1.933961827996835,2.0648462147462947,0.0005307398594254739,-0.05771781461968195,,0.10622757870115052,-0.24616719711028456,0.16314870614526475,-0.005971256641398792,-0.03764021095358883,-0.15758471223034357,True,False,1.0,1.0,False
REGIME_TRANSITION,ATR_24,NORMAL->HIGH,n/a,n/a,UP,6,continuation,880,ANALYZABLE,-0.027633196113581043,0.11650431543864609,0.5181818181818182,1.8031757564245212,1.3556251226159592,1.7601515741137808,1.9654404925355684,0.0014210053194858724,-0.027633196113581043,,0.08533983758149342,-0.19546571132886084,0.1360365391989066,0.057434158338375084,-0.030793060580828483,-0.11088836145964356,False,False,1.0,1.0,False
REGIME_TRANSITION,ATR_24,HIGH->NORMAL,n/a,n/a,DOWN,6,continuation,925,ANALYZABLE,0.07535606152181602,0.08260358307480085,0.5405405405405406,0.9154123035638015,0.6658239566836526,0.9154822269655315,0.9138730302744529,0.0009366517196519728,-0.07535606152181602,,0.045206842602963995,-0.16545050946393944,0.015268292345154737,-0.11215868601033681,-0.010249831928474128,-0.12280468861371162,True,False,1.0,1.0,False
REGIME_TRANSITION,ATR_24,NORMAL->LOW,n/a,n/a,NEUTRAL,6,continuation,133,WEAK_SAMPLE,0.21093963449246378,0.1685565197178441,0.5789473684210527,1.144957855218093,0.8354455937738675,1.2948013657030304,1.0123353294115462,0.0002611945885233631,0.21093963449246378,,0.14694920162089004,-0.06325446118086389,0.4767234521347538,-0.05100804056915956,0.3037909047033172,0.9490815745531881,False,False,0.1511561877196752,1.0,False
COMPRESSION_EXPANSION,RV_RATIO,LOW->NORMAL,0,n/a,NEUTRAL,6,continuation,25,INSUFFICIENT,-0.9678347367912469,0.4905672222584212,0.64,2.100385188106313,0.7339030124031909,1.132377054907148,2.082711372237925,0.00046701852902968923,-0.9678347367912469,,1.336692649106628,-3.750670320860879,0.6904534631963377,-2.3427024757366226,1.1418923133550805,0.35012247208021274,False,False,1.0,1.0,False
COMPRESSION_EXPANSION,RANGE_RATIO,LOW->NORMAL,0,n/a,NEUTRAL,6,continuation,72,INSUFFICIENT,-0.20572528081492067,-0.13349026135199563,0.4444444444444444,1.3528690529514316,0.870123965815,1.1089897353328912,1.6217983115094947,0.0008768505514131621,-0.20572528081492067,,0.25472334372943856,-0.7641647673850789,0.2379399253085198,-0.6196137018344241,0.37540493826171795,0.6688512413425596,False,False,1.0,1.0,False
VOLATILITY_SHOCK,SHOCK_SCORE,SHOCK_ONSET,n/a,90-95,NEUTRAL,6,continuation,35,INSUFFICIENT,-0.2702377280270444,-0.0718125687488976,0.37142857142857144,1.176546332778231,0.7296540481819448,1.1020247341680671,1.5345013417141047,0.009914513523678664,-0.2702377280270444,,0.2828666656778277,-0.8421310883419975,0.2522541719670757,-0.17441245700950894,-0.41447134204197245,1.2728807580260213,False,False,1.0,1.0,False
VOLATILITY_SHOCK,SHOCK_SCORE,SHOCK_ONSET,n/a,80-90,NEUTRAL,6,continuation,106,WEAK_SAMPLE,0.19203178987593666,0.30818300007201405,0.5754716981132075,1.346551947881478,1.2129847649748053,1.4696968144787859,1.2984282802026235,0.0016518655915336976,0.19203178987593666,,0.17063169108057932,-0.14078201054063982,0.528014476503234,0.3608250306180758,-0.09098375901225389,0.13187821391832924,False,False,0.26041241032660367,1.0,False
COMPRESSION_EXPANSION,RV_RATIO,LOW->HIGH,0,n/a,DOWN,6,continuation,58,INSUFFICIENT,0.23817477889105423,0.23524844054632973,0.5517241379310345,1.9286687513929344,1.2424780544735556,1.869749781850548,1.9942975528719005,0.0012279485924726222,-0.23817477889105423,,0.5196197372019918,-1.2804101661877785,0.6145059047357737,-0.1308312955853645,-0.378813583806384,-0.21568912717608033,True,False,1.0,1.0,False
VOLATILITY_SHOCK,SHOCK_SCORE,SHOCK_ONSET,n/a,95-99,NEUTRAL,6,continuation,23,INSUFFICIENT,-0.4649480323200779,-0.006187510299263488,0.4782608695652174,1.5964510682842137,1.0485733896774112,1.5778272268661626,1.8288328784520285,0.010875838605309248,-0.4649480323200779,,0.4927188246921831,-1.4005939976388746,0.4754987914907473,0.27828243947164416,-1.1884029590011818,-2.149164427009704,False,False,1.0,1.0,False
REGIME_TRANSITION,ATR_24,NORMAL->HIGH,n/a,n/a,NEUTRAL,6,continuation,5,INSUFFICIENT,0.6493621047489243,0.7299866644742434,0.6,1.2676767076869495,1.125953628025485,1.7908453801888478,2.33949763970726,0.0012490658583389027,0.6493621047489243,,0.6587301275230458,,,1.0697319116079684,0.18868001802722068,0.7299866644742434,True,False,0.3242417380886565,1.0,False
COMPRESSION_EXPANSION,ATR_RATIO,LOW->NORMAL,0,n/a,NEUTRAL,6,continuation,25,INSUFFICIENT,-0.2568159906541662,-0.21935079589004267,0.44,1.4176348316088119,1.1503491007554965,1.1728770893215161,1.6258428017799786,0.00019449373575554225,-0.2568159906541662,,0.3807256885618555,-1.0521606229504237,0.4348831265511117,-0.23913704117376075,0.9129788881359494,-0.7264272317911689,False,False,1.0,1.0,False
COMPRESSION_EXPANSION,ATR_RATIO,LOW->HIGH,0,n/a,UP,6,continuation,10,INSUFFICIENT,0.4346323134592852,0.7830526874058025,0.7,4.714359273478902,1.7174832203936972,1.9086152502321359,2.8607067260949477,0.0028111398679470526,0.4346323134592852,,2.5692864598889953,-4.541648559120424,4.904453183893483,3.87892033143027,-10.174127999307316,1.7666591586853782,False,False,0.8656671744188125,1.0,False
COMPRESSION_EXPANSION,RV_RATIO,LOW->HIGH,0,n/a,UP,6,continuation,52,INSUFFICIENT,0.0611129225641252,-0.02345389280395982,0.5,1.9247723673796524,0.8146026448794903,1.4504838866013354,1.6374886139449032,0.0009991759254373855,0.0611129225641252,,0.5613446874020471,-1.073895354337472,1.1101847569277374,1.003347801454561,-1.425450917147169,0.407145789414857,False,False,0.9133065534261322,1.0,False
REGIME_TRANSITION,ATR_24,LOW->NORMAL,n/a,n/a,NEUTRAL,6,continuation,13,INSUFFICIENT,-0.6614168650160605,1.192397396157144,0.6153846153846154,3.0440649732946046,1.526853902572881,1.0330954755681199,4.903650875659556,0.0017212774278954172,-0.6614168650160605,,1.4781226460880357,-3.7257880312451643,1.603918318480643,-1.5395439828094477,0.6112629648101939,1.2728807580260213,False,False,1.0,1.0,False
COMPRESSION_EXPANSION,ATR_24,LOW->NORMAL,0,n/a,NEUTRAL,6,continuation,13,INSUFFICIENT,-0.6614168650160605,1.192397396157144,0.6153846153846154,3.0440649732946046,1.526853902572881,1.0330954755681199,4.903650875659556,0.0017212774278954172,-0.6614168650160605,,1.4781226460880357,-3.7257880312451643,1.603918318480643,-1.5395439828094477,0.6112629648101939,1.2728807580260213,False,False,1.0,1.0,False
COMPRESSION_EXPANSION,ATR_RATIO,LOW->HIGH,0,n/a,DOWN,6,continuation,9,INSUFFICIENT,3.3055682145594236,0.6980199086036015,0.6666666666666666,4.218960149623535,1.3249792729013437,5.12505286623879,2.5806176855976175,0.0032850700277822953,-3.3055682145594236,,2.795973885644864,,,-5.446409892904161,-1.472009826485651,0.21297759322864807,False,False,1.0,1.0,False
COMPRESSION_EXPANSION,RANGE_RATIO,LOW->HIGH,0,n/a,DOWN,6,continuation,5,INSUFFICIENT,4.151637459794393,1.4618862815986298,0.6,7.287194784958916,1.981501550767039,6.513845077671864,3.0633581986065095,0.0034552345977186443,-4.151637459794393,,5.45136466602993,,,-5.7715998222020986,,-1.7216939161828344,False,False,1.0,1.0,False
COMPRESSION_EXPANSION,RANGE_RATIO,LOW->HIGH,0,n/a,UP,6,continuation,4,INSUFFICIENT,2.764295421267365,3.43952282027048,0.5,8.542410049912998,9.217637448916115,6.8309438142735335,4.261232856905817,0.0023375702323994415,2.764295421267365,,5.494990542109071,,,2.764295421267365,,,False,False,0.614923946325801,1.0,False
REGIME_TRANSITION,ATR_24,LOW->HIGH,n/a,n/a,DOWN,6,continuation,1,INSUFFICIENT,25.153692779517602,25.153692779517602,1.0,25.153692779517602,25.153692779517602,25.780966913670163,2.5718239500254905,0.01052428268132128,-25.153692779517602,,,,,-25.153692779517602,,,False,False,1.0,1.0,False
COMPRESSION_EXPANSION,ATR_24,LOW->HIGH,0,n/a,DOWN,6,continuation,1,INSUFFICIENT,25.153692779517602,25.153692779517602,1.0,25.153692779517602,25.153692779517602,25.780966913670163,2.5718239500254905,0.01052428268132128,-25.153692779517602,,,,,-25.153692779517602,,,False,False,1.0,1.0,False
COMPRESSION_EXPANSION,ATR_RATIO,LOW->HIGH,0,n/a,NEUTRAL,6,continuation,1,INSUFFICIENT,-16.776507019928868,-16.776507019928868,0.0,16.776507019928868,16.776507019928868,-9.70518068217728,42.742875393777815,0.018210640123602823,-16.776507019928868,,,,,-16.776507019928868,,,False,False,1.0,1.0,False
VOLATILITY_SHOCK,SHOCK_SCORE,SHOCK_ONSET,n/a,99+,NEUTRAL,6,continuation,2,INSUFFICIENT,-8.480155071431316,-8.480155071431316,0.0,8.480155071431316,8.480155071431316,-3.2351228592715238,22.474256434491487,0.009362201387749701,-8.480155071431316,,8.29635194849755,,,-16.776507019928868,-0.18380312293376325,,False,False,1.0,1.0,False
VOLATILITY_SHOCK,SHOCK_SCORE,SHOCK_ONSET,n/a,99+,UP,12,continuation,1082,STRONG_SAMPLE,0.26544675039391163,0.06378573430441156,0.5064695009242144,2.944864217895111,2.110506384495352,3.062952572255436,2.8417777441619543,0.0014837331540464287,0.26544675039391163,,0.1269750704225437,0.008638974300848307,0.5148685139104263,0.22610028117163106,0.33003767890190405,0.22919364867567296,True,True,0.03656911653459155,0.6130704830799171,False
COMPRESSION,RV_RATIO,ENTER_LOW,1-3,n/a,DOWN,12,continuation,11052,STRONG_SAMPLE,0.043957211761903627,0.1248580757827218,0.5279587404994571,1.6129359700485253,1.1296651843703949,1.6246377394973706,1.683228117128316,0.0006447538020397366,-0.043957211761903627,,0.022562912389995967,-0.08987053777962195,-0.0018057313957032502,-0.05691412141218059,-0.02229647198053873,-0.05377212406945778,True,False,1.0,1.0,False
COMPRESSION,RANGE_RATIO,ENTER_LOW,1-3,n/a,DOWN,12,continuation,6552,STRONG_SAMPLE,0.06417181246595273,0.10811558340761988,0.527014652014652,1.4495154584340313,1.0369452694956995,1.480060023236136,1.4912880219231046,0.0006698975348957728,-0.06417181246595273,,0.026322397656002992,-0.116815149646095,-0.017067667674976247,-0.06218831974124595,-0.037080006578164966,-0.09515566182521476,True,False,1.0,1.0,False
VOLATILITY_SHOCK,SHOCK_SCORE,SHOCK_ONSET,n/a,90-95,UP,12,continuation,9635,STRONG_SAMPLE,0.04367637194120527,0.056675598690995435,0.5113648157758174,1.9215028273435526,1.3546044687678631,1.926625235345277,1.9417363489283488,0.0012119648464973517,0.04367637194120527,,0.030021027761913517,-0.015114559834924502,0.0988089842541622,0.011658834842329435,0.12784298014464723,-0.028201313519953503,False,False,0.1457082126602983,1.0,False
REGIME_TRANSITION,ATR_24,HIGH->NORMAL,n/a,n/a,NEUTRAL,12,continuation,61,INSUFFICIENT,-0.5599806690647932,0.0,0.4918032786885246,1.6000431671377118,0.8420025408197873,0.9466073898281996,1.7501910037473105,0.0006454008737434067,-0.5599806690647932,,0.36897984704730963,-1.3157330991978617,0.11383091360849616,-0.9677053910362919,-0.2888844009326826,1.1229641288409713,False,False,1.0,1.0,False
COMPRESSION,ATR_RATIO,ENTER_LOW,1-3,n/a,NEUTRAL,12,continuation,587,ANALYZABLE,0.10757466622128851,0.07123366802775213,0.5229982964224872,1.452431966673676,1.0136155921778829,1.5715887859770556,1.4687741552789615,0.0007551690107972701,0.10757466622128851,,0.08766661983547548,-0.0619132785557432,0.28051040552282924,0.1477895303572869,0.020031157044065325,0.10584411966555247,True,False,0.21978947892660963,1.0,False
COMPRESSION,ATR_RATIO,ENTER_LOW,1-3,n/a,DOWN,12,continuation,4658,STRONG_SAMPLE,0.031245120148218068,0.04481654649849515,0.5111635895234006,1.3580728127726764,0.9681634971089361,1.4120935742349976,1.426760900935613,0.0008384617190668452,-0.031245120148218068,,0.028990124568526586,-0.08899275414201314,0.02545416114181473,-0.06449052558982904,0.010051139285025103,-0.03786313934973918,False,False,1.0,1.0,False
VOLATILITY_SHOCK,SHOCK_SCORE,SHOCK_ONSET,n/a,80-90,UP,12,continuation,21535,STRONG_SAMPLE,0.043427239259824314,0.050728122454573414,0.510610633851869,1.8597649702404497,1.3215167394926417,1.8846293738311384,1.9054834447048556,0.0008545513127019497,0.043427239259824314,,0.018685171049712138,0.009499205443985827,0.07997119808075016,0.051133781754503005,0.02229703030670051,0.06019769511224416,True,True,0.020117172263114148,0.4385965297081647,False
COMPRESSION,ATR_RATIO,ENTER_LOW,1-3,n/a,UP,12,continuation,4864,STRONG_SAMPLE,0.023062336439529502,0.10079809052148939,0.52734375,1.3792020869365178,0.9722536110682354,1.4048088229313904,1.4191877982519965,0.0008969381873445006,0.023062336439529502,,0.029048853863660858,-0.033362834191908004,0.08124104477941259,-0.0007430807518703811,0.062135106289412115,0.006655164444952106,False,False,0.42724460350363686,1.0,False
COMPRESSION_EXPANSION,RANGE_RATIO,LOW->NORMAL,0,n/a,DOWN,12,continuation,2969,STRONG_SAMPLE,0.006138402555501958,0.11589504076632483,0.5217244863590434,1.6005441466156398,1.207509936005468,1.5579014127704542,1.7251914331188678,0.0007915334726465881,-0.006138402555501958,,0.041457569551603235,-0.08681885873310913,0.07890049097756682,0.020263146289039607,0.012017503299088498,-0.054152492953929016,False,False,1.0,1.0,False
COMPRESSION,RANGE_RATIO,ENTER_LOW,1-3,n/a,UP,12,continuation,6912,STRONG_SAMPLE,0.0008108927773613607,0.04936667924830791,0.5130208333333334,1.4371212425478859,1.0310723758684612,1.4343102320787087,1.4995387881920692,0.0007379253554623914,0.0008108927773613607,,0.025080579522495015,-0.04713959319779749,0.04859705550704878,0.017770497321640384,-0.031744549063197694,0.01676316442019902,False,False,0.9742076883096557,1.0,False
COMPRESSION_EXPANSION,ATR_RATIO,LOW->NORMAL,0,n/a,DOWN,12,continuation,2260,STRONG_SAMPLE,-0.02374438637316029,0.1456014856354169,0.5176991150442478,1.8825226375048667,1.3659462770925708,1.8073525347504085,1.9922527045785303,0.0004935232932045512,0.02374438637316029,,0.058136701085407985,-0.09119417519525386,0.14408221084608933,0.08086867697557057,0.013096445582641916,-0.027946728800957978,False,False,0.6829628915877892,1.0,False
VOLATILITY_SHOCK,SHOCK_SCORE,SHOCK_ONSET,n/a,90-95,DOWN,12,continuation,9857,STRONG_SAMPLE,0.013395114694822907,0.1382483243512944,0.5275438774474992,2.071952239307623,1.5057420167122677,2.012060187177544,2.1773097326141206,0.0012069191658883875,-0.013395114694822907,,0.03004476795259133,-0.07262773593561377,0.04107064115625928,-0.03331913079886202,0.03961212311428734,-0.05858425497623739,False,False,1.0,1.0,False
VOLATILITY_SHOCK,SHOCK_SCORE,SHOCK_ONSET,n/a,95-99,DOWN,12,continuation,6120,STRONG_SAMPLE,0.02564733436796784,0.17331278346232074,0.5331699346405229,2.311075068960885,1.70924854689093,2.2247903016315136,2.4759891256464472,0.0013639454688106718,-0.02564733436796784,,0.0420283973135876,-0.10708680235461401,0.05224875404317166,-0.09716020258217807,0.13834317489930884,-0.14916039618585103,False,False,1.0,1.0,False
COMPRESSION_EXPANSION,RV_RATIO,LOW->NORMAL,0,n/a,UP,12,continuation,2861,STRONG_SAMPLE,0.038669484659749336,0.07776708883714151,0.5190492834673192,1.4795242258052472,1.0910541403813545,1.4963510390114416,1.5228546869798334,0.0005379558622346358,0.038669484659749336,,0.04028448242607955,-0.03709383613317301,0.11722601138792109,0.05509485447125682,0.01576919917574473,0.045457493475531165,True,True,0.33710042373486593,1.0,False
COMPRESSION,RV_RATIO,ENTER_LOW,1-3,n/a,NEUTRAL,12,continuation,1019,STRONG_SAMPLE,0.029406298659311336,0.05086231789399398,0.5122669283611384,1.6137225581615542,1.1193579348082716,1.6237654462610611,1.6533391688418833,0.0004765181863399628,0.029406298659311336,,0.08046791851306852,-0.126098419455982,0.1864785163954055,-0.06509418448041837,0.1168685105549499,0.15458105925128734,False,False,0.7147820362816183,1.0,False
VOLATILITY_SHOCK,SHOCK_SCORE,SHOCK_ONSET,n/a,80-90,DOWN,12,continuation,21518,STRONG_SAMPLE,0.03760382510682864,0.16362663507639474,0.5306719955386189,2.0117187905545997,1.45624950746897,1.956299993935928,2.078647404954065,0.0009077624816237662,-0.03760382510682864,,0.020279191708942226,-0.07545332129689027,0.0007386386690732855,-0.06362372525799564,-0.06372289870691036,0.026183735775524464,False,False,1.0,1.0,False
COMPRESSION,RV_RATIO,ENTER_LOW,1-3,n/a,UP,12,continuation,12006,STRONG_SAMPLE,0.05819658439689551,0.09054671928584637,0.5197401299350325,1.5800016535200834,1.1197234681378962,1.6072594450113422,1.635654620195418,0.0006600878353418619,0.05819658439689551,,0.021400043897629013,0.0160055330906854,0.1007571630450098,0.10110653201870684,0.038290188859093396,0.03324010343045928,True,True,0.006538840891222457,0.31059494233306667,False
REGIME_TRANSITION,ATR_24,NORMAL->LOW,n/a,n/a,DOWN,12,continuation,920,ANALYZABLE,-0.07222988127332883,0.0767162975338353,0.5130434782608696,1.4385654908402163,1.1030191350768326,1.4824636004559324,1.5886007512370823,0.0002919274483784146,0.07222988127332883,,0.06508203535551293,-0.05706344312470383,0.19147459402676179,0.16293087636880038,-0.024041696460318663,0.10157086944331122,False,False,0.2670730442911502,1.0,False
COMPRESSION,ATR_24,ENTER_LOW,1-3,n/a,DOWN,12,continuation,1345,STRONG_SAMPLE,-0.0033849592008306207,0.07771189909308515,0.512267657992565,1.5741971936460037,1.1925765009467757,1.6512486192017957,1.6795238347924162,0.000314993498527499,0.0033849592008306207,,0.060408978499011,-0.12248048613090044,0.11648164214567233,0.04516363948920334,-0.08706783539442316,0.08352358434076969,False,False,0.9553146886537486,1.0,False
COMPRESSION_EXPANSION,RANGE_RATIO,LOW->NORMAL,0,n/a,UP,12,continuation,2828,STRONG_SAMPLE,0.09225127748643062,0.05580852312691126,0.5102545968882602,1.5090880026688358,1.1447037973216672,1.584879876102738,1.5250341073416227,0.0006926708796711928,0.09225127748643062,,0.038949977807229544,0.017465098210805205,0.16162181115412408,0.12243803393532693,-0.031088225019082056,0.1852835926370433,False,False,0.017862543541290257,0.4385965297081647,False
COMPRESSION,ATR_24,ENTER_LOW,1-3,n/a,UP,12,continuation,1389,STRONG_SAMPLE,-0.00958438436782972,0.09296171954112284,0.5190784737221023,1.6735345574125446,1.2170665156796836,1.664230693402916,1.7722831580873397,0.00032275297036808633,-0.00958438436782972,,0.06628499423486207,-0.1438860720011941,0.1240732192635403,-0.00028289326698359955,-0.09703585943005595,0.10293649574208953,False,False,1.0,1.0,False
