setup_id,5m_take_j,5m_arm_j,direction,5m_take_m1_i,5m_arm_m1_i,5m_take_price,5m_take_ts,5m_arm_ts,matched_opportunity_id,classification
S58B-040163,407867,407859,LONG,2035648,2035608,15977.0,2023-07-19 11:50:00-05:00,2023-07-19 11:10:00-05:00,,DIRECTION_DISAGREEMENT
S58B-040170,407940,407938,SHORT,2036013,2036003,15857.0,2023-07-19 18:55:00-05:00,2023-07-19 18:45:00-05:00,,DIRECTION_DISAGREEMENT
S58B-040177,408027,408013,LONG,2036448,2036378,15852.0,2023-07-20 02:10:00-05:00,2023-07-20 01:00:00-05:00,OPP_02036481_LONG,DIRECTION_DISAGREEMENT
S58B-040196,408192,408190,SHORT,2037273,2037263,15596.25,2023-07-20 15:55:00-05:00,2023-07-20 15:45:00-05:00,OPP_02037306_SHORT,DIRECTION_DISAGREEMENT
S58B-040201,408239,408233,SHORT,2037508,2037478,15593.25,2023-07-20 20:50:00-05:00,2023-07-20 20:20:00-05:00,OPP_02037456_SHORT,DIRECTION_DISAGREEMENT
S58B-040224,408487,408486,LONG,2038748,2038743,15544.25,2023-07-23 18:30:00-05:00,2023-07-23 18:25:00-05:00,OPP_02038784_LONG,DIRECTION_DISAGREEMENT
S58B-040276,409037,409030,LONG,2041497,2041462,15633.25,2023-07-25 18:20:00-05:00,2023-07-25 17:45:00-05:00,OPP_02041542_LONG,DIRECTION_DISAGREEMENT
S58B-040325,409576,409574,SHORT,2044192,2044182,15572.75,2023-07-27 17:15:00-05:00,2023-07-27 17:05:00-05:00,,DIRECTION_DISAGREEMENT
S58B-040375,410036,410028,LONG,2046492,2046452,15875.75,2023-07-31 08:35:00-05:00,2023-07-31 07:55:00-05:00,OPP_02046526_LONG,DIRECTION_DISAGREEMENT
S58B-040394,410227,410215,LONG,2047447,2047387,15853.75,2023-08-01 01:30:00-05:00,2023-08-01 00:30:00-05:00,OPP_02047491_LONG,DIRECTION_DISAGREEMENT
S58B-040419,410542,410539,SHORT,2049022,2049007,15638.5,2023-08-02 04:45:00-05:00,2023-08-02 04:30:00-05:00,OPP_02049057_SHORT,DIRECTION_DISAGREEMENT
S58B-040421,410568,410565,LONG,2049152,2049137,15699.0,2023-08-02 06:55:00-05:00,2023-08-02 06:40:00-05:00,OPP_02049200_LONG,DIRECTION_DISAGREEMENT
S58B-040462,410912,410909,LONG,2050872,2050857,15490.0,2023-08-03 12:35:00-05:00,2023-08-03 12:20:00-05:00,OPP_02050914_LONG,DIRECTION_DISAGREEMENT
S58B-040482,411170,411163,SHORT,2052162,2052127,15550.75,2023-08-04 11:05:00-05:00,2023-08-04 10:30:00-05:00,OPP_02052203_SHORT,DIRECTION_DISAGREEMENT
S58B-040505,411451,411449,SHORT,2053567,2053557,15401.5,2023-08-07 11:30:00-05:00,2023-08-07 11:20:00-05:00,OPP_02053620_SHORT,DIRECTION_DISAGREEMENT
S58B-040511,411511,411502,LONG,2053867,2053822,15485.5,2023-08-07 17:30:00-05:00,2023-08-07 15:45:00-05:00,OPP_02053912_LONG,DIRECTION_DISAGREEMENT
S58B-040627,412624,412623,LONG,2059432,2059427,15143.25,2023-08-13 18:15:00-05:00,2023-08-13 18:10:00-05:00,OPP_02059473_LONG,DIRECTION_DISAGREEMENT
S58B-040643,412730,412729,LONG,2059962,2059957,15186.75,2023-08-14 03:05:00-05:00,2023-08-14 03:00:00-05:00,,DIRECTION_DISAGREEMENT
S58B-040645,412744,412743,LONG,2060032,2060027,15154.5,2023-08-14 04:15:00-05:00,2023-08-14 04:10:00-05:00,OPP_02060079_LONG,DIRECTION_DISAGREEMENT
S58B-040672,413130,413129,SHORT,2061962,2061957,15146.75,2023-08-15 13:25:00-05:00,2023-08-15 13:20:00-05:00,OPP_02061998_SHORT,DIRECTION_DISAGREEMENT
S58B-040685,413271,413265,SHORT,2062667,2062637,15113.75,2023-08-16 02:10:00-05:00,2023-08-16 01:40:00-05:00,,DIRECTION_DISAGREEMENT
S58B-040703,413507,413493,SHORT,2063847,2063777,14939.0,2023-08-16 22:50:00-05:00,2023-08-16 21:40:00-05:00,OPP_02063901_SHORT,DIRECTION_DISAGREEMENT
S58B-040733,413896,413893,SHORT,2065792,2065777,14650.5,2023-08-18 08:15:00-05:00,2023-08-18 08:00:00-05:00,OPP_02065828_SHORT,DIRECTION_DISAGREEMENT
S58B-040791,414548,414547,LONG,2069052,2069047,14971.0,2023-08-22 17:35:00-05:00,2023-08-22 17:30:00-05:00,OPP_02069098_LONG,DIRECTION_DISAGREEMENT
S58B-040882,415564,415562,LONG,2074131,2074121,15056.5,2023-08-28 09:15:00-05:00,2023-08-28 09:05:00-05:00,,DIRECTION_DISAGREEMENT
S58B-040941,416340,416339,SHORT,2078010,2078005,15466.75,2023-08-31 04:55:00-05:00,2023-08-31 04:50:00-05:00,OPP_02077978_SHORT,DIRECTION_DISAGREEMENT
S58B-040963,416528,416527,LONG,2078950,2078945,15552.5,2023-08-31 21:35:00-05:00,2023-08-31 21:30:00-05:00,,DIRECTION_DISAGREEMENT
S58B-040991,416743,416742,LONG,2080025,2080020,15517.25,2023-09-01 15:30:00-05:00,2023-09-01 15:25:00-05:00,OPP_02080085_LONG,DIRECTION_DISAGREEMENT
S58B-040998,416825,416823,LONG,2080433,2080424,15534.0,2023-09-03 23:20:00-05:00,2023-09-03 23:10:00-05:00,OPP_02080480_LONG,DIRECTION_DISAGREEMENT
S58B-041225,419262,419253,SHORT,2092595,2092550,15714.0,2023-09-14 23:25:00-05:00,2023-09-14 22:40:00-05:00,OPP_02092627_SHORT,DIRECTION_DISAGREEMENT
S58B-041236,419405,419402,SHORT,2093310,2093295,15442.5,2023-09-15 11:20:00-05:00,2023-09-15 11:05:00-05:00,OPP_02093361_SHORT,DIRECTION_DISAGREEMENT
S58B-041249,419546,419545,LONG,2094014,2094009,15414.0,2023-09-18 00:05:00-05:00,2023-09-18 00:00:00-05:00,OPP_02094055_LONG,DIRECTION_DISAGREEMENT
S58B-041253,419573,419572,SHORT,2094149,2094144,15406.0,2023-09-18 02:20:00-05:00,2023-09-18 02:15:00-05:00,OPP_02094189_SHORT,DIRECTION_DISAGREEMENT
S58B-041348,420514,420513,SHORT,2098853,2098848,14960.5,2023-09-21 11:45:00-05:00,2023-09-21 11:40:00-05:00,OPP_02098804_SHORT,DIRECTION_DISAGREEMENT
S58B-041438,421529,421528,LONG,2103927,2103922,14775.75,2023-09-27 04:20:00-05:00,2023-09-27 04:15:00-05:00,OPP_02103891_LONG,DIRECTION_DISAGREEMENT
S58B-041452,421668,421667,LONG,2104622,2104617,14766.5,2023-09-27 15:55:00-05:00,2023-09-27 15:50:00-05:00,OPP_02104680_LONG,DIRECTION_DISAGREEMENT
S58B-041459,421707,421706,LONG,2104817,2104812,14787.25,2023-09-27 20:10:00-05:00,2023-09-27 20:05:00-05:00,OPP_02104856_LONG,DIRECTION_DISAGREEMENT
S58B-041500,422214,422213,LONG,2107352,2107347,14900.0,2023-09-29 15:25:00-05:00,2023-09-29 15:20:00-05:00,OPP_02107392_LONG,DIRECTION_DISAGREEMENT
S58B-041616,423508,423505,SHORT,2113822,2113807,14744.0,2023-10-06 08:15:00-05:00,2023-10-06 08:00:00-05:00,OPP_02113767_SHORT,DIRECTION_DISAGREEMENT
S58B-041617,423517,423512,SHORT,2113867,2113842,14733.25,2023-10-06 09:00:00-05:00,2023-10-06 08:35:00-05:00,,DIRECTION_DISAGREEMENT
S58B-041654,423875,423869,LONG,2115657,2115627,15192.5,2023-10-09 15:50:00-05:00,2023-10-09 15:20:00-05:00,OPP_02115692_LONG,DIRECTION_DISAGREEMENT
S58B-041682,424138,424137,SHORT,2116972,2116967,15293.5,2023-10-10 14:45:00-05:00,2023-10-10 14:40:00-05:00,,DIRECTION_DISAGREEMENT
S58B-041719,424457,424455,LONG,2118567,2118557,15415.75,2023-10-11 19:20:00-05:00,2023-10-11 19:10:00-05:00,OPP_02118600_LONG,DIRECTION_DISAGREEMENT
S58B-041751,424817,424816,SHORT,2120367,2120362,15319.25,2023-10-13 02:20:00-05:00,2023-10-13 02:15:00-05:00,OPP_02120399_SHORT,DIRECTION_DISAGREEMENT
S58B-041799,425332,425323,LONG,2122942,2122897,15272.0,2023-10-16 23:15:00-05:00,2023-10-16 22:30:00-05:00,OPP_02122898_LONG,DIRECTION_DISAGREEMENT
S58B-041828,425591,425590,LONG,2124237,2124232,15218.5,2023-10-17 21:50:00-05:00,2023-10-17 21:45:00-05:00,OPP_02124291_LONG,DIRECTION_DISAGREEMENT
S58B-041898,426436,426433,SHORT,2128462,2128447,14693.75,2023-10-22 23:15:00-05:00,2023-10-22 23:00:00-05:00,OPP_02128429_SHORT,DIRECTION_DISAGREEMENT
S58B-041899,426446,426440,SHORT,2128512,2128482,14698.0,2023-10-23 00:05:00-05:00,2023-10-22 23:35:00-05:00,OPP_02128559_SHORT,DIRECTION_DISAGREEMENT
S58B-041976,427323,427316,SHORT,2132897,2132862,14328.0,2023-10-26 04:10:00-05:00,2023-10-26 03:35:00-05:00,OPP_02132863_SHORT,DIRECTION_DISAGREEMENT
S58B-042030,427854,427853,SHORT,2135552,2135547,14357.75,2023-10-30 02:25:00-05:00,2023-10-30 02:20:00-05:00,OPP_02135610_SHORT,DIRECTION_DISAGREEMENT
S58B-042073,428216,428209,SHORT,2137362,2137327,14351.0,2023-10-31 09:35:00-05:00,2023-10-31 09:00:00-05:00,OPP_02137399_SHORT,DIRECTION_DISAGREEMENT
S58B-042113,428613,428612,LONG,2139347,2139342,14810.25,2023-11-01 20:40:00-05:00,2023-11-01 20:35:00-05:00,OPP_02139380_LONG,DIRECTION_DISAGREEMENT
S58B-042180,429218,429207,SHORT,2142372,2142317,15184.75,2023-11-06 01:05:00-06:00,2023-11-06 00:10:00-06:00,OPP_02142411_SHORT,DIRECTION_DISAGREEMENT
S58B-042196,429395,429393,LONG,2143257,2143247,15224.0,2023-11-06 15:50:00-06:00,2023-11-06 15:40:00-06:00,OPP_02143198_LONG,DIRECTION_DISAGREEMENT
S58B-042396,431239,431226,LONG,2152477,2152412,15964.0,2023-11-15 08:30:00-06:00,2023-11-15 07:25:00-06:00,OPP_02152436_LONG,DIRECTION_DISAGREEMENT
S58B-042403,431311,431307,LONG,2152837,2152817,15907.25,2023-11-15 14:30:00-06:00,2023-11-15 14:10:00-06:00,OPP_02152894_LONG,DIRECTION_DISAGREEMENT
S58B-042436,431623,431617,LONG,2154397,2154367,15891.5,2023-11-16 18:30:00-06:00,2023-11-16 18:00:00-06:00,OPP_02154446_LONG,DIRECTION_DISAGREEMENT
S58B-042440,431672,431665,LONG,2154642,2154607,15896.0,2023-11-16 22:35:00-06:00,2023-11-16 22:00:00-06:00,,DIRECTION_DISAGREEMENT
S58B-042454,431813,431812,SHORT,2155347,2155342,15857.5,2023-11-17 10:20:00-06:00,2023-11-17 10:15:00-06:00,OPP_02155305_SHORT,DIRECTION_DISAGREEMENT
S58B-042492,432144,432142,LONG,2157002,2156992,16088.5,2023-11-20 14:55:00-06:00,2023-11-20 14:45:00-06:00,,DIRECTION_DISAGREEMENT
S58B-042560,432724,432716,SHORT,2159902,2159862,16045.75,2023-11-22 18:15:00-06:00,2023-11-22 17:35:00-06:00,,DIRECTION_DISAGREEMENT
S58B-042592,432974,432973,SHORT,2161151,2161146,16061.25,2023-11-23 20:05:00-06:00,2023-11-23 20:00:00-06:00,OPP_02161104_SHORT,DIRECTION_DISAGREEMENT
S58B-042593,432980,432978,SHORT,2161181,2161171,16061.25,2023-11-23 20:35:00-06:00,2023-11-23 20:25:00-06:00,OPP_02161225_SHORT,DIRECTION_DISAGREEMENT
