setup_id,direction,armed_j,armed_m1_i,has_5m_take,matched_1m_opportunity,15m_state,tag
S58B-009143,SHORT,89650,445970,True,True,BEARISH,CONTINUATION
S58B-009144,SHORT,89655,445995,False,False,BEARISH,CONTINUATION
S58B-009145,SHORT,89660,446020,True,True,BEARISH,CONTINUATION
S58B-009146,SHORT,89668,446060,True,True,BULLISH,POTENTIAL_REVERSAL
S58B-009147,SHORT,89682,446130,True,True,NEUTRAL,CONTINUATION
S58B-009148,LONG,89695,446195,True,True,NEUTRAL,CONTINUATION
S58B-009149,SHORT,89718,446310,True,True,BEARISH,CONTINUATION
S58B-009150,LONG,89734,446390,True,True,BULLISH,CONTINUATION
S58B-009151,SHORT,89756,446500,True,True,BEARISH,CONTINUATION
S58B-009152,LONG,89802,446730,True,True,BEARISH,POTENTIAL_REVERSAL
S58B-009153,LONG,89824,446840,True,True,BULLISH,CONTINUATION
S58B-009154,LONG,89830,446870,True,True,BULLISH,CONTINUATION
S58B-009155,LONG,89859,447015,True,True,TRANSITION,POTENTIAL_REVERSAL
S58B-009156,SHORT,89872,447080,False,False,BEARISH,CONTINUATION
S58B-009157,SHORT,89874,447090,True,True,BEARISH,CONTINUATION
S58B-009158,SHORT,89879,447115,True,True,BEARISH,CONTINUATION
S58B-009159,SHORT,89884,447140,True,True,TRANSITION,POTENTIAL_REVERSAL
S58B-009160,LONG,89916,447300,True,True,BULLISH,CONTINUATION
S58B-009161,LONG,89923,447335,True,True,BULLISH,CONTINUATION
S58B-009162,LONG,89932,447380,False,False,BULLISH,CONTINUATION
S58B-009163,LONG,89934,447390,True,True,BULLISH,CONTINUATION
S58B-009164,SHORT,89987,447655,True,True,BEARISH,CONTINUATION
S58B-009165,SHORT,89995,447695,True,True,BEARISH,CONTINUATION
S58B-009166,SHORT,90000,447720,True,True,BEARISH,CONTINUATION
S58B-009167,SHORT,90005,447745,True,True,BEARISH,CONTINUATION
S58B-009168,SHORT,90012,447780,True,True,BEARISH,CONTINUATION
S58B-009169,SHORT,90017,447805,True,True,NEUTRAL,CONTINUATION
S58B-009170,SHORT,90022,447830,True,True,BULLISH,POTENTIAL_REVERSAL
S58B-009171,SHORT,90038,447910,True,True,BEARISH,CONTINUATION
S58B-009172,SHORT,90043,447935,True,True,BEARISH,CONTINUATION
S58B-009173,SHORT,90050,447970,True,True,BULLISH,POTENTIAL_REVERSAL
S58B-009174,SHORT,90057,448005,True,True,BEARISH,CONTINUATION
S58B-009175,LONG,90064,448040,True,True,BULLISH,CONTINUATION
S58B-009176,LONG,90070,448070,False,False,BULLISH,CONTINUATION
S58B-009177,LONG,90072,448080,True,True,BULLISH,CONTINUATION
S58B-009178,LONG,90077,448105,True,True,BULLISH,CONTINUATION
S58B-009179,LONG,90085,448145,True,True,NEUTRAL,CONTINUATION
S58B-009180,LONG,90090,448170,True,True,BEARISH,POTENTIAL_REVERSAL
S58B-009181,LONG,90111,448275,True,True,BEARISH,POTENTIAL_REVERSAL
S58B-009182,LONG,90116,448300,True,True,NEUTRAL,CONTINUATION
S58B-009183,LONG,90121,448325,True,True,NEUTRAL,CONTINUATION
S58B-009184,SHORT,90142,448430,True,True,BULLISH,POTENTIAL_REVERSAL
S58B-009185,LONG,90156,448500,False,False,TRANSITION,POTENTIAL_REVERSAL
S58B-009186,LONG,90158,448510,True,True,NEUTRAL,CONTINUATION
S58B-009187,LONG,90164,448540,True,True,BULLISH,CONTINUATION
S58B-009188,SHORT,90180,448620,True,True,BEARISH,CONTINUATION
S58B-009189,SHORT,90185,448645,False,False,NEUTRAL,CONTINUATION
S58B-009190,LONG,90204,448740,True,True,BULLISH,CONTINUATION
S58B-009191,LONG,90209,448765,True,True,BULLISH,CONTINUATION
S58B-009192,LONG,90218,448810,True,True,NEUTRAL,CONTINUATION
S58B-009193,LONG,90223,448835,True,True,BULLISH,CONTINUATION
S58B-009194,LONG,90231,448875,True,True,BULLISH,CONTINUATION
S58B-009195,LONG,90240,448920,True,True,BULLISH,CONTINUATION
S58B-009196,LONG,90255,448995,True,True,BULLISH,CONTINUATION
S58B-009197,LONG,90263,449035,True,True,TRANSITION,POTENTIAL_REVERSAL
S58B-009198,SHORT,90275,449095,True,True,BULLISH,POTENTIAL_REVERSAL
S58B-009199,SHORT,90281,449125,True,True,BEARISH,CONTINUATION
S58B-009200,SHORT,90287,449155,True,True,NEUTRAL,CONTINUATION
S58B-009201,SHORT,90297,449205,True,True,BEARISH,CONTINUATION
S58B-009202,SHORT,90302,449230,True,True,BEARISH,CONTINUATION
S58B-009203,SHORT,90314,449290,True,True,NEUTRAL,CONTINUATION
S58B-009204,LONG,90328,449360,True,True,TRANSITION,POTENTIAL_REVERSAL
S58B-009205,LONG,90333,449385,True,True,BEARISH,POTENTIAL_REVERSAL
S58B-009206,LONG,90351,449475,True,True,BULLISH,CONTINUATION
S58B-009207,LONG,90366,449550,True,True,BULLISH,CONTINUATION
S58B-009208,SHORT,90373,449585,True,True,BEARISH,CONTINUATION
S58B-009209,SHORT,90378,449610,True,True,BEARISH,CONTINUATION
S58B-009210,SHORT,90388,449660,True,True,BEARISH,CONTINUATION
S58B-009211,SHORT,90393,449685,True,True,BEARISH,CONTINUATION
S58B-009212,LONG,90412,449780,True,True,TRANSITION,POTENTIAL_REVERSAL
S58B-009213,SHORT,90431,449875,True,True,BEARISH,CONTINUATION
S58B-009214,SHORT,90440,449920,False,False,BEARISH,CONTINUATION
S58B-009215,SHORT,90442,449930,True,True,BEARISH,CONTINUATION
S58B-009216,SHORT,90460,450020,False,False,BEARISH,CONTINUATION
S58B-009217,SHORT,90462,450030,True,True,BEARISH,CONTINUATION
S58B-009218,SHORT,90468,450060,True,True,BEARISH,CONTINUATION
S58B-009219,SHORT,90481,450125,True,True,BULLISH,POTENTIAL_REVERSAL
S58B-009220,LONG,90490,450170,True,True,BULLISH,CONTINUATION
S58B-009221,SHORT,90501,450225,True,True,BEARISH,CONTINUATION
S58B-009222,SHORT,90506,450250,True,True,BEARISH,CONTINUATION
S58B-009223,SHORT,90513,450285,False,False,TRANSITION,POTENTIAL_REVERSAL
S58B-009224,SHORT,90518,450310,True,True,BEARISH,CONTINUATION
S58B-009225,SHORT,90523,450335,True,True,BEARISH,CONTINUATION
S58B-009226,SHORT,90530,450370,True,True,BEARISH,CONTINUATION
S58B-009227,SHORT,90535,450395,True,True,BEARISH,CONTINUATION
S58B-009228,SHORT,90541,450425,True,True,BEARISH,CONTINUATION
S58B-009229,SHORT,90553,450485,True,True,BULLISH,POTENTIAL_REVERSAL
S58B-009230,LONG,90565,450545,True,True,BULLISH,CONTINUATION
S58B-009231,LONG,90572,450580,True,True,BULLISH,CONTINUATION
S58B-009232,LONG,90577,450605,True,True,TRANSITION,POTENTIAL_REVERSAL
S58B-009233,LONG,90583,450635,True,True,TRANSITION,POTENTIAL_REVERSAL
S58B-009234,LONG,90588,450660,True,True,BULLISH,CONTINUATION
S58B-009235,LONG,90621,450825,True,True,BULLISH,CONTINUATION
S58B-009236,LONG,90627,450855,True,True,NEUTRAL,CONTINUATION
S58B-009237,LONG,90634,450890,True,True,BULLISH,CONTINUATION
S58B-009238,LONG,90639,450915,True,True,BULLISH,CONTINUATION
S58B-009239,SHORT,90666,451050,True,True,BEARISH,CONTINUATION
S58B-009240,LONG,90673,451085,True,True,NEUTRAL,CONTINUATION
S58B-009241,LONG,90680,451120,True,True,BULLISH,CONTINUATION
S58B-009242,SHORT,90694,451190,True,True,TRANSITION,POTENTIAL_REVERSAL
S58B-009243,LONG,90699,451215,False,False,NEUTRAL,CONTINUATION
S58B-009244,LONG,90701,451225,True,True,BULLISH,CONTINUATION
S58B-009245,LONG,90728,451360,True,True,BULLISH,CONTINUATION
S58B-009246,LONG,90733,451385,True,True,BULLISH,CONTINUATION
S58B-009247,LONG,90738,451410,True,True,BULLISH,CONTINUATION
S58B-009248,LONG,90743,451435,True,True,BEARISH,POTENTIAL_REVERSAL
S58B-009249,LONG,90753,451485,True,True,BULLISH,CONTINUATION
S58B-009250,SHORT,90782,451630,True,True,NEUTRAL,CONTINUATION
S58B-009251,LONG,90796,451700,True,True,BULLISH,CONTINUATION
S58B-009252,SHORT,90803,451735,True,True,BEARISH,CONTINUATION
S58B-009253,SHORT,90809,451765,True,True,NEUTRAL,CONTINUATION
S58B-009254,LONG,90821,451825,True,True,TRANSITION,POTENTIAL_REVERSAL
S58B-009255,LONG,90827,451855,True,True,BULLISH,CONTINUATION
S58B-009256,LONG,90834,451890,True,True,BULLISH,CONTINUATION
S58B-009257,LONG,90845,451945,False,False,NEUTRAL,CONTINUATION
S58B-009258,LONG,90848,451960,True,True,TRANSITION,POTENTIAL_REVERSAL
S58B-009259,LONG,90854,451990,True,True,BULLISH,CONTINUATION
S58B-009260,LONG,90859,452015,False,False,BULLISH,CONTINUATION
S58B-009261,LONG,90861,452025,True,True,BULLISH,CONTINUATION
S58B-009262,LONG,90866,452050,True,True,BULLISH,CONTINUATION
S58B-009263,LONG,90871,452075,True,True,BULLISH,CONTINUATION
S58B-009264,LONG,90878,452110,True,True,BULLISH,CONTINUATION
S58B-009265,LONG,90883,452135,True,True,BULLISH,CONTINUATION
S58B-009266,LONG,90888,452160,True,True,BULLISH,CONTINUATION
S58B-009267,LONG,90922,452330,True,True,BULLISH,CONTINUATION
S58B-009268,LONG,90927,452355,True,True,BULLISH,CONTINUATION
S58B-009269,SHORT,90962,452530,False,False,BULLISH,POTENTIAL_REVERSAL
S58B-009270,SHORT,90965,452545,True,True,BULLISH,POTENTIAL_REVERSAL
S58B-009271,LONG,90972,452580,True,True,BULLISH,CONTINUATION
S58B-009272,LONG,90990,452670,True,True,BEARISH,POTENTIAL_REVERSAL
S58B-009273,SHORT,90996,452700,True,True,NEUTRAL,CONTINUATION
S58B-009274,SHORT,91001,452725,True,True,BEARISH,CONTINUATION
S58B-009275,SHORT,91011,452775,True,True,NEUTRAL,CONTINUATION
S58B-009276,SHORT,91018,452810,True,True,TRANSITION,POTENTIAL_REVERSAL
S58B-009277,SHORT,91049,452965,True,True,NEUTRAL,CONTINUATION
S58B-009278,SHORT,91055,452995,True,True,BEARISH,CONTINUATION
S58B-009279,SHORT,91064,453040,True,True,BULLISH,POTENTIAL_REVERSAL
S58B-009280,SHORT,91076,453100,False,False,BEARISH,CONTINUATION
S58B-009281,LONG,91082,453130,True,True,NEUTRAL,CONTINUATION
S58B-009282,SHORT,91106,453250,True,True,BEARISH,CONTINUATION
S58B-009283,LONG,91142,453430,True,True,NEUTRAL,CONTINUATION
S58B-009284,SHORT,91175,453595,False,False,BULLISH,POTENTIAL_REVERSAL
S58B-009285,SHORT,91178,453610,True,True,TRANSITION,POTENTIAL_REVERSAL
S58B-009286,LONG,91201,453725,False,False,BULLISH,CONTINUATION
S58B-009287,LONG,91203,453735,True,True,NEUTRAL,CONTINUATION
S58B-009288,SHORT,91237,453905,False,False,BEARISH,CONTINUATION
S58B-009289,SHORT,91239,453915,True,True,BEARISH,CONTINUATION
S58B-009290,SHORT,91245,453945,True,True,NEUTRAL,CONTINUATION
S58B-009291,SHORT,91250,453970,True,True,TRANSITION,POTENTIAL_REVERSAL
S58B-009292,SHORT,91258,454010,True,True,BEARISH,CONTINUATION
S58B-009293,SHORT,91263,454035,True,True,BEARISH,CONTINUATION
S58B-009294,SHORT,91269,454065,True,True,BEARISH,CONTINUATION
S58B-009295,SHORT,91276,454100,True,True,BEARISH,CONTINUATION
S58B-009296,SHORT,91282,454130,True,True,BEARISH,CONTINUATION
S58B-009297,SHORT,91287,454155,False,False,BEARISH,CONTINUATION
S58B-009298,SHORT,91289,454165,True,True,BEARISH,CONTINUATION
S58B-009299,SHORT,91295,454195,True,True,BEARISH,CONTINUATION
S58B-009300,LONG,91330,454370,True,True,BULLISH,CONTINUATION
S58B-009301,LONG,91355,454495,True,True,BEARISH,POTENTIAL_REVERSAL
S58B-009302,LONG,91376,454600,True,True,NEUTRAL,CONTINUATION
S58B-009303,SHORT,91390,454670,True,True,BEARISH,CONTINUATION
S58B-009304,SHORT,91408,454760,True,True,BEARISH,CONTINUATION
S58B-009305,SHORT,91413,454785,True,True,BULLISH,POTENTIAL_REVERSAL
S58B-009306,SHORT,91418,454810,False,False,BEARISH,CONTINUATION
S58B-009307,SHORT,91420,454820,True,True,BEARISH,CONTINUATION
S58B-009308,SHORT,91425,454845,True,True,NEUTRAL,CONTINUATION
S58B-009309,SHORT,91431,454875,False,False,NEUTRAL,CONTINUATION
S58B-009310,SHORT,91433,454885,True,True,BEARISH,CONTINUATION
S58B-009311,SHORT,91438,454910,True,True,BEARISH,CONTINUATION
S58B-009312,SHORT,91444,454940,True,True,BEARISH,CONTINUATION
S58B-009313,SHORT,91449,454965,True,True,BEARISH,CONTINUATION
S58B-009314,SHORT,91454,454990,True,True,BEARISH,CONTINUATION
S58B-009315,SHORT,91459,455015,True,True,BULLISH,POTENTIAL_REVERSAL
S58B-009316,LONG,91487,455155,True,True,BULLISH,CONTINUATION
S58B-009317,LONG,91492,455180,True,True,BULLISH,CONTINUATION
S58B-009318,LONG,91518,455310,True,True,BULLISH,CONTINUATION
S58B-009319,LONG,91526,455350,True,True,NEUTRAL,CONTINUATION
S58B-009320,SHORT,91534,455390,True,True,BEARISH,CONTINUATION
S58B-009321,SHORT,91540,455420,True,True,BEARISH,CONTINUATION
S58B-009322,SHORT,91545,455445,True,True,NEUTRAL,CONTINUATION
S58B-009323,SHORT,91554,455490,True,True,NEUTRAL,CONTINUATION
S58B-009324,SHORT,91560,455520,True,True,BEARISH,CONTINUATION
S58B-009325,SHORT,91570,455570,True,True,BEARISH,CONTINUATION
S58B-009326,SHORT,91575,455595,False,False,BEARISH,CONTINUATION
S58B-009327,SHORT,91577,455605,True,True,BEARISH,CONTINUATION
S58B-009328,SHORT,91582,455630,True,True,BEARISH,CONTINUATION
S58B-009329,SHORT,91587,455655,True,True,BEARISH,CONTINUATION
S58B-009330,SHORT,91611,455775,True,True,BULLISH,POTENTIAL_REVERSAL
S58B-009331,LONG,91631,455875,True,True,BULLISH,CONTINUATION
S58B-009332,LONG,91636,455900,False,False,BULLISH,CONTINUATION
S58B-009333,LONG,91638,455910,True,True,BULLISH,CONTINUATION
S58B-009334,LONG,91644,455940,True,True,TRANSITION,POTENTIAL_REVERSAL
S58B-009335,LONG,91654,455990,True,True,BEARISH,POTENTIAL_REVERSAL
S58B-009336,LONG,91666,456050,True,True,BULLISH,CONTINUATION
S58B-009337,LONG,91683,456135,False,False,BEARISH,POTENTIAL_REVERSAL
S58B-009338,LONG,91700,456220,True,True,NEUTRAL,CONTINUATION
S58B-009339,SHORT,91707,456255,True,True,TRANSITION,POTENTIAL_REVERSAL
S58B-009340,SHORT,91716,456300,True,True,BULLISH,POTENTIAL_REVERSAL
S58B-009341,LONG,91731,456375,False,False,BULLISH,CONTINUATION
S58B-009342,LONG,91733,456385,True,True,BULLISH,CONTINUATION
S58B-009343,LONG,91738,456410,True,True,BULLISH,CONTINUATION
S58B-009344,LONG,91743,456435,False,False,BULLISH,CONTINUATION
S58B-009345,LONG,91745,456445,True,True,BULLISH,CONTINUATION
S58B-009346,LONG,91754,456490,True,True,BULLISH,CONTINUATION
S58B-009347,LONG,91764,456540,True,True,BEARISH,POTENTIAL_REVERSAL
S58B-009348,LONG,91797,456705,True,True,BULLISH,CONTINUATION
S58B-009349,LONG,91802,456730,True,True,NEUTRAL,CONTINUATION
S58B-009350,LONG,91833,456885,True,True,BULLISH,CONTINUATION
S58B-009351,SHORT,91844,456940,True,True,BEARISH,CONTINUATION
S58B-009352,SHORT,91849,456965,True,True,BEARISH,CONTINUATION
S58B-009353,SHORT,91857,457005,True,True,BULLISH,POTENTIAL_REVERSAL
S58B-009354,SHORT,91862,457030,True,True,BEARISH,CONTINUATION
S58B-009355,SHORT,91888,457160,True,True,BEARISH,CONTINUATION
S58B-009356,SHORT,91893,457185,True,True,BEARISH,CONTINUATION
S58B-009357,LONG,91901,457225,True,True,BEARISH,POTENTIAL_REVERSAL
S58B-009358,LONG,91907,457255,False,False,BULLISH,CONTINUATION
S58B-009359,LONG,91909,457265,True,True,BULLISH,CONTINUATION
S58B-009360,SHORT,91924,457340,True,True,BEARISH,CONTINUATION
S58B-009361,LONG,91931,457375,False,False,NEUTRAL,CONTINUATION
S58B-009362,LONG,91943,457435,False,False,BULLISH,CONTINUATION
S58B-009363,LONG,91945,457445,True,True,BULLISH,CONTINUATION
S58B-009364,LONG,91961,457525,True,True,BULLISH,CONTINUATION
S58B-009365,SHORT,91968,457560,True,True,NEUTRAL,CONTINUATION
S58B-009366,SHORT,91975,457595,False,False,BEARISH,CONTINUATION
S58B-009367,SHORT,91977,457605,True,True,BEARISH,CONTINUATION
S58B-009368,SHORT,91982,457630,True,True,BEARISH,CONTINUATION
S58B-009369,LONG,92002,457730,True,True,BULLISH,CONTINUATION
S58B-009370,LONG,92007,457755,True,True,BULLISH,CONTINUATION
S58B-009371,LONG,92019,457815,False,False,BEARISH,POTENTIAL_REVERSAL
S58B-009372,LONG,92022,457830,False,False,NEUTRAL,CONTINUATION
S58B-009373,SHORT,92028,457860,True,True,BEARISH,CONTINUATION
S58B-009374,LONG,92045,457945,True,True,BULLISH,CONTINUATION
S58B-009375,LONG,92062,458030,False,False,BULLISH,CONTINUATION
S58B-009376,LONG,92064,458040,True,True,BULLISH,CONTINUATION
S58B-009377,LONG,92074,458090,True,True,BULLISH,CONTINUATION
S58B-009378,LONG,92079,458115,True,True,BULLISH,CONTINUATION
S58B-009379,LONG,92088,458160,True,True,BULLISH,CONTINUATION
S58B-009380,LONG,92111,458275,True,True,BEARISH,POTENTIAL_REVERSAL
S58B-009381,SHORT,92125,458345,False,False,BEARISH,CONTINUATION
S58B-009382,SHORT,92127,458355,True,True,BEARISH,CONTINUATION
S58B-009383,SHORT,92132,458380,False,False,BEARISH,CONTINUATION
S58B-009384,SHORT,92134,458390,True,True,BULLISH,POTENTIAL_REVERSAL
S58B-009385,SHORT,92146,458450,True,True,BULLISH,POTENTIAL_REVERSAL
S58B-009386,LONG,92163,458535,True,True,BULLISH,CONTINUATION
S58B-009387,LONG,92168,458560,False,False,BULLISH,CONTINUATION
S58B-009388,LONG,92170,458570,True,True,BULLISH,CONTINUATION
S58B-009389,LONG,92183,458635,True,True,BEARISH,POTENTIAL_REVERSAL
S58B-009390,LONG,92192,458680,True,True,BULLISH,CONTINUATION
S58B-009391,LONG,92214,458790,True,True,BULLISH,CONTINUATION
S58B-009392,LONG,92219,458815,False,False,BULLISH,CONTINUATION
S58B-009393,LONG,92222,458830,True,True,BULLISH,CONTINUATION
S58B-009394,LONG,92227,458855,True,True,BULLISH,CONTINUATION
S58B-009395,LONG,92234,458890,False,False,BULLISH,CONTINUATION
S58B-009396,LONG,92236,458900,False,False,BULLISH,CONTINUATION
S58B-009397,LONG,92238,458910,True,True,BULLISH,CONTINUATION
S58B-009398,LONG,92244,458940,True,True,BULLISH,CONTINUATION
S58B-009399,LONG,92253,458985,False,False,NEUTRAL,CONTINUATION
S58B-009400,SHORT,92271,459075,True,True,NEUTRAL,CONTINUATION
S58B-009401,SHORT,92276,459100,True,True,BEARISH,CONTINUATION
S58B-009402,SHORT,92281,459125,True,True,BEARISH,CONTINUATION
S58B-009403,SHORT,92287,459155,True,True,NEUTRAL,CONTINUATION
S58B-009404,SHORT,92296,459200,True,True,BEARISH,CONTINUATION
S58B-009405,SHORT,92302,459230,True,True,BEARISH,CONTINUATION
S58B-009406,SHORT,92307,459255,True,True,BEARISH,CONTINUATION
S58B-009407,SHORT,92314,459290,True,True,BEARISH,CONTINUATION
S58B-009408,SHORT,92321,459325,True,True,BEARISH,CONTINUATION
S58B-009409,SHORT,92331,459375,False,False,NEUTRAL,CONTINUATION
S58B-009410,SHORT,92357,459505,True,True,BULLISH,POTENTIAL_REVERSAL
S58B-009411,LONG,92383,459635,False,False,BEARISH,POTENTIAL_REVERSAL
S58B-009412,SHORT,92387,459655,False,False,BEARISH,CONTINUATION
S58B-009413,SHORT,92390,459670,True,True,BEARISH,CONTINUATION
S58B-009414,SHORT,92402,459730,True,True,TRANSITION,POTENTIAL_REVERSAL
S58B-009415,SHORT,92408,459760,False,False,BEARISH,CONTINUATION
S58B-009416,SHORT,92410,459770,True,True,BEARISH,CONTINUATION
S58B-009417,SHORT,92415,459795,True,True,NEUTRAL,CONTINUATION
S58B-009418,LONG,92434,459890,True,True,NEUTRAL,CONTINUATION
S58B-009419,LONG,92441,459925,True,True,BULLISH,CONTINUATION
S58B-009420,LONG,92448,459960,True,True,TRANSITION,POTENTIAL_REVERSAL
S58B-009421,LONG,92456,460000,True,True,BULLISH,CONTINUATION
S58B-009422,LONG,92465,460045,True,True,BEARISH,POTENTIAL_REVERSAL
S58B-009423,SHORT,92497,460205,True,True,BULLISH,POTENTIAL_REVERSAL
S58B-009424,SHORT,92503,460235,True,True,TRANSITION,POTENTIAL_REVERSAL
S58B-009425,SHORT,92522,460330,False,False,TRANSITION,POTENTIAL_REVERSAL
S58B-009426,SHORT,92524,460340,True,True,NEUTRAL,CONTINUATION
S58B-009427,LONG,92543,460435,True,True,BULLISH,CONTINUATION
S58B-009428,LONG,92548,460460,True,True,BULLISH,CONTINUATION
S58B-009429,LONG,92553,460485,True,True,BULLISH,CONTINUATION
S58B-009430,LONG,92559,460515,True,True,BULLISH,CONTINUATION
S58B-009431,LONG,92568,460560,False,False,NEUTRAL,CONTINUATION
S58B-009432,SHORT,92625,460845,True,True,TRANSITION,POTENTIAL_REVERSAL
S58B-009433,SHORT,92632,460880,True,True,BULLISH,POTENTIAL_REVERSAL
S58B-009434,LONG,92646,460950,False,False,NEUTRAL,CONTINUATION
S58B-009435,LONG,92648,460960,True,True,BULLISH,CONTINUATION
S58B-009436,LONG,92653,460985,False,False,BULLISH,CONTINUATION
S58B-009437,LONG,92655,460995,True,True,BULLISH,CONTINUATION
S58B-009438,LONG,92682,461130,True,True,BEARISH,POTENTIAL_REVERSAL
S58B-009439,SHORT,92696,461200,True,True,NEUTRAL,CONTINUATION
S58B-009440,SHORT,92701,461225,True,True,BULLISH,POTENTIAL_REVERSAL
S58B-009441,LONG,92719,461315,True,True,BEARISH,POTENTIAL_REVERSAL
S58B-009442,LONG,92725,461345,True,True,BULLISH,CONTINUATION
S58B-009443,LONG,92730,461370,True,True,BULLISH,CONTINUATION
S58B-009444,LONG,92735,461395,True,True,BULLISH,CONTINUATION
S58B-009445,LONG,92740,461420,False,False,BULLISH,CONTINUATION
S58B-009446,LONG,92742,461430,True,True,BULLISH,CONTINUATION
S58B-009447,LONG,92747,461455,True,True,BULLISH,CONTINUATION
S58B-009448,SHORT,92785,461645,True,True,BULLISH,POTENTIAL_REVERSAL
S58B-009449,LONG,92823,461835,True,True,BEARISH,POTENTIAL_REVERSAL
S58B-009450,SHORT,92832,461880,False,False,TRANSITION,POTENTIAL_REVERSAL
S58B-009451,SHORT,92834,461890,False,False,NEUTRAL,CONTINUATION
S58B-009452,LONG,92851,461975,True,True,BEARISH,POTENTIAL_REVERSAL
S58B-009453,LONG,92866,462050,True,True,BULLISH,CONTINUATION
S58B-009454,SHORT,92871,462075,True,True,BEARISH,CONTINUATION
S58B-009455,LONG,92891,462175,True,True,BULLISH,CONTINUATION
S58B-009456,LONG,92898,462210,True,True,NEUTRAL,CONTINUATION
S58B-009457,LONG,92903,462235,True,True,BULLISH,CONTINUATION
S58B-009458,LONG,92914,462290,True,True,BEARISH,POTENTIAL_REVERSAL
S58B-009459,SHORT,92932,462380,True,True,TRANSITION,POTENTIAL_REVERSAL
S58B-009460,SHORT,92938,462410,True,True,BEARISH,CONTINUATION
S58B-009461,SHORT,92951,462475,False,False,TRANSITION,POTENTIAL_REVERSAL
S58B-009462,SHORT,92953,462485,False,False,BULLISH,POTENTIAL_REVERSAL
S58B-009463,LONG,92959,462515,True,True,BULLISH,CONTINUATION
S58B-009464,LONG,92964,462540,False,False,BULLISH,CONTINUATION
S58B-009465,LONG,92966,462550,True,True,BULLISH,CONTINUATION
S58B-009466,LONG,92971,462575,True,True,BULLISH,CONTINUATION
S58B-009467,LONG,92981,462625,False,False,TRANSITION,POTENTIAL_REVERSAL
S58B-009468,LONG,92983,462635,True,True,BULLISH,CONTINUATION
S58B-009469,LONG,92988,462660,True,True,BULLISH,CONTINUATION
S58B-009470,LONG,93011,462775,True,True,NEUTRAL,CONTINUATION
S58B-009471,LONG,93040,462920,True,True,BULLISH,CONTINUATION
S58B-009472,LONG,93046,462950,True,True,BULLISH,CONTINUATION
S58B-009473,LONG,93052,462980,False,False,NEUTRAL,CONTINUATION
S58B-009474,LONG,93069,463065,True,True,BULLISH,CONTINUATION
S58B-009475,LONG,93105,463245,True,True,BULLISH,CONTINUATION
S58B-009476,LONG,93110,463270,True,True,BULLISH,CONTINUATION
S58B-009477,LONG,93115,463295,True,True,BULLISH,CONTINUATION
S58B-009478,LONG,93121,463325,True,True,BULLISH,CONTINUATION
