setup_id,opportunity_id,direction,price_diff_atr,price_diff_ticks,bucket
S58B-046804,OPP_02371910_LONG,LONG,-6.787878787878788,-304.0,BETTER_1M
S58B-046805,OPP_02372030_LONG,LONG,1.4,42.0,BETTER_5M
S58B-046806,OPP_02372030_LONG,LONG,-0.26666666666666666,-8.0,BETTER_1M
S58B-046807,OPP_02372083_LONG,LONG,0.19614711033274956,8.0,NEAR_IDENTICAL
S58B-046808,OPP_02372083_LONG,LONG,-1.0052539404553416,-41.0,BETTER_1M
S58B-046809,OPP_02372214_SHORT,SHORT,-0.5773195876288659,4.0,BETTER_1M
S58B-046812,OPP_02372366_SHORT,SHORT,-1.1180555555555556,23.0,BETTER_1M
S58B-046813,OPP_02372366_SHORT,SHORT,-2.381944444444444,49.0,BETTER_1M
S58B-046814,OPP_02372504_SHORT,SHORT,6.206896551724138,-90.0,BETTER_5M
S58B-046815,OPP_02372504_SHORT,SHORT,4.620689655172414,-67.0,BETTER_5M
S58B-046816,OPP_02372554_SHORT,SHORT,0.5714285714285714,-6.0,BETTER_5M
S58B-046817,OPP_02372565_LONG,LONG,-2.645669291338583,-24.0,BETTER_1M
S58B-046819,OPP_02372565_LONG,LONG,-14.551181102362206,-132.0,BETTER_1M
S58B-046820,OPP_02372817_LONG,LONG,0.3035230352303523,8.0,BETTER_5M
S58B-046821,OPP_02372848_SHORT,SHORT,-0.5670886075949367,16.0,BETTER_1M
S58B-046824,OPP_02372924_SHORT,SHORT,1.2962962962962963,-25.0,BETTER_5M
S58B-046825,OPP_02373058_LONG,LONG,-3.073170731707317,-63.0,BETTER_1M
S58B-046826,OPP_02373193_SHORT,SHORT,-0.8257713248638839,65.0,BETTER_1M
S58B-046827,OPP_02373217_LONG,LONG,-0.6143187066974596,-38.0,BETTER_1M
S58B-046828,OPP_02373217_LONG,LONG,-2.392609699769053,-148.0,BETTER_1M
S58B-046829,OPP_02373284_LONG,LONG,1.4968553459119496,68.0,BETTER_5M
S58B-046830,OPP_02373325_LONG,LONG,-1.5405405405405406,-57.0,BETTER_1M
S58B-046831,OPP_02373504_LONG,LONG,-2.6648793565683646,-71.0,BETTER_1M
S58B-046832,OPP_02373504_LONG,LONG,-4.241286863270777,-113.0,BETTER_1M
S58B-046833,OPP_02373615_LONG,LONG,0.0,0.0,NEAR_IDENTICAL
S58B-046834,OPP_02373615_LONG,LONG,-3.4426229508196724,-45.0,BETTER_1M
S58B-046835,OPP_02373721_LONG,LONG,-3.4054054054054053,-27.0,BETTER_1M
S58B-046836,OPP_02373721_LONG,LONG,-5.171171171171171,-41.0,BETTER_1M
S58B-046837,OPP_02373721_LONG,LONG,-4.036036036036036,-32.0,BETTER_1M
S58B-046838,OPP_02373813_LONG,LONG,4.036036036036036,32.0,BETTER_5M
S58B-046840,OPP_02373870_SHORT,SHORT,-1.6923076923076923,11.0,BETTER_1M
S58B-046841,OPP_02373870_SHORT,SHORT,-4.461538461538462,29.0,BETTER_1M
S58B-046842,OPP_02373967_LONG,LONG,-7.9459459459459465,-42.0,BETTER_1M
S58B-046843,OPP_02373967_LONG,LONG,-9.64864864864865,-51.0,BETTER_1M
S58B-046844,OPP_02374159_LONG,LONG,-1.0467289719626167,-16.0,BETTER_1M
S58B-046845,OPP_02374159_LONG,LONG,-0.8504672897196262,-13.0,BETTER_1M
S58B-046846,OPP_02374191_SHORT,SHORT,1.6203703703703702,-25.0,BETTER_5M
S58B-046848,OPP_02374305_LONG,LONG,-0.48554913294797686,-6.0,BETTER_1M
S58B-046849,OPP_02374588_SHORT,SHORT,-1.5576407506702412,83.0,BETTER_1M
S58B-046850,OPP_02374599_LONG,LONG,-0.8006182380216383,-37.0,BETTER_1M
S58B-046851,OPP_02374599_LONG,LONG,-3.007727975270479,-139.0,BETTER_1M
S58B-046852,OPP_02374599_LONG,LONG,-6.837712519319938,-316.0,BETTER_1M
S58B-046855,OPP_02374685_LONG,LONG,-2.6648793565683646,-71.0,BETTER_1M
S58B-046856,OPP_02374685_LONG,LONG,-4.428954423592494,-118.0,BETTER_1M
S58B-046858,OPP_02374685_LONG,LONG,-6.005361930294907,-160.0,BETTER_1M
S58B-046859,OPP_02374780_LONG,LONG,-2.5454545454545454,-34.0,BETTER_1M
S58B-046860,OPP_02375015_LONG,LONG,-0.8484848484848485,-6.0,BETTER_1M
S58B-046861,OPP_02375101_SHORT,SHORT,-0.1917808219178082,1.0,NEAR_IDENTICAL
S58B-046863,OPP_02375151_SHORT,SHORT,-2.9302325581395348,9.0,BETTER_1M
S58B-046864,OPP_02375151_SHORT,SHORT,-5.534883720930233,17.0,BETTER_1M
S58B-046865,OPP_02375245_SHORT,SHORT,-0.5137614678899083,4.0,BETTER_1M
S58B-046866,OPP_02375272_LONG,LONG,-1.2233009708737865,-9.0,BETTER_1M
S58B-046867,OPP_02375345_LONG,LONG,-0.44680851063829785,-3.0,BETTER_1M
S58B-046868,OPP_02375369_SHORT,SHORT,0.875,-7.0,BETTER_5M
S58B-046869,OPP_02375369_SHORT,SHORT,-0.25,2.0,NEAR_IDENTICAL
S58B-046870,OPP_02375472_SHORT,SHORT,-1.4651162790697674,9.0,BETTER_1M
S58B-046872,OPP_02375569_LONG,LONG,0.5185185185185185,2.0,BETTER_5M
S58B-046873,OPP_02375678_SHORT,SHORT,-2.295081967213115,10.0,BETTER_1M
S58B-046875,OPP_02375783_LONG,LONG,-0.7153284671532846,-7.0,BETTER_1M
S58B-046876,OPP_02375783_LONG,LONG,-1.1240875912408759,-11.0,BETTER_1M
S58B-046877,OPP_02375830_SHORT,SHORT,-3.111111111111111,24.0,BETTER_1M
S58B-046878,OPP_02375952_SHORT,SHORT,-1.1830985915492958,6.0,BETTER_1M
S58B-046879,OPP_02375984_LONG,LONG,-2.3333333333333335,-14.0,BETTER_1M
S58B-046880,OPP_02376024_LONG,LONG,-0.5982905982905983,-5.0,BETTER_1M
S58B-046881,OPP_02376024_LONG,LONG,-4.666666666666666,-39.0,BETTER_1M
S58B-046882,OPP_02376024_LONG,LONG,-4.905982905982905,-41.0,BETTER_1M
S58B-046883,OPP_02376128_LONG,LONG,-1.8333333333333333,-11.0,BETTER_1M
S58B-046884,OPP_02376128_LONG,LONG,-1.8333333333333333,-11.0,BETTER_1M
S58B-046885,OPP_02376162_LONG,LONG,-4.666666666666667,-20.0,BETTER_1M
S58B-046888,OPP_02376162_LONG,LONG,-10.733333333333334,-46.0,BETTER_1M
S58B-046890,OPP_02376162_LONG,LONG,-12.133333333333333,-52.0,BETTER_1M
S58B-046891,OPP_02376342_LONG,LONG,-0.1891891891891892,-1.0,NEAR_IDENTICAL
S58B-046892,OPP_02376342_LONG,LONG,-3.4054054054054057,-18.0,BETTER_1M
S58B-046894,OPP_02376364_LONG,LONG,-10.428571428571429,-73.0,BETTER_1M
S58B-046895,OPP_02376364_LONG,LONG,-9.714285714285714,-68.0,BETTER_1M
S58B-046896,OPP_02376486_LONG,LONG,0.0,0.0,NEAR_IDENTICAL
S58B-046897,OPP_02376583_LONG,LONG,1.1506849315068493,12.0,BETTER_5M
S58B-046898,OPP_02376616_SHORT,SHORT,0.0,0.0,NEAR_IDENTICAL
S58B-046899,OPP_02376650_LONG,LONG,-4.317757009345794,-33.0,BETTER_1M
S58B-046900,OPP_02376744_LONG,LONG,0.5209302325581395,8.0,BETTER_5M
S58B-046901,OPP_02376776_SHORT,SHORT,-0.725,58.0,BETTER_1M
S58B-046903,OPP_02376833_LONG,LONG,-0.1383855024711697,-6.0,NEAR_IDENTICAL
S58B-046904,OPP_02376833_LONG,LONG,-0.8764415156507415,-38.0,BETTER_1M
S58B-046905,OPP_02376877_LONG,LONG,-0.6008583690987125,-40.0,BETTER_1M
S58B-046907,OPP_02376877_LONG,LONG,-2.8390557939914163,-189.0,BETTER_1M
S58B-046908,OPP_02376951_LONG,LONG,-2.837121212121212,-107.0,BETTER_1M
S58B-046909,OPP_02376951_LONG,LONG,-3.473484848484848,-131.0,BETTER_1M
S58B-046910,OPP_02377042_LONG,LONG,0.15217391304347827,4.0,NEAR_IDENTICAL
S58B-046911,OPP_02377042_LONG,LONG,-4.831521739130435,-127.0,BETTER_1M
S58B-046912,OPP_02377042_LONG,LONG,-3.5760869565217392,-94.0,BETTER_1M
S58B-046913,OPP_02377150_LONG,LONG,0.4361370716510904,10.0,BETTER_5M
S58B-046914,OPP_02377150_LONG,LONG,-2.006230529595016,-46.0,BETTER_1M
S58B-046917,OPP_02377282_LONG,LONG,1.3188405797101448,26.0,BETTER_5M
S58B-046919,OPP_02377296_SHORT,SHORT,-2.7860696517412933,40.0,BETTER_1M
S58B-046920,OPP_02377372_SHORT,SHORT,1.8823529411764706,-16.0,BETTER_5M
S58B-046921,OPP_02377430_SHORT,SHORT,-1.5849056603773584,18.0,BETTER_1M
S58B-046922,OPP_02377430_SHORT,SHORT,-1.761006289308176,20.0,BETTER_1M
S58B-046923,OPP_02377531_SHORT,SHORT,0.2978723404255319,-2.0,BETTER_5M
S58B-046924,OPP_02377547_LONG,LONG,-0.23728813559322035,-2.0,NEAR_IDENTICAL
S58B-046925,OPP_02377567_LONG,LONG,-0.5675675675675675,-3.0,BETTER_1M
S58B-046926,OPP_02377631_LONG,LONG,-1.855421686746988,-11.0,BETTER_1M
S58B-046927,OPP_02377745_SHORT,SHORT,-2.616822429906542,20.0,BETTER_1M
S58B-046928,OPP_02377835_LONG,LONG,0.8333333333333334,15.0,BETTER_5M
S58B-046929,OPP_02377863_LONG,LONG,-1.4823529411764707,-18.0,BETTER_1M
S58B-046930,OPP_02377863_LONG,LONG,-3.047058823529412,-37.0,BETTER_1M
S58B-046931,OPP_02377944_LONG,LONG,-0.5982905982905983,-5.0,BETTER_1M
S58B-046932,OPP_02377944_LONG,LONG,-3.1111111111111107,-26.0,BETTER_1M
S58B-046933,OPP_02377944_LONG,LONG,-4.547008547008547,-38.0,BETTER_1M
S58B-046934,OPP_02378051_LONG,LONG,0.784,7.0,BETTER_5M
S58B-046935,OPP_02378051_LONG,LONG,-1.3439999999999999,-12.0,BETTER_1M
S58B-046937,OPP_02378051_LONG,LONG,-4.144,-37.0,BETTER_1M
S58B-046938,OPP_02378051_LONG,LONG,-7.168,-64.0,BETTER_1M
S58B-046939,OPP_02378051_LONG,LONG,-8.847999999999999,-79.0,BETTER_1M
S58B-046940,OPP_02378184_LONG,LONG,-1.6153846153846154,-18.0,BETTER_1M
S58B-046941,OPP_02378231_LONG,LONG,0.2696296296296296,13.0,BETTER_5M
S58B-046942,OPP_02378421_LONG,LONG,0.0,0.0,NEAR_IDENTICAL
S58B-046945,OPP_02378421_LONG,LONG,-4.169117647058824,-81.0,BETTER_1M
S58B-046946,OPP_02378543_SHORT,SHORT,-0.8312499999999999,19.0,BETTER_1M
S58B-046947,OPP_02378587_LONG,LONG,-5.03125,-115.0,BETTER_1M
S58B-046949,OPP_02378666_LONG,LONG,0.0,0.0,NEAR_IDENTICAL
S58B-046950,OPP_02378666_LONG,LONG,-3.146067415730337,-40.0,BETTER_1M
S58B-046952,OPP_02378727_LONG,LONG,-0.25830258302583026,-5.0,BETTER_1M
S58B-046953,OPP_02378727_LONG,LONG,-2.118081180811808,-41.0,BETTER_1M
S58B-046954,OPP_02378727_LONG,LONG,-6.0442804428044274,-117.0,BETTER_1M
S58B-046955,OPP_02378727_LONG,LONG,-3.977859778597786,-77.0,BETTER_1M
S58B-046956,OPP_02378912_LONG,LONG,-0.4216867469879518,-5.0,BETTER_1M
S58B-046959,OPP_02379073_LONG,LONG,-1.377049180327869,-6.0,BETTER_1M
S58B-046960,OPP_02379178_LONG,LONG,-0.18421052631578946,-2.0,NEAR_IDENTICAL
S58B-046961,OPP_02379249_SHORT,SHORT,-1.8529411764705883,18.0,BETTER_1M
S58B-046962,OPP_02379270_SHORT,SHORT,-0.5233644859813084,8.0,BETTER_1M
S58B-046963,OPP_02379279_LONG,LONG,0.21875,3.0,NEAR_IDENTICAL
S58B-046965,OPP_02379342_LONG,LONG,-1.3548387096774193,-12.0,BETTER_1M
S58B-046966,OPP_02379414_LONG,LONG,2.295081967213115,20.0,BETTER_5M
S58B-046968,OPP_02379518_SHORT,SHORT,-2.4166666666666665,29.0,BETTER_1M
S58B-046969,OPP_02379645_SHORT,SHORT,2.1336898395721926,-114.0,BETTER_5M
S58B-046971,OPP_02379766_SHORT,SHORT,-4.27906976744186,92.0,BETTER_1M
S58B-046972,OPP_02379818_SHORT,SHORT,-1.2685337726523889,55.0,BETTER_1M
S58B-046973,OPP_02379909_SHORT,SHORT,0.26498422712933756,-6.0,BETTER_5M
S58B-046974,OPP_02379909_SHORT,SHORT,0.13249211356466878,-3.0,NEAR_IDENTICAL
S58B-046976,OPP_02379944_LONG,LONG,-3.269461077844311,-78.0,BETTER_1M
S58B-046977,OPP_02379944_LONG,LONG,-3.5628742514970058,-85.0,BETTER_1M
S58B-046979,OPP_02380073_LONG,LONG,-0.22580645161290322,-1.0,NEAR_IDENTICAL
S58B-046980,OPP_02380073_LONG,LONG,-2.258064516129032,-10.0,BETTER_1M
S58B-046983,OPP_02380156_LONG,LONG,-0.4666666666666667,-2.0,BETTER_1M
S58B-046984,OPP_02380156_LONG,LONG,-5.6000000000000005,-24.0,BETTER_1M
S58B-046985,OPP_02380156_LONG,LONG,-6.533333333333333,-28.0,BETTER_1M
S58B-046986,OPP_02380295_LONG,LONG,0.0,0.0,NEAR_IDENTICAL
S58B-046987,OPP_02380295_LONG,LONG,-2.0533333333333337,-11.0,BETTER_1M
S58B-046988,OPP_02380295_LONG,LONG,-2.8000000000000003,-15.0,BETTER_1M
S58B-046989,OPP_02380416_LONG,LONG,-2.258064516129032,-10.0,BETTER_1M
S58B-046990,OPP_02380416_LONG,LONG,-5.64516129032258,-25.0,BETTER_1M
S58B-046992,OPP_02380679_SHORT,SHORT,-4.627118644067797,39.0,BETTER_1M
S58B-046993,OPP_02380582_LONG,LONG,-5.0456852791878175,-71.0,BETTER_1M
S58B-046994,OPP_02380689_LONG,LONG,-0.14893617021276595,-1.0,NEAR_IDENTICAL
S58B-046995,OPP_02380689_LONG,LONG,-0.14893617021276595,-1.0,NEAR_IDENTICAL
S58B-046996,OPP_02380689_LONG,LONG,-4.914893617021277,-33.0,BETTER_1M
S58B-046997,OPP_02380689_LONG,LONG,-7.148936170212766,-48.0,BETTER_1M
S58B-046998,OPP_02380839_LONG,LONG,-0.11864406779661017,-1.0,NEAR_IDENTICAL
S58B-046999,OPP_02380839_LONG,LONG,-8.779661016949152,-74.0,BETTER_1M
S58B-047000,OPP_02380839_LONG,LONG,-11.033898305084746,-93.0,BETTER_1M
S58B-047001,OPP_02380839_LONG,LONG,-12.457627118644067,-105.0,BETTER_1M
S58B-047002,OPP_02380943_LONG,LONG,-0.178343949044586,-2.0,NEAR_IDENTICAL
S58B-047003,OPP_02380943_LONG,LONG,-4.993630573248408,-56.0,BETTER_1M
S58B-047005,OPP_02381279_LONG,LONG,-2.8333333333333335,-51.0,BETTER_1M
S58B-047006,OPP_02381328_LONG,LONG,0.0,0.0,NEAR_IDENTICAL
S58B-047007,OPP_02381399_LONG,LONG,-0.5060240963855421,-3.0,BETTER_1M
S58B-047009,OPP_02381411_SHORT,SHORT,-9.476923076923077,88.0,BETTER_1M
S58B-047010,OPP_02381411_SHORT,SHORT,-14.43076923076923,134.0,BETTER_1M
S58B-047011,OPP_02381698_SHORT,SHORT,-0.7924528301886793,6.0,BETTER_1M
S58B-047012,OPP_02381698_SHORT,SHORT,-0.6603773584905661,5.0,BETTER_1M
S58B-047013,OPP_02381839_LONG,LONG,4.2,15.0,BETTER_5M
S58B-047014,OPP_02381839_LONG,LONG,-0.84,-3.0,BETTER_1M
S58B-047015,OPP_02381901_LONG,LONG,-0.7724137931034483,-8.0,BETTER_1M
S58B-047016,OPP_02381989_LONG,LONG,-0.8901734104046243,-11.0,BETTER_1M
S58B-047017,OPP_02381989_LONG,LONG,-1.4566473988439306,-18.0,BETTER_1M
S58B-047018,OPP_02381989_LONG,LONG,0.40462427745664736,5.0,BETTER_5M
S58B-047019,OPP_02382150_SHORT,SHORT,0.9423076923076923,-7.0,BETTER_5M
S58B-047020,OPP_02382203_LONG,LONG,1.6697247706422018,13.0,BETTER_5M
S58B-047021,OPP_02382272_SHORT,SHORT,3.452054794520548,-36.0,BETTER_5M
S58B-047022,OPP_02382272_SHORT,SHORT,2.1095890410958904,-22.0,BETTER_5M
S58B-047023,OPP_02382305_SHORT,SHORT,-3.2757078986587183,157.0,BETTER_1M
S58B-047024,OPP_02382545_SHORT,SHORT,-0.40415704387990764,25.0,BETTER_1M
S58B-047025,OPP_02382599_SHORT,SHORT,-0.2668621700879765,13.0,BETTER_1M
S58B-047026,OPP_02382599_SHORT,SHORT,-4.023460410557185,196.0,BETTER_1M
S58B-047027,OPP_02382687_SHORT,SHORT,-2.670769230769231,124.0,BETTER_1M
S58B-047028,OPP_02382777_LONG,LONG,-0.7253886010362693,-10.0,BETTER_1M
S58B-047030,OPP_02382788_SHORT,SHORT,2.481012658227848,-28.0,BETTER_5M
S58B-047031,OPP_02382835_SHORT,SHORT,-0.7935222672064778,14.0,BETTER_1M
S58B-047033,OPP_02382863_LONG,LONG,-1.971830985915493,-20.0,BETTER_1M
S58B-047034,OPP_02382922_LONG,LONG,-1.9649122807017545,-48.0,BETTER_1M
S58B-047035,OPP_02382967_SHORT,SHORT,0.0,0.0,NEAR_IDENTICAL
S58B-047036,OPP_02383073_SHORT,SHORT,-2.0289855072463765,20.0,BETTER_1M
S58B-047037,OPP_02383073_SHORT,SHORT,-3.9565217391304346,39.0,BETTER_1M
S58B-047038,OPP_02383188_SHORT,SHORT,5.364485981308411,-41.0,BETTER_5M
S58B-047040,OPP_02383385_LONG,LONG,0.0,0.0,NEAR_IDENTICAL
S58B-047041,OPP_02383449_SHORT,SHORT,-0.5874125874125875,12.0,BETTER_1M
S58B-047042,OPP_02383460_LONG,LONG,1.6,20.0,BETTER_5M
S58B-047043,OPP_02383460_LONG,LONG,3.28,41.0,BETTER_5M
S58B-047044,OPP_02383643_SHORT,SHORT,-1.467248908296943,24.0,BETTER_1M
S58B-047045,OPP_02383643_SHORT,SHORT,-4.218340611353712,69.0,BETTER_1M
S58B-047047,OPP_02383736_LONG,LONG,-2.8264150943396227,-214.0,BETTER_1M
S58B-047048,OPP_02383736_LONG,LONG,-4.820754716981132,-365.0,BETTER_1M
S58B-047049,OPP_02383736_LONG,LONG,-9.350943396226416,-708.0,BETTER_1M
S58B-047051,OPP_02383824_LONG,LONG,2.4835164835164836,113.0,BETTER_5M
S58B-047052,OPP_02383894_LONG,LONG,-1.4257425742574257,-72.0,BETTER_1M
S58B-047054,OPP_02384199_SHORT,SHORT,0.9491525423728813,-36.0,BETTER_5M
S58B-047055,OPP_02384127_LONG,LONG,-0.39642324888226527,-19.0,BETTER_1M
S58B-047056,OPP_02384199_SHORT,SHORT,1.7401129943502824,-66.0,BETTER_5M
S58B-047057,OPP_02384302_LONG,LONG,-7.6723163841807915,-97.0,BETTER_1M
S58B-047059,OPP_02384375_LONG,LONG,1.75,14.0,BETTER_5M
S58B-047060,OPP_02384442_LONG,LONG,-0.14507772020725387,-2.0,NEAR_IDENTICAL
S58B-047061,OPP_02384550_SHORT,SHORT,0.0,0.0,NEAR_IDENTICAL
S58B-047062,OPP_02384579_LONG,LONG,0.42424242424242425,4.0,BETTER_5M
S58B-047063,OPP_02384579_LONG,LONG,-11.136363636363637,-105.0,BETTER_1M
S58B-047064,OPP_02384579_LONG,LONG,-13.681818181818182,-129.0,BETTER_1M
S58B-047065,OPP_02384579_LONG,LONG,-16.545454545454547,-156.0,BETTER_1M
S58B-047066,OPP_02384784_LONG,LONG,0.2928870292887029,5.0,BETTER_5M
S58B-047067,OPP_02384784_LONG,LONG,0.8786610878661087,15.0,BETTER_5M
S58B-047068,OPP_02384934_SHORT,SHORT,1.2727272727272727,-11.0,BETTER_5M
S58B-047069,OPP_02384955_LONG,LONG,-4.516129032258064,-30.0,BETTER_1M
S58B-047070,OPP_02384955_LONG,LONG,-3.9139784946236555,-26.0,BETTER_1M
S58B-047071,OPP_02385025_LONG,LONG,-1.106267029972752,-29.0,BETTER_1M
S58B-047072,OPP_02385053_SHORT,SHORT,-1.78343949044586,40.0,BETTER_1M
S58B-047073,OPP_02385138_SHORT,SHORT,-1.6836262719703978,130.0,BETTER_1M
S58B-047074,OPP_02385138_SHORT,SHORT,-0.7382053654024052,57.0,BETTER_1M
S58B-047078,OPP_02385327_SHORT,SHORT,-2.2436738519212747,171.0,BETTER_1M
S58B-047079,OPP_02385327_SHORT,SHORT,-2.4798500468603564,189.0,BETTER_1M
S58B-047080,OPP_02385460_SHORT,SHORT,0.0,0.0,NEAR_IDENTICAL
S58B-047081,OPP_02385593_SHORT,SHORT,1.7777777777777777,-24.0,BETTER_5M
S58B-047082,OPP_02385593_SHORT,SHORT,-0.2962962962962963,4.0,BETTER_1M
S58B-047083,OPP_02385628_LONG,LONG,-2.829787234042553,-19.0,BETTER_1M
S58B-047084,OPP_02385726_LONG,LONG,-2.5179856115107913,-25.0,BETTER_1M
S58B-047085,OPP_02385670_SHORT,SHORT,-3.6779661016949152,31.0,BETTER_1M
S58B-047086,OPP_02385779_SHORT,SHORT,0.25925925925925924,-3.0,BETTER_5M
S58B-047087,OPP_02385726_LONG,LONG,-0.5035971223021583,-5.0,BETTER_1M
S58B-047088,OPP_02385789_LONG,LONG,-6.613496932515337,-77.0,BETTER_1M
S58B-047090,OPP_02385824_LONG,LONG,1.232,11.0,BETTER_5M
S58B-047091,OPP_02385910_LONG,LONG,0.37168141592920356,3.0,BETTER_5M
S58B-047094,OPP_02386033_SHORT,SHORT,2.573529411764706,-25.0,BETTER_5M
S58B-047095,OPP_02386033_SHORT,SHORT,-1.3382352941176472,13.0,BETTER_1M
S58B-047096,OPP_02386073_SHORT,SHORT,-3.52258064516129,39.0,BETTER_1M
S58B-047098,OPP_02386073_SHORT,SHORT,-15.44516129032258,171.0,BETTER_1M
S58B-047100,OPP_02386161_SHORT,SHORT,-0.8169761273209549,22.0,BETTER_1M
S58B-047101,OPP_02386224_SHORT,SHORT,0.48951048951048953,-10.0,BETTER_5M
S58B-047102,OPP_02386265_LONG,LONG,-2.4393939393939394,-46.0,BETTER_1M
S58B-047103,OPP_02386265_LONG,LONG,-5.303030303030303,-100.0,BETTER_1M
S58B-047104,OPP_02386322_LONG,LONG,-1.8796296296296295,-29.0,BETTER_1M
S58B-047105,OPP_02386384_LONG,LONG,-0.3684210526315789,-7.0,BETTER_1M
S58B-047106,OPP_02386418_LONG,LONG,0.058823529411764705,1.0,NEAR_IDENTICAL
S58B-047107,OPP_02386418_LONG,LONG,-0.23529411764705882,-4.0,NEAR_IDENTICAL
S58B-047108,OPP_02386575_SHORT,SHORT,0.208955223880597,-12.0,NEAR_IDENTICAL
S58B-047109,OPP_02386720_SHORT,SHORT,0.12367491166077738,-5.0,NEAR_IDENTICAL
S58B-047110,OPP_02386720_SHORT,SHORT,-0.04946996466431095,2.0,NEAR_IDENTICAL
S58B-047112,OPP_02386867_LONG,LONG,0.16039279869067102,7.0,NEAR_IDENTICAL
S58B-047113,OPP_02386867_LONG,LONG,-0.3895253682487725,-17.0,BETTER_1M
S58B-047114,OPP_02386974_LONG,LONG,0.7291666666666667,5.0,BETTER_5M
S58B-047115,OPP_02387001_SHORT,SHORT,-11.171717171717171,79.0,BETTER_1M
S58B-047116,OPP_02387105_SHORT,SHORT,-0.40935672514619886,5.0,BETTER_1M
S58B-047117,OPP_02387168_SHORT,SHORT,-1.4973262032085561,20.0,BETTER_1M
S58B-047118,OPP_02387168_SHORT,SHORT,-2.021390374331551,27.0,BETTER_1M
S58B-047119,OPP_02387230_SHORT,SHORT,-4.183908045977011,26.0,BETTER_1M
S58B-047120,OPP_02387230_SHORT,SHORT,-4.183908045977011,26.0,BETTER_1M
S58B-047121,OPP_02387268_SHORT,SHORT,-7.102941176470589,69.0,BETTER_1M
S58B-047122,OPP_02387268_SHORT,SHORT,-8.75,85.0,BETTER_1M
S58B-047123,OPP_02387268_SHORT,SHORT,-12.764705882352942,124.0,BETTER_1M
S58B-047124,OPP_02387268_SHORT,SHORT,-17.08823529411765,166.0,BETTER_1M
S58B-047125,OPP_02387407_SHORT,SHORT,0.1021897810218978,-1.0,NEAR_IDENTICAL
S58B-047128,OPP_02387407_SHORT,SHORT,-32.394160583941606,317.0,BETTER_1M
S58B-047129,OPP_02387481_SHORT,SHORT,1.630379746835443,-46.0,BETTER_5M
S58B-047130,OPP_02387481_SHORT,SHORT,-2.162025316455696,61.0,BETTER_1M
S58B-047131,OPP_02387481_SHORT,SHORT,-8.364556962025317,236.0,BETTER_1M
S58B-047133,OPP_02387481_SHORT,SHORT,-13.50379746835443,381.0,BETTER_1M
S58B-047134,OPP_02387613_SHORT,SHORT,-0.38582677165354334,7.0,BETTER_1M
S58B-047135,OPP_02387660_LONG,LONG,0.0,0.0,NEAR_IDENTICAL
S58B-047136,OPP_02387684_LONG,LONG,0.04929577464788733,1.0,NEAR_IDENTICAL
S58B-047137,OPP_02387770_LONG,LONG,0.0,0.0,NEAR_IDENTICAL
S58B-047138,OPP_02387815_SHORT,SHORT,-0.9103139013452914,29.0,BETTER_1M
S58B-047139,OPP_02387815_SHORT,SHORT,-0.5022421524663677,16.0,BETTER_1M
S58B-047140,OPP_02387864_SHORT,SHORT,-2.885964912280702,94.0,BETTER_1M
S58B-047142,OPP_02387864_SHORT,SHORT,-16.42543859649123,535.0,BETTER_1M
S58B-047143,OPP_02387960_SHORT,SHORT,0.3224242424242424,-19.0,BETTER_5M
S58B-047144,OPP_02387960_SHORT,SHORT,1.5103030303030303,-89.0,BETTER_5M
S58B-047146,OPP_02387960_SHORT,SHORT,-2.172121212121212,128.0,BETTER_1M
S58B-047147,OPP_02387960_SHORT,SHORT,-3.7163636363636363,219.0,BETTER_1M
S58B-047149,OPP_02387960_SHORT,SHORT,-3.818181818181818,225.0,BETTER_1M
S58B-047150,OPP_02388083_SHORT,SHORT,0.28035043804755944,-16.0,BETTER_5M
S58B-047151,OPP_02388157_LONG,LONG,0.17994858611825193,10.0,NEAR_IDENTICAL
S58B-047152,OPP_02388219_LONG,LONG,1.5555555555555556,86.0,BETTER_5M
S58B-047153,OPP_02388239_SHORT,SHORT,0.1826086956521739,-9.0,NEAR_IDENTICAL
S58B-047154,OPP_02388239_SHORT,SHORT,-2.6985507246376814,133.0,BETTER_1M
S58B-047155,OPP_02388302_SHORT,SHORT,-0.06896551724137931,1.0,NEAR_IDENTICAL
S58B-047157,OPP_02388442_SHORT,SHORT,0.0,0.0,NEAR_IDENTICAL
S58B-047158,OPP_02388454_LONG,LONG,0.18666666666666665,3.0,NEAR_IDENTICAL
S58B-047159,OPP_02388454_LONG,LONG,-3.235555555555555,-52.0,BETTER_1M
S58B-047160,OPP_02388518_LONG,LONG,-0.2876712328767123,-6.0,BETTER_1M
S58B-047161,OPP_02388588_SHORT,SHORT,0.3723404255319149,-5.0,BETTER_5M
S58B-047162,OPP_02388740_SHORT,SHORT,-0.9230769230769231,12.0,BETTER_1M
S58B-047163,OPP_02388954_LONG,LONG,1.7027027027027026,54.0,BETTER_5M
S58B-047164,OPP_02388997_SHORT,SHORT,-2.0704225352112675,42.0,BETTER_1M
S58B-047166,OPP_02389244_SHORT,SHORT,-0.43410852713178294,12.0,BETTER_1M
S58B-047167,OPP_02389284_LONG,LONG,0.3509075194468453,29.0,BETTER_5M
S58B-047168,OPP_02389296_SHORT,SHORT,-7.197278911564626,529.0,BETTER_1M
S58B-047170,OPP_02389336_SHORT,SHORT,-7.045234248788368,623.0,BETTER_1M
