event_id,extreme_timestamp,direction,extreme_price,capture_status,matched_signal_time,matched_signal_type,MFE_R,MAE_R
MR00198,2018-05-22 13:30:00-05:00,Short,6886.25,MISSED,,,4.935069030227141,0.6994586027093586
MR00199,2018-05-23 09:45:00-05:00,Long,6813.75,CAPTURED_OTHER_EXISTING,2018-05-23 15:15:00+00:00,L,5.127626521498864,0.23045512456174666
MR00200,2018-05-24 10:00:00-05:00,Long,6840.0,MISSED,,,4.027709318768458,0.3356424432307048
MR00201,2018-05-25 10:30:00-05:00,Short,6944.25,MISSED,,,2.6081521961542986,0.30327351118073237
MR00202,2018-05-28 10:00:00-05:00,Short,6953.0,MISSED,,,3.035592917831261,0.7175037805782981
MR00203,2018-05-28 10:45:00-05:00,Long,6938.25,CAPTURED_OTHER_EXISTING,2018-05-28 16:15:00+00:00,L,2.683923278515958,1.0407049447306775
MR00204,2018-05-28 11:45:00-05:00,Short,6952.75,MISSED,,,2.6449328665673133,0.574985405775503
MR00205,2018-05-29 11:45:00-05:00,Short,6890.5,CAPTURED_OTHER_EXISTING,2018-05-29 18:45:00+00:00,S,2.882702968662438,0.03948908176249915
MR00206,2018-05-29 14:15:00-05:00,Long,6848.0,MISSED,,,3.5358333894208123,0.2946527824517344
MR00207,2018-05-30 11:15:00-05:00,Short,6949.5,CAPTURED_OTHER_EXISTING,2018-05-30 16:45:00+00:00,S,2.461151257756559,0.18008423837243112
MR00208,2018-05-31 09:45:00-05:00,Long,6913.0,CAPTURED_OTHER_EXISTING,2018-05-31 15:30:00+00:00,L,6.111714235248937,0.40170891687082216
MR00209,2018-05-31 10:30:00-05:00,Short,6978.25,CAPTURED_PHASE33,2018-05-31 16:15:00+00:00,RS,3.2555003211230282,0.09170423439783179
MR00210,2018-06-01 12:15:00-05:00,Short,7045.25,CAPTURED_PHASE33,2018-06-01 18:15:00+00:00,RS,2.813989503200851,0.3088525064488739
MR00211,2018-06-01 14:00:00-05:00,Long,7021.75,CAPTURED_PHASE33,2018-06-01 19:30:00+00:00,RL,2.5280983351882496,0.21067486126568744
MR00212,2018-06-05 09:30:00-05:00,Short,7139.25,CAPTURED_OTHER_EXISTING,2018-06-05 15:45:00+00:00,S,5.177166028862859,0.9335873166801878
MR00213,2018-06-05 10:30:00-05:00,Long,7094.5,CAPTURED_PHASE33,2018-06-05 16:00:00+00:00,RL,3.306500016776356,0.03339899006844804
MR00214,2018-06-05 14:15:00-05:00,Long,7115.0,CAPTURED_OTHER_EXISTING,2018-06-05 20:30:00+00:00,L,3.549632440982027,0.3086636905201762
MR00215,2018-06-06 09:45:00-05:00,Long,7097.0,CAPTURED_OTHER_EXISTING,2018-06-06 15:15:00+00:00,L,4.296961730407045,0.14690467454383058
MR00216,2018-06-06 11:00:00-05:00,Short,7146.75,MISSED,,,2.3399462740327897,0.6017004704655745
MR00217,2018-06-06 12:15:00-05:00,Long,7118.25,CAPTURED_OTHER_EXISTING,2018-06-06 18:15:00+00:00,L,3.5405926996887787,0.6012327225886606
MR00218,2018-06-07 12:30:00-05:00,Long,7071.5,MISSED,,,3.58996455659205,0.5865955157830147
MR00219,2018-06-08 09:30:00-05:00,Long,7055.5,CAPTURED_OTHER_EXISTING,2018-06-08 15:00:00+00:00,L,5.172843177245745,0.16960141564740147
MR00220,2018-06-08 14:45:00-05:00,Short,7117.75,MISSED,,,3.5408325100182307,0.5447434630797278
MR00221,2018-06-11 09:30:00-05:00,Long,7100.5,CAPTURED_OTHER_EXISTING,2018-06-11 15:00:00+00:00,L,6.809162067299268,0.43095962451261194
MR00222,2018-06-11 14:30:00-05:00,Short,7140.75,CAPTURED_OTHER_EXISTING,2018-06-11 20:00:00+00:00,S,2.792957664168377,0.8593715889748853
MR00223,2018-06-12 12:45:00-05:00,Short,7172.5,MISSED,,,6.551505901113754,0.044266931764282126
MR00224,2018-06-12 14:00:00-05:00,Long,7134.25,CAPTURED_PHASE33,2018-06-12 19:30:00+00:00,RL,4.129165768449302,0.0
MR00225,2018-06-13 10:30:00-05:00,Short,7220.0,MISSED,,,4.034514801874245,0.37098986683901103
MR00226,2018-06-13 12:45:00-05:00,Short,7208.75,CAPTURED_OTHER_EXISTING,2018-06-13 18:30:00+00:00,S,10.515445401390659,0.18946748470974162
MR00227,2018-06-14 12:30:00-05:00,Short,7251.0,CAPTURED_OTHER_EXISTING,2018-06-14 19:00:00+00:00,S,3.1977544913328733,0.14804418941355896
MR00228,2018-06-14 13:45:00-05:00,Long,7219.25,CAPTURED_PHASE33,2018-06-14 19:15:00+00:00,RL,2.9216774266959655,0.06283177261711753
MR00229,2018-06-15 13:00:00-05:00,Long,7198.5,CAPTURED_OTHER_EXISTING,2018-06-15 18:30:00+00:00,L,2.401990377025742,0.12642054615924958
MR00230,2018-06-18 09:30:00-05:00,Long,7167.5,CAPTURED_OTHER_EXISTING,2018-06-18 14:45:00+00:00,L,2.7710484944134177,0.19793203531524411
MR00231,2018-06-19 09:30:00-05:00,Long,7087.5,MISSED,,,3.9995793582101697,0.08204265350174707
MR00232,2018-06-19 12:30:00-05:00,Long,7133.5,MISSED,,,2.937078353765726,0.18214439403198301
MR00233,2018-06-20 13:15:00-05:00,Short,7266.5,CAPTURED_OTHER_EXISTING,2018-06-20 18:45:00+00:00,S,3.800235306958437,0.14340510592295988
MR00234,2018-06-21 10:45:00-05:00,Short,7222.0,MISSED,,,3.2432646171820485,0.058613215973169555
MR00235,2018-06-22 09:30:00-05:00,Long,7128.25,CAPTURED_OTHER_EXISTING,2018-06-22 15:00:00+00:00,L,4.311258102966425,0.29130122317340706
MR00236,2018-06-25 12:45:00-05:00,Short,6979.75,CAPTURED_PHASE33,2018-06-25 18:00:00+00:00,RS,2.4945221134613287,2.694083882538235
MR00237,2018-06-25 13:45:00-05:00,Long,6925.5,MISSED,,,4.585529006527143,0.32753778618051016
MR00238,2018-06-27 09:30:00-05:00,Short,7081.5,MISSED,,,4.747027098082001,0.20803704413905186
MR00239,2018-06-28 10:30:00-05:00,Short,6971.75,MISSED,,,2.188088365890272,0.18234069715752269
MR00240,2018-06-28 11:30:00-05:00,Long,6927.0,CAPTURED_OTHER_EXISTING,2018-06-28 18:30:00+00:00,L,2.922502603847277,0.4335580785927278
MR00241,2018-06-28 14:00:00-05:00,Short,7006.5,CAPTURED_PHASE33,2018-06-28 20:00:00+00:00,RS,2.063068245978829,0.09210126098119774
MR00242,2018-06-29 09:45:00-05:00,Short,7053.75,MISSED,,,3.70016053953953,0.43084061076830144
MR00243,2018-06-29 14:00:00-05:00,Short,7036.75,CAPTURED_PHASE33,2018-06-29 19:15:00+00:00,RS,5.875299220781569,0.17112522002276415
MR00244,2018-07-02 12:15:00-05:00,Long,6958.25,CAPTURED_OTHER_EXISTING,2018-07-02 17:45:00+00:00,L,7.110234652740618,0.07537351221986521
MR00245,2018-07-03 09:30:00-05:00,Short,7052.75,CAPTURED_OTHER_EXISTING,2018-07-03 16:15:00+00:00,S,7.616369462531538,0.08788118610613313
MR00246,2018-07-05 12:00:00-05:00,Short,7048.0,CAPTURED_OTHER_EXISTING,2018-07-05 18:15:00+00:00,S,3.588941317109616,1.2320246312465846
MR00247,2018-07-05 13:15:00-05:00,Long,7012.0,CAPTURED_PHASE33,2018-07-05 18:30:00+00:00,RL,2.3649747205718836,0.3746494606846548
MR00248,2018-07-06 13:30:00-05:00,Long,7141.75,CAPTURED_OTHER_EXISTING,2018-07-06 19:30:00+00:00,L,2.8482098993762364,0.6863156384039124
MR00249,2018-07-06 14:15:00-05:00,Short,7167.75,CAPTURED_PHASE33,2018-07-06 19:45:00+00:00,RS,3.199264920113748,0.5445557310831912
MR00250,2018-07-09 11:00:00-05:00,Short,7204.0,MISSED,,,2.334287410918086,0.41193307251495637
MR00251,2018-07-09 12:00:00-05:00,Long,7182.5,CAPTURED_OTHER_EXISTING,2018-07-09 17:30:00+00:00,L,3.9755842408018207,0.03427227793794673
MR00252,2018-07-10 12:45:00-05:00,Long,7206.0,CAPTURED_OTHER_EXISTING,2018-07-10 19:00:00+00:00,L,2.6187499378663017,0.0
MR00253,2018-07-10 14:00:00-05:00,Short,7235.75,CAPTURED_PHASE33,2018-07-10 19:45:00+00:00,RS,8.245086535227541,0.20785932441750102
MR00254,2018-07-11 11:15:00-05:00,Long,7173.5,MISSED,,,2.1228419873450655,0.8586776578024984
MR00255,2018-07-11 12:30:00-05:00,Short,7210.25,CAPTURED_OTHER_EXISTING,2018-07-11 18:00:00+00:00,S,2.196828081223686,0.35817849150386183
MR00256,2018-07-11 13:00:00-05:00,Long,7179.0,CAPTURED_PHASE33,2018-07-11 18:30:00+00:00,RL,2.33008040216078,0.023300804021607797
MR00257,2018-07-11 14:00:00-05:00,Short,7205.75,MISSED,,,2.0409170611407053,0.4231169516999023
MR00258,2018-07-12 13:00:00-05:00,Long,7287.25,CAPTURED_OTHER_EXISTING,2018-07-12 20:00:00+00:00,L,3.0474484927731513,0.1296786592669426
MR00259,2018-07-13 10:30:00-05:00,Short,7335.0,CAPTURED_OTHER_EXISTING,2018-07-13 17:15:00+00:00,S,2.5740021554158274,0.6163103752404094
MR00260,2018-07-16 09:30:00-05:00,Short,7330.0,CAPTURED_OTHER_EXISTING,2018-07-16 15:00:00+00:00,S,3.096182721860659,0.9157723543531526
MR00261,2018-07-16 10:00:00-05:00,Long,7305.25,CAPTURED_PHASE33,2018-07-16 15:45:00+00:00,RL,2.6710507410935787,0.5182635766300974
MR00262,2018-07-16 14:45:00-05:00,Short,7309.25,MISSED,,,8.189226734273332,0.4254143758064068
MR00263,2018-07-17 14:30:00-05:00,Short,7366.0,MISSED,,,2.0066968798852667,0.030872259690542567
MR00264,2018-07-19 09:30:00-05:00,Long,7291.75,MISSED,,,3.744095670842544,0.3490258676209151
MR00265,2018-07-19 10:45:00-05:00,Short,7326.75,CAPTURED_OTHER_EXISTING,2018-07-19 16:15:00+00:00,S,3.833483245776578,0.3400670621253416
MR00266,2018-07-19 13:00:00-05:00,Short,7322.75,CAPTURED_OTHER_EXISTING,2018-07-19 19:15:00+00:00,S,3.319343605050454,0.027661196708753784
MR00267,2018-07-19 15:00:00-05:00,Long,7284.75,CAPTURED_PHASE33,2018-07-19 19:45:00+00:00,RL,2.664216924868938,0.13455641034691607
MR00268,2018-07-20 09:45:00-05:00,Short,7343.75,MISSED,,,3.846003092699441,0.7866824507794311
MR00269,2018-07-23 12:15:00-05:00,Long,7295.0,MISSED,,,2.3630227244863233,0.06656402040806544
MR00270,2018-07-24 09:30:00-05:00,Short,7414.75,MISSED,,,8.463021748022994,0.3570895252330378
MR00271,2018-07-24 12:30:00-05:00,Long,7316.75,CAPTURED_PHASE33,2018-07-24 18:00:00+00:00,RL,2.168603649405353,0.6160805822174299
MR00272,2018-07-26 09:30:00-05:00,Long,7342.5,MISSED,,,2.0179983171031397,0.6544859406820994
MR00273,2018-07-26 11:00:00-05:00,Short,7371.5,MISSED,,,2.845406662378761,0.1625946664216435
MR00274,2018-07-27 12:00:00-05:00,Long,7193.5,CAPTURED_PHASE33,2018-07-27 18:15:00+00:00,RL,2.290849942181785,0.8168922274446676
MR00275,2018-07-27 13:00:00-05:00,Short,7252.5,CAPTURED_PHASE33,2018-07-27 19:30:00+00:00,RS,2.1285044347199293,0.4548086398974208
MR00276,2018-07-27 13:30:00-05:00,Long,7211.25,CAPTURED_PHASE33,2018-07-27 18:15:00+00:00,RL,2.2965248161740406,0.12271506651311667
MR00277,2018-07-30 11:45:00-05:00,Long,7096.75,MISSED,,,2.8593277322974537,0.857798319689236
MR00278,2018-07-31 11:15:00-05:00,Short,7214.25,MISSED,,,2.898632462711466,0.021631585542622882
MR00279,2018-07-31 14:45:00-05:00,Long,7163.25,MISSED,,,5.589701591797689,0.02552375156072004
MR00280,2018-08-01 09:30:00-05:00,Short,7233.25,CAPTURED_PHASE33,2018-08-01 16:30:00+00:00,RS,6.017503022463381,0.7479382287807592
MR00281,2018-08-01 13:00:00-05:00,Long,7171.0,CAPTURED_OTHER_EXISTING,2018-08-01 18:30:00+00:00,L,3.140507772579947,0.0
MR00282,2018-08-02 14:00:00-05:00,Long,7298.25,MISSED,,,2.2056430218886733,0.0769410356472793
MR00283,2018-08-03 09:30:00-05:00,Short,7331.25,MISSED,,,2.6629031599026844,0.0
MR00284,2018-08-03 10:45:00-05:00,Long,7298.75,MISSED,,,2.829377034233464,0.025038734816225344
MR00285,2018-08-06 10:15:00-05:00,Long,7328.25,CAPTURED_OTHER_EXISTING,2018-08-06 15:45:00+00:00,L,5.131366089158947,0.1676917022600963
MR00286,2018-08-06 12:15:00-05:00,Short,7378.25,MISSED,,,2.1683750636626087,0.2797903307951753
MR00287,2018-08-07 09:30:00-05:00,Short,7415.5,CAPTURED_OTHER_EXISTING,2018-08-07 14:45:00+00:00,S,3.2298982330543096,1.0766327443514365
MR00288,2018-08-08 09:30:00-05:00,Long,7388.25,CAPTURED_OTHER_EXISTING,2018-08-08 14:45:00+00:00,L,3.5904950351740683,1.1196167313983654
MR00289,2018-08-08 09:45:00-05:00,Short,7426.0,MISSED,,,3.6109483411355385,0.1703277519403556
MR00290,2018-08-08 12:30:00-05:00,Long,7402.5,CAPTURED_OTHER_EXISTING,2018-08-08 18:30:00+00:00,L,2.487202423871288,0.03657650623340129
MR00291,2018-08-08 14:30:00-05:00,Short,7422.5,CAPTURED_PHASE33,2018-08-08 19:00:00+00:00,RS,4.72908346719898,0.1674011846796099
MR00292,2018-08-09 09:30:00-05:00,Short,7432.0,CAPTURED_PHASE33,2018-08-09 16:00:00+00:00,RS,3.3550649086131137,0.5974773124927463
MR00293,2018-08-09 10:45:00-05:00,Long,7408.75,MISSED,,,3.4006886615866296,0.0
MR00294,2018-08-09 12:45:00-05:00,Short,7435.5,CAPTURED_OTHER_EXISTING,2018-08-09 19:15:00+00:00,S,5.991118937577164,0.26627195278120724
MR00295,2018-08-10 13:30:00-05:00,Long,7320.75,CAPTURED_PHASE33,2018-08-10 18:45:00+00:00,RL,3.3848004059027557,0.987233451721637
MR00296,2018-08-13 09:30:00-05:00,Short,7408.0,CAPTURED_OTHER_EXISTING,2018-08-13 15:30:00+00:00,S,7.512577861737639,0.275972247982199
MR00297,2018-08-13 12:00:00-05:00,Long,7336.25,CAPTURED_OTHER_EXISTING,2018-08-13 17:30:00+00:00,L,3.141146486034495,0.4487352122906421
MR00298,2018-08-13 13:30:00-05:00,Short,7375.25,MISSED,,,2.8487420818266367,0.024141882049378276
MR00299,2018-08-15 12:00:00-05:00,Short,7294.75,MISSED,,,2.3713545642979037,0.7499155459745508
MR00300,2018-08-15 13:00:00-05:00,Long,7257.5,MISSED,,,3.878452267327856,0.07996808798614136
MR00301,2018-08-16 11:00:00-05:00,Short,7364.5,CAPTURED_OTHER_EXISTING,2018-08-16 18:00:00+00:00,S,3.776636389272651,0.34333058084296825
MR00302,2018-08-17 09:45:00-05:00,Long,7254.25,CAPTURED_OTHER_EXISTING,2018-08-17 15:00:00+00:00,L,4.140668880282835,0.893085444766886
MR00303,2018-08-17 10:45:00-05:00,Short,7306.75,CAPTURED_PHASE33,2018-08-17 16:15:00+00:00,RS,2.661450802368393,0.12919664089166957
MR00304,2018-08-17 11:45:00-05:00,Long,7278.25,MISSED,,,6.026431629336238,0.21716870736346802
MR00305,2018-08-20 09:45:00-05:00,Long,7281.5,CAPTURED_OTHER_EXISTING,2018-08-20 15:30:00+00:00,L,3.1084529803116805,0.5278505060906626
MR00306,2018-08-21 11:45:00-05:00,Short,7382.25,CAPTURED_OTHER_EXISTING,2018-08-21 18:45:00+00:00,S,6.701455200866891,0.23513877897778565
MR00307,2018-08-22 13:15:00-05:00,Long,7350.25,MISSED,,,2.1226943655091066,0.7628432876048351
MR00308,2018-08-23 09:30:00-05:00,Short,7405.0,CAPTURED_OTHER_EXISTING,2018-08-23 15:00:00+00:00,S,9.48062365353073,0.20171539688363255
MR00309,2018-08-23 10:30:00-05:00,Long,7341.25,MISSED,,,3.0059550955806946,0.176820887975335
MR00310,2018-08-23 13:30:00-05:00,Short,7379.5,CAPTURED_OTHER_EXISTING,2018-08-23 19:45:00+00:00,S,4.233600514058443,0.03333543711857041
MR00311,2018-08-24 12:30:00-05:00,Long,7406.75,CAPTURED_PHASE33,2018-08-24 18:15:00+00:00,RL,2.4115297167993934,0.20436692515249097
MR00312,2018-08-27 10:00:00-05:00,Short,7497.5,CAPTURED_PHASE33,2018-08-27 15:30:00+00:00,RS,2.695989163331621,0.08424966135411316
MR00313,2018-08-28 10:15:00-05:00,Short,7516.25,MISSED,,,3.2661741860216646,0.4354898914695553
MR00314,2018-08-28 13:15:00-05:00,Short,7519.0,CAPTURED_OTHER_EXISTING,2018-08-28 19:45:00+00:00,S,2.967743410484713,0.4731185147149542
MR00315,2018-08-29 12:45:00-05:00,Long,7579.25,CAPTURED_OTHER_EXISTING,2018-08-29 19:15:00+00:00,L,3.8599366199250547,0.04541101905794182
MR00316,2018-08-30 10:30:00-05:00,Long,7587.0,MISSED,,,4.933814546496118,0.0
MR00317,2018-08-30 12:15:00-05:00,Short,7627.0,CAPTURED_OTHER_EXISTING,2018-08-30 18:30:00+00:00,S,10.171498179307038,0.07291396544306121
MR00318,2018-08-30 14:00:00-05:00,Long,7556.25,MISSED,,,2.184114357325106,0.5720299507280039
MR00319,2018-08-31 10:00:00-05:00,Short,7610.5,CAPTURED_OTHER_EXISTING,2018-08-31 15:30:00+00:00,S,3.657368140153582,0.4802604628484502
MR00320,2018-08-31 12:15:00-05:00,Short,7589.25,MISSED,,,2.6898250415776497,0.5021006744278279
MR00321,2018-08-31 13:15:00-05:00,Long,7563.25,MISSED,,,3.9746641357895642,0.4147475619954328
MR00322,2018-09-04 09:30:00-05:00,Long,7547.25,MISSED,,,2.5730097328043873,3.6757281897205534
MR00323,2018-09-06 10:00:00-05:00,Long,7345.25,MISSED,,,2.093415275373072,1.3369711002382645
MR00324,2018-09-06 11:00:00-05:00,Short,7386.5,MISSED,,,2.5985494943395056,0.42425297866767436
MR00325,2018-09-06 13:15:00-05:00,Long,7356.75,CAPTURED_OTHER_EXISTING,2018-09-06 19:15:00+00:00,L,2.7516806977113233,0.07289220391288274
MR00326,2018-09-07 10:30:00-05:00,Short,7424.75,CAPTURED_PHASE33,2018-09-07 17:15:00+00:00,RS,5.09857229084181,0.3784966329445885
MR00327,2018-09-07 13:45:00-05:00,Short,7391.75,MISSED,,,2.8083453094009427,0.1355752907986662
MR00328,2018-09-10 10:45:00-05:00,Short,7388.75,MISSED,,,2.1547991638362953,0.0
MR00329,2018-09-11 09:45:00-05:00,Long,7380.75,CAPTURED_PHASE33,2018-09-11 15:15:00+00:00,RL,7.092611193278877,0.13331975927215933
MR00330,2018-09-11 11:00:00-05:00,Short,7454.75,CAPTURED_OTHER_EXISTING,2018-09-11 17:15:00+00:00,S,2.7064125732467375,0.20818558255744135
MR00331,2018-09-11 12:15:00-05:00,Long,7417.25,MISSED,,,2.498429167439651,0.14142051891167834
MR00332,2018-09-12 10:30:00-05:00,Short,7427.5,MISSED,,,2.1111905193661795,1.657383211465038
MR00333,2018-09-12 13:45:00-05:00,Long,7388.5,MISSED,,,2.2920757045843168,0.042445846381191046
MR00334,2018-09-14 09:30:00-05:00,Short,7515.25,CAPTURED_OTHER_EXISTING,2018-09-14 16:15:00+00:00,S,8.009189509385537,0.10095617028637233
MR00335,2018-09-14 12:00:00-05:00,Long,7445.25,CAPTURED_PHASE33,2018-09-14 16:45:00+00:00,RL,2.469472292667319,0.04938944585334638
MR00336,2018-09-14 14:45:00-05:00,Short,7486.5,MISSED,,,2.718411954919476,0.6487119437876022
MR00337,2018-09-17 09:45:00-05:00,Long,7384.5,CAPTURED_OTHER_EXISTING,2018-09-17 15:15:00+00:00,L,3.444311933492437,0.21868647196777377
MR00338,2018-09-17 11:15:00-05:00,Short,7424.0,MISSED,,,2.736785067345982,0.48774387338839287
MR00339,2018-09-18 11:00:00-05:00,Short,7465.5,MISSED,,,2.9393138401375,0.13735111402511682
MR00340,2018-09-18 13:30:00-05:00,Short,7455.25,CAPTURED_OTHER_EXISTING,2018-09-18 19:00:00+00:00,S,3.343488969330453,0.14926290041653809
MR00341,2018-09-19 09:45:00-05:00,Long,7374.0,CAPTURED_OTHER_EXISTING,2018-09-19 14:45:00+00:00,L,4.021985785070812,0.5027482231338515
MR00342,2018-09-20 14:00:00-05:00,Short,7514.75,MISSED,,,2.2501539587104835,0.6639798566686673
MR00343,2018-09-20 15:45:00-05:00,Short,7518.0,MISSED,,,2.2427928978413494,0.0
MR00344,2018-09-21 10:00:00-05:00,Long,7476.5,CAPTURED_OTHER_EXISTING,2018-09-21 15:30:00+00:00,L,2.0808048669511003,0.6936016223170334
MR00345,2018-09-21 11:00:00-05:00,Short,7511.75,CAPTURED_PHASE33,2018-09-21 15:45:00+00:00,RS,4.111343174198161,0.12272666191636303
MR00346,2018-09-24 09:30:00-05:00,Long,7418.25,CAPTURED_OTHER_EXISTING,2018-09-24 15:00:00+00:00,L,4.724708614169059,0.7781873011572569
MR00347,2018-09-24 11:45:00-05:00,Long,7447.75,CAPTURED_OTHER_EXISTING,2018-09-24 17:45:00+00:00,L,2.611407464358287,0.17576781010103856
MR00348,2018-09-25 10:00:00-05:00,Long,7451.75,CAPTURED_OTHER_EXISTING,2018-09-25 14:45:00+00:00,L,2.238229739053034,0.13647742311298988
MR00349,2018-09-26 12:45:00-05:00,Long,7526.75,MISSED,,,6.443690006803316,8.235974644457219
MR00350,2018-09-26 13:15:00-05:00,Short,7569.25,CAPTURED_OTHER_EXISTING,2018-09-26 18:45:00+00:00,S,11.014626193985173,0.7747290595157766
MR00351,2018-09-27 11:45:00-05:00,Short,7587.5,CAPTURED_OTHER_EXISTING,2018-09-27 18:45:00+00:00,S,3.0153310558298707,0.11307491459362015
MR00352,2018-09-28 09:30:00-05:00,Long,7539.25,CAPTURED_OTHER_EXISTING,2018-09-28 15:15:00+00:00,L,3.6800169486620122,0.2259659529880183
MR00353,2018-09-28 10:15:00-05:00,Short,7578.25,CAPTURED_PHASE33,2018-09-28 15:45:00+00:00,RS,3.6698171623578255,0.35514359635720893
MR00354,2018-10-01 09:30:00-05:00,Short,7628.75,CAPTURED_OTHER_EXISTING,2018-10-01 14:45:00+00:00,S,4.3840147700077114,0.992607117737595
MR00355,2018-10-01 14:30:00-05:00,Long,7553.25,MISSED,,,2.8695949673522776,0.032609033719912243
MR00356,2018-10-02 11:00:00-05:00,Short,7614.0,MISSED,,,2.332647950775493,0.5967238943844284
MR00357,2018-10-03 09:30:00-05:00,Short,7601.5,CAPTURED_OTHER_EXISTING,2018-10-03 15:00:00+00:00,S,3.9235173112395345,0.9808793278098836
MR00358,2018-10-03 12:15:00-05:00,Short,7599.25,MISSED,,,4.819913739599639,0.3484274992481667
MR00359,2018-10-04 13:15:00-05:00,Long,7357.75,MISSED,,,3.6951840364899606,0.41057600405444006
MR00360,2018-10-05 12:15:00-05:00,Long,7248.25,CAPTURED_OTHER_EXISTING,2018-10-05 17:45:00+00:00,L,5.227012331470659,0.3023891431429307
MR00361,2018-10-08 12:00:00-05:00,Long,7187.75,CAPTURED_OTHER_EXISTING,2018-10-08 16:30:00+00:00,L,4.270277082262638,0.9038316523807423
MR00362,2018-10-09 09:30:00-05:00,Short,7357.0,CAPTURED_OTHER_EXISTING,2018-10-09 15:00:00+00:00,S,4.136980796272458,0.45361631538075203
MR00363,2018-10-10 12:15:00-05:00,Short,7163.75,MISSED,,,5.805867946070668,0.6090977532708067
MR00364,2018-10-11 10:00:00-05:00,Long,6876.75,CAPTURED_PHASE33,2018-10-11 15:30:00+00:00,RL,4.348851842915793,0.11295719072508555
MR00365,2018-10-11 12:30:00-05:00,Short,7000.5,CAPTURED_OTHER_EXISTING,2018-10-11 18:45:00+00:00,S,5.220029926721108,0.2638877688073862
MR00366,2018-10-11 13:45:00-05:00,Long,6809.0,MISSED,,,3.1563016997281896,0.428096092606812
MR00367,2018-10-11 14:15:00-05:00,Short,6975.25,CAPTURED_OTHER_EXISTING,2018-10-11 18:45:00+00:00,S,2.064646242463795,0.6541453441469449
MR00368,2018-10-12 09:45:00-05:00,Short,7070.75,CAPTURED_PHASE33,2018-10-12 15:30:00+00:00,RS,6.083638560921428,0.8771757925049501
MR00369,2018-10-12 13:00:00-05:00,Long,6962.75,MISSED,,,5.700169685096249,0.0853958005257865
MR00370,2018-10-15 09:30:00-05:00,Long,6985.5,CAPTURED_OTHER_EXISTING,2018-10-15 15:15:00+00:00,L,3.9090180092944977,0.5518613660180467
MR00371,2018-10-15 10:30:00-05:00,Short,7059.0,MISSED,,,3.092768822883171,0.8956434600204658
MR00372,2018-10-15 11:00:00-05:00,Long,6986.25,CAPTURED_OTHER_EXISTING,2018-10-15 17:45:00+00:00,L,3.7171484630603904,0.15873943614492772
MR00373,2018-10-15 12:45:00-05:00,Short,7063.75,CAPTURED_PHASE33,2018-10-15 18:30:00+00:00,RS,3.3944972745433577,0.6996292092570279
MR00374,2018-10-16 14:00:00-05:00,Long,7153.25,CAPTURED_OTHER_EXISTING,2018-10-16 19:15:00+00:00,L,6.767805107184237,0.5692546351837209
MR00375,2018-10-17 09:45:00-05:00,Long,7122.75,CAPTURED_PHASE33,2018-10-17 15:30:00+00:00,RL,4.230061127148744,0.7931364613403895
MR00376,2018-10-17 12:00:00-05:00,Short,7224.5,MISSED,,,3.8163152575182115,0.18721546546315754
MR00377,2018-10-17 13:15:00-05:00,Long,7148.5,CAPTURED_OTHER_EXISTING,2018-10-17 18:45:00+00:00,L,3.185165865284498,0.44508867986508266
MR00378,2018-10-18 10:45:00-05:00,Long,7027.5,CAPTURED_PHASE33,2018-10-18 16:45:00+00:00,RL,2.954348307939603,2.829296527709355
MR00379,2018-10-18 12:30:00-05:00,Long,6995.75,MISSED,,,3.1240410735180455,0.05185130412478083
MR00380,2018-10-19 09:30:00-05:00,Short,7141.25,CAPTURED_OTHER_EXISTING,2018-10-19 15:30:00+00:00,S,9.233621998496636,0.5183114219530336
MR00381,2018-10-19 11:30:00-05:00,Long,7002.25,MISSED,,,2.555627328453597,1.4788180608467443
MR00382,2018-10-19 12:30:00-05:00,Short,7064.25,MISSED,,,2.6928693938067028,0.37285883914246654
MR00383,2018-10-22 09:45:00-05:00,Short,7111.75,MISSED,,,3.197623238529848,0.7565804984021516
MR00384,2018-10-22 12:00:00-05:00,Short,7089.25,MISSED,,,2.0457093846592276,0.47105150304653265
MR00385,2018-10-22 13:30:00-05:00,Long,7047.75,MISSED,,,2.315599331579973,0.3743783350458639
