signal_id,marker_bar_timestamp,signal_type,direction,entry_price,stop,target,realized_R
P41_09679,2024-10-15 08:45:00-05:00,MRS,Short,19655.0,19671.90350043216,19621.192999135685,-1.0
P41_09680,2024-10-15 10:00:00-05:00,MRL,Long,19447.5,19413.537383375497,19515.425233249007,-1.0
P41_09681,2024-10-15 12:30:00-05:00,MRL,Long,19405.75,19371.6297121302,19473.990575739597,-0.46892922067525983
P41_09682,2024-10-15 14:30:00-05:00,MRL,Long,19326.0,19291.329020606143,19395.341958787718,0.8580663286734185
P41_09683,2024-10-15 21:45:00-05:00,MRS,Short,19403.25,19418.208474651812,19373.333050696376,-0.6685173610792694
P41_09684,2024-10-16 13:30:00-05:00,MRS,Short,19389.75,19415.66231545279,19337.925369094417,0.7911296092913008
P41_09685,2024-10-16 13:45:00-05:00,MRS,Short,19387.5,19412.33822149188,19337.823557016243,0.6341033719000456
P41_09686,2024-10-16 14:00:00-05:00,MRS,Short,19385.0,19409.041741385314,19336.91651722937,1.0502567012646908
P41_09687,2024-10-16 14:15:00-05:00,MRS,Short,19374.25,19397.953938429222,19326.842123141556,0.6117126925255996
P41_09688,2024-10-16 19:15:00-05:00,MRL,Long,19339.0,19322.807909354866,19371.38418129027,-0.6484647492481513
P41_09689,2024-10-16 23:15:00-05:00,MRL,Long,19320.75,19308.988783362292,19344.272433275415,0.637689129537313
P41_09690,2024-10-16 23:30:00-05:00,MRL,Long,19320.5,19309.257441693557,19342.985116612886,2.0
P41_09691,2024-10-16 23:45:00-05:00,MRL,Long,19321.75,19310.828338715444,19343.593322569108,2.0
P41_09692,2024-10-17 01:45:00-05:00,MRS,Short,19456.5,19474.248321871564,19421.003356256875,-1.0
P41_09693,2024-10-17 02:00:00-05:00,MRS,Short,19438.5,19457.04308459502,19401.413830809954,-1.0
P41_09694,2024-10-17 04:15:00-05:00,MRS,Short,19509.75,19526.863469042175,19475.52306191565,-1.0
P41_09695,2024-10-17 08:15:00-05:00,MRS,Short,19598.75,19616.383022057595,19563.483955884814,2.0
P41_09696,2024-10-17 09:15:00-05:00,MRL,Long,19469.25,19437.218078262,19533.313843475997,-1.0
P41_09697,2024-10-17 14:00:00-05:00,MRL,Long,19447.25,19415.33911748973,19511.071765020544,-1.0
P41_09698,2024-10-17 19:45:00-05:00,MRL,Long,19386.0,19364.978498048546,19428.043003902912,0.8919438793335749
P41_09699,2024-10-17 20:30:00-05:00,MRL,Long,19407.0,19387.390605944845,19446.218788110313,0.16573689074015066
P41_09700,2024-10-17 23:00:00-05:00,MRL,Long,19389.75,19375.156318464415,19418.93736307117,1.421848212145977
P41_09701,2024-10-18 03:15:00-05:00,MRS,Short,19481.25,19494.041677494315,19455.666645011373,0.6644945515377666
P41_09702,2024-10-18 06:45:00-05:00,MRS,Short,19493.75,19505.792404996384,19469.665190007236,-1.0
P41_09703,2024-10-20 18:00:00-05:00,MRS,Short,19544.0,19559.844233497814,19512.311533004377,0.8047091708008626
P41_09704,2024-10-20 23:15:00-05:00,MRL,Long,19505.0,19494.41621600386,19526.167567992277,-1.0
P41_09705,2024-10-21 01:15:00-05:00,MRL,Long,19479.0,19468.818432921198,19499.363134157607,-1.0
P41_09706,2024-10-21 02:00:00-05:00,MRL,Long,19475.75,19464.071714514528,19499.10657097094,-1.0
P41_09707,2024-10-21 04:30:00-05:00,MRL,Long,19453.25,19439.367709157366,19481.014581685267,-1.0
P41_09708,2024-10-21 06:45:00-05:00,MRL,Long,19384.5,19369.53450425472,19414.430991490564,2.0
P41_09709,2024-10-21 07:00:00-05:00,MRL,Long,19400.5,19385.076682522238,19431.346634955524,2.0
P41_09710,2024-10-21 09:15:00-05:00,MRS,Short,19532.75,19553.730696669627,19490.788606660746,2.0
P41_09711,2024-10-21 11:15:00-05:00,MRS,Short,19468.5,19498.66583148043,19408.16833703914,-1.0
P41_09712,2024-10-21 12:15:00-05:00,MRS,Short,19497.25,19525.88462327969,19439.98075344062,0.13096033998323334
P41_09713,2024-10-21 15:45:00-05:00,MRS,Short,19564.25,19586.05762387958,19520.634752240843,1.054677030702893
P41_09714,2024-10-21 20:45:00-05:00,MRL,Long,19496.25,19481.097253708544,19526.555492582913,-0.7424396728890393
P41_09715,2024-10-22 01:45:00-05:00,MRL,Long,19472.75,19460.56440165159,19497.121196696822,2.0
P41_09716,2024-10-22 08:00:00-05:00,MRL,Long,19417.0,19396.36378374392,19458.272432512164,-1.0
P41_09717,2024-10-22 08:15:00-05:00,MRL,Long,19428.0,19407.900299190784,19468.199401618436,-1.0
P41_09718,2024-10-22 09:30:00-05:00,MRS,Short,19493.5,19521.71518498627,19437.069630027454,-1.0
P41_09719,2024-10-22 10:00:00-05:00,MRS,Short,19499.5,19528.618258993265,19441.26348201347,0.43786958564208145
P41_09720,2024-10-22 13:00:00-05:00,MRS,Short,19572.25,19601.96077433719,19512.82845132562,0.050486735316163336
P41_09721,2024-10-22 13:15:00-05:00,MRS,Short,19577.25,19605.92339759882,19519.903204802362,0.18309654382276908
P41_09722,2024-10-22 13:45:00-05:00,MRS,Short,19546.75,19574.444791807146,19491.36041638571,-1.0
P41_09723,2024-10-22 20:00:00-05:00,MRL,Long,19529.0,19513.400435043422,19560.199129913155,0.7692522216743093
P41_09724,2024-10-22 22:15:00-05:00,MRS,Short,19546.75,19558.344552292267,19523.560895415467,0.28030405297908234
P41_09725,2024-10-23 01:15:00-05:00,MRL,Long,19533.25,19524.271722017478,19551.20655596504,-1.0
P41_09726,2024-10-23 04:15:00-05:00,MRL,Long,19526.75,19514.624972145986,19551.00005570803,-1.0
P41_09727,2024-10-23 08:45:00-05:00,MRL,Long,19458.5,19440.60055301714,19494.29889396572,-1.0
P41_09728,2024-10-23 09:15:00-05:00,MRL,Long,19443.5,19420.46680336682,19489.56639326636,-1.0
P41_09729,2024-10-23 10:45:00-05:00,MRL,Long,19384.0,19354.709254586498,19442.581490827004,-1.0
P41_09730,2024-10-23 13:15:00-05:00,MRL,Long,19147.75,19113.92217903869,19215.40564192262,2.0
P41_09731,2024-10-23 13:45:00-05:00,MRL,Long,19203.0,19168.67779723234,19271.64440553532,-1.0
P41_09732,2024-10-23 15:45:00-05:00,MRS,Short,19300.0,19331.45457097662,19237.09085804676,-0.38150258062395304
P41_09733,2024-10-23 20:30:00-05:00,MRS,Short,19351.5,19370.31050962954,19313.878980740916,0.13290442679308184
P41_09734,2024-10-23 20:45:00-05:00,MRS,Short,19351.25,19369.426723227432,19314.896553545135,-0.26132322864615476
P41_09735,2024-10-23 22:30:00-05:00,MRS,Short,19361.25,19376.340399225588,19331.06920154882,1.2259450345507423
P41_09736,2024-10-24 03:30:00-05:00,MRS,Short,19408.0,19421.389643404586,19381.220713190833,2.0
P41_09737,2024-10-24 09:00:00-05:00,MRL,Long,19378.5,19355.88331710387,19423.733365792257,-1.0
P41_09738,2024-10-24 14:45:00-05:00,MRS,Short,19405.5,19432.685469579177,19351.129060841646,-1.0
P41_09739,2024-10-24 20:30:00-05:00,MRS,Short,19424.75,19439.04311975338,19396.163760493244,-0.5597098560731646
P41_09740,2024-10-24 20:45:00-05:00,MRS,Short,19423.0,19436.80789691385,19395.384206172297,-0.03621116257743941
P41_09741,2024-10-25 08:15:00-05:00,MRS,Short,19516.75,19530.121044405518,19490.007911188964,-1.0
P41_09742,2024-10-25 13:30:00-05:00,MRL,Long,19557.5,19523.137905872216,19626.22418825557,-1.0
P41_09743,2024-10-27 18:00:00-05:00,MRS,Short,19624.25,19651.800723637316,19569.148552725368,-1.0
P41_09744,2024-10-27 18:15:00-05:00,MRS,Short,19628.5,19654.899779091793,19575.700441816414,-1.0
P41_09745,2024-10-27 19:45:00-05:00,MRS,Short,19640.25,19662.940392169356,19594.86921566129,-1.0
P41_09746,2024-10-27 20:30:00-05:00,MRS,Short,19654.5,19676.341350800318,19610.817298399365,0.2289235700535135
P41_09747,2024-10-28 02:30:00-05:00,MRS,Short,19662.0,19677.526361282486,19630.947277435025,-1.0
P41_09748,2024-10-28 04:00:00-05:00,MRS,Short,19677.25,19693.179028677936,19645.391942644124,-1.0
P41_09749,2024-10-28 08:00:00-05:00,MRS,Short,19672.25,19690.820721134372,19635.108557731255,2.0
P41_09750,2024-10-28 09:15:00-05:00,MRL,Long,19624.75,19600.829086839476,19672.591826321044,-1.0
P41_09751,2024-10-28 09:30:00-05:00,MRL,Long,19629.5,19604.408259208085,19679.683481583827,-1.0
P41_09752,2024-10-28 14:15:00-05:00,MRL,Long,19553.25,19529.189723171752,19601.3705536565,-1.0
P41_09753,2024-10-28 17:45:00-05:00,MRL,Long,19523.75,19505.537078732916,19560.17584253417,0.48042814613237
P41_09754,2024-10-28 21:00:00-05:00,MRL,Long,19530.75,19515.94748049939,19560.35503900122,-1.0
P41_09755,2024-10-29 00:00:00-05:00,MRL,Long,19516.0,19502.48620692805,19543.027586143904,2.0
P41_09756,2024-10-29 02:00:00-05:00,MRS,Short,19563.5,19575.658353979277,19539.183292041445,-1.0
P41_09757,2024-10-29 04:15:00-05:00,MRL,Long,19538.5,19521.342959667338,19572.81408066533,-1.0
P41_09758,2024-10-29 05:15:00-05:00,MRL,Long,19533.0,19516.323784908862,19566.35243018228,-1.0
P41_09759,2024-10-29 07:15:00-05:00,MRL,Long,19519.25,19501.504276328782,19554.741447342436,0.9579772746925221
P41_09760,2024-10-29 11:15:00-05:00,MRS,Short,19640.5,19667.160057276957,19587.179885446087,-1.0
P41_09761,2024-10-29 12:30:00-05:00,MRS,Short,19684.75,19711.344901439006,19631.560197121984,-1.0
P41_09762,2024-10-29 13:00:00-05:00,MRS,Short,19693.75,19718.934187975472,19643.38162404906,-1.0
P41_09763,2024-10-29 21:00:00-05:00,MRS,Short,19803.75,19819.19676828086,19772.856463438275,1.4889845941753383
P41_09764,2024-10-29 21:15:00-05:00,MRS,Short,19799.5,19814.4461062608,19769.6077874784,2.0
P41_09765,2024-10-29 23:00:00-05:00,MRL,Long,19751.5,19738.037261610218,19778.42547677956,-0.2971163729242621
P41_09766,2024-10-30 02:30:00-05:00,MRS,Short,19776.75,19787.89678690745,19754.456426185094,-1.0
P41_09767,2024-10-30 08:15:00-05:00,MRL,Long,19687.0,19669.365219426196,19722.26956114761,-1.0
P41_09768,2024-10-30 15:15:00-05:00,MRL,Long,19568.5,19534.70539850895,19636.0892029821,-1.0
P41_09769,2024-10-30 17:30:00-05:00,MRL,Long,19479.0,19446.52153765188,19543.956924696246,-0.5619108381544204
P41_09770,2024-10-30 19:00:00-05:00,MRL,Long,19458.75,19431.989010047488,19512.271979905025,0.9435375912777089
P41_09771,2024-10-31 02:15:00-05:00,MRL,Long,19360.5,19346.03345175892,19389.433096482153,-1.0
P41_09772,2024-10-31 04:00:00-05:00,MRL,Long,19341.75,19325.426903346637,19374.396193306722,-1.0
P41_09773,2024-10-31 07:45:00-05:00,MRS,Short,19408.25,19427.189479916884,19370.371040166232,2.0
P41_09774,2024-10-31 11:00:00-05:00,MRL,Long,19110.0,19074.93506096248,19180.12987807504,0.2637962664102268
P41_09775,2024-10-31 13:15:00-05:00,MRL,Long,19065.0,19034.22679764566,19126.546404708683,2.0
P41_09776,2024-10-31 13:30:00-05:00,MRL,Long,19061.75,19031.01863352811,19123.212732943775,2.0
P41_09777,2024-10-31 13:45:00-05:00,MRL,Long,19073.5,19042.887838276103,19134.724323447794,-1.0
P41_09778,2024-10-31 15:45:00-05:00,MRL,Long,19068.5,19031.285148877145,19142.929702245707,1.2965254070402308
P41_09779,2024-10-31 22:45:00-05:00,MRS,Short,19112.5,19130.925078419543,19075.649843160914,0.325643118763386
P41_09780,2024-11-01 13:15:00-05:00,MRL,Long,19187.0,19151.31783566192,19258.364328676154,-0.12611342623064814
P41_09781,2024-11-01 13:30:00-05:00,MRL,Long,19190.0,19155.82191882893,19258.356162342145,0.13166333058535662
P41_09782,2024-11-03 19:00:00-06:00,MRL,Long,19155.75,19131.48176471572,19204.286470568557,2.0
P41_09783,2024-11-03 20:45:00-06:00,MRS,Short,19237.0,19260.25407589129,19190.491848217414,-0.3225241043789852
P41_09784,2024-11-04 02:00:00-06:00,MRL,Long,19214.25,19199.887481669226,19242.97503666155,-1.0
P41_09785,2024-11-04 02:45:00-06:00,MRL,Long,19193.0,19176.01584720382,19226.968305592356,-1.0
P41_09786,2024-11-04 05:45:00-06:00,MRL,Long,19207.75,19191.360680473623,19240.52863905275,-1.0
P41_09787,2024-11-04 08:30:00-06:00,MRL,Long,19135.5,19108.65309313073,19189.19381373854,2.0
P41_09788,2024-11-04 08:45:00-06:00,MRL,Long,19156.75,19129.530550764248,19211.1888984715,2.0
P41_09789,2024-11-04 11:30:00-06:00,MRL,Long,19145.0,19110.580213084428,19213.839573831145,-1.0
P41_09790,2024-11-04 15:00:00-06:00,MRL,Long,19129.5,19100.234618260303,19188.030763479397,0.1195952279430642
P41_09791,2024-11-05 01:15:00-06:00,MRS,Short,19149.75,19162.352868561396,19124.54426287721,0.2975513060167089
P41_09792,2024-11-05 01:30:00-06:00,MRS,Short,19146.75,19159.015163664153,19122.219672671694,-1.0
P41_09793,2024-11-05 03:15:00-06:00,MRS,Short,19184.75,19198.16605249172,19157.917895016555,2.0
P41_09794,2024-11-05 05:45:00-06:00,MRS,Short,19180.25,19193.26492565372,19154.220148692562,-1.0
P41_09795,2024-11-05 06:00:00-06:00,MRS,Short,19184.25,19197.246002392738,19158.257995214524,2.0
P41_09796,2024-11-05 09:15:00-06:00,MRS,Short,19292.5,19318.00111810925,19241.4977637815,-1.0
P41_09797,2024-11-05 11:30:00-06:00,MRS,Short,19380.0,19407.623164235127,19324.753671529743,2.0
P41_09798,2024-11-05 11:45:00-06:00,MRS,Short,19376.75,19403.859902504046,19322.530194991905,2.0
P41_09799,2024-11-05 12:00:00-06:00,MRS,Short,19355.75,19383.2940166109,19300.6619667782,0.5082773583014508
P41_09800,2024-11-05 19:15:00-06:00,MRS,Short,19421.0,19445.714698342043,19371.570603315915,-1.0
P41_09801,2024-11-05 19:30:00-06:00,MRS,Short,19415.75,19440.802041317613,19365.645917364778,-1.0
P41_09802,2024-11-06 01:30:00-06:00,MRS,Short,19691.5,19725.396743858335,19623.706512283326,-1.0
P41_09803,2024-11-06 02:00:00-06:00,MRS,Short,19697.25,19730.969641388056,19629.81071722389,-1.0
P41_09804,2024-11-06 07:45:00-06:00,MRS,Short,19712.5,19740.463605394172,19656.572789211652,-1.0
P41_09805,2024-11-06 09:30:00-06:00,MRS,Short,19773.5,19815.55366810459,19689.392663790826,-1.0
P41_09806,2024-11-06 09:45:00-06:00,MRS,Short,19749.75,19792.081084668545,19665.08783066291,-1.0
P41_09807,2024-11-06 13:30:00-06:00,MRS,Short,19899.0,19929.324664747743,19838.35067050452,-1.0
P41_09808,2024-11-06 15:00:00-06:00,MRS,Short,19916.25,19945.52932248765,19857.691355024697,-1.0
P41_09809,2024-11-06 20:00:00-06:00,MRS,Short,19927.5,19947.09811615473,19888.303767690537,-0.22961390597298256
P41_09810,2024-11-06 20:30:00-06:00,MRS,Short,19930.0,19948.37732974566,19893.245340508678,-1.0
P41_09811,2024-11-06 21:45:00-06:00,MRS,Short,19942.5,19959.185506351994,19909.128987296008,-0.28467820513171865
P41_09812,2024-11-06 22:00:00-06:00,MRS,Short,19937.5,19953.70350589828,19905.092988203436,-1.0
P41_09813,2024-11-06 23:15:00-06:00,MRS,Short,19955.5,19969.803612107287,19926.89277578542,-1.0
P41_09814,2024-11-07 00:45:00-06:00,MRS,Short,19975.75,19989.967953316045,19947.314093367913,2.0
P41_09815,2024-11-07 03:30:00-06:00,MRS,Short,19971.0,19987.315862070693,19938.36827585861,0.04596753740319536
P41_09816,2024-11-07 14:45:00-06:00,MRS,Short,20247.25,20272.374577773895,20197.000844452206,-1.0
P41_09817,2024-11-08 00:00:00-06:00,MRS,Short,20263.0,20273.85098366345,20241.298032673094,0.8294178923439964
P41_09818,2024-11-08 05:00:00-06:00,MRL,Long,20169.25,20155.49942681457,20196.75114637086,2.0
P41_09819,2024-11-08 05:30:00-06:00,MRL,Long,20184.5,20170.596444549297,20212.307110901405,1.7441581821270502
P41_09820,2024-11-08 10:30:00-06:00,MRS,Short,20224.25,20244.96493461507,20182.820130769862,-1.0
P41_09821,2024-11-08 11:45:00-06:00,MRS,Short,20243.25,20262.907991565145,20203.93401686971,-1.0
P41_09822,2024-11-10 17:15:00-06:00,MRS,Short,20324.0,20343.17858660288,20285.642826794243,0.156424457240749
P41_09823,2024-11-10 18:00:00-06:00,MRS,Short,20318.75,20336.163371817245,20283.923256365506,1.3782511653618943
P41_09824,2024-11-10 18:15:00-06:00,MRS,Short,20321.0,20337.65170240173,20287.696595196543,2.0
P41_09825,2024-11-10 22:30:00-06:00,MRS,Short,20305.0,20314.964608742048,20285.070782515908,-1.0
P41_09826,2024-11-10 23:45:00-06:00,MRS,Short,20314.25,20323.089653002025,20296.570693995953,0.08484495939243687
P41_09827,2024-11-11 05:00:00-06:00,MRL,Long,20307.0,20296.81814256437,20327.36371487126,1.5959759899147459
P41_09828,2024-11-11 05:15:00-06:00,MRL,Long,20307.75,20297.639168095488,20327.971663809025,2.0
P41_09829,2024-11-11 07:00:00-06:00,MRS,Short,20351.5,20361.742945726095,20331.01410854781,2.0
P41_09830,2024-11-11 09:15:00-06:00,MRL,Long,20214.75,20195.468456195144,20253.31308760971,2.0
P41_09831,2024-11-11 12:15:00-06:00,MRL,Long,20167.25,20144.244598922887,20213.260802154222,2.0
P41_09832,2024-11-11 19:45:00-06:00,MRS,Short,20256.25,20271.34129572141,20226.06740855718,2.0
P41_09833,2024-11-12 00:00:00-06:00,MRL,Long,20227.5,20215.714184457272,20251.071631085455,1.5696834837549072
P41_09834,2024-11-12 04:45:00-06:00,MRL,Long,20193.5,20175.578545269975,20229.342909460054,0.5858899379640004
P41_09835,2024-11-12 11:15:00-06:00,MRL,Long,20185.0,20159.852239932865,20235.29552013427,-1.0
P41_09836,2024-11-12 14:00:00-06:00,MRS,Short,20207.0,20231.884786632305,20157.23042673539,-1.0
P41_09837,2024-11-12 18:30:00-06:00,MRL,Long,20172.25,20155.26178571284,20206.226428574322,-0.30903777826536233
P41_09838,2024-11-13 04:00:00-06:00,MRS,Short,20191.5,20203.137228715026,20168.22554256995,2.0
P41_09839,2024-11-13 08:00:00-06:00,MRS,Short,20199.0,20220.2160068653,20156.5679862694,2.0
P41_09840,2024-11-13 09:15:00-06:00,MRL,Long,20125.5,20098.699707479514,20179.10058504097,2.0
P41_09841,2024-11-13 09:30:00-06:00,MRL,Long,20149.5,20121.74794265955,20205.0041146809,-1.0
P41_09842,2024-11-13 09:45:00-06:00,MRL,Long,20141.0,20113.30166104101,20196.39667791798,2.0
P41_09843,2024-11-13 10:00:00-06:00,MRL,Long,20151.75,20123.739935252368,20207.770129495268,2.0
P41_09844,2024-11-13 11:30:00-06:00,MRS,Short,20199.5,20230.50554231389,20137.488915372218,-1.0
P41_09845,2024-11-13 20:15:00-06:00,MRL,Long,20155.75,20138.85649299745,20189.537014005105,0.17758302047921096
P41_09846,2024-11-14 01:15:00-06:00,MRL,Long,20136.5,20124.366774886643,20160.766450226714,2.0
P41_09847,2024-11-14 06:00:00-06:00,MRS,Short,20196.5,20208.679283066456,20172.141433867084,0.12315995874429349
P41_09848,2024-11-14 06:15:00-06:00,MRS,Short,20193.0,20204.818262847424,20169.36347430515,-0.6346110335186979
P41_09849,2024-11-14 08:15:00-06:00,MRL,Long,20162.5,20146.8163925835,20193.867214833,-1.0
P41_09850,2024-11-14 09:00:00-06:00,MRL,Long,20133.0,20110.76327514794,20177.47344970412,-1.0
P41_09851,2024-11-14 09:15:00-06:00,MRL,Long,20124.75,20100.43196978023,20173.38606043954,-1.0
P41_09852,2024-11-14 09:30:00-06:00,MRL,Long,20153.5,20127.865400510214,20204.76919897957,-1.0
P41_09853,2024-11-14 11:30:00-06:00,MRL,Long,20100.5,20072.740819318922,20156.018361362156,-1.0
P41_09854,2024-11-14 11:45:00-06:00,MRL,Long,20108.5,20078.719153653285,20168.06169269343,-1.0
P41_09855,2024-11-14 13:15:00-06:00,MRL,Long,20091.5,20061.357246592095,20151.78550681581,-1.0
P41_09856,2024-11-14 14:45:00-06:00,MRL,Long,20034.0,20001.424470246697,20099.151059506603,-1.0
P41_09857,2024-11-14 18:00:00-06:00,MRL,Long,19976.75,19951.525935894304,20027.198128211392,-1.0
P41_09858,2024-11-14 20:00:00-06:00,MRL,Long,19924.25,19903.40452002957,19965.94095994086,0.9834266243367966
P41_09859,2024-11-15 02:45:00-06:00,MRL,Long,19857.75,19838.341655254382,19896.566689491232,-1.0
P41_09860,2024-11-15 11:30:00-06:00,MRL,Long,19528.0,19497.289585049653,19589.420829900697,-1.0
P41_09861,2024-11-17 19:30:00-06:00,MRS,Short,19641.75,19663.513751110746,19598.222497778508,-0.2642007791184896
P41_09862,2024-11-17 23:00:00-06:00,MRS,Short,19666.0,19679.757344318517,19638.48531136296,0.4906470205091759
P41_09863,2024-11-18 02:00:00-06:00,MRL,Long,19628.25,19614.343847870183,19656.062304259638,2.0
P41_09864,2024-11-18 04:30:00-06:00,MRL,Long,19607.5,19589.489629784115,19643.520740431773,-1.0
P41_09865,2024-11-18 06:30:00-06:00,MRL,Long,19593.75,19577.086328290185,19627.077343419627,-1.0
P41_09866,2024-11-18 07:45:00-06:00,MRL,Long,19581.0,19560.514788462115,19621.97042307577,-1.0
P41_09867,2024-11-18 13:30:00-06:00,MRL,Long,19649.0,19620.338555696784,19706.32288860643,0.4622935208646587
P41_09868,2024-11-18 17:30:00-06:00,MRL,Long,19646.75,19626.45845456357,19687.333090872864,-0.16016522793601115
P41_09869,2024-11-18 19:30:00-06:00,MRL,Long,19646.75,19630.01854930936,19680.21290138128,2.0
P41_09870,2024-11-18 21:45:00-06:00,MRS,Short,19703.75,19717.86876590872,19675.51246818256,-1.0
P41_09871,2024-11-18 22:30:00-06:00,MRS,Short,19709.5,19722.53591607196,19683.42816785608,1.4191561143748967
P41_09872,2024-11-19 04:00:00-06:00,MRL,Long,19575.0,19547.54630389787,19629.907392204255,1.1929176996121025
P41_09873,2024-11-19 04:30:00-06:00,MRL,Long,19603.5,19576.161417646636,19658.17716470673,-1.0
P41_09874,2024-11-19 08:00:00-06:00,MRL,Long,19524.25,19489.262577310477,19594.224845379045,2.0
P41_09875,2024-11-19 08:15:00-06:00,MRL,Long,19547.25,19512.833107502585,19616.08378499483,2.0
P41_09876,2024-11-19 19:00:00-06:00,MRS,Short,19833.25,19852.498596958838,19794.75280608232,0.8831812540078715
P41_09877,2024-11-19 19:15:00-06:00,MRS,Short,19832.25,19850.552268604635,19795.645462790726,0.5600398628945517
P41_09878,2024-11-19 22:30:00-06:00,MRS,Short,19823.75,19838.00662319375,19795.236753612506,0.4734641512416773
P41_09879,2024-11-19 23:15:00-06:00,MRS,Short,19824.0,19837.094019189746,19797.811961620508,-1.0
P41_09880,2024-11-20 01:00:00-06:00,MRS,Short,19845.75,19859.148733087495,19818.95253382501,-1.0
P41_09881,2024-11-20 05:00:00-06:00,MRL,Long,19815.5,19797.68041564924,19851.139168701517,1.4450393170311466
P41_09882,2024-11-20 07:15:00-06:00,MRS,Short,19841.0,19856.533513089336,19809.932973821324,2.0
P41_09883,2024-11-20 12:15:00-06:00,MRL,Long,19653.0,19615.127449456704,19728.745101086595,-1.0
P41_09884,2024-11-20 17:45:00-06:00,MRS,Short,19778.0,19815.1854003923,19703.629199215404,2.0
P41_09885,2024-11-20 19:30:00-06:00,MRL,Long,19680.0,19646.662250859667,19746.675498280667,-1.0
P41_09886,2024-11-21 01:30:00-06:00,MRL,Long,19676.75,19652.46750600338,19725.314987993235,2.0
P41_09887,2024-11-21 17:15:00-06:00,MRL,Long,19825.75,19794.28060532027,19888.68878935946,-1.0
P41_09888,2024-11-21 20:45:00-06:00,MRS,Short,19845.5,19865.181889635467,19806.136220729066,-1.0
P41_09889,2024-11-21 21:15:00-06:00,MRS,Short,19852.5,19871.565634430583,19814.36873113884,2.0
P41_09890,2024-11-22 01:45:00-06:00,MRS,Short,19836.5,19853.63969761705,19802.220604765895,-1.0
P41_09891,2024-11-22 05:15:00-06:00,MRL,Long,19771.75,19747.733782706044,19819.782434587913,1.8112760834715962
P41_09892,2024-11-22 07:00:00-06:00,MRS,Short,19813.25,19835.393827391727,19768.962345216547,-1.0
P41_09893,2024-11-22 12:15:00-06:00,MRS,Short,19877.0,19911.67440330989,19807.651193380218,0.7137830110241539
P41_09894,2024-11-24 17:45:00-06:00,MRS,Short,19961.0,19985.307123874773,19912.385752250455,-0.7816638487501149
P41_09895,2024-11-24 19:30:00-06:00,MRS,Short,19985.75,20003.163379392452,19950.923241215096,0.22970842763202512
P41_09896,2024-11-24 22:45:00-06:00,MRS,Short,19990.75,20001.181842712667,19969.88631457467,-0.5272318756610701
P41_09897,2024-11-25 02:30:00-06:00,MRL,Long,19976.5,19966.681828961788,19996.136342076425,1.476853473377644
P41_09898,2024-11-25 04:00:00-06:00,MRS,Short,19990.25,19999.938409495724,19970.873181008556,-1.0
P41_09899,2024-11-25 09:30:00-06:00,MRL,Long,19967.25,19934.32812910167,20033.093741796663,-1.0
P41_09900,2024-11-25 11:45:00-06:00,MRL,Long,19876.75,19839.79962520981,19950.65074958038,0.006765831237694702
P41_09901,2024-11-25 13:30:00-06:00,MRL,Long,19885.5,19853.185031123445,19950.12993775311,0.046418116809273754
P41_09902,2024-11-25 15:30:00-06:00,MRS,Short,19922.75,19949.661039324514,19868.927921350973,-1.0
P41_09903,2024-11-25 15:45:00-06:00,MRS,Short,19925.0,19950.61828651562,19873.763426968762,-1.0
P41_09904,2024-11-25 18:15:00-06:00,MRL,Long,19849.5,19819.7275536493,19909.0448927014,-1.0
P41_09905,2024-11-25 18:30:00-06:00,MRL,Long,19838.0,19808.867549817205,19896.264900365586,-1.0
P41_09906,2024-11-25 21:45:00-06:00,MRS,Short,19920.25,19941.77009467156,19877.20981065688,-0.31366033017135925
P41_09907,2024-11-25 22:00:00-06:00,MRS,Short,19915.5,19936.40705219502,19873.685895609964,-1.0
P41_09908,2024-11-26 07:00:00-06:00,MRS,Short,19954.0,19971.246468345005,19919.50706330999,-1.0
P41_09909,2024-11-26 13:30:00-06:00,MRL,Long,19955.0,19929.997376086445,20005.00524782711,1.4998425817087604
P41_09910,2024-11-26 13:45:00-06:00,MRL,Long,19958.0,19933.885956365983,20006.22808726803,2.0
P41_09911,2024-11-27 03:45:00-06:00,MRL,Long,19947.25,19933.89190170982,19973.96619658036,0.9919076587226491
P41_09912,2024-11-27 04:00:00-06:00,MRL,Long,19946.25,19932.935337301977,19972.87932539605,-0.3191969707674594
P41_09913,2024-11-27 04:15:00-06:00,MRL,Long,19951.25,19938.216741780405,19977.31651643919,-1.0
P41_09914,2024-11-27 10:15:00-06:00,MRL,Long,19748.25,19722.608332934833,19799.533334130334,-1.0
P41_09915,2024-11-27 14:00:00-06:00,MRS,Short,19840.0,19863.715345064415,19792.569309871167,0.23191735077271286
P41_09916,2024-11-27 19:15:00-06:00,MRS,Short,19869.25,19883.05745409115,19841.635091817698,-0.16295545762067593
P41_09917,2024-11-27 21:45:00-06:00,MRS,Short,19878.25,19888.636374870162,19857.47725025968,-0.2166299626315206
P41_09918,2024-11-28 07:15:00-06:00,MRS,Short,19894.0,19899.965785706907,19882.068428586186,-1.0
P41_09919,2024-11-28 09:00:00-06:00,MRS,Short,19913.75,19920.828021413636,19899.593957172732,-1.0
P41_09920,2024-11-28 21:15:00-06:00,MRS,Short,19938.75,19949.55619466445,19917.137610671107,-1.0
P41_09921,2024-11-28 21:30:00-06:00,MRS,Short,19935.75,19946.480752188414,19914.28849562317,-1.0
